"Time","loadInertia.phi","multiSensor.i[2]","multiSensor.v[2]","loadInertia.w","multiSensor.i[3]","currentQuasiRMSSensor.i[2]","rootMeanSquare.mean.x","multiSensor.v[1]","currentQuasiRMSSensor.i[1]","harmonic.mean1.x","rootMeanSquare.y","multiSensor.i[1]","multiSensor.v[3]","multiSensor.power[1]","harmonic.mean2.x","multiSensor.powerTotal","multiSensor.power[3]","voltageSensor.v[1]","voltageSensor.v[3]","voltageSensor.v[2]","currentQuasiRMSSensor.i[3]","softStartControl.vRef","multiSensor.power[2]"
2.5857999,97.729225,-518.35626,-21.952028,116.1076,132.06982,-518.35626,14.612589,79.08062,386.28641,0.07412751,51.050751,386.28641,-57.128593,30547.77,0.14409375,34381.777,-7544.9629,79.08448,-57.127274,-21.957211,132.06982,0.6648339,11378.971
2.586,97.752449,-507.91806,-16.970839,116.12192,69.383987,-507.91806,15.84164,77.649055,438.53406,0.067944705,51.050751,438.53406,-60.678215,34051.754,0.16538268,38461.453,-4210.0967,77.653442,-60.677521,-16.975918,69.383987,0.66486889,8619.7959
2.5862,97.775673,-493.38751,-11.922695,116.13691,5.9325795,-493.38751,17.021502,75.911057,487.45493,0.060589645,51.050751,487.45493,-63.988361,37003.219,0.18581972,42506.113,-379.61606,75.915932,-63.988304,-11.927629,5.9325795,0.66490388,5882.5088
2.5862186,97.77784,-491.83167,-11.450358,116.13834,-5.7781335e-11,-491.83167,17.128471,75.734024,491.83167,0.059849765,51.050751,491.83167,-64.283661,37248.391,0.1876726,42880.039,3.7143959e-09,75.738937,-64.283661,-11.455277,-5.7781335e-11,0.66490716,5631.6489
2.5862186,97.77784,-491.83167,-11.450358,116.13834,-5.7781335e-11,-491.83167,17.128471,75.734024,491.83167,0.059849765,51.050751,491.83167,-64.283661,37248.391,0.1876726,42880.039,3.7143957e-09,75.738937,-64.283661,-11.455277,-5.7781335e-11,0.66490716,5631.6489
2.5864,97.798904,-503.88553,-6.8272285,116.15306,-0.0020809609,-503.88553,18.144049,73.873779,503.8876,0.052178185,51.050751,503.8876,37.001495,37224.082,0.20526409,40664.148,-0.076998666,73.878822,-67.046555,-6.8322673,-0.0020809609,0.66493887,3440.1416
2.5866001,97.822136,-513.59961,-1.7048054,116.17062,-0.0021285366,-513.59961,19.202168,71.545006,513.60175,0.042843275,51.050751,513.60175,36.586636,36745.637,0.22359253,37621.148,-0.077875994,71.55014,-69.840202,-1.7099414,-0.0021285366,0.66497386,875.58734
2.5866666,97.82988,-516.00037,0.0051600365,116.1767,-0.0021407043,-516.00037,19.53945,70.705521,516.0025,0.039551467,51.050751,516.0025,36.324535,36484.223,0.22943483,36481.484,-0.077760093,70.710678,-70.710678,3.3171304e-08,-0.0021407043,0.66498554,-2.6625807
2.5866666,97.82988,-516.00037,0.0051600365,116.1767,-0.0021407043,-516.00037,19.53945,70.705521,516.0025,0.039551467,51.050751,516.0025,36.324535,36484.223,0.22943483,36481.484,-0.077760093,70.710678,-70.710678,3.3171304e-08,-0.0021407043,0.66498554,-2.6625807
2.5868001,97.845375,-519.54169,3.4243283,116.18908,-0.0021668,-519.54169,20.189589,68.933891,519.54388,0.032731872,51.050751,519.54388,35.981773,35814.18,0.2406964,34035.02,-0.077965304,68.939087,-72.358223,3.4191327,-0.0021668,0.6650089,-1779.0813
2.5869999,97.868614,-521.7149,8.5399303,116.20792,-0.0021984568,-521.7149,21.101364,66.050743,521.7171,0.022003964,51.050751,521.7171,35.332165,34459.801,0.25649005,30004.314,-0.077676237,66.055962,-74.590675,8.5347137,-0.0021984568,0.66504389,-4455.4087
2.5871999,97.891853,-520.12915,13.621813,116.22659,-0.0022177687,-520.12915,21.933582,62.90694,520.13141,0.010828014,51.050751,520.13141,34.35968,32719.875,0.27090564,25634.697,-0.076201826,62.912144,-76.528755,13.616611,-0.0022177687,0.66507888,-7085.1021
2.5874,97.9151,-514.81152,18.64992,116.24458,-0.0022289739,-514.81152,22.68362,59.514893,514.81372,-0.00061941007,51.050751,514.81372,33.28389,30639.084,0.28389782,21037.816,-0.074188925,59.520039,-78.16481,18.64477,-0.0022289739,0.66511387,-9601.1934
2.5876,97.938354,-505.80344,23.604406,116.26139,-0.0022315932,-505.80344,23.35017,55.887978,505.80566,-0.012157839,51.050751,505.80566,32.08728,28268.455,0.2954438,16329.195,-0.071605764,55.893036,-79.492386,23.599348,-0.0022315932,0.66514885,-11939.189
2.5878,97.961609,-493.16055,28.465719,116.27652,-0.0022261245,-493.16055,23.933228,52.04052,493.16278,-0.023605229,51.050751,493.16278,30.799982,25664.447,0.3055436,11626.208,-0.068564594,52.045452,-80.506241,28.460789,-0.0022261245,0.6651839,-14038.17
2.587893,97.972427,-486.0592,30.69009,116.28286,-0.0022204404,-486.0592,24.176336,50.179714,486.06143,-0.028848907,51.050751,486.06143,30.152214,24390.424,0.30975476,9473.1543,-0.066951193,50.184574,-80.869804,30.68523,-0.0022204404,0.66520017,-14917.201
2.587893,97.972427,-486.0592,30.69009,116.28286,-0.0022204404,-486.0592,24.176336,50.179714,486.06143,-0.028848907,51.050751,486.06143,-80.869804,24390.424,0.30975476,9473.4014,0.17956658,50.184574,-80.869804,30.68523,-0.0022204404,0.66520017,-14917.201
2.5880001,97.984863,-458.45007,33.214493,116.28983,-37.008762,-458.45007,24.434116,47.987511,495.45883,-0.034780767,51.050751,495.45883,-81.202003,23775.836,0.3142201,11553.835,3005.1855,47.992466,-81.20237,33.209908,-37.008762,0.66521889,-15227.187
2.5882001,98.008125,-404.97522,37.832012,116.30269,-104.61584,-404.97522,24.855438,43.74498,509.59106,-0.045508612,51.050751,509.59106,-81.576988,22292.051,0.32151839,15505.269,8534.2461,43.750076,-81.578041,37.827961,-104.61584,0.66525388,-15321.027
2.5883999,98.031387,-349.2944,42.30022,116.31548,-169.96053,-349.2944,25.201063,39.32983,519.25494,-0.055619389,51.050751,519.25494,-81.630051,20422.207,0.32750553,19520.863,13873.886,39.335022,-81.631752,42.29673,-169.96053,0.66528887,-14775.23
2.5885999,98.054649,-291.65353,46.601482,116.32835,-232.82825,-291.65353,25.476053,34.759487,524.48175,-0.064953662,51.050751,524.48175,-81.36097,18230.719,0.33226916,23582.363,18943.133,34.764732,-81.363304,46.598568,-232.82825,0.66532385,-13591.487
2.5888,98.077919,-232.3038,50.718826,116.34144,-293.01492,-232.3038,25.686586,30.051991,525.31873,-0.073364176,51.050751,525.31873,-80.770821,15786.874,0.33591631,27671.752,23667.055,30.057243,-80.77375,50.716503,-293.01492,0.6653589,-11782.177
2.589,98.101189,-171.5007,54.636002,116.35487,-350.32785,-171.5007,25.839857,25.225914,521.82855,-0.080718271,51.050751,521.82855,-79.861916,13163.602,0.33857152,31771.342,27977.852,25.231133,-79.865417,54.634285,-350.32785,0.66539389,-9370.1123
2.5892,98.124458,-109.50303,58.337543,116.36879,-404.58621,-109.50303,25.94396,20.300303,514.08923,-0.086899988,51.050751,514.08923,-78.637848,10436.167,0.34037507,35863.82,31815.789,20.305445,-78.641891,58.336449,-404.58621,0.66542888,-6388.1377
2.5894001,98.147736,-46.571999,61.808853,116.38332,-455.6218,-46.571999,26.007771,15.294599,502.19379,-0.091811821,51.050751,502.19379,-77.103455,7680.8521,0.34148058,39932.301,35130.012,15.299621,-77.108009,61.808388,-455.6218,0.66546386,-2878.5618
2.5895467,98.164795,4.1260031e-07,64.199257,116.39442,-490.8956,4.1260031e-07,26.034431,11.585752,490.8956,-0.094560139,51.050751,490.8956,-75.785011,5687.3945,0.34194252,42889.922,37202.527,11.59066,-75.789917,64.199257,-490.8956,0.66548955,2.6488635e-05
2.5895467,98.164795,4.1260031e-07,64.178627,116.39442,-490.8956,4.1260031e-07,26.034431,11.585752,490.8956,-0.094560139,51.050751,490.8956,-75.785011,5687.3945,0.34194252,42889.922,37202.527,11.59066,-75.789917,64.199257,-490.8956,0.66548955,2.6480122e-05
2.5896001,98.171013,0.002045302,-37.228699,116.3986,-494.76294,0.002045302,26.040777,10.228468,494.76089,-0.095375322,51.050751,494.76089,-75.264862,5060.646,0.34205249,42298.836,37238.266,10.233416,-75.269814,65.036392,-494.76294,0.66549885,-0.076143928
2.5897999,98.19429,0.0020951594,-36.750229,116.4153,-506.88644,0.0020951594,26.053003,5.1217556,506.88434,-0.097536206,51.050751,506.88434,-73.129494,2596.1377,0.34226441,39664.41,37068.348,5.1268244,-73.13456,68.007736,-506.88644,0.6655339,-0.076997586
2.5899999,98.217575,0.0021392719,-36.252914,116.43324,-515.25281,0.0021392719,26.054752,-0.0051525068,515.25067,-0.098259419,51.050751,515.25067,-70.705528,-2.6548328,0.34229475,36428.492,36431.223,-4.0819982e-12,-70.710678,70.710678,-515.25281,0.66556889,-0.077554844
2.5899999,98.217575,0.0021392719,-36.252914,116.43324,-515.25281,0.0021392719,26.054752,-0.0051525068,515.25067,-0.098259419,51.050751,515.25067,-70.705528,-2.6548328,0.34229475,36428.492,36431.223,-4.0819982e-12,-70.710678,70.710678,-515.25281,0.66556889,-0.077554844
2.5901999,98.240868,0.0021758059,-35.655739,116.45189,-519.84381,0.0021758059,26.056538,-5.1320229,519.84161,-0.097530797,51.050751,519.84161,-68.002533,-2667.8391,0.34232563,32682.779,35350.695,-5.1268244,-68.007736,73.13456,-519.84381,0.66560388,-0.077579968
2.5904,98.26416,0.0022037933,-34.919857,116.47073,-520.67627,0.0022037933,26.068792,-10.238623,520.67407,-0.095367104,51.050751,520.67407,-65.031189,-5330.9854,0.34253776,28529.135,33860.195,-10.233416,-65.036392,75.269814,-520.67627,0.66563886,-0.076956145
2.5906,98.287453,0.0022199545,-33.889713,116.48921,-517.76099,0.0022199545,26.101868,-15.304798,517.75879,-0.091799781,51.050751,517.75879,-61.803211,-7924.1934,0.34311038,24075.023,31999.291,-15.299621,-61.808388,77.108009,-517.76099,0.66567385,-0.075233623
2.5908,98.310753,0.0022285043,-32.783318,116.50684,-511.13019,0.0022285043,26.165749,-20.310556,511.12796,-0.08688511,51.050751,511.12796,-58.331337,-10381.293,0.34421653,19433.543,29814.908,-20.305445,-58.336449,78.641891,-511.13019,0.6657089,-0.073057771
2.5910001,98.334061,0.0022285392,-31.561544,116.52308,-500.83035,0.0022285392,26.269945,-25.236139,500.82812,-0.080700599,51.050751,500.82812,-54.629276,-12638.969,0.34602085,14720.961,27360,-25.231133,-54.634285,79.865417,-500.83035,0.66574389,-0.070336141
2.5912001,98.357361,0.0022198851,-30.220505,116.53748,-486.92212,0.0022198851,26.423328,-30.062113,486.91989,-0.073343776,51.050751,486.91989,-50.711636,-14637.841,0.34867707,10054.709,24692.617,-30.057243,-50.716503,80.77375,-486.92212,0.66577888,-0.067086048
2.5912228,98.360016,0.0022183624,-30.061098,116.53898,-485.11273,0.0022183624,26.444284,-30.604483,485.1105,-0.072436698,51.050751,485.1105,-50.252537,-14846.556,0.34903997,9531.5225,24378.145,-30.59963,-50.257389,80.857018,-485.11273,0.66578287,-0.066686407
2.5912228,98.360016,0.0022183624,80.857018,116.53898,-485.11273,0.0022183624,26.444284,-30.604483,485.1105,-0.072436698,51.050751,485.1105,-50.252537,-14846.556,0.34903997,9531.7686,24378.145,-30.59963,-50.257389,80.857018,-485.11273,0.66578287,0.17937016
2.5913999,98.380669,60.946518,81.362694,116.55045,-499.95596,60.946518,26.633995,-34.769123,439.00946,-0.064930767,51.050751,439.00946,-46.593567,-15263.974,0.35232538,12989.531,23294.732,-34.764732,-46.598568,81.363304,-499.95596,0.66581386,4958.7725
2.5915999,98.403984,127.71722,81.63047,116.56323,-512.48547,127.71722,26.909117,-39.338871,384.76828,-0.05559421,51.050751,384.76828,-42.291603,-15136.35,0.35709012,16963.102,21673.834,-39.335022,-42.29673,81.631752,-512.48547,0.66584885,10425.617
2.5918,98.427299,192.14923,81.576118,116.576,-520.55957,192.14923,27.254883,-43.753357,328.41034,-0.045481306,51.050751,328.41034,-37.822758,-14369.056,0.36307845,20994.73,19688.998,-43.750076,-37.827961,81.578041,-520.55957,0.6658839,15674.788
2.592,98.450615,254.03191,81.199829,116.58888,-524.21527,254.03191,27.676348,-47.995167,270.18335,-0.034751527,51.050751,270.18335,-33.204666,-12967.495,0.37037796,25066.244,17406.393,-47.992466,-33.209908,81.20237,-524.21527,0.66591889,20627.348
2.5922,98.47393,313.16541,80.503105,116.60204,-523.50543,313.16541,28.177378,-52.047554,210.34,-0.023574077,51.050751,210.34,-28.455553,-10947.683,0.37905562,29159.742,14896.636,-52.045452,-28.460789,80.506241,-523.50543,0.66595387,25210.789
2.5924001,98.497253,369.36142,79.488693,116.6156,-518.49823,369.36142,28.760582,-55.894527,149.13683,-0.012125222,51.050751,149.13683,-23.594162,-8335.9326,0.38915667,33257.656,12233.532,-55.893036,-23.599348,79.492386,-518.49823,0.66598886,29360.057
2.5926001,98.520576,422.44376,78.160583,116.62969,-509.27722,422.44376,29.427275,-59.520908,86.83345,-0.00058551948,51.050751,86.83345,-18.639677,-5168.4058,0.40070391,37342.809,9492.7627,-59.520039,-18.64477,78.16481,-509.27722,0.66602385,33018.453
2.5927999,98.543907,472.24902,76.524033,116.64444,-495.94049,472.24902,30.177456,-62.91238,23.691488,0.010863022,51.050751,23.691488,-13.611651,-1490.4879,0.4136973,41398.48,6750.5693,-62.912144,-13.616611,76.528755,-495.94049,0.6660589,36138.398
2.5928745,98.552597,489.94019,75.83654,116.65012,-489.94019,489.94019,30.478142,-64.113411,-3.9278802e-11,0.015069431,51.050751,-3.9278802e-11,-11.723132,2.518298e-09,0.41890535,42899.004,5743.6338,-64.113411,-11.728032,75.841438,-489.94019,0.66607189,37155.371
2.5928745,98.552597,489.94019,75.83654,116.65012,-489.94019,489.94019,30.478142,-64.113403,-3.9278802e-11,0.015069431,51.050751,-3.9278802e-11,-11.723132,2.5182978e-09,0.41890535,42899.004,5743.6338,-64.113411,-11.728032,75.841438,-489.94019,0.66607189,37155.371
2.5929999,98.567238,498.61319,74.585686,116.66014,-498.61111,498.61319,30.651564,37.06517,-0.0020624227,0.011088431,51.050751,-0.0020624227,-8.529727,-0.076444045,0.41364715,41442.348,4253.0171,-66.055962,-8.5347137,74.590675,-498.61111,0.66609389,37189.406
2.5932,98.590569,509.39188,72.353127,116.67733,-509.38977,509.39188,30.923342,36.628891,-0.0021113595,0.0052282824,51.050751,-0.0021113595,-3.4140389,-0.077336758,0.40502512,38595.094,1739.0764,-68.939087,-3.4191327,72.358223,-509.38977,0.66612887,36856.094
2.5933332,98.606125,514.48962,70.705536,116.68941,-514.48749,514.48962,31.100489,36.256542,-0.0021393443,0.001667912,51.050751,-0.0021393443,0.005144875,-0.077565238,0.39914674,36374.539,-2.6469736,-70.710678,7.9222164e-11,70.710678,-514.48749,0.66615224,36377.262
2.5933332,98.606125,514.48962,70.705536,116.68941,-514.48749,514.48962,31.100489,36.256542,-0.0021393443,0.001667912,51.050751,-0.0021393443,0.005144875,-0.077565238,0.39914674,36374.539,-2.6469736,-70.710678,7.9222164e-11,70.710678,-514.48749,0.66615224,36377.262
2.5934,98.613907,516.41083,69.835037,116.69558,-516.40869,516.41083,31.187618,36.068504,-0.0021523729,-5.301124e-06,51.050751,-0.0021523729,1.7151055,-0.077632874,0.39617738,35177.797,-885.69537,-71.55014,1.7099414,69.840202,-516.40869,0.66616386,36063.57
2.5936,98.637253,519.66394,67.041359,116.71436,-519.66174,519.66394,31.442379,35.285198,-0.0021832804,-0.0045883795,51.050751,-0.0021832804,6.8374639,-0.077037476,0.38718465,31285.73,-3553.1685,-73.878822,6.8322673,67.046555,-519.66174,0.66619885,34838.977
2.5938001,98.660591,519.15955,63.983112,116.73312,-519.15735,519.15955,31.685837,34.440983,-0.0022071383,-0.008508008,51.050751,-0.0022071383,11.932821,-0.076016009,0.37813029,27022.355,-6195.0117,-75.915932,11.927629,63.988304,-519.15735,0.6662339,33217.445
2.5940001,98.683945,514.92053,60.672371,116.75136,-514.91833,514.92053,31.91633,33.431763,-0.002221704,-0.011761417,51.050751,-0.002221704,16.981068,-0.074275486,0.3690984,22497.514,-8743.8623,-77.653442,16.975918,60.677521,-514.91833,0.66626889,31241.449
2.5941999,98.707291,506.98416,57.122204,116.76853,-506.98193,506.98416,32.132446,32.288456,-0.0022274589,-0.014356768,51.050751,-0.0022274589,21.96228,-0.071921207,0.36017269,17825.5,-11134.479,-79.08448,21.957211,57.127274,-506.98193,0.66630387,28960.051
2.5943999,98.730652,495.40198,53.346615,116.78416,-495.39975,495.40198,32.33297,31.016146,-0.0022243913,-0.016311867,51.050751,-0.0022243913,26.856804,-0.068992041,0.3514348,13123.096,-13304.854,-80.203415,26.851849,53.35157,-495.39975,0.66633886,26428.018
2.5945525,98.748459,484.16022,50.325294,116.79473,-484.15802,484.16022,32.474819,29.965086,-0.0022161843,-0.017390015,51.050751,-0.0022161843,30.518835,-0.06640815,0.34494707,9589.502,-14775.938,-80.844131,30.513992,50.330139,-484.15802,0.66636556,24365.508
2.5945525,98.748459,484.16022,50.325294,116.79473,-484.15802,484.16022,32.474819,-80.844131,-0.0022161843,-0.017390015,51.050751,-0.0022161843,30.518835,0.1791655,0.34494707,9589.748,-14775.938,-80.844131,30.513992,50.330139,-484.15802,0.66636556,24365.508
2.5946,98.754005,488.47467,49.360428,116.79781,-472.00244,488.47467,32.785851,-81.005661,-16.472225,-0.016668603,51.050751,-16.472225,31.645235,1334.3435,0.35033429,10509.033,-14936.628,-81.005829,31.640514,49.365311,-472.00244,0.66637385,24111.316
2.5948,98.777367,503.87323,45.179192,116.81065,-419.29767,503.87323,34.106926,-81.487694,-84.575577,-0.01450631,51.050751,-84.575577,36.308502,6891.8687,0.37321612,14432.384,-15224.07,-81.488541,36.30431,45.184231,-419.29767,0.6664089,22764.586
2.595,98.800735,514.80463,40.819679,116.82337,-364.32205,514.80463,35.438465,-81.648155,-150.48256,-0.013781651,51.050751,-150.48256,40.828472,12286.623,0.39627942,18426.07,-14874.713,-81.649658,40.824829,40.824829,-364.32205,0.66644388,21014.16
2.5952001,98.824097,521.29559,36.299099,116.83613,-307.31955,521.29559,36.769989,-81.486404,-213.97607,-0.014506158,51.050751,-213.97607,45.187305,17436.141,0.41934258,22471.758,-13886.941,-81.488541,45.184231,36.30431,-307.31955,0.66647887,18922.561
2.5954001,98.847466,523.38898,31.635281,116.84905,-248.53954,523.38898,38.091003,-81.003075,-274.84943,-0.016668372,51.050751,-274.84943,49.367798,22263.648,0.44222394,26551.357,-12269.85,-81.005829,49.365311,31.640514,-248.53954,0.66651386,16557.557
2.5955999,98.870834,521.14313,26.846638,116.8623,-188.23607,521.14313,39.391193,-80.200089,-332.90704,-0.02023411,51.050751,-332.90704,53.353451,26699.174,0.46474472,30647.07,-10043.044,-80.203415,53.35157,26.851849,-188.23607,0.66654885,13990.94
2.5957999,98.894211,514.63177,21.952065,116.87601,-126.66669,514.63177,40.660568,-79.080605,-387.96509,-0.025147133,51.050751,-387.96509,57.12854,30680.514,0.48673192,34741.461,-7236.2827,-79.08448,57.127274,21.957211,-126.66669,0.6665839,11297.23
2.596,98.917587,503.9437,16.970879,116.8903,-64.091614,503.9437,41.889618,-77.64904,-439.85208,-0.03132993,51.050751,-439.85208,60.678162,34154.094,0.50802082,38817.5,-3888.9612,-77.653442,60.677521,16.975918,-64.091614,0.66661888,8552.3672
2.5962,98.940971,489.18225,11.922737,116.90527,-0.77273512,489.18225,43.069481,-75.911049,-488.40952,-0.038684983,51.050751,-488.40952,63.988312,37075.68,0.52845788,42858.625,-49.446018,-75.915932,63.988304,11.927629,-0.77273512,0.66665387,5832.3916
2.5962024,98.941254,488.97833,11.861079,116.90546,4.1280907e-07,488.97833,43.083477,-75.888077,-488.97833,-0.038781084,51.050751,-488.97833,64.027,37107.625,0.52870035,42907.438,2.6430926e-05,-75.892967,64.027,11.865969,4.1280907e-07,0.66665429,5799.811
2.5962024,98.941254,488.97833,11.861079,116.90546,4.1280907e-07,488.97833,43.083477,-75.888077,-488.97833,-0.038781084,51.050751,-488.97833,64.006355,37107.625,0.52870035,42907.438,2.6422405e-05,-75.892967,64.027,11.865969,4.1280907e-07,0.66665429,5799.811
2.5964,98.964348,501.96783,6.8272476,116.9215,0.0020793132,501.96783,44.191978,-73.873802,-501.96994,-0.047097582,51.050751,-501.96994,-36.919102,37082.426,0.54790139,40509.406,-0.076766372,-73.878822,67.046555,6.8322673,0.0020793132,0.66668886,3427.0588
2.5966001,98.98774,511.40103,1.7048274,116.93913,0.0021246721,511.40103,45.250095,-71.545029,-511.40317,-0.056432497,51.050751,-511.40317,-36.393402,36588.352,0.56622976,37460.125,-0.07732404,-71.55014,69.840202,1.7099414,0.0021246721,0.66672391,871.85052
2.5966666,98.995529,513.71014,-0.0051371013,116.94522,0.0021385322,513.71014,45.587376,-70.705544,-513.71228,-0.059724312,51.050751,-513.71228,-36.215931,36322.305,0.57207209,36319.59,-0.077448934,-70.710678,70.710678,-4.0819982e-12,0.0021385322,0.66673553,-2.6389811
2.5966666,98.995529,513.71014,-0.0051371013,116.94522,0.0021385322,513.71014,45.587376,-70.705544,-513.71228,-0.059724312,51.050751,-513.71228,-36.215931,36322.305,0.57207209,36319.59,-0.077448934,-70.710678,70.710678,-4.0819982e-12,0.0021385322,0.66673553,-2.6389811
2.5968001,99.011124,517.06543,-3.4243035,116.95762,0.0021625359,517.06543,46.237404,-68.933914,-517.06763,-0.066545196,51.050751,-517.06763,-35.768574,35643.496,0.5833317,33872.828,-0.077350825,-68.939087,72.358223,-3.4191327,0.0021625359,0.66675889,-1770.589
2.5969999,99.034523,518.97717,-8.5399027,116.97645,0.0021927338,518.97717,47.149181,-66.050774,-518.97937,-0.077273302,51.050751,-518.97937,-35.046013,34278.988,0.59912544,29846.896,-0.076846577,-66.055962,74.590675,-8.5347137,0.0021927338,0.66679388,-4432.0146
2.5971999,99.057915,517.14117,-13.621782,116.99508,0.0022108532,517.14117,47.9814,-62.906971,-517.14337,-0.088449247,51.050751,-517.14337,-34.013905,32531.924,0.61354101,25487.465,-0.075199746,-62.912144,76.528755,-13.616611,0.0022108532,0.66682887,-7044.3848
2.5974,99.081314,511.58542,-18.649887,117.01299,0.0022227464,511.58542,48.731441,-59.514923,-511.58765,-0.099896714,51.050751,-511.58765,-32.972504,30447.1,0.62653321,20906.016,-0.073289514,-59.520039,78.16481,-18.64477,0.0022227464,0.66686386,-9541.0098
2.5976,99.104721,502.35236,-23.60437,117.02965,0.0022253527,502.35236,49.397991,-55.888012,-502.35455,-0.11143513,51.050751,-502.35455,-31.775255,28075.6,0.63807917,16217.817,-0.070711151,-55.893036,79.492386,-23.599348,0.0022253527,0.66689891,-11857.711
2.5978,99.128128,489.49844,-28.465683,117.04457,0.0022195005,489.49844,49.981049,-52.040554,-489.50067,-0.12288249,51.050751,-489.50067,-30.468781,25473.887,0.64817894,11539.911,-0.06762547,-52.045452,80.506241,-28.460789,0.0022195005,0.66693389,-13933.908
2.5978823,99.137756,483.17831,-30.433147,117.0501,0.002214618,483.17831,50.196842,-50.397991,-483.18051,-0.12752104,51.050751,-483.18051,-29.899757,24351.328,0.65191692,9646.625,-0.066216536,-50.402824,80.831139,-30.428316,0.002214618,0.66694826,-14704.637
2.5978823,99.137756,483.17831,-30.433147,117.0501,0.002214618,483.17831,50.196842,-50.397991,-483.18051,-0.12752104,51.050751,-483.18051,80.831139,24351.328,0.65191692,9646.8701,0.17901009,-50.402824,80.831139,-30.428316,0.002214618,0.66694826,-14704.637
2.598,99.151543,452.79855,-33.214436,117.05769,40.595818,452.79855,50.481937,-47.98753,-493.39438,-0.13405794,51.050751,-493.39438,81.201965,23676.777,0.65685546,11933.79,3296.4604,-47.992466,81.20237,-33.209908,40.595818,0.66696888,-15039.448
2.5982001,99.17495,399.30356,-37.831955,117.07043,107.88578,399.30356,50.903263,-43.745003,-507.18933,-0.14478569,51.050751,-507.18933,81.576958,22187,0.66415381,15881.559,8800.9941,-43.750076,81.578041,-37.827961,107.88578,0.66700387,-15106.435
2.5984001,99.198364,343.62619,-42.300163,117.0831,172.90234,343.62619,51.248886,-39.329857,-516.52856,-0.15489648,51.050751,-516.52856,81.63002,20314.994,0.67014098,19893.57,14114.021,-39.335022,81.631752,-42.29673,172.90234,0.66703886,-14535.444
2.5985999,99.221786,286.01239,-46.601429,117.09586,235.4321,286.01239,51.523876,-34.759518,-521.44452,-0.16423075,51.050751,-521.44452,81.360947,18125.16,0.67490458,23951.553,19154.979,-34.764732,81.363304,-46.598568,235.4321,0.66707391,-13328.586
2.5987999,99.245209,226.7132,-50.718773,117.10885,295.27246,226.7132,51.734413,-30.052025,-521.98566,-0.17264128,51.050751,-521.98566,80.770798,15686.726,0.67855173,28037.502,23849.391,-30.057243,80.77375,-50.716503,295.27246,0.66710889,-11498.614
2.599,99.268631,165.98375,-54.635944,117.12221,352.23215,165.98375,51.887684,-25.22595,-518.21588,-0.17999539,51.050751,-518.21588,79.861893,13072.488,0.68120694,32133.736,28129.928,-25.231133,79.865417,-54.634285,352.23215,0.66714388,-9068.6797
2.5992,99.292053,104.0825,-58.33749,117.13607,406.13193,104.0825,51.991787,-20.300343,-510.21442,-0.1861771,51.050751,-510.21442,78.637833,10357.527,0.68301052,36222.949,31937.334,-20.305445,78.641891,-58.336449,406.13193,0.66717887,-6071.9121
2.5994,99.315483,41.270168,-61.8088,117.15056,456.80505,41.270168,52.055595,-15.29464,-498.07523,-0.19108896,51.050751,-498.07523,77.103439,7617.8809,0.68411601,40288.262,35221.242,-15.299621,77.108009,-61.808388,456.80505,0.66721386,-2550.8596
2.5995302,99.330742,-1.7848834e-11,-63.939056,117.16039,487.99619,-1.7848834e-11,52.079979,-12.001126,-487.99619,-0.19356722,51.050751,-487.99619,75.940186,5856.5039,0.68453854,42915.023,37058.52,-12.006006,75.945061,-63.939056,487.99619,0.66723669,1.1412375e-09
2.5995302,99.330742,-1.7848834e-11,-63.939056,117.16039,487.99619,-1.7848834e-11,52.079979,-12.001126,-487.99619,-0.19356722,51.050751,-487.99619,75.940186,5856.5039,0.68453854,42915.023,37058.52,-12.006006,75.945061,-63.939056,487.99619,0.66723669,1.1412375e-09
2.5996001,99.338913,-0.0020441625,37.17173,117.16586,493.00067,-0.0020441625,52.088604,-10.228486,-492.99863,-0.19465245,51.050751,-492.99863,75.264877,5042.6294,0.68468797,42148.188,37105.637,-10.233416,75.269814,-65.036392,493.00067,0.6672489,-0.075985052
2.5998001,99.36235,-0.002092506,36.617561,117.18262,504.8374,-0.002092506,52.10083,-5.1217761,-504.8353,-0.19681336,51.050751,-504.8353,73.129509,2585.6533,0.68489987,39504.09,36918.512,-5.1268244,73.13456,-68.007736,504.8374,0.66728389,-0.076622464
2.5999999,99.385788,-0.002137441,36.161373,117.20061,512.92535,-0.002137441,52.102577,0.0051292325,-512.92322,-0.19753657,51.050751,-512.92322,70.705551,-2.6309025,0.68493015,36263.961,36266.672,3.2017652e-12,70.710678,-70.710678,512.92535,0.66731888,-0.0772928
