"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController3.x","smpm3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm3.is[1]","smpm3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","vfController.x","smpmM.is[2]","smpm3.is[2]","smpm3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.is[3]","smpmM.is[1]","loadInertia3.w","loadInertiaM.w","smpmM.is[4]","loadInertia3.phi"
1.2323999,0.29320073,-0.046552628,-0.046552628,230.09024,0.29320073,-0.32108063,-0.45246586,-83.535202,-0.45246586,114.13226,230.09024,-95.496246,-79.656898,-0.32108063,-8.8988056,-50.12112,151.43265,151.43265,89.996483,114.13226
1.2325,0.30311149,-0.04686724,-0.04686724,230.12166,0.30311149,-0.31166425,-0.45237118,-79.537819,-0.45237118,114.14741,230.12166,-96.392899,-84.141212,-0.31166425,-11.851395,-47.722694,151.43657,151.43657,89.068336,114.14741
1.2326,0.3127203,-0.047182273,-0.047182273,230.15308,0.3127203,-0.30194223,-0.45227614,-75.441292,-0.45227614,114.16255,230.15308,-97.205734,-88.57579,-0.30194223,-14.811669,-45.264778,151.44061,151.44061,88.05162,114.16255
1.2327,0.32201767,-0.047497712,-0.047497712,230.18449,0.32201767,-0.29192418,-0.45218074,-71.248924,-0.45218074,114.1777,230.18449,-97.933418,-92.956032,-0.29192418,-17.776827,-42.749355,151.44476,151.44476,86.946732,114.1777
1.2328,0.33099452,-0.04781355,-0.04781355,230.21591,0.33099452,-0.28162006,-0.45208499,-66.964157,-0.45208499,114.19284,230.21591,-98.574669,-97.277306,-0.28162006,-20.744003,-40.178493,151.44904,151.44904,85.754173,114.19284
1.2329,0.33964205,-0.048129786,-0.048129786,230.24733,0.33964205,-0.27104014,-0.45198888,-62.590542,-0.45198888,114.20798,230.24733,-99.128296,-101.53501,-0.27104014,-23.710331,-37.554325,151.45341,151.45341,84.474503,114.20798
1.233,0.3479518,-0.048446406,-0.048446406,230.27875,0.3479518,-0.2601949,-0.45189241,-58.131725,-0.45189241,114.22313,230.27875,-99.593201,-105.72465,-0.2601949,-26.672949,-34.879036,151.45792,151.45792,83.108414,114.22313
1.2331001,0.35591567,-0.048763402,-0.048763402,230.31015,0.35591567,-0.24909513,-0.45179558,-53.591503,-0.45179558,114.23828,230.31015,-99.968353,-109.84167,-0.24909513,-29.628937,-32.1549,151.46254,151.46254,81.656662,114.23828
1.2332,0.36352581,-0.04908077,-0.04908077,230.34157,0.36352581,-0.23775187,-0.45169839,-48.973755,-0.45169839,114.25343,230.34157,-100.25279,-113.88161,-0.23775187,-32.575378,-29.384253,151.46727,151.46727,80.120102,114.25343
1.2333,0.37077484,-0.049398504,-0.049398504,230.37299,0.37077484,-0.22617635,-0.45160085,-44.282444,-0.45160085,114.26857,230.37299,-100.44569,-117.8401,-0.22617635,-35.50938,-26.569466,151.47212,151.47212,78.49968,114.26857
1.2334,0.37765566,-0.049716592,-0.049716592,230.4044,0.37765566,-0.21438006,-0.45150295,-39.521675,-0.45150295,114.28372,230.4044,-100.54625,-121.71272,-0.21438006,-38.427994,-23.713005,151.47708,151.47708,76.79644,114.28372
1.2335,0.38416156,-0.05003503,-0.05003503,230.43582,0.38416156,-0.20237473,-0.45140472,-34.695641,-0.45140472,114.29887,230.43582,-100.55379,-125.49519,-0.20237473,-41.328278,-20.817385,151.48215,151.48215,75.011513,114.29887
1.2336,0.39028621,-0.05035381,-0.05035381,230.46724,0.39028621,-0.19017221,-0.45130613,-29.808582,-0.45130613,114.31402,230.46724,-100.46774,-129.18329,-0.19017221,-44.207333,-17.885149,151.48734,151.48734,73.146111,114.31402
1.2337,0.3960236,-0.050672922,-0.050672922,230.49866,0.3960236,-0.17778465,-0.45120719,-24.864885,-0.45120719,114.32916,230.49866,-100.2876,-132.77283,-0.17778465,-47.06221,-14.918931,151.49265,151.49265,71.201546,114.32916
1.2338001,0.40136823,-0.050992358,-0.050992358,230.53008,0.40136823,-0.16522431,-0.45110789,-19.869015,-0.45110789,114.34431,230.53008,-100.01292,-136.25969,-0.16522431,-49.88998,-11.921409,151.49805,151.49805,69.179222,114.34431
1.2339,0.40631485,-0.051312119,-0.051312119,230.56148,0.40631485,-0.15250362,-0.45100826,-14.825459,-0.45100826,114.35947,230.56148,-99.64344,-139.63991,-0.15250362,-52.687756,-8.8952751,151.50357,151.50357,67.080612,114.35947
1.234,0.41085866,-0.051632185,-0.051632185,230.5929,0.41085866,-0.13963519,-0.45090827,-9.7388496,-0.45090827,114.37462,230.5929,-99.178894,-142.90952,-0.13963519,-55.452621,-5.8433094,151.50922,151.50922,64.907295,114.37462
1.2341,0.41499528,-0.05195256,-0.05195256,230.62431,0.41499528,-0.12663178,-0.45080796,-4.6138825,-0.45080796,114.38976,230.62431,-98.619179,-146.06465,-0.12663178,-58.181675,-2.7683294,151.51495,151.51495,62.660927,114.38976
1.2342,0.41872075,-0.052273229,-0.052273229,230.65573,0.41872075,-0.11350624,-0.45070729,0.54474252,-0.45070729,114.40491,230.65573,-97.964256,-149.10159,-0.11350624,-60.872086,0.32684553,151.52081,151.52081,60.343239,114.40491
1.2343,0.4220314,-0.052594189,-0.052594189,230.68715,0.4220314,-0.10027156,-0.45060629,5.7321882,-0.45060629,114.42007,230.68715,-97.214188,-152.01666,-0.10027156,-63.520985,3.4393129,151.52678,151.52678,57.956059,114.42007
1.2344,0.42492414,-0.052915432,-0.052915432,230.71857,0.42492414,-0.086940855,-0.45050493,10.943568,-0.45050493,114.43523,230.71857,-96.369141,-154.80629,-0.086940855,-66.125542,6.5661407,151.53285,151.53285,55.501305,114.43523
1.2345001,0.42739612,-0.053236946,-0.053236946,230.74998,0.42739612,-0.073527299,-0.45040324,16.174011,-0.45040324,114.45038,230.74998,-95.429367,-157.46704,-0.073527299,-68.682999,9.7044067,151.53905,151.53905,52.980938,114.45038
1.2345999,0.42944506,-0.053558733,-0.053558733,230.7814,0.42944506,-0.060044162,-0.45030123,21.418518,-0.45030123,114.46553,230.7814,-94.395226,-159.99557,-0.060044162,-71.190567,12.851111,151.54533,151.54533,50.397034,114.46553
1.2347,0.43106899,-0.053880777,-0.053880777,230.81281,0.43106899,-0.046504784,-0.45019889,26.672058,-0.45019889,114.48068,230.81281,-93.267166,-162.38863,-0.046504784,-73.645515,16.003235,151.55174,151.55174,47.75174,114.48068
1.2348,0.43226641,-0.054203074,-0.054203074,230.84422,0.43226641,-0.032922544,-0.45009619,31.929623,-0.45009619,114.49584,230.84422,-92.045746,-164.64314,-0.032922544,-76.045174,19.157774,151.55826,151.55826,45.047245,114.49584
1.2349,0.43303621,-0.054525621,-0.054525621,230.87564,0.43303621,-0.019310869,-0.44999316,37.186104,-0.44999316,114.51099,230.87564,-90.731613,-166.75609,-0.019310869,-78.386879,22.311663,151.56487,151.56487,42.285854,114.51099
1.235,0.43337777,-0.054848403,-0.054848403,230.90706,0.43337777,-0.0056832125,-0.44988984,42.436367,-0.44988984,114.52615,230.90706,-89.325508,-168.72459,-0.0056832125,-80.668022,25.461821,151.57159,151.57159,39.469929,114.52615
1.2351,0.43329078,-0.055171419,-0.055171419,230.93848,0.43329078,0.0079469644,-0.44978616,47.675312,-0.44978616,114.54131,230.93848,-87.82827,-170.54596,0.0079469644,-82.886047,28.605186,151.57843,151.57843,36.601879,114.54131
1.2352,0.43277547,-0.055494655,-0.055494655,230.96989,0.43277547,0.021566197,-0.44968215,52.89777,-0.44968215,114.55647,230.96989,-86.240852,-172.21758,0.021566197,-85.038437,31.738661,151.58537,151.58537,33.684204,114.55647
1.2352999,0.43183243,-0.055818111,-0.055818111,231.00131,0.43183243,0.035161033,-0.44957781,58.098549,-0.44957781,114.57163,231.00131,-84.564278,-173.73695,0.035161033,-87.122726,34.859131,151.59242,151.59242,30.719471,114.57163
1.2354,0.43046266,-0.056141779,-0.056141779,231.03273,0.43046266,0.04871805,-0.44947317,63.272503,-0.44947317,114.58679,231.03273,-82.799683,-175.10178,0.04871805,-89.13652,37.963501,151.59956,151.59956,27.710285,114.58679
1.2355,0.4286676,-0.056465644,-0.056465644,231.06413,0.4286676,0.062223867,-0.44936821,68.414459,-0.44936821,114.60195,231.06413,-80.948303,-176.30988,0.062223867,-91.077477,41.048672,151.60683,151.60683,24.659327,114.60195
1.2356,0.42644918,-0.056789711,-0.056789711,231.09555,0.42644918,0.075665146,-0.44926292,73.519203,-0.44926292,114.61711,231.09555,-79.011452,-177.35919,0.075665146,-92.943283,44.111523,151.61418,151.61418,21.569342,114.61711
1.2357,0.42380959,-0.057113964,-0.057113964,231.12697,0.42380959,0.089028634,-0.44915733,78.581596,-0.44915733,114.63227,231.12697,-76.99054,-178.24785,0.089028634,-94.731728,47.14896,151.62164,151.62164,18.443113,114.63227
1.2358,0.42075157,-0.057438396,-0.057438396,231.15839,0.42075157,0.10230114,-0.44905141,83.596504,-0.44905141,114.64743,231.15839,-74.887085,-178.97412,0.10230114,-96.440666,50.157902,151.62921,151.62921,15.283477,114.64743
1.2359,0.41727823,-0.057763007,-0.057763007,231.1898,0.41727823,0.11546957,-0.44894516,88.558754,-0.44894516,114.6626,231.1898,-72.70269,-179.53641,0.11546957,-98.067986,53.13525,151.63689,151.63689,12.093342,114.6626
1.2359999,0.41339305,-0.058087781,-0.058087781,231.22122,0.41339305,0.12852094,-0.44883862,93.463257,-0.44883862,114.67776,231.22122,-70.439034,-179.93329,0.12852094,-99.611671,56.077953,151.64465,151.64465,8.8756371,114.67776
1.2361,0.40910003,-0.058412716,-0.058412716,231.25264,0.40910003,0.14144239,-0.44873178,98.304955,-0.44873178,114.69292,231.25264,-68.0979,-180.1635,0.14144239,-101.06979,58.982971,151.65254,151.65254,5.6333365,114.69292
1.2362,0.40440342,-0.058737807,-0.058737807,231.28406,0.40440342,0.15422118,-0.44862461,103.07877,-0.44862461,114.70809,231.28406,-65.68116,-180.22594,0.15422118,-102.44045,61.847263,151.66051,151.66051,2.3694792,114.70809
1.2363,0.39930797,-0.059063043,-0.059063043,231.31546,0.39930797,0.1668447,-0.44851717,107.77973,-0.44851717,114.72326,231.31546,-63.190769,-180.11964,0.1668447,-103.72188,64.667839,151.66859,151.66859,-0.91287851,114.72326
1.2364,0.39381877,-0.059388418,-0.059388418,231.34688,0.39381877,0.17930052,-0.44840941,112.40289,-0.44840941,114.73843,231.34688,-60.628754,-179.84387,0.17930052,-104.91236,67.441734,151.67677,151.67677,-4.2106538,114.73843
1.2365,0.38794139,-0.059713922,-0.059713922,231.3783,0.38794139,0.19157638,-0.44830135,116.94332,-0.44830135,114.75359,231.3783,-57.997242,-179.39799,0.19157638,-106.01026,70.165993,151.68506,151.68506,-7.5207014,114.75359
1.2366,0.38168165,-0.060039554,-0.060039554,231.40971,0.38168165,0.20366018,-0.44819298,121.39619,-0.44819298,114.76876,231.40971,-55.298443,-178.78157,0.20366018,-107.01403,72.837715,151.69344,151.69344,-10.839868,114.76876
1.2367001,0.37504581,-0.060365301,-0.060365301,231.44113,0.37504581,0.21554002,-0.44808432,125.75675,-0.44808432,114.78394,231.44113,-52.534622,-177.99434,0.21554002,-107.92223,75.454048,151.70192,151.70192,-14.164986,114.78394
1.2368,0.36804056,-0.060691163,-0.060691163,231.47255,0.36804056,0.22720422,-0.4479754,130.02025,-0.4479754,114.7991,231.47255,-49.708153,-177.03618,0.22720422,-108.73348,78.012154,151.71049,151.71049,-17.492834,114.7991
1.2369,0.36067283,-0.061017126,-0.061017126,231.50397,0.36067283,0.23864128,-0.44786614,134.18207,-0.44786614,114.81428,231.50397,-46.821468,-175.90718,0.23864128,-109.4465,80.509239,151.71918,151.71918,-20.820187,114.81428
1.237,0.35295001,-0.061343189,-0.061343189,231.53539,0.35295001,0.24983996,-0.44775662,138.23766,-0.44775662,114.82944,231.53539,-43.87706,-174.60759,0.24983996,-110.06011,82.942596,151.72795,151.72795,-24.143826,114.82944
1.2371,0.34487978,-0.061669338,-0.061669338,231.56679,0.34487978,0.26078925,-0.4476468,142.18253,-0.4476468,114.84462,231.56679,-40.877525,-173.1378,0.26078925,-110.57321,85.309517,151.73683,151.73683,-27.46048,114.84462
1.2372,0.33647016,-0.061995573,-0.061995573,231.59821,0.33647016,0.27147835,-0.44753671,146.01228,-0.44753671,114.85979,231.59821,-37.825508,-171.49841,0.27147835,-110.98482,87.607368,151.74579,151.74579,-30.766882,114.85979
1.2373,0.32772958,-0.062321883,-0.062321883,231.62962,0.32772958,0.2818968,-0.44742632,149.72267,-0.44742632,114.87497,231.62962,-34.723705,-169.6902,0.2818968,-111.29403,89.833603,151.75487,151.75487,-34.059792,114.87497
1.2374001,0.3186667,-0.062648267,-0.062648267,231.66104,0.3186667,0.29203433,-0.44731569,153.30948,-0.44731569,114.89014,231.66104,-31.574907,-167.71411,0.29203433,-111.50005,91.98568,151.76402,151.76402,-37.335915,114.89014
1.2375,0.30929056,-0.062974706,-0.062974706,231.69246,0.30929056,0.30188099,-0.44720474,156.76859,-0.44720474,114.90532,231.69246,-28.381956,-165.57123,0.30188099,-111.60217,94.06115,151.77328,151.77328,-40.591976,114.90532
1.2376,0.29961044,-0.063301206,-0.063301206,231.72388,0.29961044,0.31142709,-0.44709355,160.09608,-0.44709355,114.9205,231.72388,-25.147728,-163.26285,0.31142709,-111.5998,96.057648,151.78264,151.78264,-43.824741,114.9205
1.2377,0.28963599,-0.06362775,-0.06362775,231.75529,0.28963599,0.32066327,-0.44698206,163.28804,-0.44698206,114.93568,231.75529,-21.875189,-160.79042,0.32066327,-111.49244,97.972824,151.7921,151.7921,-47.030926,114.93568
1.2378,0.27937713,-0.063954338,-0.063954338,231.78671,0.27937713,0.32958046,-0.44687033,166.34073,-0.44687033,114.95086,231.78671,-18.567352,-158.15561,0.32958046,-111.27969,99.804443,151.80164,151.80164,-50.207283,114.95086
1.2379,0.26884407,-0.064280964,-0.064280964,231.81812,0.26884407,0.33816993,-0.4467583,169.25055,-0.4467583,114.96604,231.81812,-15.227244,-155.36018,0.33816993,-110.96129,101.55033,151.81128,151.81128,-53.350605,114.96604
1.238,0.25804719,-0.064607613,-0.064607613,231.84953,0.25804719,0.34642324,-0.44664603,172.01398,-0.44664603,114.98122,231.84953,-11.857985,-152.40611,0.34642324,-110.53703,103.20839,151.82101,151.82101,-56.457653,114.98122
1.2381001,0.24699727,-0.064934283,-0.064934283,231.88095,0.24699727,0.35433233,-0.4465335,174.62764,-0.4465335,114.99641,231.88095,-8.4627295,-149.29556,0.35433233,-110.00684,104.77658,151.83084,151.83084,-59.525234,114.99641
1.2381999,0.23570526,-0.065260969,-0.065260969,231.91237,0.23570526,0.36188939,-0.4464207,177.08832,-0.4464207,115.01159,231.91237,-5.0446362,-146.03082,0.36188939,-109.37075,106.25299,151.84076,151.84076,-62.550201,115.01159
1.2383,0.22418234,-0.06558767,-0.06558767,231.94379,0.22418234,0.36908707,-0.44630766,179.39291,-0.44630766,115.02677,231.94379,-1.6069459,-142.61438,0.36908707,-108.62889,107.63575,151.85077,151.85077,-65.529404,115.02677
1.2384,0.21243997,-0.065914363,-0.065914363,231.9752,0.21243997,0.37591833,-0.44619438,181.53845,-0.44619438,115.04195,231.9752,1.8470713,-139.04887,0.37591833,-107.78152,108.92307,151.86087,151.86087,-68.459709,115.04195
1.2385,0.20048977,-0.066241048,-0.066241048,232.00662,0.20048977,0.38237643,-0.4460808,183.52216,-0.4460808,115.05714,232.00662,5.3141551,-135.3371,0.38237643,-106.82897,110.1133,151.87106,151.87106,-71.338089,115.05714
1.2386,0.18834358,-0.066567726,-0.066567726,232.03804,0.18834358,0.38845512,-0.44596702,185.34137,-0.44596702,115.07233,232.03804,8.7909689,-131.48199,0.38845512,-105.77171,111.20483,151.88135,151.88135,-74.161476,115.07233
1.2387,0.17601347,-0.066894382,-0.066894382,232.06944,0.17601347,0.39414847,-0.44585299,186.99358,-0.44585299,115.08752,232.06944,12.274158,-127.48672,0.39414847,-104.6103,112.19614,151.89172,151.89172,-76.92688,115.08752
1.2388,0.16351162,-0.067221016,-0.067221016,232.10086,0.16351162,0.39945087,-0.4457387,188.47644,-0.4457387,115.10271,232.10086,15.760387,-123.35453,0.39945087,-103.34541,113.08586,151.90219,151.90219,-79.631363,115.10271
1.2388999,0.15085042,-0.067547612,-0.067547612,232.13228,0.15085042,0.40435719,-0.44562417,189.78777,-0.44562417,115.1179,232.13228,19.246258,-119.08884,0.40435719,-101.97782,113.87267,151.91275,151.91275,-82.272018,115.1179
1.239,0.13804241,-0.067874171,-0.067874171,232.1637,0.13804241,0.40886265,-0.44550943,190.92554,-0.44550943,115.13309,232.1637,22.728363,-114.69324,0.40886265,-100.50842,114.55532,151.92339,151.92339,-84.845985,115.13309
1.2391,0.12510026,-0.068200678,-0.068200678,232.19511,0.12510026,0.41296285,-0.44539446,191.88791,-0.44539446,115.14828,232.19511,26.203314,-110.17146,0.41296285,-98.938202,115.13274,151.93411,151.93411,-87.350487,115.14828
1.2392,0.11203679,-0.06852714,-0.06852714,232.22653,0.11203679,0.41665384,-0.44527924,192.67317,-0.44527924,115.16348,232.22653,29.667688,-105.52733,0.41665384,-97.268265,115.6039,151.94493,151.94493,-89.782784,115.16348
1.2393,0.098864935,-0.068853535,-0.068853535,232.25795,0.098864935,0.41993204,-0.44516379,193.27983,-0.44516379,115.17867,232.25795,33.118053,-100.76489,0.41993204,-95.499809,115.9679,151.95584,151.95584,-92.140182,115.17867
1.2394,0.085597724,-0.06917987,-0.06917987,232.28937,0.085597724,0.42279425,-0.44504812,193.70651,-0.44504812,115.19387,232.28937,36.551003,-95.888275,0.42279425,-93.634148,116.22391,151.96684,151.96684,-94.42009,115.19387
1.2395,0.072248273,-0.069506124,-0.069506124,232.32077,0.072248273,0.42523777,-0.44493225,193.95207,-0.44493225,115.20907,232.32077,39.96312,-90.901733,0.42523777,-91.672684,116.37125,151.97792,151.97792,-96.619949,115.20907
1.2395999,0.058829788,-0.069832303,-0.069832303,232.35219,0.058829788,0.42726022,-0.44481614,194.01552,-0.44481614,115.22427,232.35219,43.350979,-85.809708,0.42726022,-89.616928,116.40931,151.98907,151.98907,-98.737289,115.22427
1.2397,0.045355543,-0.070158392,-0.070158392,232.38361,0.045355543,0.42885971,-0.44469982,193.89601,-0.44469982,115.23946,232.38361,46.711189,-80.616692,0.42885971,-87.468506,116.33761,152.00034,152.00034,-100.7697,115.23946
1.2398,0.031838857,-0.070484392,-0.070484392,232.41502,0.031838857,0.4300347,-0.4445833,193.59296,-0.4445833,115.25467,232.41502,50.040367,-75.327339,0.4300347,-85.229126,116.15577,152.01166,152.01166,-102.71486,115.25467
1.2399,0.018293092,-0.070810288,-0.070810288,232.44644,0.018293092,0.43078411,-0.44446656,193.10587,-0.44446656,115.26987,232.44644,53.335125,-69.946426,0.43078411,-82.900604,115.86352,152.02309,152.02309,-104.57051,115.26987
1.24,0.004731637,-0.07113608,-0.07113608,232.47786,0.004731637,0.43110728,-0.44434962,192.43449,-0.44434962,115.28507,232.47786,56.592125,-64.478821,0.43110728,-80.48484,115.4607,152.03459,152.03459,-106.33449,115.28507
1.2401,-0.008832111,-0.07146176,-0.07146176,232.50928,-0.008832111,0.43100396,-0.44423246,191.57875,-0.44423246,115.30028,232.50928,59.808044,-58.929501,0.43100396,-77.983849,114.94726,152.04617,152.04617,-108.00471,115.30028
1.2402,-0.022384746,-0.07178732,-0.07178732,232.5407,-0.022384746,0.43047431,-0.44411513,190.53874,-0.44411513,115.31548,232.5407,62.979576,-53.303562,0.43047431,-75.399734,114.32325,152.05785,152.05785,-109.57917,115.31548
1.2403001,-0.035912883,-0.072112754,-0.072112754,232.5721,-0.035912883,0.42951894,-0.44399759,189.31476,-0.44399759,115.33069,232.5721,66.103455,-47.606182,0.42951894,-72.734673,113.58885,152.0696,152.0696,-111.05595,115.33069
1.2404,-0.049403157,-0.072438054,-0.072438054,232.60352,-0.049403157,0.42813888,-0.44387984,187.90726,-0.44387984,115.34589,232.60352,69.176453,-41.842617,0.42813888,-69.990952,112.74435,152.08142,152.08142,-112.43324,115.34589
1.2405,-0.06284225,-0.072763219,-0.072763219,232.63493,-0.06284225,0.42633554,-0.44376194,186.31691,-0.44376194,115.3611,232.63493,72.195374,-36.018257,0.42633554,-67.170952,111.79015,152.09334,152.09334,-113.7093,115.3611
1.2406,-0.076216891,-0.073088229,-0.073088229,232.66635,-0.076216891,0.42411077,-0.44364384,184.54456,-0.44364384,115.37631,232.66635,75.157066,-30.138544,0.42411077,-64.277115,110.72674,152.10533,152.10533,-114.88251,115.37631
1.2407,-0.089513876,-0.073413096,-0.073413096,232.69777,-0.089513876,0.42146686,-0.44352555,182.59125,-0.44352555,115.39153,232.69777,78.058426,-24.208971,0.42146686,-61.311981,109.55474,152.11742,152.11742,-115.95132,115.39153
1.2408,-0.10272007,-0.0737378,-0.0737378,232.72919,-0.10272007,0.41840646,-0.44340706,180.45816,-0.44340706,115.40674,232.72919,80.896393,-18.235161,0.41840646,-58.278179,108.2749,152.12956,152.12956,-116.91428,115.40674
1.2409,-0.11582246,-0.07406234,-0.07406234,232.7606,-0.11582246,0.4149327,-0.44328842,178.14674,-0.44328842,115.42195,232.7606,83.667946,-12.222772,0.4149327,-55.17841,106.88805,152.1418,152.1418,-117.77008,115.42195
1.2410001,-0.12880811,-0.074386701,-0.074386701,232.79202,-0.12880811,0.41104904,-0.44316959,175.65855,-0.44316959,115.43716,232.79202,86.370163,-6.1774926,0.41104904,-52.01543,105.39513,152.15411,152.15411,-118.51747,115.43716
1.2411,-0.14166419,-0.074710891,-0.074710891,232.82343,-0.14166419,0.40675941,-0.44305062,172.99536,-0.44305062,115.45238,232.82343,89.000137,-0.1051273,0.40675941,-48.79211,103.79722,152.1665,152.1665,-119.15532,115.45238
1.2412,-0.15437806,-0.075034894,-0.075034894,232.85484,-0.15437806,0.40206808,-0.44293147,170.15915,-0.44293147,115.4676,232.85484,91.555023,5.9884973,0.40206808,-45.511375,102.09549,152.17899,152.17899,-119.6826,115.4676
1.2413,-0.16693713,-0.075358711,-0.075358711,232.88626,-0.16693713,0.39697981,-0.44281214,167.15202,-0.44281214,115.48282,232.88626,94.032082,12.09755,0.39697981,-42.176193,100.29121,152.19153,152.19153,-120.0984,115.48282
1.2414,-0.17932905,-0.075682327,-0.075682327,232.91768,-0.17932905,0.39149961,-0.44269267,163.9763,-0.44269267,115.49804,232.91768,96.428596,18.216099,0.39149961,-38.789639,98.385788,152.20415,152.20415,-120.40191,115.49804
