"Time","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
2.674,-0.41828135,-0.14150181
2.675,-0.44153279,-0.0053184386
2.6760001,-0.42156285,0.13138376
2.677,-0.36032695,0.25522318
2.678,-0.2638199,0.35407749
2.6789999,-0.14148912,0.41827035
2.6800001,-0.0053097736,0.4415184
2.681,0.13138756,0.42154649
2.6819999,0.25522172,0.3603102
2.6830001,0.35407096,0.26380441
2.684,0.41825932,0.14147642
2.6849999,0.441504,0.0053010867
2.6860001,0.42153013,-0.13139138
2.687,0.36029345,-0.25522032
2.688,0.26378891,-0.35406443
2.6889999,0.1414637,-0.41824836
2.6900001,0.0052923863,-0.44148964
2.691,-0.13139521,-0.42151377
2.6919999,-0.25521892,-0.36027673
2.6930001,-0.35405794,-0.26377344
2.694,-0.41823739,-0.14145099
2.6949999,-0.44147527,-0.0052836775
2.6960001,-0.4214974,0.13139907
2.697,-0.36025998,0.25521752
2.698,-0.26375794,0.35405144
2.6989999,-0.14143826,0.41822642
2.7,-0.0052749529,0.44146091
2.701,0.13140292,0.42148104
2.7019999,0.25521615,0.36024323
2.7030001,0.35404494,0.26374242
2.704,0.41821548,0.14142551
2.7049999,0.44144657,0.0052662054
2.7060001,0.42146471,-0.13140681
2.707,0.36022648,-0.25521478
2.7079999,0.26372692,-0.35403851
2.7090001,0.14141273,-0.41820455
2.71,0.0052574449,-0.44143224
2.711,-0.13141072,-0.42144838
2.7119999,-0.25521347,-0.36020973
2.7130001,-0.35403207,-0.26371139
2.714,-0.41819364,-0.14139998
2.7149999,-0.4414179,-0.0052486761
2.7160001,-0.42143205,0.13141464
2.717,-0.36019298,0.25521213
2.7179999,-0.2636959,0.35402563
2.7190001,-0.14138719,0.4181827
2.72,-0.0052398909,0.44140357
2.721,0.13141856,0.42141569
2.7219999,0.25521082,0.36017621
2.723,0.35401922,0.26368034
2.724,0.41817182,0.14137439
2.7249999,0.44138926,0.0052310838
2.7260001,0.42139935,-0.13142252
2.727,0.36015946,-0.25520957
2.7279999,0.26366481,-0.35401282
2.7290001,0.14136159,-0.41816095
2.73,0.0052222633,-0.44137496
2.7309999,-0.1314265,-0.42138305
2.7320001,-0.25520828,-0.36014271
2.733,-0.35400647,-0.26364928
2.734,-0.41815007,-0.14134878
2.7349999,-0.44136068,-0.0052134348
2.7360001,-0.42136672,0.13143048
2.737,-0.36012596,0.25520703
2.7379999,-0.26363373,0.35400009
2.7390001,-0.14133596,0.41813922
2.74,-0.00520459,0.44134638
2.7409999,0.13143447,0.42135039
2.7420001,0.25520581,0.36010921
2.743,0.35399374,0.26361817
2.744,0.41812837,0.14132312
2.7449999,0.4413321,0.0051957234
2.7460001,0.42133409,-0.13143849
2.747,0.36009243,-0.25520459
2.7479999,0.26360258,-0.35398743
2.7490001,0.14131026,-0.41811755
2.75,0.0051868432,-0.44131786
2.7509999,-0.13144255,-0.42131779
2.7520001,-0.2552034,-0.36007568
2.753,-0.35398111,-0.26358703
2.7539999,-0.41810673,-0.14129741
2.7550001,-0.44130361,-0.0051779551
2.756,-0.42130148,0.1314466
2.757,-0.36005893,0.25520223
2.7579999,-0.26357144,0.35397482
2.7590001,-0.14128454,0.41809595
2.76,-0.0051690508,0.44128934
2.7609999,0.13145067,0.42128518
2.7620001,0.25520104,0.36004215
2.763,0.35396853,0.26355585
2.7639999,0.41808516,0.14127165
2.7650001,0.44127509,0.005160124
2.766,0.42126885,-0.13145475
2.767,0.36002541,-0.25519991
2.7679999,0.26354027,-0.35396227
2.7690001,0.14125876,-0.41807437
2.77,0.0051511838,-0.44126087
2.7709999,-0.13145886,-0.42125258
2.7720001,-0.25519881,-0.36000863
2.773,-0.35395601,-0.26352468
2.7739999,-0.41806364,-0.14124586
2.7750001,-0.44124666,-0.0051422357
2.776,-0.42123631,0.13146299
2.777,-0.35999188,0.25519767
2.7780001,-0.26350906,0.35394979
2.779,-0.14123294,0.41805288
2.78,-0.0051332717,0.44123244
2.7809999,0.13146712,0.42122
2.7820001,0.2551966,0.3599751
2.783,0.35394356,0.26349345
2.7839999,0.41804215,0.14122
2.7850001,0.44121826,0.0051242854
2.786,0.42120373,-0.13147129
2.7869999,0.35995832,-0.25519553
2.7880001,0.26347783,-0.35393736
2.789,0.14120707,-0.41803142
2.79,0.0051152855,-0.44120407
2.7909999,-0.13147546,-0.42118746
2.7920001,-0.25519446,-0.35994157
2.793,-0.35393119,-0.26346222
2.7939999,-0.41802073,-0.14119412
2.7950001,-0.44118989,-0.0051062778
2.796,-0.42117119,0.13147965
2.7969999,-0.35992479,0.25519344
2.7980001,-0.2634466,0.35392502
2.799,-0.14118117,0.41801003
2.8,-0.0050972542,0.4411757
2.8010001,0.13148385,0.42115492
2.802,0.2551924,0.35990801
2.803,0.35391885,0.26343095
2.8039999,0.41799936,0.14116819
2.8050001,0.44116154,0.0050882087
2.806,0.42113864,-0.13148808
2.8069999,0.35989124,-0.25519142
2.8080001,0.26341531,-0.35391274
2.809,0.1411552,-0.41798869
2.8099999,0.0050791493,-0.44114739
2.8110001,-0.13149233,-0.4211224
2.812,-0.25519043,-0.35987449
2.813,-0.35390663,-0.26339966
2.8139999,-0.41797805,-0.1411422
2.8150001,-0.44113326,-0.0050700824
2.816,-0.42110616,0.13149659
2.8169999,-0.35985771,0.25518945
2.8180001,-0.26338401,0.35390052
2.819,-0.14112921,0.41796741
2.8199999,-0.0050609997,0.4411191
2.8210001,0.13150087,0.42108989
2.822,0.25518849,0.35984093
2.823,0.35389444,0.26336834
2.8239999,0.41795677,0.14111619
2.825,0.44110498,0.005051895
2.826,0.42107365,-0.13150516
2.8269999,0.35982415,-0.25518757
2.8280001,0.26335266,-0.35388836
2.829,0.14110315,-0.41794616
2.8299999,0.0050427765,-0.44109088
2.8310001,-0.13150948,-0.4210574
2.832,-0.25518665,-0.35980737
2.8329999,-0.35388231,-0.26333702
2.8340001,-0.41793558,-0.14109011
2.835,-0.44107679,-0.0050336504
2.836,-0.42104119,0.1315138
2.8369999,-0.35979059,0.25518575
2.8380001,-0.26332134,0.35387629
2.839,-0.14107707,0.417925
2.8399999,-0.0050245086,0.44106269
2.8410001,0.13151814,0.42102495
2.842,0.25518486,0.35977381
2.8429999,0.35387027,0.26330563
2.8440001,0.41791442,0.141064
2.845,0.44104859,0.0050153453
2.846,0.42100871,-0.13152251
2.8469999,0.35975704,-0.25518402
2.848,0.26328993,-0.35386425
2.849,0.14105092,-0.41790387
2.8499999,0.005006168,-0.44103453
2.8510001,-0.13152689,-0.42099249
2.852,-0.25518316,-0.35974026
2.8529999,-0.35385829,-0.26327425
2.8540001,-0.41789332,-0.14103785
2.855,-0.44102046,-0.0049969833
2.8559999,-0.42097628,0.13153128
2.8570001,-0.35972348,0.25518236
2.858,-0.26325855,0.3538523
2.859,-0.14102475,0.4178828
2.8599999,-0.0049877828,0.44100639
2.8610001,0.13153569,0.42096007
2.862,0.25518152,0.3597067
2.8629999,0.35384634,0.26324281
2.8640001,0.41787228,0.14101164
2.865,0.44099236,0.0049785599
2.8659999,0.42094386,-0.13154012
2.8670001,0.35968992,-0.25518075
2.868,0.26322711,-0.35384041
2.869,0.14099853,-0.41786179
2.8699999,0.0049693235,-0.44097832
2.8710001,-0.13154458,-0.42092764
2.872,-0.25517997,-0.35967314
2.8729999,-0.35383451,-0.26321137
2.8740001,-0.4178513,-0.1409854
2.875,-0.44096428,-0.0049600797
2.8759999,-0.42091146,0.13154903
2.8770001,-0.35965636,0.25517923
2.878,-0.26319566,0.35382861
2.8789999,-0.14097226,0.41784084
2.8800001,-0.00495082,0.44095027
2.881,0.13155352,0.42089528
2.882,0.25517848,0.35963956
2.8829999,0.35382271,0.2631799
2.8840001,0.41783035,0.14095911
2.885,0.44093624,0.0049415384
2.8859999,0.42087907,-0.13155802
2.8870001,0.35962278,-0.25517777
2.888,0.26316416,-0.35381684
2.8889999,0.14094594,-0.41781992
2.8900001,0.0049322429,-0.44092226
2.891,-0.13156253,-0.42086288
2.892,-0.25517705,-0.359606
2.8929999,-0.353811,-0.26314843
2.8940001,-0.41780949,-0.14093278
2.895,-0.44090828,-0.0049229404
2.8959999,-0.42084673,0.13156706
2.8970001,-0.35958919,0.25517637
2.898,-0.26313266,0.35380515
2.8989999,-0.1409196,0.41779909
2.9000001,-0.004913622,0.44089428
2.901,0.13157161,0.42083055
2.902,0.25517568,0.35957241
2.9030001,0.35379931,0.2631169
2.904,0.41778865,0.14090639
2.905,0.4408803,0.0049042818
2.9059999,0.42081437,-0.13157618
2.9070001,0.3595556,-0.25517505
2.908,0.26310113,-0.35379353
2.9089999,0.14089319,-0.41777828
2.9100001,0.0048949281,-0.44086635
2.911,-0.13158076,-0.42079821
2.9119999,-0.2551744,-0.35953882
2.9130001,-0.35378775,-0.26308537
2.914,-0.41776791,-0.14087999
2.915,-0.4408524,-0.0048855669
2.9159999,-0.42078206,0.13158536
2.9170001,-0.35952204,0.2551738
2.918,-0.2630696,0.35378197
2.9189999,-0.14086676,0.41775754
2.9200001,-0.0048761903,0.44083846
2.921,0.13158996,0.42076591
2.9219999,0.25517318,0.35950524
2.9230001,0.35377622,0.2630538
2.924,0.4177472,0.14085351
2.925,0.44082454,0.0048667919
2.9260001,0.42074972,-0.13159461
2.927,0.35948846,-0.25517261
2.928,0.26303801,-0.35377046
2.9289999,0.14084026,-0.41773686
2.9300001,0.0048573799,-0.44081062
2.931,-0.13159926,-0.4207336
2.9319999,-0.25517204,-0.35947165
2.9330001,-0.35376474,-0.26302221
2.934,-0.41772655,-0.14082702
2.9349999,-0.4407967,-0.0048479605
2.9360001,-0.42071745,0.13160393
2.937,-0.35945487,0.25517151
2.938,-0.26300642,0.35375905
2.9389999,-0.14081374,0.41771623
2.9400001,-0.0048385253,0.44078282
2.941,0.13160861,0.42070132
2.9419999,0.25517097,0.35943806
2.9430001,0.35375336,0.26299059
2.944,0.41770592,0.14080046
2.9449999,0.4407689,0.0048290687
2.9460001,0.42068517,-0.13161331
2.947,0.35942128,-0.25517046
2.948,0.26297477,-0.3537477
2.9489999,0.14078717,-0.41769567
2.95,0.004819599,-0.44075504
2.951,-0.13161802,-0.42066905
2.9519999,-0.25516999,-0.35940447
2.9530001,-0.35374203,-0.26295894
2.954,-0.41768539,-0.14077386
2.9549999,-0.44074118,-0.0048101218
2.9560001,-0.42065296,0.13162276
2.957,-0.3593877,0.25516951
2.9579999,-0.26294312,0.3537364
2.9590001,-0.14076056,0.41767514
2.96,-0.0048006284,0.44072729
2.961,0.13162751,0.42063683
2.9619999,0.25516903,0.35937089
2.9630001,0.35373077,0.26292729
2.964,0.41766489,0.14074723
2.9649999,0.44071344,0.0047911135
2.9660001,0.42062071,-0.13163228
2.967,0.35935408,-0.25516859
2.9679999,0.26291144,-0.35372517
2.9690001,0.1407339,-0.41765469
2.97,0.0047815852,-0.44069961
2.971,-0.13163707,-0.42060462
2.9719999,-0.25516817,-0.3593373
2.973,-0.35371959,-0.26289561
2.974,-0.41764447,-0.14072055
2.9749999,-0.44068578,-0.0047720494
2.9760001,-0.42058852,0.13164186
2.977,-0.35932052,0.25516778
2.9779999,-0.26287976,0.35371399
2.9790001,-0.14070719,0.41763428
2.98,-0.0047624982,0.44067195
2.9809999,0.13164668,0.4205724
2.9820001,0.25516739,0.35930371
2.983,0.35370845,0.2628639
2.984,0.41762409,0.14069383
2.9849999,0.44065815,0.0047529256
2.9860001,0.42055631,-0.13165152
2.987,0.3592869,-0.25516701
2.9879999,0.26284802,-0.3537029
2.9890001,0.14068045,-0.41761392
2.99,0.004743339,-0.44064435
2.9909999,-0.13165638,-0.42054024
2.9920001,-0.25516668,-0.35927013
2.993,-0.35369739,-0.26283216
2.994,-0.41760379,-0.14066707
2.9949999,-0.44063056,-0.0047337455
2.9960001,-0.42052415,0.13166125
2.997,-0.35925332,0.25516632
2.9979999,-0.26281631,0.35369188
2.9990001,-0.14065367,0.41759366
3,-0.0047241366,0.44061676
3.0009999,0.13166612,0.42050809
3.0020001,0.25516599,0.35923651
3.003,0.35368639,0.26280043
3.0039999,0.41758353,0.14064026
3.0050001,0.44060299,0.0047145057
3.006,0.42049199,-0.13167104
3.007,0.3592197,-0.2551657
3.0079999,0.26278451,-0.35368091
3.0090001,0.14062683,-0.41757339
3.01,0.0047048619,-0.44058925
3.0109999,-0.13167596,-0.42047593
3.0120001,-0.25516543,-0.35920292
3.013,-0.35367545,-0.26276863
3.0139999,-0.41756332,-0.14061341
3.0150001,-0.44057548,-0.0046952106
3.016,-0.4204599,0.13168089
3.017,-0.35918611,0.25516516
3.0179999,-0.26275274,0.35367003
3.0190001,-0.14059998,0.41755322
3.02,-0.0046855439,0.44056174
3.0209999,0.13168584,0.42044383
3.0220001,0.25516492,0.3591693
3.023,0.35366461,0.26273683
3.0239999,0.41754314,0.14058653
3.0250001,0.440548,0.0046758559
3.026,0.42042777,-0.13169082
3.027,0.3591525,-0.25516468
3.0280001,0.26272091,-0.35365918
3.029,0.14057305,-0.4175331
3.03,0.0046661543,-0.44053429
3.0309999,-0.13169581,-0.42041174
3.0320001,-0.25516447,-0.35913572
3.033,-0.35365382,-0.26270503
3.0339999,-0.41752306,-0.14055958
3.0350001,-0.44052058,-0.0046564457
3.036,-0.4203957,0.13170081
3.0369999,-0.35911891,0.2551643
3.0380001,-0.26268911,0.35364842
3.039,-0.14054611,0.41751304
3.04,-0.0046467218,0.44050688
3.0409999,0.13170582,0.42037967
3.0420001,0.25516412,0.3591021
3.043,0.35364306,0.26267317
3.0439999,0.417503,0.14053261
3.0450001,0.4404932,0.0046369764
3.046,0.42036361,-0.13171087
3.0469999,0.35908529,-0.25516394
3.0480001,0.26265723,-0.35363773
3.049,0.1405191,-0.41749302
3.05,0.0046272175,-0.44047952
3.0510001,-0.13171592,-0.4203476
3.052,-0.25516382,-0.35906851
3.053,-0.35363242,-0.26264131
3.0539999,-0.41748303,-0.1405056
3.0550001,-0.44046587,-0.0046174522
3.056,-0.4203316,0.13172099
3.0569999,-0.3590517,0.2551637
3.0580001,-0.26262537,0.35362712
3.059,-0.14049207,0.41747308
3.0599999,-0.0046076705,0.44045219
3.0610001,0.13172607,0.42031556
3.062,0.25516358,0.3590349
3.063,0.35362181,0.26260942
3.0639999,0.41746309,0.14047854
3.0650001,0.44043854,0.0045978678
3.066,0.42029956,-0.13173118
3.0669999,0.35901809,-0.25516349
3.0680001,0.26259345,-0.35361654
3.069,0.14046498,-0.41745317
3.0699999,0.0045880517,-0.44042489
3.0710001,-0.13173631,-0.42028356
3.072,-0.25516343,-0.35900131
3.073,-0.35361129,-0.2625775
3.0739999,-0.41744325,-0.14045143
3.075,-0.44041127,-0.0045782281
3.076,-0.42026755,0.13174145
3.0769999,-0.3589845,0.25516337
3.0780001,-0.26256153,0.35360605
3.079,-0.14043787,0.41743332
3.0799999,-0.0045683896,0.44039765
3.0810001,0.13174659,0.42025158
3.082,0.25516334,0.35896769
3.0829999,0.35360083,0.26254556
3.0840001,0.41742343,0.1404243
3.085,0.44038403,0.0045585297
3.086,0.42023557,-0.13175178
3.0869999,0.35895088,-0.25516331
3.0880001,0.26252958,-0.35359561
3.089,0.14041071,-0.41741356
3.0899999,0.0045486563,-0.44037044
3.0910001,-0.13175696,-0.4202196
3.092,-0.25516331,-0.3589341
3.0929999,-0.35359043,-0.26251361
3.0940001,-0.4174037,-0.14039712
3.095,-0.44035688,-0.0045387759
3.096,-0.42020363,0.13176216
3.0969999,-0.3589173,0.25516334
3.098,-0.26249763,0.35358527
3.099,-0.14038351,0.41739383
3.0999999,-0.0045288806,0.44034329
3.1010001,0.13176738,0.42018765
3.102,0.25516337,0.35890049
3.1029999,0.35358009,0.26248163
3.1040001,0.41738397,0.14036988
3.105,0.4403297,0.0045189639
3.1059999,0.42017168,-0.13177262
3.1070001,0.35888368,-0.25516343
3.108,0.26246563,-0.35357496
3.109,0.14035626,-0.41737416
3.1099999,0.0045090336,-0.44031617
3.1110001,-0.13177788,-0.42015573
3.112,-0.25516349,-0.35886687
3.1129999,-0.35356984,-0.26244962
3.1140001,-0.41736436,-0.14034262
3.115,-0.44030261,-0.004499096
3.1159999,-0.42013979,0.13178316
3.1170001,-0.35885009,0.25516358
3.118,-0.26243362,0.35356474
3.119,-0.14032897,0.41735455
3.1199999,-0.0044891438,0.44028908
3.1210001,0.13178843,0.42012385
3.122,0.25516367,0.35883328
3.1229999,0.35355964,0.26241761
3.1240001,0.41734475,0.14031531
3.125,0.44027555,0.0044791708
3.1259999,0.42010787,-0.13179375
3.1270001,0.35881647,-0.25516379
3.128,0.26240158,-0.35355458
3.1289999,0.14030163,-0.41733497
3.1300001,0.0044691837,-0.44026205
3.131,-0.13179907,-0.42009196
3.132,-0.25516394,-0.35879967
3.1329999,-0.35354954,-0.26238558
3.1340001,-0.41732523,-0.14028797
3.135,-0.44024855,-0.0044591902
3.1359999,-0.42007604,0.13180441
3.1370001,-0.35878289,0.25516412
3.138,-0.26236954,0.35354447
3.1389999,-0.14027427,0.41731548
3.1400001,-0.0044491817,0.44023505
3.141,0.13180976,0.4200601
3.142,0.25516427,0.35876608
3.1429999,0.35353947,0.26235351
3.1440001,0.41730574,0.14026056
3.145,0.44022155,0.0044391518
3.1459999,0.42004418,-0.13181514
3.1470001,0.35874927,-0.25516447
3.148,0.26233748,-0.35353446
3.1489999,0.14024685,-0.41729605
3.1500001,0.0044291089,-0.44020811
3.151,-0.13182053,-0.42002827
3.152,-0.25516468,-0.35873246
3.1530001,-0.35352948,-0.26232141
3.154,-0.41728634,-0.14023314
3.155,-0.44019464,-0.0044190586
3.1559999,-0.42001235,0.13182592
3.1570001,-0.35871568,0.25516492
3.158,-0.26230538,0.35352451
3.1589999,-0.14021942,0.41727665
3.1600001,-0.0044089933,0.4401812
3.161,0.13183135,0.41999644
3.1619999,0.25516516,0.35869887
3.1630001,0.35351953,0.26228932
3.164,0.41726699,0.14020567
3.165,0.44016773,0.0043989071
3.1659999,0.41998056,-0.13183679
3.1670001,0.35868207,-0.25516543
3.168,0.26227325,-0.35351461
3.1689999,0.14019191,-0.41725734
3.1700001,0.0043888073,-0.44015431
3.171,-0.13184226,-0.41996467
3.1719999,-0.2551657,-0.35866529
3.1730001,-0.35350969,-0.26225719
3.174,-0.41724771,-0.14017816
3.175,-0.4401409,-0.0043787006
3.1760001,-0.41994879,0.13184772
3.177,-0.35864848,0.25516599
3.178,-0.26224113,0.35350478
3.1789999,-0.14016439,0.41723806
3.1800001,-0.004368579,0.44012749
3.181,0.13185321,0.4199329
3.1819999,0.25516632,0.35863167
3.1830001,0.35349989,0.26222503
3.184,0.41722846,0.14015061
3.1849999,0.44011408,0.0043584364
3.1860001,0.41991702,-0.13185871
3.187,0.35861486,-0.25516665
3.188,0.26220897,-0.35349503
3.1889999,0.14013681,-0.41721886
3.1900001,0.0043482804,-0.4401007
3.191,-0.13186423,-0.41990116
3.1919999,-0.25516701,-0.35859808
3.1930001,-0.35349017,-0.26219288
3.194,-0.41720927,-0.14012302
3.1949999,-0.44008732,-0.0043381173
3.1960001,-0.41988531,0.13186978
3.197,-0.35858127,0.25516737
3.198,-0.26217678,0.35348535
3.1989999,-0.14010921,0.4171997
3.2,-0.0043279398,0.44007394
3.201,0.13187532,0.41986942
3.2019999,0.25516775,0.3585645
3.2030001,0.35348052,0.26216069
3.204,0.41719013,0.14009538
3.2049999,0.44006059,0.0043177414
3.2060001,0.41985357,-0.13188089
3.207,0.35854769,-0.25516817
3.2079999,0.2621446,-0.35347572
3.2090001,0.14008155,-0.4171806
3.21,0.0043075294,-0.44004723
3.211,-0.1318865,-0.41983774
3.2119999,-0.25516859,-0.35853088
3.2130001,-0.35347092,-0.26212847
3.214,-0.41717109,-0.14006771
3.2149999,-0.44003391,-0.0042973105
3.2160001,-0.41982192,0.1318921
3.217,-0.3585141,0.25516903
3.2179999,-0.26211238,0.35346615
3.2190001,-0.14005387,0.41716158
3.22,-0.0042870771,0.44002059
3.221,0.13189772,0.41980606
3.2219999,0.25516948,0.35849729
3.223,0.35346141,0.26209626
3.224,0.41715208,0.14004
3.2249999,0.44000727,0.0042768228
3.2260001,0.41979024,-0.13190335
3.227,0.35848048,-0.25516996
3.2279999,0.26208013,-0.35345668
3.2290001,0.14002612,-0.4171426
3.23,0.004266555,-0.43999398
3.2309999,-0.13190901,-0.41977441
3.2320001,-0.25517046,-0.3584637
3.233,-0.35345197,-0.26206401
3.234,-0.41713312,-0.14001225
3.2349999,-0.43998069,-0.0042562806
3.2360001,-0.41975862,0.13191468
3.237,-0.35844693,0.25517097
3.2379999,-0.26204789,0.35344726
3.2390001,-0.13999836,0.41712368
3.24,-0.0042459918,0.43996739
3.2409999,0.13192037,0.41974279
3.2420001,0.25517148,0.35843012
3.243,0.35344255,0.26203173
3.244,0.41711423,0.13998446
3.2449999,0.43995413,0.0042356821
3.2460001,0.41972697,-0.13192607
3.247,0.35841331,-0.25517204
3.2479999,0.26201561,-0.3534379
3.2490001,0.13997054,-0.41710481
3.25,0.0042253588,-0.43994087
3.2509999,-0.1319318,-0.41971117
3.2520001,-0.25517261,-0.35839653
3.253,-0.35343325,-0.26199946
3.2539999,-0.41709539,-0.13995662
3.2550001,-0.43992764,-0.0042150291
3.256,-0.41969541,0.13193753
3.257,-0.35837975,0.25517318
3.2579999,-0.26198331,0.35342863
3.2590001,-0.13994271,0.41708601
3.26,-0.0042046844,0.43991441
3.2609999,0.13194329,0.41967961
3.2620001,0.25517377,0.35836294
3.263,0.35342398,0.26196715
3.2639999,0.41707662,0.13992876
3.2650001,0.43990114,0.0041943188
3.266,0.41966382,-0.13194905
3.267,0.35834616,-0.2551744
3.2679999,0.261951,-0.35341939
3.2690001,0.1399148,-0.41706726
3.27,0.0041839397,-0.43988794
3.2709999,-0.13195485,-0.41964805
3.2720001,-0.25517502,-0.35832939
3.273,-0.35341483,-0.26193482
3.2739999,-0.4170579,-0.13990085
3.2750001,-0.43987474,-0.004173554
3.276,-0.41963229,0.13196065
3.277,-0.35831258,0.25517568
3.2780001,-0.26191866,0.35341024
3.279,-0.13988689,0.41704857
3.28,-0.0041631539,0.43986154
3.2809999,0.13196646,0.41961652
3.2820001,0.25517634,0.3582958
3.283,0.35340568,0.26190248
3.2839999,0.41703925,0.13987289
3.2850001,0.43984836,0.0041527329
3.286,0.41960075,-0.1319723
3.2869999,0.35827899,-0.25517702
3.2880001,0.2618863,-0.35340115
3.289,0.13985892,-0.41702995
3.29,0.0041422988,-0.43983519
3.2909999,-0.13197815,-0.41958502
3.2920001,-0.25517774,-0.35826221
3.293,-0.35339665,-0.26187012
3.2939999,-0.41702065,-0.13984491
3.2950001,-0.43982205,-0.0041318578
3.296,-0.41956928,0.13198403
3.2969999,-0.35824543,0.25517845
3.2980001,-0.26185393,0.35339215
3.299,-0.13983092,0.41701138
3.3,-0.0041214027,0.43980888
3.3010001,0.13198991,0.41955355
3.302,0.2551792,0.35822865
3.303,0.35338765,0.26183775
3.3039999,0.41700211,0.13981688
3.3050001,0.43979573,0.0041109268
3.306,0.41953781,-0.13199581
3.3069999,0.35821185,-0.25517994
3.3080001,0.26182154,-0.35338321
3.309,0.13980286,-0.41699287
3.3099999,0.0041004373,-0.43978262
3.3110001,-0.13200174,-0.41952208
3.312,-0.25518072,-0.35819507
3.313,-0.35337877,-0.26180533
3.3139999,-0.41698363,-0.13978882
3.3150001,-0.43976951,-0.0040899417
3.316,-0.41950637,0.13200767
3.3169999,-0.35817829,0.25518152
3.3180001,-0.26178914,0.35337433
3.319,-0.13977478,0.4169744
3.3199999,-0.0040794318,0.43975639
3.3210001,0.13201362,0.41949067
3.322,0.25518233,0.35816151
3.323,0.35336992,0.26177293
3.3239999,0.41696519,0.13976072
3.325,0.43974328,0.0040689008
3.326,0.41947493,-0.13201959
3.3269999,0.35814473,-0.25518313
3.3280001,0.26175669,-0.35336551
3.329,0.13974665,-0.41695601
3.3299999,0.0040583569,-0.4397302
3.3310001,-0.13202558,-0.41945925
3.332,-0.25518399,-0.35812795
3.3329999,-0.35336116,-0.26174048
3.3340001,-0.41694686,-0.13973257
3.335,-0.43971714,-0.0040478059
3.336,-0.41944355,0.13203157
3.3369999,-0.35811117,0.25518486
3.3380001,-0.26172426,0.35335678
3.339,-0.13971849,0.41693768
3.3399999,-0.0040372415,0.43970406
3.3410001,0.13203759,0.41942787
3.342,0.25518572,0.35809439
3.3429999,0.35335243,0.26170802
3.3440001,0.41692853,0.13970439
3.345,0.43969101,0.004026656
3.346,0.41941217,-0.13204363
