"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmE.idq_sr[1]","loadInertiaM.phi","loadInertiaE.phi","loadInertiaM.w","smpmE.is[2]","vfController.x","smpmE.idq_sr[2]","smpmM.is[2]","smpmE.is[1]","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.is[1]","smpmE.idq_dr[1]","smpmE.idq_rr[2]","loadInertiaE.w"
1.2888,-0.16030993,-0.41530997,-0.40418345,-81.644302,122.89252,122.89251,159.02156,119.79271,247.80882,140.69135,119.79076,-155.19675,-0.14710647,-155.19603,-11.000066,11.450963,159.02164
1.2889,-0.14754863,-0.41535413,-0.40904337,-81.506973,122.90842,122.90841,159.02675,116.04309,247.84024,140.46068,116.04111,-156.40825,-0.14706035,-156.40752,-11.078137,11.607286,159.02681
1.289,-0.13464026,-0.4153986,-0.41350046,-81.369942,122.92432,122.92432,159.03186,112.18806,247.87166,140.23009,112.18607,-157.45743,-0.1470136,-157.45668,-11.155683,11.762974,159.03194
1.2891001,-0.12159754,-0.41544336,-0.41755027,-81.233192,122.94022,122.94022,159.03693,108.23186,247.90308,139.9996,108.22992,-158.34375,-0.14696625,-158.3429,-11.2327,11.918024,159.037
1.2891999,-0.1084333,-0.41548845,-0.42118874,-81.096748,122.95613,122.95612,159.04193,104.17883,247.93449,139.76921,104.17693,-159.06682,-0.14691827,-159.06589,-11.30919,12.072434,159.04201
1.2893,-0.095160462,-0.41553384,-0.42441216,-80.960594,122.97203,122.97202,159.04688,100.03338,247.96591,139.53893,100.03144,-159.6264,-0.14686967,-159.62546,-11.38515,12.226203,159.04695
1.2894,-0.081792161,-0.41557953,-0.42721736,-80.824745,122.98794,122.98793,159.05176,95.800011,247.99733,139.30875,95.79805,-160.02245,-0.14682047,-160.02148,-11.460579,12.37933,159.05183
1.2895,-0.068341576,-0.41562551,-0.42960158,-80.689201,123.00385,123.00384,159.05658,91.483299,248.02875,139.07867,91.481361,-160.25507,-0.14677064,-160.25406,-11.535478,12.531812,159.05666
1.2896,-0.054821983,-0.4156718,-0.43156245,-80.553963,123.01975,123.01974,159.06136,87.087891,248.06015,138.84872,87.086067,-160.32454,-0.14672022,-160.32341,-11.609843,12.683648,159.06143
1.2897,-0.04124663,-0.41571841,-0.43309778,-80.419044,123.03565,123.03564,159.06606,82.618484,248.09157,138.61888,82.616638,-160.23129,-0.14666918,-160.23015,-11.683677,12.834837,159.06613
1.2898,-0.027628954,-0.41576529,-0.43420613,-80.284431,123.05156,123.05155,159.07071,78.079865,248.12299,138.38918,78.07798,-159.97594,-0.14661755,-159.97479,-11.756975,12.985377,159.07079
1.2898999,-0.013982383,-0.41581243,-0.43488637,-80.150139,123.06747,123.06746,159.0753,73.47686,248.1544,138.15961,73.47496,-159.55925,-0.1465653,-159.55807,-11.82974,13.135266,159.07538
1.29,-0.00032038521,-0.41585991,-0.43513781,-80.016167,123.08337,123.08337,159.07983,68.814331,248.18582,137.93016,68.812508,-158.98215,-0.14651246,-158.98093,-11.901968,13.284503,159.07991
1.2901,0.013343573,-0.41590765,-0.43496013,-79.882523,123.09929,123.09928,159.0843,64.097214,248.21724,137.70085,64.095482,-158.24574,-0.14645904,-158.24446,-11.97366,13.433086,159.08438
1.2902,0.026996041,-0.41595569,-0.43435335,-79.749207,123.1152,123.11519,159.08873,59.330471,248.24866,137.47169,59.328701,-157.35127,-0.14640501,-157.34996,-12.044815,13.581014,159.08881
1.2903,0.040623527,-0.416004,-0.43331808,-79.616219,123.1311,123.1311,159.09309,54.519096,248.28006,137.24268,54.5173,-156.30014,-0.1463504,-156.29881,-12.115432,13.728285,159.09315
1.2904,0.054212585,-0.41605261,-0.43185538,-79.483566,123.14701,123.147,159.09738,49.668121,248.31148,137.01382,49.666348,-155.0939,-0.14629519,-155.09256,-12.18551,13.874897,159.09746
1.2905,0.067749791,-0.41610149,-0.4299666,-79.35125,123.16293,123.16292,159.10162,44.782597,248.3429,136.78511,44.780964,-153.73428,-0.1462394,-153.73289,-12.255049,14.020849,159.1017
1.2905999,0.081221819,-0.41615063,-0.42765349,-79.219269,123.17883,123.17883,159.1058,39.867592,248.37431,136.55658,39.865978,-152.22316,-0.14618303,-152.22173,-12.324048,14.166141,159.10588
1.2907,0.094615355,-0.41620007,-0.42491826,-79.087631,123.19474,123.19474,159.10994,34.9282,248.40573,136.3282,34.926548,-150.56252,-0.14612608,-150.56108,-12.392507,14.310768,159.11002
1.2908,0.10791718,-0.41624978,-0.42176366,-78.956345,123.21066,123.21065,159.114,29.969513,248.43715,136.09999,29.96785,-148.75455,-0.14606854,-148.75308,-12.460423,14.454732,159.11407
1.2909,0.12111416,-0.41629976,-0.41819274,-78.825409,123.22657,123.22656,159.11801,24.996632,248.46857,135.87196,24.995039,-146.80153,-0.14601044,-146.80005,-12.527799,14.598029,159.11809
1.291,0.13419327,-0.41635001,-0.41420898,-78.694817,123.24248,123.24247,159.12196,20.01465,248.49998,135.64412,20.01321,-144.70592,-0.14595178,-144.70442,-12.594632,14.740659,159.12204
1.2911,0.14714159,-0.41640049,-0.40981615,-78.564583,123.25839,123.25838,159.12585,15.028662,248.53139,135.41646,15.027187,-142.47029,-0.14589253,-142.46877,-12.660922,14.882619,159.12593
1.2912,0.15994634,-0.41645128,-0.4050186,-78.434708,123.27431,123.2743,159.12968,10.043746,248.56281,135.18898,10.042239,-140.09737,-0.14583272,-140.09583,-12.726669,15.02391,159.12976
1.2913001,0.17259485,-0.41650233,-0.39982104,-78.305191,123.29021,123.29021,159.13347,5.0649633,248.59422,134.9617,5.0634747,-137.59,-0.14577234,-137.58842,-12.791872,15.164527,159.13354
1.2914,0.18507466,-0.41655362,-0.39422861,-78.176041,123.30613,123.30612,159.13718,0.097354278,248.62564,134.73462,0.096010081,-134.95114,-0.14571141,-134.94958,-12.85653,15.304472,159.13725
1.2915,0.19737342,-0.41660517,-0.38824669,-78.047249,123.32204,123.32204,159.14084,-4.8540683,248.65706,134.50774,-4.8553424,-132.18391,-0.14564991,-132.18234,-12.920644,15.443742,159.14091
1.2916,0.20947896,-0.41665697,-0.38188109,-77.918831,123.33796,123.33795,159.14444,-9.7843237,248.68848,134.28107,-9.785635,-129.29152,-0.14558786,-129.28993,-12.984213,15.582335,159.14452
1.2917,0.22137935,-0.41670904,-0.3751381,-77.790787,123.35387,123.35387,159.14799,-14.688469,248.71989,134.0546,-14.689797,-126.27731,-0.14552526,-126.2757,-13.047235,15.720251,159.14807
1.2918,0.23306282,-0.41676134,-0.36802441,-77.663109,123.36979,123.36978,159.15147,-19.561604,248.75131,133.82835,-19.562866,-123.14474,-0.14546211,-123.14312,-13.109713,15.857488,159.15155
1.2919,0.24451783,-0.41681391,-0.36054695,-77.535812,123.3857,123.3857,159.15491,-24.398872,248.78271,133.60233,-24.399933,-119.89735,-0.14539841,-119.89577,-13.171643,15.994043,159.15498
1.2920001,0.25573301,-0.41686672,-0.35271293,-77.408897,123.40162,123.40161,159.15828,-29.195473,248.81413,133.37653,-29.196564,-116.53882,-0.14533415,-116.53721,-13.233027,16.129917,159.15836
1.2921,0.26669729,-0.41691977,-0.34453014,-77.282364,123.41753,123.41753,159.16161,-33.946659,248.84555,133.15096,-33.947784,-113.07291,-0.14526938,-113.07127,-13.293865,16.265108,159.16168
1.2922,0.27739987,-0.41697305,-0.33600661,-77.156212,123.43345,123.43344,159.16486,-38.647747,248.87697,132.92563,-38.648865,-109.50349,-0.14520405,-109.50185,-13.354155,16.399614,159.16493
1.2923,0.28783011,-0.41702658,-0.32715076,-77.030449,123.44937,123.44936,159.16806,-43.294121,248.90839,132.70053,-43.295105,-105.83453,-0.14513817,-105.83292,-13.413898,16.533434,159.16814
1.2924,0.29797772,-0.41708037,-0.31797123,-76.905075,123.46529,123.46528,159.1712,-47.881226,248.9398,132.47568,-47.882088,-102.07005,-0.14507179,-102.06847,-13.473093,16.666565,159.17128
1.2925,0.30783263,-0.41713437,-0.30847695,-76.780098,123.4812,123.48119,159.17429,-52.404591,248.97122,132.25107,-52.405487,-98.214203,-0.14500485,-98.212585,-13.53174,16.799009,159.17436
1.2926,0.31738508,-0.41718861,-0.29867738,-76.65551,123.49712,123.49712,159.17732,-56.859821,249.00264,132.0267,-56.860737,-94.271187,-0.1449374,-94.269547,-13.58984,16.930763,159.1774
1.2927001,0.32662567,-0.41724309,-0.28858212,-76.531319,123.51304,123.51303,159.1803,-61.242603,249.03404,131.80261,-61.243473,-90.2453,-0.14486942,-90.243675,-13.647391,17.061825,159.18037
1.2927999,0.33554524,-0.41729778,-0.27820113,-76.407532,123.52895,123.52895,159.18321,-65.548714,249.06546,131.57877,-65.54937,-86.140892,-0.14480092,-86.139366,-13.704395,17.192194,159.18329
1.2929,0.3441349,-0.41735271,-0.26754451,-76.284142,123.54488,123.54487,159.18607,-69.774025,249.09688,131.35519,-69.774681,-81.962387,-0.14473188,-81.960838,-13.76085,17.321869,159.18614
1.293,0.35238615,-0.41740787,-0.25662276,-76.161163,123.56079,123.56078,159.18887,-73.91449,249.1283,131.1319,-73.915184,-77.714272,-0.14466234,-77.712685,-13.816757,17.450848,159.18895
1.2931,0.36029083,-0.41746324,-0.24544671,-76.038582,123.57671,123.57671,159.19162,-77.966179,249.15971,130.90886,-77.966866,-73.401093,-0.14459229,-73.39949,-13.872115,17.57913,159.1917
1.2932,0.36784115,-0.41751882,-0.23402733,-75.91642,123.59263,123.59263,159.19431,-81.925247,249.19113,130.68611,-81.925827,-69.027428,-0.14452171,-69.025879,-13.926926,17.706715,159.19438
1.2933,0.37502959,-0.41757464,-0.22237585,-75.794662,123.60855,123.60854,159.19693,-85.787971,249.22255,130.46364,-85.788391,-64.597931,-0.14445063,-64.596474,-13.981188,17.833601,159.19701
1.2934,0.38184893,-0.41763067,-0.21050365,-75.673317,123.62447,123.62447,159.19951,-89.550728,249.25397,130.24146,-89.551178,-60.117279,-0.14437905,-60.115784,-14.034901,17.959787,159.19958
1.2934999,0.38829249,-0.41768694,-0.19842251,-75.552391,123.64039,123.64038,159.20203,-93.210014,249.28537,130.01956,-93.210487,-55.590191,-0.14430696,-55.588665,-14.088066,18.08527,159.2021
1.2936,0.3943539,-0.41774338,-0.18614431,-75.431885,123.65631,123.6563,159.2045,-96.762436,249.31679,129.79797,-96.762878,-51.021423,-0.14423437,-51.019905,-14.140683,18.210051,159.20457
1.2937,0.40002713,-0.41780004,-0.17368117,-75.31179,123.67223,123.67223,159.20691,-100.20473,249.34821,129.57668,-100.20499,-46.415749,-0.14416128,-46.414356,-14.192752,18.334127,159.20699
1.2938,0.40530646,-0.4178569,-0.1610453,-75.192131,123.68816,123.68815,159.20926,-103.53374,249.37962,129.35568,-103.53395,-41.777969,-0.14408772,-41.776596,-14.244272,18.457499,159.20934
1.2939,0.41018668,-0.417914,-0.14824912,-75.072884,123.70407,123.70406,159.21155,-106.74644,249.41104,129.13501,-106.74668,-37.112907,-0.14401364,-37.111492,-14.295246,18.580164,159.21162
1.294,0.41466293,-0.41797128,-0.1353053,-74.954071,123.71999,123.71999,159.21379,-109.83994,249.44246,128.91464,-109.84019,-32.425392,-0.14393908,-32.423954,-14.345672,18.702122,159.21387
1.2941,0.4187308,-0.41802874,-0.1222266,-74.835686,123.73592,123.73591,159.21597,-112.81149,249.47388,128.6946,-112.81165,-27.720259,-0.14386402,-27.718882,-14.395549,18.82337,159.21605
1.2941999,0.42238623,-0.41808644,-0.10902591,-74.717728,123.75184,123.75183,159.21809,-115.65843,249.50529,128.47487,-115.65842,-23.002354,-0.1437885,-23.001125,-14.44488,18.943909,159.21819
1.2943,0.42562544,-0.41814432,-0.095716141,-74.600204,123.76776,123.76775,159.22017,-118.37828,249.5367,128.25546,-118.3783,-18.276512,-0.14371248,-18.275244,-14.493664,19.063736,159.22025
1.2944,0.42844528,-0.41820237,-0.082310483,-74.483116,123.78368,123.78368,159.22218,-120.96867,249.56812,128.03639,-120.96871,-13.547567,-0.14363599,-13.546259,-14.541901,19.182852,159.22227
1.2945,0.43084297,-0.41826063,-0.068822153,-74.366463,123.79961,123.7996,159.22415,-123.4274,249.59953,127.81765,-123.42741,-8.8203373,-0.14355902,-8.8190346,-14.589592,19.301254,159.22423
1.2946,0.43281606,-0.41831908,-0.055264451,-74.250252,123.81553,123.81552,159.22606,-125.75237,249.63095,127.59925,-125.75225,-4.0996242,-0.14348158,-4.0984473,-14.636736,19.418941,159.22614
1.2947,0.43436253,-0.41837773,-0.041650724,-74.134476,123.83145,123.83144,159.22791,-127.94164,249.66237,127.3812,-127.94144,0.60979199,-0.14340368,0.6108945,-14.683335,19.535915,159.22798
1.2948,0.43548077,-0.41843656,-0.027994366,-74.019142,123.84737,123.84737,159.22971,-129.99344,249.69379,127.16349,-129.99326,5.3031573,-0.14332531,5.3043046,-14.729388,19.65217,159.22978
1.2948999,0.43616971,-0.41849557,-0.01430888,-73.904259,123.8633,123.86329,159.23145,-131.9061,249.7252,126.94614,-131.90591,9.97575,-0.14324647,9.9769249,-14.774897,19.76771,159.23152
1.295,0.43642864,-0.41855475,-0.00060776342,-73.789818,123.87922,123.87921,159.23312,-133.67812,249.75662,126.72913,-133.67789,14.622885,-0.14316717,14.62401,-14.81986,19.88253,159.23322
1.2951,0.43625724,-0.41861412,0.013095459,-73.675827,123.89514,123.89513,159.23476,-135.30815,249.78802,126.5125,-135.30777,19.239916,-0.14308742,19.240843,-14.86428,19.99663,159.23483
1.2952,0.43565553,-0.41867366,0.02678732,-73.562279,123.91106,123.91106,159.23634,-136.795,249.81944,126.29622,-136.79462,23.822245,-0.1430072,23.823208,-14.908154,20.11001,159.23642
1.2953,0.43462411,-0.41873336,0.040454283,-73.449188,123.92699,123.92699,159.23785,-138.1376,249.85086,126.08031,-138.13724,28.365318,-0.14292654,28.366325,-14.951488,20.222668,159.23793
1.2954,0.433164,-0.41879326,0.054082867,-73.336548,123.94292,123.94291,159.23932,-139.33505,249.88228,125.86478,-139.33467,32.864647,-0.14284544,32.865658,-14.994277,20.334604,159.23941
1.2955,0.43127662,-0.41885331,0.067659616,-73.224365,123.95884,123.95883,159.24074,-140.38658,249.9137,125.64962,-140.38612,37.315784,-0.14276387,37.316685,-15.036524,20.445816,159.24081
1.2956001,0.42896375,-0.41891354,0.081171133,-73.112633,123.97476,123.97475,159.2421,-141.29161,249.94511,125.43484,-141.29106,41.714367,-0.14268187,41.715141,-15.078229,20.556305,159.24217
1.2957,0.42622751,-0.41897395,0.094604097,-73.001366,123.99068,123.99068,159.24339,-142.04967,249.97653,125.22044,-142.04912,46.056087,-0.14259943,46.056904,-15.119392,20.666067,159.24348
1.2958,0.42307067,-0.41903448,0.10794525,-72.890556,124.00661,124.00661,159.24464,-142.66046,250.00795,125.00644,-142.65991,50.336704,-0.14251655,50.337551,-15.160016,20.775105,159.24472
1.2959,0.4194963,-0.41909522,0.12118141,-72.780205,124.02254,124.02253,159.24585,-143.12383,250.03935,124.79283,-143.12325,54.552063,-0.14243324,54.552876,-15.200099,20.883413,159.24593
1.296,0.41550794,-0.4191561,0.13429952,-72.670319,124.03846,124.03845,159.24698,-143.43977,250.07077,124.57962,-143.43909,58.698082,-0.1423495,58.6987,-15.239643,20.990993,159.24707
1.2961,0.41110933,-0.41921714,0.14728661,-72.560898,124.05438,124.05437,159.24808,-143.60843,250.10219,124.36681,-143.60773,62.770763,-0.14226532,62.771381,-15.278647,21.097847,159.24815
1.2962,0.40630481,-0.41927832,0.16012987,-72.451935,124.07031,124.0703,159.24911,-143.63011,250.13361,124.1544,-143.62941,66.766205,-0.14218071,66.766861,-15.317114,21.203968,159.24919
1.2963001,0.40109909,-0.41933966,0.17281663,-72.343445,124.08624,124.08623,159.25009,-143.50526,250.16502,123.94241,-143.50456,70.68058,-0.14209569,70.681252,-15.355042,21.309361,159.25017
1.2964,0.39549732,-0.41940114,0.18533434,-72.235428,124.10216,124.10215,159.25102,-143.23447,250.19644,123.73082,-143.23372,74.51017,-0.14201024,74.51075,-15.392435,21.414021,159.2511
1.2965,0.389505,-0.4194628,0.19767065,-72.127876,124.11809,124.11808,159.25189,-142.81847,250.22786,123.51965,-142.81764,78.251343,-0.14192438,78.251762,-15.429291,21.51795,159.25197
1.2966,0.38312781,-0.41952458,0.20981334,-72.02079,124.13401,124.134,159.25272,-142.25815,250.25928,123.30891,-142.25732,81.900581,-0.1418381,81.901039,-15.465611,21.621145,159.25279
1.2967,0.37637216,-0.41958651,0.22175044,-71.914185,124.14993,124.14993,159.25348,-141.55453,250.29068,123.09859,-141.5537,85.45446,-0.14175142,85.454948,-15.501397,21.723606,159.25356
1.2968,0.36924464,-0.41964859,0.23347014,-71.808052,124.16586,124.16586,159.2542,-140.70879,250.3221,122.88869,-140.70793,88.909668,-0.14166433,88.910141,-15.536649,21.825335,159.25427
1.2969,0.3617523,-0.41971079,0.24496089,-71.702393,124.18179,124.18178,159.25485,-139.72224,250.35352,122.67924,-139.72133,92.263,-0.14157683,92.263313,-15.571368,21.926325,159.25493
1.2970001,0.3539024,-0.41977316,0.25621131,-71.597214,124.19771,124.19771,159.25546,-138.59631,250.38493,122.47022,-138.59538,95.511375,-0.14148892,95.511635,-15.605555,22.026581,159.25554
1.2970999,0.34570265,-0.41983563,0.26721022,-71.492508,124.21364,124.21363,159.25603,-137.33261,250.41635,122.26164,-137.33167,98.651817,-0.14140062,98.652115,-15.639209,22.126101,159.2561
1.2972,0.33716109,-0.41989827,0.27794683,-71.38829,124.22956,124.22955,159.25653,-135.93285,250.44777,122.0535,-135.9319,101.68147,-0.14131191,101.68179,-15.672334,22.224882,159.25661
1.2973,0.32828623,-0.41996101,0.28841051,-71.284546,124.24549,124.24548,159.25697,-134.39888,250.47919,121.84583,-134.3979,104.5976,-0.14122283,104.59786,-15.704927,22.322926,159.25705
1.2974,0.31908676,-0.42002389,0.2985909,-71.181282,124.26141,124.26141,159.25737,-132.7327,250.5106,121.63859,-132.73169,107.39761,-0.14113334,107.39769,-15.736993,22.420231,159.25745
1.2975,0.30957156,-0.42008689,0.30847788,-71.078506,124.27734,124.27734,159.25772,-130.93639,250.54201,121.43182,-130.93536,110.07902,-0.14104347,110.07912,-15.768531,22.516796,159.2578
1.2976,0.29975009,-0.42015004,0.31806171,-70.976212,124.29327,124.29326,159.25801,-129.01221,250.57343,121.2255,-129.01117,112.63946,-0.14095321,112.6396,-15.799541,22.612621,159.2581
1.2977,0.28963202,-0.42021328,0.32733291,-70.874397,124.30919,124.30918,159.25826,-126.96252,250.60484,121.01965,-126.96146,115.07671,-0.14086258,115.07684,-15.830025,22.707706,159.25833
1.2977999,0.27922735,-0.42027667,0.33628231,-70.773071,124.32512,124.32511,159.25845,-124.78978,250.63626,120.81426,-124.78873,117.38869,-0.14077157,117.38871,-15.859983,22.80205,159.25853
1.2979,0.26854622,-0.42034018,0.34490106,-70.672241,124.34104,124.34103,159.25859,-122.4966,250.66768,120.60935,-122.49554,119.57344,-0.14068016,119.57337,-15.889419,22.895651,159.25867
1.298,0.25759915,-0.42040378,0.35318053,-70.571892,124.35697,124.35696,159.25868,-120.0857,250.6991,120.40491,-120.08461,121.62914,-0.1405884,121.62909,-15.918329,22.98851,159.25876
1.2981,0.24639691,-0.4204675,0.36111259,-70.472031,124.37289,124.37289,159.25871,-117.55988,250.73051,120.20096,-117.55878,123.55408,-0.14049627,123.55405,-15.946718,23.080627,159.25879
1.2982,0.23495057,-0.42053136,0.36868942,-70.372665,124.38882,124.38882,159.2587,-114.92209,250.76193,119.99749,-114.92097,125.34673,-0.14040376,125.34667,-15.974586,23.171999,159.25877
1.2983,0.22327143,-0.42059529,0.37590352,-70.273788,124.40475,124.40474,159.25864,-112.17534,250.79333,119.7945,-112.17426,127.00569,-0.1403109,127.00546,-16.001932,23.262629,159.25871
1.2984,0.21137084,-0.42065936,0.38274762,-70.1754,124.42067,124.42066,159.25851,-109.32278,250.82475,119.592,-109.32166,128.52968,-0.14021768,128.52946,-16.028761,23.352512,159.25859
1.2984999,0.19926061,-0.42072353,0.38921496,-70.077515,124.4366,124.43659,159.25835,-106.36764,250.85617,119.39001,-106.36649,129.91756,-0.14012408,129.91737,-16.055071,23.441652,159.25842
1.2986,0.18695265,-0.42078778,0.3952992,-69.980118,124.45252,124.45251,159.25813,-103.31323,250.88759,119.1885,-103.31207,131.16837,-0.14003015,131.16818,-16.080864,23.530046,159.25821
1.2987,0.17445913,-0.42085215,0.4009943,-69.883209,124.46845,124.46844,159.25786,-100.16298,250.91901,118.9875,-100.16184,132.28123,-0.13993585,132.28098,-16.10614,23.617695,159.25793
1.2988,0.16179231,-0.42091665,0.40629455,-69.786804,124.48438,124.48437,159.25754,-96.920387,250.95042,118.787,-96.919281,133.25548,-0.13984121,133.25513,-16.130901,23.704597,159.25761
1.2989,0.14896463,-0.4209812,0.41119465,-69.690895,124.5003,124.5003,159.25717,-93.589035,250.98184,118.58701,-93.587891,134.09053,-0.13974622,134.09019,-16.155149,23.790752,159.25725
1.299,0.13598876,-0.42104587,0.4156898,-69.59549,124.51623,124.51622,159.25674,-90.172592,251.01326,118.38754,-90.171417,134.78598,-0.1396509,134.78564,-16.178885,23.87616,159.25684
1.2991,0.12287749,-0.42111063,0.41977549,-69.500572,124.53215,124.53214,159.25629,-86.674789,251.04466,118.18858,-86.673607,135.34154,-0.13955522,135.34119,-16.202108,23.960821,159.25636
1.2992001,0.10964379,-0.42117548,0.42344773,-69.406158,124.54808,124.54807,159.25577,-83.099434,251.07608,117.99014,-83.098328,135.75708,-0.13945921,135.75662,-16.224823,24.044735,159.25584
1.2993,0.096300617,-0.42124042,0.42670271,-69.312241,124.564,124.564,159.25519,-79.450409,251.1075,117.79221,-79.449287,136.03262,-0.13936287,136.03215,-16.247026,24.127899,159.25526
1.2994,0.082861133,-0.42130545,0.42953724,-69.218834,124.57993,124.57993,159.25458,-75.731644,251.13892,117.59482,-75.730484,136.16832,-0.13926619,136.16785,-16.268724,24.210316,159.25465
1.2995,0.069338612,-0.42137057,0.43194851,-69.125916,124.59586,124.59585,159.25391,-71.947144,251.17033,117.39796,-71.945953,136.16444,-0.1391692,136.16399,-16.289913,24.291983,159.25398
