"Time","hbridge.vDC1","hbridge.iDC1","hbridge.vDC2","hbridge.iDC2","meanCurrent.y","meanVoltage.y"
0.090700001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.090800002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.090899996,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.090999998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.090999998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0911,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.091200002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.091300003,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.091399997,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.091499999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.091600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.091600001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.091700003,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.091799997,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.091899998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.092,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.092,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.092100002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.092200004,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.092299998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.092399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.092500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.092600003,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.092600003,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.092699997,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.092799999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.092900001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.093000002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.093000002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.093099996,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.093199998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0933,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.093400002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.093500003,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.093599997,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.093599997,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.093699999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.093800001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.093900003,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.093999997,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.093999997,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.094099998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0942,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.094300002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.094400004,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.094499998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.094599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.094599999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.094700001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.094800003,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.094899997,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.094999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.094999999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.095100001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.095200002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.095299996,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.095399998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0955,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.095600002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.095600002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.095700003,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.095799997,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.095899999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.096000001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.096000001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.096100003,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.096199997,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.096299998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0964,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.096500002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.096600004,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.096600004,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.096699998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.096799999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.096900001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.097000003,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.097000003,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.097099997,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.097199999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0973,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.097400002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.097499996,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.097599998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.097599998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0977,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.097800002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.097900003,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.097999997,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.097999997,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.098099999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.098200001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.098300003,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.098399997,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.098499998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0986,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0986,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.098700002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.098800004,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.098899998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.098999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.098999999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.099100001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.099200003,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.099299997,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.099399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0995,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.099600002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.099600002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.099699996,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.099799998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.1,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.1,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
