"Time","imcQS.rotorCage.port_p.reference.gamma","loadInertiaQS.phi","loadInertiaQS.w","imc.stator.port_p.V_m.re","imc.stator.port_p.V_m.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.airGap.V_msr.re","imc.airGap.V_msr.im","imc.airGap.V_mrr.re","imc.airGap.V_mrr.im","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.phi","loadInertia.w"
0.57749999,2.2536089,89.586685,151.10692,-136.49922,-42.67865,0.31404862,-0.30457023,-52.392738,133.07332,83.337608,-103.05386,0.32722321,0.25504884,90.284767,150.54636
0.5776,2.2548034,89.601791,151.10588,-135.08858,-46.922295,0.32346326,-0.29455557,-52.543613,133.00298,83.448441,-102.94276,0.3268739,0.25548029,90.299828,150.54831
0.57770002,2.2559984,89.616905,151.10486,-133.54584,-51.119446,0.33255872,-0.28425008,-52.694324,132.93231,83.559059,-102.83139,0.32652414,0.25591123,90.31488,150.55026
0.57779998,2.2571933,89.632011,151.10382,-131.87257,-55.265987,0.34132597,-0.27366388,-52.844872,132.8613,83.669472,-102.71973,0.32617387,0.25634176,90.329933,150.5522
0.57789999,2.2583888,89.647125,151.10281,-130.0704,-59.357861,0.34975636,-0.26280743,-52.995255,132.78995,83.779686,-102.6078,0.32582319,0.25677177,90.344986,150.55414
0.57800001,2.2595842,89.662239,151.10179,-128.14114,-63.391048,0.35784161,-0.25169149,-53.145477,132.71826,83.889694,-102.4956,0.32547203,0.25720134,90.360046,150.55606
0.57810003,2.2607799,89.677345,151.10078,-126.0867,-67.361603,0.3655737,-0.24032699,-53.295532,132.64626,83.999496,-102.38312,0.32512039,0.25763044,90.375099,150.55798
0.57819998,2.2619758,89.692459,151.09978,-123.9091,-71.26564,0.37294501,-0.22872514,-53.445423,132.57391,84.109093,-102.27037,0.3247683,0.25805908,90.39016,150.55991
0.5783,2.2631717,89.707565,151.09877,-121.6105,-75.099327,0.37994832,-0.21689741,-53.595154,132.50125,84.218491,-102.15736,0.32441577,0.25848725,90.405212,150.56183
0.57840002,2.2643681,89.722679,151.09776,-119.19316,-78.858917,0.38657662,-0.20485549,-53.744717,132.42827,84.327682,-102.04408,0.32406279,0.25891498,90.420265,150.56374
0.57849997,2.2655644,89.737785,151.09677,-116.65949,-82.540733,0.39282343,-0.19261123,-53.894115,132.35495,84.436668,-101.93053,0.32370937,0.25934222,90.435326,150.56564
0.57859999,2.2667613,89.752892,151.09578,-114.01199,-86.141159,0.39868253,-0.18017672,-54.04335,132.28133,84.545448,-101.81672,0.3233555,0.25976899,90.450378,150.56755
0.57870001,2.2679582,89.768005,151.09479,-111.25325,-89.656677,0.40414819,-0.16756424,-54.192413,132.20737,84.654022,-101.70264,0.32300115,0.26019531,90.465439,150.56946
0.57880002,2.269155,89.783112,151.09381,-108.38602,-93.083855,0.40921494,-0.15478621,-54.341305,132.1331,84.762383,-101.58831,0.32264635,0.26062113,90.480499,150.57135
0.57889998,2.2703524,89.798225,151.09283,-105.41312,-96.419327,0.41387782,-0.14185528,-54.490025,132.0585,84.870537,-101.47372,0.32229111,0.26104647,90.495552,150.57324
0.579,2.2715499,89.813332,151.09186,-102.33748,-99.659836,0.41813216,-0.12878418,-54.638577,131.9836,84.97847,-101.35886,0.32193536,0.26147127,90.510612,150.57512
0.57910001,2.2727475,89.828438,151.09088,-99.16214,-102.80222,0.42197376,-0.1155858,-54.786957,131.90837,85.086197,-101.24375,0.32157913,0.2618956,90.525665,150.577
0.57920003,2.2739453,89.843552,151.0899,-95.890228,-105.84342,0.42539889,-0.1022732,-54.935169,131.83282,85.19371,-101.12839,0.32122245,0.26231942,90.540726,150.57887
0.57929999,2.2751434,89.858658,151.08894,-92.524979,-108.78046,0.42840415,-0.088859491,-55.083218,131.75697,85.301025,-101.01278,0.3208653,0.26274279,90.555786,150.58075
0.5794,2.2763417,89.873772,151.08798,-89.06971,-111.61048,0.43098658,-0.075357936,-55.231102,131.68082,85.408134,-100.89692,0.32050771,0.26316565,90.570839,150.58261
0.57950002,2.27754,89.888878,151.08704,-85.527817,-114.33072,0.43314359,-0.061781868,-55.378822,131.60435,85.515038,-100.78082,0.32014969,0.26358804,90.585899,150.58447
0.57959998,2.2787387,89.903984,151.08607,-81.902809,-116.93852,0.4348731,-0.048144694,-55.526375,131.5276,85.621742,-100.66447,0.31979123,0.26400992,90.60096,150.58633
0.57969999,2.2799375,89.919098,151.08513,-78.198242,-119.43136,0.43617341,-0.034459878,-55.673763,131.45055,85.728241,-100.5479,0.31943238,0.26443133,90.61602,150.58818
0.57980001,2.2811365,89.934204,151.08418,-74.41777,-121.80679,0.43704319,-0.020740906,-55.820988,131.3732,85.834541,-100.43108,0.31907308,0.26485226,90.631073,150.59003
0.57990003,2.2823358,89.94931,151.08324,-70.565117,-124.06251,0.43748161,-0.0070013162,-55.96804,131.29555,85.940628,-100.31402,0.31871334,0.26527268,90.646133,150.59186
0.57999998,2.283535,89.964417,151.08231,-66.644066,-126.19632,0.4374882,0.0067453142,-56.114929,131.21759,86.046516,-100.19672,0.31835315,0.26569259,90.661194,150.5937
0.5801,2.2847345,89.97953,151.08136,-62.658485,-128.20615,0.43706295,0.020485453,-56.26165,131.13934,86.152199,-100.07918,0.31799251,0.26611206,90.676254,150.59554
0.58020002,2.2859342,89.994637,151.08043,-58.612293,-130.09004,0.43620628,0.034205515,-56.408203,131.06081,86.257675,-99.961411,0.31763145,0.26653099,90.691315,150.59735
0.58029997,2.2871342,90.009743,151.07951,-54.509472,-131.84618,0.434919,0.047891967,-56.554592,130.98196,86.362938,-99.843399,0.31726992,0.26694942,90.706375,150.59918
0.58039999,2.2883344,90.024849,151.07858,-50.354061,-133.47285,0.43320245,0.061531316,-56.700809,130.90285,86.468002,-99.725159,0.31690794,0.26736739,90.721436,150.601
0.58050001,2.2895346,90.039963,151.07767,-46.150143,-134.96851,0.43105826,0.07511007,-56.846863,130.82343,86.572861,-99.606689,0.31654549,0.26778483,90.736496,150.6028
0.58060002,2.2907352,90.055069,151.07675,-41.901855,-136.33168,0.42848855,0.088614851,-56.992752,130.74371,86.677513,-99.487991,0.31618264,0.2682018,90.751556,150.60461
0.58069998,2.2919359,90.070175,151.07584,-37.61338,-137.56107,0.42549592,0.1020323,-57.138474,130.66373,86.78196,-99.369072,0.31581932,0.26861826,90.766617,150.60641
0.5808,2.2931366,90.085281,151.07492,-33.288925,-138.65549,0.42208323,0.1153492,-57.284027,130.58345,86.8862,-99.249924,0.31545562,0.26903424,90.781677,150.6082
0.58090001,2.2943377,90.100388,151.07402,-28.932751,-139.61389,0.41825393,0.12855239,-57.429413,130.5029,86.990234,-99.130554,0.31509146,0.26944971,90.796738,150.61
0.58099997,2.2955389,90.115494,151.07312,-24.549128,-140.43536,0.41401175,0.14162883,-57.574631,130.42206,87.09407,-99.010963,0.31472689,0.26986468,90.811798,150.61179
0.58109999,2.2967403,90.130608,151.07222,-20.142368,-141.11913,0.40936086,0.15456563,-57.719681,130.34094,87.197701,-98.891151,0.31436187,0.27027917,90.826859,150.61356
0.5812,2.2979419,90.145714,151.07132,-15.7168,-141.66454,0.40430585,0.16735001,-57.864563,130.25955,87.301117,-98.771118,0.3139964,0.27069315,90.841919,150.61533
0.58130002,2.2991436,90.16082,151.07043,-11.276767,-142.07108,0.39885169,0.17996937,-58.009277,130.17787,87.404335,-98.650864,0.31363052,0.2711066,90.856979,150.6171
0.58139998,2.3003457,90.175926,151.06955,-6.8266296,-142.33836,0.39300379,0.19241124,-58.153824,130.09592,87.507347,-98.530396,0.31326416,0.2715196,90.872047,150.61887
0.58149999,2.3015478,90.191032,151.06866,-2.3707581,-142.4662,0.38676792,0.20466332,-58.298203,130.01369,87.610153,-98.409706,0.31289741,0.27193204,90.887108,150.62062
0.58160001,2.3027499,90.206139,151.06778,2.0864737,-142.45447,0.3801502,0.21671355,-58.442413,129.93118,87.712746,-98.288803,0.31253019,0.27234399,90.902168,150.62238
0.58170003,2.3039525,90.221245,151.06691,6.5406904,-142.30321,0.3731572,0.22855,-58.58646,129.8484,87.81514,-98.167694,0.31216258,0.27275544,90.917229,150.62411
0.58179998,2.305155,90.236351,151.06602,10.987524,-142.01259,0.36579576,0.240161,-58.730335,129.76537,87.917336,-98.046371,0.31179452,0.27316639,90.932289,150.62587
0.5819,2.3063579,90.251457,151.06516,15.422611,-141.58295,0.35807323,0.25153512,-58.874046,129.68205,88.019318,-97.92485,0.31142604,0.27357683,90.947357,150.62759
0.58200002,2.3075609,90.266563,151.06429,19.841602,-141.01472,0.34999719,0.26266107,-59.017586,129.59848,88.121101,-97.803116,0.31105715,0.27398673,90.962418,150.62933
0.58209997,2.308764,90.28167,151.06343,24.240166,-140.3085,0.34157562,0.27352792,-59.160961,129.51463,88.222687,-97.681175,0.31068787,0.27439618,90.977478,150.63106
0.58219999,2.3099673,90.296776,151.06256,28.613993,-139.46501,0.33281678,0.28412494,-59.304173,129.43054,88.324066,-97.559036,0.31031814,0.2748051,90.992546,150.63278
0.58230001,2.3111708,90.311882,151.06171,32.958794,-138.48509,0.32372937,0.29444164,-59.447212,129.34616,88.42524,-97.436684,0.30994803,0.27521351,91.007607,150.63449
0.58240002,2.3123746,90.326988,151.06085,37.270306,-137.36974,0.31432226,0.30446783,-59.59008,129.26152,88.526199,-97.314125,0.30957744,0.27562141,91.022675,150.6362
0.58249998,2.3135784,90.342094,151.06001,41.544315,-136.12007,0.3046048,0.31419358,-59.732777,129.17662,88.626961,-97.19136,0.30920643,0.27602875,91.037735,150.63791
0.5826,2.3147824,90.357201,151.05916,45.77663,-134.73734,0.29458651,0.32360935,-59.875309,129.09143,88.727509,-97.06839,0.30883494,0.27643558,91.052795,150.6396
0.58270001,2.3159866,90.372307,151.05832,49.963112,-133.22295,0.28427732,0.3327058,-60.017673,129.00598,88.827843,-96.945213,0.30846298,0.27684188,91.067863,150.6413
0.58279997,2.3171909,90.387413,151.05748,54.099659,-131.5784,0.27368736,0.34147397,-60.159874,128.92027,88.927986,-96.821831,0.3080906,0.27724767,91.082924,150.64299
0.58289999,2.3183954,90.402519,151.05664,58.182232,-129.80536,0.26282716,0.34990519,-60.301914,128.83432,89.027924,-96.698265,0.30771777,0.27765292,91.097992,150.64467
0.583,2.3196001,90.417625,151.0558,62.206837,-127.90559,0.2517074,0.35799122,-60.443794,128.74812,89.12767,-96.574509,0.30734456,0.27805772,91.113052,150.64635
0.58310002,2.3208048,90.432732,151.05498,66.169533,-125.88098,0.24033909,0.365724,-60.58551,128.66167,89.227211,-96.450562,0.30697092,0.27846199,91.12812,150.64801
0.58319998,2.32201,90.447838,151.05415,70.066444,-123.73356,0.22873347,0.3730959,-60.727062,128.57497,89.326561,-96.326431,0.30659693,0.27886572,91.143188,150.64967
0.58329999,2.323215,90.462944,151.05333,73.893768,-121.46544,0.21690197,0.38009965,-60.868446,128.48804,89.425713,-96.202118,0.30622259,0.27926895,91.158249,150.65134
0.58340001,2.3244205,90.47805,151.05251,77.647758,-119.07889,0.20485626,0.38672832,-61.009666,128.40085,89.524666,-96.077621,0.30584782,0.27967167,91.173317,150.65298
0.58350003,2.3256259,90.493156,151.0517,81.324745,-116.57626,0.19260822,0.39297536,-61.150719,128.3134,89.623421,-95.952927,0.30547264,0.28007385,91.188385,150.65463
0.58359998,2.3268316,90.508255,151.05087,84.92115,-113.96005,0.18016993,0.39883465,-61.291607,128.22571,89.72197,-95.828049,0.30509707,0.28047547,91.203445,150.65628
0.5837,2.3280375,90.523361,151.05006,88.433464,-111.23283,0.16755363,0.4043003,-61.432331,128.13777,89.82032,-95.70298,0.30472109,0.28087661,91.218513,150.65791
0.58380002,2.3292434,90.538467,151.04926,91.858246,-108.39732,0.15477179,0.409367,-61.572887,128.04958,89.918465,-95.577721,0.30434465,0.28127718,91.233582,150.65955
0.58389997,2.3304496,90.553574,151.04845,95.192169,-105.45631,0.141837,0.41402969,-61.713287,127.96114,90.016411,-95.452271,0.3039678,0.28167725,91.248642,150.66118
0.58399999,2.331656,90.56868,151.04765,98.431976,-102.41273,0.12876205,0.41828382,-61.853523,127.87245,90.114166,-95.326637,0.30359054,0.28207678,91.26371,150.6628
0.58410001,2.3328624,90.583786,151.04686,101.57452,-99.269577,0.11555983,0.42212516,-61.993595,127.78352,90.211716,-95.200821,0.30321282,0.2824758,91.278778,150.6644
0.58420002,2.334069,90.598885,151.04607,104.61674,-96.029976,0.10224339,0.42554989,-62.133511,127.69434,90.309074,-95.074821,0.30283472,0.28287429,91.293846,150.66602
0.58429998,2.3352759,90.613991,151.04527,107.55567,-92.697121,0.088825881,0.42855468,-62.273262,127.60493,90.406235,-94.948654,0.30245623,0.28327227,91.308907,150.66762
0.5844,2.3364828,90.629097,151.04448,110.38845,-89.274307,0.075320534,0.43113655,-62.412849,127.51529,90.503197,-94.822296,0.30207732,0.28366971,91.323975,150.6692
0.58450001,2.3376899,90.644203,151.04369,113.11234,-85.764908,0.06174067,0.43329293,-62.552277,127.4254,90.599968,-94.69577,0.30169806,0.28406665,91.339043,150.67081
0.58459997,2.3388972,90.659302,151.04291,115.72467,-82.172394,0.048099719,0.43502167,-62.69154,127.33528,90.696533,-94.569069,0.30131838,0.28446302,91.354111,150.67238
0.58469999,2.3401046,90.674408,151.04213,118.22292,-78.500313,0.034411114,0.43632108,-62.830643,127.24492,90.792915,-94.442184,0.30093831,0.28485888,91.369179,150.67397
0.5848,2.3413122,90.689514,151.04135,120.60467,-74.752274,0.020688349,0.43718988,-62.969582,127.15431,90.889091,-94.315125,0.30055779,0.28525418,91.384247,150.67554
0.58490002,2.34252,90.70462,151.04059,122.8676,-70.931976,0.0069449935,0.43762717,-63.108364,127.06348,90.985077,-94.187889,0.30017689,0.28564897,91.399315,150.67711
0.58499998,2.3437278,90.719719,151.03981,125.00953,-67.04319,-0.006805425,0.43763253,-63.24699,126.9724,91.080864,-94.060478,0.29979557,0.28604323,91.414383,150.67867
0.5851,2.3449359,90.734825,151.03905,127.02838,-63.089752,-0.020549314,0.43720597,-63.385456,126.88109,91.17646,-93.932892,0.29941383,0.28643698,91.429451,150.68022
0.58520001,2.346144,90.749931,151.03828,128.92221,-59.07555,-0.03427311,0.43634787,-63.523766,126.78954,91.271858,-93.805138,0.29903167,0.28683016,91.444519,150.68176
0.58530003,2.3473523,90.76503,151.03752,130.68919,-55.004547,-0.047963265,0.43505913,-63.661915,126.69778,91.367073,-93.677208,0.29864916,0.28722283,91.459587,150.68332
0.58539999,2.3485608,90.780136,151.03676,132.32762,-50.880753,-0.061606251,0.43334097,-63.799908,126.60578,91.46209,-93.549118,0.29826623,0.28761497,91.474655,150.68484
0.5855,2.3497696,90.795242,151.03601,133.83594,-46.708225,-0.075188607,0.43119514,-63.937737,126.51356,91.556915,-93.420868,0.29788291,0.28800657,91.489723,150.68639
0.58560002,2.3509784,90.810341,151.03525,135.21266,-42.491074,-0.088696912,0.42862371,-64.075409,126.42112,91.65155,-93.292458,0.29749927,0.28839764,91.504791,150.68791
0.58569998,2.3521872,90.825447,151.0345,136.45651,-38.23344,-0.10211784,0.42562923,-64.212921,126.32845,91.745987,-93.163879,0.29711521,0.28878817,91.519859,150.68942
0.58579999,2.3533964,90.840553,151.03375,137.56628,-33.939518,-0.11543817,0.42221463,-64.350273,126.23555,91.84024,-93.035133,0.29673079,0.28917816,91.534927,150.69095
0.58590001,2.3546057,90.855652,151.03302,138.54091,-29.613522,-0.12864472,0.41838327,-64.487465,126.14243,91.934296,-92.906227,0.29634595,0.28956759,91.549995,150.69244
0.58600003,2.3558149,90.870758,151.03227,139.37949,-25.259705,-0.14172448,0.41413891,-64.624504,126.04906,92.02816,-92.777145,0.29596072,0.28995645,91.565071,150.69395
0.58609998,2.3570244,90.885857,151.03154,140.08122,-20.882341,-0.15466456,0.40948573,-64.761391,125.95547,92.121834,-92.647896,0.29557505,0.29034477,91.580139,150.69545
0.5862,2.3582342,90.900963,151.03081,140.64546,-16.485737,-0.16745216,0.40442833,-64.898125,125.86166,92.215324,-92.518486,0.29518899,0.29073256,91.595207,150.69695
0.58630002,2.3594441,90.916069,151.03008,141.07169,-12.074208,-0.18007469,0.39897174,-65.034714,125.76762,92.308632,-92.388908,0.29480252,0.29111984,91.610275,150.69843
0.58639997,2.3606541,90.931168,151.02934,141.35951,-7.6520891,-0.19251968,0.39312124,-65.171143,125.67335,92.401749,-92.259163,0.29441562,0.29150653,91.625343,150.69991
0.58649999,2.3618641,90.946274,151.02863,141.50871,-3.2237256,-0.20477481,0.38688269,-65.307426,125.57886,92.494675,-92.129265,0.29402834,0.29189271,91.640419,150.70137
0.58660001,2.3630745,90.961372,151.02789,141.51918,1.2065302,-0.21682802,0.38026226,-65.443558,125.48416,92.587425,-91.999222,0.2936407,0.29227835,91.655487,150.70284
0.58670002,2.364285,90.976479,151.02718,141.39093,5.6343327,-0.22866738,0.37326646,-65.579536,125.38926,92.679985,-91.869026,0.29325268,0.29266343,91.670555,150.7043
0.58679998,2.3654954,90.991577,151.02646,141.12411,10.055344,-0.24028124,0.36590219,-65.715363,125.29413,92.772362,-91.73867,0.29286429,0.29304799,91.685631,150.70575
0.5869,2.3667061,91.006683,151.02574,140.71906,14.465226,-0.25165808,0.35817665,-65.851036,125.19878,92.864555,-91.608162,0.29247546,0.293432,91.700699,150.7072
0.58700001,2.3679171,91.02179,151.02504,140.17616,18.859653,-0.26278675,0.35009754,-65.986565,125.10323,92.956566,-91.477501,0.2920863,0.29381543,91.715767,150.70863
0.58710003,2.369128,91.036888,151.02432,139.49602,23.234324,-0.27365616,0.34167278,-66.121941,125.00745,93.048393,-91.34668,0.2916967,0.29419833,91.730843,150.71008
0.58719999,2.3703392,91.051994,151.02362,138.67934,27.584949,-0.28425568,0.33291069,-66.257172,124.91147,93.140038,-91.215714,0.29130673,0.2945807,91.745911,150.7115
0.5873,2.3715503,91.067093,151.02292,137.72694,31.907261,-0.2945748,0.32381994,-66.39225,124.81527,93.231506,-91.084602,0.29091638,0.2949625,91.760979,150.71294
0.58740002,2.3727617,91.082199,151.02222,136.6398,36.197029,-0.30460331,0.31440946,-66.527184,124.71886,93.322784,-90.953346,0.29052567,0.29534376,91.776054,150.71434
0.58749998,2.3739734,91.097298,151.02151,135.41905,40.450054,-0.31433135,0.3046886,-66.661972,124.62225,93.413887,-90.821938,0.29013458,0.29572448,91.791122,150.71576
0.58759999,2.375185,91.112396,151.02083,134.06589,44.66217,-0.3237493,0.29466689,-66.796608,124.52543,93.504814,-90.690384,0.2897431,0.29610461,91.806198,150.71716
0.58770001,2.3763969,91.127502,151.02013,132.58168,48.829262,-0.33284783,0.28435421,-66.931107,124.42841,93.595558,-90.558685,0.28935125,0.29648423,91.821266,150.71857
0.58780003,2.3776088,91.142601,151.01944,130.96794,52.947243,-0.341618,0.2737608,-67.065453,124.33116,93.686127,-90.426849,0.28895903,0.29686326,91.836342,150.71996
0.58789998,2.3788209,91.157707,151.01875,129.22629,57.012096,-0.35005113,0.2628971,-67.199654,124.23372,93.77652,-90.294861,0.28856647,0.29724172,91.85141,150.72134
0.588,2.3800333,91.172806,151.01807,127.35844,61.019844,-0.35813889,0.25177377,-67.33371,124.13607,93.86673,-90.162735,0.2881735,0.29761961,91.866486,150.72272
0.58810002,2.3812456,91.187912,151.01738,125.36627,64.966576,-0.36587328,0.24040182,-67.467628,124.03821,93.956772,-90.030457,0.28778017,0.29799697,91.881554,150.72411
0.58819997,2.3824582,91.203011,151.01671,123.25179,68.848427,-0.37324673,0.22879241,-67.60141,123.94015,94.046638,-89.898041,0.28738642,0.29837379,91.896629,150.72546
0.58829999,2.3836708,91.218109,151.01604,121.01709,72.661621,-0.38025191,0.21695708,-67.735046,123.84187,94.13633,-89.76548,0.28699228,0.29875001,91.911705,150.72684
0.58840001,2.3848836,91.233215,151.01537,118.66441,76.40242,-0.38688189,0.20490745,-67.868546,123.74341,94.225853,-89.632782,0.28659779,0.29912573,91.926773,150.72818
0.58850002,2.3860965,91.248314,151.01469,116.19608,80.067184,-0.39313018,0.19265544,-68.001915,123.64474,94.315208,-89.499947,0.28620291,0.29950088,91.941849,150.72954
0.58859998,2.3873096,91.26342,151.01402,113.61455,83.652336,-0.39899054,0.18021314,-68.135139,123.54587,94.404388,-89.366974,0.28580767,0.29987544,91.956924,150.73088
0.5887,2.3885226,91.278519,151.01335,110.9224,87.154373,-0.40445724,0.16759281,-68.268227,123.44681,94.493393,-89.233864,0.28541204,0.30024949,91.971992,150.73222
0.58880001,2.3897359,91.293617,151.0127,108.12231,90.569885,-0.40952486,0.15480691,-68.401169,123.34755,94.582237,-89.100624,0.28501606,0.30062297,91.987068,150.73355
0.58890003,2.3909495,91.308723,151.01202,105.21703,93.895546,-0.41418839,0.1418681,-68.533981,123.24809,94.670906,-88.967255,0.28461969,0.30099589,92.002144,150.73488
0.58899999,2.392163,91.323822,151.01137,102.20947,97.12812,-0.4184432,0.12878908,-68.666649,123.14844,94.759399,-88.833748,0.28422296,0.30136824,92.017212,150.73619
0.5891,2.3933768,91.338921,151.01071,99.102585,100.26447,-0.42228511,0.1155828,-68.799187,123.0486,94.847733,-88.700111,0.28382587,0.30174005,92.032288,150.73752
0.58920002,2.3945906,91.354027,151.01007,95.899467,103.30152,-0.42571035,0.10226229,-68.931587,122.94856,94.935898,-88.566345,0.28342843,0.30211127,92.047363,150.73882
