"Time","mass.v","massQS.v"
2.5832,7.5422091,7.5422087
2.5833001,7.5422091,7.5422087
2.5834,7.5422091,7.5422087
2.5834999,7.5422091,7.5422087
2.5836,7.5422091,7.5422087
2.5836999,7.5422091,7.5422087
2.5838001,7.5422091,7.5422087
2.5839,7.5422091,7.5422087
2.5840001,7.5422091,7.5422087
2.5841,7.5422091,7.5422087
2.5841999,7.5422091,7.5422087
2.5843,7.5422091,7.5422087
2.5843999,7.5422091,7.5422087
2.5845001,7.5422091,7.5422087
2.5846,7.5422091,7.5422087
2.5847001,7.5422091,7.5422087
2.5848,7.5422091,7.5422087
2.5848999,7.5422091,7.5422087
2.585,7.5422091,7.5422087
2.5850999,7.5422091,7.5422087
2.5852001,7.5422091,7.5422087
2.5853,7.5422091,7.5422087
2.5854001,7.5422091,7.5422087
2.5855,7.5422091,7.5422087
2.5855999,7.5422091,7.5422087
2.5857,7.5422091,7.5422087
2.5857999,7.5422091,7.5422087
2.5859001,7.5422091,7.5422087
2.586,7.5422091,7.5422087
2.5861001,7.5422091,7.5422087
2.5862,7.5422091,7.5422087
2.5862999,7.5422091,7.5422087
2.5864,7.5422087,7.5422087
2.5864999,7.5422087,7.5422087
2.5866001,7.5422087,7.5422087
2.5867,7.5422087,7.5422087
2.5868001,7.5422087,7.5422087
2.5869,7.5422087,7.5422087
2.5869999,7.5422087,7.5422087
2.5871,7.5422087,7.5422087
2.5871999,7.5422087,7.5422087
2.5873001,7.5422087,7.5422087
2.5874,7.5422087,7.5422087
2.5875001,7.5422087,7.5422087
2.5876,7.5422087,7.5422087
2.5876999,7.5422087,7.5422087
2.5878,7.5422087,7.5422087
2.5878999,7.5422087,7.5422087
2.5880001,7.5422087,7.5422087
2.5881,7.5422087,7.5422087
2.5882001,7.5422087,7.5422087
2.5883,7.5422087,7.5422087
2.5883999,7.5422087,7.5422087
2.5885,7.5422087,7.5422087
2.5885999,7.5422087,7.5422087
2.5887001,7.5422087,7.5422087
2.5888,7.5422087,7.5422087
2.5889001,7.5422087,7.5422087
2.589,7.5422087,7.5422087
2.5890999,7.5422087,7.5422087
2.5892,7.5422087,7.5422087
2.5892999,7.5422087,7.5422087
2.5894001,7.5422087,7.5422087
2.5895,7.5422087,7.5422087
2.5896001,7.5422087,7.5422087
2.5897,7.5422087,7.5422087
2.5897999,7.5422087,7.5422087
2.5899,7.5422087,7.5422087
2.5899999,7.5422087,7.5422087
2.5901,7.5422087,7.5422087
2.5901999,7.5422087,7.5422087
2.5903001,7.5422087,7.5422087
2.5904,7.5422087,7.5422087
2.5905001,7.5422087,7.5422087
2.5906,7.5422087,7.5422087
2.5906999,7.5422087,7.5422087
2.5908,7.5422087,7.5422087
2.5908999,7.5422087,7.5422087
2.5910001,7.5422087,7.5422087
2.5911,7.5422087,7.5422087
2.5912001,7.5422087,7.5422087
2.5913,7.5422087,7.5422087
2.5913999,7.5422087,7.5422087
2.5915,7.5422087,7.5422087
2.5915999,7.5422087,7.5422087
2.5917001,7.5422087,7.5422087
2.5918,7.5422087,7.5422087
2.5919001,7.5422087,7.5422087
2.592,7.5422087,7.5422087
2.5920999,7.5422087,7.5422087
2.5922,7.5422087,7.5422087
2.5922999,7.5422087,7.5422087
2.5924001,7.5422087,7.5422087
2.5925,7.5422087,7.5422087
2.5926001,7.5422087,7.5422087
2.5927,7.5422087,7.5422087
2.5927999,7.5422087,7.5422087
2.5929,7.5422087,7.5422087
2.5929999,7.5422087,7.5422087
2.5931001,7.5422087,7.5422087
2.5932,7.5422087,7.5422087
2.5933001,7.5422087,7.5422087
2.5934,7.5422087,7.5422087
2.5934999,7.5422087,7.5422087
2.5936,7.5422087,7.5422087
2.5936999,7.5422087,7.5422087
2.5938001,7.5422087,7.5422087
2.5939,7.5422087,7.5422087
2.5940001,7.5422087,7.5422087
2.5941,7.5422087,7.5422087
2.5941999,7.5422087,7.5422087
2.5943,7.5422087,7.5422087
2.5943999,7.5422087,7.5422087
2.5945001,7.5422091,7.5422087
2.5946,7.5422091,7.5422087
2.5947001,7.5422091,7.5422087
2.5948,7.5422091,7.5422087
2.5948999,7.5422091,7.5422087
2.595,7.5422091,7.5422087
2.5950999,7.5422091,7.5422087
2.5952001,7.5422091,7.5422087
2.5953,7.5422091,7.5422087
2.5954001,7.5422091,7.5422087
2.5955,7.5422091,7.5422087
2.5955999,7.5422091,7.5422087
2.5957,7.5422091,7.5422087
2.5957999,7.5422091,7.5422087
2.5959001,7.5422091,7.5422087
2.596,7.5422091,7.5422087
2.5961001,7.5422091,7.5422087
2.5962,7.5422091,7.5422087
2.5962999,7.5422091,7.5422087
2.5964,7.5422091,7.5422087
2.5964999,7.5422091,7.5422087
2.5966001,7.5422091,7.5422087
2.5967,7.5422091,7.5422087
2.5968001,7.5422091,7.5422087
2.5969,7.5422091,7.5422087
2.5969999,7.5422091,7.5422087
2.5971,7.5422091,7.5422087
2.5971999,7.5422091,7.5422087
2.5973001,7.5422091,7.5422087
2.5974,7.5422091,7.5422087
2.5975001,7.5422091,7.5422087
2.5976,7.5422091,7.5422087
2.5977001,7.5422091,7.5422087
2.5978,7.5422091,7.5422087
2.5978999,7.5422091,7.5422087
2.598,7.5422091,7.5422087
2.5980999,7.5422091,7.5422087
2.5982001,7.5422091,7.5422087
2.5983,7.5422091,7.5422087
2.5984001,7.5422091,7.5422087
2.5985,7.5422091,7.5422087
2.5985999,7.5422091,7.5422087
2.5987,7.5422091,7.5422087
2.5987999,7.5422091,7.5422087
2.5989001,7.5422091,7.5422087
2.599,7.5422091,7.5422087
2.5991001,7.5422091,7.5422087
2.5992,7.5422091,7.5422087
2.5992999,7.5422091,7.5422087
2.5994,7.5422091,7.5422087
2.5994999,7.5422091,7.5422087
2.5996001,7.5422091,7.5422087
2.5997,7.5422091,7.5422087
2.5998001,7.5422091,7.5422087
2.5999,7.5422091,7.5422087
2.5999999,7.5422091,7.5422087
2.6001,7.5422091,7.5422087
2.6001999,7.5422091,7.5422087
2.6003001,7.5422091,7.5422087
2.6004,7.5422091,7.5422087
2.6005001,7.5422091,7.5422087
2.6006,7.5422091,7.5422087
2.6006999,7.5422091,7.5422087
2.6008,7.5422091,7.5422087
2.6008999,7.5422091,7.5422087
2.6010001,7.5422091,7.5422087
2.6011,7.5422091,7.5422087
2.6012001,7.5422091,7.5422087
2.6013,7.5422091,7.5422087
2.6013999,7.5422091,7.5422087
2.6015,7.5422091,7.5422087
2.6015999,7.5422091,7.5422087
2.6017001,7.5422091,7.5422087
2.6018,7.5422091,7.5422087
2.6019001,7.5422091,7.5422087
2.602,7.5422091,7.5422087
2.6020999,7.5422091,7.5422087
2.6022,7.5422091,7.5422087
2.6022999,7.5422091,7.5422087
2.6024001,7.5422091,7.5422087
2.6025,7.5422091,7.5422087
2.6026001,7.5422091,7.5422087
2.6027,7.5422091,7.5422087
2.6027999,7.5422091,7.5422087
2.6029,7.5422091,7.5422087
2.6029999,7.5422091,7.5422087
2.6031001,7.5422091,7.5422087
2.6032,7.5422091,7.5422087
2.6033001,7.5422091,7.5422087
2.6034,7.5422091,7.5422087
2.6034999,7.5422091,7.5422087
2.6036,7.5422091,7.5422087
2.6036999,7.5422091,7.5422087
2.6038001,7.5422091,7.5422087
2.6039,7.5422091,7.5422087
2.6040001,7.5422091,7.5422087
2.6041,7.5422091,7.5422087
2.6041999,7.5422091,7.5422087
2.6043,7.5422091,7.5422087
2.6043999,7.5422091,7.5422087
2.6045001,7.5422091,7.5422087
2.6046,7.5422091,7.5422087
2.6047001,7.5422091,7.5422087
2.6048,7.5422091,7.5422087
2.6048999,7.5422091,7.5422087
2.605,7.5422091,7.5422087
2.6050999,7.5422091,7.5422087
2.6052001,7.5422091,7.5422087
2.6052999,7.5422091,7.5422087
2.6054001,7.5422091,7.5422087
2.6055,7.5422091,7.5422087
2.6056001,7.5422091,7.5422087
2.6057,7.5422091,7.5422087
2.6057999,7.5422091,7.5422087
2.6059,7.5422091,7.5422087
2.6059999,7.5422091,7.5422087
2.6061001,7.5422091,7.5422087
2.6062,7.5422091,7.5422087
2.6063001,7.5422091,7.5422087
2.6064,7.5422091,7.5422087
2.6064999,7.5422091,7.5422087
2.6066,7.5422087,7.5422087
2.6066999,7.5422087,7.5422087
2.6068001,7.5422087,7.5422087
2.6069,7.5422087,7.5422087
2.6070001,7.5422087,7.5422087
2.6071,7.5422087,7.5422087
2.6071999,7.5422087,7.5422087
2.6073,7.5422087,7.5422087
2.6073999,7.5422087,7.5422087
2.6075001,7.5422087,7.5422087
2.6076,7.5422087,7.5422087
2.6077001,7.5422087,7.5422087
2.6078,7.5422087,7.5422087
2.6078999,7.5422087,7.5422087
2.608,7.5422087,7.5422087
2.6080999,7.5422087,7.5422087
2.6082001,7.5422087,7.5422087
2.6083,7.5422087,7.5422087
2.6084001,7.5422087,7.5422087
2.6085,7.5422087,7.5422087
2.6085999,7.5422087,7.5422087
2.6087,7.5422087,7.5422087
2.6087999,7.5422087,7.5422087
2.6089001,7.5422087,7.5422087
2.609,7.5422087,7.5422087
2.6091001,7.5422087,7.5422087
2.6092,7.5422087,7.5422087
2.6092999,7.5422087,7.5422087
2.6094,7.5422087,7.5422087
2.6094999,7.5422087,7.5422087
2.6096001,7.5422087,7.5422087
2.6097,7.5422087,7.5422087
2.6098001,7.5422087,7.5422087
2.6099,7.5422087,7.5422087
2.6099999,7.5422087,7.5422087
2.6101,7.5422087,7.5422087
2.6101999,7.5422087,7.5422087
2.6103001,7.5422087,7.5422087
2.6104,7.5422087,7.5422087
2.6105001,7.5422087,7.5422087
2.6106,7.5422087,7.5422087
2.6106999,7.5422087,7.5422087
2.6108,7.5422087,7.5422087
2.6108999,7.5422087,7.5422087
2.6110001,7.5422087,7.5422087
2.6111,7.5422087,7.5422087
2.6112001,7.5422087,7.5422087
2.6113,7.5422087,7.5422087
2.6113999,7.5422087,7.5422087
2.6115,7.5422087,7.5422087
2.6115999,7.5422087,7.5422087
2.6117001,7.5422087,7.5422087
2.6118,7.5422087,7.5422087
2.6119001,7.5422087,7.5422087
2.612,7.5422087,7.5422087
2.6120999,7.5422087,7.5422087
2.6122,7.5422087,7.5422087
2.6122999,7.5422087,7.5422087
2.6124001,7.5422087,7.5422087
2.6125,7.5422087,7.5422087
2.6126001,7.5422087,7.5422087
2.6127,7.5422087,7.5422087
2.6127999,7.5422087,7.5422087
2.6129,7.5422087,7.5422087
2.6129999,7.5422087,7.5422087
2.6131001,7.5422087,7.5422087
2.6131999,7.5422087,7.5422087
2.6133001,7.5422087,7.5422087
2.6134,7.5422087,7.5422087
2.6135001,7.5422087,7.5422087
2.6136,7.5422087,7.5422087
2.6136999,7.5422087,7.5422087
2.6138,7.5422087,7.5422087
2.6138999,7.5422087,7.5422087
2.6140001,7.5422087,7.5422087
2.6141,7.5422087,7.5422087
2.6142001,7.5422087,7.5422087
2.6143,7.5422087,7.5422087
2.6143999,7.5422087,7.5422087
2.6145,7.5422087,7.5422087
2.6145999,7.5422091,7.5422087
2.6147001,7.5422091,7.5422087
2.6148,7.5422091,7.5422087
2.6149001,7.5422091,7.5422087
2.615,7.5422091,7.5422087
2.6150999,7.5422091,7.5422087
2.6152,7.5422091,7.5422087
2.6152999,7.5422091,7.5422087
2.6154001,7.5422091,7.5422087
2.6155,7.5422091,7.5422087
2.6156001,7.5422091,7.5422087
2.6157,7.5422091,7.5422087
2.6157999,7.5422091,7.5422087
2.6159,7.5422091,7.5422087
2.6159999,7.5422091,7.5422087
2.6161001,7.5422091,7.5422087
2.6162,7.5422091,7.5422087
2.6163001,7.5422091,7.5422087
2.6164,7.5422091,7.5422087
2.6164999,7.5422091,7.5422087
2.6166,7.5422091,7.5422087
2.6166999,7.5422091,7.5422087
2.6168001,7.5422091,7.5422087
2.6169,7.5422091,7.5422087
2.6170001,7.5422091,7.5422087
2.6171,7.5422091,7.5422087
2.6171999,7.5422091,7.5422087
2.6173,7.5422091,7.5422087
2.6173999,7.5422091,7.5422087
2.6175001,7.5422091,7.5422087
2.6176,7.5422091,7.5422087
2.6177001,7.5422091,7.5422087
2.6178,7.5422091,7.5422087
2.6178999,7.5422091,7.5422087
2.618,7.5422091,7.5422087
2.6180999,7.5422091,7.5422087
2.6182001,7.5422091,7.5422087
2.6183,7.5422091,7.5422087
2.6184001,7.5422091,7.5422087
2.6185,7.5422091,7.5422087
2.6185999,7.5422091,7.5422087
2.6187,7.5422091,7.5422087
2.6187999,7.5422091,7.5422087
2.6189001,7.5422091,7.5422087
2.619,7.5422091,7.5422087
2.6191001,7.5422091,7.5422087
2.6192,7.5422091,7.5422087
2.6192999,7.5422091,7.5422087
2.6194,7.5422091,7.5422087
2.6194999,7.5422091,7.5422087
2.6196001,7.5422091,7.5422087
2.6197,7.5422091,7.5422087
2.6198001,7.5422091,7.5422087
2.6199,7.5422091,7.5422087
2.6199999,7.5422091,7.5422087
2.6201,7.5422091,7.5422087
2.6201999,7.5422091,7.5422087
2.6203001,7.5422091,7.5422087
2.6204,7.5422091,7.5422087
2.6205001,7.5422091,7.5422087
2.6206,7.5422091,7.5422087
2.6206999,7.5422091,7.5422087
2.6208,7.5422091,7.5422087
2.6208999,7.5422091,7.5422087
2.6210001,7.5422091,7.5422087
2.6210999,7.5422091,7.5422087
2.6212001,7.5422091,7.5422087
2.6213,7.5422091,7.5422087
2.6214001,7.5422091,7.5422087
2.6215,7.5422091,7.5422087
2.6215999,7.5422091,7.5422087
2.6217,7.5422091,7.5422087
2.6217999,7.5422091,7.5422087
2.6219001,7.5422091,7.5422087
2.622,7.5422091,7.5422087
2.6221001,7.5422091,7.5422087
2.6222,7.5422091,7.5422087
2.6222999,7.5422091,7.5422087
2.6224,7.5422091,7.5422087
2.6224999,7.5422091,7.5422087
2.6226001,7.5422091,7.5422087
2.6227,7.5422091,7.5422087
2.6228001,7.5422091,7.5422087
2.6229,7.5422091,7.5422087
2.6229999,7.5422091,7.5422087
2.6231,7.5422091,7.5422087
2.6231999,7.5422091,7.5422087
2.6233001,7.5422091,7.5422087
2.6234,7.5422091,7.5422087
2.6235001,7.5422091,7.5422087
2.6236,7.5422091,7.5422087
2.6236999,7.5422091,7.5422087
2.6238,7.5422091,7.5422087
2.6238999,7.5422091,7.5422087
2.6240001,7.5422091,7.5422087
2.6241,7.5422091,7.5422087
2.6242001,7.5422091,7.5422087
2.6243,7.5422091,7.5422087
2.6243999,7.5422091,7.5422087
2.6245,7.5422091,7.5422087
2.6245999,7.5422091,7.5422087
2.6247001,7.5422091,7.5422087
2.6248,7.5422091,7.5422087
2.6249001,7.5422091,7.5422087
2.625,7.5422091,7.5422087
2.6250999,7.5422091,7.5422087
2.6252,7.5422091,7.5422087
2.6252999,7.5422091,7.5422087
2.6254001,7.5422091,7.5422087
2.6255,7.5422091,7.5422087
2.6256001,7.5422091,7.5422087
2.6257,7.5422091,7.5422087
2.6257999,7.5422091,7.5422087
2.6259,7.5422091,7.5422087
2.6259999,7.5422091,7.5422087
2.6261001,7.5422091,7.5422087
2.6262,7.5422091,7.5422087
2.6263001,7.5422091,7.5422087
2.6264,7.5422091,7.5422087
2.6264999,7.5422091,7.5422087
2.6266,7.5422091,7.5422087
2.6266999,7.5422091,7.5422087
2.6268001,7.5422087,7.5422087
2.6269,7.5422087,7.5422087
2.6270001,7.5422087,7.5422087
2.6271,7.5422087,7.5422087
2.6271999,7.5422087,7.5422087
2.6273,7.5422087,7.5422087
2.6273999,7.5422087,7.5422087
2.6275001,7.5422087,7.5422087
2.6276,7.5422087,7.5422087
2.6277001,7.5422087,7.5422087
2.6278,7.5422087,7.5422087
2.6278999,7.5422087,7.5422087
2.628,7.5422087,7.5422087
2.6280999,7.5422087,7.5422087
2.6282001,7.5422087,7.5422087
2.6283,7.5422087,7.5422087
2.6284001,7.5422087,7.5422087
2.6285,7.5422087,7.5422087
2.6285999,7.5422087,7.5422087
2.6287,7.5422087,7.5422087
2.6287999,7.5422087,7.5422087
2.6289001,7.5422087,7.5422087
2.6289999,7.5422087,7.5422087
2.6291001,7.5422087,7.5422087
2.6292,7.5422087,7.5422087
2.6293001,7.5422087,7.5422087
2.6294,7.5422087,7.5422087
2.6294999,7.5422087,7.5422087
2.6296,7.5422087,7.5422087
2.6296999,7.5422087,7.5422087
2.6298001,7.5422087,7.5422087
2.6299,7.5422087,7.5422087
2.6300001,7.5422087,7.5422087
2.6301,7.5422087,7.5422087
2.6301999,7.5422087,7.5422087
2.6303,7.5422087,7.5422087
2.6303999,7.5422087,7.5422087
2.6305001,7.5422087,7.5422087
2.6306,7.5422087,7.5422087
2.6307001,7.5422087,7.5422087
2.6308,7.5422087,7.5422087
2.6308999,7.5422087,7.5422087
2.631,7.5422087,7.5422087
2.6310999,7.5422087,7.5422087
2.6312001,7.5422087,7.5422087
2.6313,7.5422087,7.5422087
2.6314001,7.5422087,7.5422087
2.6315,7.5422087,7.5422087
2.6315999,7.5422087,7.5422087
2.6317,7.5422087,7.5422087
2.6317999,7.5422087,7.5422087
2.6319001,7.5422087,7.5422087
2.632,7.5422087,7.5422087
2.6321001,7.5422087,7.5422087
2.6322,7.5422087,7.5422087
2.6322999,7.5422087,7.5422087
2.6324,7.5422087,7.5422087
2.6324999,7.5422087,7.5422087
2.6326001,7.5422087,7.5422087
2.6327,7.5422087,7.5422087
2.6328001,7.5422087,7.5422087
2.6329,7.5422087,7.5422087
2.6329999,7.5422087,7.5422087
2.6331,7.5422087,7.5422087
2.6331999,7.5422087,7.5422087
2.6333001,7.5422087,7.5422087
2.6334,7.5422087,7.5422087
2.6335001,7.5422087,7.5422087
2.6336,7.5422087,7.5422087
2.6336999,7.5422087,7.5422087
2.6338,7.5422087,7.5422087
2.6338999,7.5422087,7.5422087
2.6340001,7.5422087,7.5422087
2.6341,7.5422087,7.5422087
2.6342001,7.5422087,7.5422087
2.6343,7.5422087,7.5422087
2.6343999,7.5422087,7.5422087
2.6345,7.5422087,7.5422087
2.6345999,7.5422091,7.5422087
2.6347001,7.5422091,7.5422087
2.6348,7.5422091,7.5422087
2.6349001,7.5422091,7.5422087
2.635,7.5422091,7.5422087
2.6350999,7.5422091,7.5422087
2.6352,7.5422091,7.5422087
2.6352999,7.5422091,7.5422087
2.6354001,7.5422091,7.5422087
2.6355,7.5422091,7.5422087
2.6356001,7.5422091,7.5422087
2.6357,7.5422091,7.5422087
2.6357999,7.5422091,7.5422087
2.6359,7.5422091,7.5422087
2.6359999,7.5422091,7.5422087
2.6361001,7.5422091,7.5422087
2.6362,7.5422091,7.5422087
2.6363001,7.5422091,7.5422087
2.6364,7.5422091,7.5422087
2.6364999,7.5422091,7.5422087
2.6366,7.5422091,7.5422087
2.6366999,7.5422091,7.5422087
2.6368001,7.5422091,7.5422087
2.6368999,7.5422091,7.5422087
2.6370001,7.5422091,7.5422087
2.6371,7.5422091,7.5422087
2.6372001,7.5422091,7.5422087
2.6373,7.5422091,7.5422087
2.6373999,7.5422091,7.5422087
2.6375,7.5422091,7.5422087
2.6375999,7.5422091,7.5422087
2.6377001,7.5422091,7.5422087
2.6378,7.5422091,7.5422087
2.6379001,7.5422091,7.5422087
2.638,7.5422091,7.5422087
2.6380999,7.5422091,7.5422087
2.6382,7.5422091,7.5422087
2.6382999,7.5422091,7.5422087
2.6384001,7.5422091,7.5422087
2.6385,7.5422091,7.5422087
2.6386001,7.5422091,7.5422087
2.6387,7.5422091,7.5422087
2.6387999,7.5422091,7.5422087
2.6389,7.5422091,7.5422087
2.6389999,7.5422091,7.5422087
2.6391001,7.5422091,7.5422087
2.6392,7.5422091,7.5422087
2.6393001,7.5422091,7.5422087
2.6394,7.5422091,7.5422087
2.6394999,7.5422091,7.5422087
2.6396,7.5422091,7.5422087
2.6396999,7.5422091,7.5422087
2.6398001,7.5422091,7.5422087
2.6399,7.5422091,7.5422087
2.6400001,7.5422091,7.5422087
2.6401,7.5422091,7.5422087
2.6401999,7.5422091,7.5422087
2.6403,7.5422091,7.5422087
2.6403999,7.5422091,7.5422087
2.6405001,7.5422091,7.5422087
2.6406,7.5422091,7.5422087
2.6407001,7.5422091,7.5422087
2.6408,7.5422091,7.5422087
2.6408999,7.5422091,7.5422087
2.641,7.5422091,7.5422087
2.6410999,7.5422091,7.5422087
2.6412001,7.5422091,7.5422087
2.6413,7.5422091,7.5422087
2.6414001,7.5422091,7.5422087
2.6415,7.5422091,7.5422087
2.6415999,7.5422091,7.5422087
2.6417,7.5422091,7.5422087
2.6417999,7.5422091,7.5422087
2.6419001,7.5422091,7.5422087
2.642,7.5422091,7.5422087
2.6421001,7.5422091,7.5422087
2.6422,7.5422091,7.5422087
2.6422999,7.5422091,7.5422087
2.6424,7.5422091,7.5422087
2.6424999,7.5422091,7.5422087
2.6426001,7.5422091,7.5422087
2.6427,7.5422091,7.5422087
2.6428001,7.5422091,7.5422087
2.6429,7.5422091,7.5422087
2.6429999,7.5422091,7.5422087
2.6431,7.5422091,7.5422087
2.6431999,7.5422091,7.5422087
2.6433001,7.5422091,7.5422087
2.6434,7.5422091,7.5422087
2.6435001,7.5422091,7.5422087
2.6436,7.5422091,7.5422087
2.6436999,7.5422091,7.5422087
2.6438,7.5422091,7.5422087
2.6438999,7.5422091,7.5422087
2.6440001,7.5422091,7.5422087
2.6441,7.5422091,7.5422087
2.6442001,7.5422091,7.5422087
2.6443,7.5422091,7.5422087
2.6443999,7.5422091,7.5422087
2.6445,7.5422091,7.5422087
2.6445999,7.5422091,7.5422087
2.6447001,7.5422091,7.5422087
2.6447999,7.5422091,7.5422087
2.6449001,7.5422091,7.5422087
2.645,7.5422091,7.5422087
2.6451001,7.5422091,7.5422087
2.6452,7.5422091,7.5422087
2.6452999,7.5422091,7.5422087
2.6454,7.5422091,7.5422087
2.6454999,7.5422091,7.5422087
2.6456001,7.5422091,7.5422087
2.6457,7.5422091,7.5422087
2.6458001,7.5422091,7.5422087
2.6459,7.5422091,7.5422087
2.6459999,7.5422091,7.5422087
2.6461,7.5422091,7.5422087
2.6461999,7.5422091,7.5422087
2.6463001,7.5422091,7.5422087
2.6464,7.5422091,7.5422087
2.6465001,7.5422091,7.5422087
2.6466,7.5422091,7.5422087
2.6466999,7.5422091,7.5422087
2.6468,7.5422091,7.5422087
2.6468999,7.5422091,7.5422087
2.6470001,7.5422087,7.5422087
2.6471,7.5422087,7.5422087
2.6472001,7.5422087,7.5422087
2.6473,7.5422087,7.5422087
2.6473999,7.5422087,7.5422087
2.6475,7.5422087,7.5422087
2.6475999,7.5422087,7.5422087
2.6477001,7.5422087,7.5422087
2.6478,7.5422087,7.5422087
2.6479001,7.5422087,7.5422087
2.648,7.5422087,7.5422087
2.6480999,7.5422087,7.5422087
2.6482,7.5422087,7.5422087
2.6482999,7.5422087,7.5422087
2.6484001,7.5422087,7.5422087
2.6485,7.5422087,7.5422087
2.6486001,7.5422087,7.5422087
2.6487,7.5422087,7.5422087
2.6487999,7.5422087,7.5422087
2.6489,7.5422087,7.5422087
2.6489999,7.5422087,7.5422087
2.6491001,7.5422087,7.5422087
2.6492,7.5422087,7.5422087
2.6493001,7.5422087,7.5422087
2.6494,7.5422087,7.5422087
2.6494999,7.5422087,7.5422087
2.6496,7.5422087,7.5422087
2.6496999,7.5422087,7.5422087
2.6498001,7.5422087,7.5422087
2.6499,7.5422087,7.5422087
2.6500001,7.5422087,7.5422087
2.6501,7.5422087,7.5422087
2.6501999,7.5422087,7.5422087
2.6503,7.5422087,7.5422087
2.6503999,7.5422087,7.5422087
2.6505001,7.5422087,7.5422087
2.6506,7.5422087,7.5422087
2.6507001,7.5422087,7.5422087
2.6508,7.5422087,7.5422087
2.6508999,7.5422087,7.5422087
2.651,7.5422087,7.5422087
2.6510999,7.5422087,7.5422087
2.6512001,7.5422087,7.5422087
2.6513,7.5422087,7.5422087
2.6514001,7.5422087,7.5422087
2.6515,7.5422087,7.5422087
2.6515999,7.5422087,7.5422087
2.6517,7.5422087,7.5422087
2.6517999,7.5422087,7.5422087
2.6519001,7.5422087,7.5422087
2.652,7.5422087,7.5422087
2.6521001,7.5422087,7.5422087
2.6522,7.5422087,7.5422087
2.6522999,7.5422087,7.5422087
2.6524,7.5422087,7.5422087
2.6524999,7.5422087,7.5422087
2.6526,7.5422087,7.5422087
2.6526999,7.5422087,7.5422087
2.6528001,7.5422087,7.5422087
2.6529,7.5422087,7.5422087
2.6530001,7.5422087,7.5422087
2.6531,7.5422087,7.5422087
2.6531999,7.5422087,7.5422087
2.6533,7.5422087,7.5422087
2.6533999,7.5422087,7.5422087
2.6535001,7.5422087,7.5422087
2.6536,7.5422087,7.5422087
2.6537001,7.5422087,7.5422087
2.6538,7.5422087,7.5422087
2.6538999,7.5422087,7.5422087
2.654,7.5422087,7.5422087
2.6540999,7.5422087,7.5422087
2.6542001,7.5422087,7.5422087
2.6543,7.5422087,7.5422087
2.6544001,7.5422087,7.5422087
2.6545,7.5422087,7.5422087
2.6545999,7.5422087,7.5422087
2.6547,7.5422091,7.5422087
2.6547999,7.5422091,7.5422087
2.6549001,7.5422091,7.5422087
2.655,7.5422091,7.5422087
2.6551001,7.5422091,7.5422087
2.6552,7.5422091,7.5422087
2.6552999,7.5422091,7.5422087
2.6554,7.5422091,7.5422087
2.6554999,7.5422091,7.5422087
2.6556001,7.5422091,7.5422087
2.6557,7.5422091,7.5422087
2.6558001,7.5422091,7.5422087
2.6559,7.5422091,7.5422087
2.6559999,7.5422091,7.5422087
2.6561,7.5422091,7.5422087
2.6561999,7.5422091,7.5422087
2.6563001,7.5422091,7.5422087
2.6564,7.5422091,7.5422087
2.6565001,7.5422091,7.5422087
2.6566,7.5422091,7.5422087
2.6566999,7.5422091,7.5422087
2.6568,7.5422091,7.5422087
2.6568999,7.5422091,7.5422087
2.6570001,7.5422091,7.5422087
2.6571,7.5422091,7.5422087
2.6572001,7.5422091,7.5422087
2.6573,7.5422091,7.5422087
2.6573999,7.5422091,7.5422087
2.6575,7.5422091,7.5422087
2.6575999,7.5422091,7.5422087
2.6577001,7.5422091,7.5422087
2.6578,7.5422091,7.5422087
2.6579001,7.5422091,7.5422087
2.658,7.5422091,7.5422087
2.6580999,7.5422091,7.5422087
2.6582,7.5422091,7.5422087
2.6582999,7.5422091,7.5422087
2.6584001,7.5422091,7.5422087
2.6585,7.5422091,7.5422087
2.6586001,7.5422091,7.5422087
2.6587,7.5422091,7.5422087
2.6587999,7.5422091,7.5422087
2.6589,7.5422091,7.5422087
2.6589999,7.5422091,7.5422087
2.6591001,7.5422091,7.5422087
2.6592,7.5422091,7.5422087
2.6593001,7.5422091,7.5422087
2.6594,7.5422091,7.5422087
2.6594999,7.5422091,7.5422087
2.6596,7.5422091,7.5422087
2.6596999,7.5422091,7.5422087
2.6598001,7.5422091,7.5422087
2.6599,7.5422091,7.5422087
2.6600001,7.5422091,7.5422087
2.6601,7.5422091,7.5422087
2.6602001,7.5422091,7.5422087
2.6603,7.5422091,7.5422087
