"Time","aimc.stator.core.Phi.im","aimc.stator.core.Phi.re"
1.4714,-1.4878004,-1.0110408
1.4715,-1.5188237,-0.96380895
1.4716001,-1.5483483,-0.91562593
1.4717,-1.5763448,-0.86653936
1.4718,-1.6027856,-0.81659758
1.4719,-1.6276447,-0.76584989
1.472,-1.6508975,-0.71434647
1.4721,-1.672521,-0.66213804
1.4722,-1.6924939,-0.60927618
1.4723001,-1.7107967,-0.55581301
1.4724,-1.727411,-0.50180131
1.4725,-1.7423205,-0.44729441
1.4726,-1.7555107,-0.39234608
1.4727,-1.7669684,-0.33701059
1.4728,-1.7766823,-0.28134245
1.4729,-1.7846427,-0.22539669
1.473,-1.7908419,-0.16922849
1.4730999,-1.7952739,-0.11289329
1.4732,-1.7979341,-0.056446657
1.4733,-1.7988199,5.5673681e-05
1.4734,-1.7979306,0.056557938
1.4735,-1.7952669,0.1130044
1.4736,-1.7908314,0.16933934
1.4737,-1.7846287,0.22550716
1.4737999,-1.7766649,0.28145242
1.4739,-1.7669475,0.33711994
1.474,-1.7554864,0.39245474
1.4741,-1.7422929,0.44740227
1.4742,-1.7273799,0.50190824
1.4743,-1.7107623,0.55591887
1.4744,-1.6924562,0.6093809
1.4744999,-1.67248,0.66224158
1.4746,-1.6508533,0.71444863
1.4747,-1.6275972,0.76595068
1.4748,-1.602735,0.81669676
1.4749,-1.5762911,0.86663693
1.475,-1.5482916,0.91572177
1.4751,-1.5187641,0.96390295
1.4752001,-1.4877378,1.0111328
1.4753,-1.4552432,1.0573649
1.4754,-1.4213125,1.1025535
1.4755,-1.3859792,1.1466539
1.4756,-1.349278,1.1896228
1.4757,-1.3112452,1.2314175
1.4758,-1.2719184,1.2719972
1.4759001,-1.2313365,1.3113215
1.476,-1.1895392,1.3493515
1.4761,-1.1465681,1.3860501
1.4762,-1.1024655,1.4213808
1.4763,-1.0572748,1.4553087
1.4764,-1.0110408,1.4878004
1.4765,-0.96380895,1.5188237
1.4766001,-0.91562593,1.5483483
1.4766999,-0.86653936,1.5763447
1.4768,-0.81659758,1.6027856
1.4769,-0.76584995,1.6276447
1.477,-0.71434647,1.6508975
1.4771,-0.66213804,1.672521
1.4772,-0.60927618,1.692494
1.4773,-0.55581301,1.7107967
1.4773999,-0.50180131,1.727411
1.4775,-0.44729444,1.7423207
1.4776,-0.39234608,1.7555107
1.4777,-0.33701056,1.7669684
1.4778,-0.28134245,1.7766823
1.4779,-0.22539671,1.7846427
1.478,-0.16922849,1.7908419
1.4780999,-0.11289328,1.7952739
1.4782,-0.056446668,1.7979342
1.4783,5.5667711e-05,1.79882
1.4784,0.056557946,1.7979306
1.4785,0.1130044,1.795267
1.4786,0.16933933,1.7908316
1.4787,0.22550716,1.7846287
1.4788001,0.28145242,1.7766647
1.4789,0.33711994,1.7669475
1.479,0.39245474,1.7554864
1.4791,0.44740227,1.7422929
1.4792,0.50190824,1.7273799
1.4793,0.55591887,1.7107623
1.4794,0.6093809,1.6924562
1.4795001,0.66224158,1.67248
1.4796,0.71444863,1.6508533
1.4797,0.76595068,1.6275972
1.4798,0.81669676,1.602735
1.4799,0.86663693,1.5762912
1.48,0.91572177,1.5482917
1.4801,0.96390295,1.5187641
1.4802001,1.0111328,1.4877378
1.4802999,1.0573649,1.4552432
1.4804,1.1025535,1.4213125
1.4805,1.1466539,1.3859791
1.4806,1.1896228,1.349278
1.4807,1.2314175,1.3112452
1.4808,1.2719972,1.2719184
1.4809,1.3113215,1.2313365
1.4809999,1.3493516,1.1895392
1.4811,1.3860501,1.1465681
1.4812,1.4213808,1.1024655
1.4813,1.4553087,1.0572748
1.4814,1.4878004,1.0110408
1.4815,1.5188237,0.96380889
1.4816,1.5483483,0.91562599
1.4816999,1.5763448,0.86653936
1.4818,1.6027856,0.81659758
1.4819,1.6276447,0.76584989
1.482,1.6508975,0.71434647
1.4821,1.672521,0.66213804
1.4822,1.6924939,0.60927618
1.4823,1.7107967,0.55581301
1.4823999,1.727411,0.50180131
1.4825,1.7423205,0.44729441
1.4826,1.7555107,0.39234608
1.4827,1.7669684,0.33701059
1.4828,1.7766823,0.28134245
1.4829,1.7846427,0.22539669
1.483,1.7908421,0.16922851
1.4831001,1.7952739,0.11289328
1.4832,1.7979341,0.056446653
1.4833,1.79882,-5.5670054e-05
1.4834,1.7979306,-0.056557938
1.4835,1.7952669,-0.1130044
1.4836,1.7908314,-0.16933934
1.4837,1.7846287,-0.22550716
1.4838001,1.7766649,-0.28145242
1.4839,1.7669475,-0.33711994
1.484,1.7554865,-0.39245474
1.4841,1.7422929,-0.44740227
1.4842,1.7273799,-0.50190824
1.4843,1.7107623,-0.55591887
1.4844,1.6924562,-0.6093809
1.4845001,1.67248,-0.66224158
1.4845999,1.6508533,-0.71444863
1.4847,1.6275973,-0.76595068
1.4848,1.602735,-0.81669676
1.4849,1.5762911,-0.86663693
1.485,1.5482916,-0.91572177
1.4851,1.5187641,-0.96390295
1.4852,1.4877378,-1.0111328
1.4852999,1.4552432,-1.0573649
1.4854,1.4213126,-1.1025535
1.4855,1.3859792,-1.1466539
1.4856,1.349278,-1.1896228
1.4857,1.3112452,-1.2314175
1.4858,1.2719184,-1.2719972
1.4859,1.2313365,-1.3113214
1.4859999,1.1895392,-1.3493515
1.4861,1.1465682,-1.3860501
1.4862,1.1024655,-1.4213808
1.4863,1.0572748,-1.4553087
1.4864,1.0110408,-1.4878004
1.4865,0.96380895,-1.5188237
1.4866,0.91562593,-1.5483483
1.4867001,0.86653936,-1.5763447
1.4868,0.81659758,-1.6027856
1.4869,0.76584995,-1.6276447
1.487,0.71434647,-1.6508975
1.4871,0.66213804,-1.672521
1.4872,0.60927618,-1.692494
1.4873,0.55581301,-1.7107966
1.4874001,0.50180131,-1.727411
1.4875,0.44729441,-1.7423207
1.4876,0.39234608,-1.7555107
1.4877,0.33701056,-1.7669684
1.4878,0.28134248,-1.7766823
1.4879,0.22539669,-1.7846427
1.488,0.16922848,-1.7908419
1.4881001,0.11289328,-1.7952739
1.4881999,0.056446664,-1.7979342
1.4883,-5.5670727e-05,-1.79882
1.4884,-0.056557946,-1.7979306
1.4885,-0.11300439,-1.795267
1.4886,-0.16933933,-1.7908316
1.4887,-0.22550716,-1.7846287
1.4888,-0.28145242,-1.7766649
1.4888999,-0.33711994,-1.7669475
1.489,-0.39245474,-1.7554864
1.4891,-0.44740227,-1.7422929
1.4892,-0.50190824,-1.7273799
1.4893,-0.55591887,-1.7107623
1.4894,-0.6093809,-1.6924562
1.4895,-0.66224158,-1.67248
1.4895999,-0.71444863,-1.6508533
1.4897,-0.76595068,-1.6275972
1.4898,-0.81669676,-1.602735
1.4899,-0.86663693,-1.5762912
1.49,-0.91572177,-1.5482916
1.4901,-0.96390295,-1.5187641
1.4902,-1.0111328,-1.4877378
1.4903001,-1.0573649,-1.4552432
1.4904,-1.1025535,-1.4213125
1.4905,-1.1466539,-1.3859792
1.4906,-1.1896228,-1.349278
1.4907,-1.2314175,-1.3112452
1.4908,-1.2719972,-1.2719184
1.4909,-1.3113215,-1.2313365
1.4910001,-1.3493516,-1.1895392
1.4911,-1.3860501,-1.1465681
1.4912,-1.4213808,-1.1024655
1.4913,-1.4553087,-1.0572748
1.4914,-1.4878004,-1.0110408
1.4915,-1.5188237,-0.96380895
1.4916,-1.5483483,-0.91562599
1.4917001,-1.5763447,-0.86653936
1.4918,-1.6027856,-0.81659758
1.4919,-1.6276447,-0.76584995
1.492,-1.6508975,-0.71434647
1.4921,-1.672521,-0.66213804
1.4922,-1.6924939,-0.60927618
1.4923,-1.7107967,-0.55581301
1.4924001,-1.727411,-0.50180131
1.4924999,-1.7423205,-0.44729441
1.4926,-1.7555107,-0.39234611
1.4927,-1.7669684,-0.33701056
1.4928,-1.7766823,-0.28134245
1.4929,-1.7846427,-0.22539669
1.493,-1.7908421,-0.16922849
1.4931,-1.7952739,-0.11289328
1.4931999,-1.7979341,-0.056446653
1.4933,-1.79882,5.5662746e-05
1.4934,-1.7979306,0.056557942
1.4935,-1.7952669,0.1130044
1.4936,-1.7908316,0.16933934
1.4937,-1.7846287,0.22550716
1.4938,-1.7766649,0.28145242
1.4938999,-1.7669475,0.33711994
1.494,-1.7554865,0.39245474
1.4941,-1.7422929,0.44740227
1.4942,-1.7273799,0.50190824
1.4943,-1.7107623,0.55591887
1.4944,-1.6924562,0.6093809
1.4945,-1.67248,0.66224158
1.4946001,-1.6508533,0.71444863
1.4947,-1.6275973,0.76595068
1.4948,-1.602735,0.81669676
1.4949,-1.5762911,0.86663693
1.495,-1.5482917,0.91572177
1.4951,-1.5187641,0.96390295
1.4952,-1.4877378,1.0111328
1.4953001,-1.4552432,1.0573649
1.4954,-1.4213126,1.1025535
1.4955,-1.3859792,1.1466539
1.4956,-1.349278,1.1896228
1.4957,-1.3112452,1.2314177
1.4958,-1.2719184,1.2719972
1.4959,-1.2313364,1.3113214
1.4960001,-1.1895392,1.3493516
1.4960999,-1.1465682,1.3860501
1.4962,-1.1024655,1.4213808
1.4963,-1.0572748,1.4553087
1.4964,-1.0110408,1.4878004
1.4965,-0.96380895,1.5188237
1.4966,-0.91562593,1.5483483
1.4967,-0.86653936,1.5763448
1.4967999,-0.81659758,1.6027856
1.4969,-0.76584989,1.6276447
1.497,-0.71434647,1.6508975
1.4971,-0.66213804,1.672521
1.4972,-0.60927618,1.692494
1.4973,-0.55581301,1.7107966
1.4974,-0.50180131,1.727411
1.4974999,-0.44729441,1.7423205
1.4976,-0.39234608,1.7555107
1.4977,-0.33701056,1.7669684
1.4978,-0.28134248,1.7766823
1.4979,-0.22539669,1.7846427
1.498,-0.16922848,1.7908419
1.4981,-0.11289329,1.7952739
1.4982001,-0.05644666,1.7979342
1.4983,5.567299e-05,1.7988199
1.4984,0.056557942,1.7979306
1.4985,0.11300439,1.795267
1.4986,0.16933934,1.7908314
1.4987,0.22550716,1.7846287
1.4988,0.28145242,1.7766649
1.4989001,0.33711994,1.7669475
1.499,0.39245474,1.7554864
1.4991,0.44740227,1.7422929
1.4992,0.50190824,1.7273799
1.4993,0.55591887,1.7107623
1.4994,0.6093809,1.6924562
1.4995,0.66224158,1.6724801
1.4996001,0.71444863,1.6508533
1.4997,0.76595068,1.6275972
1.4998,0.81669676,1.602735
1.4999,0.86663693,1.5762912
1.5,0.91572177,1.5482916
1.5001,0.96390295,1.5187641
1.5002,1.0111328,1.4877378
1.5003,1.0573649,1.4552432
1.5003999,1.1025535,1.4213125
1.5005,1.1466539,1.3859792
1.5006,1.1896228,1.349278
1.5007,1.2314175,1.3112452
1.5008,1.2719972,1.2719184
1.5009,1.3113215,1.2313365
1.501,1.3493515,1.1895392
1.5010999,1.3860501,1.1465681
1.5012,1.4213808,1.1024655
1.5013,1.4553087,1.0572748
1.5014,1.4878004,1.0110408
1.5015,1.5188237,0.96380895
1.5016,1.5483483,0.91562599
1.5017,1.5763447,0.86653936
1.5017999,1.6027856,0.81659758
1.5019,1.6276447,0.76584995
1.502,1.6508975,0.71434647
1.5021,1.672521,0.66213804
1.5022,1.692494,0.60927618
1.5023,1.7107967,0.55581301
1.5024,1.727411,0.50180131
1.5025001,1.7423205,0.44729441
1.5026,1.7555107,0.39234611
1.5027,1.7669684,0.33701056
1.5028,1.7766823,0.28134245
1.5029,1.7846428,0.22539671
1.503,1.7908421,0.16922849
1.5031,1.7952739,0.11289328
1.5032001,1.7979341,0.056446657
1.5033,1.79882,-5.5664688e-05
1.5034,1.7979306,-0.056557942
1.5035,1.7952669,-0.1130044
1.5036,1.7908316,-0.16933933
1.5037,1.7846287,-0.22550716
1.5038,1.7766647,-0.28145242
1.5039001,1.7669475,-0.33711994
1.5039999,1.7554865,-0.39245474
1.5041,1.7422929,-0.44740227
1.5042,1.7273799,-0.50190824
1.5043,1.7107623,-0.55591887
1.5044,1.6924562,-0.6093809
1.5045,1.67248,-0.66224158
1.5046,1.6508533,-0.71444863
1.5046999,1.6275973,-0.76595068
1.5048,1.602735,-0.81669676
1.5049,1.5762911,-0.86663693
1.505,1.5482917,-0.91572177
1.5051,1.5187641,-0.96390295
1.5052,1.4877378,-1.0111328
1.5053,1.4552432,-1.0573649
1.5053999,1.4213125,-1.1025535
1.5055,1.3859791,-1.1466539
1.5056,1.349278,-1.1896228
1.5057,1.3112452,-1.2314177
1.5058,1.2719184,-1.2719972
1.5059,1.2313364,-1.3113214
1.506,1.1895393,-1.3493516
1.5061001,1.1465681,-1.3860501
1.5062,1.1024654,-1.4213808
1.5063,1.0572748,-1.4553087
1.5064,1.0110408,-1.4878004
1.5065,0.96380895,-1.5188237
1.5066,0.91562593,-1.5483483
1.5067,0.86653936,-1.5763448
1.5068001,0.81659758,-1.6027856
1.5069,0.76584989,-1.6276447
1.507,0.71434647,-1.6508975
1.5071,0.66213804,-1.672521
1.5072,0.60927618,-1.6924939
1.5073,0.55581301,-1.7107966
1.5074,0.50180131,-1.727411
1.5075001,0.44729441,-1.7423205
1.5075999,0.39234608,-1.7555107
1.5077,0.33701059,-1.7669684
1.5078,0.28134245,-1.7766823
1.5079,0.22539669,-1.7846427
1.508,0.16922849,-1.7908419
1.5081,0.11289329,-1.7952739
1.5082,0.056446657,-1.7979341
1.5082999,-5.5673896e-05,-1.7988199
1.5084,-0.056557938,-1.7979307
1.5085,-0.1130044,-1.795267
1.5086,-0.16933934,-1.7908314
1.5087,-0.22550716,-1.7846287
1.5088,-0.28145242,-1.7766649
1.5089,-0.33711994,-1.7669475
1.5089999,-0.39245474,-1.7554864
1.5091,-0.44740227,-1.7422929
1.5092,-0.50190824,-1.7273799
1.5093,-0.55591887,-1.7107623
1.5094,-0.6093809,-1.6924562
1.5095,-0.66224158,-1.67248
1.5096,-0.71444863,-1.6508533
1.5096999,-0.76595068,-1.6275972
1.5098,-0.81669676,-1.602735
1.5099,-0.86663693,-1.5762911
1.51,-0.91572177,-1.5482916
1.5101,-0.96390295,-1.5187641
1.5102,-1.0111328,-1.4877378
1.5103,-1.0573649,-1.4552432
1.5104001,-1.1025535,-1.4213125
1.5105,-1.1466539,-1.3859792
1.5106,-1.1896228,-1.349278
1.5107,-1.2314175,-1.3112452
1.5108,-1.2719972,-1.2719184
1.5109,-1.3113215,-1.2313365
1.511,-1.3493515,-1.1895392
1.5111001,-1.3860501,-1.1465681
1.5112,-1.4213808,-1.1024655
1.5113,-1.4553087,-1.0572748
1.5114,-1.4878004,-1.0110408
1.5115,-1.5188237,-0.96380895
1.5116,-1.5483483,-0.91562593
1.5117,-1.5763447,-0.86653936
1.5118001,-1.6027856,-0.81659758
1.5118999,-1.6276447,-0.76584995
1.512,-1.6508975,-0.71434647
1.5121,-1.672521,-0.66213804
1.5122,-1.692494,-0.60927618
1.5123,-1.7107967,-0.55581301
1.5124,-1.727411,-0.50180131
1.5125,-1.7423207,-0.44729441
1.5125999,-1.7555107,-0.39234608
1.5127,-1.7669684,-0.33701056
1.5128,-1.7766823,-0.28134245
1.5129,-1.7846427,-0.22539671
1.513,-1.7908419,-0.16922849
1.5131,-1.7952739,-0.11289328
1.5132,-1.7979342,-0.056446668
1.5132999,-1.79882,5.566706e-05
1.5134,-1.7979306,0.056557946
1.5135,-1.7952669,0.1130044
1.5136,-1.7908316,0.16933933
1.5137,-1.7846287,0.22550716
1.5138,-1.7766647,0.28145242
1.5139,-1.7669475,0.33711994
1.5140001,-1.7554864,0.39245474
1.5141,-1.7422929,0.44740227
1.5142,-1.7273799,0.50190824
1.5143,-1.7107623,0.55591887
1.5144,-1.6924562,0.6093809
1.5145,-1.67248,0.66224158
1.5146,-1.6508533,0.71444863
1.5147001,-1.6275973,0.76595068
1.5148,-1.602735,0.81669676
1.5149,-1.5762912,0.86663693
1.515,-1.5482917,0.91572177
1.5151,-1.5187641,0.96390295
1.5152,-1.4877378,1.0111328
1.5153,-1.4552432,1.0573649
1.5154001,-1.4213125,1.1025535
1.5154999,-1.3859791,1.1466539
1.5156,-1.349278,1.1896228
1.5157,-1.3112452,1.2314175
1.5158,-1.2719184,1.2719972
1.5159,-1.2313365,1.3113215
1.516,-1.1895393,1.3493516
1.5161,-1.1465681,1.3860501
1.5161999,-1.1024654,1.4213808
1.5163,-1.0572748,1.4553087
1.5164,-1.0110408,1.4878004
1.5165,-0.96380895,1.5188237
1.5166,-0.91562593,1.5483483
1.5167,-0.86653936,1.5763448
1.5168,-0.81659758,1.6027856
1.5168999,-0.76584989,1.6276447
1.517,-0.71434647,1.6508975
1.5171,-0.66213804,1.672521
1.5172,-0.60927618,1.6924939
1.5173,-0.55581301,1.7107967
1.5174,-0.50180131,1.727411
1.5175,-0.44729441,1.7423205
1.5176001,-0.39234608,1.7555107
1.5177,-0.33701059,1.7669684
1.5178,-0.28134245,1.7766823
1.5179,-0.22539669,1.7846427
1.518,-0.16922849,1.7908421
1.5181,-0.11289328,1.7952739
1.5182,-0.056446657,1.7979341
1.5183001,5.5671284e-05,1.79882
1.5184,0.056557938,1.7979306
1.5185,0.1130044,1.7952669
1.5186,0.16933934,1.7908314
1.5187,0.22550716,1.7846287
1.5188,0.28145242,1.7766649
1.5189,0.33711994,1.7669475
1.5190001,0.39245474,1.7554865
1.5191,0.44740227,1.7422929
1.5192,0.50190824,1.7273799
1.5193,0.55591887,1.7107623
1.5194,0.6093809,1.6924562
1.5195,0.66224158,1.67248
1.5196,0.71444863,1.6508533
1.5197001,0.76595068,1.6275973
1.5197999,0.81669676,1.602735
1.5199,0.86663693,1.5762911
1.52,0.91572177,1.5482916
1.5201,0.96390295,1.5187641
1.5202,1.0111328,1.4877378
1.5203,1.0573649,1.4552432
1.5204,1.1025535,1.4213126
1.5204999,1.1466539,1.3859792
1.5206,1.1896228,1.349278
1.5207,1.2314175,1.3112452
1.5208,1.2719972,1.2719184
1.5209,1.3113214,1.2313365
1.521,1.3493515,1.1895392
1.5211,1.3860501,1.1465682
1.5211999,1.4213808,1.1024655
1.5213,1.4553087,1.0572748
1.5214,1.4878004,1.0110408
1.5215,1.5188237,0.96380895
1.5216,1.5483483,0.91562593
1.5217,1.5763447,0.86653936
1.5218,1.6027856,0.81659758
1.5219001,1.6276447,0.76584995
1.522,1.6508975,0.71434647
1.5221,1.672521,0.66213804
1.5222,1.692494,0.60927618
1.5223,1.7107966,0.55581301
1.5224,1.727411,0.50180131
1.5225,1.7423207,0.44729444
1.5226001,1.7555107,0.39234608
1.5227,1.7669684,0.33701056
1.5228,1.7766823,0.28134248
1.5229,1.7846427,0.22539669
1.523,1.7908419,0.16922849
1.5231,1.7952739,0.11289328
1.5232,1.7979342,0.056446664
1.5233001,1.79882,-5.567004e-05
1.5233999,1.7979306,-0.056557946
1.5235,1.795267,-0.11300439
1.5236,1.7908316,-0.16933933
1.5237,1.7846287,-0.22550716
1.5238,1.7766649,-0.28145242
1.5239,1.7669475,-0.33711994
1.524,1.7554864,-0.39245474
1.5240999,1.7422929,-0.44740227
1.5242,1.7273799,-0.50190824
1.5243,1.7107623,-0.55591887
1.5244,1.6924562,-0.6093809
1.5245,1.67248,-0.66224158
1.5246,1.6508533,-0.71444863
1.5247,1.6275972,-0.76595068
1.5247999,1.602735,-0.81669676
1.5249,1.5762912,-0.86663693
1.525,1.5482916,-0.91572177
1.5251,1.5187641,-0.96390295
1.5252,1.4877378,-1.0111328
1.5253,1.4552432,-1.0573649
1.5254,1.4213125,-1.1025535
1.5255001,1.3859792,-1.1466539
1.5256,1.349278,-1.1896228
1.5257,1.3112452,-1.2314175
1.5258,1.2719184,-1.2719972
1.5259,1.2313365,-1.3113215
1.526,1.1895392,-1.3493516
1.5261,1.1465681,-1.3860501
1.5262001,1.1024655,-1.4213808
1.5263,1.0572748,-1.4553087
1.5264,1.0110408,-1.4878004
1.5265,0.96380895,-1.5188237
1.5266,0.91562599,-1.5483483
1.5267,0.86653936,-1.5763447
1.5268,0.81659758,-1.6027856
1.5269001,0.76584995,-1.6276447
1.527,0.71434647,-1.6508975
1.5271,0.66213804,-1.672521
1.5272,0.60927618,-1.6924939
1.5273,0.55581301,-1.7107967
1.5274,0.50180131,-1.727411
1.5275,0.44729441,-1.7423205
1.5276,0.39234611,-1.7555107
1.5276999,0.33701056,-1.7669684
1.5278,0.28134245,-1.7766823
1.5279,0.22539669,-1.7846427
1.528,0.16922849,-1.7908421
1.5281,0.11289328,-1.7952739
1.5282,0.056446653,-1.7979341
1.5283,-5.5662931e-05,-1.79882
1.5283999,-0.056557942,-1.7979306
1.5285,-0.1130044,-1.7952669
1.5286,-0.16933934,-1.7908316
1.5287,-0.22550716,-1.7846287
1.5288,-0.28145242,-1.7766649
1.5289,-0.33711994,-1.7669475
1.529,-0.39245474,-1.7554865
1.5290999,-0.44740227,-1.7422929
1.5292,-0.50190824,-1.7273799
1.5293,-0.55591887,-1.7107623
1.5294,-0.6093809,-1.6924562
1.5295,-0.66224158,-1.67248
1.5296,-0.71444863,-1.6508533
1.5297,-0.76595068,-1.6275973
1.5298001,-0.81669676,-1.602735
1.5299,-0.86663693,-1.5762911
1.53,-0.91572177,-1.5482917
1.5301,-0.96390295,-1.5187641
1.5302,-1.0111328,-1.4877378
1.5303,-1.0573649,-1.4552432
1.5304,-1.1025535,-1.4213126
1.5305001,-1.1466539,-1.3859792
1.5306,-1.1896228,-1.349278
1.5307,-1.2314177,-1.3112452
1.5308,-1.2719972,-1.2719184
1.5309,-1.3113214,-1.2313364
1.531,-1.3493516,-1.1895392
1.5311,-1.3860501,-1.1465682
1.5312001,-1.4213808,-1.1024655
1.5312999,-1.4553087,-1.0572748
1.5314,-1.4878004,-1.0110408
1.5315,-1.5188237,-0.96380895
1.5316,-1.5483483,-0.91562593
1.5317,-1.5763447,-0.86653936
1.5318,-1.6027856,-0.81659758
1.5319,-1.6276447,-0.76584989
1.5319999,-1.6508975,-0.71434647
1.5321,-1.672521,-0.66213804
1.5322,-1.692494,-0.60927618
1.5323,-1.7107966,-0.55581301
1.5324,-1.727411,-0.50180131
1.5325,-1.7423207,-0.44729441
1.5326,-1.7555107,-0.39234608
1.5326999,-1.7669684,-0.33701056
1.5328,-1.7766823,-0.28134248
1.5329,-1.7846427,-0.22539669
1.533,-1.7908419,-0.16922848
1.5331,-1.7952739,-0.11289329
1.5332,-1.7979342,-0.05644666
1.5333,-1.7988199,5.5672499e-05
1.5334001,-1.7979306,0.056557946
1.5335,-1.795267,0.11300439
1.5336,-1.7908314,0.16933933
1.5337,-1.7846287,0.22550716
1.5338,-1.7766649,0.28145242
1.5339,-1.7669475,0.33711994
1.534,-1.7554864,0.39245474
1.5341001,-1.7422929,0.44740227
1.5342,-1.7273799,0.50190824
1.5343,-1.7107623,0.55591887
1.5344,-1.6924562,0.6093809
1.5345,-1.6724801,0.66224158
1.5346,-1.6508533,0.71444863
1.5347,-1.6275972,0.76595068
1.5348001,-1.602735,0.81669676
1.5349,-1.5762912,0.86663693
1.535,-1.5482916,0.91572177
1.5351,-1.5187641,0.96390295
1.5352,-1.4877378,1.0111328
1.5353,-1.4552432,1.0573649
1.5354,-1.4213125,1.1025535
1.5355,-1.3859792,1.1466539
1.5355999,-1.349278,1.1896228
1.5357,-1.3112452,1.2314175
1.5358,-1.2719184,1.2719972
1.5359,-1.2313365,1.3113215
1.536,-1.1895392,1.3493516
1.5361,-1.1465681,1.3860501
1.5362,-1.1024655,1.4213808
1.5362999,-1.0572748,1.4553087
1.5364,-1.0110408,1.4878004
1.5365,-0.96380895,1.5188237
1.5366,-0.91562599,1.5483483
1.5367,-0.86653936,1.5763447
1.5368,-0.81659758,1.6027856
1.5369,-0.76584995,1.6276447
1.5369999,-0.71434647,1.6508975
1.5371,-0.66213804,1.672521
1.5372,-0.60927618,1.692494
1.5373,-0.55581301,1.7107967
1.5374,-0.50180131,1.727411
1.5375,-0.44729441,1.7423205
1.5376,-0.39234611,1.7555107
1.5377001,-0.33701056,1.7669684
1.5378,-0.28134245,1.7766823
1.5379,-0.22539671,1.7846427
1.538,-0.16922849,1.7908421
1.5381,-0.11289328,1.7952739
1.5382,-0.056446657,1.7979341
1.5383,5.5664186e-05,1.79882
1.5384001,0.056557942,1.7979306
1.5385,0.1130044,1.7952669
1.5386,0.16933933,1.7908316
1.5387,0.22550716,1.7846287
1.5388,0.28145242,1.7766647
1.5389,0.33711994,1.7669475
1.539,0.39245474,1.7554865
1.5391001,0.44740227,1.7422929
1.5391999,0.50190824,1.7273799
1.5393,0.55591887,1.7107623
1.5394,0.6093809,1.6924562
1.5395,0.66224158,1.67248
1.5396,0.71444863,1.6508533
1.5397,0.76595068,1.6275973
1.5398,0.81669676,1.602735
1.5398999,0.86663693,1.5762911
1.54,0.91572177,1.5482917
1.5401,0.96390295,1.5187641
1.5402,1.0111328,1.4877378
1.5403,1.0573649,1.4552432
1.5404,1.1025535,1.4213126
1.5405,1.1466539,1.3859791
1.5405999,1.1896228,1.349278
1.5407,1.2314177,1.3112452
1.5408,1.2719972,1.2719184
1.5409,1.3113214,1.2313364
1.541,1.3493516,1.1895393
1.5411,1.3860501,1.1465682
1.5412,1.4213808,1.1024654
1.5413001,1.4553087,1.0572748
1.5414,1.4878004,1.0110408
1.5415,1.5188237,0.96380895
1.5416,1.5483483,0.91562593
1.5417,1.5763448,0.86653936
1.5418,1.6027856,0.81659758
1.5419,1.6276447,0.76584989
1.5420001,1.6508975,0.71434647
1.5421,1.672521,0.66213804
1.5422,1.6924939,0.60927618
1.5423,1.7107966,0.55581301
1.5424,1.727411,0.50180131
1.5425,1.7423205,0.44729441
1.5426,1.7555107,0.39234608
1.5427001,1.7669684,0.33701056
1.5427999,1.7766823,0.28134248
1.5429,1.7846427,0.22539669
1.543,1.7908419,0.16922849
1.5431,1.7952739,0.11289329
1.5432,1.7979341,0.05644666
1.5433,1.7988199,-5.5673943e-05
1.5434,1.7979306,-0.056557938
1.5434999,1.795267,-0.1130044
1.5436,1.7908314,-0.16933934
1.5437,1.7846287,-0.22550716
1.5438,1.7766649,-0.28145242
1.5439,1.7669475,-0.33711994
1.544,1.7554864,-0.39245474
1.5441,1.7422929,-0.44740227
1.5441999,1.7273799,-0.50190824
1.5443,1.7107623,-0.55591887
1.5444,1.6924562,-0.6093809
1.5445,1.67248,-0.66224158
1.5446,1.6508533,-0.71444863
1.5447,1.6275972,-0.76595068
1.5448,1.602735,-0.81669682
1.5448999,1.5762912,-0.86663693
1.545,1.5482916,-0.91572177
1.5451,1.5187641,-0.96390295
1.5452,1.4877378,-1.0111328
1.5453,1.4552432,-1.0573649
1.5454,1.4213125,-1.1025535
1.5455,1.3859792,-1.1466539
1.5456001,1.349278,-1.1896228
1.5457,1.3112452,-1.2314175
1.5458,1.2719184,-1.2719972
1.5459,1.2313365,-1.3113215
1.546,1.1895392,-1.3493515
1.5461,1.1465681,-1.3860501
1.5462,1.1024655,-1.4213808
1.5463001,1.0572748,-1.4553087
1.5464,1.0110408,-1.4878004
1.5465,0.96380895,-1.5188237
1.5466,0.91562593,-1.5483483
1.5467,0.86653936,-1.5763447
1.5468,0.81659758,-1.6027856
1.5469,0.76584995,-1.6276447
1.5470001,0.71434647,-1.6508975
1.5470999,0.66213804,-1.672521
1.5472,0.60927618,-1.692494
1.5473,0.55581301,-1.7107967
1.5474,0.50180131,-1.727411
1.5475,0.44729441,-1.7423207
1.5476,0.39234611,-1.7555107
1.5477,0.33701056,-1.7669684
1.5477999,0.28134245,-1.7766823
1.5479,0.22539671,-1.7846427
1.548,0.16922849,-1.7908419
1.5481,0.11289328,-1.7952739
1.5482,0.056446664,-1.7979342
1.5483,-5.5666467e-05,-1.79882
1.5484,-0.056557946,-1.7979306
1.5484999,-0.1130044,-1.7952669
1.5486,-0.16933933,-1.7908316
1.5487,-0.22550716,-1.7846287
1.5488,-0.28145242,-1.7766647
1.5489,-0.33711994,-1.7669475
1.549,-0.39245474,-1.7554865
