"Time","inductor.inductor[2].i","inductor.inductor[3].i","capacitor.v","aimc.is[1]","aimc.is[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","aimc.idq_rr[1]","aimc.idq_rr[2]","loadInertia.phi","loadInertia.w","vfController.x"
0.85390002,50.933666,0.017346093,532.36725,27.467953,-26.735493,-17.027184,-26.266886,3.3731122,26.519814,32.238792,107.53182,95.444916
0.85395002,52.060169,0.018858636,532.32642,27.88875,-28.202301,-18.790125,-26.377356,5.0753598,26.62097,32.244171,107.53867,95.456093
0.85398948,52.890503,0.02004981,532.28845,28.219463,-29.369047,-20.195734,-26.437334,6.432332,26.674505,32.248417,107.54417,95.46492
0.85398948,52.890503,0.02004981,532.28845,28.219463,-29.369047,-20.195734,-26.437334,6.432332,26.674505,32.248417,107.54417,95.46492
0.85399997,53.10173,0.020366525,532.39899,27.758396,-29.132103,-20.203711,-25.933378,6.439754,26.186483,32.249546,107.54561,95.467278
0.85399997,53.10173,0.020366525,532.39899,27.758396,-29.132103,-20.203711,-25.933378,6.439754,26.186483,32.249546,107.54561,95.467278
0.85401189,53.33382,0.020723803,532.52429,27.238525,-28.865992,-20.211382,-25.365086,6.4468446,25.636181,32.250824,107.54718,95.469925
0.85401189,53.33382,0.020723803,532.52429,27.238525,-28.865992,-20.211382,-25.365086,6.4468446,25.636181,32.250824,107.54718,95.469925
0.85404998,54.040703,0.021869387,532.49695,27.561665,-30.009474,-21.580614,-25.398443,7.7684898,25.664309,32.254925,107.55214,95.478455
0.85409093,54.735493,0.023094771,532.46088,27.907133,-31.24382,-23.060827,-25.408859,9.1970339,25.669973,32.259323,107.55751,95.487595
0.85409093,54.735493,0.023094771,532.46088,27.907133,-31.24382,-23.060827,-25.408859,9.1970339,25.669973,32.259323,107.55751,95.487595
0.85409999,54.880512,0.023366855,532.51477,27.983856,-31.044336,-22.846813,-25.472185,8.9899321,25.730173,32.260303,107.55872,95.489632
0.85415,55.604557,0.024858559,532.80396,28.405539,-29.963488,-21.69442,-25.834612,7.8748689,26.074879,32.265682,107.56541,95.500816
0.85420001,56.201111,0.026344128,533.08075,28.827518,-28.90864,-20.582253,-26.220835,6.7988958,26.442501,32.271061,107.57223,95.511993
0.85423815,56.566635,0.027472645,533.28271,29.149645,-28.121712,-19.76132,-26.530792,6.0047927,26.737696,32.275162,107.57753,95.520523
0.85423815,56.566635,0.027472645,533.28271,29.149645,-28.121712,-19.76132,-26.530792,6.0047927,26.737696,32.275162,107.57753,95.520523
0.85425001,56.663742,0.027823197,533.41608,28.629173,-27.879799,-19.772043,-25.962456,6.014853,26.187325,32.27644,107.57916,95.523178
0.85426188,56.752117,0.028173361,533.54968,28.109449,-27.639351,-19.781351,-25.394791,6.0235472,25.637629,32.277714,107.58073,95.525833
0.85426188,56.752117,0.028173361,533.54968,28.109449,-27.639351,-19.781351,-25.394791,6.0235472,25.637629,32.277714,107.58073,95.525833
0.85430002,56.980156,0.0292954,533.75665,28.43782,-26.876942,-18.985556,-25.727274,5.2538471,25.954714,32.281818,107.58569,95.534355
0.85434997,57.149704,0.030760376,534.01379,28.869307,-25.900045,-17.978107,-26.18202,4.2795806,26.38855,32.287197,107.59235,95.54554
0.85439998,57.167297,0.032217763,534.2536,29.302008,-24.94911,-17.01182,-26.657211,3.3452771,26.842047,32.292576,107.5992,95.556725
0.8544091,57.153736,0.032482125,534.29529,29.380896,-24.778854,-16.840422,-26.745813,3.1795681,26.926619,32.293556,107.60046,95.558762
0.8544091,57.153736,0.032482125,534.29529,29.380896,-24.778854,-16.840422,-26.745813,3.1795681,26.926619,32.293556,107.60046,95.558762
0.85444999,57.030773,0.033667199,534.30865,29.735771,-26.163891,-18.511801,-26.677,4.7935619,26.855532,32.297958,107.60619,95.567909
0.85448813,56.824112,0.034766946,534.30701,30.066895,-27.46237,-20.078068,-26.586842,6.3058076,26.764149,32.302059,107.61155,95.576439
0.85448813,56.824112,0.034766946,534.30701,30.066895,-27.46237,-20.078068,-26.586842,6.3058076,26.764149,32.302059,107.61155,95.576439
0.8545,56.740467,0.035108328,534.44073,29.548058,-27.246077,-20.089571,-26.01729,6.316607,26.212605,32.303337,107.61319,95.579094
0.8545,56.740467,0.035108328,534.44073,29.548058,-27.246077,-20.089571,-26.01729,6.316607,26.212605,32.303337,107.61319,95.579094
0.85451466,56.622742,0.035528816,534.60553,28.909094,-26.981251,-20.101809,-25.315556,6.3280406,25.533089,32.304913,107.61511,95.582375
0.85451466,56.622742,0.035528816,534.60553,28.909094,-26.981251,-20.101809,-25.315556,6.3280406,25.533089,32.304913,107.61511,95.582375
0.85455,56.278534,0.036540795,534.60101,29.222929,-28.20229,-21.561264,-25.206589,7.7369423,25.424046,32.30872,107.61964,95.590279
0.8545692,56.05748,0.037088022,534.5929,29.393372,-28.867344,-22.35573,-25.138319,8.5038023,25.35605,32.310783,107.62209,95.594574
0.8545692,56.05748,0.037088022,534.5929,29.393372,-28.867344,-22.35573,-25.138319,8.5038023,25.35605,32.310783,107.62209,95.594574
0.85460001,55.648327,0.037964247,534.7467,29.667671,-28.325476,-21.819124,-25.432177,7.9843378,25.636648,32.314098,107.62607,95.601463
0.85465002,54.835587,0.03937833,534.97601,30.114552,-27.467236,-20.981899,-25.922749,7.1739283,26.10516,32.319481,107.63269,95.612656
0.85470003,53.834473,0.040782701,535.17889,30.563839,-26.634903,-20.186155,-26.429548,6.40376,26.589249,32.324863,107.63953,95.62384
0.85473537,53.010223,0.041769668,535.30542,30.883045,-26.061989,-19.6486,-26.797153,5.8835316,26.940416,32.328667,107.64449,95.631752
0.85473537,53.010223,0.041769668,535.30542,30.883045,-26.061989,-19.6486,-26.797153,5.8835316,26.940416,32.328667,107.64449,95.631752
0.85474998,52.639317,0.042177007,535.45886,30.246939,-25.828455,-19.665159,-26.095102,5.8991685,26.260553,32.330246,107.64652,95.635033
0.85476464,52.249863,0.042583451,535.61121,29.612181,-25.597137,-19.67956,-25.394064,5.9127164,25.581707,32.331821,107.64845,95.638306
0.85476464,52.249863,0.042583451,535.61121,29.612181,-25.597137,-19.67956,-25.394064,5.9127164,25.581707,32.331821,107.64845,95.638306
0.85479999,51.236736,0.043560907,535.73206,29.940292,-25.047838,-19.165184,-25.778479,5.4149542,25.949265,32.335629,107.65303,95.646217
0.85484999,49.629436,0.044934057,535.87543,30.406748,-24.292995,-18.473526,-26.333643,4.7456961,26.480104,32.341011,107.65972,95.65741
0.8549,47.813831,0.04629612,535.98492,30.876148,-23.563902,-17.823872,-26.901392,4.1171551,27.022989,32.346394,107.66666,95.668602
0.85493082,46.589207,0.047129929,536.03467,31.166952,-23.12735,-17.444427,-27.257126,3.7500761,27.363146,32.349712,107.67107,95.675499
0.85493082,46.589207,0.047129929,536.03467,31.166952,-23.12735,-17.444427,-27.257126,3.7500761,27.363146,32.349712,107.67107,95.675499
0.85495001,45.786194,0.047646765,536.00018,31.348513,-23.868498,-18.32793,-27.135653,4.603271,27.243599,32.351776,107.67384,95.679787
0.85498536,44.225513,0.048594721,535.91895,31.684004,-25.238749,-19.958845,-26.893353,6.1780567,27.005501,32.355583,107.67892,95.687706
0.85498536,44.225513,0.048594721,535.91895,31.684004,-25.238749,-19.958845,-26.893353,6.1780567,27.005501,32.355583,107.67892,95.687706
0.85500002,43.546902,0.048985649,536.0462,31.053782,-25.038464,-19.976513,-26.189751,6.194746,26.324135,32.357159,107.68095,95.690979
0.85500002,43.546902,0.048985649,536.0462,31.053782,-25.038464,-19.976513,-26.189751,6.194746,26.324135,32.357159,107.68095,95.690979
0.85501879,42.644962,0.049486205,536.20673,30.246498,-24.784462,-19.996023,-25.28758,6.2131062,25.450531,32.359184,107.68343,95.69519
0.85501879,42.644962,0.049486205,536.20673,30.246498,-24.784462,-19.996023,-25.28758,6.2131062,25.450531,32.359184,107.68343,95.69519
0.85504812,41.176525,0.050262291,536.12317,30.532778,-25.934832,-21.349022,-25.064396,7.519361,25.231808,32.362339,107.68712,95.701752
0.85504812,41.176525,0.050262291,536.12317,30.532778,-25.934832,-21.349022,-25.064396,7.519361,25.231808,32.362339,107.68712,95.701752
0.85505003,41.078773,0.050312448,536.12524,30.551361,-25.909653,-21.327408,-25.085903,7.4984198,25.252386,32.362545,107.68736,95.702171
0.85509998,38.385269,0.051626831,536.15833,31.042521,-25.259855,-20.779938,-25.657084,6.9680085,25.798841,32.367928,107.69378,95.713364
0.85514998,35.459957,0.052928481,536.14709,31.537096,-24.635595,-20.27441,-26.236795,6.4782248,26.353426,32.373314,107.70045,95.724564
0.85517645,33.816448,0.053612247,536.1225,31.800303,-24.315464,-20.023787,-26.546761,6.2353978,26.649939,32.376163,107.7041,95.730484
0.85517645,33.816448,0.053612247,536.1225,31.800303,-24.315464,-20.023787,-26.546761,6.2353978,26.649939,32.376163,107.7041,95.730484
0.85519999,32.275608,0.10193203,536.08942,32.035126,-24.036829,-19.810825,-26.823971,6.029057,26.915104,32.3787,107.70741,95.735756
0.85523117,30.078501,0.31264573,536.02942,32.347557,-23.676199,-19.542864,-27.193552,5.7694163,27.268606,32.382057,107.71188,95.742737
0.85523117,30.078501,0.31264573,536.02942,32.347557,-23.676199,-19.542864,-27.193552,5.7694163,27.268606,32.382057,107.71188,95.742737
0.85525,28.667164,0.51924676,536.13965,31.548306,-23.463507,-19.568802,-26.290539,5.7940187,26.394114,32.384083,107.71453,95.746948
0.85526884,27.189495,0.78423655,536.24536,30.751598,-23.2544,-19.59116,-25.389177,5.8151612,25.521288,32.386112,107.717,95.75116
0.85526884,27.189495,0.78423655,536.24536,30.751598,-23.2544,-19.59116,-25.389177,5.8151612,25.521288,32.386112,107.717,95.75116
0.85530001,24.595139,1.3542862,536.16888,31.074488,-22.915537,-19.342691,-25.769548,5.5743785,25.885395,32.389469,107.72102,95.758148
0.85535002,20.064707,2.610136,536.00702,31.595001,-22.392838,-18.978447,-26.382961,5.2213602,26.472515,32.394855,107.7277,95.769341
0.85540003,15.075543,4.2841573,535.79669,32.119099,-21.89535,-18.656073,-26.999929,4.9088621,27.062946,32.400242,107.73467,95.78054
0.85544997,9.6265497,6.3727269,535.5376,32.646778,-21.42301,-18.375458,-27.61937,4.6367698,27.655642,32.405632,107.74194,95.791733
0.85545188,9.4105625,6.4601555,535.52679,32.666889,-21.405569,-18.365623,-27.642925,4.6272326,27.678179,32.405834,107.74222,95.79216
0.85545188,9.4105625,6.4601555,535.52679,32.666889,-21.405569,-18.365623,-27.642925,4.6272326,27.678179,32.405834,107.74222,95.79216
0.85548121,5.9946365,7.8845196,535.28973,32.977676,-22.677622,-19.844929,-27.290548,6.0556951,27.334381,32.408989,107.74653,95.798721
0.85548121,5.9946365,7.8845196,535.28973,32.977676,-22.677622,-19.844929,-27.290548,6.0556951,27.334381,32.408989,107.74653,95.798721
0.85549998,3.7170517,8.8724289,535.33771,32.190952,-22.509256,-19.872316,-26.385551,6.0816751,26.457968,32.411018,107.74919,95.802933
0.85549998,3.7170517,8.8724289,535.33771,32.190952,-22.509256,-19.872316,-26.385551,6.0816751,26.457968,32.411018,107.74919,95.802933
0.8555243,0.67261112,10.231747,535.39252,31.177874,-22.296837,-19.902401,-25.218027,6.1101184,25.327414,32.413639,107.75238,95.80838
0.8555243,0.67261112,10.231747,535.39252,31.177874,-22.296837,-19.902401,-25.218027,6.1101184,25.327414,32.413639,107.75238,95.80838
0.85552794,0.21170783,10.441175,535.36133,31.217413,-22.455194,-20.084068,-25.172531,6.2855287,25.283079,32.414024,107.75283,95.809189
0.85552794,0.21170783,10.441175,535.36133,31.217413,-22.455194,-20.084068,-25.172531,6.2855287,25.283079,32.414024,107.75283,95.809189
0.85552913,0.053535346,10.513282,535.35394,31.230938,-22.444601,-20.078087,-25.187788,6.2797189,25.297688,32.414158,107.75298,95.809464
0.85552913,0.053535346,10.513282,535.35394,31.230938,-22.444601,-20.078087,-25.187788,6.2797189,25.297688,32.414158,107.75298,95.809464
0.85554999,0.033675872,10.420846,535.2276,31.459988,-22.267786,-19.980795,-25.445803,6.1851826,25.544731,32.416405,107.75562,95.814133
0.8556,0.032226481,10.294371,534.91254,32.01207,-21.861303,-19.776722,-26.06465,5.9867597,26.137171,32.421791,107.76214,95.825333
0.85565001,0.030769143,10.330209,534.58203,32.568089,-21.47965,-19.613848,-26.68276,5.8281746,26.728775,32.427181,107.76897,95.836533
0.85570002,0.029304212,10.522301,534.23779,33.128197,-21.122751,-19.491957,-27.299259,5.7092099,27.318699,32.432571,107.77609,95.847733
0.85572571,0.028548881,10.679725,534.05621,33.417553,-20.949022,-19.445202,-27.61503,5.6634312,27.620802,32.435337,107.77987,95.853485
0.85572571,0.028548881,10.679725,534.05621,33.417553,-20.949022,-19.445202,-27.61503,5.6634312,27.620802,32.435337,107.77987,95.853485
0.85575002,0.02783205,10.861773,534.10645,32.420116,-20.790533,-19.484737,-26.445858,5.7010455,26.488539,32.437958,107.78334,95.858932
0.85577434,0.027113596,11.072342,534.15765,31.42741,-20.637854,-19.518263,-25.279421,5.732852,25.359034,32.440578,107.78652,95.86438
0.85577434,0.027113596,11.072342,534.15765,31.42741,-20.637854,-19.518263,-25.279421,5.732852,25.359034,32.440578,107.78652,95.86438
0.85579997,0.026353022,11.327618,533.99408,31.728195,-20.482878,-19.485804,-25.60129,5.7008781,25.667236,32.443348,107.78978,95.870132
0.85584998,0.02486749,11.925967,533.66876,32.317356,-20.199659,-19.453253,-26.225088,5.6682429,26.264435,32.448738,107.79635,95.88134
0.85589999,0.023375824,12.652871,533.33557,32.91143,-19.940798,-19.460974,-26.844498,5.6745138,26.857267,32.454128,107.80322,95.89254
0.85595,0.02187839,13.50178,532.99579,33.510582,-19.706207,-19.508688,-27.458712,5.7194176,27.444958,32.459518,107.81041,95.903748
0.85597205,0.021215418,13.913757,532.84406,33.776821,-19.610321,-19.542414,-27.728073,5.7514691,27.702631,32.461899,107.81367,95.908691
0.85597205,0.021215418,13.913757,532.84406,33.776821,-19.610321,-19.542414,-27.728073,5.7514691,27.702631,32.461899,107.81367,95.908691
0.85597569,0.021107074,13.98313,532.81525,33.820389,-19.783558,-19.737282,-27.663454,5.9396377,27.639786,32.462288,107.81422,95.9095
0.85597569,0.021107074,13.98313,532.81525,33.820389,-19.783558,-19.737282,-27.663454,5.9396377,27.639786,32.462288,107.81422,95.9095
0.85600001,0.020375557,14.463307,532.88226,32.845501,-19.683764,-19.778454,-26.491861,5.9788051,26.505182,32.464909,107.8177,95.914948
0.85600001,0.020375557,14.463307,532.88226,32.845501,-19.683764,-19.778454,-26.491861,5.9788051,26.505182,32.464909,107.8177,95.914948
0.85601997,0.019772947,14.873281,532.93915,32.047306,-19.605942,-19.807802,-25.530203,6.0066552,25.573967,32.467064,107.82034,95.919434
0.85601997,0.019772947,14.873281,532.93915,32.047306,-19.605942,-19.807802,-25.530203,6.0066552,25.573967,32.467064,107.82034,95.919434
0.85605001,0.018867698,15.516443,532.75812,32.422474,-19.496418,-19.870152,-25.899494,6.0661321,25.927494,32.470299,107.82422,95.926155
0.85610002,0.017355181,16.66737,532.45392,33.052425,-19.332998,-20.005545,-26.509338,6.1956477,26.511158,32.475693,107.83093,95.937363
0.85614997,0.015838385,17.911076,532.14752,33.688335,-19.193417,-20.180008,-27.111435,6.3628778,27.087215,32.481083,107.83795,95.94857
0.85619998,0.01431768,19.240633,531.8399,34.330395,-19.077576,-20.393221,-27.705032,6.5675039,27.654942,32.486477,107.84528,95.959778
0.85620779,0.014080252,19.455219,531.79193,34.431068,-19.061646,-20.429934,-27.79677,6.602757,27.742662,32.487316,107.84644,95.961525
0.85620779,0.014080252,19.455219,531.79193,34.431068,-19.061646,-20.429934,-27.79677,6.602757,27.742662,32.487316,107.84644,95.961525
0.85623002,0.013403585,20.074015,531.89069,33.561558,-17.862089,-19.348404,-27.451345,5.5573525,27.406393,32.489712,107.84973,95.966499
0.85623002,0.013403585,20.074015,531.89069,33.561558,-17.862089,-19.348404,-27.451345,5.5573525,27.406393,32.489712,107.84973,95.966499
0.85624999,0.012793442,20.639721,531.97034,32.781918,-17.830479,-19.384426,-26.488888,5.5916853,26.474331,32.491867,107.85256,95.970985
0.85627002,0.012182794,21.212839,532.05225,32.005768,-17.802622,-19.416368,-25.528269,5.6220741,25.544121,32.494026,107.85519,95.975471
0.85627002,0.012182794,21.212839,532.05225,32.005768,-17.802622,-19.416368,-25.528269,5.6220741,25.544121,32.494026,107.85519,95.975471
0.85629219,0.011504383,21.857018,532.15851,31.148293,-16.618166,-18.336199,-25.208197,4.5780764,25.232546,32.496418,107.85796,95.980446
0.85629219,0.011504383,21.857018,532.15851,31.148293,-16.618166,-18.336199,-25.208197,4.5780764,25.232546,32.496418,107.85796,95.980446
0.8563,0.011266047,22.085337,532.12073,31.25514,-16.610891,-18.380011,-25.305101,4.6202512,25.325338,32.497261,107.85892,95.982193
0.85635,0.009735873,23.584225,531.87848,31.944466,-16.577658,-18.68313,-25.920614,4.9120903,25.914604,32.502655,107.86527,95.993401
0.85640001,0.0082032969,25.137825,531.63745,32.640915,-16.567583,-19.024282,-26.525221,5.2406063,26.49321,32.508045,107.87194,96.004608
0.85642827,0.0073358999,26.037708,531.50189,33.037884,-16.572092,-19.233854,-26.861952,5.4424357,26.815361,32.511097,107.87584,96.010948
0.85642827,0.0073358999,26.037708,531.50189,33.037884,-16.572092,-19.233854,-26.861952,5.4424357,26.815361,32.511097,107.87584,96.010948
0.85645002,0.0066686966,26.739008,531.39819,33.344662,-16.580557,-19.403107,-27.118206,5.605443,27.060469,32.513439,107.87891,96.015823
0.85648,0.0057471711,27.719536,531.25574,33.77047,-16.59936,-19.648317,-27.468111,5.8416162,27.395082,32.516678,107.88324,96.022552
0.85648,0.0057471711,27.719536,531.25574,33.77047,-16.59936,-19.648317,-27.468111,5.8416162,27.395082,32.516678,107.88324,96.022552
0.85649717,0.0052196123,28.285084,531.35028,33.12138,-16.613825,-19.680492,-26.640341,5.8722782,26.593454,32.518528,107.88567,96.026398
0.85649717,0.0052196123,28.285084,531.35028,33.12138,-16.613825,-19.680492,-26.640341,5.8722782,26.593454,32.518528,107.88567,96.026398
0.85650003,0.0051324507,28.378607,531.36609,33.014416,-16.616474,-19.685516,-26.503733,5.8770623,26.461164,32.518833,107.88606,96.027031
0.85650003,0.0051324507,28.378607,531.36609,33.014416,-16.616474,-19.685516,-26.503733,5.8770623,26.461164,32.518833,107.88606,96.027031
0.85651517,0.0046656048,28.879833,531.45172,32.442814,-16.631903,-19.711025,-25.772779,5.9013319,25.753349,32.520473,107.88808,96.030441
0.85651517,0.0046656048,28.879833,531.45172,32.442814,-16.631903,-19.711025,-25.772779,5.9013319,25.753349,32.520473,107.88808,96.030441
0.85654998,0.0035949389,30.036278,531.31427,32.952198,-16.675188,-20.015699,-26.177702,6.1947861,26.140751,32.524231,107.89265,96.038246
0.85657495,0.0028272083,30.872654,531.21661,33.319706,-16.712975,-20.245079,-26.464001,6.4157248,26.414589,32.52692,107.89601,96.043839
0.85657495,0.0028272083,30.872654,531.21661,33.319706,-16.712975,-20.245079,-26.464001,6.4157248,26.414589,32.52692,107.89601,96.043839
0.85659999,0.0020565398,31.717258,531.11926,33.690552,-16.756556,-20.484455,-26.747911,6.6462951,26.686083,32.529625,107.89946,96.049461
0.85664999,0.0005176331,33.41552,530.92725,34.43705,-16.860468,-20.989635,-27.30415,7.1328945,27.217806,32.535019,107.90657,96.060669
0.85668701,-0.00062149361,34.679436,530.78711,34.99493,-16.951828,-21.386772,-27.706461,7.5154233,27.602221,32.539013,107.91202,96.06897
0.85668701,-0.00062149361,34.679436,530.78711,34.99493,-16.951828,-21.386772,-27.706461,7.5154233,27.602221,32.539013,107.91202,96.06897
0.8567,-0.001021401,35.123062,530.87274,34.515682,-16.310522,-20.802525,-27.564177,6.9506025,27.463263,32.540413,107.91395,96.071884
0.85673481,-0.0020928842,36.303883,531.09766,33.239223,-14.603549,-19.245636,-27.200569,5.4456282,27.108011,32.54417,107.919,96.079697
0.85673481,-0.0020928842,36.303883,531.09766,33.239223,-14.603549,-19.245636,-27.200569,5.4456282,27.108011,32.54417,107.919,96.079697
0.85675001,-0.0025601832,36.814857,531.20728,32.685982,-14.655025,-19.275402,-26.469439,5.4740386,26.399984,32.545811,107.92111,96.083099
