"Time","vC[2]","iL[1]","iL[2]","vC[3]","vC[1]","iL[3]"
0.93779999,0.0028224101,0.0028224101,0.0028224101,0.0028224101,0.0028224101,0.0028224101
0.93800002,0.0028172159,0.0028172159,0.0028172159,0.0028172159,0.0028172159,0.0028172159
0.9382,0.0028120312,0.0028120312,0.0028120312,0.0028120312,0.0028120312,0.0028120312
0.93839997,0.0028068561,0.0028068561,0.0028068561,0.0028068561,0.0028068561,0.0028068561
0.9386,0.0028016903,0.0028016903,0.0028016903,0.0028016903,0.0028016903,0.0028016903
0.93879998,0.0027965342,0.0027965342,0.0027965342,0.0027965342,0.0027965342,0.0027965342
0.93900001,0.0027913875,0.0027913875,0.0027913875,0.0027913875,0.0027913875,0.0027913875
0.93919998,0.0027862503,0.0027862503,0.0027862503,0.0027862503,0.0027862503,0.0027862503
0.93940002,0.0027811227,0.0027811227,0.0027811227,0.0027811227,0.0027811227,0.0027811227
0.93959999,0.0027760044,0.0027760044,0.0027760044,0.0027760044,0.0027760044,0.0027760044
0.93980002,0.0027708954,0.0027708954,0.0027708954,0.0027708954,0.0027708954,0.0027708954
0.94,0.0027657959,0.0027657959,0.0027657959,0.0027657959,0.0027657959,0.0027657959
0.94019997,0.0027607058,0.0027607058,0.0027607058,0.0027607058,0.0027607058,0.0027607058
0.9404,0.0027556252,0.0027556252,0.0027556252,0.0027556252,0.0027556252,0.0027556252
0.94059998,0.0027505537,0.0027505537,0.0027505537,0.0027505537,0.0027505537,0.0027505537
0.94080001,0.0027454917,0.0027454917,0.0027454917,0.0027454917,0.0027454917,0.0027454917
0.94099998,0.002740439,0.002740439,0.002740439,0.002740439,0.002740439,0.002740439
0.94120002,0.0027353955,0.0027353955,0.0027353955,0.0027353955,0.0027353955,0.0027353955
0.94139999,0.0027303614,0.0027303614,0.0027303614,0.0027303614,0.0027303614,0.0027303614
0.94160002,0.0027253365,0.0027253365,0.0027253365,0.0027253365,0.0027253365,0.0027253365
0.9418,0.0027203208,0.0027203208,0.0027203208,0.0027203208,0.0027203208,0.0027203208
0.94199997,0.0027153145,0.0027153145,0.0027153145,0.0027153145,0.0027153145,0.0027153145
0.94220001,0.0027103173,0.0027103173,0.0027103173,0.0027103173,0.0027103173,0.0027103173
0.94239998,0.0027053293,0.0027053293,0.0027053293,0.0027053293,0.0027053293,0.0027053293
0.94260001,0.0027003505,0.0027003505,0.0027003505,0.0027003505,0.0027003505,0.0027003505
0.94279999,0.0026953807,0.0026953807,0.0026953807,0.0026953807,0.0026953807,0.0026953807
0.94300002,0.0026904203,0.0026904203,0.0026904203,0.0026904203,0.0026904203,0.0026904203
0.94319999,0.0026854689,0.0026854689,0.0026854689,0.0026854689,0.0026854689,0.0026854689
0.94340003,0.0026805266,0.0026805266,0.0026805266,0.0026805266,0.0026805266,0.0026805266
0.9436,0.0026755936,0.0026755936,0.0026755936,0.0026755936,0.0026755936,0.0026755936
0.94379997,0.0026706695,0.0026706695,0.0026706695,0.0026706695,0.0026706695,0.0026706695
0.94400001,0.0026657544,0.0026657544,0.0026657544,0.0026657544,0.0026657544,0.0026657544
0.94419998,0.0026608484,0.0026608484,0.0026608484,0.0026608484,0.0026608484,0.0026608484
0.94440001,0.0026559515,0.0026559515,0.0026559515,0.0026559515,0.0026559515,0.0026559515
0.94459999,0.0026510635,0.0026510635,0.0026510635,0.0026510635,0.0026510635,0.0026510635
0.94480002,0.0026461845,0.0026461845,0.0026461845,0.0026461845,0.0026461845,0.0026461845
0.94499999,0.0026413146,0.0026413146,0.0026413146,0.0026413146,0.0026413146,0.0026413146
0.94520003,0.0026364536,0.0026364536,0.0026364536,0.0026364536,0.0026364536,0.0026364536
0.9454,0.0026316016,0.0026316016,0.0026316016,0.0026316016,0.0026316016,0.0026316016
0.94559997,0.0026267583,0.0026267583,0.0026267583,0.0026267583,0.0026267583,0.0026267583
0.94580001,0.0026219243,0.0026219243,0.0026219243,0.0026219243,0.0026219243,0.0026219243
0.94599998,0.0026170989,0.0026170989,0.0026170989,0.0026170989,0.0026170989,0.0026170989
0.94620001,0.0026122825,0.0026122825,0.0026122825,0.0026122825,0.0026122825,0.0026122825
0.94639999,0.0026074748,0.0026074748,0.0026074748,0.0026074748,0.0026074748,0.0026074748
0.94660002,0.0026026762,0.0026026762,0.0026026762,0.0026026762,0.0026026762,0.0026026762
0.94679999,0.0025978861,0.0025978861,0.0025978861,0.0025978861,0.0025978861,0.0025978861
0.94700003,0.0025931052,0.0025931052,0.0025931052,0.0025931052,0.0025931052,0.0025931052
0.9472,0.0025883329,0.0025883329,0.0025883329,0.0025883329,0.0025883329,0.0025883329
0.94739997,0.0025835694,0.0025835694,0.0025835694,0.0025835694,0.0025835694,0.0025835694
0.94760001,0.0025788147,0.0025788147,0.0025788147,0.0025788147,0.0025788147,0.0025788147
0.94779998,0.0025740687,0.0025740687,0.0025740687,0.0025740687,0.0025740687,0.0025740687
0.94800001,0.0025693316,0.0025693316,0.0025693316,0.0025693316,0.0025693316,0.0025693316
0.94819999,0.002564603,0.002564603,0.002564603,0.002564603,0.002564603,0.002564603
0.94840002,0.0025598831,0.0025598831,0.0025598831,0.0025598831,0.0025598831,0.0025598831
0.94859999,0.002555172,0.002555172,0.002555172,0.002555172,0.002555172,0.002555172
0.94880003,0.0025504695,0.0025504695,0.0025504695,0.0025504695,0.0025504695,0.0025504695
0.949,0.0025457756,0.0025457756,0.0025457756,0.0025457756,0.0025457756,0.0025457756
0.94919997,0.0025410906,0.0025410906,0.0025410906,0.0025410906,0.0025410906,0.0025410906
0.94940001,0.002536414,0.002536414,0.002536414,0.002536414,0.002536414,0.002536414
0.94959998,0.0025317459,0.0025317459,0.0025317459,0.0025317459,0.0025317459,0.0025317459
0.94980001,0.0025270865,0.0025270865,0.0025270865,0.0025270865,0.0025270865,0.0025270865
0.94999999,0.002522436,0.002522436,0.002522436,0.002522436,0.002522436,0.002522436
0.95020002,0.0025177936,0.0025177936,0.0025177936,0.0025177936,0.0025177936,0.0025177936
0.95039999,0.00251316,0.00251316,0.00251316,0.00251316,0.00251316,0.00251316
0.95060003,0.0025085348,0.0025085348,0.0025085348,0.0025085348,0.0025085348,0.0025085348
0.9508,0.0025039183,0.0025039183,0.0025039183,0.0025039183,0.0025039183,0.0025039183
0.95099998,0.0024993101,0.0024993101,0.0024993101,0.0024993101,0.0024993101,0.0024993101
0.95120001,0.0024947103,0.0024947103,0.0024947103,0.0024947103,0.0024947103,0.0024947103
0.95139998,0.0024901191,0.0024901191,0.0024901191,0.0024901191,0.0024901191,0.0024901191
0.95160002,0.0024855365,0.0024855365,0.0024855365,0.0024855365,0.0024855365,0.0024855365
0.95179999,0.0024809621,0.0024809621,0.0024809621,0.0024809621,0.0024809621,0.0024809621
0.95200002,0.0024763963,0.0024763963,0.0024763963,0.0024763963,0.0024763963,0.0024763963
0.9522,0.0024718386,0.0024718386,0.0024718386,0.0024718386,0.0024718386,0.0024718386
0.95240003,0.0024672896,0.0024672896,0.0024672896,0.0024672896,0.0024672896,0.0024672896
0.9526,0.0024627489,0.0024627489,0.0024627489,0.0024627489,0.0024627489,0.0024627489
0.95279998,0.0024582166,0.0024582166,0.0024582166,0.0024582166,0.0024582166,0.0024582166
0.95300001,0.0024536925,0.0024536925,0.0024536925,0.0024536925,0.0024536925,0.0024536925
0.95319998,0.0024491767,0.0024491767,0.0024491767,0.0024491767,0.0024491767,0.0024491767
0.95340002,0.0024446694,0.0024446694,0.0024446694,0.0024446694,0.0024446694,0.0024446694
0.95359999,0.0024401704,0.0024401704,0.0024401704,0.0024401704,0.0024401704,0.0024401704
0.95380002,0.0024356795,0.0024356795,0.0024356795,0.0024356795,0.0024356795,0.0024356795
0.954,0.0024311969,0.0024311969,0.0024311969,0.0024311969,0.0024311969,0.0024311969
0.95420003,0.0024267226,0.0024267226,0.0024267226,0.0024267226,0.0024267226,0.0024267226
0.9544,0.0024222564,0.0024222564,0.0024222564,0.0024222564,0.0024222564,0.0024222564
0.95459998,0.0024177986,0.0024177986,0.0024177986,0.0024177986,0.0024177986,0.0024177986
0.95480001,0.002413349,0.002413349,0.002413349,0.002413349,0.002413349,0.002413349
0.95499998,0.0024089075,0.0024089075,0.0024089075,0.0024089075,0.0024089075,0.0024089075
0.95520002,0.0024044742,0.0024044742,0.0024044742,0.0024044742,0.0024044742,0.0024044742
0.95539999,0.0024000492,0.0024000492,0.0024000492,0.0024000492,0.0024000492,0.0024000492
0.95560002,0.0023956322,0.0023956322,0.0023956322,0.0023956322,0.0023956322,0.0023956322
0.9558,0.0023912233,0.0023912233,0.0023912233,0.0023912233,0.0023912233,0.0023912233
0.95599997,0.0023868226,0.0023868226,0.0023868226,0.0023868226,0.0023868226,0.0023868226
0.9562,0.00238243,0.00238243,0.00238243,0.00238243,0.00238243,0.00238243
0.95639998,0.0023780453,0.0023780453,0.0023780453,0.0023780453,0.0023780453,0.0023780453
0.95660001,0.0023736688,0.0023736688,0.0023736688,0.0023736688,0.0023736688,0.0023736688
0.95679998,0.0023693005,0.0023693005,0.0023693005,0.0023693005,0.0023693005,0.0023693005
0.95700002,0.00236494,0.00236494,0.00236494,0.00236494,0.00236494,0.00236494
0.95719999,0.0023605877,0.0023605877,0.0023605877,0.0023605877,0.0023605877,0.0023605877
0.95740002,0.0023562433,0.0023562433,0.0023562433,0.0023562433,0.0023562433,0.0023562433
0.9576,0.0023519068,0.0023519068,0.0023519068,0.0023519068,0.0023519068,0.0023519068
0.95779997,0.0023475785,0.0023475785,0.0023475785,0.0023475785,0.0023475785,0.0023475785
0.958,0.0023432581,0.0023432581,0.0023432581,0.0023432581,0.0023432581,0.0023432581
0.95819998,0.0023389456,0.0023389456,0.0023389456,0.0023389456,0.0023389456,0.0023389456
0.95840001,0.0023346411,0.0023346411,0.0023346411,0.0023346411,0.0023346411,0.0023346411
0.95859998,0.0023303444,0.0023303444,0.0023303444,0.0023303444,0.0023303444,0.0023303444
0.95880002,0.0023260559,0.0023260559,0.0023260559,0.0023260559,0.0023260559,0.0023260559
0.95899999,0.0023217751,0.0023217751,0.0023217751,0.0023217751,0.0023217751,0.0023217751
0.95920002,0.0023175022,0.0023175022,0.0023175022,0.0023175022,0.0023175022,0.0023175022
0.9594,0.0023132369,0.0023132369,0.0023132369,0.0023132369,0.0023132369,0.0023132369
0.95959997,0.0023089799,0.0023089799,0.0023089799,0.0023089799,0.0023089799,0.0023089799
0.9598,0.0023047305,0.0023047305,0.0023047305,0.0023047305,0.0023047305,0.0023047305
0.95999998,0.0023004888,0.0023004888,0.0023004888,0.0023004888,0.0023004888,0.0023004888
0.96020001,0.0022962552,0.0022962552,0.0022962552,0.0022962552,0.0022962552,0.0022962552
0.96039999,0.0022920291,0.0022920291,0.0022920291,0.0022920291,0.0022920291,0.0022920291
0.96060002,0.0022878109,0.0022878109,0.0022878109,0.0022878109,0.0022878109,0.0022878109
0.96079999,0.0022836006,0.0022836006,0.0022836006,0.0022836006,0.0022836006,0.0022836006
0.96100003,0.0022793978,0.0022793978,0.0022793978,0.0022793978,0.0022793978,0.0022793978
0.9612,0.0022752029,0.0022752029,0.0022752029,0.0022752029,0.0022752029,0.0022752029
0.96139997,0.0022710157,0.0022710157,0.0022710157,0.0022710157,0.0022710157,0.0022710157
0.96160001,0.0022668361,0.0022668361,0.0022668361,0.0022668361,0.0022668361,0.0022668361
0.96179998,0.0022626643,0.0022626643,0.0022626643,0.0022626643,0.0022626643,0.0022626643
0.96200001,0.0022585001,0.0022585001,0.0022585001,0.0022585001,0.0022585001,0.0022585001
0.96219999,0.0022543438,0.0022543438,0.0022543438,0.0022543438,0.0022543438,0.0022543438
0.96240002,0.0022501948,0.0022501948,0.0022501948,0.0022501948,0.0022501948,0.0022501948
0.96259999,0.0022460537,0.0022460537,0.0022460537,0.0022460537,0.0022460537,0.0022460537
0.96280003,0.0022419202,0.0022419202,0.0022419202,0.0022419202,0.0022419202,0.0022419202
0.963,0.0022377942,0.0022377942,0.0022377942,0.0022377942,0.0022377942,0.0022377942
0.96319997,0.0022336757,0.0022336757,0.0022336757,0.0022336757,0.0022336757,0.0022336757
0.96340001,0.0022295651,0.0022295651,0.0022295651,0.0022295651,0.0022295651,0.0022295651
0.96359998,0.0022254616,0.0022254616,0.0022254616,0.0022254616,0.0022254616,0.0022254616
0.96380001,0.0022213662,0.0022213662,0.0022213662,0.0022213662,0.0022213662,0.0022213662
0.96399999,0.0022172779,0.0022172779,0.0022172779,0.0022172779,0.0022172779,0.0022172779
0.96420002,0.0022131973,0.0022131973,0.0022131973,0.0022131973,0.0022131973,0.0022131973
0.96439999,0.0022091242,0.0022091242,0.0022091242,0.0022091242,0.0022091242,0.0022091242
0.96460003,0.0022050585,0.0022050585,0.0022050585,0.0022050585,0.0022050585,0.0022050585
0.9648,0.0022010005,0.0022010005,0.0022010005,0.0022010005,0.0022010005,0.0022010005
0.96499997,0.0021969499,0.0021969499,0.0021969499,0.0021969499,0.0021969499,0.0021969499
0.96520001,0.0021929066,0.0021929066,0.0021929066,0.0021929066,0.0021929066,0.0021929066
0.96539998,0.0021888709,0.0021888709,0.0021888709,0.0021888709,0.0021888709,0.0021888709
0.96560001,0.0021848425,0.0021848425,0.0021848425,0.0021848425,0.0021848425,0.0021848425
0.96579999,0.0021808215,0.0021808215,0.0021808215,0.0021808215,0.0021808215,0.0021808215
0.96600002,0.002176808,0.002176808,0.002176808,0.002176808,0.002176808,0.002176808
0.96619999,0.0021728019,0.0021728019,0.0021728019,0.0021728019,0.0021728019,0.0021728019
0.96640003,0.0021688032,0.0021688032,0.0021688032,0.0021688032,0.0021688032,0.0021688032
0.9666,0.0021648118,0.0021648118,0.0021648118,0.0021648118,0.0021648118,0.0021648118
0.96679997,0.0021608276,0.0021608276,0.0021608276,0.0021608276,0.0021608276,0.0021608276
0.96700001,0.0021568509,0.0021568509,0.0021568509,0.0021568509,0.0021568509,0.0021568509
0.96719998,0.0021528816,0.0021528816,0.0021528816,0.0021528816,0.0021528816,0.0021528816
0.96740001,0.0021489195,0.0021489195,0.0021489195,0.0021489195,0.0021489195,0.0021489195
0.96759999,0.0021449646,0.0021449646,0.0021449646,0.0021449646,0.0021449646,0.0021449646
0.96780002,0.002141017,0.002141017,0.002141017,0.002141017,0.002141017,0.002141017
0.96799999,0.0021370768,0.0021370768,0.0021370768,0.0021370768,0.0021370768,0.0021370768
0.96820003,0.0021331438,0.0021331438,0.0021331438,0.0021331438,0.0021331438,0.0021331438
0.9684,0.0021292181,0.0021292181,0.0021292181,0.0021292181,0.0021292181,0.0021292181
0.96859998,0.0021252995,0.0021252995,0.0021252995,0.0021252995,0.0021252995,0.0021252995
0.96880001,0.0021213882,0.0021213882,0.0021213882,0.0021213882,0.0021213882,0.0021213882
0.96899998,0.0021174839,0.0021174839,0.0021174839,0.0021174839,0.0021174839,0.0021174839
0.96920002,0.002113587,0.002113587,0.002113587,0.002113587,0.002113587,0.002113587
0.96939999,0.0021096973,0.0021096973,0.0021096973,0.0021096973,0.0021096973,0.0021096973
0.96960002,0.0021058146,0.0021058146,0.0021058146,0.0021058146,0.0021058146,0.0021058146
0.9698,0.0021019392,0.0021019392,0.0021019392,0.0021019392,0.0021019392,0.0021019392
0.97000003,0.0020980707,0.0020980707,0.0020980707,0.0020980707,0.0020980707,0.0020980707
0.9702,0.0020942094,0.0020942094,0.0020942094,0.0020942094,0.0020942094,0.0020942094
0.97039998,0.0020903554,0.0020903554,0.0020903554,0.0020903554,0.0020903554,0.0020903554
0.97060001,0.0020865083,0.0020865083,0.0020865083,0.0020865083,0.0020865083,0.0020865083
0.97079998,0.0020826685,0.0020826685,0.0020826685,0.0020826685,0.0020826685,0.0020826685
0.97100002,0.0020788356,0.0020788356,0.0020788356,0.0020788356,0.0020788356,0.0020788356
0.97119999,0.0020750097,0.0020750097,0.0020750097,0.0020750097,0.0020750097,0.0020750097
0.97140002,0.0020711909,0.0020711909,0.0020711909,0.0020711909,0.0020711909,0.0020711909
0.9716,0.0020673792,0.0020673792,0.0020673792,0.0020673792,0.0020673792,0.0020673792
0.97180003,0.0020635745,0.0020635745,0.0020635745,0.0020635745,0.0020635745,0.0020635745
0.972,0.0020597766,0.0020597766,0.0020597766,0.0020597766,0.0020597766,0.0020597766
0.97219998,0.0020559859,0.0020559859,0.0020559859,0.0020559859,0.0020559859,0.0020559859
0.97240001,0.0020522021,0.0020522021,0.0020522021,0.0020522021,0.0020522021,0.0020522021
0.97259998,0.0020484254,0.0020484254,0.0020484254,0.0020484254,0.0020484254,0.0020484254
0.97280002,0.0020446554,0.0020446554,0.0020446554,0.0020446554,0.0020446554,0.0020446554
0.97299999,0.0020408926,0.0020408926,0.0020408926,0.0020408926,0.0020408926,0.0020408926
0.97320002,0.0020371366,0.0020371366,0.0020371366,0.0020371366,0.0020371366,0.0020371366
0.9734,0.0020333873,0.0020333873,0.0020333873,0.0020333873,0.0020333873,0.0020333873
0.97359997,0.0020296453,0.0020296453,0.0020296453,0.0020296453,0.0020296453,0.0020296453
0.9738,0.00202591,0.00202591,0.00202591,0.00202591,0.00202591,0.00202591
0.97399998,0.0020221814,0.0020221814,0.0020221814,0.0020221814,0.0020221814,0.0020221814
0.97420001,0.0020184598,0.0020184598,0.0020184598,0.0020184598,0.0020184598,0.0020184598
0.97439998,0.0020147453,0.0020147453,0.0020147453,0.0020147453,0.0020147453,0.0020147453
0.97460002,0.0020110374,0.0020110374,0.0020110374,0.0020110374,0.0020110374,0.0020110374
0.97479999,0.0020073364,0.0020073364,0.0020073364,0.0020073364,0.0020073364,0.0020073364
0.97500002,0.002003642,0.002003642,0.002003642,0.002003642,0.002003642,0.002003642
0.9752,0.0019999545,0.0019999545,0.0019999545,0.0019999545,0.0019999545,0.0019999545
0.97539997,0.0019962739,0.0019962739,0.0019962739,0.0019962739,0.0019962739,0.0019962739
0.9756,0.0019926,0.0019926,0.0019926,0.0019926,0.0019926,0.0019926
0.97579998,0.001988933,0.001988933,0.001988933,0.001988933,0.001988933,0.001988933
0.97600001,0.0019852726,0.0019852726,0.0019852726,0.0019852726,0.0019852726,0.0019852726
0.97619998,0.0019816188,0.0019816188,0.0019816188,0.0019816188,0.0019816188,0.0019816188
0.97640002,0.001977972,0.001977972,0.001977972,0.001977972,0.001977972,0.001977972
0.97659999,0.0019743317,0.0019743317,0.0019743317,0.0019743317,0.0019743317,0.0019743317
0.97680002,0.0019706984,0.0019706984,0.0019706984,0.0019706984,0.0019706984,0.0019706984
0.977,0.0019670713,0.0019670713,0.0019670713,0.0019670713,0.0019670713,0.0019670713
0.97719997,0.0019634513,0.0019634513,0.0019634513,0.0019634513,0.0019634513,0.0019634513
0.9774,0.0019598377,0.0019598377,0.0019598377,0.0019598377,0.0019598377,0.0019598377
0.97759998,0.001956231,0.001956231,0.001956231,0.001956231,0.001956231,0.001956231
0.97780001,0.0019526308,0.0019526308,0.0019526308,0.0019526308,0.0019526308,0.0019526308
0.97799999,0.0019490372,0.0019490372,0.0019490372,0.0019490372,0.0019490372,0.0019490372
0.97820002,0.0019454502,0.0019454502,0.0019454502,0.0019454502,0.0019454502,0.0019454502
0.97839999,0.0019418699,0.0019418699,0.0019418699,0.0019418699,0.0019418699,0.0019418699
0.97860003,0.0019382961,0.0019382961,0.0019382961,0.0019382961,0.0019382961,0.0019382961
0.9788,0.0019347289,0.0019347289,0.0019347289,0.0019347289,0.0019347289,0.0019347289
0.97899997,0.0019311684,0.0019311684,0.0019311684,0.0019311684,0.0019311684,0.0019311684
0.97920001,0.0019276142,0.0019276142,0.0019276142,0.0019276142,0.0019276142,0.0019276142
0.97939998,0.0019240667,0.0019240667,0.0019240667,0.0019240667,0.0019240667,0.0019240667
0.97960001,0.0019205257,0.0019205257,0.0019205257,0.0019205257,0.0019205257,0.0019205257
0.97979999,0.0019169912,0.0019169912,0.0019169912,0.0019169912,0.0019169912,0.0019169912
0.98000002,0.0019134632,0.0019134632,0.0019134632,0.0019134632,0.0019134632,0.0019134632
0.98019999,0.0019099418,0.0019099418,0.0019099418,0.0019099418,0.0019099418,0.0019099418
0.98040003,0.0019064267,0.0019064267,0.0019064267,0.0019064267,0.0019064267,0.0019064267
0.9806,0.0019029182,0.0019029182,0.0019029182,0.0019029182,0.0019029182,0.0019029182
0.98079997,0.0018994162,0.0018994162,0.0018994162,0.0018994162,0.0018994162,0.0018994162
0.98100001,0.0018959205,0.0018959205,0.0018959205,0.0018959205,0.0018959205,0.0018959205
0.98119998,0.0018924313,0.0018924313,0.0018924313,0.0018924313,0.0018924313,0.0018924313
0.98140001,0.0018889486,0.0018889486,0.0018889486,0.0018889486,0.0018889486,0.0018889486
