"Time","meanError_y","sigmaError_y","mean.y","variance.mu","variance.var","standardDeviation.variance.mu","standardDeviation.variance.var"
11.198,-0.010075303,-0.0036779984,2.9899247,2.9899247,0.99265754,2.9899247,0.99265754
11.199,-0.010066637,-0.00372206,2.9899333,2.9899333,0.99256974,2.9899333,0.99256974
11.199,-0.010066637,-0.00372206,2.9899333,2.9899333,0.99256974,2.9899333,0.99256974
11.2,-0.010123479,-0.0037483776,2.9898765,2.9898765,0.99251729,2.9898765,0.99251729
11.2,-0.010123479,-0.0037483776,2.9898765,2.9898765,0.99251729,2.9898765,0.99251729
11.201,-0.010068379,-0.0037757843,2.9899316,2.9899316,0.99246269,2.9899316,0.99246269
11.201,-0.010068379,-0.0037757843,2.9899316,2.9899316,0.99246269,2.9899316,0.99246269
11.202,-0.010190992,-0.0037357353,2.989809,2.989809,0.99254251,2.989809,0.99254251
11.202,-0.010190992,-0.0037357353,2.989809,2.989809,0.99254251,2.989809,0.99254251
11.203,-0.010237261,-0.0037681644,2.9897628,2.9897628,0.99247789,2.9897628,0.99247789
11.203,-0.010237261,-0.0037681644,2.9897628,2.9897628,0.99247789,2.9897628,0.99247789
11.204,-0.010216078,-0.003810101,2.989784,2.989784,0.99239433,2.989784,0.99239433
11.204,-0.010216078,-0.003810101,2.989784,2.989784,0.99239433,2.989784,0.99239433
11.205,-0.010256885,-0.0038451902,2.9897432,2.9897432,0.99232441,2.9897432,0.99232441
11.205,-0.010256885,-0.0038451902,2.9897432,2.9897432,0.99232441,2.9897432,0.99232441
11.206,-0.010187858,-0.0038628399,2.9898121,2.9898121,0.99228925,2.9898121,0.99228925
11.206,-0.010187858,-0.0038628399,2.9898121,2.9898121,0.99228925,2.9898121,0.99228925
11.207,-0.010096415,-0.0038602494,2.9899037,2.9899037,0.99229443,2.9899037,0.99229443
11.207,-0.010096415,-0.0038602494,2.9899037,2.9899037,0.99229443,2.9899037,0.99229443
11.208,-0.010096357,-0.0039046891,2.9899037,2.9899037,0.99220586,2.9899037,0.99220586
11.208,-0.010096357,-0.0039046891,2.9899037,2.9899037,0.99220586,2.9899037,0.99220586
11.209,-0.010164822,-0.0039227502,2.9898353,2.9898353,0.99216992,2.9898353,0.99216992
11.209,-0.010164822,-0.0039227502,2.9898353,2.9898353,0.99216992,2.9898353,0.99216992
11.21,-0.010080823,-0.0039274781,2.9899192,2.9899192,0.99216044,2.9899192,0.99216044
11.21,-0.010080823,-0.0039274781,2.9899192,2.9899192,0.99216044,2.9899192,0.99216044
11.211,-0.0099442396,-0.0038669305,2.9900558,2.9900558,0.99228108,2.9900558,0.99228108
11.211,-0.0099442396,-0.0038669305,2.9900558,2.9900558,0.99228108,2.9900558,0.99228108
11.212,-0.010061143,-0.0038344492,2.989939,2.989939,0.99234581,2.989939,0.99234581
11.212,-0.010061143,-0.0038344492,2.989939,2.989939,0.99234581,2.989939,0.99234581
11.213,-0.0099629471,-0.0038246051,2.990037,2.990037,0.99236542,2.990037,0.99236542
11.213,-0.0099629471,-0.0038246051,2.990037,2.990037,0.99236542,2.990037,0.99236542
11.214,-0.010006084,-0.0038585493,2.9899938,2.9899938,0.99229777,2.9899938,0.99229777
11.214,-0.010006084,-0.0038585493,2.9899938,2.9899938,0.99229777,2.9899938,0.99229777
11.215,-0.0099940477,-0.0039021459,2.990006,2.990006,0.99221092,2.990006,0.99221092
11.215,-0.0099940477,-0.0039021459,2.990006,2.990006,0.99221092,2.990006,0.99221092
11.216,-0.010008526,-0.0039453721,2.9899914,2.9899914,0.9921248,2.9899914,0.9921248
11.216,-0.010008526,-0.0039453721,2.9899914,2.9899914,0.9921248,2.9899914,0.9921248
11.217,-0.009962081,-0.0039776266,2.9900379,2.9900379,0.99206054,2.9900379,0.99206054
11.217,-0.009962081,-0.0039776266,2.9900379,2.9900379,0.99206054,2.9900379,0.99206054
11.218,-0.010072691,-0.0039531295,2.9899273,2.9899273,0.99210936,2.9899273,0.99210936
11.218,-0.010072691,-0.0039531295,2.9899273,2.9899273,0.99210936,2.9899273,0.99210936
11.219,-0.010150346,-0.0039635627,2.9898496,2.9898496,0.99208856,2.9898496,0.99208856
11.219,-0.010150346,-0.0039635627,2.9898496,2.9898496,0.99208856,2.9898496,0.99208856
11.22,-0.010202642,-0.0039925477,2.9897974,2.9897974,0.99203086,2.9897974,0.99203086
11.22,-0.010202642,-0.0039925477,2.9897974,2.9897974,0.99203086,2.9897974,0.99203086
11.221,-0.010095457,-0.0039722202,2.9899046,2.9899046,0.99207133,2.9899046,0.99207133
11.221,-0.010095457,-0.0039722202,2.9899046,2.9899046,0.99207133,2.9899046,0.99207133
11.222,-0.01010941,-0.0040155025,2.9898906,2.9898906,0.99198514,2.9898906,0.99198514
11.222,-0.01010941,-0.0040155025,2.9898906,2.9898906,0.99198514,2.9898906,0.99198514
11.223,-0.010180165,-0.0040316712,2.9898198,2.9898198,0.9919529,2.9898198,0.9919529
11.223,-0.010180165,-0.0040316712,2.9898198,2.9898198,0.9919529,2.9898198,0.9919529
11.224,-0.010167456,-0.00407513,2.9898326,2.9898326,0.99186635,2.9898326,0.99186635
11.224,-0.010167456,-0.00407513,2.9898326,2.9898326,0.99186635,2.9898326,0.99186635
11.225,-0.010232681,-0.004095519,2.9897673,2.9897673,0.99182576,2.9897673,0.99182576
11.225,-0.010232681,-0.004095519,2.9897673,2.9897673,0.99182576,2.9897673,0.99182576
11.226,-0.010022291,-0.0038904424,2.9899776,2.9899776,0.99223423,2.9899776,0.99223423
11.226,-0.010022291,-0.0038904424,2.9899776,2.9899776,0.99223423,2.9899776,0.99223423
11.227,-0.010037282,-0.0039335391,2.9899628,2.9899628,0.9921484,2.9899628,0.9921484
11.227,-0.010037282,-0.0039335391,2.9899628,2.9899628,0.9921484,2.9899628,0.9921484
11.228,-0.01005413,-0.0039762966,2.9899459,2.9899459,0.99206322,2.9899459,0.99206322
11.228,-0.01005413,-0.0039762966,2.9899459,2.9899459,0.99206322,2.9899459,0.99206322
11.229,-0.01005227,-0.004020629,2.9899478,2.9899478,0.99197489,2.9899478,0.99197489
11.229,-0.01005227,-0.004020629,2.9899478,2.9899478,0.99197489,2.9899478,0.99197489
11.23,-0.010078603,-0.0040610651,2.9899213,2.9899213,0.99189436,2.9899213,0.99189436
11.23,-0.010078603,-0.0040610651,2.9899213,2.9899213,0.99189436,2.9899213,0.99189436
11.231,-0.010193998,-0.004030331,2.9898059,2.9898059,0.99195558,2.9898059,0.99195558
11.231,-0.010193998,-0.004030331,2.9898059,2.9898059,0.99195558,2.9898059,0.99195558
11.232,-0.010205088,-0.0040739751,2.989795,2.989795,0.99186867,2.989795,0.99186867
11.232,-0.010205088,-0.0040739751,2.989795,2.989795,0.99186867,2.989795,0.99186867
11.233,-0.0099719791,-0.003811917,2.9900279,2.9900279,0.99239069,2.9900279,0.99239069
11.233,-0.0099719791,-0.003811917,2.9900279,2.9900279,0.99239069,2.9900279,0.99239069
11.234,-0.0099046323,-0.0038306843,2.9900954,2.9900954,0.99235332,2.9900954,0.99235332
11.234,-0.0099046323,-0.0038306843,2.9900954,2.9900954,0.99235332,2.9900954,0.99235332
11.235,-0.0099266339,-0.0038722891,2.9900734,2.9900734,0.99227041,2.9900734,0.99227041
11.235,-0.0099266339,-0.0038722891,2.9900734,2.9900734,0.99227041,2.9900734,0.99227041
11.236,-0.0099235037,-0.0039165621,2.9900765,2.9900765,0.9921822,2.9900765,0.9921822
11.236,-0.0099235037,-0.0039165621,2.9900765,2.9900765,0.9921822,2.9900765,0.9921822
11.237,-0.010034122,-0.0038918704,2.9899659,2.9899659,0.99223143,2.9899659,0.99223143
11.237,-0.010034122,-0.0038918704,2.9899659,2.9899659,0.99223143,2.9899659,0.99223143
11.238,-0.0099047441,-0.0038417766,2.9900951,2.9900951,0.99233121,2.9900951,0.99233121
11.238,-0.0099047441,-0.0038417766,2.9900951,2.9900951,0.99233121,2.9900951,0.99233121
11.239,-0.0099490499,-0.0038750216,2.990051,2.990051,0.99226499,2.990051,0.99226499
11.239,-0.0099490499,-0.0038750216,2.990051,2.990051,0.99226499,2.990051,0.99226499
11.24,-0.010009971,-0.0038983959,2.98999,2.98999,0.99221843,2.98999,0.99221843
11.24,-0.010009971,-0.0038983959,2.98999,2.98999,0.99221843,2.98999,0.99221843
11.241,-0.0099287517,-0.0039054849,2.9900713,2.9900713,0.99220431,2.9900713,0.99220431
11.241,-0.0099287517,-0.0039054849,2.9900713,2.9900713,0.99220431,2.9900713,0.99220431
11.242,-0.0099809514,-0.0039344132,2.9900191,2.9900191,0.99214667,2.9900191,0.99214667
11.242,-0.0099809514,-0.0039344132,2.9900191,2.9900191,0.99214667,2.9900191,0.99214667
11.243,-0.0098809218,-0.003922245,2.990119,2.990119,0.99217087,2.990119,0.99217087
11.243,-0.0098809218,-0.003922245,2.990119,2.990119,0.99217087,2.990119,0.99217087
11.244,-0.0098878797,-0.0039662663,2.9901121,2.9901121,0.99208319,2.9901121,0.99208319
11.244,-0.0098878797,-0.0039662663,2.9901121,2.9901121,0.99208319,2.9901121,0.99208319
11.245,-0.010059952,-0.0038434395,2.9899402,2.9899402,0.99232787,2.9899402,0.99232787
11.245,-0.010059952,-0.0038434395,2.9899402,2.9899402,0.99232787,2.9899402,0.99232787
11.246,-0.010035476,-0.0038843486,2.9899645,2.9899645,0.99224639,2.9899645,0.99224639
11.246,-0.010035476,-0.0038843486,2.9899645,2.9899645,0.99224639,2.9899645,0.99224639
11.247,-0.0099698361,-0.0039043105,2.9900301,2.9900301,0.99220663,2.9900301,0.99220663
11.247,-0.0099698361,-0.0039043105,2.9900301,2.9900301,0.99220663,2.9900301,0.99220663
11.248,-0.0099984808,-0.0039439579,2.9900014,2.9900014,0.99212766,2.9900014,0.99212766
11.248,-0.0099984808,-0.0039439579,2.9900014,2.9900014,0.99212766,2.9900014,0.99212766
11.249,-0.010021028,-0.0039853612,2.989979,2.989979,0.99204516,2.989979,0.99204516
11.249,-0.010021028,-0.0039853612,2.989979,2.989979,0.99204516,2.989979,0.99204516
11.25,-0.010152296,-0.0039323242,2.9898477,2.9898477,0.99215084,2.9898477,0.99215084
11.25,-0.010152296,-0.0039323242,2.9898477,2.9898477,0.99215084,2.9898477,0.99215084
11.251,-0.010074945,-0.0039428021,2.9899251,2.9899251,0.99212992,2.9899251,0.99212992
11.251,-0.010074945,-0.0039428021,2.9899251,2.9899251,0.99212992,2.9899251,0.99212992
11.252,-0.010161905,-0.0039443555,2.9898381,2.9898381,0.99212682,2.9898381,0.99212682
11.252,-0.010161905,-0.0039443555,2.9898381,2.9898381,0.99212682,2.9898381,0.99212682
11.253,-0.010183289,-0.0039860308,2.9898167,2.9898167,0.99204385,2.9898167,0.99204385
11.253,-0.010183289,-0.0039860308,2.9898167,2.9898167,0.99204385,2.9898167,0.99204385
11.254,-0.010206651,-0.0040272004,2.9897933,2.9897933,0.99196184,2.9897933,0.99196184
11.254,-0.010206651,-0.0040272004,2.9897933,2.9897933,0.99196184,2.9897933,0.99196184
11.255,-0.010281456,-0.0040398315,2.9897184,2.9897184,0.99193668,2.9897184,0.99193668
11.255,-0.010281456,-0.0040398315,2.9897184,2.9897184,0.99193668,2.9897184,0.99193668
11.256,-0.01040033,-0.0040042279,2.9895997,2.9895997,0.99200755,2.9895997,0.99200755
11.256,-0.01040033,-0.0040042279,2.9895997,2.9895997,0.99200755,2.9895997,0.99200755
11.257,-0.010528558,-0.0039555584,2.9894714,2.9894714,0.99210453,2.9894714,0.99210453
11.257,-0.010528558,-0.0039555584,2.9894714,2.9894714,0.99210453,2.9894714,0.99210453
11.258,-0.010507874,-0.003997379,2.9894922,2.9894922,0.9920212,2.9894922,0.9920212
11.258,-0.010507874,-0.003997379,2.9894922,2.9894922,0.9920212,2.9894922,0.9920212
11.259,-0.01062124,-0.0039689774,2.9893787,2.9893787,0.99207783,2.9893787,0.99207783
11.259,-0.01062124,-0.0039689774,2.9893787,2.9893787,0.99207783,2.9893787,0.99207783
11.26,-0.010593903,-0.0040089828,2.9894061,2.9894061,0.99199814,2.9894061,0.99199814
11.26,-0.010593903,-0.0040089828,2.9894061,2.9894061,0.99199814,2.9894061,0.99199814
11.261,-0.010586617,-0.0040529068,2.9894135,2.9894135,0.99191064,2.9894135,0.99191064
11.261,-0.010586617,-0.0040529068,2.9894135,2.9894135,0.99191064,2.9894135,0.99191064
11.262,-0.010593561,-0.0040968521,2.9894063,2.9894063,0.99182308,2.9894063,0.99182308
11.262,-0.010593561,-0.0040968521,2.9894063,2.9894063,0.99182308,2.9894063,0.99182308
11.263,-0.010502144,-0.0040938109,2.9894979,2.9894979,0.99182916,2.9894979,0.99182916
11.263,-0.010502144,-0.0040938109,2.9894979,2.9894979,0.99182916,2.9894979,0.99182916
11.264,-0.01038693,-0.0040629576,2.9896131,2.9896131,0.99189061,2.9896131,0.99189061
11.264,-0.01038693,-0.0040629576,2.9896131,2.9896131,0.99189061,2.9896131,0.99189061
11.265,-0.010545128,-0.0039656432,2.989455,2.989455,0.99208444,2.989455,0.99208444
11.265,-0.010545128,-0.0039656432,2.989455,2.989455,0.99208444,2.989455,0.99208444
11.266,-0.010558783,-0.0040087947,2.9894412,2.9894412,0.99199849,2.9894412,0.99199849
11.266,-0.010558783,-0.0040087947,2.9894412,2.9894412,0.99199849,2.9894412,0.99199849
11.267,-0.01060715,-0.0040397635,2.9893928,2.9893928,0.9919368,2.9893928,0.9919368
11.267,-0.01060715,-0.0040397635,2.9893928,2.9893928,0.9919368,2.9893928,0.9919368
11.268,-0.010603021,-0.0040838621,2.989397,2.989397,0.99184895,2.989397,0.99184895
11.268,-0.010603021,-0.0040838621,2.989397,2.989397,0.99184895,2.989397,0.99184895
11.269,-0.010608766,-0.0041278647,2.9893913,2.9893913,0.99176133,2.9893913,0.99176133
11.269,-0.010608766,-0.0041278647,2.9893913,2.9893913,0.99176133,2.9893913,0.99176133
11.27,-0.010441699,-0.0040141363,2.9895582,2.9895582,0.99198782,2.9895582,0.99198782
11.27,-0.010441699,-0.0040141363,2.9895582,2.9895582,0.99198782,2.9895582,0.99198782
11.271,-0.010375517,-0.004033539,2.9896245,2.9896245,0.9919492,2.9896245,0.9919492
11.271,-0.010375517,-0.004033539,2.9896245,2.9896245,0.9919492,2.9896245,0.9919492
11.272,-0.010583856,-0.0038321393,2.9894161,2.9894161,0.9923504,2.9894161,0.9923504
11.272,-0.010583856,-0.0038321393,2.9894161,2.9894161,0.9923504,2.9894161,0.9923504
11.273,-0.010553802,-0.0038712136,2.9894462,2.9894462,0.99227256,2.9894462,0.99227256
11.273,-0.010553802,-0.0038712136,2.9894462,2.9894462,0.99227256,2.9894462,0.99227256
11.274,-0.010612538,-0.0038958711,2.9893875,2.9893875,0.99222344,2.9893875,0.99222344
11.274,-0.010612538,-0.0038958711,2.9893875,2.9893875,0.99222344,2.9893875,0.99222344
11.275,-0.010673596,-0.0039189477,2.9893265,2.9893265,0.99217749,2.9893265,0.99217749
11.275,-0.010673596,-0.0039189477,2.9893265,2.9893265,0.99217749,2.9893265,0.99217749
11.276,-0.010586523,-0.0039202059,2.9894135,2.9894135,0.99217498,2.9894135,0.99217498
11.276,-0.010586523,-0.0039202059,2.9894135,2.9894135,0.99217498,2.9894135,0.99217498
11.277,-0.010505341,-0.003927066,2.9894946,2.9894946,0.99216127,2.9894946,0.99216127
11.277,-0.010505341,-0.003927066,2.9894946,2.9894946,0.99216127,2.9894946,0.99216127
11.278,-0.010385443,-0.0038898513,2.9896145,2.9896145,0.99223542,2.9896145,0.99223542
11.278,-0.010385443,-0.0038898513,2.9896145,2.9896145,0.99223542,2.9896145,0.99223542
11.279,-0.01033927,-0.0039219405,2.9896607,2.9896607,0.99217153,2.9896607,0.99217153
11.279,-0.01033927,-0.0039219405,2.9896607,2.9896607,0.99217153,2.9896607,0.99217153
11.28,-0.010459067,-0.003884841,2.9895408,2.9895408,0.99224544,2.9895408,0.99224544
11.28,-0.010459067,-0.003884841,2.9895408,2.9895408,0.99224544,2.9895408,0.99224544
11.281,-0.010444649,-0.0039278148,2.9895554,2.9895554,0.99215978,2.9895554,0.99215978
11.281,-0.010444649,-0.0039278148,2.9895554,2.9895554,0.99215978,2.9895554,0.99215978
11.282,-0.010523656,-0.0039366107,2.9894764,2.9894764,0.99214226,2.9894764,0.99214226
11.282,-0.010523656,-0.0039366107,2.9894764,2.9894764,0.99214226,2.9894764,0.99214226
11.283,-0.010393695,-0.0038850978,2.9896064,2.9896064,0.9922449,2.9896064,0.9922449
11.283,-0.010393695,-0.0038850978,2.9896064,2.9896064,0.9922449,2.9896064,0.9922449
11.284,-0.010472829,-0.0038937696,2.9895272,2.9895272,0.99222761,2.9895272,0.99222761
11.284,-0.010472829,-0.0038937696,2.9895272,2.9895272,0.99222761,2.9895272,0.99222761
11.285,-0.010554629,-0.0039000039,2.9894454,2.9894454,0.99221522,2.9894454,0.99221522
11.285,-0.010554629,-0.0039000039,2.9894454,2.9894454,0.99221522,2.9894454,0.99221522
11.286,-0.0105952,-0.0039348109,2.9894049,2.9894049,0.99214584,2.9894049,0.99214584
11.286,-0.0105952,-0.0039348109,2.9894049,2.9894049,0.99214584,2.9894049,0.99214584
11.287,-0.01058568,-0.0039784228,2.9894142,2.9894142,0.99205899,2.9894142,0.99205899
11.287,-0.01058568,-0.0039784228,2.9894142,2.9894142,0.99205899,2.9894142,0.99205899
11.288,-0.010758889,-0.0038525593,2.9892411,2.9892411,0.99230975,2.9892411,0.99230975
11.288,-0.010758889,-0.0038525593,2.9892411,2.9892411,0.99230975,2.9892411,0.99230975
11.289,-0.010709066,-0.0038826156,2.989291,2.989291,0.99224985,2.989291,0.99224985
11.289,-0.010709066,-0.0038826156,2.989291,2.989291,0.99224985,2.989291,0.99224985
11.29,-0.010838616,-0.003831631,2.9891615,2.9891615,0.99235141,2.9891615,0.99235141
11.29,-0.010838616,-0.003831631,2.9891615,2.9891615,0.99235141,2.9891615,0.99235141
11.291,-0.010843948,-0.0038755841,2.989156,2.989156,0.99226385,2.989156,0.99226385
11.291,-0.010843948,-0.0038755841,2.989156,2.989156,0.99226385,2.989156,0.99226385
11.292,-0.010661934,-0.0037319434,2.9893382,2.9893382,0.99255002,2.9893382,0.99255002
11.292,-0.010661934,-0.0037319434,2.9893382,2.9893382,0.99255002,2.9893382,0.99255002
11.293,-0.010835488,-0.0036053597,2.9891646,2.9891646,0.99280226,2.9891646,0.99280226
11.293,-0.010835488,-0.0036053597,2.9891646,2.9891646,0.99280226,2.9891646,0.99280226
11.294,-0.010934605,-0.0035937983,2.9890654,2.9890654,0.99282533,2.9890654,0.99282533
11.294,-0.010934605,-0.0035937983,2.9890654,2.9890654,0.99282533,2.9890654,0.99282533
11.295,-0.010974595,-0.0036288439,2.9890254,2.9890254,0.99275547,2.9890254,0.99275547
11.295,-0.010974595,-0.0036288439,2.9890254,2.9890254,0.99275547,2.9890254,0.99275547
11.296,-0.010962135,-0.0036720678,2.9890378,2.9890378,0.99266934,2.9890378,0.99266934
11.296,-0.010962135,-0.0036720678,2.9890378,2.9890378,0.99266934,2.9890378,0.99266934
11.297,-0.011040282,-0.0036815449,2.9889598,2.9889598,0.99265045,2.9889598,0.99265045
11.297,-0.011040282,-0.0036815449,2.9889598,2.9889598,0.99265045,2.9889598,0.99265045
11.298,-0.010956027,-0.0036853903,2.989044,2.989044,0.99264282,2.989044,0.99264282
11.298,-0.010956027,-0.0036853903,2.989044,2.989044,0.99264282,2.989044,0.99264282
11.299,-0.011253895,-0.003226517,2.9887462,2.9887462,0.99355739,2.9887462,0.99355739
11.299,-0.011253895,-0.003226517,2.9887462,2.9887462,0.99355739,2.9887462,0.99355739
11.3,-0.011115923,-0.00316273,2.988884,2.988884,0.99368453,2.988884,0.99368453
11.3,-0.011115923,-0.00316273,2.988884,2.988884,0.99368453,2.988884,0.99368453
11.301,-0.011096765,-0.0032047546,2.9889033,2.9889033,0.99360079,2.9889033,0.99360079
11.301,-0.011096765,-0.0032047546,2.9889033,2.9889033,0.99360079,2.9889033,0.99360079
11.302,-0.011321932,-0.0029614801,2.988678,2.988678,0.99408579,2.988678,0.99408579
11.302,-0.011321932,-0.0029614801,2.988678,2.988678,0.99408579,2.988678,0.99408579
11.303,-0.011373415,-0.0029905632,2.9886265,2.9886265,0.99402779,2.9886265,0.99402779
11.303,-0.011373415,-0.0029905632,2.9886265,2.9886265,0.99402779,2.9886265,0.99402779
11.304,-0.011072236,-0.0025205954,2.9889278,2.9889278,0.99496514,2.9889278,0.99496514
11.304,-0.011072236,-0.0025205954,2.9889278,2.9889278,0.99496514,2.9889278,0.99496514
11.305,-0.01098463,-0.0025212248,2.9890153,2.9890153,0.99496388,2.9890153,0.99496388
11.305,-0.01098463,-0.0025212248,2.9890153,2.9890153,0.99496388,2.9890153,0.99496388
11.306,-0.010807396,-0.0023873411,2.9891925,2.9891927,0.99523103,2.9891927,0.99523103
11.306,-0.010807396,-0.0023873411,2.9891925,2.9891927,0.99523103,2.9891927,0.99523103
11.307,-0.010873234,-0.0024068938,2.9891267,2.9891267,0.99519199,2.9891267,0.99519199
11.307,-0.010873234,-0.0024068938,2.9891267,2.9891267,0.99519199,2.9891267,0.99519199
11.308,-0.010942101,-0.0024241263,2.989058,2.989058,0.9951576,2.989058,0.9951576
11.308,-0.010942101,-0.0024241263,2.989058,2.989058,0.9951576,2.989058,0.9951576
11.309,-0.010873873,-0.0024418475,2.9891262,2.9891262,0.99512225,2.9891262,0.99512225
11.309,-0.010873873,-0.0024418475,2.9891262,2.9891262,0.99512225,2.9891262,0.99512225
11.31,-0.010825943,-0.0024729273,2.9891741,2.9891741,0.99506027,2.9891741,0.99506027
11.31,-0.010825943,-0.0024729273,2.9891741,2.9891741,0.99506027,2.9891741,0.99506027
11.311,-0.010713818,-0.0024457513,2.9892862,2.9892862,0.99511451,2.9892862,0.99511451
11.311,-0.010713818,-0.0024457513,2.9892862,2.9892862,0.99511451,2.9892862,0.99511451
11.312,-0.010839438,-0.0024003799,2.9891605,2.9891605,0.99520499,2.9891605,0.99520499
11.312,-0.010839438,-0.0024003799,2.9891605,2.9891605,0.99520499,2.9891605,0.99520499
11.313,-0.010716571,-0.0023588808,2.9892833,2.9892833,0.99528778,2.9892833,0.99528778
11.313,-0.010716571,-0.0023588808,2.9892833,2.9892833,0.99528778,2.9892833,0.99528778
11.314,-0.010662464,-0.0023863711,2.9893374,2.9893374,0.99523294,2.9893374,0.99523294
11.314,-0.010662464,-0.0023863711,2.9893374,2.9893374,0.99523294,2.9893374,0.99523294
11.315,-0.01066101,-0.0024304439,2.9893389,2.9893389,0.99514502,2.9893389,0.99514502
11.315,-0.01066101,-0.0024304439,2.9893389,2.9893389,0.99514502,2.9893389,0.99514502
11.316,-0.010638205,-0.0024715732,2.9893618,2.9893618,0.99506295,2.9893618,0.99506295
11.316,-0.010638205,-0.0024715732,2.9893618,2.9893618,0.99506295,2.9893618,0.99506295
11.317,-0.010727557,-0.0024703608,2.9892724,2.9892724,0.99506539,2.9892724,0.99506539
11.317,-0.010727557,-0.0024703608,2.9892724,2.9892724,0.99506539,2.9892724,0.99506539
11.318,-0.010817286,-0.0024687587,2.9891827,2.9891827,0.99506855,2.9891827,0.99506855
11.318,-0.010817286,-0.0024687587,2.9891827,2.9891827,0.99506855,2.9891827,0.99506855
11.319,-0.01069405,-0.0024266674,2.989306,2.989306,0.99515253,2.989306,0.99515253
11.319,-0.01069405,-0.0024266674,2.989306,2.989306,0.99515253,2.989306,0.99515253
11.32,-0.010755308,-0.002449441,2.9892447,2.9892447,0.99510711,2.9892447,0.99510711
