"Time","junction1.port_2.C_outflow[1]","junction1.medium.p","junction1.medium.Xi[1]","junction1.medium.T"
0.82597798,0.00012398223,99998.391,0.011662621,288.99344
0.82617998,0.00012396935,99998.391,0.011662449,288.99268
0.82638198,0.00012395646,99998.391,0.011662276,288.99194
0.82658398,0.00012394357,99998.391,0.011662102,288.99118
0.82678598,0.00012393067,99998.391,0.01166193,288.99045
0.82698798,0.00012391778,99998.391,0.011661757,288.98972
0.82718998,0.00012390487,99998.383,0.011661584,288.98895
0.82739198,0.00012389198,99998.383,0.01166141,288.98822
0.82759398,0.00012387907,99998.383,0.011661237,288.98746
0.82779598,0.00012386616,99998.383,0.011661065,288.98672
0.82799798,0.00012385326,99998.383,0.011660892,288.98596
0.82819998,0.00012384033,99998.383,0.011660718,288.98523
0.82840198,0.00012382741,99998.383,0.011660545,288.98447
0.82860398,0.00012381449,99998.383,0.011660372,288.98373
0.82880598,0.00012380157,99998.375,0.011660198,288.98297
0.82900798,0.00012378865,99998.375,0.011660025,288.98221
0.82920998,0.00012377572,99998.375,0.011659851,288.98148
0.82941198,0.00012376279,99998.375,0.011659678,288.98071
0.82961398,0.00012374985,99998.375,0.011659505,288.97998
0.82981598,0.00012373691,99998.375,0.011659331,288.97922
0.83001798,0.00012372396,99998.375,0.011659157,288.97849
0.83021998,0.00012371103,99998.367,0.011658984,288.97772
0.83042198,0.00012369808,99998.367,0.01165881,288.97699
0.83062398,0.00012368512,99998.367,0.011658637,288.97623
0.83082598,0.00012367217,99998.367,0.011658463,288.97546
0.83102798,0.00012365922,99998.367,0.011658289,288.97473
0.83122998,0.00012364626,99998.367,0.011658115,288.97397
0.83143198,0.00012363329,99998.367,0.011657941,288.97324
0.83163399,0.00012362032,99998.367,0.011657767,288.97247
0.83183599,0.00012360736,99998.359,0.011657594,288.97171
0.83203799,0.00012359439,99998.359,0.01165742,288.97098
0.83223999,0.00012358141,99998.359,0.011657245,288.97021
0.83244199,0.00012356843,99998.359,0.011657071,288.96945
0.83264399,0.00012355545,99998.359,0.011656897,288.96872
0.83284599,0.00012354247,99998.359,0.011656723,288.96796
0.83304799,0.00012352949,99998.359,0.011656549,288.96719
0.83324999,0.0001235165,99998.359,0.011656375,288.96646
0.83345199,0.00012350352,99998.352,0.011656201,288.9657
0.83365399,0.00012349052,99998.352,0.011656026,288.96494
0.83385599,0.00012347751,99998.352,0.011655852,288.9642
0.83405799,0.00012346452,99998.352,0.011655678,288.96344
0.83425999,0.00012345151,99998.352,0.011655503,288.96268
0.83446199,0.00012343851,99998.352,0.011655329,288.96194
0.83466399,0.0001234255,99998.352,0.011655155,288.96118
0.83486599,0.00012341248,99998.352,0.01165498,288.96042
0.83506799,0.00012339947,99998.344,0.011654805,288.95969
0.83526999,0.00012338645,99998.344,0.011654631,288.95892
0.83547199,0.00012337344,99998.344,0.011654456,288.95816
0.83567399,0.00012336041,99998.344,0.011654282,288.9574
0.83587599,0.00012334737,99998.344,0.011654107,288.95667
0.83607799,0.00012333435,99998.344,0.011653932,288.9559
0.83627999,0.00012332131,99998.344,0.011653758,288.95514
0.83648199,0.00012330827,99998.344,0.011653583,288.95438
0.83668399,0.00012329523,99998.344,0.011653407,288.95364
0.83688599,0.0001232822,99998.336,0.011653232,288.95288
0.83708799,0.00012326916,99998.336,0.011653058,288.95212
0.83728999,0.0001232561,99998.336,0.011652883,288.95135
0.83749199,0.00012324305,99998.336,0.011652708,288.95059
0.83769399,0.00012323,99998.336,0.011652533,288.94986
0.83789599,0.00012321695,99998.336,0.011652358,288.9491
0.83809799,0.00012320389,99998.336,0.011652183,288.94833
0.83829999,0.00012319082,99998.336,0.011652008,288.94757
0.83850199,0.00012317776,99998.336,0.011651833,288.94681
0.83870399,0.00012316469,99998.328,0.011651657,288.94604
0.83890599,0.00012315162,99998.328,0.011651482,288.94531
0.83910799,0.00012313855,99998.328,0.011651306,288.94455
0.83930999,0.00012312547,99998.328,0.011651131,288.94379
0.83951199,0.0001231124,99998.328,0.011650955,288.94302
0.83971399,0.00012309932,99998.328,0.01165078,288.94226
0.83991599,0.00012308623,99998.328,0.011650605,288.9415
0.84011799,0.00012307314,99998.328,0.011650429,288.94073
0.84031999,0.00012306005,99998.328,0.011650254,288.94
0.84052199,0.00012304696,99998.32,0.011650078,288.93924
0.84072399,0.00012303387,99998.32,0.011649902,288.93848
0.84092599,0.00012302077,99998.32,0.011649727,288.93771
0.84112799,0.00012300766,99998.32,0.011649551,288.93695
0.84132999,0.00012299456,99998.32,0.011649375,288.93619
0.84153199,0.00012298145,99998.32,0.0116492,288.93542
0.84173399,0.00012296834,99998.32,0.011649024,288.93466
0.84193599,0.00012295523,99998.32,0.011648848,288.9339
0.84213799,0.00012294212,99998.312,0.011648672,288.93314
0.84233999,0.00012292899,99998.312,0.011648496,288.93237
0.84254199,0.00012291588,99998.312,0.01164832,288.93161
0.84274399,0.00012290275,99998.312,0.011648144,288.93088
0.84294599,0.00012288963,99998.312,0.011647968,288.93011
0.84314799,0.00012287649,99998.312,0.011647792,288.92935
0.84334999,0.00012286336,99998.312,0.011647616,288.92859
0.84355199,0.00012285022,99998.312,0.01164744,288.92783
0.84375399,0.00012283708,99998.305,0.011647264,288.92706
0.84395599,0.00012282394,99998.305,0.011647088,288.9263
0.84415799,0.0001228108,99998.305,0.011646911,288.92554
0.84435999,0.00012279766,99998.305,0.011646735,288.92477
0.84456199,0.00012278451,99998.305,0.011646559,288.92401
0.84476399,0.00012277135,99998.305,0.011646382,288.92325
0.84496599,0.0001227582,99998.305,0.011646206,288.92249
0.84516799,0.00012274504,99998.305,0.011646029,288.92172
0.84536999,0.00012273187,99998.297,0.011645853,288.92096
0.84557199,0.00012271872,99998.297,0.011645676,288.9202
0.84577399,0.00012270555,99998.297,0.0116455,288.9194
0.845976,0.00012269238,99998.297,0.011645323,288.91864
0.846178,0.00012267921,99998.297,0.011645146,288.91788
0.84638,0.00012266604,99998.297,0.01164497,288.91711
0.846582,0.00012265285,99998.297,0.011644793,288.91635
0.846784,0.00012263967,99998.297,0.011644616,288.91559
0.846986,0.00012262649,99998.297,0.011644439,288.91483
0.847188,0.0001226133,99998.289,0.011644262,288.91406
0.84739,0.00012260012,99998.289,0.011644085,288.9133
0.847592,0.00012258692,99998.289,0.011643909,288.91254
0.847794,0.00012257374,99998.289,0.011643732,288.91177
0.847996,0.00012256054,99998.289,0.011643554,288.91101
0.848198,0.00012254734,99998.289,0.011643377,288.91022
0.8484,0.00012253414,99998.289,0.0116432,288.90945
0.848602,0.00012252093,99998.289,0.011643023,288.90869
0.848804,0.00012250771,99998.281,0.011642846,288.90793
0.849006,0.00012249452,99998.281,0.011642669,288.90717
0.849208,0.0001224813,99998.281,0.011642491,288.9064
0.84941,0.00012246807,99998.281,0.011642314,288.90564
0.849612,0.00012245486,99998.281,0.011642138,288.90485
0.849814,0.00012244163,99998.281,0.01164196,288.90408
0.850016,0.00012242842,99998.281,0.011641783,288.90332
0.850218,0.00012241519,99998.281,0.011641606,288.90256
0.85042,0.00012240197,99998.273,0.011641428,288.90179
0.850622,0.00012238872,99998.273,0.01164125,288.90103
0.850824,0.0001223755,99998.273,0.011641073,288.90024
0.851026,0.00012236225,99998.273,0.011640895,288.89948
0.851228,0.00012234901,99998.273,0.011640718,288.89871
0.85143,0.00012233577,99998.273,0.01164054,288.89795
0.851632,0.00012232253,99998.273,0.011640362,288.89719
0.851834,0.00012230927,99998.273,0.011640185,288.89639
0.852036,0.00012229603,99998.266,0.011640008,288.89563
0.852238,0.00012228277,99998.266,0.01163983,288.89487
0.85244,0.00012226951,99998.266,0.011639652,288.8941
0.852642,0.00012225626,99998.266,0.011639474,288.89331
0.852844,0.00012224299,99998.266,0.011639296,288.89255
0.853046,0.00012222973,99998.266,0.011639118,288.89178
0.853248,0.00012221646,99998.266,0.01163894,288.89102
0.85345,0.00012220319,99998.266,0.011638762,288.89023
0.853652,0.00012218991,99998.258,0.011638585,288.88947
0.853854,0.00012217664,99998.258,0.011638406,288.8887
0.854056,0.00012216336,99998.258,0.011638228,288.88794
0.854258,0.00012215007,99998.258,0.01163805,288.88715
0.85446,0.00012213679,99998.258,0.011637872,288.88638
0.854662,0.0001221235,99998.258,0.011637693,288.88562
0.854864,0.00012211021,99998.258,0.011637515,288.88483
0.855066,0.00012209693,99998.258,0.011637338,288.88406
0.855268,0.00012208363,99998.25,0.011637159,288.8833
0.85547,0.00012207033,99998.25,0.011636981,288.88251
0.855672,0.00012205703,99998.25,0.011636802,288.88174
0.855874,0.00012204373,99998.25,0.011636624,288.88098
0.856076,0.00012203043,99998.25,0.011636445,288.88019
0.856278,0.00012201712,99998.25,0.011636267,288.87943
0.85648,0.0001220038,99998.25,0.011636089,288.87866
0.856682,0.00012199049,99998.242,0.01163591,288.87787
0.856884,0.00012197717,99998.242,0.011635731,288.87711
0.857086,0.00012196386,99998.242,0.011635553,288.87634
0.857288,0.00012195054,99998.242,0.011635374,288.87555
0.85749,0.00012193721,99998.242,0.011635195,288.87479
0.857692,0.00012192388,99998.242,0.011635017,288.87399
0.857894,0.00012191055,99998.242,0.011634838,288.87323
0.858096,0.00012189722,99998.242,0.011634659,288.87247
0.858298,0.00012188389,99998.234,0.01163448,288.87167
0.8585,0.00012187055,99998.234,0.011634301,288.87091
0.858702,0.00012185721,99998.234,0.011634123,288.87012
0.858904,0.00012184387,99998.234,0.011633944,288.86935
0.859106,0.00012183053,99998.234,0.011633765,288.86856
0.859308,0.00012181717,99998.234,0.011633586,288.8678
0.85951,0.00012180382,99998.234,0.011633406,288.86703
0.859712,0.00012179047,99998.234,0.011633228,288.86624
0.859914,0.00012177712,99998.227,0.011633049,288.86548
0.860116,0.00012176376,99998.227,0.011632869,288.86469
0.86031801,0.0001217504,99998.227,0.01163269,288.86392
0.86052001,0.00012173704,99998.227,0.011632511,288.86313
0.86072201,0.00012172367,99998.227,0.011632332,288.86237
0.86092401,0.0001217103,99998.227,0.011632153,288.86157
0.86112601,0.00012169692,99998.227,0.011631973,288.86081
0.86132801,0.00012168355,99998.227,0.011631793,288.86002
0.86153001,0.00012167018,99998.219,0.011631615,288.85925
0.86173201,0.0001216568,99998.219,0.011631435,288.85846
0.86193401,0.00012164342,99998.219,0.011631256,288.8577
0.86213601,0.00012163003,99998.219,0.011631076,288.8569
0.86233801,0.00012161664,99998.219,0.011630896,288.85614
0.86254001,0.00012160325,99998.219,0.011630717,288.85535
0.86274201,0.00012158987,99998.219,0.011630537,288.85458
0.86294401,0.00012157647,99998.219,0.011630358,288.85379
0.86314601,0.00012156307,99998.211,0.011630178,288.85303
0.86334801,0.00012154967,99998.211,0.011629999,288.85223
0.86355001,0.00012153627,99998.211,0.011629819,288.85147
0.86375201,0.00012152286,99998.211,0.011629639,288.85068
0.86395401,0.00012150945,99998.211,0.011629459,288.84988
0.86415601,0.00012149604,99998.211,0.01162928,288.84912
0.86435801,0.00012148263,99998.211,0.011629099,288.84833
0.86456001,0.00012146922,99998.211,0.011628919,288.84756
0.86476201,0.0001214558,99998.203,0.01162874,288.84677
0.86496401,0.00012144238,99998.203,0.01162856,288.84601
0.86516601,0.00012142896,99998.203,0.01162838,288.84521
0.86536801,0.00012141553,99998.203,0.011628199,288.84442
0.86557001,0.0001214021,99998.203,0.01162802,288.84366
0.86577201,0.00012138867,99998.203,0.011627839,288.84286
0.86597401,0.00012137524,99998.203,0.011627659,288.84207
0.86617601,0.0001213618,99998.203,0.011627479,288.84131
0.86637801,0.00012134836,99998.195,0.011627299,288.84052
0.86658001,0.00012133492,99998.195,0.011627119,288.83975
0.86678201,0.00012132148,99998.195,0.011626938,288.83896
0.86698401,0.00012130803,99998.195,0.011626758,288.83817
0.86718601,0.00012129459,99998.195,0.011626578,288.8374
0.86738801,0.00012128113,99998.195,0.011626397,288.83661
0.86759001,0.00012126768,99998.195,0.011626217,288.83582
0.86779201,0.00012125423,99998.195,0.011626037,288.83505
0.86799401,0.00012124077,99998.188,0.011625856,288.83426
0.86819601,0.00012122731,99998.188,0.011625675,288.83347
0.86839801,0.00012121384,99998.188,0.011625495,288.8327
0.86860001,0.00012120037,99998.188,0.011625314,288.83191
0.86880201,0.0001211869,99998.188,0.011625133,288.83112
0.86900401,0.00012117343,99998.188,0.011624953,288.83032
0.86920601,0.00012115996,99998.188,0.011624772,288.82956
0.86940801,0.00012114648,99998.188,0.011624591,288.82877
0.86961001,0.000121133,99998.188,0.011624411,288.82797
0.86981201,0.00012111952,99998.18,0.01162423,288.82721
0.87001401,0.00012110604,99998.18,0.011624049,288.82642
0.87021601,0.00012109255,99998.18,0.011623869,288.82562
0.87041801,0.00012107907,99998.18,0.011623687,288.82483
0.87062001,0.00012106557,99998.18,0.011623506,288.82407
0.87082201,0.00012105208,99998.18,0.011623326,288.82327
0.87102401,0.00012103858,99998.18,0.011623144,288.82248
0.87122601,0.00012102508,99998.18,0.011622963,288.82169
0.87142801,0.00012101158,99998.172,0.011622783,288.82092
0.87163001,0.00012099808,99998.172,0.011622601,288.82013
0.87183201,0.00012098457,99998.172,0.011622421,288.81934
0.87203401,0.00012097106,99998.172,0.011622239,288.81854
0.87223601,0.00012095755,99998.172,0.011622058,288.81775
0.87243801,0.00012094404,99998.172,0.011621877,288.81699
0.87264001,0.00012093052,99998.172,0.011621696,288.81619
0.87284201,0.000120917,99998.172,0.011621514,288.8154
0.87304401,0.00012090348,99998.164,0.011621333,288.81461
0.87324601,0.00012088996,99998.164,0.011621151,288.81381
0.87344801,0.00012087643,99998.164,0.01162097,288.81305
0.87365001,0.0001208629,99998.164,0.011620789,288.81226
0.87385201,0.00012084937,99998.164,0.011620607,288.81146
0.87405401,0.00012083584,99998.164,0.011620426,288.81067
0.87425601,0.0001208223,99998.164,0.011620244,288.80988
0.87445801,0.00012080876,99998.164,0.011620062,288.80908
0.87466002,0.00012079522,99998.156,0.011619881,288.80829
0.87486202,0.00012078167,99998.156,0.011619699,288.80753
0.87506402,0.00012076813,99998.156,0.011619518,288.80673
0.87526602,0.00012075458,99998.156,0.011619336,288.80594
0.87546802,0.00012074103,99998.156,0.011619154,288.80515
0.87567002,0.00012072748,99998.156,0.011618973,288.80435
0.87587202,0.00012071392,99998.156,0.011618791,288.80356
0.87607402,0.00012070037,99998.156,0.01161861,288.80276
0.87627602,0.0001206868,99998.148,0.011618427,288.80197
0.87647802,0.00012067324,99998.148,0.011618245,288.80118
0.87668002,0.00012065967,99998.148,0.011618064,288.80042
0.87688202,0.00012064611,99998.148,0.011617881,288.79962
0.87708402,0.00012063253,99998.148,0.0116177,288.79883
0.87728602,0.00012061896,99998.148,0.011617517,288.79803
0.87748802,0.00012060539,99998.148,0.011617335,288.79724
0.87769002,0.00012059181,99998.148,0.011617153,288.79645
0.87789202,0.00012057823,99998.141,0.011616971,288.79565
0.87809402,0.00012056465,99998.141,0.011616789,288.79486
0.87829602,0.00012055106,99998.141,0.011616607,288.79407
0.87849802,0.00012053747,99998.141,0.011616425,288.79327
0.87870002,0.00012052389,99998.141,0.011616242,288.79248
0.87890202,0.00012051029,99998.141,0.011616061,288.79169
0.87910402,0.0001204967,99998.141,0.011615878,288.79089
0.87930602,0.0001204831,99998.141,0.011615695,288.7901
0.87950802,0.0001204695,99998.133,0.011615513,288.78931
0.87971002,0.0001204559,99998.133,0.011615331,288.78851
0.87991202,0.0001204423,99998.133,0.011615149,288.78772
0.88011402,0.00012042869,99998.133,0.011614966,288.78693
0.88031602,0.00012041508,99998.133,0.011614784,288.78613
0.88051802,0.00012040147,99998.133,0.011614601,288.78534
0.88072002,0.00012038786,99998.133,0.011614419,288.78455
0.88092202,0.00012037424,99998.133,0.011614236,288.78375
0.88112402,0.00012036062,99998.125,0.011614054,288.78296
0.88132602,0.00012034699,99998.125,0.01161387,288.78217
0.88152802,0.00012033337,99998.125,0.011613688,288.78137
0.88173002,0.00012031975,99998.125,0.011613505,288.78058
0.88193202,0.00012030612,99998.125,0.011613322,288.77979
0.88213402,0.00012029249,99998.125,0.01161314,288.77899
0.88233602,0.00012027886,99998.125,0.011612956,288.7782
0.88253802,0.00012026522,99998.125,0.011612774,288.7774
0.88274002,0.00012025159,99998.117,0.011612591,288.77661
0.88294202,0.00012023794,99998.117,0.011612408,288.77582
0.88314402,0.0001202243,99998.117,0.011612225,288.77502
0.88334602,0.00012021066,99998.117,0.011612042,288.7742
0.88354802,0.00012019701,99998.117,0.011611859,288.77341
0.88375002,0.00012018336,99998.117,0.011611676,288.77261
0.88395202,0.00012016971,99998.117,0.011611493,288.77182
0.88415402,0.00012015605,99998.117,0.01161131,288.77103
0.88435602,0.00012014239,99998.109,0.011611126,288.77023
0.88455802,0.00012012874,99998.109,0.011610944,288.76944
0.88476002,0.00012011508,99998.109,0.01161076,288.76865
0.88496202,0.00012010142,99998.109,0.011610577,288.76785
0.88516402,0.00012008775,99998.109,0.011610394,288.76703
0.88536602,0.00012007408,99998.109,0.011610211,288.76624
0.88556802,0.00012006041,99998.109,0.011610027,288.76544
0.88577002,0.00012004674,99998.109,0.011609844,288.76465
0.88597202,0.00012003306,99998.102,0.01160966,288.76385
0.88617402,0.00012001939,99998.102,0.011609477,288.76306
0.88637602,0.0001200057,99998.102,0.011609294,288.76224
0.88657802,0.00011999202,99998.102,0.01160911,288.76144
0.88678002,0.00011997834,99998.102,0.011608927,288.76065
0.88698202,0.00011996465,99998.102,0.011608743,288.75986
0.88718402,0.00011995096,99998.102,0.01160856,288.75906
0.88738602,0.00011993727,99998.102,0.011608376,288.75827
0.88758802,0.00011992358,99998.094,0.011608193,288.75745
0.88779002,0.00011990988,99998.094,0.011608008,288.75665
0.88799202,0.00011989618,99998.094,0.011607825,288.75586
0.88819402,0.00011988248,99998.094,0.011607641,288.75507
0.88839602,0.00011986878,99998.094,0.011607458,288.75424
0.88859802,0.00011985507,99998.094,0.011607273,288.75345
0.88880002,0.00011984137,99998.094,0.01160709,288.75266
0.88900203,0.00011982765,99998.094,0.011606907,288.75186
0.88920403,0.00011981394,99998.086,0.011606722,288.75107
0.88940603,0.00011980023,99998.086,0.011606539,288.75024
0.88960803,0.00011978651,99998.086,0.011606354,288.74945
0.88981003,0.00011977279,99998.086,0.011606171,288.74866
0.89001203,0.00011975907,99998.086,0.011605986,288.74786
0.89021403,0.00011974535,99998.086,0.011605802,288.74704
0.89041603,0.00011973162,99998.086,0.011605619,288.74625
0.89061803,0.00011971789,99998.086,0.011605434,288.74545
0.89082003,0.00011970416,99998.078,0.01160525,288.74463
0.89102203,0.00011969043,99998.078,0.011605066,288.74384
0.89122403,0.00011967669,99998.078,0.011604882,288.74304
0.89142603,0.00011966295,99998.078,0.011604697,288.74225
0.89162803,0.00011964922,99998.078,0.011604513,288.74142
0.89183003,0.00011963547,99998.078,0.011604329,288.74063
0.89203203,0.00011962173,99998.078,0.011604144,288.73984
0.89223403,0.00011960798,99998.078,0.01160396,288.73901
0.89243603,0.00011959423,99998.07,0.011603775,288.73822
0.89263803,0.00011958048,99998.07,0.011603591,288.73743
0.89284003,0.00011956673,99998.07,0.011603407,288.7366
0.89304203,0.00011955297,99998.07,0.011603222,288.73581
0.89324403,0.00011953921,99998.07,0.011603038,288.73502
0.89344603,0.00011952545,99998.07,0.011602853,288.73419
0.89364803,0.00011951169,99998.07,0.011602669,288.7334
0.89385003,0.00011949793,99998.07,0.011602485,288.7326
0.89405203,0.00011948416,99998.062,0.0116023,288.73178
0.89425403,0.00011947039,99998.062,0.011602115,288.73099
0.89445603,0.00011945661,99998.062,0.01160193,288.73016
0.89465803,0.00011944284,99998.062,0.011601746,288.72937
0.89486003,0.00011942907,99998.062,0.011601561,288.72858
0.89506203,0.00011941529,99998.062,0.011601376,288.72775
0.89526403,0.00011940151,99998.062,0.011601192,288.72696
0.89546603,0.00011938773,99998.062,0.011601007,288.72617
0.89566803,0.00011937394,99998.062,0.011600822,288.72534
0.89586997,0.00011936016,99998.055,0.011600637,288.72455
0.89607197,0.00011934636,99998.055,0.011600452,288.72372
0.89627397,0.00011933257,99998.055,0.011600267,288.72293
0.89647597,0.00011931878,99998.055,0.011600082,288.72211
0.89667797,0.00011930498,99998.055,0.011599897,288.72131
0.89687997,0.00011929119,99998.055,0.011599712,288.72052
0.89708197,0.00011927739,99998.055,0.011599527,288.7197
0.89728397,0.00011926358,99998.055,0.011599342,288.7189
0.89748597,0.00011924977,99998.047,0.011599157,288.71808
0.89768797,0.00011923597,99998.047,0.011598972,288.71729
0.89788997,0.00011922216,99998.047,0.011598786,288.71646
0.89809197,0.00011920835,99998.047,0.011598601,288.71567
0.89829397,0.00011919453,99998.047,0.011598416,288.71484
0.89849597,0.00011918072,99998.047,0.01159823,288.71405
0.89869797,0.0001191669,99998.047,0.011598045,288.71323
0.89889997,0.00011915308,99998.047,0.01159786,288.71243
0.89910197,0.00011913926,99998.039,0.011597674,288.71164
0.89930397,0.00011912543,99998.039,0.011597489,288.71082
0.89950597,0.0001191116,99998.039,0.011597304,288.71002
0.89970797,0.00011909778,99998.039,0.011597118,288.7092
0.89990997,0.00011908395,99998.039,0.011596933,288.7084
0.90011197,0.00011907011,99998.039,0.011596748,288.70758
0.90031397,0.00011905628,99998.039,0.011596562,288.70676
0.90051597,0.00011904244,99998.039,0.011596376,288.70596
0.90071797,0.0001190286,99998.031,0.011596191,288.70514
0.90091997,0.00011901475,99998.031,0.011596005,288.70435
0.90112197,0.00011900091,99998.031,0.011595819,288.70352
0.90132397,0.00011898707,99998.031,0.011595634,288.70273
0.90152597,0.00011897321,99998.031,0.011595448,288.7019
0.90172797,0.00011895936,99998.031,0.011595262,288.70111
0.90192997,0.00011894551,99998.031,0.011595077,288.70029
0.90213197,0.00011893165,99998.031,0.011594891,288.69949
0.90233397,0.0001189178,99998.023,0.011594705,288.69867
0.90253597,0.00011890394,99998.023,0.011594519,288.69785
0.90273798,0.00011889008,99998.023,0.011594334,288.69705
0.90293998,0.00011887621,99998.023,0.011594147,288.69623
0.90314198,0.00011886234,99998.023,0.011593961,288.69543
0.90334398,0.00011884847,99998.023,0.011593776,288.69461
0.90354598,0.00011883461,99998.023,0.01159359,288.69382
0.90374798,0.00011882073,99998.023,0.011593403,288.69299
0.90394998,0.00011880686,99998.016,0.011593217,288.69217
0.90415198,0.00011879298,99998.016,0.011593032,288.69138
0.90435398,0.00011877911,99998.016,0.011592845,288.69055
0.90455598,0.00011876522,99998.016,0.011592659,288.68973
0.90475798,0.00011875134,99998.016,0.011592473,288.68893
0.90495998,0.00011873745,99998.016,0.011592287,288.68811
0.90516198,0.00011872357,99998.016,0.0115921,288.68732
0.90536398,0.00011870968,99998.016,0.011591914,288.68649
0.90556598,0.00011869578,99998.008,0.011591728,288.68567
0.90576798,0.00011868189,99998.008,0.011591542,288.68488
0.90596998,0.00011866799,99998.008,0.011591355,288.68405
0.90617198,0.0001186541,99998.008,0.011591169,288.68323
0.90637398,0.00011864019,99998.008,0.011590983,288.68243
0.90657598,0.0001186263,99998.008,0.011590796,288.68161
0.90677798,0.00011861238,99998.008,0.011590609,288.68079
0.90697998,0.00011859848,99998.008,0.011590423,288.67999
0.90718198,0.00011858458,99998,0.011590237,288.67917
0.90738398,0.00011857066,99998,0.01159005,288.67834
0.90758598,0.00011855675,99998,0.011589863,288.67755
0.90778798,0.00011854283,99998,0.011589677,288.67673
0.90798998,0.00011852891,99998,0.01158949,288.6759
0.90819198,0.000118515,99998,0.011589304,288.67508
0.90839398,0.00011850108,99998,0.011589116,288.67429
0.90859598,0.00011848715,99998,0.01158893,288.67346
0.90879798,0.00011847322,99997.992,0.011588743,288.67264
0.90899998,0.0001184593,99997.992,0.011588557,288.67184
0.90920198,0.00011844536,99997.992,0.011588369,288.67102
0.90940398,0.00011843144,99997.992,0.011588183,288.6702
0.90960598,0.0001184175,99997.992,0.011587996,288.66937
0.90980798,0.00011840356,99997.992,0.011587809,288.66858
0.91000998,0.00011838962,99997.992,0.011587623,288.66776
0.91021198,0.00011837568,99997.992,0.011587435,288.66693
0.91041398,0.00011836174,99997.984,0.011587248,288.66611
0.91061598,0.0001183478,99997.984,0.011587061,288.66531
0.91081798,0.00011833385,99997.984,0.011586875,288.66449
0.91101998,0.00011831991,99997.984,0.011586688,288.66367
0.91122198,0.00011830595,99997.984,0.0115865,288.66284
0.91142398,0.000118292,99997.984,0.011586313,288.66202
0.91162598,0.00011827805,99997.984,0.011586126,288.66122
0.91182798,0.00011826408,99997.984,0.011585939,288.6604
0.91202998,0.00011825013,99997.977,0.011585752,288.65958
0.91223198,0.00011823617,99997.977,0.011585564,288.65875
0.91243398,0.0001182222,99997.977,0.011585377,288.65793
0.91263598,0.00011820824,99997.977,0.01158519,288.65714
0.91283798,0.00011819427,99997.977,0.011585003,288.65631
0.91303998,0.0001181803,99997.977,0.011584816,288.65549
0.91324198,0.00011816633,99997.977,0.011584628,288.65466
0.91344398,0.00011815235,99997.977,0.01158444,288.65384
0.91364598,0.00011813839,99997.969,0.011584253,288.65302
0.91384798,0.0001181244,99997.969,0.011584066,288.65222
0.91404998,0.00011811042,99997.969,0.011583879,288.6514
0.91425198,0.00011809644,99997.969,0.011583691,288.65057
0.91445398,0.00011808246,99997.969,0.011583503,288.64975
0.91465598,0.00011806847,99997.969,0.011583316,288.64893
0.91485798,0.00011805449,99997.969,0.011583128,288.6481
0.91505998,0.00011804049,99997.969,0.011582941,288.64728
0.91526198,0.0001180265,99997.961,0.011582753,288.64648
0.91546398,0.00011801251,99997.961,0.011582565,288.64566
0.91566598,0.00011799851,99997.961,0.011582377,288.64484
0.91586798,0.00011798451,99997.961,0.01158219,288.64401
0.91606998,0.00011797051,99997.961,0.011582002,288.64319
0.91627198,0.00011795652,99997.961,0.011581815,288.64236
0.91647398,0.00011794251,99997.961,0.011581627,288.64154
0.91667598,0.0001179285,99997.961,0.011581439,288.64072
0.91687799,0.0001179145,99997.953,0.011581251,288.63989
0.91707999,0.00011790048,99997.953,0.011581063,288.63907
0.91728199,0.00011788647,99997.953,0.011580875,288.63828
0.91748399,0.00011787246,99997.953,0.011580687,288.63745
0.91768599,0.00011785844,99997.953,0.011580499,288.63663
0.91788799,0.00011784442,99997.953,0.011580312,288.6358
0.91808999,0.0001178304,99997.953,0.011580124,288.63498
0.91829199,0.00011781638,99997.953,0.011579935,288.63416
0.91849399,0.00011780236,99997.953,0.011579747,288.63333
0.91869599,0.00011778833,99997.945,0.011579559,288.63251
0.91889799,0.0001177743,99997.945,0.011579371,288.63168
0.91909999,0.00011776028,99997.945,0.011579183,288.63086
0.91930199,0.00011774624,99997.945,0.011578995,288.63004
0.91950399,0.0001177322,99997.945,0.011578807,288.62921
0.91970599,0.00011771817,99997.945,0.011578619,288.62839
0.91990799,0.00011770413,99997.945,0.01157843,288.62756
0.92010999,0.00011769009,99997.945,0.011578242,288.62674
0.92031199,0.00011767605,99997.938,0.011578053,288.62592
0.92051399,0.00011766201,99997.938,0.011577865,288.62509
0.92071599,0.00011764796,99997.938,0.011577677,288.62427
0.92091799,0.00011763391,99997.938,0.011577489,288.62344
0.92111999,0.00011761986,99997.938,0.0115773,288.62262
0.92132199,0.00011760581,99997.938,0.011577112,288.6218
0.92152399,0.00011759176,99997.938,0.011576924,288.62097
0.92172599,0.0001175777,99997.938,0.011576734,288.62015
0.92192799,0.00011756364,99997.93,0.011576546,288.61932
0.92212999,0.00011754958,99997.93,0.011576357,288.6185
0.92233199,0.00011753552,99997.93,0.011576169,288.61768
0.92253399,0.00011752146,99997.93,0.01157598,288.61685
0.92273599,0.00011750738,99997.93,0.011575792,288.61603
0.92293799,0.00011749332,99997.93,0.011575603,288.6152
0.92313999,0.00011747925,99997.93,0.011575415,288.61438
0.92334199,0.00011746518,99997.93,0.011575226,288.61356
0.92354399,0.00011745111,99997.922,0.011575038,288.61273
