"Time","aimc.idq_rr[2]","loadInertia.w","powerSensor.flange_a.phi","aimc.idq_sr[1]","aimc.is[1]","aimc.idq_rr[1]","aimc.is[2]","aimc.idq_sr[2]","PI.x"
4.9068999,1.1240835,156.72728,770.52252,-2.3852661,8.6502705,-1.8793625,-5.3112049,-8.244976,1014.6992
4.9070001,1.1242124,156.7272,770.53821,-2.3842778,8.6819649,-1.8798555,-5.0908799,-8.2453947,1014.9582
4.9071002,1.1243412,156.72713,770.55389,-2.3832893,8.7050648,-1.8803486,-4.8655062,-8.2458143,1015.2172
4.9071999,1.12447,156.72705,770.56958,-2.3823009,8.7195454,-1.8808417,-4.6353068,-8.2462339,1015.4761
4.9073,1.1245986,156.72697,770.58521,-2.3813119,8.7253923,-1.881335,-4.4005098,-8.2466526,1015.7351
4.9074001,1.1247271,156.7269,770.60089,-2.3803229,8.7226009,-1.8818283,-4.1613469,-8.2470722,1015.9941
4.9074998,1.1248556,156.72682,770.61658,-2.3793335,8.7111721,-1.8823217,-3.9180555,-8.2474909,1016.2531
4.9075999,1.124984,156.72675,770.63226,-2.3783441,8.6911182,-1.8828152,-3.670876,-8.2479095,1016.5121
4.9077001,1.1251124,156.72667,770.64789,-2.3773544,8.6624575,-1.8833088,-3.420053,-8.2483292,1016.7711
4.9078002,1.1252407,156.72659,770.66357,-2.3763645,8.6252184,-1.8838024,-3.1658347,-8.2487478,1017.0301
4.9078999,1.1253688,156.72652,770.67926,-2.3753743,8.5794373,-1.8842962,-2.9084725,-8.2491665,1017.2891
4.908,1.125497,156.72644,770.69495,-2.3743839,8.5251608,-1.8847899,-2.6482215,-8.2495852,1017.5481
4.9081001,1.125625,156.72636,770.71063,-2.3733933,8.4624405,-1.8852839,-2.385339,-8.2500048,1017.8071
4.9081998,1.1257529,156.72629,770.72626,-2.3724027,8.3913383,-1.8857778,-2.1200855,-8.2504234,1018.066
4.9082999,1.1258808,156.72621,770.74194,-2.3714118,8.3119259,-1.886272,-1.8527232,-8.2508421,1018.3251
4.9084001,1.1260086,156.72614,770.75763,-2.3704205,8.2242794,-1.8867661,-1.5835171,-8.2512608,1018.584
4.9085002,1.1261364,156.72606,770.77332,-2.3694291,8.1284876,-1.8872602,-1.3127334,-8.2516794,1018.8431
4.9085999,1.126264,156.72598,770.78894,-2.3684375,8.0246429,-1.8877546,-1.0406404,-8.2520971,1019.1021
4.9087,1.1263916,156.72591,770.80463,-2.3674457,7.9128494,-1.8882489,-0.76750714,-8.2525158,1019.3611
4.9088001,1.1265191,156.72583,770.82031,-2.3664539,7.7932172,-1.8887434,-0.4936043,-8.2529345,1019.6201
4.9088998,1.1266465,156.72575,770.836,-2.3654616,7.6658635,-1.8892379,-0.21920301,-8.2533531,1019.8791
4.9089999,1.1267738,156.72568,770.85168,-2.3644691,7.5309153,-1.8897325,0.055425107,-8.2537708,1020.1381
4.9091001,1.1269011,156.7256,770.86731,-2.3634765,7.3885055,-1.8902272,0.33000809,-8.2541895,1020.3971
4.9092002,1.1270283,156.72552,770.883,-2.3624835,7.2387748,-1.890722,0.60427409,-8.2546082,1020.6561
4.9092999,1.1271554,156.72545,770.89868,-2.3614905,7.0818715,-1.8912169,0.8779515,-8.2550259,1020.9151
4.9094,1.1272825,156.72536,770.91437,-2.3604972,6.9179502,-1.8917118,1.1507694,-8.2554445,1021.1741
4.9095001,1.1274095,156.72528,770.92999,-2.3595037,6.7471728,-1.8922069,1.4224575,-8.2558622,1021.4331
4.9095998,1.1275364,156.7252,770.94568,-2.35851,6.5697093,-1.8927021,1.6927468,-8.2562809,1021.6921
4.9096999,1.1276631,156.72513,770.96136,-2.3575161,6.3857341,-1.8931973,1.9613695,-8.2566986,1021.9511
4.9098001,1.12779,156.72505,770.97705,-2.3565221,6.1954293,-1.8936925,2.22806,-8.2571163,1022.2101
4.9099002,1.1279166,156.72498,770.99274,-2.3555276,5.9989834,-1.8941879,2.4925535,-8.257534,1022.4691
4.9099998,1.1280432,156.7249,771.00836,-2.3545332,5.7965903,-1.8946834,2.7545886,-8.2579527,1022.7281
4.9101,1.1281697,156.72482,771.02405,-2.3535383,5.5884509,-1.8951789,3.0139055,-8.2583704,1022.9871
4.9102001,1.1282961,156.72475,771.03973,-2.3525434,5.3747702,-1.8956745,3.2702475,-8.2587881,1023.2461
4.9102998,1.1284225,156.72467,771.05542,-2.3515482,5.1557603,-1.8961703,3.5233605,-8.2592058,1023.5051
4.9103999,1.1285487,156.72459,771.07104,-2.3505528,4.9316373,-1.896666,3.7729936,-8.2596235,1023.7641
4.9105,1.128675,156.72452,771.08673,-2.3495572,4.7026234,-1.8971618,4.0188999,-8.2600412,1024.0231
4.9106002,1.1288011,156.72444,771.10242,-2.3485613,4.468945,-1.8976578,4.2608356,-8.2604589,1024.2821
4.9106998,1.1289271,156.72437,771.1181,-2.3475654,4.2308331,-1.8981538,4.4985609,-8.2608767,1024.5411
4.9108,1.1290531,156.72429,771.13379,-2.3465691,3.9885237,-1.8986499,4.7318406,-8.2612934,1024.8
4.9109001,1.129179,156.72421,771.14941,-2.3455727,3.7422564,-1.8991461,4.9604435,-8.2617111,1025.0591
4.9109998,1.1293049,156.72414,771.1651,-2.3445761,3.4922748,-1.8996423,5.1841426,-8.2621288,1025.3181
4.9110999,1.1294307,156.72406,771.18079,-2.3435791,3.2388263,-1.9001387,5.4027166,-8.2625465,1025.577
4.9112,1.1295563,156.72398,771.19647,-2.342582,2.982162,-1.9006352,5.6159487,-8.2629633,1025.8361
4.9113002,1.1296819,156.72391,771.2121,-2.3415847,2.7225354,-1.9011317,5.8236279,-8.263381,1026.095
4.9113998,1.1298074,156.72383,771.22778,-2.3405874,2.4602039,-1.9016284,6.025548,-8.2637978,1026.354
4.9115,1.1299329,156.72375,771.24347,-2.3395896,2.1954272,-1.902125,6.221509,-8.2642155,1026.613
4.9116001,1.1300582,156.72368,771.25916,-2.3385916,1.928467,-1.9026217,6.4113169,-8.2646322,1026.8719
4.9116998,1.1301835,156.7236,771.27484,-2.3375936,1.659588,-1.9031186,6.5947833,-8.2650499,1027.131
4.9117999,1.1303087,156.72353,771.29047,-2.3365951,1.389056,-1.9036156,6.7717261,-8.2654667,1027.3899
4.9119,1.1304339,156.72343,771.30615,-2.3355966,1.1171389,-1.9041126,6.9419703,-8.2658834,1027.6489
4.9120002,1.130559,156.72336,771.32184,-2.3345978,0.8441059,-1.9046097,7.1053472,-8.2663002,1027.9078
4.9120998,1.1306839,156.72328,771.33752,-2.3335989,0.57022744,-1.9051068,7.261694,-8.266717,1028.1669
4.9122,1.1308088,156.72321,771.35315,-2.3325996,0.29577452,-1.9056041,7.4108562,-8.2671347,1028.4258
4.9123001,1.1309336,156.72313,771.36884,-2.3316002,0.021018948,-1.9061015,7.5526862,-8.2675514,1028.6848
4.9123998,1.1310585,156.72305,771.38452,-2.3306007,-0.25376728,-1.9065988,7.6870422,-8.2679682,1028.9437
4.9124999,1.1311831,156.72298,771.40021,-2.3296008,-0.52831203,-1.9070964,7.8137922,-8.2683849,1029.2026
4.9126,1.1313077,156.7229,771.41589,-2.3286009,-0.80234355,-1.907594,7.9328094,-8.2688017,1029.4617
4.9127002,1.1314322,156.72282,771.43152,-2.3276005,-1.0755904,-1.9080915,8.0439758,-8.2692175,1029.7206
4.9127998,1.1315566,156.72275,771.4472,-2.3266001,-1.3477819,-1.9085894,8.1471825,-8.2696342,1029.9795
4.9129,1.1316811,156.72267,771.46289,-2.3255994,-1.6186488,-1.9090872,8.2423248,-8.270051,1030.2385
4.9130001,1.1318053,156.7226,771.47858,-2.3245986,-1.8879225,-1.909585,8.3293095,-8.2704678,1030.4974
4.9130998,1.1319295,156.72252,771.4942,-2.3235974,-2.1553366,-1.9100831,8.4080496,-8.2708836,1030.7563
4.9131999,1.1320537,156.72244,771.50989,-2.3225961,-2.4206262,-1.9105811,8.4784679,-8.2713003,1031.0153
4.9133,1.1321778,156.72237,771.52557,-2.3215947,-2.6835282,-1.9110793,8.540493,-8.2717171,1031.2742
4.9134002,1.1323018,156.72229,771.54126,-2.3205929,-2.9437828,-1.9115775,8.5940638,-8.2721329,1031.5332
4.9134998,1.1324257,156.72221,771.55695,-2.319591,-3.2011318,-1.9120758,8.6391277,-8.2725496,1031.7921
4.9136,1.1325495,156.72214,771.57257,-2.318589,-3.4553201,-1.9125742,8.6756382,-8.2729654,1032.051
4.9137001,1.1326733,156.72206,771.58826,-2.3175864,-3.7060964,-1.9130726,8.7035599,-8.2733812,1032.3099
4.9137998,1.1327969,156.72198,771.60394,-2.3165839,-3.9532123,-1.9135711,8.7228651,-8.273798,1032.5688
4.9138999,1.1329205,156.72191,771.61963,-2.3155813,-4.1964221,-1.9140698,8.7335329,-8.2742138,1032.8278
4.914,1.133044,156.72183,771.63525,-2.3145783,-4.4354858,-1.9145685,8.7355547,-8.2746296,1033.0867
4.9141002,1.1331675,156.72174,771.65094,-2.313575,-4.6701665,-1.9150673,8.7289257,-8.2750454,1033.3456
4.9141998,1.1332909,156.72166,771.66663,-2.3125718,-4.9002309,-1.9155661,8.7136545,-8.2754612,1033.6045
4.9143,1.1334141,156.72159,771.68231,-2.311568,-5.125452,-1.9160651,8.6897545,-8.275877,1033.8634
4.9144001,1.1335374,156.72151,771.69794,-2.3105643,-5.3456059,-1.9165641,8.6572485,-8.2762928,1034.1222
4.9145002,1.1336606,156.72144,771.71362,-2.3095603,-5.5604744,-1.9170632,8.6161699,-8.2767086,1034.3811
4.9145999,1.1337836,156.72136,771.72931,-2.3085558,-5.769845,-1.9175625,8.5665588,-8.2771244,1034.64
4.9147,1.1339066,156.72128,771.745,-2.3075514,-5.9735103,-1.9180617,8.5084629,-8.2775402,1034.8989
4.9148002,1.1340295,156.72121,771.76068,-2.3065469,-6.1712675,-1.9185611,8.4419403,-8.277956,1035.1577
4.9148998,1.1341524,156.72113,771.77631,-2.305542,-6.3629217,-1.9190606,8.3670559,-8.2783718,1035.4166
4.915,1.1342751,156.72105,771.79199,-2.3045368,-6.5482826,-1.9195601,8.283885,-8.2787867,1035.6755
4.9151001,1.1343979,156.72098,771.80768,-2.3035316,-6.7271657,-1.9200597,8.1925077,-8.2792025,1035.9343
4.9152002,1.1345204,156.7209,771.82336,-2.302526,-6.8993945,-1.9205594,8.0930157,-8.2796183,1036.1932
4.9152999,1.134643,156.72083,771.83899,-2.3015203,-7.0647979,-1.9210591,7.9855065,-8.2800331,1036.452
4.9154,1.1347654,156.72075,771.85468,-2.3005145,-7.2232118,-1.921559,7.8700862,-8.2804489,1036.7109
4.9155002,1.1348878,156.72067,771.87036,-2.2995083,-7.3744793,-1.9220589,7.7468696,-8.2808638,1036.9697
4.9155998,1.1350101,156.7206,771.88605,-2.298502,-7.5184503,-1.9225589,7.6159773,-8.2812796,1037.2286
4.9157,1.1351323,156.72052,771.90173,-2.2974954,-7.6549821,-1.923059,7.4775395,-8.2816944,1037.4874
4.9158001,1.1352544,156.72044,771.91736,-2.2964885,-7.7839389,-1.9235591,7.3316927,-8.2821093,1037.7462
4.9159002,1.1353765,156.72037,771.93304,-2.2954817,-7.9051929,-1.9240594,7.1785808,-8.2825251,1038.0051
4.9159999,1.1354985,156.72029,771.94873,-2.2944746,-8.0186234,-1.9245597,7.0183558,-8.2829399,1038.2639
4.9161,1.1356204,156.72021,771.96442,-2.293467,-8.1241188,-1.92506,6.8511753,-8.2833548,1038.5227
4.9162002,1.1357422,156.72012,771.98004,-2.2924595,-8.2215738,-1.9255605,6.6772051,-8.2837696,1038.7815
4.9162998,1.1358639,156.72005,771.99573,-2.2914517,-8.3108912,-1.926061,6.4966168,-8.2841845,1039.0403
4.9164,1.1359856,156.71997,772.01141,-2.2904437,-8.3919821,-1.9265617,6.3095899,-8.2845993,1039.2991
4.9165001,1.1361072,156.71989,772.0271,-2.2894356,-8.4647675,-1.9270624,6.1163082,-8.2850142,1039.5579
4.9166002,1.1362287,156.71982,772.04272,-2.2884271,-8.5291729,-1.9275632,5.9169631,-8.285429,1039.8167
4.9166999,1.1363502,156.71974,772.05841,-2.2874184,-8.5851364,-1.928064,5.7117524,-8.2858438,1040.0754
4.9168,1.1364715,156.71967,772.0741,-2.2864096,-8.6326008,-1.9285649,5.5008788,-8.2862577,1040.3342
4.9169002,1.1365927,156.71959,772.08978,-2.2854006,-8.6715183,-1.9290659,5.2845502,-8.2866726,1040.593
4.9169998,1.136714,156.71951,772.10547,-2.2843914,-8.7018518,-1.929567,5.0629816,-8.2870874,1040.8518
4.9171,1.1368351,156.71944,772.12109,-2.2833819,-8.7235699,-1.9300681,4.8363919,-8.2875013,1041.1105
4.9172001,1.1369561,156.71936,772.13678,-2.2823722,-8.7366514,-1.9305694,4.6050053,-8.2879162,1041.3693
4.9173002,1.1370771,156.71928,772.15247,-2.2813625,-8.7410822,-1.9310707,4.36905,-8.2883301,1041.6281
4.9173999,1.137198,156.71921,772.16815,-2.2803524,-8.7368574,-1.9315721,4.1287608,-8.2887449,1041.8867
4.9175,1.1373187,156.71913,772.18378,-2.2793422,-8.7239819,-1.9320735,3.8843741,-8.2891588,1042.1455
4.9176002,1.1374395,156.71906,772.19946,-2.2783315,-8.7024679,-1.932575,3.6361327,-8.2895737,1042.4042
4.9176998,1.1375601,156.71898,772.21515,-2.2773209,-8.6723356,-1.9330766,3.3842819,-8.2899876,1042.663
4.9177999,1.1376806,156.7189,772.23083,-2.27631,-8.6336164,-1.9335783,3.129071,-8.2904015,1042.9216
4.9179001,1.1378012,156.71883,772.24646,-2.2752991,-8.5863457,-1.93408,2.8707526,-8.2908154,1043.1803
4.9180002,1.1379216,156.71875,772.26215,-2.2742877,-8.5305719,-1.9345819,2.6095822,-8.2912292,1043.4391
4.9180999,1.1380419,156.71867,772.27783,-2.2732761,-8.4663496,-1.9350837,2.3458185,-8.2916431,1043.6978
4.9182,1.1381621,156.7186,772.29352,-2.2722645,-8.3937416,-1.9355857,2.0797226,-8.292058,1043.9564
4.9183002,1.1382823,156.71851,772.3092,-2.2712526,-8.3128195,-1.9360877,1.8115578,-8.2924709,1044.2151
4.9183998,1.1384023,156.71843,772.32483,-2.2702405,-8.2236633,-1.9365898,1.5415894,-8.2928848,1044.4738
4.9184999,1.1385224,156.71835,772.34052,-2.2692282,-8.1263609,-1.9370921,1.2700849,-8.2932987,1044.7324
4.9186001,1.1386423,156.71828,772.3562,-2.2682157,-8.0210094,-1.9375943,0.99731296,-8.2937126,1044.9911
4.9187002,1.1387621,156.7182,772.37189,-2.2672031,-7.907711,-1.9380966,0.72354364,-8.2941265,1045.2498
4.9187999,1.1388819,156.71812,772.38751,-2.2661901,-7.7865787,-1.938599,0.44904798,-8.2945395,1045.5084
4.9189,1.1390016,156.71805,772.4032,-2.265177,-7.657732,-1.9391015,0.17409776,-8.2949533,1045.7671
4.9190001,1.1391212,156.71797,772.41888,-2.2641637,-7.5212984,-1.939604,-0.10103479,-8.2953672,1046.0258
4.9190998,1.1392407,156.7179,772.43457,-2.2631502,-7.3774123,-1.9401066,-0.37607726,-8.2957802,1046.2843
4.9191999,1.1393601,156.71782,772.4502,-2.2621365,-7.2262158,-1.9406093,-0.65075731,-8.2961941,1046.543
4.9193001,1.1394795,156.71774,772.46588,-2.2611227,-7.0678592,-1.941112,-0.9248029,-8.296607,1046.8016
4.9194002,1.1395987,156.71767,772.48157,-2.2601085,-6.9024978,-1.9416149,-1.1979427,-8.29702,1047.0602
4.9194999,1.1397179,156.71759,772.49725,-2.2590942,-6.7302961,-1.9421178,-1.4699063,-8.2974339,1047.3188
4.9196,1.139837,156.71751,772.51288,-2.2580795,-6.551424,-1.9426208,-1.7404243,-8.2978468,1047.5774
4.9197001,1.1399561,156.71744,772.52856,-2.2570648,-6.3660583,-1.9431238,-2.0092287,-8.2982597,1047.8359
4.9197998,1.1400751,156.71736,772.54425,-2.2560499,-6.1743827,-1.943627,-2.2760534,-8.2986727,1048.0946
4.9198999,1.1401939,156.71729,772.55994,-2.2550349,-5.9765859,-1.9441302,-2.5406339,-8.2990856,1048.3531
4.9200001,1.1403127,156.71721,772.57562,-2.2540195,-5.7728643,-1.9446334,-2.8027086,-8.2994986,1048.6117
4.9201002,1.1404314,156.71713,772.59125,-2.2530041,-5.5634193,-1.9451368,-3.0620174,-8.2999115,1048.8702
4.9201999,1.14055,156.71706,772.60693,-2.2519882,-5.3484578,-1.9456401,-3.3183038,-8.3003244,1049.1288
4.9203,1.1406686,156.71698,772.62262,-2.2509723,-5.1281929,-1.9461436,-3.5713139,-8.3007374,1049.3873
4.9204001,1.140787,156.7169,772.63831,-2.2499561,-4.902842,-1.9466472,-3.8207967,-8.3011503,1049.6459
4.9204998,1.1409054,156.71683,772.65393,-2.2489398,-4.6726279,-1.9471507,-4.0665054,-8.3015623,1049.9044
4.9205999,1.1410238,156.71675,772.66962,-2.2479234,-4.4377794,-1.9476544,-4.3081965,-8.3019753,1050.163
4.9207001,1.141142,156.71667,772.6853,-2.2469065,-4.1985278,-1.9481581,-4.5456305,-8.3023882,1050.4215
4.9208002,1.14126,156.71658,772.70099,-2.2458897,-3.9551101,-1.9486619,-4.7785721,-8.3028002,1050.6801
4.9208999,1.1413782,156.71651,772.71661,-2.2448726,-3.7077675,-1.9491658,-5.0067906,-8.3032131,1050.9385
4.921,1.1414961,156.71643,772.7323,-2.2438552,-3.4567447,-1.9496697,-5.2300596,-8.3036251,1051.197
4.9211001,1.141614,156.71635,772.74799,-2.2428377,-3.2022898,-1.9501737,-5.4481583,-8.304038,1051.4554
4.9211998,1.1417317,156.71628,772.76367,-2.2418201,-2.9446549,-1.9506779,-5.6608701,-8.30445,1051.714
4.9212999,1.1418495,156.7162,772.7793,-2.240802,-2.6840951,-1.951182,-5.8679848,-8.304862,1051.9724
4.9214001,1.1419672,156.71613,772.79498,-2.239784,-2.4208679,-1.9516861,-6.0692964,-8.305274,1052.231
4.9215002,1.1420847,156.71605,772.81067,-2.2387657,-2.1552341,-1.9521904,-6.2646055,-8.305687,1052.4894
4.9215999,1.1422021,156.71597,772.82635,-2.2377472,-1.8874567,-1.9526948,-6.4537187,-8.3060989,1052.7478
4.9217,1.1423196,156.7159,772.84204,-2.2367287,-1.6178006,-1.9531991,-6.6364484,-8.3065109,1053.0062
4.9218001,1.1424369,156.71582,772.85767,-2.2357097,-1.3465327,-1.9537036,-6.8126135,-8.3069229,1053.2648
4.9218998,1.142554,156.71574,772.87335,-2.2346907,-1.0739217,-1.9542081,-6.9820395,-8.3073339,1053.5232
4.9219999,1.1426712,156.71567,772.88904,-2.2336714,-0.80023742,-1.9547127,-7.144558,-8.3077459,1053.7816
4.9221001,1.1427883,156.71559,772.90472,-2.2326519,-0.52575076,-1.9552174,-7.3000083,-8.3081579,1054.04
4.9222002,1.1429052,156.71552,772.92035,-2.2316322,-0.25073361,-1.9557221,-7.448236,-8.3085699,1054.2983
4.9222999,1.1430221,156.71544,772.93604,-2.2306123,0.024541857,-1.9562268,-7.5890937,-8.3089819,1054.5568
4.9224,1.1431389,156.71536,772.95172,-2.2295923,0.29980302,-1.9567317,-7.7224422,-8.3093929,1054.8152
4.9225001,1.1432556,156.71529,772.96741,-2.2285721,0.57477736,-1.9572366,-7.8481488,-8.3098049,1055.0736
4.9225998,1.1433723,156.71521,772.98303,-2.2275517,0.84919256,-1.9577416,-7.9660892,-8.310216,1055.3319
4.9226999,1.1434888,156.71513,772.99872,-2.226531,1.1227769,-1.9582466,-8.0761461,-8.3106279,1055.5903
4.9228001,1.1436052,156.71506,773.0144,-2.2255101,1.3952595,-1.9587517,-8.1782103,-8.311039,1055.8486
4.9229002,1.1437216,156.71498,773.03009,-2.2244892,1.6663704,-1.9592568,-8.2721796,-8.31145,1056.1071
4.9229999,1.1438379,156.7149,773.04572,-2.2234681,1.9358412,-1.959762,-8.3579617,-8.311861,1056.3654
4.9231,1.1439542,156.71483,773.0614,-2.2224467,2.2034049,-1.9602673,-8.4354715,-8.312273,1056.6238
4.9232001,1.1440703,156.71475,773.07709,-2.2214251,2.4687967,-1.9607726,-8.504631,-8.3126841,1056.8821
4.9232998,1.1441863,156.71468,773.09277,-2.2204034,2.7317536,-1.961278,-8.5653725,-8.3130951,1057.1404
4.9233999,1.1443022,156.7146,773.10846,-2.2193813,2.9920151,-1.9617834,-8.6176348,-8.3135061,1057.3987
4.9235001,1.1444181,156.71452,773.12408,-2.2183592,3.2493236,-1.962289,-8.6613665,-8.3139172,1057.657
4.9236002,1.1445339,156.71445,773.13977,-2.2173369,3.5034242,-1.9627944,-8.6965227,-8.3143282,1057.9153
4.9236999,1.1446495,156.71437,773.15546,-2.2163143,3.7540648,-1.9633001,-8.7230692,-8.3147383,1058.1736
4.9238,1.1447651,156.71429,773.17114,-2.2152917,4.0009975,-1.9638058,-8.7409792,-8.3151493,1058.4319
4.9239001,1.1448807,156.71422,773.18677,-2.2142687,4.2439775,-1.9643115,-8.7502356,-8.3155603,1058.6902
4.9239998,1.144996,156.71414,773.20245,-2.2132456,4.4827638,-1.9648173,-8.7508268,-8.3159704,1058.9485
4.9240999,1.1451114,156.71407,773.21814,-2.2122223,4.7171202,-1.9653231,-8.742754,-8.3163815,1059.2067
4.9242001,1.1452267,156.71399,773.23383,-2.211199,4.9468145,-1.965829,-8.7260246,-8.3167915,1059.465
4.9243002,1.1453419,156.7139,773.24945,-2.2101753,5.1716189,-1.9663349,-8.7006531,-8.3172026,1059.7233
4.9243999,1.1454569,156.71382,773.26514,-2.2091515,5.3913107,-1.966841,-8.666666,-8.3176126,1059.9814
4.9245,1.1455719,156.71375,773.28082,-2.2081275,5.6056724,-1.967347,-8.6240959,-8.3180237,1060.2397
4.9246001,1.1456867,156.71367,773.29651,-2.2071033,5.8144913,-1.9678532,-8.5729856,-8.3184338,1060.4979
4.9246998,1.1458017,156.71359,773.31213,-2.206079,6.01756,-1.9683594,-8.5133839,-8.3188438,1060.7561
4.9247999,1.1459163,156.71352,773.32782,-2.2050543,6.2146783,-1.9688656,-8.4453506,-8.3192539,1061.0144
4.9249001,1.146031,156.71344,773.34351,-2.2040296,6.4056497,-1.9693719,-8.3689528,-8.319664,1061.2726
4.9250002,1.1461456,156.71336,773.35919,-2.2030046,6.5902853,-1.9698783,-8.2842646,-8.3200741,1061.5308
4.9250998,1.14626,156.71329,773.37482,-2.2019794,6.7684026,-1.9703847,-8.191371,-8.3204842,1061.7889
4.9252,1.1463745,156.71321,773.3905,-2.2009542,6.9398241,-1.9708911,-8.0903635,-8.3208942,1062.0471
4.9253001,1.1464887,156.71313,773.40619,-2.1999285,7.1043806,-1.9713976,-7.9813409,-8.3213043,1062.3053
4.9253998,1.1466029,156.71306,773.42188,-2.1989028,7.2619081,-1.9719043,-7.8644114,-8.3217134,1062.5635
4.9254999,1.1467171,156.71298,773.4375,-2.1978769,7.412251,-1.9724109,-7.7396908,-8.3221235,1062.8217
4.9256001,1.146831,156.71291,773.45319,-2.196851,7.5552597,-1.9729176,-7.6073017,-8.3225336,1063.0797
4.9257002,1.146945,156.71283,773.46887,-2.1958246,7.690793,-1.9734243,-7.4673753,-8.3229427,1063.3379
4.9257998,1.1470588,156.71275,773.48456,-2.1947982,7.818716,-1.9739311,-7.3200498,-8.3233528,1063.5961
4.9259,1.1471726,156.71268,773.50018,-2.1937716,7.9389014,-1.9744378,-7.1654706,-8.3237619,1063.8541
4.9260001,1.1472863,156.7126,773.51587,-2.192745,8.0512304,-1.9749448,-7.0037904,-8.3241711,1064.1123
4.9260998,1.1473999,156.71252,773.53156,-2.1917179,8.155592,-1.9754517,-6.8351698,-8.3245802,1064.3704
4.9261999,1.1475134,156.71245,773.54724,-2.1906908,8.2518816,-1.9759587,-6.6597748,-8.3249903,1064.6285
4.9263,1.1476268,156.71237,773.56293,-2.1896634,8.340004,-1.9764657,-6.4777794,-8.3253994,1064.8866
4.9264002,1.1477401,156.7123,773.57855,-2.1886358,8.4198713,-1.9769728,-6.2893629,-8.3258085,1065.1447
4.9264998,1.1478534,156.71222,773.59424,-2.1876082,8.4914045,-1.9774799,-6.0947118,-8.3262177,1065.4027
4.9266,1.1479665,156.71214,773.60992,-2.1865804,8.5545321,-1.9779872,-5.8940191,-8.3266268,1065.6609
4.9267001,1.1480795,156.71207,773.62561,-2.1855524,8.6091919,-1.9784944,-5.6874828,-8.3270359,1065.9189
4.9267998,1.1481924,156.71199,773.64124,-2.1845241,8.6553288,-1.9790016,-5.4753075,-8.3274441,1066.177
4.9268999,1.1483053,156.71191,773.65692,-2.1834955,8.6928968,-1.979509,-5.2577024,-8.3278532,1066.4351
4.927,1.1484181,156.71184,773.67261,-2.182467,8.721859,-1.9800164,-5.0348835,-8.3282623,1066.693
4.9271002,1.1485308,156.71176,773.68829,-2.1814382,8.7421865,-1.9805238,-4.8070712,-8.3286705,1066.951
4.9271998,1.1486434,156.71169,773.70392,-2.1804092,8.7538586,-1.9810313,-4.5744905,-8.3290796,1067.2091
4.9273,1.1487559,156.71161,773.7196,-2.1793802,8.7568626,-1.9815388,-4.3373723,-8.3294878,1067.4672
4.9274001,1.1488683,156.71153,773.73529,-2.1783509,8.7511959,-1.9820464,-4.0959501,-8.3298969,1067.7251
4.9274998,1.1489806,156.71146,773.75098,-2.1773214,8.7368641,-1.982554,-3.8504634,-8.3303051,1067.9832
4.9275999,1.1490928,156.71138,773.7666,-2.1762917,8.7138805,-1.9830617,-3.6011553,-8.3307133,1068.2412
4.9277,1.149205,156.7113,773.78229,-2.175262,8.6822681,-1.9835694,-3.3482721,-8.3311214,1068.4991
4.9278002,1.149317,156.71123,773.79797,-2.1742318,8.6420574,-1.9840771,-3.0920644,-8.3315296,1068.7572
