"Time","greaterThreshold.y","greaterEqualThreshold.y","lessThreshold.y","lessEqualThreshold.y","ramp.y"
0.8484,0,1,0,1,0
0.84859997,0,1,0,1,0
0.8488,0,1,0,1,0
0.84899998,0,1,0,1,0
0.84920001,0,1,0,1,0
0.84939998,0,1,0,1,0
0.84960002,0,1,0,1,0
0.84979999,0,1,0,1,0
0.85000002,0,1,0,1,0
0.8502,0,1,0,1,0
0.85039997,0,1,0,1,0
0.8506,0,1,0,1,0
0.85079998,0,1,0,1,0
0.85100001,0,1,0,1,0
0.85119998,0,1,0,1,0
0.85140002,0,1,0,1,0
0.85159999,0,1,0,1,0
0.85180002,0,1,0,1,0
0.852,0,1,0,1,0
0.85219997,0,1,0,1,0
0.8524,0,1,0,1,0
0.85259998,0,1,0,1,0
0.85280001,0,1,0,1,0
0.85299999,0,1,0,1,0
0.85320002,0,1,0,1,0
0.85339999,0,1,0,1,0
0.85360003,0,1,0,1,0
0.8538,0,1,0,1,0
0.85399997,0,1,0,1,0
0.85420001,0,1,0,1,0
0.85439998,0,1,0,1,0
0.85460001,0,1,0,1,0
0.85479999,0,1,0,1,0
0.85500002,0,1,0,1,0
0.85519999,0,1,0,1,0
0.85540003,0,1,0,1,0
0.8556,0,1,0,1,0
0.85579997,0,1,0,1,0
0.85600001,0,1,0,1,0
0.85619998,0,1,0,1,0
0.85640001,0,1,0,1,0
0.85659999,0,1,0,1,0
0.85680002,0,1,0,1,0
0.85699999,0,1,0,1,0
0.85720003,0,1,0,1,0
0.8574,0,1,0,1,0
0.85759997,0,1,0,1,0
0.85780001,0,1,0,1,0
0.85799998,0,1,0,1,0
0.85820001,0,1,0,1,0
0.85839999,0,1,0,1,0
0.85860002,0,1,0,1,0
0.85879999,0,1,0,1,0
0.85900003,0,1,0,1,0
0.8592,0,1,0,1,0
0.85939997,0,1,0,1,0
0.85960001,0,1,0,1,0
0.85979998,0,1,0,1,0
0.86000001,0,1,0,1,0
0.86019999,0,1,0,1,0
0.86040002,0,1,0,1,0
0.86059999,0,1,0,1,0
0.86080003,0,1,0,1,0
0.861,0,1,0,1,0
0.86119998,0,1,0,1,0
0.86140001,0,1,0,1,0
0.86159998,0,1,0,1,0
0.86180001,0,1,0,1,0
0.86199999,0,1,0,1,0
0.86220002,0,1,0,1,0
0.8624,0,1,0,1,0
0.86260003,0,1,0,1,0
0.8628,0,1,0,1,0
0.86299998,0,1,0,1,0
0.86320001,0,1,0,1,0
0.86339998,0,1,0,1,0
0.86360002,0,1,0,1,0
0.86379999,0,1,0,1,0
0.86400002,0,1,0,1,0
0.8642,0,1,0,1,0
0.86440003,0,1,0,1,0
0.8646,0,1,0,1,0
0.86479998,0,1,0,1,0
0.86500001,0,1,0,1,0
0.86519998,0,1,0,1,0
0.86540002,0,1,0,1,0
0.86559999,0,1,0,1,0
0.86580002,0,1,0,1,0
0.866,0,1,0,1,0
0.86619997,0,1,0,1,0
0.8664,0,1,0,1,0
0.86659998,0,1,0,1,0
0.86680001,0,1,0,1,0
0.86699998,0,1,0,1,0
0.86720002,0,1,0,1,0
0.86739999,0,1,0,1,0
0.86760002,0,1,0,1,0
0.8678,0,1,0,1,0
0.86799997,0,1,0,1,0
0.8682,0,1,0,1,0
0.86839998,0,1,0,1,0
0.86860001,0,1,0,1,0
0.86879998,0,1,0,1,0
0.86900002,0,1,0,1,0
0.86919999,0,1,0,1,0
0.86940002,0,1,0,1,0
0.8696,0,1,0,1,0
0.86979997,0,1,0,1,0
0.87,0,1,0,1,0
0.87019998,0,1,0,1,0
0.87040001,0,1,0,1,0
0.87059999,0,1,0,1,0
0.87080002,0,1,0,1,0
0.87099999,0,1,0,1,0
0.87120003,0,1,0,1,0
0.8714,0,1,0,1,0
0.87159997,0,1,0,1,0
0.87180001,0,1,0,1,0
0.87199998,0,1,0,1,0
0.87220001,0,1,0,1,0
0.87239999,0,1,0,1,0
0.87260002,0,1,0,1,0
0.87279999,0,1,0,1,0
0.87300003,0,1,0,1,0
0.8732,0,1,0,1,0
0.87339997,0,1,0,1,0
0.87360001,0,1,0,1,0
0.87379998,0,1,0,1,0
0.87400001,0,1,0,1,0
0.87419999,0,1,0,1,0
0.87440002,0,1,0,1,0
0.87459999,0,1,0,1,0
0.87480003,0,1,0,1,0
0.875,0,1,0,1,0
0.87519997,0,1,0,1,0
0.87540001,0,1,0,1,0
0.87559998,0,1,0,1,0
0.87580001,0,1,0,1,0
0.87599999,0,1,0,1,0
0.87620002,0,1,0,1,0
0.87639999,0,1,0,1,0
0.87660003,0,1,0,1,0
0.8768,0,1,0,1,0
0.87699997,0,1,0,1,0
0.87720001,0,1,0,1,0
0.87739998,0,1,0,1,0
0.87760001,0,1,0,1,0
0.87779999,0,1,0,1,0
0.87800002,0,1,0,1,0
0.87819999,0,1,0,1,0
0.87840003,0,1,0,1,0
0.8786,0,1,0,1,0
0.87879997,0,1,0,1,0
0.87900001,0,1,0,1,0
0.87919998,0,1,0,1,0
0.87940001,0,1,0,1,0
0.87959999,0,1,0,1,0
0.87980002,0,1,0,1,0
0.88,0,1,0,1,0
0.88020003,0,1,0,1,0
0.8804,0,1,0,1,0
0.88059998,0,1,0,1,0
0.88080001,0,1,0,1,0
0.88099998,0,1,0,1,0
0.88120002,0,1,0,1,0
0.88139999,0,1,0,1,0
0.88160002,0,1,0,1,0
0.8818,0,1,0,1,0
0.88200003,0,1,0,1,0
0.8822,0,1,0,1,0
0.88239998,0,1,0,1,0
0.88260001,0,1,0,1,0
0.88279998,0,1,0,1,0
0.88300002,0,1,0,1,0
0.88319999,0,1,0,1,0
0.88340002,0,1,0,1,0
0.8836,0,1,0,1,0
0.88380003,0,1,0,1,0
0.884,0,1,0,1,0
0.88419998,0,1,0,1,0
0.88440001,0,1,0,1,0
0.88459998,0,1,0,1,0
0.88480002,0,1,0,1,0
0.88499999,0,1,0,1,0
0.88520002,0,1,0,1,0
0.8854,0,1,0,1,0
0.88559997,0,1,0,1,0
0.8858,0,1,0,1,0
0.88599998,0,1,0,1,0
0.88620001,0,1,0,1,0
0.88639998,0,1,0,1,0
0.88660002,0,1,0,1,0
0.88679999,0,1,0,1,0
0.88700002,0,1,0,1,0
0.8872,0,1,0,1,0
0.88739997,0,1,0,1,0
0.8876,0,1,0,1,0
0.88779998,0,1,0,1,0
0.88800001,0,1,0,1,0
0.88819999,0,1,0,1,0
0.88840002,0,1,0,1,0
0.88859999,0,1,0,1,0
0.88880002,0,1,0,1,0
0.889,0,1,0,1,0
0.88919997,0,1,0,1,0
0.88940001,0,1,0,1,0
0.88959998,0,1,0,1,0
0.88980001,0,1,0,1,0
0.88999999,0,1,0,1,0
0.89020002,0,1,0,1,0
0.89039999,0,1,0,1,0
0.89060003,0,1,0,1,0
0.8908,0,1,0,1,0
0.89099997,0,1,0,1,0
0.89120001,0,1,0,1,0
0.89139998,0,1,0,1,0
0.89160001,0,1,0,1,0
0.89179999,0,1,0,1,0
0.89200002,0,1,0,1,0
0.89219999,0,1,0,1,0
0.89240003,0,1,0,1,0
0.8926,0,1,0,1,0
0.89279997,0,1,0,1,0
0.89300001,0,1,0,1,0
0.89319998,0,1,0,1,0
0.89340001,0,1,0,1,0
0.89359999,0,1,0,1,0
0.89380002,0,1,0,1,0
0.89399999,0,1,0,1,0
0.89420003,0,1,0,1,0
0.8944,0,1,0,1,0
0.89459997,0,1,0,1,0
0.89480001,0,1,0,1,0
0.89499998,0,1,0,1,0
0.89520001,0,1,0,1,0
0.89539999,0,1,0,1,0
0.89560002,0,1,0,1,0
0.89579999,0,1,0,1,0
0.89600003,0,1,0,1,0
0.8962,0,1,0,1,0
0.89639997,0,1,0,1,0
0.89660001,0,1,0,1,0
0.89679998,0,1,0,1,0
0.89700001,0,1,0,1,0
0.89719999,0,1,0,1,0
0.89740002,0,1,0,1,0
0.8976,0,1,0,1,0
0.89780003,0,1,0,1,0
0.898,0,1,0,1,0
0.89819998,0,1,0,1,0
0.89840001,0,1,0,1,0
0.89859998,0,1,0,1,0
0.89880002,0,1,0,1,0
0.89899999,0,1,0,1,0
0.89920002,0,1,0,1,0
0.8994,0,1,0,1,0
0.89960003,0,1,0,1,0
0.8998,0,1,0,1,0
0.89999998,0,1,0,1,0
0.90020001,0,1,0,1,0
0.90039998,0,1,0,1,0
0.90060002,0,1,0,1,0
0.90079999,0,1,0,1,0
0.90100002,0,1,0,1,0
0.9012,0,1,0,1,0
0.90140003,0,1,0,1,0
0.9016,0,1,0,1,0
0.90179998,0,1,0,1,0
0.90200001,0,1,0,1,0
0.90219998,0,1,0,1,0
0.90240002,0,1,0,1,0
0.90259999,0,1,0,1,0
0.90280002,0,1,0,1,0
0.903,0,1,0,1,0
0.90319997,0,1,0,1,0
0.9034,0,1,0,1,0
0.90359998,0,1,0,1,0
0.90380001,0,1,0,1,0
0.90399998,0,1,0,1,0
0.90420002,0,1,0,1,0
0.90439999,0,1,0,1,0
0.90460002,0,1,0,1,0
0.9048,0,1,0,1,0
0.90499997,0,1,0,1,0
0.9052,0,1,0,1,0
0.90539998,0,1,0,1,0
0.90560001,0,1,0,1,0
0.90579998,0,1,0,1,0
0.90600002,0,1,0,1,0
0.90619999,0,1,0,1,0
0.90640002,0,1,0,1,0
0.9066,0,1,0,1,0
0.90679997,0,1,0,1,0
0.90700001,0,1,0,1,0
0.90719998,0,1,0,1,0
0.90740001,0,1,0,1,0
0.90759999,0,1,0,1,0
0.90780002,0,1,0,1,0
0.90799999,0,1,0,1,0
0.90820003,0,1,0,1,0
0.9084,0,1,0,1,0
0.90859997,0,1,0,1,0
0.90880001,0,1,0,1,0
0.90899998,0,1,0,1,0
0.90920001,0,1,0,1,0
0.90939999,0,1,0,1,0
0.90960002,0,1,0,1,0
0.90979999,0,1,0,1,0
0.91000003,0,1,0,1,0
0.9102,0,1,0,1,0
0.91039997,0,1,0,1,0
0.91060001,0,1,0,1,0
0.91079998,0,1,0,1,0
0.91100001,0,1,0,1,0
0.91119999,0,1,0,1,0
0.91140002,0,1,0,1,0
0.91159999,0,1,0,1,0
0.91180003,0,1,0,1,0
0.912,0,1,0,1,0
0.91219997,0,1,0,1,0
0.91240001,0,1,0,1,0
0.91259998,0,1,0,1,0
0.91280001,0,1,0,1,0
0.91299999,0,1,0,1,0
0.91320002,0,1,0,1,0
0.91339999,0,1,0,1,0
0.91360003,0,1,0,1,0
0.9138,0,1,0,1,0
0.91399997,0,1,0,1,0
0.91420001,0,1,0,1,0
0.91439998,0,1,0,1,0
0.91460001,0,1,0,1,0
0.91479999,0,1,0,1,0
0.91500002,0,1,0,1,0
0.9152,0,1,0,1,0
0.91540003,0,1,0,1,0
0.9156,0,1,0,1,0
0.91579998,0,1,0,1,0
0.91600001,0,1,0,1,0
0.91619998,0,1,0,1,0
0.91640002,0,1,0,1,0
0.91659999,0,1,0,1,0
0.91680002,0,1,0,1,0
0.917,0,1,0,1,0
0.91720003,0,1,0,1,0
0.9174,0,1,0,1,0
0.91759998,0,1,0,1,0
0.91780001,0,1,0,1,0
0.91799998,0,1,0,1,0
0.91820002,0,1,0,1,0
0.91839999,0,1,0,1,0
0.91860002,0,1,0,1,0
0.9188,0,1,0,1,0
0.91900003,0,1,0,1,0
0.9192,0,1,0,1,0
0.91939998,0,1,0,1,0
0.91960001,0,1,0,1,0
0.91979998,0,1,0,1,0
0.92000002,0,1,0,1,0
0.92019999,0,1,0,1,0
0.92040002,0,1,0,1,0
0.9206,0,1,0,1,0
0.92079997,0,1,0,1,0
0.921,0,1,0,1,0
0.92119998,0,1,0,1,0
0.92140001,0,1,0,1,0
0.92159998,0,1,0,1,0
0.92180002,0,1,0,1,0
0.92199999,0,1,0,1,0
0.92220002,0,1,0,1,0
0.9224,0,1,0,1,0
0.92259997,0,1,0,1,0
0.9228,0,1,0,1,0
0.92299998,0,1,0,1,0
0.92320001,0,1,0,1,0
0.92339998,0,1,0,1,0
0.92360002,0,1,0,1,0
0.92379999,0,1,0,1,0
0.92400002,0,1,0,1,0
0.9242,0,1,0,1,0
0.92439997,0,1,0,1,0
0.92460001,0,1,0,1,0
0.92479998,0,1,0,1,0
0.92500001,0,1,0,1,0
0.92519999,0,1,0,1,0
0.92540002,0,1,0,1,0
0.92559999,0,1,0,1,0
0.92580003,0,1,0,1,0
0.926,0,1,0,1,0
0.92619997,0,1,0,1,0
0.92640001,0,1,0,1,0
0.92659998,0,1,0,1,0
0.92680001,0,1,0,1,0
0.92699999,0,1,0,1,0
0.92720002,0,1,0,1,0
0.92739999,0,1,0,1,0
0.92760003,0,1,0,1,0
0.9278,0,1,0,1,0
0.92799997,0,1,0,1,0
0.92820001,0,1,0,1,0
0.92839998,0,1,0,1,0
0.92860001,0,1,0,1,0
0.92879999,0,1,0,1,0
0.92900002,0,1,0,1,0
0.92919999,0,1,0,1,0
0.92940003,0,1,0,1,0
0.9296,0,1,0,1,0
0.92979997,0,1,0,1,0
0.93000001,0,1,0,1,0
0.93019998,0,1,0,1,0
0.93040001,0,1,0,1,0
0.93059999,0,1,0,1,0
0.93080002,0,1,0,1,0
0.93099999,0,1,0,1,0
0.93120003,0,1,0,1,0
0.9314,0,1,0,1,0
0.93159997,0,1,0,1,0
0.93180001,0,1,0,1,0
0.93199998,0,1,0,1,0
0.93220001,0,1,0,1,0
0.93239999,0,1,0,1,0
0.93260002,0,1,0,1,0
0.93279999,0,1,0,1,0
0.93300003,0,1,0,1,0
0.9332,0,1,0,1,0
0.93339998,0,1,0,1,0
0.93360001,0,1,0,1,0
0.93379998,0,1,0,1,0
0.93400002,0,1,0,1,0
0.93419999,0,1,0,1,0
0.93440002,0,1,0,1,0
0.9346,0,1,0,1,0
0.93480003,0,1,0,1,0
0.935,0,1,0,1,0
0.93519998,0,1,0,1,0
0.93540001,0,1,0,1,0
0.93559998,0,1,0,1,0
0.93580002,0,1,0,1,0
0.93599999,0,1,0,1,0
0.93620002,0,1,0,1,0
0.9364,0,1,0,1,0
0.93660003,0,1,0,1,0
0.9368,0,1,0,1,0
0.93699998,0,1,0,1,0
0.93720001,0,1,0,1,0
0.93739998,0,1,0,1,0
0.93760002,0,1,0,1,0
0.93779999,0,1,0,1,0
0.93800002,0,1,0,1,0
0.9382,0,1,0,1,0
0.93839997,0,1,0,1,0
0.9386,0,1,0,1,0
0.93879998,0,1,0,1,0
0.93900001,0,1,0,1,0
0.93919998,0,1,0,1,0
0.93940002,0,1,0,1,0
0.93959999,0,1,0,1,0
0.93980002,0,1,0,1,0
0.94,0,1,0,1,0
0.94019997,0,1,0,1,0
0.9404,0,1,0,1,0
0.94059998,0,1,0,1,0
0.94080001,0,1,0,1,0
0.94099998,0,1,0,1,0
0.94120002,0,1,0,1,0
0.94139999,0,1,0,1,0
0.94160002,0,1,0,1,0
0.9418,0,1,0,1,0
0.94199997,0,1,0,1,0
0.94220001,0,1,0,1,0
0.94239998,0,1,0,1,0
0.94260001,0,1,0,1,0
0.94279999,0,1,0,1,0
0.94300002,0,1,0,1,0
0.94319999,0,1,0,1,0
0.94340003,0,1,0,1,0
0.9436,0,1,0,1,0
0.94379997,0,1,0,1,0
0.94400001,0,1,0,1,0
0.94419998,0,1,0,1,0
0.94440001,0,1,0,1,0
0.94459999,0,1,0,1,0
0.94480002,0,1,0,1,0
0.94499999,0,1,0,1,0
0.94520003,0,1,0,1,0
0.9454,0,1,0,1,0
0.94559997,0,1,0,1,0
0.94580001,0,1,0,1,0
0.94599998,0,1,0,1,0
0.94620001,0,1,0,1,0
0.94639999,0,1,0,1,0
0.94660002,0,1,0,1,0
0.94679999,0,1,0,1,0
0.94700003,0,1,0,1,0
0.9472,0,1,0,1,0
0.94739997,0,1,0,1,0
0.94760001,0,1,0,1,0
0.94779998,0,1,0,1,0
0.94800001,0,1,0,1,0
0.94819999,0,1,0,1,0
0.94840002,0,1,0,1,0
0.94859999,0,1,0,1,0
0.94880003,0,1,0,1,0
0.949,0,1,0,1,0
0.94919997,0,1,0,1,0
0.94940001,0,1,0,1,0
0.94959998,0,1,0,1,0
0.94980001,0,1,0,1,0
0.94999999,0,1,0,1,0
0.95020002,0,1,0,1,0
0.95039999,0,1,0,1,0
0.95060003,0,1,0,1,0
0.9508,0,1,0,1,0
0.95099998,0,1,0,1,0
0.95120001,0,1,0,1,0
0.95139998,0,1,0,1,0
0.95160002,0,1,0,1,0
0.95179999,0,1,0,1,0
0.95200002,0,1,0,1,0
0.9522,0,1,0,1,0
0.95240003,0,1,0,1,0
0.9526,0,1,0,1,0
0.95279998,0,1,0,1,0
0.95300001,0,1,0,1,0
0.95319998,0,1,0,1,0
0.95340002,0,1,0,1,0
0.95359999,0,1,0,1,0
0.95380002,0,1,0,1,0
0.954,0,1,0,1,0
0.95420003,0,1,0,1,0
0.9544,0,1,0,1,0
0.95459998,0,1,0,1,0
0.95480001,0,1,0,1,0
0.95499998,0,1,0,1,0
0.95520002,0,1,0,1,0
0.95539999,0,1,0,1,0
0.95560002,0,1,0,1,0
0.9558,0,1,0,1,0
0.95599997,0,1,0,1,0
0.9562,0,1,0,1,0
0.95639998,0,1,0,1,0
0.95660001,0,1,0,1,0
0.95679998,0,1,0,1,0
0.95700002,0,1,0,1,0
0.95719999,0,1,0,1,0
0.95740002,0,1,0,1,0
0.9576,0,1,0,1,0
0.95779997,0,1,0,1,0
0.958,0,1,0,1,0
0.95819998,0,1,0,1,0
0.95840001,0,1,0,1,0
0.95859998,0,1,0,1,0
0.95880002,0,1,0,1,0
0.95899999,0,1,0,1,0
0.95920002,0,1,0,1,0
0.9594,0,1,0,1,0
0.95959997,0,1,0,1,0
0.9598,0,1,0,1,0
0.95999998,0,1,0,1,0
0.96020001,0,1,0,1,0
0.96039999,0,1,0,1,0
0.96060002,0,1,0,1,0
0.96079999,0,1,0,1,0
0.96100003,0,1,0,1,0
0.9612,0,1,0,1,0
0.96139997,0,1,0,1,0
0.96160001,0,1,0,1,0
0.96179998,0,1,0,1,0
0.96200001,0,1,0,1,0
0.96219999,0,1,0,1,0
0.96240002,0,1,0,1,0
0.96259999,0,1,0,1,0
0.96280003,0,1,0,1,0
0.963,0,1,0,1,0
0.96319997,0,1,0,1,0
0.96340001,0,1,0,1,0
0.96359998,0,1,0,1,0
0.96380001,0,1,0,1,0
0.96399999,0,1,0,1,0
0.96420002,0,1,0,1,0
0.96439999,0,1,0,1,0
0.96460003,0,1,0,1,0
0.9648,0,1,0,1,0
0.96499997,0,1,0,1,0
0.96520001,0,1,0,1,0
0.96539998,0,1,0,1,0
0.96560001,0,1,0,1,0
0.96579999,0,1,0,1,0
0.96600002,0,1,0,1,0
0.96619999,0,1,0,1,0
0.96640003,0,1,0,1,0
0.9666,0,1,0,1,0
0.96679997,0,1,0,1,0
0.96700001,0,1,0,1,0
0.96719998,0,1,0,1,0
0.96740001,0,1,0,1,0
0.96759999,0,1,0,1,0
0.96780002,0,1,0,1,0
0.96799999,0,1,0,1,0
0.96820003,0,1,0,1,0
0.9684,0,1,0,1,0
0.96859998,0,1,0,1,0
0.96880001,0,1,0,1,0
0.96899998,0,1,0,1,0
0.96920002,0,1,0,1,0
0.96939999,0,1,0,1,0
0.96960002,0,1,0,1,0
0.9698,0,1,0,1,0
0.97000003,0,1,0,1,0
0.9702,0,1,0,1,0
0.97039998,0,1,0,1,0
0.97060001,0,1,0,1,0
0.97079998,0,1,0,1,0
0.97100002,0,1,0,1,0
0.97119999,0,1,0,1,0
0.97140002,0,1,0,1,0
0.9716,0,1,0,1,0
0.97180003,0,1,0,1,0
0.972,0,1,0,1,0
0.97219998,0,1,0,1,0
0.97240001,0,1,0,1,0
0.97259998,0,1,0,1,0
0.97280002,0,1,0,1,0
0.97299999,0,1,0,1,0
0.97320002,0,1,0,1,0
0.9734,0,1,0,1,0
0.97359997,0,1,0,1,0
0.9738,0,1,0,1,0
0.97399998,0,1,0,1,0
0.97420001,0,1,0,1,0
0.97439998,0,1,0,1,0
0.97460002,0,1,0,1,0
0.97479999,0,1,0,1,0
0.97500002,0,1,0,1,0
0.9752,0,1,0,1,0
0.97539997,0,1,0,1,0
0.9756,0,1,0,1,0
0.97579998,0,1,0,1,0
0.97600001,0,1,0,1,0
0.97619998,0,1,0,1,0
0.97640002,0,1,0,1,0
0.97659999,0,1,0,1,0
0.97680002,0,1,0,1,0
0.977,0,1,0,1,0
0.97719997,0,1,0,1,0
0.9774,0,1,0,1,0
0.97759998,0,1,0,1,0
0.97780001,0,1,0,1,0
0.97799999,0,1,0,1,0
0.97820002,0,1,0,1,0
0.97839999,0,1,0,1,0
0.97860003,0,1,0,1,0
0.9788,0,1,0,1,0
0.97899997,0,1,0,1,0
0.97920001,0,1,0,1,0
0.97939998,0,1,0,1,0
0.97960001,0,1,0,1,0
0.97979999,0,1,0,1,0
0.98000002,0,1,0,1,0
0.98019999,0,1,0,1,0
0.98040003,0,1,0,1,0
0.9806,0,1,0,1,0
0.98079997,0,1,0,1,0
0.98100001,0,1,0,1,0
0.98119998,0,1,0,1,0
0.98140001,0,1,0,1,0
0.98159999,0,1,0,1,0
0.98180002,0,1,0,1,0
0.98199999,0,1,0,1,0
0.98220003,0,1,0,1,0
0.9824,0,1,0,1,0
0.98259997,0,1,0,1,0
0.98280001,0,1,0,1,0
0.98299998,0,1,0,1,0
0.98320001,0,1,0,1,0
0.98339999,0,1,0,1,0
0.98360002,0,1,0,1,0
0.98379999,0,1,0,1,0
0.98400003,0,1,0,1,0
0.9842,0,1,0,1,0
0.98439997,0,1,0,1,0
0.98460001,0,1,0,1,0
0.98479998,0,1,0,1,0
0.98500001,0,1,0,1,0
0.98519999,0,1,0,1,0
0.98540002,0,1,0,1,0
0.98559999,0,1,0,1,0
0.98580003,0,1,0,1,0
0.986,0,1,0,1,0
0.98619998,0,1,0,1,0
0.98640001,0,1,0,1,0
0.98659998,0,1,0,1,0
0.98680001,0,1,0,1,0
0.98699999,0,1,0,1,0
0.98720002,0,1,0,1,0
0.9874,0,1,0,1,0
0.98760003,0,1,0,1,0
0.9878,0,1,0,1,0
0.98799998,0,1,0,1,0
0.98820001,0,1,0,1,0
0.98839998,0,1,0,1,0
0.98860002,0,1,0,1,0
0.98879999,0,1,0,1,0
0.98900002,0,1,0,1,0
0.9892,0,1,0,1,0
0.98940003,0,1,0,1,0
0.9896,0,1,0,1,0
0.98979998,0,1,0,1,0
0.99000001,0,1,0,1,0
0.99019998,0,1,0,1,0
0.99040002,0,1,0,1,0
0.99059999,0,1,0,1,0
0.99080002,0,1,0,1,0
0.991,0,1,0,1,0
0.99119997,0,1,0,1,0
0.9914,0,1,0,1,0
0.99159998,0,1,0,1,0
0.99180001,0,1,0,1,0
0.99199998,0,1,0,1,0
0.99220002,0,1,0,1,0
0.99239999,0,1,0,1,0
0.99260002,0,1,0,1,0
0.9928,0,1,0,1,0
0.99299997,0,1,0,1,0
0.9932,0,1,0,1,0
0.99339998,0,1,0,1,0
0.99360001,0,1,0,1,0
0.99379998,0,1,0,1,0
0.99400002,0,1,0,1,0
0.99419999,0,1,0,1,0
0.99440002,0,1,0,1,0
0.9946,0,1,0,1,0
0.99479997,0,1,0,1,0
0.995,0,1,0,1,0
0.99519998,0,1,0,1,0
0.99540001,0,1,0,1,0
0.99559999,0,1,0,1,0
0.99580002,0,1,0,1,0
0.99599999,0,1,0,1,0
0.99620003,0,1,0,1,0
0.9964,0,1,0,1,0
0.99659997,0,1,0,1,0
0.99680001,0,1,0,1,0
0.99699998,0,1,0,1,0
0.99720001,0,1,0,1,0
0.99739999,0,1,0,1,0
0.99760002,0,1,0,1,0
0.99779999,0,1,0,1,0
0.99800003,0,1,0,1,0
0.9982,0,1,0,1,0
0.99839997,0,1,0,1,0
0.99860001,0,1,0,1,0
0.99879998,0,1,0,1,0
0.99900001,0,1,0,1,0
0.99919999,0,1,0,1,0
0.99940002,0,1,0,1,0
0.99959999,0,1,0,1,0
0.99980003,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
