"Time","inertiaLoad.w","inertiaLoadQS.w"
0.085100003,26.37081,26.370777
0.085199997,26.401211,26.401178
0.085299999,26.43161,26.43158
0.0854,26.462008,26.461977
0.085500002,26.492403,26.492371
0.085600004,26.522797,26.522764
0.085699998,26.553188,26.553156
0.0858,26.583578,26.583546
0.085900001,26.613964,26.613934
0.086000003,26.64435,26.644318
0.086099997,26.674734,26.674702
0.086199999,26.705114,26.705082
0.086300001,26.735493,26.73546
0.086400002,26.765871,26.765839
0.086499996,26.796246,26.796213
0.086599998,26.826618,26.826586
0.0867,26.856989,26.856956
0.086800002,26.887358,26.887325
0.086900003,26.917725,26.917692
0.086999997,26.94809,26.948057
0.087099999,26.978453,26.978418
0.087200001,27.008812,27.00878
0.087300003,27.039171,27.039139
0.087399997,27.069527,27.069494
0.087499999,27.099882,27.099848
0.0876,27.130234,27.130201
0.087700002,27.160583,27.160551
0.087800004,27.190931,27.190899
0.087899998,27.221277,27.221245
0.088,27.251621,27.251589
0.088100001,27.281963,27.281929
0.088200003,27.312304,27.312269
0.088299997,27.34264,27.342606
0.088399999,27.372976,27.372942
0.088500001,27.403309,27.403275
0.088600002,27.43364,27.433605
0.088699996,27.463968,27.463936
0.088799998,27.494295,27.494263
0.0889,27.52462,27.524588
0.089000002,27.554943,27.554909
0.089100003,27.585264,27.58523
0.089199997,27.615583,27.615549
0.089299999,27.645899,27.645864
0.089400001,27.676214,27.676178
0.089500003,27.706526,27.706491
0.089599997,27.736835,27.736801
0.089699998,27.767143,27.767109
0.0898,27.797449,27.797415
0.089900002,27.827753,27.827719
0.090000004,27.858053,27.858019
0.090099998,27.888353,27.888319
0.0902,27.91865,27.918615
0.090300001,27.948946,27.94891
0.090400003,27.979239,27.979204
0.090499997,28.009529,28.009495
0.090599999,28.039818,28.039782
0.090700001,28.070105,28.070068
0.090800002,28.100388,28.100353
0.090899996,28.130671,28.130634
0.090999998,28.16095,28.160915
0.0911,28.191229,28.191193
0.091200002,28.221504,28.221468
0.091300003,28.251778,28.251741
0.091399997,28.282049,28.282013
0.091499999,28.312317,28.312283
0.091600001,28.342585,28.342548
0.091700003,28.372849,28.372814
0.091799997,28.403112,28.403076
0.091899998,28.433372,28.433336
0.092,28.463631,28.463594
0.092100002,28.493887,28.493851
0.092200004,28.524141,28.524105
0.092299998,28.554392,28.554356
0.092399999,28.584642,28.584606
0.092500001,28.614889,28.614853
0.092600003,28.645134,28.645098
0.092699997,28.675377,28.675341
0.092799999,28.705618,28.705582
0.092900001,28.735857,28.735819
0.093000002,28.766092,28.766056
0.093099996,28.796328,28.796289
0.093199998,28.826559,28.826521
0.0933,28.856789,28.85675
0.093400002,28.887016,28.886978
0.093500003,28.91724,28.917204
0.093599997,28.947464,28.947426
0.093699999,28.977684,28.977648
0.093800001,29.007904,29.007866
0.093900003,29.03812,29.038082
0.093999997,29.068335,29.068296
0.094099998,29.098545,29.098509
0.0942,29.128756,29.128717
0.094300002,29.158962,29.158926
0.094400004,29.189169,29.189131
0.094499998,29.219372,29.219334
0.094599999,29.249573,29.249535
0.094700001,29.27977,29.279732
0.094800003,29.309967,29.309929
0.094899997,29.34016,29.340122
0.094999999,29.370354,29.370314
0.095100001,29.400543,29.400503
0.095200002,29.430729,29.430691
0.095299996,29.460915,29.460876
0.095399998,29.491098,29.491058
0.0955,29.521278,29.52124
0.095600002,29.551456,29.551418
0.095700003,29.581633,29.581594
0.095799997,29.611807,29.611767
0.095899999,29.641977,29.641939
0.096000001,29.672146,29.672108
0.096100003,29.702314,29.702274
0.096199997,29.732479,29.732439
0.096299998,29.76264,29.762602
0.0964,29.792801,29.792761
0.096500002,29.822958,29.82292
0.096600004,29.853115,29.853075
0.096699998,29.883268,29.883228
0.096799999,29.913418,29.91338
0.096900001,29.943567,29.943527
0.097000003,29.973713,29.973675
0.097099997,30.003859,30.003819
0.097199999,30.034,30.03396
0.0973,30.064138,30.0641
0.097400002,30.094276,30.094236
0.097499996,30.124411,30.124372
0.097599998,30.154545,30.154505
0.0977,30.184675,30.184635
0.097800002,30.214802,30.214762
0.097900003,30.244928,30.244888
0.097999997,30.275051,30.275011
0.098099999,30.305172,30.305132
0.098200001,30.335291,30.335251
0.098300003,30.365408,30.365368
0.098399997,30.395523,30.395481
0.098499998,30.425634,30.425594
0.0986,30.455744,30.455704
0.098700002,30.485851,30.485809
0.098800004,30.515955,30.515915
0.098899998,30.546059,30.546017
0.098999999,30.576159,30.576118
0.099100001,30.606256,30.606215
0.099200003,30.636353,30.636311
0.099299997,30.666445,30.666405
0.099399999,30.696535,30.696495
0.0995,30.726625,30.726583
0.099600002,30.75671,30.75667
0.099699996,30.786795,30.786753
0.099799998,30.816875,30.816835
0.0999,30.846954,30.846914
0.1,30.877031,30.876989
0.1001,30.907106,30.907064
0.1002,30.937178,30.937136
0.1003,30.967249,30.967207
0.1004,30.997316,30.997274
0.1005,31.02738,31.027338
0.1006,31.057444,31.057402
0.1007,31.087503,31.087461
0.1008,31.117561,31.117519
0.1009,31.147617,31.147575
0.101,31.17767,31.177628
0.1011,31.207722,31.207678
0.1012,31.23777,31.237726
0.1013,31.267815,31.267773
0.1014,31.297859,31.297815
0.1015,31.3279,31.327858
0.1016,31.357939,31.357897
0.1017,31.387976,31.387932
0.1018,31.418009,31.417967
0.1019,31.448042,31.447998
0.102,31.478071,31.478027
0.1021,31.508097,31.508055
0.1022,31.538122,31.538078
0.1023,31.568144,31.5681
0.1024,31.598164,31.59812
0.1025,31.628181,31.628138
0.1026,31.658195,31.658152
0.1027,31.688208,31.688164
0.1028,31.718218,31.718174
0.1029,31.748226,31.748182
0.103,31.778231,31.778187
0.1031,31.808233,31.808189
0.1032,31.838234,31.83819
0.1033,31.868233,31.868189
0.1034,31.898228,31.898184
0.1035,31.928221,31.928177
0.1036,31.958212,31.958168
0.1037,31.988201,31.988155
0.1038,32.018185,32.018143
0.1039,32.048168,32.048126
0.104,32.078152,32.078106
0.1041,32.108128,32.108086
0.1042,32.138103,32.138062
0.1043,32.168079,32.168034
0.1044,32.198051,32.198006
0.1045,32.22802,32.227974
0.1046,32.257984,32.257938
0.1047,32.287949,32.287903
0.1048,32.317909,32.317863
0.1049,32.34787,32.347824
0.105,32.377827,32.377781
0.1051,32.40778,32.407734
0.1052,32.437733,32.437687
0.1053,32.467682,32.467636
0.1054,32.497627,32.497581
0.1055,32.527573,32.527527
0.1056,32.557514,32.557468
0.1057,32.587452,32.587406
0.1058,32.61739,32.617344
0.1059,32.647324,32.647278
0.106,32.677254,32.677208
0.1061,32.707184,32.707138
0.1062,32.73711,32.737064
0.1063,32.767036,32.766991
0.1064,32.796959,32.796909
0.1065,32.826878,32.826832
0.1066,32.856792,32.856747
0.1067,32.886707,32.886662
0.1068,32.916622,32.916573
0.1069,32.946529,32.946484
0.107,32.976437,32.976391
0.1071,33.00634,33.006294
0.1072,33.036243,33.036198
0.1073,33.066143,33.066093
0.1074,33.096039,33.095993
0.1075,33.125935,33.125885
0.1076,33.155827,33.155777
0.1077,33.185715,33.185669
0.1078,33.215603,33.215553
0.1079,33.245487,33.245438
0.108,33.275368,33.275322
0.1081,33.305248,33.305199
0.1082,33.335125,33.335075
0.1083,33.364998,33.364952
0.1084,33.394871,33.394821
0.1085,33.42474,33.42469
0.1086,33.454605,33.454559
0.1087,33.48447,33.484421
0.1088,33.514332,33.514282
0.1089,33.544189,33.544144
0.109,33.574047,33.573997
0.1091,33.603901,33.603851
0.1092,33.633755,33.633705
0.1093,33.663601,33.663551
0.1094,33.693447,33.693398
0.1095,33.723293,33.723244
0.1096,33.753132,33.753086
0.1097,33.78297,33.782925
0.1098,33.812809,33.812759
0.1099,33.84264,33.842594
0.11,33.872471,33.872425
0.1101,33.902302,33.902252
0.1102,33.932129,33.932079
0.1103,33.961952,33.961903
0.1104,33.991772,33.991722
0.1105,34.021591,34.021542
0.1106,34.051407,34.051353
0.1107,34.081219,34.081169
0.1108,34.111027,34.110977
0.1109,34.140835,34.140785
0.111,34.170643,34.170593
0.1111,34.200443,34.200394
0.1112,34.230244,34.230194
0.1113,34.260044,34.259991
0.1114,34.289837,34.289787
0.1115,34.31963,34.31958
0.1116,34.349419,34.349369
0.1117,34.379208,34.379154
0.1118,34.408993,34.408939
0.1119,34.438774,34.438721
0.112,34.468552,34.468502
0.1121,34.498329,34.49828
0.1122,34.528103,34.528053
0.1123,34.557877,34.557823
0.1124,34.587643,34.587593
0.1125,34.617409,34.617359
0.1126,34.647175,34.647121
0.1127,34.676937,34.676884
0.1128,34.706696,34.706642
0.1129,34.73645,34.736397
0.113,34.766205,34.766151
0.1131,34.795956,34.795902
0.1132,34.825703,34.825649
0.1133,34.855446,34.855396
0.1134,34.885189,34.885139
0.1135,34.914932,34.914879
0.1136,34.944668,34.944614
0.1137,34.974403,34.97435
0.1138,35.004135,35.004082
0.1139,35.033863,35.033813
0.114,35.063591,35.063538
0.1141,35.093315,35.093262
0.1142,35.123039,35.122986
0.1143,35.152756,35.152702
0.1144,35.182472,35.182419
0.1145,35.212189,35.212135
0.1146,35.241898,35.241844
0.1147,35.271606,35.271553
0.1148,35.301311,35.301258
0.1149,35.331017,35.330963
0.115,35.360718,35.360664
0.1151,35.390415,35.390362
0.1152,35.420109,35.420055
0.1153,35.449802,35.449749
0.1154,35.479492,35.479439
0.1155,35.509178,35.509125
0.1156,35.538864,35.538811
0.1157,35.568546,35.568489
0.1158,35.598225,35.598171
0.1159,35.627899,35.627846
0.116,35.657574,35.65752
0.1161,35.687244,35.687191
0.1162,35.716915,35.716858
0.1163,35.746578,35.746525
0.1164,35.776241,35.776188
0.1165,35.805901,35.805847
0.1166,35.83556,35.835506
0.1167,35.865215,35.865162
0.1168,35.894867,35.894814
0.1169,35.924519,35.924461
0.117,35.954163,35.954109
0.1171,35.983807,35.983753
0.1172,36.013451,36.013393
0.1173,36.043087,36.043034
0.1174,36.072723,36.07267
0.1175,36.102356,36.102303
0.1176,36.131989,36.131931
0.1177,36.161617,36.16156
0.1178,36.191242,36.191185
0.1179,36.220863,36.220806
0.118,36.250484,36.250427
0.1181,36.280102,36.280045
0.1182,36.309715,36.309658
0.1183,36.339325,36.339272
0.1184,36.368935,36.368877
0.1185,36.39854,36.398483
0.1186,36.428143,36.428089
0.1187,36.457745,36.457687
0.1188,36.487343,36.487286
0.1189,36.516937,36.51688
0.119,36.546532,36.546474
0.1191,36.576118,36.576065
0.1192,36.605705,36.605652
0.1193,36.635292,36.635235
0.1194,36.664871,36.664818
0.1195,36.69445,36.694393
0.1196,36.724026,36.723969
0.1197,36.753601,36.753544
0.1198,36.783173,36.783115
0.1199,36.81274,36.812683
0.12,36.842304,36.842247
0.1201,36.871864,36.871807
0.1202,36.901424,36.901367
0.1203,36.930981,36.930923
0.1204,36.960537,36.96048
0.1205,36.990086,36.990028
0.1206,37.019634,37.019577
0.1207,37.049179,37.049122
0.1208,37.078724,37.078667
0.1209,37.108265,37.108204
0.121,37.137802,37.137741
0.1211,37.167336,37.167278
0.1212,37.196865,37.196808
0.1213,37.226395,37.226337
0.1214,37.25592,37.255863
0.1215,37.285446,37.285385
0.1216,37.314964,37.314907
0.1217,37.344482,37.344425
0.1218,37.373997,37.37394
0.1219,37.403511,37.40345
0.122,37.433018,37.432961
0.1221,37.462524,37.462467
0.1222,37.492031,37.49197
0.1223,37.52153,37.521473
0.1224,37.551029,37.550968
0.1225,37.580524,37.580463
0.1226,37.610016,37.609959
0.1227,37.639507,37.639446
0.1228,37.668995,37.668934
0.1229,37.698479,37.698418
0.123,37.727959,37.727898
0.1231,37.757439,37.757378
0.1232,37.786911,37.786854
0.1233,37.816387,37.816326
0.1234,37.845856,37.845795
0.1235,37.875324,37.875263
0.1236,37.904785,37.904728
0.1237,37.93425,37.934189
0.1238,37.963707,37.963646
0.1239,37.993164,37.993103
0.124,38.022617,38.022556
0.1241,38.052067,38.052006
0.1242,38.081512,38.081451
0.1243,38.110958,38.110897
0.1244,38.1404,38.140339
0.1245,38.169838,38.169777
0.1246,38.199272,38.199211
0.1247,38.228706,38.228645
0.1248,38.258137,38.258076
0.1249,38.287563,38.287502
0.125,38.31699,38.316929
0.1251,38.346409,38.346348
0.1252,38.375828,38.375767
0.12530001,38.405247,38.405182
0.12540001,38.434658,38.434597
0.12549999,38.464069,38.464005
0.1256,38.493477,38.493412
0.1257,38.522881,38.52282
0.1258,38.55228,38.552219
0.1259,38.58168,38.581619
0.126,38.611076,38.611015
0.1261,38.640469,38.640408
0.12620001,38.669861,38.669796
0.12630001,38.699245,38.699184
0.12639999,38.72863,38.728569
0.1265,38.758011,38.75795
0.1266,38.787392,38.787327
0.1267,38.816765,38.816704
0.1268,38.846138,38.846077
0.1269,38.875507,38.875446
0.127,38.904877,38.904812
0.12710001,38.934238,38.934177
0.12720001,38.9636,38.963539
0.12729999,38.992958,38.992897
0.1274,39.022316,39.022251
0.1275,39.051666,39.051601
0.1276,39.081017,39.080952
0.1277,39.110363,39.110298
0.1278,39.139706,39.139645
0.1279,39.169048,39.168983
0.12800001,39.198387,39.198322
0.12809999,39.227722,39.227657
0.12819999,39.257053,39.256989
0.1283,39.286381,39.286316
0.1284,39.315708,39.315643
0.1285,39.345032,39.344967
0.1286,39.374352,39.374287
0.1287,39.403667,39.403606
0.1288,39.432983,39.432919
0.12890001,39.462296,39.462231
0.12899999,39.491604,39.491539
0.12909999,39.520908,39.520844
0.1292,39.550213,39.550148
0.1293,39.579514,39.579449
0.1294,39.60881,39.608746
0.1295,39.638103,39.638039
0.1296,39.667393,39.667328
0.12970001,39.696682,39.696617
0.12980001,39.725967,39.725903
0.12989999,39.755249,39.755184
0.13,39.784531,39.784462
0.1301,39.813805,39.81374
0.1302,39.843079,39.843014
0.1303,39.872349,39.872284
0.1304,39.901615,39.90155
0.1305,39.930882,39.930817
0.13060001,39.960144,39.960075
0.13070001,39.989403,39.989334
0.13079999,40.018658,40.018589
0.1309,40.047909,40.047844
0.131,40.07716,40.077091
0.1311,40.106407,40.106339
0.1312,40.135651,40.135582
0.1313,40.16489,40.164822
0.1314,40.194126,40.194061
0.13150001,40.223362,40.223297
0.13160001,40.252594,40.252525
0.13169999,40.281822,40.281757
0.1318,40.31105,40.310982
0.1319,40.340271,40.340202
0.132,40.369492,40.369423
0.1321,40.398708,40.39864
0.1322,40.427921,40.427853
0.1323,40.457134,40.457066
0.13240001,40.48634,40.486275
0.13249999,40.515545,40.515476
0.13259999,40.544746,40.544678
0.1327,40.573948,40.573879
0.1328,40.603142,40.603073
0.1329,40.632336,40.632267
0.133,40.661526,40.661457
0.1331,40.690712,40.690643
0.1332,40.719894,40.719826
0.13330001,40.749077,40.749008
0.13339999,40.778255,40.778187
0.13349999,40.80743,40.807362
0.1336,40.836601,40.836533
0.1337,40.865768,40.8657
0.1338,40.894936,40.894867
0.1339,40.924099,40.92403
0.134,40.953259,40.95319
0.13410001,40.982414,40.982346
0.13420001,41.011566,41.011497
0.13429999,41.040718,41.040649
0.1344,41.069866,41.069798
0.1345,41.09901,41.098942
0.1346,41.128151,41.128082
0.1347,41.157291,41.157219
0.1348,41.186424,41.186356
0.1349,41.215557,41.215488
0.13500001,41.244686,41.244617
0.13510001,41.273815,41.273743
0.13519999,41.302937,41.302868
0.1353,41.332058,41.331985
0.1354,41.361176,41.361103
0.1355,41.390289,41.390217
0.1356,41.419399,41.419327
0.1357,41.448505,41.448437
0.1358,41.477612,41.477543
0.13590001,41.506714,41.506641
0.13600001,41.535812,41.53574
0.13609999,41.564907,41.564838
0.1362,41.594002,41.593929
0.1363,41.623089,41.62302
0.1364,41.652176,41.652107
0.1365,41.681259,41.68119
0.1366,41.710342,41.71027
0.1367,41.739418,41.739346
0.13680001,41.768494,41.768421
0.13689999,41.797562,41.797493
0.13699999,41.82663,41.826561
0.1371,41.855698,41.855625
0.1372,41.884758,41.884686
0.1373,41.913818,41.913746
0.1374,41.942871,41.942799
0.1375,41.971924,41.971851
0.1376,42.000977,42.000904
0.13770001,42.030022,42.029949
0.13779999,42.059063,42.05899
0.13789999,42.088104,42.088032
0.138,42.117142,42.117069
0.1381,42.146175,42.146103
0.1382,42.175209,42.175133
0.1383,42.204235,42.204163
0.1384,42.233261,42.233185
0.13850001,42.26228,42.262207
0.13860001,42.291302,42.291225
0.13869999,42.320316,42.32024
0.1388,42.349327,42.349255
0.1389,42.378338,42.378262
0.139,42.407341,42.407269
0.1391,42.436344,42.436272
0.1392,42.465347,42.465271
0.1393,42.494343,42.494267
0.13940001,42.523335,42.523262
0.13950001,42.552326,42.552254
0.13959999,42.581314,42.581238
0.1397,42.610298,42.610222
0.1398,42.639278,42.639206
0.1399,42.668259,42.668182
0.14,42.697231,42.697155
0.1401,42.726204,42.726128
0.1402,42.755173,42.755096
0.14030001,42.784138,42.784061
0.14040001,42.813099,42.813023
0.14049999,42.84206,42.841984
0.1406,42.871014,42.870937
0.1407,42.899967,42.899891
0.1408,42.928917,42.928841
0.1409,42.957863,42.957787
0.141,42.986809,42.986732
0.1411,43.015747,43.015671
0.14120001,43.044685,43.044609
0.14129999,43.07362,43.073544
0.14139999,43.102551,43.102474
0.1415,43.131477,43.131401
0.1416,43.1604,43.160324
0.1417,43.189323,43.189247
0.1418,43.218239,43.218163
0.1419,43.247154,43.247078
0.142,43.276066,43.27599
0.14210001,43.304974,43.304897
0.14219999,43.333881,43.333805
0.14229999,43.362782,43.362705
0.1424,43.391682,43.391605
0.1425,43.420578,43.420502
0.1426,43.449471,43.449394
0.1427,43.478359,43.478283
0.1428,43.507248,43.507168
0.1429,43.536129,43.536053
0.14300001,43.56501,43.56493
0.14309999,43.593887,43.593807
0.1432,43.622761,43.622681
0.1433,43.65163,43.65155
0.1434,43.680496,43.68042
0.1435,43.709362,43.709282
0.1436,43.73822,43.738144
0.1437,43.767078,43.767002
0.14380001,43.795933,43.795856
0.14390001,43.824783,43.824707
0.14399999,43.853634,43.853554
0.1441,43.882477,43.882401
0.1442,43.91132,43.91124
0.1443,43.940159,43.940079
0.1444,43.968994,43.968914
0.1445,43.997826,43.997746
0.1446,44.026653,44.026573
0.14470001,44.055477,44.055401
0.14480001,44.084301,44.084221
0.14489999,44.113121,44.113041
0.145,44.141937,44.141857
0.1451,44.17075,44.17067
0.1452,44.199558,44.199478
0.1453,44.228363,44.228283
0.1454,44.257168,44.257088
0.1455,44.285969,44.285889
0.14560001,44.314762,44.314682
0.14569999,44.343555,44.343475
0.14579999,44.372345,44.372265
0.1459,44.401134,44.401054
0.146,44.429916,44.429836
0.1461,44.458698,44.458618
0.1462,44.487473,44.487392
0.1463,44.516247,44.516167
0.1464,44.545017,44.544937
0.14650001,44.573784,44.573704
0.14659999,44.602551,44.60247
0.14669999,44.63131,44.631229
0.1468,44.660069,44.659988
0.1469,44.688824,44.68874
0.147,44.717575,44.717491
0.1471,44.746323,44.746239
0.1472,44.775066,44.774982
0.1473,44.803806,44.803726
0.14740001,44.832546,44.832462
0.14749999,44.861279,44.861198
0.1476,44.890011,44.889927
0.1477,44.918739,44.918655
0.1478,44.947464,44.94738
0.1479,44.976185,44.976105
0.148,45.004902,45.004822
0.1481,45.033619,45.033535
0.14820001,45.062332,45.062248
0.14830001,45.091038,45.090958
0.14839999,45.119743,45.119663
0.1485,45.148445,45.148365
0.1486,45.177143,45.177063
0.1487,45.205841,45.205757
0.1488,45.234531,45.234447
0.1489,45.263222,45.263138
0.149,45.291908,45.291824
0.14910001,45.320587,45.320507
0.14920001,45.349266,45.349186
0.14929999,45.377945,45.377861
0.1494,45.406616,45.406532
0.1495,45.435284,45.4352
0.1496,45.463951,45.463867
0.1497,45.492611,45.492527
0.1498,45.521271,45.521187
0.1499,45.549927,45.549843
0.15000001,45.578579,45.578495
0.15009999,45.607231,45.607143
0.15019999,45.635876,45.635792
0.1503,45.664516,45.664433
0.1504,45.693157,45.693073
0.1505,45.721794,45.721706
0.1506,45.750427,45.75034
0.1507,45.779057,45.778969
0.1508,45.807682,45.807594
0.15090001,45.836304,45.83622
0.15099999,45.864922,45.864838
0.15109999,45.893539,45.893452
0.1512,45.92215,45.922066
0.1513,45.95076,45.950676
0.1514,45.979366,45.979282
0.1515,46.007969,46.007885
0.1516,46.036568,46.036484
0.1517,46.065163,46.065079
0.15180001,46.093758,46.09367
0.15189999,46.122345,46.122261
0.152,46.150932,46.150845
0.1521,46.179516,46.179428
0.1522,46.208096,46.208008
0.1523,46.236671,46.236584
0.1524,46.265244,46.265156
0.1525,46.293812,46.293724
0.15260001,46.322376,46.322292
0.15270001,46.350941,46.350853
0.15279999,46.379498,46.379414
0.1529,46.408054,46.407967
0.153,46.436607,46.43652
0.1531,46.465157,46.465069
0.1532,46.493702,46.493614
