"Time","Ptr","Pqs"
25.207001,-33905.645,-33905.371
25.208,-33902.562,-33902.289
25.209,-33899.484,-33899.207
25.209999,-33896.398,-33896.125
25.211,-33893.312,-33893.039
25.212,-33890.227,-33889.953
25.212999,-33887.137,-33886.863
25.214001,-33884.043,-33883.77
25.215,-33880.949,-33880.676
25.216,-33877.855,-33877.578
25.216999,-33874.758,-33874.48
25.218,-33871.656,-33871.383
25.219,-33868.555,-33868.281
25.219999,-33865.453,-33865.176
25.221001,-33862.348,-33862.07
25.222,-33859.238,-33858.961
25.223,-33856.129,-33855.852
25.224001,-33853.016,-33852.742
25.225,-33849.902,-33849.625
25.226,-33846.789,-33846.512
25.226999,-33843.668,-33843.395
25.228001,-33840.551,-33840.273
25.229,-33837.43,-33837.152
25.23,-33834.305,-33834.027
25.231001,-33831.18,-33830.902
25.232,-33828.051,-33827.773
25.233,-33824.922,-33824.641
25.233999,-33821.789,-33821.512
25.235001,-33818.656,-33818.375
25.236,-33815.52,-33815.238
25.237,-33812.379,-33812.102
25.238001,-33809.242,-33808.961
25.239,-33806.098,-33805.82
25.24,-33802.953,-33802.676
25.240999,-33799.809,-33799.527
25.242001,-33796.66,-33796.379
25.243,-33793.512,-33793.23
25.243999,-33790.359,-33790.078
25.245001,-33787.203,-33786.922
25.246,-33784.047,-33783.766
25.247,-33780.891,-33780.609
25.247999,-33777.73,-33777.449
25.249001,-33774.566,-33774.285
25.25,-33771.402,-33771.121
25.250999,-33768.234,-33767.957
25.252001,-33765.066,-33764.785
25.253,-33761.898,-33761.617
25.254,-33758.727,-33758.445
25.254999,-33755.551,-33755.27
25.256001,-33752.375,-33752.094
25.257,-33749.195,-33748.914
25.257999,-33746.016,-33745.734
25.259001,-33742.832,-33742.551
25.26,-33739.648,-33739.367
25.261,-33736.465,-33736.18
25.261999,-33733.273,-33732.992
25.263,-33730.086,-33729.801
25.264,-33726.891,-33726.609
25.264999,-33723.699,-33723.414
25.266001,-33720.5,-33720.219
25.267,-33717.301,-33717.02
25.268,-33714.102,-33713.816
25.268999,-33710.898,-33710.617
25.27,-33707.695,-33707.41
25.271,-33704.488,-33704.203
25.271999,-33701.281,-33700.996
25.273001,-33698.07,-33697.785
25.274,-33694.855,-33694.57
25.275,-33691.641,-33691.355
25.275999,-33688.426,-33688.141
25.277,-33685.207,-33684.922
25.278,-33681.984,-33681.699
25.278999,-33678.762,-33678.477
25.280001,-33675.539,-33675.254
25.281,-33672.312,-33672.027
25.282,-33669.082,-33668.797
25.283001,-33665.852,-33665.566
25.284,-33662.621,-33662.332
25.285,-33659.387,-33659.098
25.285999,-33656.148,-33655.863
25.287001,-33652.91,-33652.621
25.288,-33649.668,-33649.383
25.289,-33646.426,-33646.137
25.290001,-33643.18,-33642.895
25.291,-33639.934,-33639.645
25.292,-33636.684,-33636.398
25.292999,-33633.434,-33633.145
25.294001,-33630.18,-33629.895
25.295,-33626.926,-33626.637
25.296,-33623.668,-33623.383
25.297001,-33620.41,-33620.121
25.298,-33617.148,-33616.859
25.299,-33613.887,-33613.598
25.299999,-33610.621,-33610.332
25.301001,-33607.355,-33607.066
25.302,-33604.086,-33603.797
25.302999,-33600.816,-33600.523
25.304001,-33597.543,-33597.254
25.305,-33594.266,-33593.977
25.306,-33590.988,-33590.699
25.306999,-33587.711,-33587.422
25.308001,-33584.43,-33584.141
25.309,-33581.145,-33580.855
25.309999,-33577.863,-33577.57
25.311001,-33574.574,-33574.285
25.312,-33571.285,-33570.996
25.313,-33567.992,-33567.703
25.313999,-33564.699,-33564.41
25.315001,-33561.406,-33561.113
25.316,-33558.109,-33557.816
25.316999,-33554.809,-33554.516
25.318001,-33551.508,-33551.215
25.319,-33548.203,-33547.914
25.32,-33544.898,-33544.609
25.320999,-33541.594,-33541.301
25.322001,-33538.285,-33537.992
25.323,-33534.973,-33534.68
25.323999,-33531.66,-33531.367
25.325001,-33528.344,-33528.051
25.326,-33525.027,-33524.734
25.327,-33521.707,-33521.414
25.327999,-33518.387,-33518.094
25.329,-33515.062,-33514.77
25.33,-33511.738,-33511.441
25.330999,-33508.41,-33508.117
25.332001,-33505.082,-33504.785
25.333,-33501.75,-33501.453
25.334,-33498.414,-33498.121
25.334999,-33495.078,-33494.785
25.336,-33491.742,-33491.449
25.337,-33488.402,-33488.109
25.337999,-33485.062,-33484.766
25.339001,-33481.719,-33481.422
25.34,-33478.371,-33478.078
25.341,-33475.023,-33474.73
25.341999,-33471.676,-33471.379
25.343,-33468.324,-33468.027
25.344,-33464.973,-33464.676
25.344999,-33461.617,-33461.32
25.346001,-33458.258,-33457.961
25.347,-33454.898,-33454.602
25.348,-33451.535,-33451.238
25.349001,-33448.172,-33447.875
25.35,-33444.809,-33444.512
25.351,-33441.441,-33441.145
25.351999,-33438.07,-33437.773
25.353001,-33434.699,-33434.402
25.354,-33431.324,-33431.027
25.355,-33427.949,-33427.652
25.356001,-33424.57,-33424.273
25.357,-33421.191,-33420.895
25.358,-33417.812,-33417.512
25.358999,-33414.426,-33414.129
25.360001,-33411.043,-33410.742
25.361,-33407.652,-33407.355
25.362,-33404.266,-33403.965
25.363001,-33400.871,-33400.574
25.364,-33397.48,-33397.18
25.365,-33394.082,-33393.781
25.365999,-33390.684,-33390.387
25.367001,-33387.285,-33386.984
25.368,-33383.883,-33383.582
25.368999,-33380.48,-33380.18
25.370001,-33377.074,-33376.773
25.371,-33373.668,-33373.367
25.372,-33370.258,-33369.957
25.372999,-33366.844,-33366.543
25.374001,-33363.43,-33363.129
25.375,-33360.016,-33359.715
25.375999,-33356.598,-33356.297
25.377001,-33353.176,-33352.875
25.378,-33349.754,-33349.453
25.379,-33346.332,-33346.031
25.379999,-33342.906,-33342.605
25.381001,-33339.477,-33339.176
25.382,-33336.047,-33335.746
25.382999,-33332.617,-33332.312
25.384001,-33329.184,-33328.879
25.385,-33325.746,-33325.445
25.386,-33322.309,-33322.004
25.386999,-33318.867,-33318.566
25.388,-33315.426,-33315.125
25.389,-33311.984,-33311.68
25.389999,-33308.535,-33308.234
25.391001,-33305.09,-33304.785
25.392,-33301.641,-33301.336
25.393,-33298.188,-33297.883
25.393999,-33294.734,-33294.43
25.395,-33291.277,-33290.973
25.396,-33287.82,-33287.516
25.396999,-33284.359,-33284.055
25.398001,-33280.898,-33280.594
25.399,-33277.434,-33277.129
25.4,-33273.969,-33273.66
25.400999,-33270.5,-33270.191
25.402,-33267.027,-33266.723
25.403,-33263.559,-33263.25
25.403999,-33260.082,-33259.777
25.405001,-33256.605,-33256.301
25.406,-33253.129,-33252.82
25.407,-33249.648,-33249.344
25.408001,-33246.168,-33245.859
25.409,-33242.684,-33242.375
25.41,-33239.195,-33238.891
25.410999,-33235.707,-33235.402
25.412001,-33232.219,-33231.91
25.413,-33228.727,-33228.418
25.414,-33225.23,-33224.926
25.415001,-33221.734,-33221.43
25.416,-33218.238,-33217.93
25.417,-33214.738,-33214.43
25.417999,-33211.234,-33210.926
25.419001,-33207.73,-33207.422
25.42,-33204.227,-33203.918
25.421,-33200.719,-33200.406
25.422001,-33197.207,-33196.898
25.423,-33193.695,-33193.387
25.424,-33190.18,-33189.871
25.424999,-33186.664,-33186.355
25.426001,-33183.145,-33182.836
25.427,-33179.625,-33179.316
25.427999,-33176.105,-33175.793
25.429001,-33172.578,-33172.27
25.43,-33169.055,-33168.742
25.431,-33165.523,-33165.215
25.431999,-33161.996,-33161.684
25.433001,-33158.461,-33158.152
25.434,-33154.93,-33154.617
25.434999,-33151.391,-33151.082
25.436001,-33147.855,-33147.543
25.437,-33144.312,-33144.004
25.438,-33140.77,-33140.461
25.438999,-33137.227,-33136.914
25.440001,-33133.68,-33133.367
25.441,-33130.133,-33129.82
25.441999,-33126.582,-33126.27
25.443001,-33123.031,-33122.719
25.444,-33119.477,-33119.164
25.445,-33115.918,-33115.605
25.445999,-33112.359,-33112.047
25.447001,-33108.801,-33108.488
25.448,-33105.238,-33104.926
25.448999,-33101.676,-33101.359
25.450001,-33098.109,-33097.793
25.451,-33094.539,-33094.227
25.452,-33090.969,-33090.656
25.452999,-33087.398,-33087.082
25.454,-33083.824,-33083.508
25.455,-33080.246,-33079.934
25.455999,-33076.668,-33076.355
25.457001,-33073.09,-33072.773
25.458,-33069.504,-33069.191
25.459,-33065.922,-33065.605
25.459999,-33062.336,-33062.02
25.461,-33058.746,-33058.43
25.462,-33055.156,-33054.84
25.462999,-33051.562,-33051.25
25.464001,-33047.969,-33047.652
25.465,-33044.375,-33044.059
25.466,-33040.773,-33040.457
25.466999,-33037.176,-33036.859
25.468,-33033.57,-33033.254
25.469,-33029.969,-33029.652
25.469999,-33026.363,-33026.043
25.471001,-33022.754,-33022.438
25.472,-33019.145,-33018.824
25.473,-33015.531,-33015.215
25.474001,-33011.918,-33011.598
25.475,-33008.301,-33007.98
25.476,-33004.68,-33004.363
25.476999,-33001.062,-33000.742
25.478001,-32997.438,-32997.121
25.479,-32993.812,-32993.496
25.48,-32990.188,-32989.871
25.481001,-32986.559,-32986.242
25.482,-32982.93,-32982.609
25.483,-32979.297,-32978.977
25.483999,-32975.664,-32975.344
25.485001,-32972.027,-32971.707
25.486,-32968.387,-32968.066
25.487,-32964.746,-32964.426
25.488001,-32961.105,-32960.785
25.489,-32957.461,-32957.141
25.49,-32953.812,-32953.492
25.490999,-32950.164,-32949.844
25.492001,-32946.516,-32946.195
25.493,-32942.863,-32942.543
25.493999,-32939.207,-32938.887
25.495001,-32935.551,-32935.23
25.496,-32931.895,-32931.574
25.497,-32928.234,-32927.914
25.497999,-32924.57,-32924.25
25.499001,-32920.906,-32920.586
25.5,-32917.242,-32916.918
25.500999,-32913.57,-32913.25
25.502001,-32909.902,-32909.578
25.503,-32906.23,-32905.906
25.504,-32902.555,-32902.234
25.504999,-32898.879,-32898.555
25.506001,-32895.199,-32894.879
25.507,-32891.52,-32891.195
25.507999,-32887.836,-32887.516
25.509001,-32884.152,-32883.828
25.51,-32880.469,-32880.145
25.511,-32876.777,-32876.453
25.511999,-32873.09,-32872.766
25.513,-32869.395,-32869.07
25.514,-32865.703,-32865.379
25.514999,-32862.004,-32861.68
25.516001,-32858.309,-32857.98
25.517,-32854.605,-32854.281
25.518,-32850.902,-32850.578
25.518999,-32847.199,-32846.875
25.52,-32843.492,-32843.168
25.521,-32839.785,-32839.461
25.521999,-32836.074,-32835.75
25.523001,-32832.363,-32832.035
25.524,-32828.648,-32828.32
25.525,-32824.93,-32824.605
25.525999,-32821.215,-32820.887
25.527,-32817.492,-32817.168
25.528,-32813.77,-32813.445
25.528999,-32810.047,-32809.719
25.530001,-32806.32,-32805.992
25.531,-32802.59,-32802.266
25.532,-32798.863,-32798.535
25.533001,-32795.129,-32794.801
25.534,-32791.395,-32791.066
25.535,-32787.66,-32787.332
25.535999,-32783.922,-32783.594
25.537001,-32780.18,-32779.852
25.538,-32776.438,-32776.109
25.539,-32772.691,-32772.363
25.540001,-32768.945,-32768.617
25.541,-32765.199,-32764.871
25.542,-32761.449,-32761.119
25.542999,-32757.695,-32757.367
25.544001,-32753.941,-32753.613
25.545,-32750.186,-32749.857
25.546,-32746.428,-32746.098
25.547001,-32742.668,-32742.338
25.548,-32738.904,-32738.576
25.549,-32735.141,-32734.811
25.549999,-32731.375,-32731.045
25.551001,-32727.605,-32727.275
25.552,-32723.836,-32723.506
25.552999,-32720.064,-32719.734
25.554001,-32716.289,-32715.959
25.555,-32712.514,-32712.184
25.556,-32708.734,-32708.404
25.556999,-32704.955,-32704.623
25.558001,-32701.172,-32700.842
25.559,-32697.389,-32697.057
25.559999,-32693.602,-32693.271
25.561001,-32689.814,-32689.482
25.562,-32686.023,-32685.691
25.563,-32682.232,-32681.9
25.563999,-32678.438,-32678.105
25.565001,-32674.643,-32674.309
25.566,-32670.844,-32670.512
25.566999,-32667.043,-32666.711
25.568001,-32663.242,-32662.908
25.569,-32659.438,-32659.104
25.57,-32655.631,-32655.299
25.570999,-32651.822,-32651.49
25.572001,-32648.014,-32647.68
25.573,-32644.201,-32643.867
25.573999,-32640.387,-32640.053
25.575001,-32636.57,-32636.236
25.576,-32632.752,-32632.418
25.577,-32628.932,-32628.598
25.577999,-32625.111,-32624.775
25.579,-32621.287,-32620.951
25.58,-32617.461,-32617.125
25.580999,-32613.633,-32613.297
25.582001,-32609.803,-32609.467
25.583,-32605.971,-32605.635
25.584,-32602.137,-32601.801
25.584999,-32598.301,-32597.965
25.586,-32594.463,-32594.127
25.587,-32590.623,-32590.287
25.587999,-32586.781,-32586.445
25.589001,-32582.938,-32582.6
25.59,-32579.09,-32578.754
25.591,-32575.242,-32574.906
25.591999,-32571.393,-32571.057
25.593,-32567.541,-32567.203
25.594,-32563.688,-32563.35
25.594999,-32559.83,-32559.494
25.596001,-32555.973,-32555.637
25.597,-32552.113,-32551.775
25.598,-32548.252,-32547.914
25.599001,-32544.387,-32544.049
25.6,-32540.521,-32540.184
25.601,-32536.654,-32536.316
25.601999,-32532.783,-32532.445
25.603001,-32528.912,-32528.574
25.604,-32525.039,-32524.699
25.605,-32521.162,-32520.824
25.606001,-32517.285,-32516.945
25.607,-32513.404,-32513.066
25.608,-32509.523,-32509.184
25.608999,-32505.639,-32505.301
25.610001,-32501.754,-32501.414
25.611,-32497.865,-32497.527
25.612,-32493.977,-32493.637
25.613001,-32490.084,-32489.744
25.614,-32486.191,-32485.852
25.615,-32482.295,-32481.955
25.615999,-32478.398,-32478.057
25.617001,-32474.498,-32474.158
25.618,-32470.596,-32470.256
25.618999,-32466.693,-32466.352
25.620001,-32462.787,-32462.445
25.621,-32458.879,-32458.539
25.622,-32454.971,-32454.629
25.622999,-32451.059,-32450.717
25.624001,-32447.145,-32446.803
25.625,-32443.229,-32442.887
25.625999,-32439.312,-32438.969
25.627001,-32435.393,-32435.051
25.628,-32431.471,-32431.129
25.629,-32427.547,-32427.205
25.629999,-32423.621,-32423.279
25.631001,-32419.693,-32419.352
25.632,-32415.766,-32415.422
25.632999,-32411.834,-32411.49
25.634001,-32407.9,-32407.557
25.635,-32403.965,-32403.621
25.636,-32400.027,-32399.684
25.636999,-32396.088,-32395.744
25.638,-32392.146,-32391.803
25.639,-32388.203,-32387.859
25.639999,-32384.258,-32383.914
25.641001,-32380.311,-32379.965
25.642,-32376.361,-32376.016
25.643,-32372.41,-32372.064
25.643999,-32368.457,-32368.111
25.645,-32364.502,-32364.156
25.646,-32360.543,-32360.199
25.646999,-32356.584,-32356.238
25.648001,-32352.623,-32352.277
25.649,-32348.66,-32348.314
25.65,-32344.695,-32344.35
25.650999,-32340.729,-32340.381
25.652,-32336.758,-32336.412
25.653,-32332.787,-32332.441
25.653999,-32328.814,-32328.467
25.655001,-32324.84,-32324.492
25.656,-32320.861,-32320.516
25.657,-32316.883,-32316.535
25.658001,-32312.902,-32312.555
25.659,-32308.92,-32308.572
25.66,-32304.934,-32304.586
25.660999,-32300.947,-32300.6
25.662001,-32296.957,-32296.609
25.663,-32292.967,-32292.619
25.664,-32288.975,-32288.625
25.665001,-32284.979,-32284.631
25.666,-32280.982,-32280.633
25.667,-32276.982,-32276.635
25.667999,-32272.982,-32272.633
25.669001,-32268.979,-32268.631
25.67,-32264.975,-32264.625
25.671,-32260.967,-32260.619
25.672001,-32256.959,-32256.609
25.673,-32252.947,-32252.598
25.674,-32248.936,-32248.586
25.674999,-32244.92,-32244.57
25.676001,-32240.904,-32240.553
25.677,-32236.885,-32236.535
25.677999,-32232.865,-32232.514
25.679001,-32228.842,-32228.49
25.68,-32224.816,-32224.467
25.681,-32220.791,-32220.439
25.681999,-32216.762,-32216.41
25.683001,-32212.73,-32212.381
25.684,-32208.699,-32208.348
25.684999,-32204.664,-32204.312
25.686001,-32200.627,-32200.275
25.687,-32196.59,-32196.236
25.688,-32192.549,-32192.197
25.688999,-32188.506,-32188.154
25.690001,-32184.461,-32184.109
25.691,-32180.416,-32180.062
25.691999,-32176.367,-32176.014
25.693001,-32172.316,-32171.963
25.694,-32168.264,-32167.91
25.695,-32164.209,-32163.855
25.695999,-32160.152,-32159.799
25.697001,-32156.096,-32155.742
25.698,-32152.035,-32151.682
25.698999,-32147.973,-32147.619
25.700001,-32143.908,-32143.555
25.701,-32139.842,-32139.488
25.702,-32135.773,-32135.42
25.702999,-32131.703,-32131.35
25.704,-32127.631,-32127.277
25.705,-32123.557,-32123.203
25.705999,-32119.48,-32119.127
25.707001,-32115.402,-32115.047
25.708,-32111.322,-32110.967
25.709,-32107.24,-32106.885
25.709999,-32103.156,-32102.801
25.711,-32099.07,-32098.715
25.712,-32094.982,-32094.627
25.712999,-32090.893,-32090.537
25.714001,-32086.801,-32086.445
25.715,-32082.707,-32082.35
25.716,-32078.611,-32078.254
25.716999,-32074.514,-32074.156
25.718,-32070.414,-32070.057
25.719,-32066.312,-32065.955
25.719999,-32062.207,-32061.85
25.721001,-32058.102,-32057.744
25.722,-32053.994,-32053.637
25.723,-32049.885,-32049.527
25.724001,-32045.773,-32045.414
25.725,-32041.66,-32041.301
25.726,-32037.543,-32037.186
25.726999,-32033.426,-32033.068
25.728001,-32029.307,-32028.947
25.729,-32025.186,-32024.826
25.73,-32021.061,-32020.703
25.731001,-32016.936,-32016.576
25.732,-32012.809,-32012.449
25.733,-32008.68,-32008.32
25.733999,-32004.547,-32004.188
25.735001,-32000.414,-32000.055
25.736,-31996.279,-31995.918
25.737,-31992.141,-31991.781
25.738001,-31988.002,-31987.643
25.739,-31983.861,-31983.5
25.74,-31979.717,-31979.357
25.740999,-31975.572,-31975.211
25.742001,-31971.426,-31971.064
25.743,-31967.275,-31966.914
25.743999,-31963.125,-31962.764
25.745001,-31958.971,-31958.609
25.746,-31954.816,-31954.455
25.747,-31950.66,-31950.297
25.747999,-31946.5,-31946.139
25.749001,-31942.34,-31941.977
25.75,-31938.176,-31937.814
25.750999,-31934.012,-31933.648
25.752001,-31929.844,-31929.482
25.753,-31925.676,-31925.312
25.754,-31921.504,-31921.143
25.754999,-31917.332,-31916.969
25.756001,-31913.156,-31912.793
25.757,-31908.98,-31908.617
25.757999,-31904.801,-31904.438
25.759001,-31900.621,-31900.258
25.76,-31896.438,-31896.074
25.761,-31892.254,-31891.889
25.761999,-31888.066,-31887.703
25.763,-31883.877,-31883.514
25.764,-31879.688,-31879.322
25.764999,-31875.494,-31875.131
25.766001,-31871.301,-31870.936
25.767,-31867.104,-31866.738
25.768,-31862.904,-31862.541
25.768999,-31858.705,-31858.34
25.77,-31854.502,-31854.137
25.771,-31850.299,-31849.932
25.771999,-31846.092,-31845.727
25.773001,-31841.883,-31841.518
25.774,-31837.674,-31837.307
25.775,-31833.461,-31833.094
25.775999,-31829.246,-31828.881
25.777,-31825.031,-31824.664
25.778,-31820.812,-31820.445
25.778999,-31816.592,-31816.225
25.780001,-31812.369,-31812.004
25.781,-31808.146,-31807.779
25.782,-31803.92,-31803.553
25.783001,-31799.691,-31799.324
25.784,-31795.461,-31795.094
25.785,-31791.23,-31790.861
25.785999,-31786.996,-31786.629
25.787001,-31782.76,-31782.393
25.788,-31778.521,-31778.154
25.789,-31774.283,-31773.914
25.790001,-31770.041,-31769.672
25.791,-31765.797,-31765.428
25.792,-31761.551,-31761.182
25.792999,-31757.305,-31756.936
25.794001,-31753.055,-31752.686
25.795,-31748.803,-31748.434
25.796,-31744.549,-31744.18
25.797001,-31740.293,-31739.924
25.798,-31736.035,-31735.666
25.799,-31731.777,-31731.406
25.799999,-31727.516,-31727.145
25.801001,-31723.252,-31722.881
25.802,-31718.986,-31718.615
25.802999,-31714.719,-31714.348
25.804001,-31710.449,-31710.08
25.805,-31706.178,-31705.809
25.806,-31701.906,-31701.535
25.806999,-31697.631,-31697.26
25.808001,-31693.354,-31692.982
25.809,-31689.074,-31688.703
25.809999,-31684.793,-31684.422
25.811001,-31680.51,-31680.139
25.812,-31676.225,-31675.854
25.813,-31671.938,-31671.566
25.813999,-31667.648,-31667.277
25.815001,-31663.357,-31662.986
25.816,-31659.066,-31658.693
25.816999,-31654.771,-31654.398
25.818001,-31650.475,-31650.102
25.819,-31646.176,-31645.803
25.82,-31641.875,-31641.502
25.820999,-31637.572,-31637.199
25.822001,-31633.268,-31632.895
25.823,-31628.961,-31628.588
25.823999,-31624.652,-31624.277
25.825001,-31620.342,-31619.967
25.826,-31616.029,-31615.654
25.827,-31611.715,-31611.34
25.827999,-31607.398,-31607.023
25.829,-31603.08,-31602.705
25.83,-31598.76,-31598.385
25.830999,-31594.438,-31594.062
25.832001,-31590.113,-31589.738
25.833,-31585.787,-31585.412
25.834,-31581.459,-31581.084
25.834999,-31577.129,-31576.754
25.836,-31572.797,-31572.422
25.837,-31568.463,-31568.088
25.837999,-31564.127,-31563.75
25.839001,-31559.789,-31559.412
25.84,-31555.449,-31555.072
25.841,-31551.107,-31550.73
25.841999,-31546.764,-31546.387
25.843,-31542.418,-31542.041
25.844,-31538.07,-31537.693
25.844999,-31533.721,-31533.344
25.846001,-31529.369,-31528.992
25.847,-31525.016,-31524.637
25.848,-31520.66,-31520.281
25.849001,-31516.303,-31515.924
25.85,-31511.943,-31511.564
