"Time","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","inductor.i"
5.0344,1,1,1,1,1,0,-1.4794261,-0.027543504,2095.3691,0.94476509,13.042737,0.013921472,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.032556
5.0345998,1,1,1,1,1,0,-1.4794261,-0.038691491,2095.3691,1.5675415,13.042737,0.016526887,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.021299
5.0348001,1,1,1,1,1,0,-1.4794261,-0.051641006,2095.3691,2.4073083,13.042737,0.019129874,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.00829
5.0349998,1,1,1,1,1,0,-1.4794261,-0.066340826,2095.3691,3.488977,13.042737,0.021730071,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,12.993586
5.0349998,1,1,1,1,1,0,-1.4794261,-0.066340946,2095.3691,3.488986,13.042737,0.02173009,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,12.993586
5.0350351,1,1,1,1,1,0,-1.4794261,-0.069091946,2095.3691,3.7050092,13.042737,0.022185273,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,12.99084
5.0350351,1,0,1,1,1,1,-1.4794261,-0.069091946,2095.3691,3.7050092,13.042737,0.022185273,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,12.99084
5.0352001,1,0,1,1,1,1,-1.4794261,-0.057091136,2095.3691,4.5787511,13.042737,0.024329314,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.002851
5.0353999,1,0,1,1,1,1,-1.4794261,-0.044141643,2095.3691,5.4185238,13.042737,0.026931206,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.015762
5.0356002,1,0,1,1,1,1,-1.4794261,-0.032993689,2095.3691,6.0413008,13.042737,0.029535495,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.026825
5.0358,1,0,1,1,1,1,-1.4794261,-0.023691282,2095.3691,6.4754181,13.042737,0.032141808,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.036001
5.0359998,1,0,1,1,1,1,-1.4794261,-0.016271107,2095.3691,6.7522092,13.042737,0.034749769,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.043262
5.0362,1,0,1,1,1,1,-1.4794261,-0.010762454,2095.3691,6.9054732,13.042737,0.037358984,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.048586
5.0363998,1,0,1,1,1,1,-1.4794261,-0.0071870638,2095.3691,6.9709597,13.042737,0.039969072,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.05196
5.0366001,1,0,1,1,1,1,-1.4794261,-0.0055590458,2095.3691,6.9857998,13.042737,0.04257964,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.053376
5.0366669,1,0,1,1,1,1,-1.4794261,-0.0054504545,2095.3691,6.9860353,13.042737,0.043449849,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.053414
5.0366669,1,0,1,1,1,1,-1.4794261,-0.0054504545,2095.3691,6.9860353,13.042737,0.043449868,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.053414
5.0366669,1,0,1,1,1,1,-1.6351364,0,2095.8105,0,13.03496,0,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.053414
5.0366669,1,0,1,1,1,1,-1.6351364,-9.75553e-15,2095.8105,3.7797313e-17,13.03496,3.2867365e-11,5.0233335,5.0300002,5.0166669,5.0333333,5.02,5.0266666,13.053414
5.0366669,1,0,1,1,1,1,-1.6351364,-9.75553e-15,2095.8105,3.7797313e-17,13.03496,3.2867365e-11,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.053414
5.0367999,1,0,1,1,1,1,-1.6351364,-0.00043436888,2095.8105,0.0018870593,13.03496,0.0017404264,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.052837
5.0370002,1,0,1,1,1,1,-1.6351364,-0.0027126446,2095.8105,0.02942232,13.03496,0.0043507777,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.050352
5.0372,1,0,1,1,1,1,-1.6351364,-0.0069344542,2095.8105,0.12010137,13.03496,0.0069604386,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.045938
5.0373998,1,0,1,1,1,1,-1.6351364,-0.013083123,2095.8105,0.31066006,13.03496,0.0095690256,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.039617
5.0376,1,0,1,1,1,1,-1.6351364,-0.021134384,2095.8105,0.63625836,13.03496,0.012176161,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.031423
5.0377998,1,0,1,1,1,1,-1.6351364,-0.031056464,2095.8105,1.1299274,13.03496,0.014781472,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.021395
5.0380001,1,0,1,1,1,1,-1.6351364,-0.042810202,2095.8105,1.8220446,13.03496,0.0173846,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.009579
5.0381999,1,0,1,1,1,1,-1.6351364,-0.056349214,2095.8105,2.7398596,13.03496,0.019985188,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,12.996028
5.0383334,1,0,1,1,1,1,-1.6351364,-0.066340819,2095.8105,3.4889722,13.03496,0.021717316,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,12.98606
5.0383716,1,0,1,1,1,1,-1.6351364,-0.069356643,2095.8105,3.7260032,13.03496,0.022215575,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,12.983056
5.0383716,1,1,1,0,1,1,-1.6351364,-0.069356643,2095.8105,3.7260032,13.03496,0.022215575,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,12.983056
5.0384002,1,1,1,0,1,1,-1.6351364,-0.067219019,2095.8105,3.887502,13.03496,0.022582961,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,12.985203
5.0386,1,1,1,0,1,1,-1.6351364,-0.05309651,2095.8105,4.8860044,13.03496,0.025181446,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,12.999355
5.0387998,1,1,1,0,1,1,-1.6351364,-0.040742192,2095.8105,5.6505041,13.03496,0.027782582,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.011686
5.039,1,1,1,0,1,1,-1.6351364,-0.03020489,2095.8105,6.2070866,13.03496,0.030385997,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.022156
5.0391998,1,1,1,0,1,1,-1.6351364,-0.021526178,2095.8105,6.5851483,13.03496,0.032991316,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.030728
5.0394001,1,1,1,0,1,1,-1.6351364,-0.014740294,2095.8105,6.8169007,13.03496,0.035598159,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.037377
5.0395999,1,1,1,0,1,1,-1.6351364,-0.0098740216,2095.8105,6.9368525,13.03496,0.038206138,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.042084
5.0398002,1,1,1,0,1,1,-1.6351364,-0.0069465665,2095.8105,6.9812794,13.03496,0.040814862,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.044837
5.04,1,1,1,0,1,1,-1.6351364,-0.0059694801,2095.8105,6.9876437,13.03496,0.043423925,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.045632
5.04,1,1,1,0,1,1,-1.6351364,-0.0059694801,2095.8105,6.9876437,13.03496,0.043423943,5.0233335,5.0300002,5.0366669,5.0333333,5.02,5.0266666,13.045632
5.04,1,1,1,0,1,1,-1.7908441,0,2096.293,0,13.027183,0,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.045632
5.0402002,1,1,1,0,1,1,-1.7908441,-0.00097713363,2096.293,0.0063645183,13.027183,0.0026090431,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.044475
5.0404,1,1,1,0,1,1,-1.7908441,-0.0039046328,2096.293,0.050792344,13.027183,0.0052176602,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.041374
5.0405998,1,1,1,0,1,1,-1.7908441,-0.0087709576,2096.293,0.17074908,13.027183,0.0078254649,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.036352
5.0408001,1,1,1,0,1,1,-1.7908441,-0.015556892,2096.293,0.40250823,13.027183,0.010432075,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.029434
5.0409999,1,1,1,0,1,1,-1.7908441,-0.024235658,2096.293,0.78058076,13.027183,0.013037114,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.020655
5.0412002,1,1,1,0,1,1,-1.7908441,-0.034773003,2096.293,1.3371691,13.027183,0.015640216,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.010055
5.0414,1,1,1,0,1,1,-1.7908441,-0.04712734,2096.293,2.1016583,13.027183,0.018241018,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.997684
5.0416002,1,1,1,0,1,1,-1.7908441,-0.061249912,2096.293,3.100158,13.027183,0.020839175,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.983599
5.0416665,1,1,1,0,1,1,-1.7908441,-0.066340819,2096.293,3.4889722,13.027183,0.02170456,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.978533
5.0417085,1,1,1,0,1,1,-1.7908441,-0.069621809,2096.293,3.7470763,13.027183,0.022245826,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.975271
5.0417085,1,1,0,1,1,1,-1.7908441,-0.069621809,2096.293,3.7470763,13.027183,0.022245826,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.975271
5.0418,1,1,0,1,1,1,-1.7908441,-0.062837385,2096.293,4.2495651,13.027183,0.023435,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.982095
5.0419998,1,1,0,1,1,1,-1.7908441,-0.049298402,2096.293,5.1673808,13.027183,0.026032807,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.995678
5.0422001,1,1,0,1,1,1,-1.7908441,-0.037544683,2096.293,5.8595071,13.027183,0.028633147,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.007424
5.0423999,1,1,0,1,1,1,-1.7908441,-0.027622653,2096.293,6.3531651,13.027183,0.031235652,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.017297
5.0426002,1,1,0,1,1,1,-1.7908441,-0.019571444,2096.293,6.6787543,13.027183,0.033839941,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.025262
5.0427999,1,1,0,1,1,1,-1.7908441,-0.013422827,2096.293,6.8693066,13.027183,0.036445629,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.031297
5.0430002,1,1,0,1,1,1,-1.7908441,-0.0092010703,2096.293,6.9599824,13.027183,0.03905233,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.035384
5.0432,1,1,0,1,1,1,-1.7908441,-0.0069228341,2096.293,6.9875174,13.027183,0.041659653,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.037517
5.0433335,1,1,0,1,1,1,-1.7908441,-0.0064885002,2096.293,6.9894037,13.027183,0.043398,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.03785
5.0433335,1,1,0,1,1,1,-1.7908441,-0.0064885002,2096.293,6.9894037,13.027183,0.043398019,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.03785
5.0433335,1,1,0,1,1,1,-1.94655,0,2096.821,0,13.019405,0,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.03785
5.0433335,1,1,0,1,1,1,-1.94655,-8.5435826e-15,2096.821,2.8949869e-17,13.019405,3.287301e-11,5.0233335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.03785
5.0433335,1,1,0,1,1,1,-1.94655,-8.5435826e-15,2096.821,2.8949869e-17,13.019405,3.287301e-11,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.03785
5.0433998,1,1,0,1,1,1,-1.94655,-0.00010860983,2096.821,0.00024033863,13.019405,0.00086918584,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.037691
5.0436001,1,1,0,1,1,1,-1.94655,-0.0017366734,2096.821,0.015079823,13.019405,0.003476579,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.035915
5.0437999,1,1,0,1,1,1,-1.94655,-0.0053121103,2096.821,0.080568239,13.019405,0.0060834228,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.032203
5.0440001,1,1,0,1,1,1,-1.94655,-0.010820815,2096.821,0.23383775,13.019405,0.0086893328,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.026576
5.0441999,1,1,0,1,1,1,-1.94655,-0.01824104,2096.821,0.51063639,13.019405,0.011293927,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.019064
5.0444002,1,1,0,1,1,1,-1.94655,-0.027543504,2096.821,0.94476503,13.019405,0.013896835,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.009704
5.0446,1,1,0,1,1,1,-1.94655,-0.038691491,2096.821,1.5675415,13.019405,0.016497688,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.998538
5.0447998,1,1,0,1,1,1,-1.94655,-0.051641006,2096.821,2.4073081,13.019405,0.019096132,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.98562
5.0450001,1,1,0,1,1,1,-1.94655,-0.066340826,2096.821,3.4889767,13.019405,0.021691803,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.971006
5.0450001,1,1,0,1,1,1,-1.94655,-0.066340946,2096.821,3.488986,13.019405,0.021691823,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.971006
5.0450449,1,1,0,1,1,1,-1.94655,-0.069887437,2096.821,3.768229,13.019405,0.022276023,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.967487
5.0450449,1,1,1,1,0,1,-1.94655,-0.069887437,2096.821,3.768229,13.019405,0.022276023,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.967487
5.0451999,1,1,1,1,0,1,-1.94655,-0.058648203,2096.821,4.5840306,13.019405,0.024286291,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.978809
5.0454001,1,1,1,1,0,1,-1.94655,-0.04569871,2096.821,5.4238029,13.019405,0.026883384,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,12.991817
5.0455999,1,1,1,1,0,1,-1.94655,-0.034550749,2096.821,6.0465832,13.019405,0.029482894,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.002975
5.0458002,1,1,1,1,0,1,-1.94655,-0.025248341,2096.821,6.4807,13.019405,0.03208445,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.012246
5.046,1,1,1,1,0,1,-1.94655,-0.017828166,2096.821,6.7574906,13.019405,0.034687664,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.019602
5.0461998,1,1,1,1,0,1,-1.94655,-0.012319514,2096.821,6.9107537,13.019405,0.03729216,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.025021
5.0464001,1,1,1,1,0,1,-1.94655,-0.0087441234,2096.821,6.9762402,13.019405,0.039897542,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.028488
5.0465999,1,1,1,1,0,1,-1.94655,-0.0071161054,2096.821,6.9910798,13.019405,0.042503424,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.029999
5.0466666,1,1,1,1,0,1,-1.94655,-0.0070075146,2096.821,6.9913158,13.019405,0.043372076,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.030067
5.0466666,1,1,1,1,0,1,-1.94655,-0.0070075146,2096.821,6.9913158,13.019405,0.043372095,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0266666,13.030067
5.0466666,1,1,1,1,0,1,-2.1022544,0,2097.3948,0,13.011628,0,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.030067
5.0468001,1,1,1,1,0,1,-2.1022544,-0.00043436885,2097.3948,0.001887063,13.011628,0.0017373177,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.029553
5.0469999,1,1,1,1,0,1,-2.1022544,-0.0027126444,2097.3948,0.029422317,13.011628,0.0043430212,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.027161
5.0472002,1,1,1,1,0,1,-2.1022544,-0.0069344542,2097.3948,0.12010136,13.011628,0.0069480534,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.022839
5.0474,1,1,1,1,0,1,-2.1022544,-0.013083122,2097.3948,0.31066003,13.011628,0.0095520299,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.01661
5.0475998,1,1,1,1,0,1,-2.1022544,-0.021134384,2097.3948,0.6362583,13.011628,0.012154573,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.008508
5.0478001,1,1,1,1,0,1,-2.1022544,-0.031056464,2097.3948,1.1299274,13.011628,0.01475531,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,12.998571
5.0479999,1,1,1,1,0,1,-2.1022544,-0.042810202,2097.3948,1.8220446,13.011628,0.017353881,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,12.986846
5.0482001,1,1,1,1,0,1,-2.1022544,-0.056349214,2097.3948,2.7398596,13.011628,0.019949934,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,12.973386
5.0483332,1,1,1,1,0,1,-2.1022544,-0.066340819,2097.3948,3.4889719,13.011628,0.021679046,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,12.963478
5.0483818,1,1,1,1,0,1,-2.1022544,-0.070153542,2097.3948,3.7894459,13.011628,0.02230617,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,12.959702
5.0483818,0,1,1,1,1,1,-2.1022544,-0.070153542,2097.3948,3.7894459,13.011628,0.02230617,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,12.959702
5.0483999,0,1,1,1,1,1,-2.1022544,-0.068776056,2097.3948,3.8932192,13.011628,0.022543151,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,12.961095
5.0486002,0,1,1,1,1,1,-2.1022544,-0.054653559,2097.3948,4.8917227,13.011628,0.025136825,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,12.975344
5.0488,0,1,1,1,1,1,-2.1022544,-0.042299237,2097.3948,5.6562233,13.011628,0.027733166,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,12.987771
5.0489998,0,1,1,1,1,1,-2.1022544,-0.031761929,2097.3948,6.2128081,13.011628,0.030331809,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,12.998336
5.0492001,0,1,1,1,1,1,-2.1022544,-0.023083217,2097.3948,6.5908694,13.011628,0.032932375,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.007003
5.0493999,0,1,1,1,1,1,-2.1022544,-0.016297333,2097.3948,6.8226213,13.011628,0.035534482,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.013747
5.0496001,0,1,1,1,1,1,-2.1022544,-0.011431061,2097.3948,6.9425731,13.011628,0.038137745,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.018548
5.0497999,0,1,1,1,1,1,-2.1022544,-0.0085036056,2097.3948,6.9869995,13.011628,0.040741771,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.021395
5.0500002,0,1,1,1,1,1,-2.1022544,-0.0075265197,2097.3948,6.9933639,13.011628,0.043346155,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.022284
5.0500002,0,1,1,1,1,1,-2.1022544,-0.0075265197,2097.3948,6.9933639,13.011628,0.04334617,5.0433335,5.0300002,5.0366669,5.0333333,5.04,5.0466666,13.022284
