"Time","aimc.is[1]","aimc.is[2]","aimc.stator.port_p.V_m.re","aimc.stator.port_p.V_m.im","aimc.stator.core.Phi.re","aimc.stator.core.Phi.im","aimc.airGap.V_msr.re","aimc.airGap.V_msr.im","aimc.airGap.V_mrr.re","aimc.airGap.V_mrr.im","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","powerSensor.flange_a.phi","loadInertia.w","PI.x"
4.5854001,5.9596214,-8.0782223,5.3038931,-5.922092,-1.1020135,1.4207418,4.5623088,6.510591,0.45330483,-0.35256785,1.113613,1.3602611,720.09552,156.97105,187.06721
4.5854998,6.1419477,-8.0044899,5.4876256,-5.7522802,-1.1460955,1.385425,4.5618176,6.5109587,0.45366806,-0.3528367,1.1135874,1.3602809,720.11121,156.97093,187.35388
4.5855999,6.3181949,-7.9228287,5.665925,-5.5767698,-1.1890465,1.3487409,4.5613246,6.5113273,0.45403248,-0.35310617,1.1135617,1.3603007,720.12689,156.97081,187.64044
4.5857,6.4881868,-7.8333201,5.8386145,-5.3957338,-1.2308239,1.3107258,4.5608306,6.5116963,0.45439804,-0.35337627,1.1135361,1.3603204,720.14264,156.97069,187.92693
4.5858002,6.6517568,-7.736052,6.0055227,-5.209353,-1.2713866,1.2714174,4.5603352,6.5120659,0.45476475,-0.35364702,1.1135105,1.3603404,720.15833,156.97057,188.21329
4.5858998,6.8087411,-7.6311212,6.1664853,-5.0178103,-1.3106946,1.2308542,4.5598388,6.5124364,0.4551326,-0.3539184,1.1134849,1.3603601,720.17401,156.97044,188.49956
4.586,6.9589849,-7.5186305,6.3213415,-4.8212957,-1.348709,1.1890763,4.5593405,6.5128078,0.45550162,-0.35419041,1.1134591,1.3603801,720.1897,156.97032,188.78572
4.5861001,7.1023393,-7.3986917,6.4699383,-4.6200047,-1.3853924,1.146125,4.5588412,6.5131798,0.45587179,-0.35446301,1.1134334,1.3604,720.20538,156.9702,189.07176
4.5862002,7.2386613,-7.2714233,6.6121287,-4.4141355,-1.4207085,1.1020427,4.558341,6.5135527,0.45624307,-0.35473624,1.1134077,1.3604199,720.22113,156.97008,189.35771
4.5862999,7.3678169,-7.1369505,6.7477713,-4.2038922,-1.4546225,1.0568728,4.5578394,6.513926,0.45661551,-0.35501012,1.1133819,1.3604398,720.23682,156.96997,189.64354
4.5864,7.489677,-6.9954076,6.8767319,-3.9894834,-1.487101,1.0106601,4.5573363,6.5142999,0.45698908,-0.3552846,1.1133561,1.3604597,720.2525,156.96985,189.92924
4.5865002,7.6041212,-6.8469338,6.9988823,-3.7711208,-1.5181118,0.96344995,4.5568318,6.5146747,0.45736378,-0.35555971,1.1133304,1.3604797,720.26819,156.96973,190.21483
4.5865998,7.7110362,-6.6916761,7.1141014,-3.549021,-1.5476245,0.9152891,4.5563264,6.5150504,0.45773962,-0.35583547,1.1133045,1.3604996,720.28387,156.9696,190.50029
4.5867,7.8103151,-6.529788,7.2222753,-3.3234038,-1.5756097,0.866225,4.5558195,6.5154266,0.45811656,-0.35611182,1.1132786,1.3605196,720.29956,156.96948,190.78564
4.5868001,7.9018602,-6.3614297,7.323297,-3.0944927,-1.6020401,0.81630611,4.5553117,6.5158038,0.45849466,-0.35638884,1.1132529,1.3605397,720.31531,156.96936,191.07085
4.5869002,7.98558,-6.1867681,7.4170651,-2.862514,-1.6268892,0.76558167,4.5548019,6.5161815,0.45887387,-0.35666645,1.1132269,1.3605596,720.33099,156.96924,191.35594
4.5869999,8.0613918,-6.0059752,7.5034876,-2.6276979,-1.6501329,0.71410179,4.5542912,6.5165596,0.45925421,-0.35694468,1.113201,1.3605796,720.34668,156.96912,191.6409
4.5871,8.12922,-5.819231,7.5824785,-2.3902769,-1.6717482,0.66191721,4.5537796,6.5169392,0.45963565,-0.35722354,1.1131752,1.3605998,720.36237,156.96899,191.9257
4.5872002,8.1889973,-5.62672,7.6539593,-2.1504858,-1.6917135,0.60907948,4.5532665,6.5173187,0.46001819,-0.357503,1.1131492,1.3606198,720.37805,156.96887,192.21039
4.5872998,8.2406635,-5.4286318,7.7178588,-1.9085623,-1.7100092,0.55564076,4.552752,6.5176992,0.46040186,-0.35778308,1.1131232,1.3606398,720.39374,156.96875,192.49493
4.5874,8.2841692,-5.2251639,7.7741141,-1.664746,-1.7266175,0.50165373,4.5522366,6.5180807,0.46078661,-0.35806379,1.1130972,1.36066,720.40948,156.96863,192.77934
4.5875001,8.3194695,-5.0165167,7.8226695,-1.4192785,-1.7415217,0.44717169,4.5517197,6.5184627,0.46117246,-0.35834509,1.1130712,1.3606801,720.42517,156.96851,193.0636
4.5876002,8.34653,-4.8028975,7.8634758,-1.1724029,-1.7547072,0.39224839,4.5512018,6.5188451,0.46155941,-0.35862705,1.1130451,1.3607001,720.44086,156.96838,193.3477
4.5876999,8.3653231,-4.584517,7.896493,-0.92436349,-1.7661611,0.33693811,4.5506825,6.5192285,0.46194747,-0.35890961,1.1130191,1.3607203,720.45654,156.96826,193.63167
4.5878,8.3758297,-4.3615918,7.9216886,-0.67540622,-1.775872,0.28129536,4.5501618,6.5196128,0.46233663,-0.35919276,1.112993,1.3607405,720.47223,156.96814,193.91547
4.5879002,8.3780403,-4.1343422,7.9390368,-0.42577758,-1.7838303,0.22537506,4.5496402,6.5199976,0.46272683,-0.35947654,1.1129669,1.3607607,720.48798,156.96802,194.19913
4.5879998,8.3719521,-3.9029939,7.9485207,-0.17572495,-1.7900281,0.16923243,4.5491176,6.5203829,0.46311817,-0.35976091,1.1129408,1.3607808,720.50366,156.9679,194.48262
4.5881,8.3575697,-3.6677756,7.9501309,0.074504033,-1.7944595,0.11292286,4.548593,6.5207691,0.46351054,-0.36004591,1.1129147,1.3608011,720.51935,156.96777,194.76598
4.5882001,8.3349094,-3.4289203,7.9438648,0.32466149,-1.7971199,0.056501914,4.5480676,6.5211558,0.46390399,-0.36033148,1.1128885,1.3608212,720.53503,156.96765,195.04915
4.5883002,8.3039913,-3.1866643,7.9297295,0.57449955,-1.7980067,2.528042e-05,4.5475411,6.5215435,0.46429849,-0.36061767,1.1128623,1.3608415,720.55072,156.96753,195.33217
4.5883999,8.2648468,-2.9412479,7.9077387,0.8237707,-1.7971191,-0.056451306,4.5470138,6.5219316,0.46469408,-0.36090448,1.1128361,1.3608618,720.56641,156.96741,195.61502
4.5885,8.217514,-2.6929135,7.877913,1.072228,-1.794458,-0.11287212,4.5464845,6.5223207,0.46509072,-0.36119187,1.1128099,1.360882,720.58215,156.96729,195.89771
4.5886002,8.1620407,-2.4419079,7.8402834,1.3196253,-1.7900261,-0.16918145,4.5459542,6.5227103,0.4654884,-0.36147988,1.1127836,1.3609023,720.59784,156.96716,196.18022
4.5886998,8.0984802,-2.1884789,7.7948856,1.5657173,-1.7838277,-0.22532377,4.545423,6.5231009,0.46588713,-0.36176848,1.1127573,1.3609226,720.61353,156.96706,196.46257
4.5888,8.0268965,-1.9328778,7.7417655,1.8102605,-1.7758687,-0.28124365,4.5448904,6.5234919,0.46628693,-0.36205769,1.112731,1.360943,720.62921,156.96693,196.74475
4.5889001,7.9473596,-1.6753579,7.680975,2.0530124,-1.7661573,-0.3368859,4.5443568,6.5238838,0.46668774,-0.36234748,1.1127046,1.3609632,720.6449,156.96681,197.02675
4.5890002,7.8599486,-1.4161742,7.6125746,2.2937324,-1.7547028,-0.39219561,4.5438223,6.5242763,0.46708959,-0.36263785,1.1126784,1.3609836,720.66058,156.96669,197.30856
4.5890999,7.7647491,-1.1555833,7.5366311,2.5321822,-1.7415167,-0.44711819,4.5432858,6.5246692,0.46749246,-0.36292881,1.1126519,1.361004,720.67633,156.96657,197.59021
4.5892,7.6618557,-0.89384335,7.4532204,2.7681251,-1.726612,-0.50159949,4.5427489,6.525063,0.46789637,-0.36322033,1.1126256,1.3610244,720.69202,156.96645,197.87166
4.5893002,7.5513701,-0.63121384,7.3624253,3.0013278,-1.7100034,-0.55558568,4.5422106,6.5254574,0.46830127,-0.36351249,1.1125993,1.3610448,720.7077,156.96632,198.15294
4.5893998,7.4334016,-0.3679547,7.2643342,3.2315588,-1.6917071,-0.60902351,4.5416708,6.5258527,0.4687072,-0.36380517,1.1125728,1.3610651,720.72339,156.9662,198.43404
4.5895,7.3080668,-0.10432683,7.1590457,3.45859,-1.6717415,-0.66186023,4.5411301,6.5262485,0.46911412,-0.36409849,1.1125463,1.3610857,720.73907,156.96608,198.71494
4.5896001,7.1754904,0.15940854,7.0466633,3.6821969,-1.6501261,-0.71404374,4.5405889,6.5266452,0.46952206,-0.36439237,1.1125199,1.361106,720.75482,156.96596,198.99564
4.5897002,7.0358024,0.42299023,6.9272985,3.9021571,-1.6268821,-0.76552242,4.5400457,6.5270419,0.46993101,-0.36468685,1.1124933,1.3611265,720.77051,156.96584,199.27617
4.5897999,6.8891416,0.68615705,6.8010688,4.1182532,-1.6020328,-0.81624562,4.5395017,6.5274401,0.47034091,-0.36498189,1.1124668,1.361147,720.78619,156.96571,199.55649
4.5899,6.7356529,0.94864821,6.6680999,4.3302708,-1.5756024,-0.86616325,4.5389566,6.5278382,0.47075182,-0.36527747,1.1124402,1.3611676,720.80188,156.96559,199.83662
4.5900002,6.575489,1.2102036,6.528523,4.5379992,-1.5476171,-0.91522598,4.5384102,6.5282373,0.47116369,-0.36557361,1.1124136,1.3611881,720.81757,156.96547,200.11656
4.5900998,6.4088073,1.4705642,6.3824768,4.7412338,-1.5181046,-0.96338546,4.5378628,6.5286374,0.47157654,-0.36587036,1.1123871,1.3612086,720.83325,156.96535,200.39629
4.5901999,6.2357736,1.7294719,6.2301049,4.9397721,-1.4870939,-1.0105941,4.5373144,6.529038,0.47199035,-0.36616763,1.1123605,1.3612291,720.849,156.96523,200.67583
4.5903001,6.0565586,1.9866703,6.0715594,5.1334176,-1.4546157,-1.0568054,4.5367646,6.529439,0.47240511,-0.36646548,1.1123338,1.3612497,720.86469,156.96512,200.95515
4.5904002,5.8713403,2.2419043,5.9069963,5.3219781,-1.420702,-1.1019737,4.5362139,6.5298409,0.47282082,-0.36676392,1.1123071,1.3612703,720.88037,156.965,201.23428
4.5904999,5.6803017,2.494921,5.7365789,5.5052671,-1.3853863,-1.1460544,4.5356622,6.5302434,0.47323748,-0.3670629,1.1122804,1.3612908,720.89606,156.96487,201.51321
4.5906,5.4836326,2.7454698,5.5604768,5.6831031,-1.3487035,-1.1890039,4.5351095,6.5306463,0.4736551,-0.36736241,1.1122537,1.3613114,720.91174,156.96475,201.79193
4.5907001,5.2815261,2.9933023,5.3788629,5.855309,-1.3106897,-1.2307801,4.5345554,6.5310502,0.47407365,-0.36766249,1.112227,1.3613321,720.92743,156.96463,202.07043
4.5907998,5.0741844,3.2381728,5.1919179,6.0217147,-1.2713825,-1.2713417,4.5340004,6.5314546,0.47449312,-0.36796311,1.1122003,1.3613528,720.94318,156.96451,202.34872
4.5908999,4.8618112,3.4798388,4.9998269,6.1821551,-1.2308207,-1.3106484,4.5334449,6.5318594,0.47491348,-0.36826426,1.1121734,1.3613734,720.95886,156.96439,202.6268
4.5910001,4.6446176,3.7180605,4.8027802,6.3364706,-1.1890441,-1.3486617,4.5328875,6.5322652,0.47533479,-0.36856595,1.1121466,1.361394,720.97455,156.96426,202.90466
4.5911002,4.4228187,3.9526021,4.6009727,6.484509,-1.1460942,-1.3853439,4.5323296,6.5326715,0.47575697,-0.36886817,1.1121198,1.3614148,720.99023,156.96416,203.18233
4.5911999,4.1966338,4.1832309,4.3946047,6.626123,-1.1020133,-1.4206591,4.5317702,6.5330782,0.47618008,-0.36917096,1.112093,1.3614355,721.00592,156.96404,203.45975
4.5913,3.9662869,4.409718,4.1838803,6.7611718,-1.0568449,-1.4545721,4.5312099,6.5334859,0.47660407,-0.36947426,1.112066,1.3614563,721.02161,156.96391,203.73697
4.5914001,3.7320065,4.6318398,3.9690084,6.8895226,-1.0106337,-1.4870495,4.5306487,6.5338941,0.47702897,-0.3697781,1.1120391,1.361477,721.03735,156.96379,204.01396
4.5914998,3.4940248,4.8493752,3.7502019,7.0110474,-0.96342516,-1.5180594,4.5300865,6.5343027,0.47745472,-0.37008247,1.1120123,1.3614978,721.05304,156.96367,204.29073
4.5915999,3.2525768,5.062109,3.5276775,7.1256251,-0.91526586,-1.5475711,4.5295234,6.5347123,0.47788134,-0.37038735,1.1119852,1.3615186,721.06873,156.96356,204.56728
4.5917001,3.0079021,5.2698298,3.3016558,7.2331433,-0.86620337,-1.5755556,4.5289593,6.5351219,0.47830886,-0.37069273,1.1119583,1.3615394,721.08441,156.96344,204.8436
4.5918002,2.7602434,5.472332,3.0723603,7.3334947,-0.81628615,-1.6019851,4.5283937,6.535533,0.47873721,-0.37099865,1.1119313,1.3615602,721.1001,156.96332,205.11971
4.5918999,2.5098457,5.669415,2.8400185,7.4265795,-0.76556337,-1.6268336,4.5278277,6.535944,0.47916639,-0.37130505,1.1119043,1.3615811,721.11578,156.9632,205.39557
4.592,2.2569568,5.8608832,2.6048608,7.5123057,-0.71408516,-1.6500765,4.5272603,6.536356,0.47959644,-0.37161198,1.1118772,1.3616018,721.13153,156.96307,205.6712
4.5921001,2.001828,6.0465469,2.3671198,7.5905881,-0.66190231,-1.6716911,4.5266924,6.5367684,0.48002732,-0.37191942,1.1118501,1.3616228,721.14722,156.96297,205.94662
4.5921998,1.744711,6.2262216,2.1270313,7.6613488,-0.60906631,-1.6916559,4.526123,6.5371814,0.480459,-0.37222734,1.1118231,1.3616437,721.1629,156.96284,206.2218
4.5922999,1.4858614,6.3997288,1.884833,7.7245183,-0.55562931,-1.709951,4.5255527,6.5375948,0.48089153,-0.37253577,1.1117959,1.3616645,721.17859,156.96272,206.49673
4.5924001,1.2255355,6.5668979,1.6407651,7.7800331,-0.50164407,-1.7265588,4.524982,6.5380092,0.48132488,-0.37284473,1.1117687,1.3616855,721.19427,156.9626,206.77145
4.5925002,0.96399111,6.7275615,1.3950692,7.8278384,-0.44716385,-1.7414627,4.5244098,6.538424,0.48175901,-0.37315413,1.1117417,1.3617064,721.20996,156.96249,207.04593
4.5925999,0.7014873,6.8815608,1.1479892,7.8678865,-0.3922424,-1.7546479,4.5238371,6.5388393,0.48219395,-0.37346405,1.1117144,1.3617274,721.22571,156.96237,207.32016
4.5927,0.4382844,7.0287437,0.89976948,7.9001384,-0.33693394,-1.7661015,4.523263,6.5392551,0.48262969,-0.37377444,1.1116872,1.3617483,721.24139,156.96225,207.59416
4.5928001,0.17464311,7.1689634,0.65065628,7.924561,-0.28129303,-1.775812,4.5226884,6.5396719,0.4830662,-0.37408531,1.11166,1.3617693,721.25708,156.96214,207.86792
4.5928998,-0.089175321,7.3020806,0.4008964,7.9411302,-0.22537459,-1.7837702,4.5221128,6.5400887,0.48350349,-0.37439662,1.1116327,1.3617904,721.27277,156.96202,208.14143
4.5929999,-0.35290942,7.4279642,0.15073736,7.9498296,-0.16923381,-1.7899679,4.5215359,6.5405064,0.48394153,-0.37470844,1.1116054,1.3618114,721.28845,156.9619,208.41472
4.5931001,-0.61629778,7.5464883,-0.09957289,7.9506507,-0.11292612,-1.7943991,4.5209584,6.540925,0.48438033,-0.37502071,1.1115781,1.3618325,721.30414,156.96179,208.68776
4.5932002,-0.87907952,7.657536,-0.34978634,7.9435925,-0.056507044,-1.7970595,4.52038,6.5413437,0.48481986,-0.37533346,1.1115507,1.3618535,721.31989,156.96167,208.96054
4.5932999,-1.1409941,7.7609963,-0.59965497,7.9286618,-3.2286564e-05,-1.7979465,4.5198011,6.5417628,0.48526016,-0.37564665,1.1115234,1.3618746,721.33557,156.96156,209.23309
4.5934,-1.4017819,7.8567677,-0.84893113,7.9058733,0.056442417,-1.7970591,4.5192208,6.5421829,0.4857012,-0.37596032,1.111496,1.3618957,721.35126,156.96144,209.5054
4.5935001,-1.6611845,7.9447536,-1.0973678,7.8752489,0.11286135,-1.7943981,4.5186396,6.5426035,0.48614293,-0.37627444,1.1114686,1.3619168,721.36694,156.96132,209.77745
4.5935998,-1.9189448,8.024868,-1.3447187,7.8368196,0.16916882,-1.7899663,4.5180578,6.5430241,0.48658541,-0.376589,1.1114411,1.3619379,721.38263,156.96121,210.04926
4.5936999,-2.1748073,8.0970306,-1.5907387,7.7906237,0.22530925,-1.7837682,4.5174751,6.5434461,0.4870286,-0.37690398,1.1114137,1.3619591,721.39832,156.96109,210.32082
4.5938001,-2.4285185,8.16117,-1.8351837,7.7367058,0.28122726,-1.7758096,4.516892,6.5438681,0.48747247,-0.37721944,1.1113862,1.3619803,721.41406,156.96098,210.59213
4.5939002,-2.6798267,8.2172222,-2.077812,7.6751199,0.33686766,-1.7660985,4.5163074,6.5442905,0.48791704,-0.37753528,1.1113586,1.3620014,721.42975,156.96086,210.86319
4.5939999,-2.928483,8.265132,-2.3183825,7.605927,0.39217553,-1.7546446,4.5157223,6.5447135,0.48836228,-0.37785161,1.1113311,1.3620226,721.44543,156.96075,211.134
4.5941,-3.1742406,8.3048506,-2.5566568,7.5291953,0.44709629,-1.741459,4.5151362,6.5451374,0.48880821,-0.37816831,1.1113036,1.3620439,721.46112,156.96063,211.40456
4.5942001,-3.4168561,8.33634,-2.7923992,7.4450006,0.50157571,-1.7265549,4.5145493,6.5455613,0.4892548,-0.37848547,1.1112759,1.3620651,721.47681,156.96053,211.67487
4.5942998,-3.6560891,8.3595676,-3.0253756,7.3534269,0.55556011,-1.7099469,4.5139618,6.5459862,0.48970205,-0.37880307,1.1112484,1.3620864,721.49249,156.9604,211.94492
4.5943999,-3.8917022,8.3745108,-3.2553551,7.2545643,0.60899615,-1.6916513,4.5133734,6.546411,0.49014995,-0.37912107,1.1112207,1.3621076,721.50824,156.9603,212.21471
4.5945001,-4.1234617,8.381155,-3.4821098,7.1485109,0.66183114,-1.6716864,4.5127845,6.5468369,0.4905985,-0.37943944,1.1111931,1.362129,721.52393,156.96019,212.48425
4.5946002,-4.3511386,8.3794918,-3.705415,7.0353718,0.71401286,-1.6500719,4.5121946,6.5472631,0.49104768,-0.37975824,1.1111653,1.3621503,721.53961,156.96007,212.75352
4.5946999,-4.5745063,8.369525,-3.9250488,6.9152584,0.76548988,-1.6268288,4.5116038,6.5476899,0.49149746,-0.38007745,1.1111376,1.3621716,721.5553,156.95996,213.02257
4.5948,-4.7933435,8.3512621,-4.1407943,6.7882905,0.8162114,-1.6019803,4.5110121,6.5481167,0.49194786,-0.38039702,1.1111099,1.362193,721.57098,156.95984,213.29134
4.5949001,-5.0074334,8.3247223,-4.352437,6.6545939,0.86612731,-1.5755509,4.5104203,6.5485444,0.49239889,-0.38071701,1.1110821,1.3622143,721.58667,156.95973,213.55984
4.5949998,-5.2165637,8.2899323,-4.5597672,6.5143003,0.91518843,-1.5475668,4.5098271,6.5489726,0.49285048,-0.38103738,1.1110543,1.3622357,721.60242,156.95963,213.82811
4.5950999,-5.4205265,8.2469244,-4.7625794,6.3675494,0.96334624,-1.5180553,4.5092335,6.5494013,0.49330267,-0.38135812,1.1110265,1.3622571,721.6181,156.9595,214.0961
4.5952001,-5.6191206,8.1957426,-4.9606724,6.2144861,1.0105534,-1.4870458,4.5086393,6.5498304,0.49375546,-0.38167927,1.1109986,1.3622786,721.63379,156.9594,214.36385
4.5953002,-5.8121481,8.1364374,-5.1538501,6.0552621,1.0567631,-1.4545687,4.5080442,6.5502601,0.49420881,-0.3820008,1.1109707,1.3622999,721.64948,156.95929,214.63132
4.5953999,-5.9994183,8.069067,-5.3419209,5.8900352,1.1019298,-1.4206563,4.5074487,6.5506902,0.49466273,-0.38232267,1.1109428,1.3623214,721.66516,156.95917,214.89853
4.5955,-6.1807451,7.9936981,-5.5246978,5.7189693,1.1460091,-1.3853419,4.5068521,6.5511203,0.49511719,-0.38264492,1.1109149,1.362343,721.68085,156.95906,215.1655
4.5956001,-6.3559484,7.9104052,-5.7020006,5.5422335,1.1889572,-1.3486605,4.5062551,6.5515513,0.49557218,-0.3829675,1.1108871,1.3623644,721.69659,156.95895,215.43219
4.5956998,-6.5248547,7.8192706,-5.8736525,5.3600035,1.2307321,-1.310648,4.5056572,6.5519829,0.49602774,-0.38329044,1.110859,1.3623859,721.71228,156.95885,215.69862
4.5957999,-6.6872969,7.7203851,-6.0394835,5.1724591,1.2712922,-1.2713422,4.5050588,6.5524144,0.4964838,-0.38361374,1.110831,1.3624074,721.72797,156.95874,215.9648
4.5959001,-6.8431129,7.6138458,-6.1993294,4.9797869,1.3105977,-1.2307818,4.5044599,6.5528469,0.49694037,-0.38393739,1.110803,1.362429,721.74365,156.95862,216.2307
4.5960002,-6.9921489,7.4997587,-6.3530316,4.782177,1.3486097,-1.1890068,4.50386,6.5532794,0.49739745,-0.38426137,1.110775,1.3624506,721.75934,156.95851,216.49635
4.5960999,-7.1342568,7.3782363,-6.5004377,4.5798264,1.3852907,-1.1460584,4.5032597,6.5537128,0.49785504,-0.38458571,1.1107469,1.3624722,721.77502,156.9584,216.76173
4.5962,-7.2692962,7.2493992,-6.6414018,4.3729343,1.4206046,-1.1019793,4.5026588,6.5541463,0.4983131,-0.38491037,1.1107188,1.3624938,721.79077,156.9583,217.02686
4.5963001,-7.3971319,7.1133747,-6.7757831,4.1617069,1.4545165,-1.0568125,4.5020571,6.5545802,0.49877164,-0.38523537,1.1106906,1.3625153,721.80646,156.95819,217.29172
4.5963998,-7.5176377,6.9702978,-6.9034495,3.9463525,1.486993,-1.010603,4.5014548,6.5550146,0.49923068,-0.38556066,1.1106625,1.362537,721.82214,156.95808,217.5563
4.5964999,-7.6306944,6.8203101,-7.0242739,3.7270854,1.5180018,-0.96339607,4.5008521,6.5554495,0.49969015,-0.38588628,1.1106343,1.3625587,721.83783,156.95798,217.82063
4.5966001,-7.7361889,6.6635599,-7.1381364,3.504122,1.5475125,-0.9152385,4.5002489,6.5558848,0.50015008,-0.3862122,1.1106061,1.3625803,721.85352,156.95787,218.0847
4.5967002,-7.8340173,6.5002027,-7.2449241,3.2776842,1.5754961,-0.8661778,4.4996448,6.5563202,0.50061047,-0.38653845,1.1105778,1.362602,721.8692,156.95776,218.3485
4.5967999,-7.9240823,6.3304005,-7.3445311,3.0479958,1.6019248,-0.81626236,4.4990406,6.5567565,0.50107127,-0.38686496,1.1105497,1.3626238,721.88489,156.95766,218.61203
4.5969,-8.0062943,6.1543207,-7.4368587,2.8152847,1.6267724,-0.76554143,4.4984355,6.5571928,0.5015325,-0.3871918,1.1105213,1.3626455,721.90063,156.95755,218.87531
4.5970001,-8.0805712,5.9721384,-7.5218148,2.5797815,1.6500146,-0.71406507,4.4978299,6.5576296,0.50199413,-0.38751891,1.1104931,1.3626672,721.91632,156.95744,219.13832
4.5970998,-8.146841,5.7840338,-7.5993161,2.3417196,1.6716286,-0.66188413,4.4972234,6.5580664,0.50245619,-0.38784635,1.1104647,1.362689,721.93201,156.95734,219.40106
4.5971999,-8.2050362,5.5901933,-7.6692848,2.101335,1.6915927,-0.60905004,4.4966168,6.5585041,0.5029186,-0.38817406,1.1104363,1.3627108,721.94769,156.95723,219.66353
4.5973001,-8.2550983,5.3908091,-7.7316518,1.858866,1.7098874,-0.55561495,4.4960098,6.5589418,0.50338143,-0.38850203,1.1104079,1.3627325,721.96338,156.95712,219.92575
4.5974002,-8.2969799,5.1860785,-7.7863555,1.6145529,1.7264947,-0.50163168,4.4954019,6.5593801,0.50384468,-0.38883024,1.1103796,1.3627545,721.97906,156.95702,220.1877
4.5974998,-8.3306379,4.9762044,-7.8333406,1.3686377,1.741398,-0.44715342,4.4947939,6.5598187,0.50430822,-0.38915876,1.1103511,1.3627763,721.99481,156.95691,220.44939
4.5976,-8.3560381,4.7613945,-7.8725615,1.1213642,1.7545828,-0.39223394,4.494185,6.5602579,0.50477219,-0.3894875,1.1103226,1.3627981,722.0105,156.9568,220.7108
4.5977001,-8.3731565,4.5418625,-7.9039788,0.87297773,1.766036,-0.33692747,4.493576,6.5606971,0.50523645,-0.38981652,1.1102941,1.36282,722.02618,156.95671,220.97195
4.5977998,-8.3819761,4.3178248,-7.9275618,0.62372434,1.7757465,-0.28128856,4.4929667,6.5611367,0.50570107,-0.39014581,1.1102656,1.3628418,722.04187,156.9566,221.23285
4.5978999,-8.3824873,4.0895042,-7.9432859,0.37385112,1.7837043,-0.22537214,4.4923563,6.5615768,0.50616598,-0.39047533,1.1102371,1.3628638,722.05756,156.9565,221.49347
4.598,-8.3746891,3.8571265,-7.9511366,0.12360573,1.789902,-0.1692334,4.4917459,6.562017,0.50663126,-0.3908051,1.1102085,1.3628857,722.07324,156.95639,221.75383
4.5981002,-8.3585901,3.6209221,-7.9511056,-0.1267637,1.7943331,-0.11292773,4.4911346,6.562458,0.50709689,-0.3911351,1.1101799,1.3629076,722.08899,156.9563,222.01393
4.5981998,-8.3342056,3.3811252,-7.9431925,-0.37700906,1.7969935,-0.056510683,4.4905233,6.5628986,0.50756276,-0.39146534,1.1101513,1.3629297,722.10468,156.95619,222.27377
4.5983,-8.3015585,3.1379733,-7.9274054,-0.6268822,1.7978805,-3.7962087e-05,4.4899116,6.5633402,0.50802892,-0.39179578,1.1101227,1.3629516,722.12036,156.95609,222.53334
4.5984001,-8.2606831,2.8917074,-7.9037604,-0.87613547,1.7969933,0.05643471,4.4892993,6.5637817,0.50849539,-0.39212647,1.110094,1.3629737,722.13605,156.95599,222.79265
4.5984998,-8.2116194,2.6425714,-7.8722801,-1.1245217,1.7943325,0.1128516,4.4886866,6.5642238,0.50896209,-0.39245734,1.1100652,1.3629957,722.15173,156.95589,223.0517
4.5985999,-8.1544142,2.3908126,-7.8329959,-1.3717948,1.789901,0.16915706,4.4880738,6.5646658,0.5094291,-0.39278844,1.1100365,1.3630177,722.16742,156.95578,223.31049
4.5987,-8.0891256,2.1366804,-7.7859468,-1.6177095,1.7837031,0.22529547,4.4874601,6.5651083,0.50989634,-0.39311972,1.1100078,1.3630399,722.18311,156.95569,223.569
4.5988002,-8.0158176,1.8804262,-7.7311788,-1.862022,1.7757449,0.28121147,4.4868464,6.5655513,0.51036382,-0.39345121,1.109979,1.3630619,722.19885,156.95558,223.82726
4.5988998,-7.9345627,1.6223044,-7.6687469,-2.1044903,1.7660342,0.33684987,4.4862323,6.5659943,0.51083153,-0.39378291,1.1099502,1.363084,722.21454,156.95549,224.08527
4.599,-7.8454423,1.3625709,-7.5987129,-2.3448739,1.7545809,0.39215574,4.4856181,6.5664377,0.51129949,-0.39411482,1.1099215,1.3631061,722.23022,156.95538,224.343
4.5991001,-7.7485433,1.1014829,-7.5211458,-2.5829344,1.7413958,0.44707453,4.485003,6.5668812,0.51176763,-0.39444691,1.1098925,1.3631283,722.24591,156.95529,224.60048
4.5991998,-7.6439619,0.83929932,-7.4361224,-2.8184359,1.7264923,0.50155205,4.4843879,6.5673251,0.512236,-0.39477915,1.1098636,1.3631504,722.2616,156.95518,224.8577
4.5992999,-7.5318022,0.57628006,-7.3437271,-3.0511448,1.709885,0.55553448,4.4837723,6.5677695,0.51270461,-0.39511156,1.1098348,1.3631727,722.27728,156.95509,225.11465
4.5994,-7.4121747,0.31268567,-7.244051,-3.2808306,1.6915903,0.60896862,4.4831567,6.5682139,0.51317334,-0.39544415,1.1098058,1.3631948,722.29303,156.95499,225.37135
4.5995002,-7.2851982,0.048777543,-7.1371937,-3.5072653,1.6716262,0.6618017,4.4825406,6.5686584,0.51364225,-0.3957769,1.1097769,1.363217,722.30872,156.9549,225.62779
4.5995998,-7.1509986,-0.21518269,-7.0232606,-3.7302248,1.6500124,0.71398157,4.4819241,6.5691037,0.51411134,-0.39610979,1.1097479,1.3632392,722.3244,156.95479,225.88397
