"Time","volume.medium.p","volume.medium.h"
0.86920601,1101322,85014.133
0.86940801,1101322,85014.125
0.86961001,1101322,85014.125
0.86981201,1101322,85014.125
0.87001401,1101322,85014.125
0.87021601,1101322,85014.125
0.87041801,1101322,85014.125
0.87062001,1101322,85014.125
0.87082201,1101322,85014.125
0.87102401,1101322,85014.125
0.87122601,1101322,85014.125
0.87142801,1101322,85014.125
0.87163001,1101322,85014.125
0.87183201,1101322,85014.125
0.87203401,1101322,85014.125
0.87223601,1101322,85014.125
0.87243801,1101322,85014.125
0.87264001,1101322,85014.125
0.87284201,1101322,85014.125
0.87304401,1101322,85014.125
0.87324601,1101322,85014.125
0.87344801,1101322,85014.125
0.87365001,1101322,85014.125
0.87385201,1101322,85014.125
0.87405401,1101322,85014.125
0.87425601,1101322,85014.125
0.87445801,1101322,85014.125
0.87466002,1101322,85014.125
0.87486202,1101322,85014.125
0.87506402,1101322,85014.125
0.87526602,1101322,85014.125
0.87546802,1101322,85014.125
0.87567002,1101322,85014.125
0.87587202,1101322,85014.125
0.87607402,1101322,85014.125
0.87627602,1101322,85014.125
0.87647802,1101322,85014.125
0.87668002,1101322,85014.125
0.87688202,1101322,85014.125
0.87708402,1101322,85014.125
0.87728602,1101322,85014.125
0.87748802,1101322,85014.125
0.87769002,1101322,85014.125
0.87789202,1101322,85014.125
0.87809402,1101322,85014.125
0.87829602,1101322,85014.125
0.87849802,1101322,85014.125
0.87870002,1101322,85014.125
0.87890202,1101322,85014.125
0.87910402,1101322,85014.125
0.87930602,1101322,85014.125
0.87950802,1101322,85014.125
0.87971002,1101322,85014.125
0.87991202,1101322,85014.125
0.88011402,1101322,85014.125
0.88031602,1101322,85014.125
0.88051802,1101322,85014.125
0.88072002,1101322,85014.125
0.88092202,1101322,85014.125
0.88112402,1101322,85014.125
0.88132602,1101322,85014.125
0.88152802,1101322,85014.125
0.88173002,1101322,85014.125
0.88193202,1101322,85014.125
0.88213402,1101322,85014.125
0.88233602,1101322,85014.117
0.88253802,1101322,85014.117
0.88274002,1101322,85014.117
0.88294202,1101322,85014.117
0.88314402,1101322,85014.117
0.88334602,1101322,85014.117
0.88354802,1101322,85014.117
0.88375002,1101322,85014.117
0.88395202,1101322,85014.117
0.88415402,1101322,85014.117
0.88435602,1101322,85014.117
0.88455802,1101322,85014.117
0.88476002,1101322,85014.117
0.88496202,1101322,85014.117
0.88516402,1101322,85014.117
0.88536602,1101322,85014.117
0.88556802,1101322,85014.117
0.88577002,1101322,85014.117
0.88597202,1101322,85014.117
0.88617402,1101322,85014.117
0.88637602,1101322,85014.117
0.88657802,1101322,85014.117
0.88678002,1101322,85014.117
0.88698202,1101322,85014.117
0.88718402,1101322,85014.117
0.88738602,1101322,85014.117
0.88758802,1101322,85014.117
0.88779002,1101322,85014.117
0.88799202,1101322,85014.117
0.88819402,1101322,85014.117
0.88839602,1101322,85014.117
0.88859802,1101322,85014.117
0.88880002,1101322,85014.117
0.88900203,1101322,85014.117
0.88920403,1101322,85014.117
0.88940603,1101322,85014.117
0.88960803,1101322,85014.117
0.88981003,1101322,85014.117
0.89001203,1101322,85014.117
0.89021403,1101322,85014.117
0.89041603,1101322,85014.117
0.89061803,1101322,85014.117
0.89082003,1101322,85014.117
0.89102203,1101322,85014.117
0.89122403,1101322,85014.117
0.89142603,1101322,85014.117
0.89162803,1101322,85014.117
0.89183003,1101322,85014.117
0.89203203,1101322,85014.117
0.89223403,1101322,85014.117
0.89243603,1101322,85014.117
0.89263803,1101322,85014.117
0.89284003,1101322,85014.117
0.89304203,1101322,85014.117
0.89324403,1101322,85014.117
0.89344603,1101322,85014.117
0.89364803,1101322,85014.117
0.89385003,1101322,85014.117
0.89405203,1101322,85014.117
0.89425403,1101322,85014.117
0.89445603,1101322,85014.117
0.89465803,1101322,85014.117
0.89486003,1101322,85014.117
0.89506203,1101322,85014.117
0.89526403,1101322,85014.109
0.89546603,1101322,85014.109
0.89566803,1101322,85014.109
0.89586997,1101322,85014.109
0.89607197,1101322,85014.109
0.89627397,1101322,85014.109
0.89647597,1101322,85014.109
0.89667797,1101322,85014.109
0.89687997,1101322,85014.109
0.89708197,1101322,85014.109
0.89728397,1101322,85014.109
0.89748597,1101322,85014.109
0.89768797,1101322,85014.109
0.89788997,1101322,85014.109
0.89809197,1101322,85014.109
0.89829397,1101322,85014.109
0.89849597,1101322,85014.109
0.89869797,1101322,85014.109
0.89889997,1101322,85014.109
0.89910197,1101322,85014.109
0.89930397,1101322,85014.109
0.89950597,1101322,85014.109
0.89970797,1101322,85014.109
0.89990997,1101322,85014.109
0.90011197,1101322,85014.109
0.90031397,1101322,85014.109
0.90051597,1101322,85014.109
0.90071797,1101322,85014.109
0.90091997,1101322,85014.109
0.90112197,1101322,85014.109
0.90132397,1101322,85014.109
0.90152597,1101322,85014.109
0.90172797,1101322,85014.109
0.90192997,1101322,85014.109
0.90213197,1101322,85014.109
0.90233397,1101322,85014.109
0.90253597,1101322,85014.109
0.90273798,1101322,85014.109
0.90293998,1101322,85014.109
0.90314198,1101322,85014.109
0.90334398,1101322,85014.109
0.90354598,1101322,85014.109
0.90374798,1101322,85014.109
0.90394998,1101322,85014.109
0.90415198,1101322,85014.109
0.90435398,1101322,85014.109
0.90455598,1101322,85014.109
0.90475798,1101322,85014.109
0.90495998,1101322,85014.109
0.90516198,1101322,85014.109
0.90536398,1101322,85014.109
0.90556598,1101322,85014.109
0.90576798,1101322,85014.109
0.90596998,1101322,85014.109
0.90617198,1101322,85014.109
0.90637398,1101322,85014.109
0.90657598,1101322,85014.109
0.90677798,1101322,85014.109
0.90697998,1101322,85014.109
0.90718198,1101322,85014.109
0.90738398,1101322,85014.109
0.90758598,1101322,85014.109
0.90778798,1101322,85014.109
0.90798998,1101322,85014.109
0.90819198,1101322,85014.102
0.90839398,1101322,85014.102
0.90859598,1101322,85014.102
0.90879798,1101322,85014.102
0.90899998,1101322,85014.102
0.90920198,1101322,85014.102
0.90940398,1101322,85014.102
0.90960598,1101322,85014.102
0.90980798,1101322,85014.102
0.91000998,1101322,85014.102
0.91021198,1101322,85014.102
0.91041398,1101322,85014.102
0.91061598,1101322,85014.102
0.91081798,1101322,85014.102
0.91101998,1101322,85014.102
0.91122198,1101322,85014.102
0.91142398,1101322,85014.102
0.91162598,1101322,85014.102
0.91182798,1101322,85014.102
0.91202998,1101322,85014.102
0.91223198,1101322,85014.102
0.91243398,1101322,85014.102
0.91263598,1101322,85014.102
0.91283798,1101322,85014.102
0.91303998,1101322,85014.102
0.91324198,1101322,85014.102
0.91344398,1101322,85014.102
0.91364598,1101322,85014.102
0.91384798,1101322,85014.102
0.91404998,1101322,85014.102
0.91425198,1101322,85014.102
0.91445398,1101322,85014.102
0.91465598,1101322,85014.102
0.91485798,1101322,85014.102
0.91505998,1101322,85014.102
0.91526198,1101322,85014.102
0.91546398,1101322,85014.102
0.91566598,1101322,85014.102
0.91586798,1101322,85014.102
0.91606998,1101322,85014.102
0.91627198,1101322,85014.102
0.91647398,1101322,85014.102
0.91667598,1101322,85014.102
0.91687799,1101322,85014.102
0.91707999,1101322,85014.102
0.91728199,1101322,85014.102
0.91748399,1101322,85014.102
0.91768599,1101322,85014.102
0.91788799,1101322,85014.102
0.91808999,1101322,85014.102
0.91829199,1101322,85014.102
0.91849399,1101322,85014.102
0.91869599,1101322,85014.102
0.91889799,1101322,85014.102
0.91909999,1101322,85014.102
0.91930199,1101322,85014.102
0.91950399,1101322,85014.102
0.91970599,1101322,85014.102
0.91990799,1101322,85014.102
0.92010999,1101322,85014.102
0.92031199,1101322,85014.102
0.92051399,1101322,85014.102
0.92071599,1101322,85014.102
0.92091799,1101322,85014.102
0.92111999,1101322,85014.094
0.92132199,1101322,85014.094
0.92152399,1101322,85014.094
0.92172599,1101322,85014.094
0.92192799,1101322,85014.094
0.92212999,1101322,85014.094
0.92233199,1101322,85014.094
0.92253399,1101322,85014.094
0.92273599,1101322,85014.094
0.92293799,1101322,85014.094
0.92313999,1101322,85014.094
0.92334199,1101322,85014.094
0.92354399,1101322,85014.094
0.92374599,1101322,85014.094
0.92394799,1101322,85014.094
0.92414999,1101322,85014.094
0.92435199,1101322,85014.094
0.92455399,1101322,85014.094
0.92475599,1101322,85014.094
0.92495799,1101322,85014.094
0.92515999,1101322,85014.094
0.92536199,1101322,85014.094
0.92556399,1101322,85014.094
0.92576599,1101322,85014.094
0.92596799,1101322,85014.094
0.92616999,1101322,85014.094
0.92637199,1101322,85014.094
0.92657399,1101322,85014.094
0.92677599,1101322,85014.094
0.92697799,1101322,85014.094
0.92717999,1101322,85014.094
0.92738199,1101322,85014.094
0.92758399,1101322,85014.094
0.92778599,1101322,85014.094
0.92798799,1101322,85014.094
0.92818999,1101322,85014.094
0.92839199,1101322,85014.094
0.92859399,1101322,85014.094
0.92879599,1101322,85014.094
0.92899799,1101322,85014.094
0.92919999,1101322,85014.094
0.92940199,1101322,85014.094
0.92960399,1101322,85014.094
0.92980599,1101322,85014.094
0.93000799,1101322,85014.094
0.93020999,1101322,85014.094
0.93041199,1101322,85014.094
0.93061399,1101322,85014.094
0.93081599,1101322,85014.094
0.93101799,1101322,85014.094
0.93122,1101322,85014.094
0.931422,1101322,85014.094
0.931624,1101322,85014.094
0.931826,1101322,85014.094
0.932028,1101322,85014.094
0.93223,1101322,85014.094
0.932432,1101322,85014.094
0.932634,1101322,85014.094
0.932836,1101322,85014.094
0.933038,1101322,85014.094
0.93324,1101322,85014.094
0.933442,1101322,85014.094
0.933644,1101322,85014.094
0.933846,1101322,85014.094
0.934048,1101322,85014.086
0.93425,1101322,85014.086
0.934452,1101322,85014.086
0.934654,1101322,85014.086
0.934856,1101322,85014.086
0.935058,1101322,85014.086
0.93526,1101322,85014.086
0.935462,1101322,85014.086
0.935664,1101322,85014.086
0.935866,1101322,85014.086
0.936068,1101322,85014.086
0.93627,1101322,85014.086
0.936472,1101322,85014.086
0.936674,1101322,85014.086
0.936876,1101322,85014.086
0.937078,1101322,85014.086
0.93728,1101322,85014.086
0.937482,1101322,85014.086
0.937684,1101322,85014.086
0.937886,1101322,85014.086
0.938088,1101322,85014.086
0.93829,1101322,85014.086
0.938492,1101322,85014.086
0.938694,1101322,85014.086
0.938896,1101322,85014.086
0.939098,1101322,85014.086
0.9393,1101322,85014.086
0.939502,1101322,85014.086
0.939704,1101322,85014.086
0.939906,1101322,85014.086
0.940108,1101322,85014.086
0.94031,1101322,85014.086
0.940512,1101322,85014.086
0.940714,1101322,85014.086
0.940916,1101322,85014.086
0.941118,1101322,85014.086
0.94132,1101322,85014.086
0.941522,1101322,85014.086
0.941724,1101322,85014.086
0.941926,1101322,85014.086
0.942128,1101322,85014.086
0.94233,1101322,85014.086
0.942532,1101322,85014.086
0.942734,1101322,85014.086
0.942936,1101322,85014.086
0.943138,1101322,85014.086
0.94334,1101322,85014.086
0.943542,1101322,85014.086
0.943744,1101322,85014.086
0.943946,1101322,85014.086
0.944148,1101322,85014.086
0.94435,1101322,85014.086
0.944552,1101322,85014.086
0.944754,1101322,85014.086
0.944956,1101322,85014.086
0.945158,1101322,85014.086
0.94536,1101322,85014.086
0.94556201,1101322,85014.086
0.94576401,1101322,85014.086
0.94596601,1101322,85014.086
0.94616801,1101322,85014.086
0.94637001,1101322,85014.086
0.94657201,1101322,85014.086
0.94677401,1101322,85014.086
0.94697601,1101322,85014.078
0.94717801,1101322,85014.078
0.94738001,1101322,85014.078
0.94758201,1101322,85014.078
0.94778401,1101322,85014.078
0.94798601,1101322,85014.078
0.94818801,1101322,85014.078
0.94839001,1101322,85014.078
0.94859201,1101322,85014.078
0.94879401,1101322,85014.078
0.94899601,1101322,85014.078
0.94919801,1101322,85014.078
0.94940001,1101322,85014.078
0.94960201,1101322,85014.078
0.94980401,1101322,85014.078
0.95000601,1101322,85014.078
0.95020801,1101322,85014.078
0.95041001,1101322,85014.078
0.95061201,1101322,85014.078
0.95081401,1101322,85014.078
0.95101601,1101322,85014.078
0.95121801,1101322,85014.078
0.95142001,1101322,85014.078
0.95162201,1101322,85014.078
0.95182401,1101322,85014.078
0.95202601,1101322,85014.078
0.95222801,1101322,85014.078
0.95243001,1101322,85014.078
0.95263201,1101322,85014.078
0.95283401,1101322,85014.078
0.95303601,1101322,85014.078
0.95323801,1101322,85014.078
0.95344001,1101322,85014.078
0.95364201,1101322,85014.078
0.95384401,1101322,85014.078
0.95404601,1101322,85014.078
0.95424801,1101322,85014.078
0.95445001,1101322,85014.078
0.95465201,1101322,85014.078
0.95485401,1101322,85014.078
0.95505601,1101322,85014.078
0.95525801,1101322,85014.078
0.95546001,1101322,85014.078
0.95566201,1101322,85014.078
0.95586401,1101322,85014.078
0.95606601,1101322,85014.078
0.95626801,1101322,85014.078
0.95647001,1101322,85014.078
0.95667201,1101322,85014.078
0.95687401,1101322,85014.078
0.95707601,1101322,85014.078
0.95727801,1101322,85014.078
0.95748001,1101322,85014.078
0.95768201,1101322,85014.078
0.95788401,1101322,85014.078
0.95808601,1101322,85014.078
0.95828801,1101322,85014.078
0.95849001,1101322,85014.078
0.95869201,1101322,85014.078
0.95889401,1101322,85014.078
0.95909601,1101322,85014.078
0.95929801,1101322,85014.078
0.95950001,1101322,85014.078
0.95970201,1101322,85014.078
0.95990402,1101322,85014.07
0.96010602,1101322,85014.07
0.96030802,1101322,85014.07
0.96051002,1101322,85014.07
0.96071202,1101322,85014.07
0.96091402,1101322,85014.07
0.96111602,1101322,85014.07
0.96131802,1101322,85014.07
0.96152002,1101322,85014.07
0.96172202,1101322,85014.07
0.96192402,1101322,85014.07
0.96212602,1101322,85014.07
0.96232802,1101322,85014.07
0.96253002,1101322,85014.07
0.96273202,1101322,85014.07
0.96293402,1101322,85014.07
0.96313602,1101322,85014.07
0.96333802,1101322,85014.07
0.96354002,1101322,85014.07
0.96374202,1101322,85014.07
0.96394402,1101322,85014.07
0.96414602,1101322,85014.07
0.96434802,1101322,85014.07
0.96455002,1101322,85014.07
0.96475202,1101322,85014.07
0.96495402,1101322,85014.07
0.96515602,1101322,85014.07
0.96535802,1101322,85014.07
0.96556002,1101322,85014.07
0.96576202,1101322,85014.07
0.96596402,1101322,85014.07
0.96616602,1101322,85014.07
0.96636802,1101322,85014.07
0.96657002,1101322,85014.07
0.96677202,1101322,85014.07
0.96697402,1101322,85014.07
0.96717602,1101322,85014.07
0.96737802,1101322,85014.07
0.96758002,1101322,85014.07
0.96778202,1101322,85014.07
0.96798402,1101322,85014.07
0.96818602,1101322,85014.07
0.96838802,1101322,85014.07
0.96859002,1101322,85014.07
0.96879202,1101322,85014.07
0.96899402,1101322,85014.07
0.96919602,1101322,85014.07
0.96939802,1101322,85014.07
0.96960002,1101322,85014.07
0.96980202,1101322,85014.07
0.97000402,1101322,85014.07
0.97020602,1101322,85014.07
0.97040802,1101322,85014.07
0.97061002,1101322,85014.07
0.97081202,1101322,85014.07
0.97101402,1101322,85014.07
0.97121602,1101322,85014.07
0.97141802,1101322,85014.07
0.97162002,1101322,85014.07
0.97182202,1101322,85014.07
0.97202402,1101322,85014.07
0.97222602,1101322,85014.07
0.97242802,1101322,85014.07
0.97263002,1101322,85014.07
0.97283202,1101322,85014.062
0.97303402,1101322,85014.062
0.97323602,1101322,85014.062
0.97343802,1101322,85014.062
0.97364002,1101322,85014.062
0.97384202,1101322,85014.062
0.97404402,1101322,85014.062
0.97424603,1101322,85014.062
0.97444803,1101322,85014.062
0.97465003,1101322,85014.062
0.97485203,1101322,85014.062
0.97505403,1101322,85014.062
0.97525603,1101322,85014.062
0.97545803,1101322,85014.062
0.97566003,1101322,85014.062
0.97586203,1101322,85014.062
0.97606403,1101322,85014.062
0.97626603,1101322,85014.062
0.97646803,1101322,85014.062
0.97667003,1101322,85014.062
0.97687203,1101322,85014.062
0.97707403,1101322,85014.062
0.97727603,1101322,85014.062
0.97747803,1101322,85014.062
0.97768003,1101322,85014.062
0.97788203,1101322,85014.062
0.97808403,1101322,85014.062
0.97828603,1101322,85014.062
0.97848803,1101322,85014.062
0.97869003,1101322,85014.062
0.97889203,1101322,85014.062
0.97909403,1101322,85014.062
0.97929603,1101322,85014.062
0.97949803,1101322,85014.062
0.97970003,1101322,85014.062
0.97990203,1101322,85014.062
0.98010403,1101322,85014.062
0.98030603,1101322,85014.062
0.98050803,1101322,85014.062
0.98071003,1101322,85014.062
0.98091203,1101322,85014.062
0.98111397,1101322,85014.062
0.98131597,1101322,85014.062
0.98151797,1101322,85014.062
0.98171997,1101322,85014.062
0.98192197,1101322,85014.062
0.98212397,1101322,85014.062
0.98232597,1101322,85014.062
0.98252797,1101322,85014.062
0.98272997,1101322,85014.062
0.98293197,1101322,85014.062
0.98313397,1101322,85014.062
0.98333597,1101322,85014.062
0.98353797,1101322,85014.062
0.98373997,1101322,85014.062
0.98394197,1101322,85014.062
0.98414397,1101322,85014.062
0.98434597,1101322,85014.062
0.98454797,1101322,85014.062
0.98474997,1101322,85014.062
0.98495197,1101322,85014.062
0.98515397,1101322,85014.062
0.98535597,1101322,85014.062
0.98555797,1101322,85014.062
0.98575997,1101322,85014.055
0.98596197,1101322,85014.055
0.98616397,1101322,85014.055
0.98636597,1101322,85014.055
0.98656797,1101322,85014.055
0.98676997,1101322,85014.055
0.98697197,1101322,85014.055
0.98717397,1101322,85014.055
0.98737597,1101322,85014.055
0.98757797,1101322,85014.055
0.98777997,1101322,85014.055
0.98798198,1101322,85014.055
0.98818398,1101322,85014.055
0.98838598,1101322,85014.055
0.98858798,1101322,85014.055
0.98878998,1101322,85014.055
0.98899198,1101322,85014.055
0.98919398,1101322,85014.055
0.98939598,1101322,85014.055
0.98959798,1101322,85014.055
0.98979998,1101322,85014.055
0.99000198,1101322,85014.055
0.99020398,1101322,85014.055
0.99040598,1101322,85014.055
0.99060798,1101322,85014.055
0.99080998,1101322,85014.055
0.99101198,1101322,85014.055
0.99121398,1101322,85014.055
0.99141598,1101322,85014.055
0.99161798,1101322,85014.055
0.99181998,1101322,85014.055
0.99202198,1101322,85014.055
0.99222398,1101322,85014.055
0.99242598,1101322,85014.055
0.99262798,1101322,85014.055
0.99282998,1101322,85014.055
0.99303198,1101322,85014.055
0.99323398,1101322,85014.055
0.99343598,1101322,85014.055
0.99363798,1101322,85014.055
0.99383998,1101322,85014.055
0.99404198,1101322,85014.055
0.99424398,1101322,85014.055
0.99444598,1101322,85014.055
0.99464798,1101322,85014.055
0.99484998,1101322,85014.055
0.99505198,1101322,85014.055
0.99525398,1101322,85014.055
0.99545598,1101322,85014.055
0.99565798,1101322,85014.055
0.99585998,1101322,85014.055
0.99606198,1101322,85014.055
0.99626398,1101322,85014.055
0.99646598,1101322,85014.055
0.99666798,1101322,85014.055
0.99686998,1101322,85014.055
0.99707198,1101322,85014.055
0.99727398,1101322,85014.055
0.99747598,1101322,85014.055
0.99767798,1101322,85014.055
0.99787998,1101322,85014.055
0.99808198,1101322,85014.055
0.99828398,1101322,85014.055
0.99848598,1101322,85014.055
0.99868798,1101322,85014.047
0.99888998,1101322,85014.047
0.99909198,1101322,85014.047
0.99929398,1101322,85014.047
0.99949598,1101322,85014.047
0.99969798,1101322,85014.047
0.99989998,1101322,85014.047
1.000102,1101322,85014.047
1.000304,1101322,85014.047
1.000506,1101322,85014.047
1.000708,1101322,85014.047
1.00091,1101322,85014.047
1.001112,1101322,85014.047
1.001314,1101322,85014.047
1.001516,1101322,85014.047
1.001718,1101322,85014.047
1.00192,1101322,85014.047
1.002122,1101322,85014.047
1.002324,1101322,85014.047
1.002526,1101322,85014.047
1.002728,1101322,85014.047
1.00293,1101322,85014.047
1.003132,1101322,85014.047
1.003334,1101322,85014.047
1.003536,1101322,85014.047
1.003738,1101322,85014.047
1.00394,1101322,85014.047
1.004142,1101322,85014.047
1.004344,1101322,85014.047
1.004546,1101322,85014.047
1.004748,1101322,85014.047
1.00495,1101322,85014.047
1.005152,1101322,85014.047
1.005354,1101322,85014.047
1.005556,1101322,85014.047
1.005758,1101322,85014.047
1.00596,1101322,85014.047
1.006162,1101322,85014.047
1.006364,1101322,85014.047
1.006566,1101322,85014.047
1.006768,1101322,85014.047
1.00697,1101322,85014.047
1.007172,1101322,85014.047
1.007374,1101322,85014.047
1.007576,1101322,85014.047
1.007778,1101322,85014.047
1.00798,1101322,85014.047
1.008182,1101322,85014.047
1.008384,1101322,85014.047
1.008586,1101322,85014.047
1.008788,1101322,85014.047
1.00899,1101322,85014.047
1.009192,1101322,85014.047
1.009394,1101322,85014.047
1.009596,1101322,85014.047
1.009798,1101322,85014.047
1.01,1101322,85014.047
1.01,1101322,85014.047
