"Time","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.72250003,0.31457514,0.30531943
0.72259998,0.32401022,0.29528776
0.7227,0.33312556,0.28496465
0.72280002,0.34191221,0.27436039
0.72289997,0.35036138,0.26348534
0.72299999,0.35846478,0.25235021
0.72310001,0.36621442,0.24096607
0.72320002,0.37360266,0.22934411
0.72329998,0.38062227,0.2174959
0.7234,0.38726616,0.20543295
0.72350001,0.39352787,0.19316727
0.72359997,0.39940122,0.18071096
0.72369999,0.40488046,0.16807634
0.7238,0.40996015,0.15527587
0.72390002,0.41463521,0.14232209
0.72399998,0.41890106,0.12922786
0.72409999,0.42275351,0.11600612
0.72420001,0.42618883,0.10266992
0.72430003,0.42920351,0.08923237
0.72439998,0.43179458,0.075706743
0.7245,0.43395954,0.062106397
0.72460002,0.43569624,0.048444778
0.72469997,0.43700305,0.034735367
0.72479999,0.43787849,0.020991638
0.72490001,0.43832177,0.0072271912
0.72500002,0.43833253,-0.0065443846
0.72509998,0.43791077,-0.020309489
0.7252,0.43705681,-0.034054555
0.72530001,0.43577147,-0.04776603
0.72539997,0.43405607,-0.061430365
0.72549999,0.43191236,-0.075034074
0.7256,0.42934248,-0.088563733
0.72570002,0.42634878,-0.102006
0.72579998,0.42293429,-0.11534759
0.72589999,0.41910246,-0.12857535
0.72600001,0.41485709,-0.14167623
0.72610003,0.41020229,-0.15463731
0.72619998,0.40514264,-0.16744576
0.7263,0.39968312,-0.18008897
0.72640002,0.3938292,-0.19255446
0.72649997,0.38758668,-0.20482993
0.72659999,0.3809616,-0.21690325
0.72670001,0.37396052,-0.22876251
0.72680002,0.36659041,-0.24039601
0.72689998,0.35885856,-0.25179228
0.727,0.35077259,-0.26294008
0.72710001,0.34234035,-0.27382836
0.72719997,0.33357027,-0.28444642
0.72729999,0.32447103,-0.29478374
0.7274,0.31505162,-0.30483019
0.72750002,0.30532125,-0.31457582
0.72759998,0.29528955,-0.32401097
0.7277,0.28496641,-0.33312634
0.72780001,0.27436209,-0.34191301
0.72790003,0.26348704,-0.35036227
0.72799999,0.25235188,-0.3584657
0.7281,0.24096769,-0.36621538
0.72820002,0.22934569,-0.37360367
0.72829998,0.21749741,-0.38062328
0.72839999,0.20543449,-0.38726726
0.72850001,0.19316876,-0.39352903
0.72860003,0.1807124,-0.39940241
0.72869998,0.16807772,-0.40488166
0.7288,0.15527721,-0.4099614
0.72890002,0.14232342,-0.41463652
0.72899997,0.12922914,-0.4189024
0.72909999,0.11600734,-0.42275488
0.72920001,0.10267108,-0.4261902
0.72930002,0.08923351,-0.42920494
0.72939998,0.075707838,-0.43179604
0.7295,0.062107444,-0.433961
0.72960001,0.048445765,-0.43569773
0.72970003,0.034736294,-0.43700454
0.72979999,0.02099254,-0.43788004
0.7299,0.0072280434,-0.43832335
0.73000002,-0.0065435856,-0.43833411
0.73009998,-0.02030875,-0.43791232
0.73019999,-0.034053855,-0.43705842
0.73030001,-0.047765378,-0.4357731
0.73040003,-0.061429765,-0.43405771
0.73049998,-0.075033531,-0.431914
0.7306,-0.088563241,-0.42934406
0.73070002,-0.10200555,-0.42635044
0.73079997,-0.1153472,-0.42293599
0.73089999,-0.12857501,-0.41910416
0.73100001,-0.14167595,-0.41485876
0.73110002,-0.15463707,-0.41020399
0.73119998,-0.16744557,-0.40514433
0.7313,-0.18008882,-0.39968482
0.73140001,-0.19255435,-0.39383087
0.73150003,-0.20482987,-0.38758832
0.73159999,-0.21690325,-0.3809633
0.7317,-0.22876257,-0.37396222
0.73180002,-0.24039611,-0.36659208
0.73189998,-0.25179243,-0.35886016
0.73199999,-0.26294026,-0.3507742
0.73210001,-0.27382863,-0.34234199
0.73220003,-0.28444672,-0.33357191
0.73229998,-0.2947841,-0.32447264
0.7324,-0.30483058,-0.31505316
0.73250002,-0.31457627,-0.30532283
0.73259997,-0.32401145,-0.2952911
0.73269999,-0.33312687,-0.28496793
0.73280001,-0.34191355,-0.27436358
0.73290002,-0.35036284,-0.26348847
0.73299998,-0.35846636,-0.25235337
0.7331,-0.36621606,-0.24096914
0.73320001,-0.37360439,-0.22934711
0.73329997,-0.380624,-0.21749876
0.73339999,-0.38726807,-0.20543583
0.7335,-0.39352986,-0.1931701
0.73360002,-0.39940327,-0.18071371
0.73369998,-0.40488255,-0.16807899
0.73379999,-0.4099623,-0.15527841
0.73390001,-0.41463748,-0.14232463
0.73400003,-0.41890338,-0.12923032
0.73409998,-0.4227559,-0.11600848
0.7342,-0.42619121,-0.10267217
0.73430002,-0.42920598,-0.089234561
0.73439997,-0.43179718,-0.075708874
0.73449999,-0.43396217,-0.062108446
0.73460001,-0.4356989,-0.048446726
0.73470002,-0.43700567,-0.034737207
0.73479998,-0.43788126,-0.02099343
0.7349,-0.4383246,-0.007228897
0.73500001,-0.43833536,0.0065427716
0.73509997,-0.43791354,0.02030798
0.73519999,-0.43705964,0.034053136
0.7353,-0.43577442,0.047764685
0.73540002,-0.43405902,0.061429109
0.73549998,-0.43191531,0.075032912
0.73559999,-0.42934537,0.088562667
0.73570001,-0.42635179,0.10200502
0.73580003,-0.42293736,0.11534671
0.73589998,-0.41910553,0.12857457
0.736,-0.4148601,0.14167553
0.73610002,-0.41020527,0.15463668
0.73619998,-0.4051457,0.16744524
0.73629999,-0.39968619,0.18008853
0.73640001,-0.39383224,0.19255412
0.73650002,-0.38758966,0.20482966
0.73659998,-0.38096464,0.21690308
0.7367,-0.37396359,0.22876245
0.73680001,-0.36659345,0.24039602
0.73689997,-0.35886154,0.25179237
0.73699999,-0.35077551,0.26294026
0.73710001,-0.34234336,0.27382866
0.73720002,-0.33357325,0.28444678
0.73729998,-0.32447398,0.29478419
0.7374,-0.31505448,0.3048307
0.73750001,-0.30532411,0.31457642
0.73760003,-0.29529241,0.32401168
0.73769999,-0.28496924,0.33312714
0.7378,-0.27436486,0.34191385
0.73790002,-0.26348972,0.35036314
0.73799998,-0.25235459,0.35846671
0.73809999,-0.24097039,0.36621648
0.73820001,-0.22934833,0.3736048
0.73830003,-0.21749996,0.38062447
0.73839998,-0.20543696,0.38726851
0.7385,-0.19317126,0.3935304
0.73860002,-0.18071485,0.39940384
0.73869997,-0.16808009,0.40488315
0.73879999,-0.15527949,0.40996289
0.73890001,-0.14232567,0.41463807
0.73900002,-0.12923138,0.41890407
0.73909998,-0.11600951,0.42275661
0.7392,-0.10267317,0.42619193
0.73930001,-0.089235507,0.4292067
0.73940003,-0.07570982,0.43179795
0.73949999,-0.062109366,0.43396297
0.7396,-0.048447613,0.4356997
0.73970002,-0.034738056,0.43700647
0.73979998,-0.020994235,0.43788204
0.73989999,-0.007229697,0.43832546
0.74000001,0.0065420005,0.43833625
0.74010003,0.020307241,0.43791446
0.74019998,0.034052435,0.43706053
0.7403,0.047764011,0.43577534
0.74040002,0.061428465,0.43406001
0.74049997,0.075032301,0.4319163
0.74059999,0.088562086,0.42934632
0.74070001,0.10200447,0.42635271
0.74080002,0.11534619,0.42293838
0.74089998,0.12857407,0.41910654
0.741,0.14167507,0.41486111
0.74110001,0.15463626,0.41020629
0.74119997,0.16744485,0.40514672
0.74129999,0.18008819,0.39968726
0.7414,0.19255379,0.39383331
0.74150002,0.20482937,0.38759071
0.74159998,0.21690281,0.38096562
0.74169999,0.22876222,0.37396467
0.74180001,0.24039584,0.36659452
0.74190003,0.25179222,0.35886261
0.74199998,0.26294011,0.35077652
0.7421,0.27382854,0.34234434
0.74220002,0.28444672,0.33357432
0.74229997,0.29478416,0.32447502
0.74239999,0.3048307,0.31505549
0.74250001,0.31457642,0.30532509
0.74260002,0.32401171,0.29529342
0.74269998,0.33312723,0.28497025
0.7428,0.34191397,0.27436587
0.74290001,0.35036328,0.26349071
0.74299997,0.35846686,0.25235555
0.74309999,0.36621669,0.24097136
0.7432,0.37360504,0.2293493
0.74330002,0.38062471,0.21750091
0.74339998,0.38726878,0.20543788
0.74349999,0.39353067,0.19317216
0.74360001,0.3994042,0.18071577
0.74370003,0.4048835,0.168081
0.74379998,0.40996325,0.15528035
0.7439,0.41463846,0.14232649
0.74400002,0.41890451,0.12923221
0.74409997,0.42275706,0.11601034
0.74419999,0.4261924,0.10267396
0.74430001,0.42920718,0.089236282
0.74440002,0.4317984,0.07571055
0.74449998,0.43396351,0.062110107
0.7446,0.43570027,0.048448339
0.74470001,0.43700704,0.034738757
0.74479997,0.4378826,0.0209949
0.74489999,0.43832606,0.0072303475
0.745,0.43833688,-0.0065413658
0.74510002,0.43791512,-0.02030663
0.74519998,0.43706116,-0.03405185
0.74529999,0.43577594,-0.047763459
0.74540001,0.43406069,-0.061427925
0.74550003,0.43191698,-0.07503178
0.74559999,0.42934704,-0.088561594
0.7457,0.42635339,-0.10200401
0.74580002,0.42293906,-0.11534575
0.74589998,0.41910729,-0.12857366
0.74599999,0.41486186,-0.14167468
0.74610001,0.41020703,-0.15463589
0.74620003,0.4051474,-0.1674445
0.74629998,0.39968801,-0.18008786
0.7464,0.39383408,-0.19255349
0.74650002,0.38759145,-0.2048291
0.74659997,0.38096637,-0.21690255
0.74669999,0.37396535,-0.22876199
0.74680001,0.3665953,-0.24039564
0.74690002,0.35886335,-0.25179204
0.74699998,0.3507773,-0.26293996
0.7471,0.34234506,-0.27382839
0.74720001,0.33357507,-0.28444663
0.74730003,0.3244758,-0.2947841
0.74739999,0.31505626,-0.30483064
0.7475,0.30532584,-0.31457639
0.74760002,0.29529411,-0.32401168
0.74769998,0.28497103,-0.33312723
0.74779999,0.27436662,-0.341914
0.74790001,0.26349142,-0.35036331
0.74800003,0.25235623,-0.35846689
0.74809998,0.24097204,-0.36621675
0.7482,0.22935002,-0.37360519
0.74830002,0.21750161,-0.38062486
0.74839997,0.20543857,-0.3872689
0.74849999,0.1931728,-0.39353082
0.74860001,0.18071644,-0.39940441
0.74870002,0.16808166,-0.40488371
0.74879998,0.15528101,-0.40996349
0.7489,0.14232711,-0.41463867
0.74900001,0.12923281,-0.41890472
0.74910003,0.11601096,-0.42275736
0.74919999,0.10267457,-0.4261927
0.7493,0.08923687,-0.42920747
0.74940002,0.075711109,-0.4317987
0.74949998,0.06211067,-0.43396384
0.74959999,0.048448894,-0.43570063
0.74970001,0.034739297,-0.43700743
0.74980003,0.020995419,-0.43788296
0.74989998,0.0072308374,-0.43832639
0.75,-0.0065408698,-0.4383373
0.75010002,-0.020306148,-0.43791553
0.75019997,-0.034051385,-0.43706158
0.75029999,-0.047763016,-0.43577632
0.75040001,-0.061427496,-0.43406108
0.75050002,-0.075031362,-0.43191743
0.75059998,-0.088561192,-0.42934749
0.7507,-0.10200361,-0.42635384
0.75080001,-0.11534537,-0.42293948
0.75089997,-0.1285733,-0.41910776
0.75099999,-0.14167434,-0.41486236
0.7511,-0.15463556,-0.41020751
0.75120002,-0.16744418,-0.40514788
0.75129998,-0.18008757,-0.39968845
0.75139999,-0.19255322,-0.39383459
0.75150001,-0.20482883,-0.38759199
0.75160003,-0.21690232,-0.38096687
0.75169998,-0.22876173,-0.37396583
0.7518,-0.24039543,-0.3665958
0.75190002,-0.25179183,-0.35886389
0.75199997,-0.26293978,-0.35077783
0.75209999,-0.27382821,-0.3423456
0.75220001,-0.28444645,-0.33357555
0.75230002,-0.29478395,-0.32447633
0.75239998,-0.30483052,-0.3150568
0.7525,-0.31457627,-0.30532637
0.75260001,-0.32401156,-0.29529461
0.75269997,-0.33312714,-0.28497151
0.75279999,-0.34191394,-0.27436715
0.7529,-0.35036328,-0.26349196
0.75300002,-0.35846686,-0.25235677
0.75309998,-0.36621669,-0.24097253
0.75319999,-0.37360516,-0.22935055
0.75330001,-0.38062486,-0.21750213
0.75340003,-0.38726893,-0.20543908
0.75349998,-0.39353082,-0.19317329
0.7536,-0.39940441,-0.1807169
0.75370002,-0.4048838,-0.16808218
0.75379997,-0.40996355,-0.15528151
0.75389999,-0.41463876,-0.14232761
0.75400001,-0.41890478,-0.12923327
0.75410002,-0.42275745,-0.11601143
0.75419998,-0.42619282,-0.10267506
0.7543,-0.42920759,-0.089237347
0.75440001,-0.43179882,-0.075711571
0.75449997,-0.43396392,-0.062111102
0.75459999,-0.4357008,-0.048449349
0.75470001,-0.43700761,-0.034739744
0.75480002,-0.43788314,-0.020995859
0.75489998,-0.43832657,-0.0072312616
0.755,-0.43833748,0.006540454
0.75510001,-0.43791574,0.020305729
0.75520003,-0.43706182,0.034050971
0.75529999,-0.43577656,0.047762614
0.7554,-0.43406129,0.061427109
0.75550002,-0.4319177,0.075030975
0.75559998,-0.42934775,0.088560812
0.75569999,-0.42635411,0.10200325
0.75580001,-0.42293972,0.11534501
0.75590003,-0.419108,0.12857296
0.75599998,-0.41486266,0.141674
0.7561,-0.41020781,0.15463524
0.75620002,-0.40514818,0.16744386
0.75629997,-0.39968872,0.18008724
0.75639999,-0.39383492,0.19255291
0.75650001,-0.38759232,0.20482853
0.75660002,-0.3809672,0.21690202
0.75669998,-0.37396616,0.22876145
0.7568,-0.36659607,0.24039514
0.75690001,-0.35886425,0.2517916
0.75700003,-0.35077819,0.26293951
0.75709999,-0.34234592,0.27382797
0.7572,-0.33357587,0.28444618
0.75730002,-0.32447666,0.29478371
0.75739998,-0.31505716,0.30483031
0.75749999,-0.30532673,0.31457606
0.75760001,-0.29529497,0.32401136
0.75770003,-0.28497183,0.33312693
0.75779998,-0.27436751,0.34191376
0.7579,-0.26349235,0.35036314
0.75800002,-0.25235713,0.35846671
0.75809997,-0.24097289,0.36621654
0.75819999,-0.22935088,0.37360501
0.75830001,-0.21750252,0.38062474
0.75840002,-0.20543946,0.38726884
0.75849998,-0.19317368,0.39353073
0.7586,-0.18071726,0.39940426
0.75870001,-0.16808255,0.40488371
0.75880003,-0.1552819,0.40996349
0.75889999,-0.14232799,0.4146387
0.759,-0.12923364,0.41890472
0.75910002,-0.11601178,0.42275736
0.75919998,-0.10267544,0.42619282
0.75929999,-0.089237727,0.42920759
0.75940001,-0.075711951,0.43179879
0.75950003,-0.062111463,0.43396389
0.75959998,-0.04844971,0.43570077
0.7597,-0.03474012,0.43700764
0.75980002,-0.020996232,0.43788317
0.75989997,-0.0072316248,0.43832657
0.75999999,0.0065401061,0.43833745
0.76010001,0.020305367,0.4379158
0.76020002,0.034050614,0.43706188
0.76029998,0.04776226,0.43577662
0.7604,0.061426762,0.43406132
0.76050001,0.07503064,0.43191773
0.76059997,0.088560469,0.42934787
0.76069999,0.1020029,0.42635423
0.7608,0.11534468,0.42293981
0.76090002,0.12857263,0.41910806
0.76099998,0.14167368,0.41486278
0.76109999,0.15463492,0.41020796
0.76120001,0.16744354,0.4051483
0.76130003,0.18008693,0.39968884
0.76139998,0.1925526,0.39383498
0.7615,0.20482825,0.38759249
0.76160002,0.21690173,0.38096738
0.76169997,0.22876117,0.37396631
0.76179999,0.24039485,0.36659622
0.76190001,0.2517913,0.3588644
0.76200002,0.26293927,0.35077837
0.76209998,0.2738277,0.34234613
0.7622,0.28444594,0.33357605
0.76230001,0.29478347,0.32447681
0.76239997,0.3048301,0.31505737
0.76249999,0.31457585,0.30532694
0.7626,0.32401115,0.29529518
0.76270002,0.33312669,0.28497204
0.76279998,0.34191355,0.27436769
0.76289999,0.35036293,0.26349258
0.76300001,0.35846654,0.25235736
0.76310003,0.36621636,0.24097311
0.76319999,0.3736048,0.22935107
0.7633,0.38062459,0.21750276
0.76340002,0.38726866,0.20543972
0.76349998,0.39353058,0.19317392
0.76359999,0.39940411,0.18071748
0.76370001,0.4048835,0.16808274
0.76380002,0.40996337,0.15528214
0.76389998,0.41463858,0.14232825
0.764,0.41890457,0.12923388
0.76410002,0.42275721,0.11601201
0.76419997,0.42619267,0.10267567
0.76429999,0.4292075,0.089237973
0.76440001,0.4317987,0.075712197
0.76450002,0.43396381,0.062111702
0.76459998,0.43570065,0.04844993
0.7647,0.43700758,0.034740362
0.76480001,0.43788311,0.020996476
0.76490003,0.43832654,0.0072318674
0.76499999,0.43833739,-0.0065398719
0.7651,0.43791571,-0.020305142
0.76520002,0.43706185,-0.034050375
0.76529998,0.43577659,-0.047762021
0.76539999,0.43406129,-0.061426528
0.76550001,0.43191767,-0.075030409
0.76560003,0.42934784,-0.088560238
0.76569998,0.42635423,-0.10200268
0.7658,0.42293981,-0.11534445
0.76590002,0.41910803,-0.12857239
0.76599997,0.41486272,-0.14167346
0.76609999,0.41020799,-0.1546347
0.76620001,0.40514833,-0.16744334
0.76630002,0.39968887,-0.18008672
0.76639998,0.39383498,-0.19255239
0.7665,0.38759249,-0.20482804
0.76660001,0.38096744,-0.21690154
0.76670003,0.37396637,-0.22876097
0.76679999,0.36659625,-0.24039465
0.7669,0.3588644,-0.25179109
0.76700002,0.35077843,-0.26293907
0.76709998,0.34234619,-0.27382752
0.76719999,0.33357611,-0.28444573
0.76730001,0.32447684,-0.29478326
0.76740003,0.3150574,-0.3048299
0.76749998,0.30532703,-0.31457567
0.7676,0.29529527,-0.32401097
0.76770002,0.2849721,-0.33312652
0.76779997,0.27436775,-0.34191334
0.76789999,0.26349267,-0.35036278
0.76800001,0.25235745,-0.35846636
0.76810002,0.2409732,-0.36621621
0.76819998,0.22935115,-0.37360463
0.7683,0.2175028,-0.38062438
0.76840001,0.20543981,-0.38726854
0.76849997,0.19317402,-0.39353043
0.76859999,0.18071759,-0.39940396
0.7687,0.16808283,-0.40488335
0.76880002,0.15528224,-0.40996322
0.76889998,0.14232835,-0.41463846
0.76899999,0.129234,-0.41890445
0.76910001,0.11601211,-0.42275709
0.76920003,0.10267575,-0.42619252
0.76929998,0.089238092,-0.42920738
0.7694,0.075712316,-0.43179861
0.76950002,0.062111821,-0.43396369
0.76959997,0.048450038,-0.43570051
0.76969999,0.034740467,-0.43700743
0.76980001,0.020996599,-0.43788302
0.76990002,0.0072319922,-0.43832645
0.76999998,-0.0065397494,-0.43833727
0.7701,-0.020305028,-0.43791556
0.77020001,-0.034050252,-0.43706176
0.77029997,-0.047761891,-0.43577653
0.77039999,-0.061426397,-0.43406123
0.7705,-0.075030282,-0.43191755
0.77060002,-0.088560112,-0.42934772
0.77069998,-0.10200255,-0.42635417
0.77079999,-0.11534432,-0.42293975
0.77090001,-0.12857226,-0.41910797
0.77100003,-0.14167331,-0.4148626
0.77109998,-0.15463457,-0.4102079
0.7712,-0.1674432,-0.4051483
0.77130002,-0.18008658,-0.39968881
0.77139997,-0.19255224,-0.39383492
0.77149999,-0.20482789,-0.38759238
0.77160001,-0.21690139,-0.38096738
0.77170002,-0.22876082,-0.37396634
0.77179998,-0.2403945,-0.36659622
0.7719,-0.25179094,-0.35886434
0.77200001,-0.26293892,-0.35077837
0.77209997,-0.2738274,-0.34234619
0.77219999,-0.28444561,-0.33357608
0.7723,-0.29478312,-0.32447681
0.77240002,-0.30482972,-0.31505734
0.77249998,-0.31457552,-0.30532703
0.7726,-0.32401085,-0.29529527
0.77270001,-0.3331264,-0.2849721
0.77280003,-0.34191319,-0.27436772
0.77289999,-0.3503626,-0.26349261
0.773,-0.35846624,-0.25235748
0.77310002,-0.36621606,-0.24097322
0.77319998,-0.37360448,-0.22935116
0.77329999,-0.3806242,-0.21750279
0.77340001,-0.38726836,-0.20543982
0.77350003,-0.39353028,-0.19317405
0.77359998,-0.39940381,-0.18071762
0.7737,-0.40488321,-0.16808286
0.77380002,-0.40996304,-0.15528224
0.77389997,-0.41463831,-0.14232841
0.77399999,-0.41890433,-0.12923405
0.77410001,-0.42275694,-0.11601216
0.77420002,-0.42619234,-0.1026758
0.77429998,-0.42920721,-0.08923813
0.7744,-0.43179846,-0.075712383
0.77450001,-0.43396354,-0.062111892
0.77460003,-0.43570036,-0.048450109
0.77469999,-0.43700725,-0.034740526
0.7748,-0.4378829,-0.02099668
0.77490002,-0.4383263,-0.0072320802
0.77499998,-0.43833715,0.0065396582
0.77509999,-0.43791541,0.020304939
0.77520001,-0.43706158,0.034050167
0.77530003,-0.43577641,0.04776179
0.77539998,-0.43406111,0.061426293
0.7755,-0.43191743,0.07503017
0.77560002,-0.42934754,0.088560008
0.77569997,-0.42635402,0.10200243
0.77579999,-0.42293966,0.1153442
0.77590001,-0.41910788,0.12857214
0.77600002,-0.41486248,0.14167319
0.77609998,-0.41020775,0.15463443
0.7762,-0.40514821,0.16744307
0.77630001,-0.39968872,0.18008645
0.77640003,-0.39383483,0.1925521
0.77649999,-0.38759226,0.20482773
0.7766,-0.38096726,0.21690124
0.77670002,-0.37396628,0.22876067
0.77679998,-0.36659616,0.24039435
0.77689999,-0.35886425,0.25179079
0.77700001,-0.35077825,0.26293874
0.77710003,-0.34234613,0.27382722
0.77719998,-0.33357605,0.28444543
0.7773,-0.32447678,0.29478294
0.77740002,-0.31505728,0.30482954
0.77749997,-0.30532691,0.31457531
0.77759999,-0.29529524,0.32401067
0.77770001,-0.28497207,0.33312622
0.77780002,-0.27436769,0.34191301
0.77789998,-0.26349255,0.35036239
0.778,-0.25235745,0.35846606
0.77810001,-0.24097322,0.36621588
0.77819997,-0.22935116,0.3736043
0.77829999,-0.21750279,0.38062403
0.7784,-0.20543978,0.38726816
0.77850002,-0.19317406,0.39353013
0.77859998,-0.18071765,0.39940363
0.77869999,-0.16808288,0.404883
0.77880001,-0.15528224,0.40996283
0.77890003,-0.14232841,0.4146381
0.77899998,-0.12923409,0.41890416
0.7791,-0.11601221,0.42275676
0.77920002,-0.10267584,0.42619216
0.77929997,-0.089238159,0.429207
0.77939999,-0.075712442,0.43179831
0.77950001,-0.062111959,0.43396339
0.77960002,-0.048450179,0.43570021
0.77969998,-0.03474059,0.43700704
0.7798,-0.020996736,0.43788266
0.77990001,-0.0072321636,0.43832615
0.77999997,0.0065395697,0.438337
0.78009999,0.020304848,0.43791527
0.7802,0.034050081,0.43706137
0.78030002,0.047761694,0.43577623
0.78039998,0.061426189,0.43406096
0.78049999,0.075030066,0.43191731
0.78060001,0.088559888,0.4293474
0.78070003,0.10200232,0.42635381
0.78079998,0.11534408,0.42293954
0.7809,0.12857202,0.41910774
0.78100002,0.14167306,0.41486236
0.78109998,0.1546343,0.41020757
0.78119999,0.16744293,0.40514803
0.78130001,0.18008631,0.39968863
0.78140002,0.19255196,0.39383471
0.78149998,0.20482759,0.38759214
0.7816,0.21690108,0.38096711
0.78170002,0.22876054,0.37396616
0.78179997,0.2403942,0.36659607
0.78189999,0.25179064,0.35886416
0.78200001,0.26293859,0.35077813
0.78210002,0.27382705,0.34234598
0.78219998,0.28444529,0.33357596
0.7823,0.29478279,0.32447669
0.78240001,0.30482939,0.31505719
0.78250003,0.31457514,0.30532682
0.78259999,0.32401052,0.29529518
0.7827,0.33312607,0.28497204
0.78280002,0.34191284,0.27436763
0.78289998,0.35036221,0.26349249
0.78299999,0.35846585,0.25235733
0.78310001,0.36621574,0.24097319
0.78320003,0.37360415,0.22935113
0.78329998,0.38062385,0.21750274
0.7834,0.38726795,0.20543973
0.78350002,0.39352992,0.19317402
