"Time","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im"
0.073299997,-0.13916843,-0.44547954
0.073399998,-0.12663123,-0.44889122
0.0735,-0.11397139,-0.45191064
0.073600002,-0.10120127,-0.45453414
0.073700003,-0.088333383,-0.45675847
0.073799998,-0.075380296,-0.4585807
0.073899999,-0.062354676,-0.45999834
0.074000001,-0.049269285,-0.46100929
0.074100003,-0.036136918,-0.46161193
0.074199997,-0.022970423,-0.46180487
0.074299999,-0.0097826906,-0.46158725
0.0744,0.003413365,-0.4609586
0.074500002,0.016604831,-0.45991883
0.074600004,0.02977879,-0.45846823
0.074699998,0.042922337,-0.45660758
0.0748,0.056022599,-0.45433795
0.074900001,0.069066748,-0.45166093
0.075000003,0.082042001,-0.44857839
0.075099997,0.094935648,-0.44509271
0.075199999,0.10773505,-0.44120654
0.075300001,0.12042767,-0.43692309
0.075400002,0.13300106,-0.43224582
0.075499997,0.1454429,-0.42717862
0.075599998,0.157741,-0.42172581
0.0757,0.16988327,-0.415892
0.075800002,0.18185782,-0.40968227
0.075900003,0.19365293,-0.40310201
0.075999998,0.205257,-0.396157
0.076099999,0.21665865,-0.38885337
0.076200001,0.2278467,-0.38119757
0.076300003,0.23881017,-0.37319648
0.076399997,0.24953829,-0.36485726
0.076499999,0.26002052,-0.35618737
0.0766,0.2702466,-0.34719467
0.076700002,0.28020644,-0.33788732
0.076800004,0.28989032,-0.32827377
0.076899998,0.29928866,-0.3183628
0.077,0.30839229,-0.30816343
0.077100001,0.3171922,-0.29768503
0.077200003,0.32567978,-0.28693721
0.077299997,0.33384666,-0.27592981
0.077399999,0.34168485,-0.26467305
0.077500001,0.34918657,-0.25317726
0.077600002,0.35634449,-0.24145305
0.077699997,0.36315152,-0.22951132
0.077799998,0.36960101,-0.2173631
0.0779,0.37568656,-0.20501967
0.078000002,0.38140219,-0.19249249
0.078100003,0.38674229,-0.17979319
0.078199998,0.39170152,-0.16693363
0.078299999,0.39627501,-0.15392573
0.078400001,0.40045828,-0.14078167
0.078500003,0.40424716,-0.12751368
0.078599997,0.40763786,-0.11413413
0.078699999,0.4106271,-0.10065555
0.0788,0.41321185,-0.087090522
0.078900002,0.41538954,-0.07345172
0.079000004,0.41715798,-0.059751913
0.079099998,0.41851544,-0.046003927
0.0792,0.41946051,-0.032220617
0.079300001,0.41999224,-0.0184149
0.079400003,0.42011008,-0.0045997081
0.079499997,0.41981381,0.0092120199
0.079599999,0.41910371,0.023007339
0.079700001,0.41798046,0.036773317
0.079800002,0.41644508,0.050497055
0.079899997,0.41449904,0.064165689
0.079999998,0.41214418,0.077766404
0.0801,0.40938282,0.091286458
0.080200002,0.40621755,0.10471317
0.080300003,0.40265143,0.11803398
0.080399998,0.39868799,0.13123637
0.080499999,0.39433098,0.14430802
0.080600001,0.38958466,0.15723665
0.080700003,0.38445362,0.17001018
0.080799997,0.37894288,0.18261665
0.080899999,0.37305772,0.19504426
0.081,0.36680391,0.20728143
0.081100002,0.36018756,0.21931668
0.081200004,0.35321504,0.23113881
0.081299998,0.34589314,0.24273676
0.0814,0.33822906,0.25409976
0.081500001,0.33023018,0.26521719
0.081600003,0.3219043,0.2760787
0.081699997,0.31325957,0.28667426
0.081799999,0.30430439,0.29699397
0.081900001,0.29504746,0.30702826
0.082000002,0.28549784,0.3167679
0.082099997,0.27566481,0.32620382
0.082199998,0.26555797,0.33532739
0.0823,0.25518712,0.34413013
0.082400002,0.24456246,0.35260403
0.082500003,0.23369427,0.36074126
0.082599998,0.22259316,0.36853442
0.082699999,0.21126996,0.37597641
0.082800001,0.19973572,0.38306046
0.082900003,0.18800165,0.38978016
0.082999997,0.1760792,0.39612943
0.083099999,0.16398001,0.40210265
0.0832,0.15171583,0.40769443
0.083300002,0.13929866,0.41289985
0.083400004,0.12674057,0.41771433
0.083499998,0.11405381,0.42213365
0.0836,0.10125072,0.42615405
0.083700001,0.088343799,0.42977208
0.083800003,0.075345613,0.43298474
0.083899997,0.062268812,0.43578938
0.083999999,0.049126137,0.43818378
0.084100001,0.035930388,0.44016615
0.084200002,0.022694401,0.44173497
0.084299996,0.0094310688,0.44288927
0.084399998,-0.0038467001,0.44362849
0.0845,-0.017125988,0.44395232
0.084600002,-0.03039388,0.44386098
0.084700003,-0.043637466,0.44335508
0.084799998,-0.056843869,0.44243565
0.084899999,-0.070000254,0.44110402
0.085000001,-0.083093837,0.43936205
0.085100003,-0.096111879,0.43721196
0.085199997,-0.10904176,0.43465632
0.085299999,-0.1218709,0.43169811
0.0854,-0.13458686,0.42834079
0.085500002,-0.14717729,0.42458808
0.085600004,-0.15962999,0.42044416
0.085699998,-0.17193288,0.41591358
0.0858,-0.18407401,0.41100127
0.085900001,-0.19604166,0.40571249
0.086000003,-0.2078242,0.40005293
0.086099997,-0.21941024,0.39402863
0.086199999,-0.23078857,0.38764587
0.086300001,-0.2419482,0.38091147
0.086400002,-0.25287831,0.37383243
0.086499996,-0.26356837,0.36641619
0.086599998,-0.27400807,0.35867044
0.0867,-0.28418729,0.35060322
0.086800002,-0.29409626,0.34222293
0.086900003,-0.30372542,0.33353814
0.086999997,-0.31306553,0.32455787
0.087099999,-0.32210755,0.31529132
0.087200001,-0.33084285,0.30574802
0.087300003,-0.33926302,0.29593775
0.087399997,-0.34735999,0.28587052
0.087499999,-0.35512599,0.27555662
0.0876,-0.36255363,0.2650066
0.087700002,-0.36963579,0.25423115
0.087800004,-0.37636575,0.2432413
0.087899998,-0.38273707,0.23204815
0.088,-0.38874373,0.2206631
0.088100001,-0.39438006,0.20909768
0.088200003,-0.39964065,0.1973636
0.088299997,-0.40452063,0.18547276
0.088399999,-0.40901539,0.17343715
0.088500001,-0.41312072,0.16126896
0.088600002,-0.4168328,0.14898045
0.088699996,-0.42014822,0.13658404
0.088799998,-0.42306393,0.12409223
0.0889,-0.42557728,0.11151757
0.089000002,-0.42768601,0.098872758
0.089100003,-0.42938828,0.086170502
0.089199997,-0.43068263,0.073423579
0.089299999,-0.431568,0.060644809
0.089400001,-0.43204373,0.047847025
0.089500003,-0.43210959,0.035043087
0.089599997,-0.43176571,0.022245843
0.089699998,-0.43101263,0.0094681364
0.0898,-0.42985135,-0.003277214
0.089900002,-0.42828315,-0.015977431
0.090000004,-0.42630985,-0.028619781
0.090099998,-0.42393357,-0.041191597
0.0902,-0.42115685,-0.053680282
0.090300001,-0.41798264,-0.066073336
0.090400003,-0.41441426,-0.078358337
0.090499997,-0.41045541,-0.090522997
0.090599999,-0.40611017,-0.10255513
0.090700001,-0.40138304,-0.11444271
0.090800002,-0.39627886,-0.12617384
0.090899996,-0.3908028,-0.13773677
0.090999998,-0.3849605,-0.14911993
0.0911,-0.37875786,-0.16031195
0.091200002,-0.37220114,-0.17130163
0.091300003,-0.36529702,-0.18207799
0.091399997,-0.35805246,-0.19263023
0.091499999,-0.35047475,-0.20294781
0.091600001,-0.3425715,-0.21302038
0.091700003,-0.33435068,-0.2228379
0.091799997,-0.32582057,-0.23239054
0.091899998,-0.31698969,-0.24166872
0.092,-0.3078669,-0.25066316
0.092100002,-0.29846132,-0.25936484
0.092200004,-0.28878242,-0.2677651
0.092299998,-0.2788398,-0.27585545
0.092399999,-0.26864347,-0.28362784
0.092500001,-0.25820357,-0.29107442
0.092600003,-0.24753051,-0.29818773
0.092699997,-0.23663495,-0.30496067
0.092799999,-0.22552779,-0.31138641
0.092900001,-0.21422006,-0.31745845
0.093000002,-0.20272304,-0.32317069
0.093099996,-0.19104818,-0.32851741
0.093199998,-0.17920709,-0.33349314
0.0933,-0.16721158,-0.33809289
0.093400002,-0.15507355,-0.34231201
0.093500003,-0.14280513,-0.3461462
0.093599997,-0.13041846,-0.34959152
0.093699999,-0.1179259,-0.35264447
0.093800001,-0.10533986,-0.35530192
0.093900003,-0.09267284,-0.35756108
0.093999997,-0.079937436,-0.35941961
0.094099998,-0.067146301,-0.36087558
0.0942,-0.054312147,-0.36192739
0.094300002,-0.041447725,-0.36257386
0.094400004,-0.028565822,-0.36281425
0.094499998,-0.015679233,-0.36264819
0.094599999,-0.002800755,-0.36207566
0.094700001,0.010056811,-0.36109713
0.094800003,0.02288069,-0.35971344
0.094899997,0.035658147,-0.35792577
0.094999999,0.048376478,-0.35573578
0.095100001,0.061023053,-0.35314545
0.095200002,0.073585294,-0.35015726
0.095299996,0.086050719,-0.34677392
0.095399998,0.098406941,-0.34299871
0.0955,0.11064167,-0.33883518
0.095600002,0.12274273,-0.33428729
0.095700003,0.13469811,-0.32935935
0.095799997,0.14649589,-0.32405612
0.095899999,0.15812434,-0.31838265
0.096000001,0.16957188,-0.3123444
0.096100003,0.18082711,-0.30594715
0.096199997,0.19187881,-0.29919711
0.096299998,0.20271599,-0.29210073
0.0964,0.21332783,-0.2846649
0.096500002,0.22370374,-0.2768968
0.096600004,0.23383337,-0.26880389
0.096699998,0.2437066,-0.26039407
0.096799999,0.2533136,-0.25167543
0.096900001,0.26264471,-0.24265642
0.097000003,0.27169061,-0.23334579
0.097099997,0.28044224,-0.2237526
0.097199999,0.28889087,-0.21388613
0.0973,0.29702798,-0.20375594
0.097400002,0.30484539,-0.19337191
0.097499996,0.31233528,-0.1827441
0.097599998,0.31949008,-0.17188287
0.0977,0.32630259,-0.16079874
0.097800002,0.33276591,-0.14950255
0.097900003,0.33887354,-0.13800526
0.097999997,0.34461924,-0.12631805
0.098099999,0.34999719,-0.11445232
0.098200001,0.35500193,-0.10241964
0.098300003,0.35962832,-0.090231709
0.098399997,0.36387163,-0.077900425
0.098499998,0.36772749,-0.065437816
0.0986,0.37119189,-0.052856009
0.098700002,0.3742612,-0.040167302
0.098800004,0.37693226,-0.027384073
0.098899998,0.37920216,-0.01451879
0.098999999,0.3810685,-0.001584016
0.099100001,0.3825292,0.011407614
0.099200003,0.38358262,0.024443412
0.099299997,0.38422751,0.037510648
0.099399999,0.38446304,0.05059655
0.0995,0.3842887,0.063688323
0.099600002,0.38370442,0.076773182
0.099699996,0.38271061,0.089838311
0.099799998,0.38130799,0.10287095
0.0999,0.37949768,0.11585834
0.1,0.37728125,0.12878779
0.1001,0.37466061,0.14164661
0.1002,0.37163815,0.15442224
0.1003,0.36821651,0.16710216
0.1004,0.3643989,0.17967397
0.1005,0.36018878,0.19212532
0.1006,0.35559002,0.20444404
0.1007,0.35060695,0.21661805
0.1008,0.34524414,0.2286354
0.1009,0.33950669,0.24048433
0.101,0.33339989,0.25215319
0.1011,0.32692957,0.26363057
0.1012,0.3201018,0.27490517
0.1013,0.31292301,0.28596595
0.1014,0.30540004,0.29680201
0.1015,0.29753998,0.30740276
0.1016,0.2893503,0.31775776
0.1017,0.28083879,0.32785681
0.1018,0.27201355,0.33769003
0.1019,0.26288295,0.34724769
0.102,0.25345576,0.35652044
0.1021,0.24374092,0.36549911
0.1022,0.23374774,0.37417489
0.1023,0.22348572,0.38253924
0.1024,0.21296474,0.39058387
0.1025,0.20219482,0.39830089
0.1026,0.19118628,0.40568265
0.1027,0.17994966,0.4127219
0.1028,0.16849571,0.41941163
0.1029,0.15683545,0.42574528
0.103,0.14498001,0.43171653
0.1031,0.1329408,0.43731952
0.1032,0.12072934,0.44254863
0.1033,0.10835735,0.44739869
0.1034,0.095836736,0.4518649
0.1035,0.083179489,0.45594275
0.1036,0.070397772,0.45962822
0.1037,0.057503853,0.4629176
0.1038,0.044510126,0.46580756
0.1039,0.031429071,0.46829522
0.104,0.018273251,0.47037804
0.1041,0.0050553074,0.47205386
0.1042,-0.008212056,0.47332099
0.1043,-0.0215161,0.47417808
0.1044,-0.034844037,0.47462416
0.1045,-0.048183057,0.47465876
0.1046,-0.061520353,0.47428164
0.1047,-0.074843101,0.47349316
0.1048,-0.088138513,0.47229394
0.1049,-0.10139381,0.47068503
0.105,-0.11459627,0.46866795
0.1051,-0.1277332,0.46624449
0.1052,-0.140792,0.46341696
0.1053,-0.15376014,0.460188
0.1054,-0.16662514,0.45656061
0.1055,-0.17937468,0.45253825
0.1056,-0.19199653,0.44812474
0.1057,-0.20447858,0.44332424
0.1058,-0.21680887,0.43814132
0.1059,-0.22897556,0.43258095
0.106,-0.24096702,0.42664841
0.1061,-0.25277174,0.42034936
0.1062,-0.26437846,0.41368985
0.1063,-0.275776,0.40667623
0.1064,-0.28695354,0.39931524
0.1065,-0.29790035,0.3916139
0.1066,-0.30860597,0.38357964
0.1067,-0.31906021,0.37522009
0.1068,-0.32925308,0.36654335
0.1069,-0.33917484,0.35755771
0.107,-0.34881607,0.34827179
0.1071,-0.35816759,0.33869454
0.1072,-0.36722049,0.32883513
0.1073,-0.37596619,0.31870306
0.1074,-0.38439637,0.30830801
0.1075,-0.39250308,0.29766002
0.1076,-0.4002786,0.2867693
0.1077,-0.40771562,0.27564633
0.1078,-0.41480711,0.26430178
0.1079,-0.4215464,0.25274658
0.108,-0.42792717,0.2409918
0.1081,-0.43394339,0.22904876
0.1082,-0.4395895,0.21692894
0.1083,-0.44486022,0.20464395
0.1084,-0.4497506,0.19220562
0.1085,-0.45425621,0.17962591
0.1086,-0.45837283,0.16691688
0.1087,-0.46209675,0.15409072
0.1088,-0.46542454,0.14115976
0.1089,-0.46835324,0.12813643
0.109,-0.47088024,0.11503319
0.1091,-0.4730033,0.10186265
0.1092,-0.47472066,0.088637412
0.1093,-0.47603083,0.07537017
0.1094,-0.47693282,0.062073644
0.1095,-0.47742602,0.048760574
0.1096,-0.47751018,0.035443712
0.1097,-0.47718549,0.022135811
0.1098,-0.47645253,0.0088496124
0.1099,-0.47531223,-0.0044021723
0.11,-0.473766,-0.017606867
0.1101,-0.47181556,-0.03075185
0.1102,-0.46946311,-0.043824557
0.1103,-0.46671116,-0.056812506
0.1104,-0.46356267,-0.069703296
0.1105,-0.46002093,-0.082484625
0.1106,-0.45608971,-0.095144317
0.1107,-0.45177302,-0.1076703
0.1108,-0.44707537,-0.12005064
0.1109,-0.44200155,-0.13227357
0.111,-0.43655679,-0.14432746
0.1111,-0.43074661,-0.15620086
0.1112,-0.42457697,-0.1678825
0.1113,-0.41805404,-0.1793613
0.1114,-0.41118452,-0.19062637
0.1115,-0.40397528,-0.20166706
0.1116,-0.39643362,-0.21247293
0.1117,-0.38856712,-0.22303376
0.1118,-0.38038367,-0.23333961
0.1119,-0.3718915,-0.24338076
0.112,-0.36309907,-0.25314775
0.1121,-0.35401523,-0.26263142
0.1122,-0.34464905,-0.2718229
0.1123,-0.33500987,-0.28071353
0.1124,-0.32510731,-0.28929505
0.1125,-0.31495121,-0.29755944
0.1126,-0.30455175,-0.30549905
0.1127,-0.29391924,-0.31310645
0.1128,-0.28306422,-0.32037467
0.1129,-0.27199754,-0.32729697
0.113,-0.26073012,-0.33386701
0.1131,-0.2492732,-0.34007874
0.1132,-0.2376381,-0.34592655
0.1133,-0.22583638,-0.35140514
0.1134,-0.2138797,-0.35650954
0.1135,-0.20177995,-0.3612352
0.1136,-0.18954906,-0.36557794
0.1137,-0.17719913,-0.3695339
0.1138,-0.16474238,-0.37309968
0.1139,-0.15219112,-0.37627226
0.114,-0.13955775,-0.37904891
0.1141,-0.12685475,-0.38142744
0.1142,-0.11409463,-0.38340589
0.1143,-0.10129001,-0.38498279
0.1144,-0.088453501,-0.38615707
0.1145,-0.075597771,-0.38692799
0.1146,-0.062735483,-0.38729534
0.1147,-0.049879305,-0.3872591
0.1148,-0.037041899,-0.38681984
0.1149,-0.02423591,-0.38597846
0.115,-0.011473934,-0.38473618
0.1151,0.0012314703,-0.3830947
0.1152,0.013867808,-0.38105613
0.1153,0.026422653,-0.37862289
0.1154,0.038883671,-0.37579784
0.1155,0.051238611,-0.37258422
0.1156,0.063475348,-0.36898565
0.1157,0.075581856,-0.36500612
0.1158,0.087546259,-0.36064997
0.1159,0.099356815,-0.35592198
0.116,0.11100194,-0.35082722
0.1161,0.12247021,-0.34537116
0.1162,0.13375039,-0.33955964
0.1163,0.14483143,-0.33339879
0.1164,0.15570247,-0.32689515
0.1165,0.16635287,-0.32005554
0.1166,0.17677222,-0.31288719
0.1167,0.1869503,-0.30539751
0.1168,0.19687717,-0.29759437
0.1169,0.20654313,-0.28948593
0.117,0.21593875,-0.28108051
0.1171,0.22505483,-0.27238691
0.1172,0.23388249,-0.26341411
0.1173,0.24241313,-0.25417134
0.1174,0.25063843,-0.24466819
0.1175,0.25855038,-0.23491441
0.1176,0.26614127,-0.22492006
0.1177,0.2734037,-0.21469541
0.1178,0.28033069,-0.20425096
0.1179,0.28691548,-0.19359744
0.118,0.29315165,-0.18274574
0.1181,0.29903322,-0.17170699
0.1182,0.30455446,-0.16049252
0.1183,0.30971009,-0.14911377
0.1184,0.31449512,-0.13758239
0.1185,0.31890494,-0.12591016
0.1186,0.32293537,-0.11410902
0.1187,0.32658249,-0.10219099
0.1188,0.3298429,-0.09016826
0.1189,0.33271351,-0.078053102
0.119,0.33519158,-0.065857857
0.1191,0.33727479,-0.053594977
0.1192,0.3389613,-0.041276973
0.1193,0.34024954,-0.028916394
0.1194,0.34113836,-0.01652585
0.1195,0.34162706,-0.0041179722
0.1196,0.34171531,0.0082945861
0.1197,0.34140313,0.020699175
0.1198,0.340691,0.033083145
0.1199,0.33957982,0.045433864
0.12,0.33807075,0.057738744
0.1201,0.33616552,0.069985226
0.1202,0.33386615,0.082160823
0.1203,0.33117506,0.094253108
0.1204,0.32809508,0.10624974
0.1205,0.3246294,0.11813847
0.1206,0.32078162,0.12990715
0.1207,0.31655574,0.14154376
0.1208,0.31195605,0.1530364
0.1209,0.30698735,0.16437332
0.121,0.30165467,0.17554292
0.1211,0.29596344,0.18653375
0.1212,0.28991953,0.19733457
0.1213,0.28352907,0.20793429
0.1214,0.27679855,0.21832202
0.1215,0.26973483,0.22848713
0.1216,0.26234511,0.23841915
0.1217,0.25463682,0.24810785
0.1218,0.24661787,0.25754327
0.1219,0.23829633,0.26671568
0.122,0.22968066,0.27561557
0.1221,0.22077957,0.28423381
0.1222,0.21160209,0.29256141
0.1223,0.20215751,0.30058974
0.1224,0.19245538,0.30831048
0.1225,0.18250553,0.31571558
0.1226,0.17231804,0.32279733
0.1227,0.1619032,0.3295483
0.1228,0.15127155,0.3359614
0.1229,0.14043386,0.3420299
0.123,0.12940107,0.34774736
0.1231,0.11818436,0.35310775
0.1232,0.10679508,0.35810536
0.1233,0.095244758,0.36273485
0.1234,0.083545066,0.36699119
0.1235,0.071707867,0.37086982
0.1236,0.059745137,0.37436643
0.1237,0.047668986,0.3774772
0.1238,0.035491653,0.38019866
0.1239,0.023225473,0.38252768
0.124,0.010882874,0.38446155
0.1241,-0.0015236347,0.38599798
0.1242,-0.013981465,0.38713503
0.1243,-0.026477983,0.38787118
0.1244,-0.039000511,0.38820526
0.1245,-0.051536329,0.3881366
0.1246,-0.064072706,0.38766485
0.1247,-0.076596908,0.38679007
0.1248,-0.089096203,0.38551271
0.1249,-0.10155787,0.38383371
0.125,-0.11396922,0.38175425
0.1251,-0.12631762,0.37927607
0.1252,-0.1385905,0.37640119
0.12530001,-0.15077531,0.37313208
0.12540001,-0.16285966,0.36947161
0.12549999,-0.17483117,0.36542299
0.1256,-0.18667762,0.3609899
0.1257,-0.19838689,0.35617629
0.1258,-0.209947,0.35098657
0.1259,-0.22134608,0.34542555
0.126,-0.23257247,0.33949831
0.1261,-0.24361458,0.33321038
0.12620001,-0.25446111,0.32656765
0.12630001,-0.2651009,0.31957629
0.12639999,-0.27552292,0.3122429
0.1265,-0.28571644,0.30457437
0.1266,-0.29567096,0.29657799
0.1267,-0.30537611,0.28826126
0.1268,-0.31482187,0.27963218
0.1269,-0.32399839,0.27069888
0.127,-0.33289611,0.2614699
0.12710001,-0.34150577,0.25195408
0.12720001,-0.34981832,0.24216051
0.12729999,-0.3578251,0.23209859
0.1274,-0.36551762,0.22177795
0.1275,-0.37288779,0.21120852
0.1276,-0.37992784,0.20040049
0.1277,-0.38663024,0.18936424
0.1278,-0.39298782,0.17811045
0.1279,-0.39899382,0.16664997
0.12800001,-0.40464172,0.15499389
0.12809999,-0.4099254,0.14315347
0.12819999,-0.41483909,0.1311402
0.1283,-0.41937739,0.11896573
0.1284,-0.42353526,0.10664185
0.1285,-0.42730796,0.094180554
0.1286,-0.4306913,0.081593946
0.1287,-0.43368128,0.06889426
0.1288,-0.43627441,0.056093879
0.12890001,-0.43846756,0.043205269
0.12899999,-0.44025794,0.030240996
0.12909999,-0.44164318,0.017213706
0.1292,-0.44262138,0.0041361302
0.1293,-0.44319096,-0.0089789527
0.1294,-0.44335076,-0.022118723
0.1295,-0.44309998,-0.035270318
0.1296,-0.44243833,-0.048420854
0.12970001,-0.44136584,-0.061557449
0.12980001,-0.43988293,-0.074667223
0.12989999,-0.43799049,-0.0877373
0.13,-0.43568978,-0.10075484
0.1301,-0.43298244,-0.11370707
0.1302,-0.42987055,-0.12658124
0.1303,-0.42635658,-0.13936467
0.1304,-0.42244333,-0.15204479
0.1305,-0.41813412,-0.16460907
0.13060001,-0.41343254,-0.17704515
0.13070001,-0.40834263,-0.18934073
0.13079999,-0.40286881,-0.20148367
0.1309,-0.39701584,-0.21346197
0.131,-0.39078891,-0.22526374
0.1311,-0.38419354,-0.23687734
0.1312,-0.37723562,-0.24829122
0.1313,-0.36992145,-0.25949407
0.1314,-0.36225757,-0.27047473
0.13150001,-0.35425097,-0.28122231
0.13160001,-0.34590894,-0.29172611
0.13169999,-0.33723909,-0.30197564
0.1318,-0.32824939,-0.3119607
0.1319,-0.31894815,-0.32167128
0.132,-0.30934387,-0.33109766
0.1321,-0.29944548,-0.34023041
0.1322,-0.28926215,-0.34906036
0.1323,-0.27880332,-0.35757864
0.13240001,-0.26807871,-0.36577663
0.13249999,-0.25709838,-0.37364608
0.13259999,-0.24587256,-0.38117906
0.1327,-0.23441172,-0.38836786
0.1328,-0.22272661,-0.39520523
0.1329,-0.21082821,-0.40168417
0.133,-0.1987277,-0.40779805
0.1331,-0.18643643,-0.4135406
0.1332,-0.17396602,-0.41890588
0.13330001,-0.1613282,-0.42388839
0.13339999,-0.14853491,-0.42848283
0.13349999,-0.13559821,-0.43268445
0.1336,-0.12253039,-0.43648884
0.1337,-0.10934377,-0.43989184
0.1338,-0.096050858,-0.44288987
0.1339,-0.082664274,-0.44547963
0.134,-0.069196716,-0.44765821
0.13410001,-0.055660967,-0.44942313
0.13420001,-0.042069901,-0.45077232
0.13429999,-0.028436456,-0.45170406
0.1344,-0.014773595,-0.45221704
0.1345,-0.0010943424,-0.45231044
0.1346,0.012588261,-0.45198378
0.1347,0.026261166,-0.45123693
0.1348,0.039911322,-0.45007026
0.1349,0.053525694,-0.44848451
0.13500001,0.067091264,-0.44648087
0.13510001,0.080595061,-0.44406083
0.13519999,0.094024174,-0.44122636
0.1353,0.10736573,-0.43797988
0.1354,0.12060697,-0.43432406
0.1355,0.13373518,-0.43026212
0.1356,0.14673778,-0.42579758
0.1357,0.1596023,-0.42093441
0.1358,0.17231637,-0.41567689
0.13590001,0.1848678,-0.41002977
0.13600001,0.19724452,-0.40399817
0.13609999,0.20943461,-0.39758745
0.1362,0.22142637,-0.39080355
