"Time","transformer.pin_n1.reference.gamma","transformer.pin_n2.reference.gamma","currentSensor.abs_i","currentSensor.arg_i"
0.0462,1488881.1,1488881.1,0.00046772006,-1.4762758
0.046300001,1492186.5,1492186.5,0.00046765877,-1.4762877
0.046399999,1495492.1,1495492.1,0.00046759748,-1.4762995
0.046500001,1498798.2,1498798.2,0.00046753621,-1.4763114
0.046599999,1502104.6,1502104.6,0.00046747492,-1.4763234
0.046700001,1505411.5,1505411.5,0.00046741363,-1.4763352
0.046799999,1508718.6,1508718.6,0.00046735237,-1.4763471
0.0469,1512026.1,1512026.1,0.00046729107,-1.4763589
0.046999998,1515334,1515334,0.00046722981,-1.4763708
0.0471,1518642.2,1518642.2,0.00046716855,-1.4763826
0.047200002,1521950.9,1521950.9,0.00046710728,-1.4763945
0.0473,1525259.9,1525259.9,0.00046704602,-1.4764065
0.047400001,1528569.2,1528569.2,0.00046698475,-1.4764183
0.047499999,1531878.9,1531878.9,0.00046692352,-1.4764302
0.047600001,1535189,1535189,0.00046686226,-1.476442
0.047699999,1538499.5,1538499.5,0.00046680102,-1.4764539
0.047800001,1541810.2,1541810.2,0.00046673979,-1.4764657
0.047899999,1545121.4,1545121.4,0.00046667855,-1.4764776
0.048,1548432.9,1548432.9,0.00046661732,-1.4764894
0.048099998,1551744.8,1551744.8,0.00046655608,-1.4765012
0.0482,1555057,1555057,0.00046649485,-1.4765131
0.048300002,1558369.6,1558369.6,0.00046643362,-1.4765249
0.0484,1561682.6,1561682.6,0.00046637241,-1.4765369
0.048500001,1564996,1564996,0.0004663112,-1.4765487
0.048599999,1568309.8,1568309.8,0.00046624997,-1.4765606
0.048700001,1571623.8,1571623.8,0.00046618877,-1.4765724
0.048799999,1574938.2,1574938.2,0.00046612756,-1.4765842
0.048900001,1578253,1578253,0.00046606635,-1.4765961
0.048999999,1581568.1,1581568.1,0.00046600518,-1.4766079
0.0491,1584883.8,1584883.8,0.00046594397,-1.4766198
0.049199998,1588199.6,1588199.6,0.00046588277,-1.4766316
0.0493,1591515.9,1591515.9,0.00046582159,-1.4766434
0.049400002,1594832.5,1594832.5,0.00046576041,-1.4766554
0.0495,1598149.5,1598149.5,0.00046569924,-1.4766672
0.049600001,1601466.9,1601466.9,0.00046563806,-1.476679
0.049699999,1604784.5,1604784.5,0.00046557689,-1.4766909
0.049800001,1608102.6,1608102.6,0.00046551571,-1.4767027
0.049899999,1611421,1611421,0.00046545453,-1.4767145
0.050000001,1614739.9,1614739.9,0.00046539339,-1.4767264
0.050099999,1618059,1618059,0.00046533221,-1.4767382
0.0502,1621378.6,1621378.6,0.00046527106,-1.47675
0.050299998,1624698.5,1624698.5,0.00046520992,-1.4767618
0.0504,1628018.8,1628018.8,0.00046514877,-1.4767737
0.050500002,1631339.4,1631339.4,0.00046508762,-1.4767855
0.0506,1634660.4,1634660.4,0.00046502647,-1.4767973
0.050700001,1637981.8,1637981.8,0.00046496533,-1.4768093
0.050799999,1641303.5,1641303.5,0.00046490421,-1.4768211
0.050900001,1644625.5,1644625.5,0.00046484306,-1.4768329
0.050999999,1647948,1647948,0.00046478194,-1.4768447
0.051100001,1651270.9,1651270.9,0.00046472083,-1.4768565
0.051199999,1654594,1654594,0.00046465971,-1.4768684
0.0513,1657917.6,1657917.6,0.00046459859,-1.4768802
0.051399998,1661241.5,1661241.5,0.00046453747,-1.476892
0.0515,1664565.8,1664565.8,0.00046447635,-1.4769038
0.051600002,1667890.4,1667890.4,0.00046441527,-1.4769156
0.0517,1671215.4,1671215.4,0.00046435415,-1.4769274
0.051800001,1674540.8,1674540.8,0.00046429306,-1.4769393
0.051899999,1677866.5,1677866.5,0.00046423197,-1.4769511
0.052000001,1681192.6,1681192.6,0.00046417088,-1.4769629
0.052099999,1684519.1,1684519.1,0.00046410979,-1.4769747
0.052200001,1687846,1687846,0.0004640487,-1.4769865
0.052299999,1691173.1,1691173.1,0.00046398761,-1.4769983
0.0524,1694500.8,1694500.8,0.00046392652,-1.4770101
0.052499998,1697828.8,1697828.8,0.00046386546,-1.4770219
0.0526,1701157,1701157,0.0004638044,-1.4770337
0.052700002,1704485.6,1704485.6,0.00046374332,-1.4770457
0.0528,1707814.8,1707814.8,0.00046368226,-1.4770575
0.052900001,1711144.1,1711144.1,0.0004636212,-1.4770693
0.052999999,1714473.9,1714473.9,0.00046356014,-1.4770811
0.053100001,1717804,1717804,0.00046349911,-1.4770929
0.053199999,1721134.5,1721134.5,0.00046343805,-1.4771047
0.053300001,1724465.4,1724465.4,0.00046337699,-1.4771165
0.053399999,1727796.6,1727796.6,0.00046331596,-1.4771283
0.0535,1731128.1,1731128.1,0.00046325492,-1.4771401
0.053599998,1734460.1,1734460.1,0.00046319389,-1.4771519
0.0537,1737792.5,1737792.5,0.00046313286,-1.4771637
0.053800002,1741125.1,1741125.1,0.00046307183,-1.4771755
0.0539,1744458.2,1744458.2,0.0004630108,-1.4771873
0.054000001,1747791.6,1747791.6,0.00046294977,-1.4771991
0.054099999,1751125.4,1751125.4,0.00046288877,-1.4772109
0.054200001,1754459.6,1754459.6,0.00046282774,-1.4772227
0.054299999,1757794.1,1757794.1,0.00046276674,-1.4772344
0.054400001,1761129,1761129,0.00046270574,-1.4772462
0.054499999,1764464.2,1764464.2,0.0004626447,-1.477258
0.0546,1767799.9,1767799.9,0.00046258373,-1.4772698
0.054699998,1771135.9,1771135.9,0.00046252273,-1.4772816
0.0548,1774472.2,1774472.2,0.00046246173,-1.4772934
0.054900002,1777808.9,1777808.9,0.00046240073,-1.4773052
0.055,1781146,1781146,0.00046233975,-1.477317
0.055100001,1784483.5,1784483.5,0.00046227875,-1.4773288
0.055199999,1787821.2,1787821.2,0.00046221778,-1.4773406
0.055300001,1791159.5,1791159.5,0.00046215681,-1.4773523
0.055399999,1794498,1794498,0.00046209584,-1.4773641
0.055500001,1797837,1797837,0.00046203486,-1.4773759
0.055599999,1801176.2,1801176.2,0.00046197389,-1.4773877
0.0557,1804515.9,1804515.9,0.00046191295,-1.4773995
0.055799998,1807855.9,1807855.9,0.00046185197,-1.4774112
0.0559,1811196.4,1811196.4,0.00046179103,-1.477423
0.056000002,1814537.1,1814537.1,0.00046173009,-1.4774348
0.0561,1817878.2,1817878.2,0.00046166911,-1.4774466
0.056200001,1821219.8,1821219.8,0.00046160817,-1.4774584
0.056299999,1824561.5,1824561.5,0.00046154723,-1.47747
0.056400001,1827903.8,1827903.8,0.00046148631,-1.4774818
0.056499999,1831246.4,1831246.4,0.00046142537,-1.4774936
0.056600001,1834589.4,1834589.4,0.00046136443,-1.4775054
0.056699999,1837932.6,1837932.6,0.00046130351,-1.4775171
0.0568,1841276.4,1841276.4,0.00046124257,-1.4775289
0.056899998,1844620.4,1844620.4,0.00046118165,-1.4775407
0.057,1847964.9,1847964.9,0.00046112074,-1.4775525
0.057100002,1851309.6,1851309.6,0.00046105983,-1.4775642
0.0572,1854654.8,1854654.8,0.00046099891,-1.477576
0.057300001,1858000.4,1858000.4,0.000460938,-1.4775878
0.057399999,1861346.2,1861346.2,0.00046087711,-1.4775995
0.057500001,1864692.5,1864692.5,0.0004608162,-1.4776113
0.057599999,1868039.1,1868039.1,0.00046075531,-1.4776231
0.057700001,1871386.1,1871386.1,0.00046069443,-1.4776348
0.057799999,1874733.5,1874733.5,0.00046063351,-1.4776466
0.0579,1878081.2,1878081.2,0.00046057263,-1.4776583
0.057999998,1881429.4,1881429.4,0.00046051174,-1.4776701
0.0581,1884777.9,1884777.9,0.00046045089,-1.4776819
0.058200002,1888126.6,1888126.6,0.00046039,-1.4776936
0.0583,1891475.9,1891475.9,0.00046032912,-1.4777054
0.058400001,1894825.5,1894825.5,0.00046026826,-1.4777172
0.058499999,1898175.4,1898175.4,0.0004602074,-1.4777288
0.058600001,1901525.8,1901525.8,0.00046014652,-1.4777406
0.058699999,1904876.4,1904876.4,0.00046008566,-1.4777523
0.058800001,1908227.5,1908227.5,0.00046002481,-1.4777641
0.058899999,1911578.9,1911578.9,0.00045996395,-1.4777758
0.059,1914930.6,1914930.6,0.00045990312,-1.4777876
0.059099998,1918282.8,1918282.8,0.00045984227,-1.4777993
0.0592,1921635.4,1921635.4,0.00045978141,-1.4778111
0.059300002,1924988.2,1924988.2,0.00045972058,-1.4778228
0.0594,1928341.5,1928341.5,0.00045965976,-1.4778346
0.059500001,1931695.1,1931695.1,0.00045959893,-1.4778463
0.059599999,1935049.1,1935049.1,0.00045953807,-1.4778581
0.059700001,1938403.5,1938403.5,0.00045947728,-1.4778697
0.059799999,1941758.2,1941758.2,0.00045941645,-1.4778816
0.059900001,1945113.2,1945113.2,0.00045935562,-1.4778932
0.059999999,1948468.8,1948468.8,0.0004592948,-1.477905
0.0601,1951824.6,1951824.6,0.000459234,-1.4779167
0.060199998,1955180.9,1955180.9,0.0004591732,-1.4779285
0.0603,1958537.4,1958537.4,0.00045911237,-1.4779402
0.060400002,1961894.4,1961894.4,0.00045905157,-1.4779519
0.0605,1965251.6,1965251.6,0.00045899078,-1.4779637
0.060600001,1968609.4,1968609.4,0.00045892998,-1.4779754
0.060699999,1971967.4,1971967.4,0.00045886918,-1.4779872
0.060800001,1975325.9,1975325.9,0.00045880841,-1.4779989
0.060899999,1978684.6,1978684.6,0.00045874761,-1.4780105
0.061000001,1982043.8,1982043.8,0.00045868685,-1.4780223
0.061099999,1985403.2,1985403.2,0.00045862608,-1.478034
0.0612,1988763.1,1988763.1,0.00045856528,-1.4780458
0.061299998,1992123.5,1992123.5,0.00045850451,-1.4780575
0.0614,1995484.1,1995484.1,0.00045844374,-1.4780692
0.061500002,1998845.1,1998845.1,0.00045838297,-1.478081
0.0616,2002206.5,2002206.5,0.00045832223,-1.4780927
0.061700001,2005568.2,2005568.2,0.00045826146,-1.4781044
0.061799999,2008930.4,2008930.4,0.00045820072,-1.478116
0.061900001,2012292.8,2012292.8,0.00045813996,-1.4781278
0.061999999,2015655.6,2015655.6,0.00045807922,-1.4781395
0.062100001,2019018.9,2019018.9,0.00045801848,-1.4781512
0.062199999,2022382.5,2022382.5,0.00045795774,-1.478163
0.0623,2025746.4,2025746.4,0.000457897,-1.4781747
0.062399998,2029110.8,2029110.8,0.00045783626,-1.4781864
0.0625,2032475.5,2032475.5,0.00045777552,-1.4781981
0.062600002,2035840.5,2035840.5,0.00045771481,-1.4782099
0.062700003,2039206,2039206,0.00045765407,-1.4782215
0.062799998,2042571.8,2042571.8,0.00045759336,-1.4782332
0.062899999,2045938,2045938,0.00045753262,-1.4782449
0.063000001,2049304.5,2049304.5,0.00045747191,-1.4782566
0.063100003,2052671.4,2052671.4,0.0004574112,-1.4782684
0.063199997,2056038.8,2056038.8,0.00045735048,-1.4782801
0.063299999,2059406.4,2059406.4,0.0004572898,-1.4782917
0.0634,2062774.4,2062774.4,0.00045722909,-1.4783034
0.063500002,2066142.8,2066142.8,0.00045716838,-1.4783151
0.063600004,2069511.5,2069511.5,0.0004571077,-1.4783268
0.063699998,2072880.6,2072880.6,0.00045704702,-1.4783386
0.0638,2076250.1,2076250.1,0.00045698631,-1.4783503
0.063900001,2079620.1,2079620.1,0.00045692563,-1.478362
0.064000003,2082990.2,2082990.2,0.00045686495,-1.4783736
0.064099997,2086360.9,2086360.9,0.00045680426,-1.4783853
0.064199999,2089731.9,2089731.9,0.00045674361,-1.478397
0.064300001,2093103.2,2093103.2,0.00045668293,-1.4784087
0.064400002,2096475,2096475,0.00045662225,-1.4784204
0.064499997,2099847,2099847,0.0004565616,-1.4784321
0.064599998,2103219.5,2103219.5,0.00045650094,-1.4784437
0.0647,2106592.5,2106592.5,0.00045644029,-1.4784554
0.064800002,2109965.8,2109965.8,0.00045637961,-1.4784672
0.064900003,2113339.2,2113339.2,0.00045631896,-1.4784789
0.064999998,2116713.2,2116713.2,0.00045625833,-1.4784906
0.065099999,2120087.5,2120087.5,0.00045619768,-1.4785023
0.065200001,2123462.2,2123462.2,0.00045613703,-1.478514
0.065300003,2126837.2,2126837.2,0.00045607641,-1.4785256
0.065399997,2130212.8,2130212.8,0.00045601575,-1.4785373
0.065499999,2133588.5,2133588.5,0.00045595513,-1.478549
0.0656,2136964.8,2136964.8,0.00045589451,-1.4785607
0.065700002,2140341.2,2140341.2,0.00045583388,-1.4785724
0.065800004,2143718.2,2143718.2,0.00045577326,-1.4785841
0.065899998,2147095.5,2147095.5,0.00045571264,-1.4785957
0.066,2150473,2150473,0.00045565201,-1.4786073
0.066100001,2153851,2153851,0.00045559142,-1.478619
0.066200003,2157229.5,2157229.5,0.0004555308,-1.4786307
0.066299997,2160608.2,2160608.2,0.0004554702,-1.4786423
0.066399999,2163987.5,2163987.5,0.00045540958,-1.478654
0.066500001,2167367,2167367,0.00045534899,-1.4786657
0.066600002,2170746.8,2170746.8,0.00045528839,-1.4786774
0.066699997,2174127,2174127,0.0004552278,-1.4786891
0.066799998,2177507.8,2177507.8,0.0004551672,-1.4787008
0.0669,2180888.8,2180888.8,0.00045510664,-1.4787124
0.067000002,2184270,2184270,0.00045504604,-1.478724
0.067100003,2187651.8,2187651.8,0.00045498548,-1.4787357
0.067199998,2191034,2191034,0.00045492488,-1.4787474
0.067299999,2194416.5,2194416.5,0.00045486432,-1.4787591
0.067400001,2197799.2,2197799.2,0.00045480375,-1.4787707
0.067500003,2201182.5,2201182.5,0.00045474319,-1.4787824
0.067599997,2204566.2,2204566.2,0.00045468262,-1.478794
0.067699999,2207950.2,2207950.2,0.00045462206,-1.4788057
0.0678,2211334.5,2211334.5,0.00045456149,-1.4788173
0.067900002,2214719.2,2214719.2,0.00045450096,-1.478829
0.068000004,2218104.2,2218104.2,0.00045444039,-1.4788407
0.068099998,2221489.8,2221489.8,0.00045437986,-1.4788523
0.0682,2224875.5,2224875.5,0.00045431932,-1.478864
0.068300001,2228261.8,2228261.8,0.00045425876,-1.4788756
0.068400003,2231648.5,2231648.5,0.00045419822,-1.4788873
0.068499997,2235035.2,2235035.2,0.00045413768,-1.4788989
0.068599999,2238422.8,2238422.8,0.00045407718,-1.4789106
0.068700001,2241810.2,2241810.2,0.00045401664,-1.4789222
0.068800002,2245198.5,2245198.5,0.00045395611,-1.4789339
0.068899997,2248586.8,2248586.8,0.0004538956,-1.4789455
0.068999998,2251975.8,2251975.8,0.00045383506,-1.4789572
0.0691,2255364.8,2255364.8,0.00045377456,-1.4789689
0.069200002,2258754.5,2258754.5,0.00045371405,-1.4789804
0.069300003,2262144.2,2262144.2,0.00045365354,-1.4789921
0.069399998,2265534.8,2265534.8,0.00045359303,-1.4790038
0.069499999,2268925.2,2268925.2,0.00045353253,-1.4790154
0.069600001,2272316.2,2272316.2,0.00045347202,-1.479027
0.069700003,2275707.8,2275707.8,0.00045341154,-1.4790387
0.069799997,2279099.5,2279099.5,0.00045335104,-1.4790503
0.069899999,2282491.8,2282491.8,0.00045329056,-1.479062
0.07,2285884.2,2285884.2,0.00045323008,-1.4790736
0.070100002,2289277.2,2289277.2,0.0004531696,-1.4790852
0.070200004,2292670.5,2292670.5,0.00045310913,-1.4790969
0.070299998,2296064,2296064,0.00045304865,-1.4791085
0.0704,2299458.2,2299458.2,0.00045298817,-1.4791201
0.070500001,2302852.5,2302852.5,0.00045292769,-1.4791317
0.070600003,2306247.2,2306247.2,0.00045286721,-1.4791434
0.070699997,2309642.5,2309642.5,0.00045280677,-1.4791551
0.070799999,2313038,2313038,0.00045274629,-1.4791666
0.070900001,2316434,2316434,0.00045268584,-1.4791783
0.071000002,2319830.2,2319830.2,0.00045262539,-1.4791899
0.071099997,2323226.8,2323226.8,0.00045256494,-1.4792016
0.071199998,2326623.8,2326623.8,0.00045250449,-1.4792131
0.0713,2330021.2,2330021.2,0.00045244404,-1.4792248
0.071400002,2333419,2333419,0.0004523836,-1.4792364
0.071500003,2336817,2336817,0.00045232318,-1.479248
0.071599998,2340215.5,2340215.5,0.00045226273,-1.4792596
0.071699999,2343614.5,2343614.5,0.00045220231,-1.4792713
0.071800001,2347013.8,2347013.8,0.00045214186,-1.4792829
0.071900003,2350413.2,2350413.2,0.00045208144,-1.4792945
0.071999997,2353813.2,2353813.2,0.00045202102,-1.4793061
0.072099999,2357213.8,2357213.8,0.0004519606,-1.4793177
0.0722,2360614.5,2360614.5,0.00045190018,-1.4793293
0.072300002,2364015.5,2364015.5,0.00045183979,-1.4793409
0.072400004,2367417,2367417,0.00045177937,-1.4793526
0.072499998,2370819,2370819,0.00045171895,-1.4793642
0.0726,2374221.2,2374221.2,0.00045165856,-1.4793758
0.072700001,2377623.8,2377623.8,0.00045159817,-1.4793874
0.072800003,2381026.8,2381026.8,0.00045153775,-1.479399
0.072899997,2384430.2,2384430.2,0.00045147736,-1.4794106
0.072999999,2387834,2387834,0.00045141697,-1.4794222
0.073100001,2391238,2391238,0.00045135658,-1.4794338
0.073200002,2394642.5,2394642.5,0.00045129622,-1.4794455
0.073299997,2398047.2,2398047.2,0.00045123583,-1.479457
0.073399998,2401452.5,2401452.5,0.00045117544,-1.4794686
0.0735,2404858.2,2404858.2,0.00045111508,-1.4794803
0.073600002,2408264.2,2408264.2,0.00045105469,-1.4794918
0.073700003,2411670.5,2411670.5,0.00045099432,-1.4795034
0.073799998,2415077.2,2415077.2,0.00045093396,-1.4795151
0.073899999,2418484.2,2418484.2,0.0004508736,-1.4795266
0.074000001,2421891.8,2421891.8,0.00045081324,-1.4795382
0.074100003,2425299.8,2425299.8,0.00045075288,-1.4795498
0.074199997,2428708,2428708,0.00045069255,-1.4795614
0.074299999,2432116.5,2432116.5,0.00045063219,-1.479573
0.0744,2435525.5,2435525.5,0.00045057182,-1.4795846
0.074500002,2438934.8,2438934.8,0.00045051149,-1.4795963
0.074600004,2442344.5,2442344.5,0.00045045116,-1.4796078
0.074699998,2445754.8,2445754.8,0.00045039083,-1.4796194
0.0748,2449165,2449165,0.00045033047,-1.4796309
0.074900001,2452576,2452576,0.00045027016,-1.4796425
0.075000003,2455987.2,2455987.2,0.00045020983,-1.4796542
0.075099997,2459398.8,2459398.8,0.0004501495,-1.4796658
0.075199999,2462810.8,2462810.8,0.00045008917,-1.4796773
0.075300001,2466223,2466223,0.00045002886,-1.4796889
0.075400002,2469635.8,2469635.8,0.00044996853,-1.4797004
0.075499997,2473049,2473049,0.00044990823,-1.479712
0.075599998,2476462.5,2476462.5,0.00044984792,-1.4797237
0.0757,2479876.2,2479876.2,0.00044978762,-1.4797353
0.075800002,2483290.5,2483290.5,0.00044972732,-1.4797468
0.075900003,2486705,2486705,0.00044966702,-1.4797584
0.075999998,2490120,2490120,0.00044960671,-1.4797699
0.076099999,2493535.5,2493535.5,0.00044954641,-1.4797815
0.076200001,2496951,2496951,0.00044948614,-1.4797931
0.076300003,2500367.2,2500367.2,0.00044942583,-1.4798046
0.076399997,2503783.8,2503783.8,0.00044936556,-1.4798162
0.076499999,2507200.5,2507200.5,0.00044930528,-1.4798279
0.0766,2510617.8,2510617.8,0.00044924498,-1.4798394
0.076700002,2514035.2,2514035.2,0.00044918471,-1.479851
0.076800004,2517453.2,2517453.2,0.00044912443,-1.4798626
0.076899998,2520871.8,2520871.8,0.00044906416,-1.4798741
0.077,2524290.5,2524290.5,0.00044900391,-1.4798857
0.077100001,2527709.5,2527709.5,0.00044894364,-1.4798973
0.077200003,2531129,2531129,0.00044888339,-1.4799088
0.077299997,2534548.8,2534548.8,0.00044882312,-1.4799204
0.077399999,2537969,2537969,0.00044876288,-1.479932
0.077500001,2541389.8,2541389.8,0.00044870263,-1.4799435
0.077600002,2544810.8,2544810.8,0.00044864239,-1.4799551
0.077699997,2548232,2548232,0.00044858214,-1.4799666
0.077799998,2551653.8,2551653.8,0.0004485219,-1.4799782
0.0779,2555075.8,2555075.8,0.00044846165,-1.4799898
0.078000002,2558498.2,2558498.2,0.00044840141,-1.4800013
0.078100003,2561921.2,2561921.2,0.00044834119,-1.4800129
0.078199998,2565344.5,2565344.5,0.00044828095,-1.4800245
0.078299999,2568768,2568768,0.00044822073,-1.4800359
0.078400001,2572192,2572192,0.00044816048,-1.4800475
0.078500003,2575616.5,2575616.5,0.00044810027,-1.480059
0.078599997,2579041.2,2579041.2,0.00044804005,-1.4800706
0.078699999,2582466.2,2582466.2,0.00044797984,-1.4800822
0.0788,2585891.8,2585891.8,0.00044791962,-1.4800937
0.078900002,2589317.8,2589317.8,0.00044785943,-1.4801053
0.079000004,2592744,2592744,0.00044779922,-1.4801168
0.079099998,2596170.5,2596170.5,0.000447739,-1.4801284
0.0792,2599597.5,2599597.5,0.00044767882,-1.4801399
0.079300001,2603025,2603025,0.00044761863,-1.4801514
0.079400003,2606452.8,2606452.8,0.00044755841,-1.480163
0.079499997,2609880.8,2609880.8,0.00044749823,-1.4801745
0.079599999,2613309.2,2613309.2,0.00044743804,-1.4801861
0.079700001,2616738.2,2616738.2,0.00044737785,-1.4801977
0.079800002,2620167.5,2620167.5,0.0004473177,-1.4802091
0.079899997,2623597,2623597,0.00044725751,-1.4802207
0.079999998,2627027,2627027,0.00044719732,-1.4802322
0.0801,2630457.5,2630457.5,0.00044713716,-1.4802438
0.080200002,2633888.2,2633888.2,0.00044707698,-1.4802552
0.080300003,2637319.2,2637319.2,0.00044701682,-1.4802668
0.080399998,2640751,2640751,0.00044695666,-1.4802784
0.080499999,2644182.8,2644182.8,0.00044689651,-1.4802899
0.080600001,2647615,2647615,0.00044683635,-1.4803014
0.080700003,2651047.8,2651047.8,0.00044677619,-1.4803129
0.080799997,2654480.8,2654480.8,0.00044671603,-1.4803245
0.080899999,2657914.2,2657914.2,0.00044665587,-1.4803361
0.081,2661348,2661348,0.00044659575,-1.4803475
0.081100002,2664782,2664782,0.00044653559,-1.4803591
0.081200004,2668216.5,2668216.5,0.00044647546,-1.4803706
0.081299998,2671651.5,2671651.5,0.00044641533,-1.4803821
0.0814,2675086.8,2675086.8,0.00044635517,-1.4803936
0.081500001,2678522.5,2678522.5,0.00044629505,-1.4804052
0.081600003,2681958.5,2681958.5,0.00044623492,-1.4804167
0.081699997,2685395,2685395,0.00044617482,-1.4804282
0.081799999,2688831.8,2688831.8,0.00044611469,-1.4804398
0.081900001,2692269,2692269,0.00044605456,-1.4804512
0.082000002,2695706.5,2695706.5,0.00044599446,-1.4804628
0.082099997,2699144.5,2699144.5,0.00044593433,-1.4804742
