"Time","smee.is[1]","smee.idq_dr[1]","smee.idq_sr[2]","smee.lesigma.i","smee.inertiaRotor.phi","smee.idq_sr[1]","smee.is[2]","smee.idq_rr[2]","smee.inertiaRotor.w"
2.1930001,30.473967,2.5356951,-35.453609,10.580786,330.50351,-11.618934,-33.877571,7.0288787,157.40012
2.1931,31.13666,2.5344508,-35.453449,10.580506,330.51923,-11.61714,-33.367489,7.0230293,157.39984
2.1932001,31.768387,2.5332057,-35.453289,10.580227,330.53497,-11.615343,-32.824268,7.0171824,157.39958
2.1933,32.368519,2.5319605,-35.453125,10.579947,330.55072,-11.613544,-32.248447,7.0113373,157.39931
2.1933999,32.936462,2.5307148,-35.452961,10.579668,330.56647,-11.611742,-31.640602,7.0054951,157.39905
2.1935,33.471649,2.5294685,-35.452793,10.579389,330.58218,-11.609939,-31.001337,6.9996548,157.39877
2.1935999,33.973557,2.5282216,-35.452621,10.579109,330.59793,-11.608131,-30.331289,6.9938173,157.39851
2.1937001,34.441681,2.5269744,-35.45245,10.578829,330.61368,-11.606322,-29.631126,6.9879823,157.39824
2.1938,34.875557,2.5257268,-35.452274,10.578549,330.62943,-11.604511,-28.901543,6.9821501,157.39798
2.1939001,35.274761,2.5244787,-35.452095,10.578269,330.64514,-11.602697,-28.143269,6.9763203,157.39772
2.194,35.638897,2.5232301,-35.451916,10.57799,330.66089,-11.600881,-27.357056,6.9704933,157.39745
2.1940999,35.967598,2.5219812,-35.451736,10.577709,330.67664,-11.599062,-26.54369,6.9646688,157.39719
2.1942,36.260548,2.5207317,-35.451553,10.577429,330.69238,-11.59724,-25.703978,6.958847,157.39693
2.1942999,36.517448,2.5194819,-35.451366,10.577148,330.7081,-11.595417,-24.838755,6.9530282,157.39665
2.1944001,36.738052,2.5182316,-35.45118,10.576868,330.72385,-11.593592,-23.948883,6.9472122,157.39639
2.1945,36.922138,2.5169809,-35.450989,10.576588,330.73959,-11.591763,-23.03525,6.9413991,157.39613
2.1946001,37.069523,2.5157297,-35.450798,10.576306,330.75534,-11.589931,-22.098761,6.9355888,157.39587
2.1947,37.180065,2.5144782,-35.450607,10.576026,330.77109,-11.588099,-21.14035,6.9297814,157.39561
2.1947999,37.253658,2.513226,-35.450413,10.575746,330.7868,-11.586263,-20.160971,6.9239774,157.39534
2.1949,37.290226,2.5119736,-35.450214,10.575464,330.80255,-11.584425,-19.161594,6.9181767,157.39508
2.1949999,37.289738,2.5107207,-35.450016,10.575183,330.8183,-11.582584,-18.143219,6.9123783,157.39482
2.1951001,37.25219,2.5094676,-35.449818,10.574903,330.83405,-11.580742,-17.106855,6.9065838,157.39456
2.1952,37.177628,2.508214,-35.449619,10.574621,330.84976,-11.578897,-16.053535,6.9007921,157.3943
2.1953001,37.066124,2.5069599,-35.449413,10.57434,330.86551,-11.577049,-14.984304,6.8950038,157.39404
2.1954,36.917789,2.5057054,-35.449211,10.574059,330.88126,-11.5752,-13.900228,6.8892188,157.39378
2.1954999,36.732777,2.5044506,-35.449005,10.573776,330.897,-11.573348,-12.802383,6.8834376,157.39352
2.1956,36.511269,2.5031953,-35.448799,10.573495,330.91272,-11.571493,-11.691861,6.8776593,157.39326
2.1956999,36.253487,2.5019398,-35.448593,10.573214,330.92847,-11.569636,-10.569768,6.8718843,157.39301
2.1958001,35.95969,2.5006835,-35.448383,10.572931,330.94421,-11.567778,-9.4372168,6.8661132,157.39275
2.1959,35.630173,2.4994273,-35.448174,10.57265,330.95993,-11.565916,-8.2953358,6.8603454,157.39249
2.1960001,35.265259,2.4981704,-35.44796,10.572368,330.97568,-11.564053,-7.1452584,6.8545814,157.39224
2.1961,34.865322,2.4969134,-35.44775,10.572085,330.99142,-11.562187,-5.9881291,6.8488207,157.39198
2.1961999,34.430752,2.4956558,-35.447536,10.571804,331.00717,-11.560319,-4.825098,6.8430638,157.39172
2.1963,33.961987,2.4943979,-35.447319,10.571522,331.02289,-11.558449,-3.6573207,6.8373108,157.39146
2.1963999,33.459492,2.4931397,-35.447105,10.571239,331.03864,-11.556576,-2.4859583,6.8315616,157.39122
2.1965001,32.923771,2.4918811,-35.446888,10.570956,331.05438,-11.554701,-1.312175,6.8258157,157.39096
2.1966,32.355354,2.4906223,-35.446671,10.570674,331.07013,-11.552824,-0.13713741,6.8200741,157.3907
2.1967001,31.754812,2.489363,-35.446453,10.570392,331.08585,-11.550945,1.0379869,6.8143363,157.39044
2.1968,31.122738,2.4881034,-35.446236,10.570109,331.10159,-11.549064,2.2120299,6.8086023,157.3902
2.1968999,30.459764,2.4868433,-35.446014,10.569826,331.11734,-11.54718,3.3838251,6.8028722,157.38994
2.197,29.76655,2.4855831,-35.445797,10.569544,331.13309,-11.545294,4.5522079,6.7971463,157.38969
2.1970999,29.043787,2.4843225,-35.445576,10.569261,331.1488,-11.543406,5.7160172,6.7914243,157.38943
2.1972001,28.292194,2.4830616,-35.445354,10.568977,331.16455,-11.541516,6.8740973,6.7857065,157.38919
2.1973,27.512518,2.4818003,-35.445133,10.568694,331.1803,-11.539624,8.0252972,6.7799931,157.38893
2.1974001,26.705538,2.4805386,-35.444908,10.568412,331.19604,-11.537729,9.1684723,6.7742834,157.38869
2.1975,25.872053,2.4792769,-35.444687,10.568129,331.21176,-11.535833,10.302489,6.7685781,157.38843
2.1975999,25.012896,2.4780147,-35.444466,10.567845,331.22751,-11.533935,11.426219,6.7628775,157.38818
2.1977,24.12892,2.476752,-35.444241,10.567561,331.24326,-11.532034,12.538547,6.7571807,157.38792
2.1977999,23.221004,2.4754894,-35.444016,10.567278,331.25897,-11.53013,13.638368,6.7514882,157.38768
2.1979001,22.290054,2.4742262,-35.443794,10.566995,331.27472,-11.528226,14.724588,6.7458005,157.38744
2.198,21.336994,2.4729629,-35.443569,10.566711,331.29047,-11.52632,15.796131,6.7401166,157.38718
2.1981001,20.362772,2.4716992,-35.443344,10.566427,331.30621,-11.52441,16.851931,6.7344379,157.38693
2.1982,19.368357,2.4704354,-35.443119,10.566144,331.32193,-11.522499,17.89094,6.7287631,157.38669
2.1982999,18.35474,2.469171,-35.442898,10.56586,331.33768,-11.520586,18.912125,6.723093,157.38644
2.1984,17.322927,2.4679065,-35.442673,10.565576,331.35342,-11.518671,19.914474,6.7174277,157.38618
2.1984999,16.273945,2.4666419,-35.442448,10.565292,331.36917,-11.516754,20.896992,6.7117667,157.38594
2.1986001,15.208837,2.4653769,-35.442223,10.565008,331.38489,-11.514835,21.858702,6.706111,157.3857
2.1987,14.128662,2.4641116,-35.441998,10.564724,331.40063,-11.512914,22.798649,6.7004595,157.38545
2.1988001,13.034494,2.462846,-35.441776,10.56444,331.41638,-11.510991,23.7159,6.6948128,157.38521
2.1989,11.927422,2.4615803,-35.441551,10.564156,331.4321,-11.509067,24.609547,6.6891708,157.38496
2.1989999,10.808545,2.4603143,-35.44133,10.563871,331.44785,-11.507139,25.478701,6.6835337,157.38472
2.1991,9.6789761,2.459048,-35.441105,10.563587,331.46359,-11.505211,26.322498,6.6779013,157.38448
2.1991999,8.5398378,2.4577816,-35.440884,10.563302,331.47934,-11.50328,27.140104,6.6722741,157.38423
2.1993001,7.3922629,2.4565148,-35.440659,10.563018,331.49506,-11.501348,27.930706,6.6666512,157.38399
2.1993999,6.2373924,2.4552481,-35.440437,10.562734,331.5108,-11.499413,28.69352,6.6610341,157.38374
2.1995001,5.0763741,2.4539809,-35.440216,10.562449,331.52655,-11.497477,29.427788,6.6554217,157.3835
2.1996,3.9103611,2.4527135,-35.439995,10.562164,331.54227,-11.495539,30.132782,6.6498141,157.38326
2.1997001,2.7405131,2.4514461,-35.439774,10.561879,331.55801,-11.493598,30.807802,6.6442118,157.38301
2.1998,1.5679924,2.4501781,-35.439556,10.561595,331.57376,-11.491656,31.452183,6.6386147,157.38278
2.1998999,0.39396435,2.4489102,-35.439335,10.56131,331.58951,-11.489713,32.065281,6.6330223,157.38254
2.2,-0.78040451,2.4476421,-35.439117,10.561025,331.60522,-11.487767,32.646488,6.6274357,157.38229
2.2000999,-1.9539471,2.4463739,-35.4389,10.56074,331.62097,-11.48582,33.195232,6.6218538,157.38205
2.2002001,-3.1254976,2.4451053,-35.438683,10.560455,331.63672,-11.483871,33.710968,6.6162777,157.38182
2.2003,-4.2938914,2.4438367,-35.438465,10.56017,331.65244,-11.48192,34.193184,6.6107063,157.38158
2.2004001,-5.4579687,2.4425678,-35.438251,10.559885,331.66818,-11.479968,34.641399,6.6051407,157.38133
2.2005,-6.6165719,2.441299,-35.438034,10.5596,331.68393,-11.478013,35.055176,6.5995803,157.3811
2.2005999,-7.7685504,2.4400296,-35.43782,10.559314,331.69968,-11.476057,35.434101,6.5940251,157.38086
2.2007,-8.9127607,2.4387603,-35.437611,10.559029,331.71539,-11.4741,35.777802,6.5884752,157.38063
2.2007999,-10.048064,2.4374909,-35.437397,10.558743,331.73114,-11.47214,36.085934,6.582931,157.38039
2.2009001,-11.173335,2.4362214,-35.437187,10.558458,331.74689,-11.47018,36.358192,6.5773926,157.38014
2.201,-12.287455,2.4349515,-35.436977,10.558173,331.7626,-11.468217,36.594315,6.5718594,157.37991
2.2011001,-13.389318,2.4336815,-35.436768,10.557887,331.77835,-11.466252,36.794064,6.5663314,157.37968
2.2012,-14.477828,2.4324117,-35.436562,10.557602,331.7941,-11.464286,36.957245,6.5608096,157.37944
2.2012999,-15.551906,2.4311414,-35.436356,10.557316,331.80981,-11.462318,37.083694,6.5552931,157.37921
2.2014,-16.610483,2.4298711,-35.43615,10.557031,331.82556,-11.460349,37.173286,6.5497823,157.37897
2.2014999,-17.652512,2.4286008,-35.435944,10.556745,331.84131,-11.458379,37.225941,6.5442772,157.37874
2.2016001,-18.676954,2.4273303,-35.435741,10.556459,331.85706,-11.456406,37.2416,6.5387778,157.37851
2.2017,-19.682795,2.4260597,-35.435543,10.556173,331.87277,-11.454432,37.220257,6.5332842,157.37827
2.2018001,-20.669033,2.424789,-35.435341,10.555888,331.88852,-11.452456,37.161926,6.5277963,157.37804
2.2019,-21.634691,2.4235182,-35.435143,10.555602,331.90427,-11.45048,37.066673,6.5223141,157.37781
2.2019999,-22.578812,2.4222474,-35.434948,10.555316,331.91998,-11.448501,36.934593,6.5168381,157.37758
2.2021,-23.500456,2.4209764,-35.43475,10.55503,331.93573,-11.446521,36.76582,6.5113678,157.37735
2.2021999,-24.39871,2.4197054,-35.434559,10.554744,331.95148,-11.444539,36.560516,6.5059032,157.37711
2.2023001,-25.272682,2.4184341,-35.434364,10.554459,331.96719,-11.442556,36.318897,6.5004444,157.37688
2.2024,-26.121504,2.4171631,-35.434174,10.554173,331.98294,-11.440572,36.041195,6.4949918,157.37665
2.2025001,-26.944334,2.4158919,-35.433983,10.553886,331.99869,-11.438585,35.727695,6.4895453,157.37642
2.2026,-27.740356,2.4146206,-35.433796,10.5536,332.0144,-11.436599,35.378708,6.4841046,157.37619
2.2026999,-28.508781,2.4133492,-35.433613,10.553314,332.03015,-11.434609,34.994579,6.4786701,157.37596
2.2028,-29.248844,2.4120779,-35.433426,10.553028,332.0459,-11.432619,34.575695,6.4732418,157.37573
2.2028999,-29.959814,2.4108064,-35.433243,10.552742,332.06165,-11.430628,34.122471,6.4678192,157.3755
2.2030001,-30.640984,2.4095349,-35.433064,10.552456,332.07736,-11.428635,33.635361,6.4624028,157.37527
2.2031,-31.291677,2.4082634,-35.432884,10.55217,332.09311,-11.426641,33.114849,6.4569926,157.37505
2.2032001,-31.911253,2.406992,-35.432709,10.551883,332.10886,-11.424645,32.561451,6.4515886,157.37482
2.2033,-32.499092,2.4057205,-35.432533,10.551597,332.12457,-11.422648,31.975725,6.4461908,157.3746
2.2033999,-33.054615,2.404449,-35.432358,10.551311,332.14032,-11.42065,31.35825,6.4407992,157.37437
2.2035,-33.577271,2.4031773,-35.43219,10.551024,332.15607,-11.418651,30.709641,6.4354138,157.37415
2.2035999,-34.066536,2.4019058,-35.432018,10.550738,332.17178,-11.41665,30.030544,6.4300346,157.37392
2.2037001,-34.521935,2.4006343,-35.43185,10.550451,332.18753,-11.414648,29.321636,6.4246616,157.37369
2.2038,-34.943012,2.3993628,-35.431686,10.550165,332.20328,-11.412644,28.58362,6.4192953,157.37347
2.2039001,-35.32935,2.3980911,-35.431522,10.549879,332.21899,-11.41064,27.817234,6.4139352,157.37325
2.204,-35.680565,2.3968196,-35.431362,10.549592,332.23474,-11.408634,27.023239,6.4085813,157.37302
2.2040999,-35.996315,2.3955481,-35.431202,10.549306,332.25049,-11.406628,26.202423,6.403234,157.3728
2.2042,-36.276283,2.3942766,-35.431046,10.54902,332.2662,-11.404619,25.355606,6.397893,157.37257
2.2042999,-36.520191,2.3930054,-35.430893,10.548733,332.28195,-11.40261,24.483629,6.3925586,157.37236
2.2044001,-36.727802,2.3917339,-35.43074,10.548447,332.2977,-11.400599,23.587358,6.3872304,157.37213
2.2045,-36.898914,2.3904626,-35.430588,10.548161,332.31342,-11.398588,22.667688,6.3819089,157.37192
2.2046001,-37.033352,2.3891914,-35.430439,10.547873,332.32916,-11.396576,21.725531,6.3765936,157.37169
2.2047,-37.130985,2.3879201,-35.430294,10.547587,332.34491,-11.394562,20.761824,6.371285,157.37148
2.2047999,-37.191719,2.3866489,-35.430153,10.5473,332.36066,-11.392547,19.777527,6.365983,157.37125
2.2049,-37.215496,2.3853779,-35.430012,10.547014,332.37637,-11.390532,18.773617,6.3606873,157.37103
2.2049999,-37.202293,2.3841069,-35.429871,10.546727,332.39212,-11.388515,17.751093,6.3553987,157.3708
2.2051001,-37.152122,2.3828359,-35.429733,10.546441,332.40787,-11.386497,16.710972,6.3501163,157.37059
2.2052,-37.065041,2.3815651,-35.4296,10.546154,332.42358,-11.384478,15.654287,6.3448405,157.37038
2.2053001,-36.941132,2.3802943,-35.42947,10.545868,332.43933,-11.382457,14.58209,6.3395715,157.37015
2.2054,-36.780521,2.3790236,-35.42934,10.545582,332.45508,-11.380436,13.495446,6.3343091,157.36993
2.2054999,-36.583374,2.377753,-35.429214,10.545295,332.47079,-11.378414,12.395435,6.3290534,157.36972
2.2056,-36.34988,2.3764825,-35.429089,10.545009,332.48654,-11.376391,11.283152,6.3238044,157.36949
2.2056999,-36.080276,2.3752122,-35.42897,10.544722,332.50229,-11.374368,10.1597,6.318562,157.36928
2.2058001,-35.774834,2.3739419,-35.428848,10.544436,332.51801,-11.372343,9.0261984,6.3133268,157.36906
2.2059,-35.433853,2.3726716,-35.428734,10.544148,332.53375,-11.370317,7.8837714,6.3080978,157.36885
2.2060001,-35.057682,2.3714018,-35.428619,10.543862,332.5495,-11.36829,6.7335558,6.302876,157.36864
2.2061,-34.646687,2.3701317,-35.428509,10.543575,332.56522,-11.366262,5.576694,6.2976608,157.36842
2.2061999,-34.201283,2.3688622,-35.428402,10.543289,332.58096,-11.364234,4.4143357,6.2924523,157.36821
2.2063,-33.721909,2.3675926,-35.428295,10.543002,332.59671,-11.362206,3.2476366,6.2872505,157.368
2.2063999,-33.209049,2.366323,-35.428192,10.542716,332.61243,-11.360175,2.0777552,6.2820559,157.36778
2.2065001,-32.663212,2.3650537,-35.428093,10.54243,332.62817,-11.358145,0.90585434,6.2768683,157.36757
2.2066,-32.084938,2.3637846,-35.427994,10.542143,332.64392,-11.356112,-0.26690173,6.271687,157.36736
2.2067001,-31.474808,2.3625154,-35.427902,10.541857,332.65964,-11.35408,-1.4393479,6.2665129,157.36714
2.2068,-30.833426,2.3612468,-35.427811,10.54157,332.67538,-11.352047,-2.6103191,6.2613459,157.36693
2.2068999,-30.16143,2.3599782,-35.427719,10.541284,332.69113,-11.350013,-3.7786522,6.2561855,157.36671
2.207,-29.45949,2.3587096,-35.427635,10.540998,332.70685,-11.347979,-4.9431868,6.2510324,157.3665
2.2070999,-28.728304,2.3574414,-35.427551,10.54071,332.7226,-11.345943,-6.1027656,6.2458858,157.36629
2.2072001,-27.968601,2.3561733,-35.427471,10.540424,332.73831,-11.343907,-7.2562366,6.2407465,157.36607
2.2072999,-27.181135,2.3549054,-35.427391,10.540138,332.75406,-11.34187,-8.4024553,6.2356138,157.36586
2.2074001,-26.366692,2.3536377,-35.427319,10.539852,332.76981,-11.339832,-9.5402813,6.2304883,157.36566
2.2075,-25.526077,2.35237,-35.427246,10.539565,332.78552,-11.337794,-10.668586,6.2253699,157.36545
2.2076001,-24.660131,2.3511028,-35.427177,10.539279,332.80127,-11.335755,-11.786248,6.2202582,157.36523
2.2077,-23.769714,2.3498356,-35.427113,10.538993,332.81702,-11.333716,-12.892159,6.2151537,157.36504
2.2077999,-22.855713,2.3485687,-35.427048,10.538707,332.83273,-11.331676,-13.985218,6.2100563,157.36482
2.2079,-21.919033,2.3473022,-35.426991,10.538421,332.84848,-11.329636,-15.064341,6.2049656,157.36461
2.2079999,-20.960609,2.3460357,-35.426933,10.538134,332.86423,-11.327595,-16.128456,6.1998825,157.36441
2.2081001,-19.981392,2.3447695,-35.42688,10.537848,332.87994,-11.325553,-17.176508,6.1948061,157.3642
2.2082,-18.982355,2.3435035,-35.42683,10.537561,332.89569,-11.32351,-18.207453,6.1897368,157.36398
2.2083001,-17.964495,2.3422379,-35.426781,10.537275,332.91144,-11.321467,-19.22027,6.1846747,157.36378
2.2084,-16.92882,2.3409724,-35.426735,10.536989,332.92715,-11.319425,-20.213955,6.1796198,157.36357
2.2084999,-15.876361,2.3397071,-35.426697,10.536703,332.9429,-11.31738,-21.187517,6.174572,157.36337
2.2086,-14.808164,2.3384423,-35.426659,10.536417,332.95865,-11.315336,-22.139994,6.1695313,157.36316
2.2086999,-13.725291,2.3371775,-35.42662,10.536131,332.97437,-11.313292,-23.070436,6.1644974,157.36296
2.2088001,-12.628819,2.3359132,-35.42659,10.535846,332.99011,-11.311246,-23.977922,6.159471,157.36275
2.2089,-11.519836,2.3346488,-35.426563,10.53556,333.00586,-11.3092,-24.861553,6.1544514,157.36255
2.2090001,-10.399446,2.333385,-35.426537,10.535274,333.02158,-11.307154,-25.720449,6.1494393,157.36235
2.2091,-9.2687626,2.3321216,-35.426514,10.534987,333.03732,-11.305107,-26.553759,6.1444345,157.36214
2.2091999,-8.1289072,2.3308582,-35.426495,10.534702,333.05304,-11.303061,-27.360655,6.1394362,157.36194
2.2093,-6.9810147,2.3295951,-35.426479,10.534416,333.06879,-11.301013,-28.140337,6.1344457,157.36174
2.2093999,-5.8262248,2.3283324,-35.426468,10.53413,333.08453,-11.298965,-28.892033,6.1294622,157.36153
2.2095001,-4.6656852,2.32707,-35.426456,10.533845,333.10025,-11.296917,-29.614992,6.1244855,157.36133
2.2096,-3.5005493,2.325808,-35.426453,10.533559,333.116,-11.294869,-30.308504,6.1195164,157.36113
2.2097001,-2.3319747,2.3245461,-35.426449,10.533274,333.13174,-11.29282,-30.971874,6.1145544,157.36093
2.2098,-1.1611221,2.3232846,-35.426449,10.532988,333.14746,-11.290771,-31.60445,6.1095996,157.36072
2.2098999,0.010845019,2.3220234,-35.426453,10.532702,333.16321,-11.288722,-32.205601,6.1046524,157.36052
2.21,1.1827623,2.3207626,-35.42646,10.532416,333.17896,-11.286673,-32.774731,6.0997119,157.36032
2.2100999,2.3534656,2.3195021,-35.426472,10.532131,333.19467,-11.284622,-33.311279,6.0947785,157.36012
2.2102001,3.5217915,2.3182421,-35.426483,10.531846,333.21042,-11.282573,-33.814709,6.0898528,157.35992
2.2103,4.6865802,2.316982,-35.426502,10.531561,333.22617,-11.280522,-34.284523,6.0849342,157.35973
2.2104001,5.8466735,2.3157227,-35.426521,10.531276,333.24188,-11.278472,-34.720257,6.0800228,157.35953
2.2105,7.0009203,2.3144634,-35.426544,10.530991,333.25763,-11.276421,-35.121475,6.0751185,157.35933
2.2105999,8.1481733,2.3132048,-35.426575,10.530705,333.27335,-11.27437,-35.487785,6.0702214,157.35913
2.2107,9.2872934,2.3119462,-35.426605,10.53042,333.28909,-11.272319,-35.818825,6.0653319,157.35893
2.2107999,10.417149,2.3106883,-35.426636,10.530135,333.30484,-11.270267,-36.114262,6.0604496,157.35873
2.2109001,11.536618,2.3094304,-35.426674,10.52985,333.32056,-11.268216,-36.373806,6.0555744,157.35854
2.211,12.644588,2.3081732,-35.426716,10.529565,333.3363,-11.266165,-36.597198,6.0507064,157.35834
2.2111001,13.739961,2.3069162,-35.426762,10.52928,333.35205,-11.264113,-36.784222,6.0458455,157.35814
2.2112,14.821646,2.3056595,-35.426807,10.528996,333.36777,-11.262061,-36.934689,6.0409923,157.35794
2.2112999,15.888571,2.3044033,-35.426861,10.52871,333.38351,-11.26001,-37.048454,6.0361462,157.35774
2.2114,16.939674,2.3031476,-35.426914,10.528426,333.39923,-11.257957,-37.125404,6.0313072,157.35754
2.2114999,17.973915,2.301892,-35.426971,10.528141,333.41498,-11.255906,-37.165462,6.0264754,157.35736
2.2116001,18.990265,2.300637,-35.427032,10.527857,333.43073,-11.253854,-37.168591,6.0216508,157.35716
2.2117,19.987717,2.2993824,-35.427097,10.527572,333.44644,-11.251801,-37.134789,6.0168338,157.35696
2.2118001,20.965275,2.2981284,-35.427166,10.527287,333.46219,-11.24975,-37.064091,6.0120239,157.35677
2.2119,21.921974,2.2968745,-35.427238,10.527003,333.47794,-11.247698,-36.95657,6.0072212,157.35658
2.2119999,22.856863,2.2956212,-35.427315,10.526719,333.49365,-11.245646,-36.812328,6.0024257,157.35638
2.2121,23.769014,2.294368,-35.427391,10.526435,333.5094,-11.243594,-36.631516,5.9976377,157.35619
2.2121999,24.65752,2.2931156,-35.427475,10.526151,333.52512,-11.241542,-36.41431,5.992857,157.356
2.2123001,25.521502,2.2918634,-35.427559,10.525867,333.54086,-11.239491,-36.160931,5.9880834,157.3558
2.2124,26.360098,2.2906117,-35.42765,10.525582,333.55661,-11.237438,-35.871628,5.9833169,157.35561
2.2125001,27.172478,2.2893605,-35.427742,10.525298,333.57233,-11.235387,-35.546692,5.9785581,157.35542
2.2126,27.957838,2.2881095,-35.427841,10.525015,333.58807,-11.233335,-35.186447,5.9738059,157.35522
2.2126999,28.715395,2.2868593,-35.42794,10.524731,333.60382,-11.231283,-34.791248,5.9690614,157.35504
