"Time","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","rectifier.pre_p[1].u","rectifier.pre_p[2].u","rectifier.pre_p[3].u","rectifier.pre_n[1].u","rectifier.pre_n[2].u","rectifier.pre_n[3].u","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","inductor.i"
5.0042,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,0.087061077,6280.1333,9.2595549,13.195361,0.011404811,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.196975
5.0043998,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,0.098814562,6280.1333,9.9548244,13.195361,0.014045357,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.207917
5.0046,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,0.10724318,6280.1333,10.314691,13.195361,0.016687755,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.215498
5.0047998,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,0.11231367,6280.1333,10.447973,13.195361,0.01933133,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.219697
5.0050001,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,0.11400604,6280.1333,10.467065,13.195361,0.021975387,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.220509
5.0050001,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,0.11400604,6280.1333,10.467065,13.195361,0.021975407,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.220508
5.0050001,1,1,0,1,0,1,0,0,0,0,1,0,-0.00023892708,0.11400604,6280.1333,10.467065,13.195361,0.021975407,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.220508
5.0051999,1,1,0,1,0,1,0,0,0,0,1,0,-0.00023892708,0.11231358,6280.1333,10.486174,13.195361,0.024619307,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.217937
5.0054002,1,1,0,1,0,1,0,0,0,0,1,0,-0.00023892708,0.10724304,6280.1333,10.619452,13.195361,0.027262358,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.212006
5.0056,1,1,0,1,0,1,0,0,0,0,1,0,-0.00023892708,0.098814338,6280.1333,10.979319,13.195361,0.029903889,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.202746
5.0057998,1,1,0,1,0,1,0,0,0,0,1,0,-0.00023892708,0.087060742,6280.1333,11.674592,13.195361,0.032543238,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.190207
5.006,1,1,0,1,0,1,0,0,0,0,1,0,-0.00023892708,0.072028674,6280.1333,12.808801,13.195361,0.035179757,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.174444
5.0061998,1,1,0,1,0,1,0,0,0,0,1,0,-0.00023892708,0.053777449,6280.1333,14.478555,13.195361,0.037812807,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.155532
5.0064001,1,1,0,1,0,1,0,0,0,0,1,0,-0.00023892708,0.032379102,6280.1333,16.772022,13.195361,0.040441766,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.133554
5.0065999,1,1,0,1,0,1,0,0,0,0,1,0,-0.00023892708,0.0079180812,6280.1333,19.767529,13.195361,0.043066029,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.108607
5.0066667,1,1,0,1,0,1,0,0,0,0,1,0,-0.00023892708,-0.00089984271,6280.1333,20.934,13.195361,0.043939639,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.099651
5.0066667,1,1,0,1,0,1,0,0,0,0,1,0,-0.2699528,0,6280.2002,0,13.181892,0,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.099651
5.0066733,1,1,0,1,0,1,0,0,0,0,1,0,-0.2699528,-0.00090067886,6280.2002,0.12156189,13.181892,8.7415407e-05,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.098737
5.0066733,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,-0.00090067886,6280.2002,0.12156189,13.181892,8.7415407e-05,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.098737
5.0068002,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.015508011,6280.2002,2.248235,13.181892,0.0017475362,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.114875
5.007,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.038958181,6280.2002,5.0016618,13.181892,0.004372858,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.137818
5.0071998,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.059316155,6280.2002,7.0779896,13.181892,0.0070024519,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.157585
5.0074,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.0765016,6280.2002,8.5589752,13.181892,0.0096356757,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.174106
5.0075998,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.090446696,6280.2002,9.5357571,13.181892,0.012271874,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.187326
5.0078001,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.1010964,6280.2002,10.107427,13.181892,0.014910383,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.197206
5.0079999,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.10840869,6280.2002,10.379461,13.181892,0.017550532,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.203715
5.0082002,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.1123547,6280.2002,10.462067,13.181892,0.020191643,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.20684
5.0083332,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.11310699,6280.2002,10.467725,13.181892,0.021952566,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.20704
5.0083332,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.11310699,6280.2002,10.467725,13.181892,0.021952566,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.20704
5.0083332,0,1,1,1,0,1,1,0,0,0,1,0,-0.2699528,0.11310699,6280.2002,10.467725,13.181892,0.021952586,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,5.0050001,13.20704
5.0083332,0,1,1,1,0,1,1,0,0,0,0,0,-0.2699528,0.11310699,6280.2002,10.467725,13.181892,0.021952586,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.20704
5.0084,0,1,1,1,0,1,1,0,0,0,0,0,-0.2699528,0.11291887,6280.2002,10.468447,13.181892,0.022833042,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.206575
5.0086002,0,1,1,1,0,1,1,0,0,0,0,0,-0.2699528,0.11009901,6280.2002,10.512957,13.181892,0.025474049,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.202935
5.0088,0,1,1,1,0,1,1,0,0,0,0,0,-0.2699528,0.10390625,6280.2002,10.709407,13.181892,0.028113993,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.195944
5.0089998,0,1,1,1,0,1,1,0,0,0,0,0,-0.2699528,0.094364934,6280.2002,11.169205,13.181892,0.030752206,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.185638
5.0092001,0,1,1,1,0,1,1,0,0,0,0,0,-0.2699528,0.081512719,6280.2002,11.999599,13.181892,0.03338803,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.17207
5.0093999,0,1,1,1,0,1,1,0,0,0,0,0,-0.2699528,0.065400369,6280.2002,13.30198,13.181892,0.036020819,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.155301
5.0096002,0,1,1,1,0,1,1,0,0,0,0,0,-0.2699528,0.046091486,6280.2002,15.170305,13.181892,0.038649943,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.13541
5.0098,0,1,1,1,0,1,1,0,0,0,0,0,-0.2699528,0.023662262,6280.2002,17.689604,13.181892,0.041274782,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.112484
5.0100002,0,1,1,1,0,1,1,0,0,0,0,0,-0.2699528,-0.0017987837,6280.2002,20.934643,13.181892,0.043894742,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.086624
5.0100002,0,1,1,1,0,1,1,0,0,0,0,0,-0.53963512,0,6280.3926,0,13.168423,0,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.086624
5.0100102,0,1,1,1,0,1,1,0,0,0,0,0,-0.53963512,-0.0013522407,6280.3926,0.18267335,13.168423,0.00013099039,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.085255
5.0100102,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,-0.0013522407,6280.3926,0.18267335,13.168423,0.00013099039,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.085255
5.0102,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.022763804,6280.3926,3.2469978,13.168423,0.0026193575,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.109
5.0103998,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.045192927,6280.3926,5.7662768,13.168423,0.0052434052,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.130949
5.0106001,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.06450171,6280.3926,7.634582,13.168423,0.0078715235,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.149695
5.0107999,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.080613948,6280.3926,8.9369497,13.168423,0.010503066,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.165176
5.0110002,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.093466051,6280.3926,9.767334,13.168423,0.013137373,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.177342
5.0112,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.10300731,6280.3926,10.227137,13.168423,0.015773779,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.186155
5.0114002,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.10920006,6280.3926,10.423599,13.168423,0.01841161,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.191592
5.0116,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.11201987,6280.3926,10.468118,13.168423,0.021050191,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.19364
5.0116668,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.11220795,6280.3926,10.468825,13.168423,0.021929745,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.19357
5.0116668,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.11220795,6280.3926,10.468825,13.168423,0.021929745,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.19357
5.0116668,0,1,1,1,1,0,1,0,0,0,0,1,-0.53963512,0.11220795,6280.3926,10.468825,13.168423,0.021929765,5.0016665,5.0083332,4.9949999,4.9916668,4.9983335,5.0050001,13.19357
5.0116668,0,1,1,1,1,0,0,0,0,0,0,1,-0.53963512,0.11220795,6280.3926,10.468825,13.168423,0.021929765,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.19357
5.0117998,0,1,1,1,1,0,0,0,0,0,0,1,-0.53963512,0.11145559,6280.3926,10.474505,13.168423,0.02368884,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.192303
5.0120001,0,1,1,1,1,0,0,0,0,0,0,1,-0.53963512,0.10750952,6280.3926,10.557103,13.168423,0.026326885,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.187595
5.0121999,0,1,1,1,1,0,0,0,0,0,0,1,-0.53963512,0.10019717,6280.3926,10.829136,13.168423,0.028963655,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.179548
5.0124002,0,1,1,1,1,0,0,0,0,0,0,1,-0.53963512,0.089547358,6280.3926,11.40081,13.168423,0.031598486,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.168201
5.0125999,0,1,1,1,1,0,0,0,0,0,0,1,-0.53963512,0.075602159,6280.3926,12.377598,13.168423,0.03423072,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.153612
5.0128002,0,1,1,1,1,0,0,0,0,0,0,1,-0.53963512,0.058416601,6280.3926,13.858593,13.168423,0.036859717,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.135846
5.013,0,1,1,1,1,0,0,0,0,0,0,1,-0.53963512,0.038058519,6280.3926,15.934938,13.168423,0.039484851,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.114985
5.0131998,0,1,1,1,1,0,0,0,0,0,0,1,-0.53963512,0.014608253,6280.3926,18.688391,13.168423,0.042105511,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.091122
5.0133333,0,1,1,1,1,0,0,0,0,0,0,1,-0.53963512,-0.0026979274,6280.3926,20.93576,13.168423,0.043849841,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.073596
5.0133333,0,1,1,1,1,0,0,0,0,0,0,1,-0.80937821,0,6280.728,0,13.154952,0,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.073596
5.0133467,0,1,1,1,1,0,0,0,0,0,0,1,-0.80937821,-0.0018046172,6280.728,0.24400572,13.154952,0.00017447694,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.071772
5.0133467,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,-0.0018046172,6280.728,0.24400572,13.154952,0.00017447694,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.071772
5.0134001,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,0.0052217171,6280.728,1.1699836,13.154952,0.00087164977,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.078718
5.0135999,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,0.029682644,6280.728,4.1654677,13.154952,0.003489855,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.102815
5.0138001,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,0.051080886,6280.728,6.4589148,13.154952,0.0061125653,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.123759
5.0139999,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,0.069332004,6280.728,8.1286573,13.154952,0.0087391436,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.141479
5.0142002,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,0.084363967,6280.728,9.2628593,13.154952,0.011368938,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.155914
5.0144,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,0.096117452,6280.728,9.9581261,13.154952,0.014001288,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.167021
5.0145998,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,0.10454607,6280.728,10.317993,13.154952,0.016635522,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.174765
5.0148001,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,0.10961657,6280.728,10.451276,13.154952,0.019270968,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.179127
5.0149999,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,0.11130892,6280.728,10.470366,13.154952,0.021906925,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.180099
5.0149999,1,0,1,1,1,0,0,1,0,0,0,1,-0.80937821,0.11130892,6280.728,10.470366,13.154952,0.021906946,5.0016665,5.0083332,4.9949999,5.0116668,4.9983335,5.0050001,13.180099
5.0149999,1,0,1,1,1,0,0,1,0,0,0,0,-0.80937821,0.11130892,6280.728,10.470366,13.154952,0.021906946,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.180099
5.0152001,1,0,1,1,1,0,0,1,0,0,0,0,-0.80937821,0.10961647,6280.728,10.489475,13.154952,0.024542782,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.177691
5.0153999,1,0,1,1,1,0,0,1,0,0,0,0,-0.80937821,0.10454593,6280.728,10.622753,13.154952,0.027177798,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.171919
5.0156002,1,0,1,1,1,0,0,1,0,0,0,0,-0.80937821,0.096117228,6280.728,10.98262,13.154952,0.029811328,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.16282
5.0158,1,0,1,1,1,0,0,1,0,0,0,0,-0.80937821,0.084363632,6280.728,11.677895,13.154952,0.032442708,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.150438
5.0159998,1,0,1,1,1,0,0,1,0,0,0,0,-0.80937821,0.069331564,6280.728,12.812101,13.154952,0.035071287,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.134835
5.0162001,1,0,1,1,1,0,0,1,0,0,0,0,-0.80937821,0.051080342,6280.728,14.481855,13.154952,0.037696432,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.116081
5.0163999,1,0,1,1,1,0,0,1,0,0,0,0,-0.80937821,0.029681994,6280.728,16.775322,13.154952,0.040317517,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.094261
5.0166001,1,0,1,1,1,0,0,1,0,0,0,0,-0.80937821,0.0052209729,6280.728,19.770828,13.154952,0.042933937,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.069471
5.0166669,1,0,1,1,1,0,0,1,0,0,0,0,-0.80937821,-0.0035969508,6280.728,20.937302,13.154952,0.04380494,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.060567
5.0166669,1,0,1,1,1,0,0,1,0,0,0,0,-1.0790852,0,6281.1904,0,13.141482,0,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.060567
5.0166836,1,0,1,1,1,0,0,1,0,0,0,0,-1.0790852,-0.0022578079,6281.1904,0.30555913,13.141482,0.00021787503,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.05829
5.0166836,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,-0.0022578079,6281.1904,0.30555913,13.141482,0.00021787503,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.05829
5.0167999,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.012810906,6281.1904,2.2528517,13.141482,0.0017420043,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.073204
5.0170002,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.036261082,6281.1904,5.0062861,13.141482,0.0043590083,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.096314
5.0172,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.056619056,6281.1904,7.0826135,13.141482,0.0069803181,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.116246
5.0173998,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.073804505,6281.1904,8.5636005,13.141482,0.0096052904,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.132932
5.0176001,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.0877496,6281.1904,9.5403805,13.141482,0.012233271,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.146317
5.0177999,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.098399304,6281.1904,10.112048,13.141482,0.014863594,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.156361
5.0180001,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.10571159,6281.1904,10.384084,13.141482,0.017495591,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.163033
5.0181999,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.10965761,6281.1904,10.466688,13.141482,0.020128582,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.16632
5.0183334,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.11040989,6281.1904,10.472347,13.141482,0.021884108,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.166628
5.0183334,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.11040989,6281.1904,10.472347,13.141482,0.021884108,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.166628
5.0183334,1,0,1,0,1,1,0,1,0,1,0,0,-1.0790852,0.11040989,6281.1904,10.472347,13.141482,0.021884128,5.0016665,5.0083332,5.0149999,5.0116668,4.9983335,5.0050001,13.166628
5.0183334,1,0,1,0,1,1,0,0,0,1,0,0,-1.0790852,0.11040989,6281.1904,10.472347,13.141482,0.021884128,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.166628
5.0184002,1,0,1,0,1,1,0,0,0,1,0,0,-1.0790852,0.11022177,6281.1904,10.473068,13.141482,0.022761893,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.166218
5.0186,1,0,1,0,1,1,0,0,0,1,0,0,-1.0790852,0.10740191,6281.1904,10.517578,13.141482,0.025394844,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.162739
5.0187998,1,0,1,0,1,1,0,0,0,1,0,0,-1.0790852,0.10120915,6281.1904,10.714029,13.141482,0.028026765,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.155908
5.0190001,1,0,1,0,1,1,0,0,0,1,0,0,-1.0790852,0.091667838,6281.1904,11.173826,13.141482,0.030656986,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.145761
5.0191998,1,0,1,0,1,1,0,0,0,1,0,0,-1.0790852,0.078815617,6281.1904,12.004221,13.141482,0.03328485,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.132352
5.0194001,1,0,1,0,1,1,0,0,0,1,0,0,-1.0790852,0.062703274,6281.1904,13.306602,13.141482,0.035909712,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.115743
5.0195999,1,0,1,0,1,1,0,0,0,1,0,0,-1.0790852,0.04339439,6281.1904,15.174927,13.141482,0.038530938,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.096009
5.0198002,1,0,1,0,1,1,0,0,0,1,0,0,-1.0790852,0.020965165,6281.1904,17.694225,13.141482,0.041147914,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.07324
5.02,1,0,1,0,1,1,0,0,0,1,0,0,-1.0790852,-0.0044958796,6281.1904,20.939264,13.141482,0.043760039,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.047537
5.02,1,0,1,0,1,1,0,0,0,1,0,0,-1.3487639,0,6281.7793,0,13.128012,0,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.047537
5.02002,1,0,1,0,1,1,0,0,0,1,0,0,-1.3487639,-0.002711812,6281.7793,0.36733383,13.128012,0.00026118464,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.044806
5.02002,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,-0.002711812,6281.7793,0.36733383,13.128012,0.00026118464,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.044806
5.0201998,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,0.020066712,6281.7793,3.2529359,13.128012,0.0026110578,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.067382
5.0204,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,0.042495843,6281.7793,5.7722201,13.128012,0.0052267984,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.089497
5.0205998,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,0.061804622,6281.7793,7.6405249,13.128012,0.0078466432,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.108409
5.0208001,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,0.077916861,6281.7793,8.942893,13.128012,0.010469944,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.124055
5.0209999,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,0.090768971,6281.7793,9.7732763,13.128012,0.013096044,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.136385
5.0212002,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,0.10031023,6281.7793,10.233078,13.128012,0.015724275,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.145362
5.0214,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,0.10650297,6281.7793,10.429541,13.128012,0.018353963,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.150961
5.0215998,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,0.10932277,6281.7793,10.474051,13.128012,0.020984434,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.153171
5.0216665,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,0.10951085,6281.7793,10.474753,13.128012,0.021861292,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.153154
5.0216665,1,1,0,0,1,1,0,0,1,1,0,0,-1.3487639,0.10951085,6281.7793,10.474753,13.128012,0.021861313,5.0016665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.153154
5.0216665,1,1,0,0,1,1,0,0,1,0,0,0,-1.3487639,0.10951085,6281.7793,10.474753,13.128012,0.021861313,5.0216665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.153154
5.0218,1,1,0,0,1,1,0,0,1,0,0,0,-1.3487639,0.10875849,6281.7793,10.480433,13.128012,0.023615006,5.0216665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.151995
5.0219998,1,1,0,0,1,1,0,0,1,0,0,0,-1.3487639,0.10481242,6281.7793,10.563031,13.128012,0.026245005,5.0216665,5.0083332,5.0149999,5.0116668,5.0183334,5.0050001,13.147449
