"Time","smrM.is[3]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","vfController3.x","smr3.is[2]","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","vfControllerM.x","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smr3.is[1]","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.w","loadInertiaM.w","smrM.is[2]","smrM.is[4]","loadInertia3.phi"
1.2105,21.614113,-0.43346033,223.21016,45.491047,0.074557029,107.64027,223.21016,0.074557029,-10.961194,-0.44380441,-6.5767164,-0.44380441,-0.036782913,-0.036782913,-0.43346033,156.74689,156.74689,24.331018,-10.972762,107.64027
1.2106,22.216446,-0.43346021,223.24158,45.909702,0.088452823,107.65594,223.24158,0.088452823,-12.493664,-0.44123501,-7.4961982,-0.44123501,-0.036761604,-0.036761604,-0.43346021,156.7397,156.7397,23.81786,-10.087342,107.65594
1.2107,22.794069,-0.43346,223.27299,46.277325,0.10226079,107.67162,223.27299,0.10226079,-14.012205,-0.43823054,-8.4073229,-0.43823054,-0.036740683,-0.036740683,-0.43346,156.73254,156.73254,23.278246,-9.1907358,107.67162
1.2108001,23.346323,-0.43345967,223.30441,46.593456,0.11596732,107.68729,223.30441,0.11596732,-15.51512,-0.43479395,-9.3090715,-0.43479395,-0.036720142,-0.036720142,-0.43345967,156.7254,156.7254,22.712748,-8.283927,107.68729
1.2108999,23.872568,-0.43345925,223.33582,46.8577,0.12955888,107.70296,223.33582,0.12955888,-17.000731,-0.43092865,-10.200438,-0.43092865,-0.036699988,-0.036699988,-0.43345925,156.71828,156.71828,22.121971,-7.3679128,107.70296
1.211,24.372217,-0.43345875,223.36723,47.069756,0.14302206,107.71863,223.36723,0.14302206,-18.467375,-0.42663845,-11.080425,-0.42663845,-0.036680222,-0.036680222,-0.43345875,156.71118,156.71118,21.506573,-6.4437137,107.71863
1.2111,24.844694,-0.43345812,223.39865,47.229347,0.15634361,107.7343,223.39865,0.15634361,-19.91341,-0.42192763,-11.948047,-0.42192763,-0.036660843,-0.036660843,-0.43345812,156.7041,156.7041,20.867214,-5.5123491,107.7343
1.2112,25.289448,-0.4334574,223.43007,47.336246,0.16951035,107.74997,223.43007,0.16951035,-21.337215,-0.41680086,-12.802329,-0.41680086,-0.036641859,-0.036641859,-0.4334574,156.69705,156.69705,20.204582,-4.5748448,107.74997
1.2113,25.705978,-0.43345657,223.46149,47.390327,0.18250932,107.76564,223.46149,0.18250932,-22.737192,-0.41126317,-13.642316,-0.41126317,-0.036623266,-0.036623266,-0.43345657,156.69002,156.69002,19.519417,-3.6322479,107.76564
1.2114,26.093803,-0.43345565,223.4929,47.391491,0.1953277,107.78131,223.4929,0.1953277,-24.111771,-0.40532011,-14.467063,-0.40532011,-0.036605071,-0.036605071,-0.43345565,156.683,156.683,18.81246,-2.6856036,107.78131
1.2115,26.452459,-0.43345463,223.52432,47.33968,0.20795283,107.79697,223.52432,0.20795283,-25.459396,-0.39897749,-15.275639,-0.39897749,-0.036587272,-0.036587272,-0.43345463,156.67601,156.67601,18.084476,-1.7359574,107.79697
1.2115999,26.781546,-0.4334535,223.55574,47.234955,0.22037227,107.81264,223.55574,0.22037227,-26.778563,-0.39224166,-16.067137,-0.39224166,-0.036569875,-0.036569875,-0.4334535,156.66905,156.66905,17.336277,-0.78437185,107.81264
1.2117,27.080677,-0.43345228,223.58714,47.077393,0.23257379,107.82831,223.58714,0.23257379,-28.067778,-0.3851192,-16.840666,-0.3851192,-0.036552876,-0.036552876,-0.43345228,156.66211,156.66211,16.568684,0.16809383,107.82831
1.2118,27.349483,-0.43345094,223.61856,46.867104,0.24454536,107.84398,223.61856,0.24454536,-29.325577,-0.37761721,-17.595346,-0.37761721,-0.03653628,-0.03653628,-0.43345094,156.6552,156.6552,15.782527,1.1203837,107.84398
1.2119,27.587666,-0.43344948,223.64998,46.604332,0.25627515,107.85964,223.64998,0.25627515,-30.55055,-0.36974311,-18.33033,-0.36974311,-0.036520086,-0.036520086,-0.43344948,156.6483,156.6483,14.978684,2.0714312,107.85964
1.212,27.794941,-0.43344793,223.6814,46.289333,0.2677516,107.87531,223.6814,0.2677516,-31.741314,-0.36150467,-19.044788,-0.36150467,-0.036504302,-0.036504302,-0.43344793,156.64142,156.64142,14.158045,3.0201733,107.87531
1.2121,27.971041,-0.43344629,223.71281,45.922394,0.27896339,107.89097,223.71281,0.27896339,-32.896503,-0.35291004,-19.737902,-0.35291004,-0.036488924,-0.036488924,-0.43344629,156.63458,156.63458,13.321499,3.9655547,107.89097
1.2122,28.115765,-0.43344453,223.74423,45.503929,0.2898995,107.90663,223.74423,0.2898995,-34.014816,-0.34396771,-20.40889,-0.34396771,-0.036473956,-0.036473956,-0.43344453,156.62775,156.62775,12.469983,4.9065146,107.90663
1.2122999,28.228937,-0.43344265,223.77565,45.034374,0.30054915,107.92229,223.77565,0.30054915,-35.094994,-0.33468649,-21.056997,-0.33468649,-0.036459401,-0.036459401,-0.43344265,156.62096,156.62096,11.604445,5.8419986,107.92229
1.2124,28.310392,-0.43344069,223.80707,44.514191,0.31090182,107.93796,223.80707,0.31090182,-36.13578,-0.32507563,-21.681469,-0.32507563,-0.036445256,-0.036445256,-0.43344069,156.61417,156.61417,10.725823,6.7709613,107.93796
1.2125,28.360037,-0.4334386,223.83847,43.943958,0.32094732,107.95362,223.83847,0.32094732,-37.136009,-0.31514454,-22.281605,-0.31514454,-0.036431529,-0.036431529,-0.4334386,156.60742,156.60742,9.8351078,7.692359,107.95362
1.2126,28.377802,-0.43343639,223.86989,43.324299,0.33067572,107.96928,223.86989,0.33067572,-38.094543,-0.30490309,-22.856726,-0.30490309,-0.036418218,-0.036418218,-0.43343639,156.60069,156.60069,8.9332895,8.6051569,107.96928
1.2127,28.363625,-0.4334341,223.90131,42.655827,0.34007749,107.98494,223.90131,0.34007749,-39.010258,-0.29436138,-23.406155,-0.29436138,-0.036405321,-0.036405321,-0.4334341,156.59398,156.59398,8.0213556,9.5083294,107.98494
1.2128,28.31752,-0.43343168,223.93272,41.939293,0.34914333,108.0006,223.93272,0.34914333,-39.882126,-0.28352985,-23.929276,-0.28352985,-0.036392849,-0.036392849,-0.43343168,156.5873,156.5873,7.1003299,10.40086,108.0006
1.2129,28.239531,-0.43342915,223.96414,41.175491,0.35786432,108.01626,223.96414,0.35786432,-40.709152,-0.27241915,-24.425491,-0.27241915,-0.036380794,-0.036380794,-0.43342915,156.58064,156.58064,6.1712432,11.281746,108.01626
1.2130001,28.129694,-0.43342653,223.99556,40.365196,0.36623189,108.03191,223.99556,0.36623189,-41.490356,-0.2610403,-24.894215,-0.2610403,-0.036369164,-0.036369164,-0.43342653,156.57401,156.57401,5.235116,12.149991,108.03191
1.2131,27.988134,-0.43342379,224.02698,39.509323,0.37423775,108.04757,224.02698,0.37423775,-42.224857,-0.24940453,-25.334915,-0.24940453,-0.036357958,-0.036357958,-0.43342379,156.5674,156.5674,4.2930012,13.004618,108.04757
1.2132,27.815004,-0.43342093,224.0584,38.608814,0.38187405,108.06322,224.0584,0.38187405,-42.911816,-0.23752333,-25.747091,-0.23752333,-0.036347177,-0.036347177,-0.43342093,156.56082,156.56082,3.3459556,13.844663,108.06322
1.2133,27.610447,-0.43341798,224.0898,37.664612,0.38913327,108.07888,224.0898,0.38913327,-43.5504,-0.22540842,-26.130241,-0.22540842,-0.036336824,-0.036336824,-0.43341798,156.55426,156.55426,2.3950238,14.66917,108.07888
1.2134,27.374691,-0.43341491,224.12122,36.677773,0.39600825,108.09454,224.12122,0.39600825,-44.139889,-0.21307178,-26.483932,-0.21307178,-0.0363269,-0.0363269,-0.43341491,156.54773,156.54773,1.4412769,15.477213,108.09454
1.2135,27.107996,-0.43341172,224.15263,35.649395,0.40249228,108.11019,224.15263,0.40249228,-44.679604,-0.2005256,-26.807762,-0.2005256,-0.036317404,-0.036317404,-0.43341172,156.54121,156.54121,0.48578665,16.267876,108.11019
1.2136,26.810612,-0.43340844,224.18405,34.580566,0.4085789,108.12585,224.18405,0.4085789,-45.168877,-0.18778224,-27.101326,-0.18778224,-0.036308344,-0.036308344,-0.43340844,156.53473,156.53473,-0.47038689,17.040257,108.12585
1.2137001,26.482868,-0.43340501,224.21547,33.472481,0.41426215,108.1415,224.21547,0.41426215,-45.607147,-0.17485431,-27.364288,-0.17485431,-0.036299713,-0.036299713,-0.43340501,156.52827,156.52827,-1.4261667,17.79348,108.1415
1.2138,26.125132,-0.4334015,224.24689,32.326382,0.41953647,108.15715,224.24689,0.41953647,-45.993912,-0.16175456,-27.596346,-0.16175456,-0.036291517,-0.036291517,-0.4334015,156.52184,156.52184,-2.380477,18.526695,108.15715
1.2139,25.737757,-0.43339789,224.27831,31.14349,0.42439663,108.17281,224.27831,0.42439663,-46.328671,-0.14849594,-27.797201,-0.14849594,-0.036283758,-0.036283758,-0.43339789,156.51543,156.51543,-3.3322523,19.239061,108.17281
1.214,25.321173,-0.43339413,224.30972,29.925131,0.4288379,108.18845,224.30972,0.4288379,-46.611031,-0.13509153,-27.966618,-0.13509153,-0.036276437,-0.036276437,-0.43339413,156.50905,156.50905,-4.2804208,19.929766,108.18845
1.2141,24.875841,-0.43339029,224.34113,28.672667,0.43285587,108.20411,224.34113,0.43285587,-46.840664,-0.12155455,-28.104397,-0.12155455,-0.036269553,-0.036269553,-0.43339029,156.5027,156.5027,-5.2239137,20.598028,108.20411
1.2142,24.402227,-0.43338633,224.37254,27.387457,0.43644664,108.21976,224.37254,0.43644664,-47.01725,-0.10789839,-28.21035,-0.10789839,-0.036263108,-0.036263108,-0.43338633,156.49637,156.49637,-6.1616712,21.243078,108.21976
1.2143,23.90085,-0.43338224,224.40396,26.07093,0.43960664,108.2354,224.40396,0.43960664,-47.140568,-0.094136506,-28.28434,-0.094136506,-0.036257107,-0.036257107,-0.43338224,156.49005,156.49005,-7.0926371,21.864174,108.2354
1.2144001,23.372267,-0.43337807,224.43538,24.724567,0.4423328,108.25105,224.43538,0.4423328,-47.210464,-0.080282494,-28.326279,-0.080282494,-0.036251545,-0.036251545,-0.43337807,156.48378,156.48378,-8.0157595,22.460615,108.25105
1.2145,22.817045,-0.43337378,224.4668,23.349842,0.44462246,108.2667,224.4668,0.44462246,-47.22681,-0.066350035,-28.336088,-0.066350035,-0.03624643,-0.03624643,-0.43337378,156.47752,156.47752,-8.9299984,23.031708,108.2667
1.2146,22.235786,-0.43336937,224.49821,21.948278,0.44647336,108.28235,224.49821,0.44647336,-47.189552,-0.052352861,-28.313732,-0.052352861,-0.036241755,-0.036241755,-0.43336937,156.4713,156.4713,-9.8343201,23.576792,108.28235
1.2147,21.629147,-0.43336484,224.52963,20.521458,0.44788373,108.298,224.52963,0.44788373,-47.098721,-0.038304798,-28.259232,-0.038304798,-0.03623753,-0.03623753,-0.43336484,156.4651,156.4651,-10.727702,24.095251,108.298
1.2148,20.997782,-0.43336022,224.56105,19.070953,0.44885215,108.31364,224.56105,0.44885215,-46.954369,-0.024219712,-28.172621,-0.024219712,-0.036233749,-0.036233749,-0.43336022,156.45892,156.45892,-11.609134,24.586477,108.31364
1.2149,20.342379,-0.43335548,224.59245,17.598373,0.44937769,108.32928,224.59245,0.44937769,-46.756615,-0.010111496,-28.053968,-0.010111496,-0.036230419,-0.036230419,-0.43335548,156.45277,156.45277,-12.477616,25.049896,108.32928
1.215,19.663673,-0.43335062,224.62387,16.105383,0.44945991,108.34493,224.62387,0.44945991,-46.505676,0.0040059243,-27.903406,0.0040059243,-0.036227535,-0.036227535,-0.43335062,156.44666,156.44666,-13.332166,25.484985,108.34493
1.2151,18.962412,-0.43334565,224.65529,14.593637,0.44909868,108.36058,224.65529,0.44909868,-46.20179,0.018118618,-27.721075,0.018118618,-0.036225103,-0.036225103,-0.43334565,156.44055,156.44055,-14.171812,25.891228,108.36058
1.2151999,18.239359,-0.43334058,224.68671,13.064813,0.44829443,108.37622,224.68671,0.44829443,-45.845249,0.032212663,-27.507149,0.032212663,-0.036223121,-0.036223121,-0.43334058,156.43449,156.43449,-14.9956,26.268143,108.37622
1.2153,17.495327,-0.43333539,224.71812,11.520639,0.44704792,108.39186,224.71812,0.44704792,-45.436447,0.046274155,-27.261868,0.046274155,-0.036221594,-0.036221594,-0.43333539,156.42845,156.42845,-15.802595,26.615301,108.39186
1.2154,16.731138,-0.43333009,224.74954,9.962841,0.44536048,108.40751,224.74954,0.44536048,-44.975807,0.060289215,-26.985483,0.060289215,-0.036220517,-0.036220517,-0.43333009,156.42242,156.42242,-16.591877,26.932291,108.40751
1.2155,15.947629,-0.43332469,224.78096,8.3931465,0.4432337,108.42315,224.78096,0.4432337,-44.463787,0.074244022,-26.678272,0.074244022,-0.036219895,-0.036219895,-0.43332469,156.41644,156.41644,-17.362545,27.218723,108.42315
1.2156,15.145681,-0.43331918,224.81236,6.813334,0.44066978,108.43879,224.81236,0.44066978,-43.900967,0.088124804,-26.340578,0.088124804,-0.036219727,-0.036219727,-0.43331918,156.41048,156.41048,-18.113724,27.47427,108.43879
1.2157,14.326188,-0.43331355,224.84378,5.2251735,0.43767124,108.45443,224.84378,0.43767124,-43.287941,0.10191788,-25.972763,0.10191788,-0.036220018,-0.036220018,-0.43331355,156.40454,156.40454,-18.844555,27.698627,108.45443
1.2158,13.490045,-0.43330783,224.8752,3.6304331,0.43424106,108.47007,224.8752,0.43424106,-42.625336,0.11560963,-25.575203,0.11560963,-0.036220763,-0.036220763,-0.43330783,156.39864,156.39864,-19.554197,27.891502,108.47007
1.2158999,12.638196,-0.43330199,224.90662,2.0309186,0.43038264,108.48571,224.90662,0.43038264,-41.913902,0.12918656,-25.148342,0.12918656,-0.036221966,-0.036221966,-0.43330199,156.39276,156.39276,-20.241842,28.052677,108.48571
1.216,11.771594,-0.43329602,224.93803,0.42843026,0.42609984,108.50135,224.93803,0.42609984,-41.154411,0.14263527,-24.692648,0.14263527,-0.036223628,-0.036223628,-0.43329602,156.3869,156.3869,-20.906704,28.181948,108.50135
1.2161,10.891189,-0.43328997,224.96945,-1.1752437,0.42139685,108.51699,224.96945,0.42139685,-40.347652,0.1559425,-24.20859,0.1559425,-0.036225747,-0.036225747,-0.43328997,156.38107,156.38107,-21.548008,28.279133,108.51699
1.2162,9.9979763,-0.43328381,225.00087,-2.7782857,0.41627836,108.53262,225.00087,0.41627836,-39.49453,0.16909513,-23.696716,0.16909513,-0.036228329,-0.036228329,-0.43328381,156.37527,156.37527,-22.165028,28.344116,108.53262
1.2163,9.0929594,-0.43327752,225.03229,-4.3788867,0.41074947,108.54826,225.03229,0.41074947,-38.595985,0.18208018,-23.157591,0.18208018,-0.036231369,-0.036231369,-0.43327752,156.36951,156.36951,-22.757051,28.37681,108.54826
1.2164,8.1771317,-0.43327114,225.06369,-5.9752541,0.40481561,108.5639,225.06369,0.40481561,-37.652962,0.19488485,-22.591776,0.19488485,-0.036234871,-0.036234871,-0.43327114,156.36377,156.36377,-23.323385,28.377131,108.5639
1.2165,7.2515306,-0.43326464,225.09511,-7.5655775,0.39848268,108.57954,225.09511,0.39848268,-36.666523,0.20749654,-21.999912,0.20749654,-0.036238834,-0.036238834,-0.43326464,156.35805,156.35805,-23.863384,28.345076,108.57954
1.2165999,6.3171978,-0.43325806,225.12653,-9.1480579,0.39175695,108.59517,225.12653,0.39175695,-35.63776,0.21990277,-21.382656,0.21990277,-0.036243264,-0.036243264,-0.43325806,156.35236,156.35236,-24.376425,28.280666,108.59517
1.2167,5.375164,-0.43325135,225.15794,-10.720916,0.38464504,108.61081,225.15794,0.38464504,-34.567768,0.23209134,-20.74066,0.23209134,-0.036248151,-0.036248151,-0.43325135,156.34669,156.34669,-24.861895,28.183928,108.61081
1.2168,4.426497,-0.43324453,225.18936,-12.282366,0.37715402,108.62644,225.18936,0.37715402,-33.457748,0.24405023,-20.074648,0.24405023,-0.036253504,-0.036253504,-0.43324453,156.34106,156.34106,-25.319241,28.054966,108.62644
1.2169,3.4722664,-0.43323761,225.22078,-13.830639,0.36929134,108.64207,225.22078,0.36929134,-32.308941,0.25576764,-19.385365,0.25576764,-0.03625932,-0.03625932,-0.43323761,156.33546,156.33546,-25.747934,27.893913,108.64207
1.217,2.5135293,-0.43323061,225.2522,-15.363985,0.36106467,108.65771,225.2522,0.36106467,-31.122574,0.26723203,-18.673544,0.26723203,-0.0362656,-0.0362656,-0.43323061,156.32988,156.32988,-26.147453,27.700899,108.65771
1.2171,1.5513728,-0.43322349,225.28362,-16.880663,0.35248226,108.67334,225.28362,0.35248226,-29.899982,0.2784321,-17.939989,0.2784321,-0.036272347,-0.036272347,-0.43322349,156.32433,156.32433,-26.51734,27.476139,108.67334
1.2172,0.58688408,-0.43321624,225.31502,-18.378952,0.3435525,108.68897,225.31502,0.3435525,-28.64254,0.28935683,-17.185524,0.28935683,-0.036279559,-0.036279559,-0.43321624,156.31882,156.31882,-26.857164,27.219877,108.68897
1.2173001,-0.37886402,-0.43320891,225.34644,-19.857147,0.33428428,108.70461,225.34644,0.33428428,-27.351593,0.29999539,-16.410955,0.29999539,-0.036287237,-0.036287237,-0.43320891,156.31332,156.31332,-27.1665,26.932348,108.70461
1.2174,-1.3447759,-0.43320146,225.37785,-21.313572,0.32468674,108.72024,225.37785,0.32468674,-26.028603,0.31033736,-15.617162,0.31033736,-0.03629538,-0.03629538,-0.43320146,156.30785,156.30785,-27.444992,26.613874,108.72024
1.2175,-2.3097582,-0.43319395,225.40927,-22.746569,0.31476939,108.73586,225.40927,0.31476939,-24.675055,0.32037255,-14.805033,0.32037255,-0.03630399,-0.03630399,-0.43319395,156.30241,156.30241,-27.692314,26.264805,108.73586
1.2176,-3.2727323,-0.43318629,225.44069,-24.154501,0.30454198,108.7515,225.44069,0.30454198,-23.292412,0.33009103,-13.975447,0.33009103,-0.036313068,-0.036313068,-0.43318629,156.297,156.297,-27.90814,25.885479,108.7515
1.2177,-4.2326055,-0.43317854,225.47211,-25.535765,0.29401466,108.76713,225.47211,0.29401466,-21.882233,0.33948326,-13.12934,0.33948326,-0.036322612,-0.036322612,-0.43317854,156.29163,156.29163,-28.092216,25.476324,108.76713
1.2178,-5.1882901,-0.43317071,225.50352,-26.888788,0.28319785,108.78275,225.50352,0.28319785,-20.446106,0.34853998,-12.267664,0.34853998,-0.036332622,-0.036332622,-0.43317071,156.28627,156.28627,-28.244328,25.037788,108.78275
1.2179,-6.1387115,-0.43316278,225.53494,-28.212015,0.27210218,108.79839,225.53494,0.27210218,-18.985603,0.35725227,-11.391361,0.35725227,-0.036343101,-0.036343101,-0.43316278,156.28094,156.28094,-28.364254,24.570322,108.79839
1.2180001,-7.0827918,-0.43315473,225.56635,-29.503939,0.26073864,108.81401,225.56635,0.26073864,-17.502359,0.36561155,-10.501416,0.36561155,-0.036354046,-0.036354046,-0.43315473,156.27565,156.27565,-28.451845,24.07444,108.81401
1.2181,-8.0194597,-0.4331466,225.59776,-30.763084,0.24911846,108.82964,225.59776,0.24911846,-15.998053,0.3736096,-9.5988312,0.3736096,-0.036365461,-0.036365461,-0.4331466,156.27037,156.27037,-28.506994,23.550695,108.82964
1.2182,-8.9476557,-0.43313834,225.62918,-31.987995,0.23725311,108.84526,225.62918,0.23725311,-14.474339,0.38123855,-8.6846027,0.38123855,-0.036377344,-0.036377344,-0.43313834,156.26514,156.26514,-28.529594,22.999638,108.84526
1.2183,-9.8663263,-0.43313003,225.6606,-33.177269,0.22515433,108.86089,225.6606,0.22515433,-12.932924,0.38849086,-7.7597547,0.38849086,-0.036389694,-0.036389694,-0.43313003,156.25992,156.25992,-28.519598,22.421873,108.86089
1.2184,-10.774428,-0.43312159,225.69202,-34.329548,0.21283405,108.87652,225.69202,0.21283405,-11.375552,0.3953594,-6.8253312,0.3953594,-0.036402509,-0.036402509,-0.43312159,156.25473,156.25473,-28.477009,21.818047,108.87652
1.2185,-11.67093,-0.43311304,225.72343,-35.443493,0.20030445,108.89214,225.72343,0.20030445,-9.8039503,0.40183744,-5.88237,0.40183744,-0.036415797,-0.036415797,-0.43311304,156.24957,156.24957,-28.401836,21.188805,108.89214
1.2186,-12.554812,-0.43310443,225.75485,-36.517818,0.18757789,108.90777,225.75485,0.18757789,-8.2198763,0.40791857,-4.9319258,0.40791857,-0.03642955,-0.03642955,-0.43310443,156.24445,156.24445,-28.294136,20.534836,108.90777
1.2187001,-13.425068,-0.43309569,225.78627,-37.551296,0.17466696,108.92339,225.78627,0.17466696,-6.6251249,0.41359684,-3.9750748,0.41359684,-0.03644377,-0.03644377,-0.43309569,156.23935,156.23935,-28.154022,19.856874,108.92339
1.2187999,-14.280704,-0.43308687,225.81767,-38.542717,0.16158438,108.93901,225.81767,0.16158438,-5.0214744,0.41886666,-3.0128846,0.41886666,-0.036458459,-0.036458459,-0.43308687,156.23428,156.23428,-27.981615,19.155655,108.93901
1.2189,-15.120748,-0.43307796,225.84909,-39.490925,0.14834309,108.95464,225.84909,0.14834309,-3.4107196,0.42372286,-2.0464318,0.42372286,-0.036473617,-0.036473617,-0.43307796,156.22923,156.22923,-27.777081,18.431944,108.95464
1.219,-15.944238,-0.43306896,225.88051,-40.394836,0.13495615,108.97026,225.88051,0.13495615,-1.7946855,0.42816067,-1.0768113,0.42816067,-0.036489241,-0.036489241,-0.43306896,156.22423,156.22423,-27.540636,17.686556,108.97026
1.2191,-16.750235,-0.43305987,225.91193,-41.253391,0.12143678,108.98589,225.91193,0.12143678,-0.17518444,0.4321757,-0.10511066,0.4321757,-0.036505334,-0.036505334,-0.43305987,156.21924,156.21924,-27.27252,16.920307,108.98589
1.2192,-17.537811,-0.43305066,225.94334,-42.065571,0.10779834,109.0015,225.94334,0.10779834,1.4459702,0.43576401,0.86758208,0.43576401,-0.036521893,-0.036521893,-0.43305066,156.21428,156.21428,-26.972998,16.134033,109.0015
1.2193,-18.30607,-0.43304139,225.97476,-42.830441,0.094054282,109.01713,225.97476,0.094054282,3.0669394,0.43892214,1.8401637,0.43892214,-0.036538921,-0.036538921,-0.43304139,156.20935,156.20935,-26.642397,15.328624,109.01713
1.2194,-19.054131,-0.43303201,226.00618,-43.5471,0.080218174,109.03275,226.00618,0.080218174,4.6858983,0.44164693,2.8115389,0.44164693,-0.036556412,-0.036556412,-0.43303201,156.20445,156.20445,-26.281065,14.504965,109.03275
1.2194999,-19.781128,-0.43302253,226.0376,-44.21468,0.06630367,109.04836,226.0376,0.06630367,6.3010302,0.44393575,3.7806182,0.44393575,-0.036574371,-0.036574371,-0.43302253,156.19957,156.19957,-25.889368,13.663959,109.04836
