"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","mass.s","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imcQS.rotorCage.port_p.reference.gamma","massQS.v","mass.v","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController.x","massQS.s","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
4.0205998,-0.22552025,25.97126,0.060480222,70.219376,7.4898286,7.5207715,-0.35099432,1105.9624,25.893578,0.43659163
4.0207,-0.22518577,25.972012,0.073880233,70.220184,7.4893756,7.5204906,-0.35123533,1105.9932,25.894325,0.43454376
4.0208001,-0.22485177,25.972765,0.087210096,70.220985,7.4889212,7.5202079,-0.35147566,1106.0239,25.895075,0.43208489
4.0208998,-0.22451828,25.973516,0.10045723,70.221794,7.4884653,7.5199227,-0.35171533,1106.0547,25.895824,0.42921746
4.0209999,-0.2241853,25.974268,0.11360911,70.222603,7.4880085,7.5196352,-0.35195428,1106.0854,25.896572,0.42594424
4.0211,-0.22385281,25.975019,0.12665333,70.223404,7.4875498,7.5193458,-0.35219258,1106.1162,25.897322,0.42226845
4.0212002,-0.22352085,25.975773,0.13957758,70.224205,7.4870896,7.5190544,-0.35243019,1106.147,25.898069,0.41819361
4.0212998,-0.22318937,25.976524,0.15236969,70.225006,7.4866281,7.5187607,-0.35266712,1106.1777,25.898819,0.41372374
4.0214,-0.22285841,25.977276,0.16501758,70.225807,7.486165,7.518465,-0.35290337,1106.2085,25.899567,0.40886307
4.0215001,-0.22252795,25.978027,0.17750934,70.226601,7.4857006,7.518167,-0.35313895,1106.2393,25.900316,0.40361634
4.0215998,-0.22219801,25.978779,0.18983321,70.227402,7.4852352,7.5178671,-0.35337386,1106.27,25.901064,0.39798856
4.0216999,-0.22186857,25.97953,0.2019776,70.228195,7.4847679,7.5175648,-0.35360807,1106.3007,25.901814,0.39198515
4.0218,-0.22153965,25.980284,0.21393105,70.228989,7.4842992,7.5172606,-0.3538416,1106.3314,25.902561,0.38561186
4.0219002,-0.22121122,25.981035,0.22568236,70.229782,7.4838295,7.5169539,-0.35407448,1106.3622,25.903311,0.37887478
4.0219998,-0.22088332,25.981787,0.23722047,70.230576,7.4833584,7.5166454,-0.35430667,1106.3929,25.904058,0.37178034
4.0221,-0.22055593,25.982538,0.24853455,70.231369,7.4828858,7.5163345,-0.3545382,1106.4236,25.904806,0.36433536
4.0222001,-0.22022904,25.98329,0.25961396,70.232155,7.4824119,7.5160217,-0.35476905,1106.4543,25.905556,0.35654688
4.0222998,-0.21990268,25.984041,0.2704483,70.232948,7.4819365,7.5157065,-0.35499921,1106.4851,25.906303,0.34842241
4.0223999,-0.21957684,25.984793,0.28102744,70.233734,7.4814596,7.5153894,-0.35522872,1106.5157,25.907051,0.33996958
4.0225,-0.21925148,25.985544,0.29134145,70.23452,7.4809818,7.51507,-0.35545757,1106.5465,25.907799,0.33119652
4.0226002,-0.21892667,25.986296,0.30138066,70.235298,7.4805026,7.5147486,-0.35568574,1106.5771,25.908548,0.32211155
4.0226998,-0.21860236,25.987047,0.31113565,70.236084,7.480022,7.5144253,-0.35591325,1106.6079,25.909296,0.31272328
4.0228,-0.21827857,25.987799,0.32059735,70.23687,7.4795399,7.5140996,-0.35614008,1106.6385,25.910044,0.30304065
4.0229001,-0.21795529,25.98855,0.32975689,70.237648,7.4790564,7.5137715,-0.35636625,1106.6693,25.910791,0.29307285
4.0229998,-0.21763255,25.989302,0.33860567,70.238426,7.4785719,7.5134416,-0.35659173,1106.7,25.911539,0.28282928
4.0230999,-0.21731029,25.990053,0.34713548,70.239204,7.478086,7.5131097,-0.35681659,1106.7307,25.912287,0.27231973
4.0232,-0.21698858,25.990805,0.35533836,70.239983,7.4775987,7.5127754,-0.35704076,1106.7614,25.913034,0.26155409
4.0233002,-0.21666738,25.991556,0.36320665,70.240761,7.4771099,7.5124393,-0.35726428,1106.7921,25.913782,0.25054258
4.0233998,-0.2163467,25.992306,0.37073299,70.241531,7.4766202,7.5121007,-0.35748711,1106.8228,25.91453,0.23929563
4.0235,-0.21602653,25.993057,0.37791044,70.24231,7.4761291,7.5117602,-0.35770932,1106.8534,25.915277,0.22782385
4.0236001,-0.21570688,25.993809,0.38473231,70.24308,7.4756365,7.5114174,-0.35793087,1106.8842,25.916025,0.21613809
4.0237002,-0.21538776,25.99456,0.3911922,70.243851,7.475143,7.5110726,-0.35815173,1106.9148,25.916773,0.20424938
4.0237999,-0.21506914,25.995312,0.39728421,70.244621,7.474648,7.5107255,-0.35837194,1106.9454,25.917521,0.19216897
4.0239,-0.21475106,25.996061,0.40300265,70.245392,7.4741516,7.5103765,-0.35859153,1106.9761,25.918268,0.17990825
4.0240002,-0.21443349,25.996813,0.40834224,70.246162,7.4736543,7.5100255,-0.35881042,1107.0067,25.919016,0.16747876
4.0240998,-0.21411645,25.997564,0.41329804,70.246925,7.4731555,7.5096722,-0.3590287,1107.0375,25.919764,0.15489225
4.0242,-0.21379992,25.998316,0.41786548,70.247688,7.4726553,7.5093169,-0.35924631,1107.0681,25.920509,0.14216056
4.0243001,-0.21348391,25.999065,0.42204037,70.248459,7.4721541,7.5089593,-0.35946327,1107.0988,25.921257,0.12929571
4.0244002,-0.21316843,25.999817,0.42581889,70.249222,7.4716516,7.5085998,-0.35967958,1107.1294,25.922005,0.11630978
4.0244999,-0.21285346,26.000568,0.42919758,70.249985,7.471148,7.5082383,-0.35989523,1107.16,25.922752,0.10321501
4.0246,-0.21253903,26.001318,0.43217331,70.25074,7.470643,7.5078745,-0.36011025,1107.1907,25.923498,0.090023704
4.0247002,-0.21222511,26.002069,0.43474343,70.251503,7.4701366,7.5075083,-0.36032462,1107.2213,25.924246,0.076748282
4.0247998,-0.21191171,26.002819,0.43690565,70.252258,7.4696293,7.5071406,-0.36053836,1107.252,25.924994,0.063401207
4.0249,-0.21159883,26.003571,0.43865797,70.253021,7.4691205,7.5067706,-0.36075145,1107.2826,25.925739,0.04999502
4.0250001,-0.21128647,26.004322,0.43999884,70.253777,7.4686108,7.5063982,-0.36096388,1107.3132,25.926487,0.036542308
4.0251002,-0.21097463,26.005072,0.44092715,70.254532,7.4681001,7.5060239,-0.36117569,1107.3439,25.927233,0.023055699
4.0251999,-0.21066332,26.005823,0.44144207,70.255287,7.4675875,7.5056477,-0.36138687,1107.3745,25.92798,0.0095478483
4.0253,-0.21035251,26.006573,0.44154325,70.256042,7.4670739,7.5052691,-0.36159739,1107.4052,25.928726,-0.003968583
4.0254002,-0.21004224,26.007324,0.44123068,70.25679,7.4665594,7.5048885,-0.36180729,1107.4358,25.929474,-0.017480921
4.0254998,-0.20973249,26.008074,0.44050476,70.257545,7.4660435,7.5045061,-0.36201656,1107.4663,25.93022,-0.030976508
4.0256,-0.20942326,26.008825,0.43936622,70.258293,7.4655266,7.5041213,-0.36222517,1107.4969,25.930967,-0.044442706
4.0257001,-0.20911455,26.009575,0.43781626,70.259041,7.4650087,7.5037346,-0.3624332,1107.5276,25.931713,-0.057866905
4.0258002,-0.20880635,26.010324,0.43585643,70.259789,7.464489,7.503346,-0.36264056,1107.5582,25.932459,-0.071236543
4.0258999,-0.20849869,26.011076,0.43348864,70.260536,7.4639688,7.502955,-0.3628473,1107.5887,25.933207,-0.084539123
4.026,-0.20819154,26.011826,0.4307152,70.261284,7.4634471,7.502562,-0.36305344,1107.6194,25.933952,-0.097762205
4.0261002,-0.20788491,26.012575,0.42753881,70.262024,7.462924,7.5021667,-0.36325893,1107.65,25.934698,-0.11089343
4.0261998,-0.20757881,26.013327,0.42396253,70.262772,7.4624,7.50177,-0.36346379,1107.6805,25.935446,-0.12392054
4.0263,-0.20727322,26.014076,0.41998979,70.263512,7.461875,7.5013709,-0.36366805,1107.7112,25.936192,-0.13683136
4.0264001,-0.20696814,26.014826,0.41562444,70.264259,7.4613485,7.5009694,-0.36387169,1107.7417,25.936937,-0.14961384
4.0265002,-0.20666359,26.015577,0.41087058,70.264999,7.4608212,7.5005665,-0.36407471,1107.7723,25.937683,-0.16225609
4.0265999,-0.20635957,26.016327,0.40573281,70.265739,7.4602928,7.5001612,-0.36427709,1107.803,25.938429,-0.17474627
4.0267,-0.20605606,26.017076,0.40021598,70.266472,7.4597631,7.499754,-0.36447889,1107.8335,25.939177,-0.1870728
4.0268002,-0.20575307,26.017826,0.39432535,70.267212,7.4592323,7.4993443,-0.36468005,1107.8641,25.939922,-0.19922414
4.0268998,-0.20545059,26.018576,0.3880665,70.267952,7.4587002,7.4989328,-0.36488059,1107.8947,25.940668,-0.21118903
4.027,-0.20514864,26.019327,0.38144535,70.268684,7.4581676,7.4985194,-0.36508057,1107.9252,25.941414,-0.2229563
4.0271001,-0.2048472,26.020077,0.37446821,70.269417,7.457633,7.4981041,-0.36527988,1107.9558,25.94216,-0.23451503
4.0272002,-0.20454629,26.020826,0.36714163,70.270149,7.457098,7.4976869,-0.36547863,1107.9863,25.942905,-0.24585444
4.0272999,-0.2042459,26.021576,0.35947257,70.270882,7.4565616,7.4972672,-0.36567676,1108.017,25.943651,-0.25696403
4.0274,-0.20394601,26.022326,0.35146827,70.271614,7.4560242,7.4968457,-0.36587429,1108.0475,25.944397,-0.26783347
4.0275002,-0.20364664,26.023075,0.34313622,70.272346,7.4554858,7.4964223,-0.36607122,1108.078,25.945141,-0.27845266
4.0275998,-0.2033478,26.023825,0.33448434,70.273079,7.454946,7.4959965,-0.36626753,1108.1085,25.945887,-0.2888118
4.0276999,-0.20304948,26.024574,0.32552072,70.273804,7.4544053,7.4955688,-0.36646327,1108.1392,25.946632,-0.29890123
4.0278001,-0.20275167,26.025324,0.31625384,70.274536,7.4538636,7.4951391,-0.36665839,1108.1697,25.947378,-0.30871165
4.0279002,-0.20245437,26.026073,0.30669236,70.275261,7.4533205,7.4947076,-0.36685294,1108.2002,25.948124,-0.31823391
4.0279999,-0.20215759,26.026823,0.29684529,70.275986,7.4527769,7.4942741,-0.36704686,1108.2307,25.94887,-0.32745928
4.0281,-0.20186132,26.027573,0.28672189,70.276711,7.4522319,7.4938388,-0.36724022,1108.2612,25.949614,-0.3363792
4.0282001,-0.20156558,26.028322,0.2763316,70.277435,7.4516859,7.4934011,-0.36743298,1108.2917,25.950359,-0.3449854
4.0282998,-0.20127034,26.029072,0.26568422,70.278152,7.4511385,7.4929614,-0.36762518,1108.3224,25.951105,-0.35326996
4.0283999,-0.20097563,26.029819,0.25478971,70.278877,7.4505906,7.4925199,-0.36781675,1108.3529,25.951849,-0.36122525
4.0285001,-0.20068142,26.030569,0.24365827,70.279602,7.4500413,7.4920764,-0.36800778,1108.3834,25.952595,-0.36884391
4.0286002,-0.20038773,26.031319,0.23230034,70.280319,7.449491,7.491631,-0.36819819,1108.4139,25.953339,-0.37611896
4.0286999,-0.20009455,26.032068,0.22072652,70.281036,7.4489398,7.4911833,-0.36838803,1108.4445,25.954084,-0.38304368
4.0288,-0.19980189,26.032816,0.20894763,70.281754,7.4483876,7.4907341,-0.3685773,1108.475,25.95483,-0.38961172
4.0289001,-0.19950974,26.033566,0.19697468,70.282471,7.4478345,7.4902825,-0.36876598,1108.5055,25.955574,-0.39581704
4.0289998,-0.19921811,26.034315,0.18481888,70.283188,7.4472799,7.4898291,-0.36895409,1108.5359,25.95632,-0.40165398
4.0290999,-0.19892699,26.035065,0.17249154,70.283905,7.4467244,7.4893737,-0.36914164,1108.5664,25.957064,-0.40711716
4.0292001,-0.19863637,26.035812,0.1600042,70.284622,7.4461679,7.4889164,-0.36932862,1108.5969,25.957808,-0.41220161
4.0293002,-0.19834626,26.036562,0.14736849,70.285332,7.445611,7.4884572,-0.369515,1108.6274,25.958553,-0.41690269
4.0293999,-0.19805667,26.03731,0.13459618,70.286041,7.4450521,7.4879961,-0.36970085,1108.658,25.959297,-0.42121613
4.0295,-0.19776759,26.038059,0.12169919,70.286758,7.4444928,7.4875331,-0.3698861,1108.6885,25.960041,-0.42513797
4.0296001,-0.19747902,26.038809,0.10868953,70.287468,7.4439325,7.4870677,-0.37007079,1108.7189,25.960787,-0.42866471
4.0296998,-0.19719096,26.039557,0.095579311,70.288177,7.4433713,7.4866009,-0.37025493,1108.7494,25.961531,-0.43179315
4.0297999,-0.19690341,26.040306,0.082380727,70.288887,7.4428086,7.4861317,-0.37043852,1108.7799,25.962275,-0.43452045
4.0299001,-0.19661637,26.041054,0.069106065,70.289597,7.4422455,7.485661,-0.37062153,1108.8103,25.963018,-0.4368442
4.0300002,-0.19632983,26.041801,0.055767655,70.290298,7.4416809,7.485188,-0.37080398,1108.8408,25.963764,-0.43876234
4.0300999,-0.1960438,26.042551,0.0423779,70.291008,7.4411159,7.4847136,-0.3709859,1108.8713,25.964508,-0.44027317
4.0302,-0.1957583,26.043299,0.028949236,70.29171,7.4405494,7.4842367,-0.37116724,1108.9017,25.965252,-0.44137537
4.0303001,-0.19547328,26.044048,0.015494137,70.292419,7.4399824,7.483758,-0.37134802,1108.9323,25.965996,-0.4420681
4.0303998,-0.19518878,26.044796,0.0020250834,70.293121,7.439414,7.4832778,-0.37152827,1108.9626,25.96674,-0.44235069
4.0304999,-0.19490479,26.045544,-0.011445426,70.293823,7.4388447,7.4827952,-0.37170798,1108.9932,25.967484,-0.44222304
4.0306001,-0.19462129,26.046293,-0.024904899,70.294525,7.4382744,7.4823108,-0.37188712,1109.0236,25.968227,-0.44168538
4.0307002,-0.19433831,26.047041,-0.038340863,70.295227,7.4377036,7.4818249,-0.37206572,1109.0541,25.968971,-0.44073829
4.0307999,-0.19405583,26.047789,-0.05174087,70.295929,7.4371314,7.4813366,-0.37224379,1109.0845,25.969715,-0.43938273
4.0309,-0.19377385,26.048536,-0.065092511,70.296623,7.4365582,7.4808464,-0.37242129,1109.115,25.970459,-0.43762004
4.0310001,-0.19349238,26.049286,-0.078383423,70.297325,7.4359846,7.4803548,-0.37259829,1109.1454,25.971203,-0.43545201
4.0310998,-0.19321141,26.050034,-0.091601312,70.298019,7.4354095,7.4798608,-0.37277472,1109.1759,25.971945,-0.4328807
4.0311999,-0.19293094,26.050781,-0.10473395,70.298721,7.434834,7.4793653,-0.37295064,1109.2063,25.972689,-0.42990857
4.0313001,-0.19265097,26.051529,-0.1177692,70.299416,7.434257,7.4788675,-0.373126,1109.2367,25.973433,-0.42653853
4.0314002,-0.19237152,26.052277,-0.13069503,70.30011,7.4336796,7.4783683,-0.37330085,1109.2672,25.974176,-0.42277372
4.0314999,-0.19209255,26.053024,-0.14349949,70.300804,7.4331007,7.4778671,-0.37347513,1109.2976,25.97492,-0.41861778
4.0316,-0.19181409,26.053772,-0.15617076,70.301498,7.4325213,7.4773636,-0.37364891,1109.328,25.975662,-0.41407463
4.0317001,-0.19153613,26.05452,-0.16869715,70.302193,7.431941,7.4768586,-0.37382215,1109.3584,25.976406,-0.40914854
4.0317998,-0.19125867,26.055267,-0.18106709,70.302879,7.4313598,7.4763517,-0.37399489,1109.3888,25.97715,-0.40384418
4.0318999,-0.19098172,26.056015,-0.19326922,70.303574,7.4307775,7.475843,-0.37416708,1109.4193,25.977892,-0.39816657
4.0320001,-0.19070525,26.056763,-0.20529227,70.304268,7.4301944,7.4753327,-0.37433875,1109.4497,25.978636,-0.39212099
4.0321002,-0.19042929,26.05751,-0.21712518,70.304955,7.4296103,7.4748201,-0.3745099,1109.4801,25.979378,-0.38571316
4.0321999,-0.19015382,26.058258,-0.22875704,70.305641,7.4290257,7.4743061,-0.37468055,1109.5105,25.980122,-0.37894908
4.0323,-0.18987885,26.059006,-0.24017717,70.306328,7.4284396,7.4737897,-0.37485066,1109.5409,25.980864,-0.37183508
4.0324001,-0.18960437,26.059753,-0.25137505,70.307014,7.4278531,7.4732718,-0.37502027,1109.5713,25.981607,-0.36437783
4.0324998,-0.1893304,26.060499,-0.26234043,70.307701,7.4272652,7.4727521,-0.37518933,1109.6017,25.982349,-0.35658428
4.0325999,-0.18905692,26.061247,-0.27306318,70.308388,7.4266768,7.4722304,-0.37535793,1109.6321,25.983093,-0.34846172
4.0327001,-0.18878393,26.061995,-0.28353351,70.309074,7.4260879,7.4717069,-0.37552598,1109.6625,25.983835,-0.34001771
4.0328002,-0.18851143,26.062742,-0.29374179,70.309761,7.4254975,7.4711819,-0.37569353,1109.6929,25.984577,-0.33126017
4.0328999,-0.18823943,26.063488,-0.30367866,70.31044,7.4249063,7.4706545,-0.37586057,1109.7233,25.985319,-0.3221972
4.033,-0.18796793,26.064236,-0.31333503,70.311119,7.4243145,7.4701257,-0.37602711,1109.7537,25.986063,-0.31283727
4.0331001,-0.1876969,26.064983,-0.32270208,70.311806,7.4237218,7.469595,-0.37619314,1109.7841,25.986805,-0.3031891
4.0331998,-0.18742637,26.065729,-0.33177119,70.312485,7.4231281,7.4690623,-0.37635866,1109.8143,25.987547,-0.29326162
4.0332999,-0.18715635,26.066477,-0.34053409,70.313164,7.4225335,7.4685283,-0.3765237,1109.8447,25.988289,-0.28306407
4.0334001,-0.1868868,26.067223,-0.34898278,70.313843,7.4219384,7.4679923,-0.37668821,1109.8751,25.989033,-0.2726059
4.0335002,-0.18661775,26.06797,-0.35710958,70.314522,7.4213419,7.4674544,-0.37685224,1109.9055,25.989775,-0.26189685
4.0335999,-0.18634918,26.068716,-0.36490703,70.315201,7.4207449,7.4669147,-0.37701577,1109.9358,25.990517,-0.25094682
4.0337,-0.1860811,26.069464,-0.37236801,70.31588,7.4201474,7.466373,-0.37717882,1109.9662,25.991259,-0.23976597
4.0338001,-0.1858135,26.07021,-0.37948579,70.316551,7.4195485,7.4658298,-0.37734136,1109.9966,25.992001,-0.22836465
4.0338998,-0.1855464,26.070957,-0.38625386,70.31723,7.4189491,7.4652848,-0.37750342,1110.0269,25.992743,-0.21675341
4.0339999,-0.18527979,26.071703,-0.3926661,70.317902,7.4183488,7.4647379,-0.37766498,1110.0573,25.993484,-0.204943
4.0341001,-0.18501364,26.072449,-0.39871666,70.318581,7.4177475,7.4641895,-0.37782604,1110.0876,25.994226,-0.19294435
4.0342002,-0.18474799,26.073196,-0.40440005,70.319252,7.4171457,7.4636393,-0.37798664,1110.1179,25.994967,-0.18076853
4.0342999,-0.18448283,26.073942,-0.40971118,70.319923,7.4165425,7.4630871,-0.37814674,1110.1483,25.995708,-0.1684268
4.0344,-0.18421814,26.074688,-0.41464522,70.320595,7.4159393,7.462533,-0.37830633,1110.1786,25.99645,-0.15593053
4.0345001,-0.18395394,26.075436,-0.41919774,70.321266,7.4153347,7.4619775,-0.37846547,1110.209,25.997192,-0.14329131
4.0345998,-0.18369022,26.076181,-0.42336461,70.321938,7.4147296,7.4614201,-0.37862411,1110.2393,25.997934,-0.13052075
4.0346999,-0.18342698,26.076927,-0.42714214,70.322609,7.4141235,7.4608612,-0.37878227,1110.2697,25.998674,-0.11763062
4.0348001,-0.18316421,26.077673,-0.43052694,70.323273,7.4135165,7.4603,-0.37893996,1110.2999,25.999416,-0.10463284
4.0349002,-0.18290192,26.078419,-0.43351597,70.323944,7.412909,7.4597373,-0.37909719,1110.3303,26.000158,-0.091539353
4.0349998,-0.18264012,26.079165,-0.43610659,70.324608,7.4123006,7.4591732,-0.37925392,1110.3606,26.000898,-0.078362212
4.0351,-0.18237878,26.07991,-0.43829653,70.325279,7.4116912,7.4586072,-0.37941018,1110.3909,26.00164,-0.065113567
4.0352001,-0.18211794,26.080656,-0.44008386,70.325943,7.4110813,7.4580393,-0.37956595,1110.4213,26.002382,-0.051805578
4.0352998,-0.18185756,26.081402,-0.44146708,70.326607,7.4104705,7.4574699,-0.37972128,1110.4515,26.003122,-0.038450494
4.0353999,-0.18159765,26.082148,-0.44244495,70.327278,7.4098592,7.4568987,-0.37987614,1110.4818,26.003864,-0.025060592
4.0355,-0.18133822,26.082893,-0.44301674,70.327942,7.4092469,7.4563255,-0.38003051,1110.5121,26.004604,-0.011648166
4.0356002,-0.18107925,26.083639,-0.44318196,70.328606,7.4086337,7.4557509,-0.38018441,1110.5425,26.005346,0.0017744687
4.0356998,-0.18082076,26.084385,-0.44294062,70.329262,7.40802,7.4551749,-0.38033786,1110.5728,26.006086,0.015194992
4.0358,-0.18056275,26.085131,-0.44229302,70.329926,7.4074054,7.4545965,-0.38049084,1110.603,26.006826,0.028601089
4.0359001,-0.18030521,26.085876,-0.44123983,70.330589,7.4067898,7.4540172,-0.38064337,1110.6333,26.007568,0.041980475
4.0359998,-0.18004812,26.086622,-0.43978214,70.331245,7.4061737,7.4534354,-0.38079542,1110.6636,26.008308,0.055320881
4.0360999,-0.17979151,26.087366,-0.43792138,70.331909,7.4055567,7.4528522,-0.38094702,1110.6938,26.009048,0.068610087
4.0362,-0.17953537,26.088112,-0.43565935,70.332565,7.4049392,7.4522676,-0.38109815,1110.7241,26.00979,0.081835926
4.0363002,-0.17927969,26.088858,-0.43299824,70.333229,7.4043207,7.4516811,-0.38124883,1110.7544,26.01053,0.09498629
4.0363998,-0.17902447,26.089602,-0.42994058,70.333885,7.4037018,7.4510932,-0.38139907,1110.7847,26.011271,0.10804915
4.0365,-0.17876972,26.090347,-0.42648926,70.334541,7.4030819,7.4505033,-0.38154882,1110.8149,26.012011,0.12101257
4.0366001,-0.17851543,26.091093,-0.42264754,70.335197,7.4024611,7.4499116,-0.38169813,1110.8452,26.012751,0.13386469
4.0366998,-0.17826161,26.091837,-0.41841903,70.335854,7.4018397,7.4493184,-0.38184699,1110.8755,26.013491,0.14659376
4.0367999,-0.17800824,26.092583,-0.41380772,70.33651,7.4012175,7.4487238,-0.38199541,1110.9058,26.014231,0.15918818
4.0369,-0.17775534,26.093327,-0.40881789,70.337166,7.4005947,7.4481273,-0.38214338,1110.936,26.014971,0.17163645
4.0370002,-0.17750289,26.094072,-0.40345424,70.337814,7.3999715,7.4475293,-0.3822909,1110.9663,26.015711,0.18392719
4.0370998,-0.17725091,26.094816,-0.39772174,70.33847,7.3993468,7.4469295,-0.38243794,1110.9966,26.016451,0.19604923
4.0372,-0.17699936,26.095562,-0.39162573,70.339127,7.3987222,7.4463282,-0.38258457,1111.0267,26.017191,0.20799151
4.0373001,-0.17674829,26.096306,-0.38517192,70.339775,7.3980961,7.445725,-0.38273075,1111.057,26.017931,0.21974315
4.0373998,-0.17649765,26.09705,-0.37836623,70.340424,7.39747,7.4451203,-0.38287649,1111.0873,26.018671,0.23129344
4.0374999,-0.17624749,26.097795,-0.37121502,70.34108,7.396843,7.4445143,-0.38302177,1111.1176,26.019411,0.24263188
4.0376,-0.17599776,26.098539,-0.36372489,70.341728,7.396215,7.4439063,-0.38316661,1111.1477,26.020151,0.25374818
4.0377002,-0.1757485,26.099283,-0.35590276,70.342377,7.3955865,7.4432964,-0.38331103,1111.178,26.020889,0.26463223
4.0377998,-0.17549966,26.100029,-0.34775591,70.343025,7.3949571,7.4426856,-0.38345501,1111.2083,26.021629,0.2752741
4.0379,-0.17525129,26.100773,-0.33929178,70.343674,7.3943272,7.4420729,-0.38359854,1111.2384,26.022369,0.2856642
4.0380001,-0.17500336,26.101517,-0.33051828,70.344322,7.3936968,7.4414582,-0.38374165,1111.2687,26.023108,0.29579306
4.0380998,-0.17475589,26.102261,-0.32144341,70.344971,7.3930655,7.4408426,-0.38388431,1111.2988,26.023848,0.30565149
4.0381999,-0.17450885,26.103004,-0.31207559,70.345619,7.3924332,7.4402251,-0.38402656,1111.3291,26.024588,0.31523061
4.0383,-0.17426226,26.103748,-0.30242339,70.34626,7.3918004,7.4396057,-0.38416836,1111.3593,26.025326,0.32452169
4.0384002,-0.1740161,26.104492,-0.29249573,70.346909,7.3911672,7.4389853,-0.38430971,1111.3895,26.026066,0.33351636
4.0384998,-0.17377038,26.105236,-0.28230172,70.347549,7.390533,7.4383631,-0.38445067,1111.4197,26.026804,0.34220645
