"Time","currentSensor1.i","currentSensor2.i","integrator1.y","der1.y","integrator2.y","der2.y"
0.0002385,64665.004,65434.898,18.599669,-1.3755392e+08,18.166468,-1.390117e+08
0.0002386,64651.25,65421,18.606134,-1.3752466e+08,18.173012,-1.3898218e+08
0.0002387,64637.5,65407.102,18.612598,-1.3749541e+08,18.179552,-1.3895266e+08
0.0002388,64623.75,65393.207,18.619061,-1.3746616e+08,18.186092,-1.3892314e+08
0.0002389,64610.008,65379.316,18.625523,-1.3743693e+08,18.192631,-1.3889362e+08
0.000239,64596.266,65365.43,18.631983,-1.374077e+08,18.199169,-1.3886411e+08
0.0002391,64582.523,65351.547,18.638441,-1.3737846e+08,18.205704,-1.3883462e+08
0.0002392,64568.789,65337.664,18.644899,-1.3734925e+08,18.212238,-1.3880514e+08
0.0002393,64555.055,65323.785,18.651356,-1.3732003e+08,18.218773,-1.3877565e+08
0.0002394,64541.324,65309.906,18.65781,-1.3729083e+08,18.225304,-1.3874618e+08
0.0002395,64527.598,65296.035,18.664265,-1.3726162e+08,18.231834,-1.387167e+08
0.00023960001,64513.871,65282.164,18.670715,-1.3723243e+08,18.238363,-1.3868723e+08
0.00023970001,64500.152,65268.297,18.677166,-1.3720323e+08,18.24489,-1.3865778e+08
0.00023980001,64486.434,65254.434,18.683617,-1.3717406e+08,18.251417,-1.3862832e+08
0.00023989999,64472.715,65240.57,18.690063,-1.3714488e+08,18.257942,-1.3859886e+08
0.00023999999,64459.004,65226.715,18.69651,-1.3711571e+08,18.264465,-1.3856942e+08
0.00024009999,64445.293,65212.859,18.702955,-1.3708654e+08,18.270987,-1.3854e+08
0.0002402,64431.586,65199.004,18.7094,-1.3705739e+08,18.277508,-1.3851058e+08
0.0002403,64417.883,65185.156,18.715843,-1.3702824e+08,18.284027,-1.3848115e+08
0.0002404,64404.18,65171.309,18.722284,-1.3699909e+08,18.290545,-1.3845173e+08
0.0002405,64390.48,65157.465,18.728724,-1.3696995e+08,18.29706,-1.3842232e+08
0.0002406,64376.785,65143.625,18.735161,-1.3694082e+08,18.303576,-1.3839291e+08
0.0002407,64363.094,65129.785,18.741598,-1.369117e+08,18.310089,-1.3836352e+08
0.0002408,64349.402,65115.953,18.748034,-1.3688258e+08,18.316603,-1.3833413e+08
0.0002409,64335.715,65102.121,18.754469,-1.3685346e+08,18.323112,-1.3830475e+08
0.000241,64322.031,65088.293,18.7609,-1.3682435e+08,18.329622,-1.3827536e+08
0.0002411,64308.352,65074.465,18.767332,-1.3679525e+08,18.33613,-1.38246e+08
0.0002412,64294.672,65060.641,18.773764,-1.3676616e+08,18.342638,-1.3821662e+08
0.0002413,64281,65046.82,18.780191,-1.3673707e+08,18.349142,-1.3818726e+08
0.0002414,64267.328,65033.004,18.786619,-1.3670798e+08,18.355646,-1.3815792e+08
0.00024150001,64253.656,65019.191,18.793045,-1.366789e+08,18.36215,-1.3812858e+08
0.00024160001,64239.992,65005.379,18.799471,-1.3664984e+08,18.36865,-1.3809923e+08
0.00024170001,64226.328,64991.57,18.805893,-1.3662077e+08,18.375151,-1.3806989e+08
0.00024179999,64212.668,64977.766,18.812315,-1.3659171e+08,18.381649,-1.3804056e+08
0.00024189999,64199.008,64963.961,18.818735,-1.3656266e+08,18.388145,-1.3801125e+08
0.00024199999,64185.355,64950.164,18.825155,-1.3653362e+08,18.394642,-1.3798192e+08
0.0002421,64171.703,64936.367,18.831573,-1.3650458e+08,18.401136,-1.3795262e+08
0.0002422,64158.055,64922.57,18.83799,-1.3647554e+08,18.407629,-1.3792331e+08
0.0002423,64144.406,64908.781,18.844404,-1.3644651e+08,18.41412,-1.3789402e+08
0.0002424,64130.762,64894.992,18.850819,-1.3641749e+08,18.42061,-1.3786472e+08
0.0002425,64117.125,64881.207,18.857231,-1.3638848e+08,18.427099,-1.3783544e+08
0.0002426,64103.484,64867.426,18.863642,-1.3635946e+08,18.433588,-1.3780616e+08
0.0002427,64089.852,64853.648,18.870052,-1.3633046e+08,18.440073,-1.377769e+08
0.0002428,64076.219,64839.871,18.876459,-1.3630146e+08,18.446558,-1.3774763e+08
0.0002429,64062.59,64826.098,18.882868,-1.3627248e+08,18.453041,-1.3771837e+08
0.000243,64048.965,64812.328,18.889273,-1.3624349e+08,18.459522,-1.376891e+08
0.0002431,64035.344,64798.559,18.895678,-1.3621451e+08,18.466003,-1.3765986e+08
0.0002432,64021.723,64784.797,18.902079,-1.3618554e+08,18.472483,-1.3763062e+08
0.0002433,64008.105,64771.035,18.908482,-1.3615658e+08,18.47896,-1.3760139e+08
0.00024340001,63994.492,64757.273,18.914881,-1.3612762e+08,18.485437,-1.3757216e+08
0.00024350001,63980.879,64743.52,18.92128,-1.3609866e+08,18.491913,-1.3754293e+08
0.00024360001,63967.27,64729.766,18.927677,-1.3606971e+08,18.498386,-1.3751371e+08
0.00024369999,63953.664,64716.016,18.934074,-1.3604077e+08,18.504858,-1.3748451e+08
0.00024379999,63940.062,64702.27,18.940468,-1.3601184e+08,18.51133,-1.3745531e+08
0.00024389999,63926.465,64688.523,18.946861,-1.3598291e+08,18.517799,-1.3742611e+08
0.000244,63912.867,64674.785,18.953253,-1.3595398e+08,18.524267,-1.3739691e+08
0.0002441,63899.273,64661.047,18.959644,-1.3592507e+08,18.530733,-1.3736773e+08
0.0002442,63885.68,64647.309,18.966034,-1.3589616e+08,18.537199,-1.3733854e+08
0.0002443,63872.094,64633.578,18.972422,-1.3586725e+08,18.543663,-1.3730938e+08
0.0002444,63858.508,64619.848,18.978807,-1.3583835e+08,18.550125,-1.3728021e+08
0.0002445,63844.926,64606.121,18.985193,-1.3580946e+08,18.556587,-1.3725106e+08
0.0002446,63831.348,64592.398,18.991577,-1.3578058e+08,18.563047,-1.3722189e+08
0.0002447,63817.77,64578.676,18.997959,-1.357517e+08,18.569506,-1.3719275e+08
0.0002448,63804.195,64564.961,19.004341,-1.3572282e+08,18.575962,-1.371636e+08
0.0002449,63790.625,64551.246,19.010719,-1.3569395e+08,18.582418,-1.3713446e+08
0.000245,63777.059,64537.531,19.017099,-1.3566509e+08,18.588873,-1.3710534e+08
0.0002451,63763.492,64523.824,19.023476,-1.3563624e+08,18.595325,-1.3707621e+08
0.0002452,63749.93,64510.117,19.029852,-1.3560739e+08,18.601778,-1.370471e+08
0.00024530001,63736.371,64496.414,19.036226,-1.3557854e+08,18.608229,-1.3701798e+08
0.00024540001,63722.812,64482.715,19.042599,-1.3554971e+08,18.614677,-1.3698888e+08
0.00024550001,63709.262,64469.016,19.048969,-1.3552088e+08,18.621124,-1.3695978e+08
0.00024560001,63695.711,64455.32,19.05534,-1.3549205e+08,18.627571,-1.3693069e+08
0.00024570001,63682.164,64441.629,19.061708,-1.3546323e+08,18.634016,-1.369016e+08
0.00024580001,63668.617,64427.941,19.068077,-1.3543442e+08,18.640459,-1.3687253e+08
0.00024590001,63655.074,64414.258,19.074444,-1.3540562e+08,18.646902,-1.3684346e+08
0.00024600001,63641.535,64400.574,19.080809,-1.3537682e+08,18.653341,-1.3681438e+08
0.00024610001,63628,64386.895,19.087172,-1.3534802e+08,18.659782,-1.3678533e+08
0.00024620001,63614.465,64373.215,19.093534,-1.3531923e+08,18.66622,-1.3675627e+08
0.00024630001,63600.938,64359.543,19.099894,-1.3529045e+08,18.672657,-1.3672722e+08
0.00024640001,63587.41,64345.871,19.106255,-1.3526168e+08,18.679092,-1.3669818e+08
0.00024650001,63573.883,64332.203,19.112612,-1.3523291e+08,18.685526,-1.3666914e+08
0.00024659999,63560.363,64318.535,19.118969,-1.3520414e+08,18.691957,-1.366401e+08
0.00024669999,63546.844,64304.875,19.125324,-1.3517539e+08,18.698389,-1.3661107e+08
0.00024679999,63533.328,64291.215,19.131678,-1.3514664e+08,18.704819,-1.3658206e+08
0.00024689999,63519.812,64277.559,19.138031,-1.3511789e+08,18.711246,-1.3655306e+08
0.00024699999,63506.305,64263.902,19.144382,-1.3508915e+08,18.717674,-1.3652405e+08
0.00024709999,63492.797,64250.254,19.150732,-1.3506042e+08,18.7241,-1.3649504e+08
0.00024719999,63479.293,64236.605,19.15708,-1.350317e+08,18.730524,-1.3646605e+08
0.00024729999,63465.789,64222.961,19.163427,-1.3500298e+08,18.736948,-1.3643706e+08
0.00024739999,63452.289,64209.316,19.169773,-1.3497426e+08,18.74337,-1.3640808e+08
0.00024749999,63438.793,64195.68,19.176119,-1.3494555e+08,18.74979,-1.363791e+08
0.00024759999,63425.301,64182.043,19.182461,-1.3491685e+08,18.756208,-1.3635013e+08
0.00024769999,63411.812,64168.406,19.188803,-1.3488814e+08,18.762627,-1.3632117e+08
0.0002478,63398.324,64154.777,19.195145,-1.3485946e+08,18.769041,-1.3629221e+08
0.0002479,63384.84,64141.148,19.201483,-1.3483077e+08,18.775457,-1.3626326e+08
0.000248,63371.359,64127.523,19.207821,-1.348021e+08,18.78187,-1.3623432e+08
0.0002481,63357.879,64113.902,19.214157,-1.3477342e+08,18.788282,-1.3620538e+08
0.0002482,63344.402,64100.285,19.220493,-1.3474475e+08,18.794693,-1.3617645e+08
0.0002483,63330.93,64086.668,19.226826,-1.347161e+08,18.801102,-1.3614752e+08
0.0002484,63317.461,64073.055,19.233158,-1.3468744e+08,18.80751,-1.3611861e+08
0.0002485,63303.992,64059.445,19.239491,-1.346588e+08,18.813917,-1.3608968e+08
0.0002486,63290.527,64045.836,19.245819,-1.3463016e+08,18.820322,-1.3606078e+08
0.0002487,63277.066,64032.23,19.252148,-1.3460152e+08,18.826727,-1.3603187e+08
0.0002488,63263.609,64018.629,19.258474,-1.345729e+08,18.833128,-1.3600298e+08
0.0002489,63250.152,64005.031,19.264801,-1.3454427e+08,18.839529,-1.359741e+08
0.000249,63236.699,63991.434,19.271126,-1.3451565e+08,18.84593,-1.3594522e+08
0.00024910001,63223.25,63977.844,19.277449,-1.3448704e+08,18.852327,-1.3591634e+08
0.00024920001,63209.801,63964.25,19.28377,-1.3445843e+08,18.858725,-1.3588746e+08
0.00024930001,63196.355,63950.664,19.290091,-1.3442984e+08,18.865122,-1.3585859e+08
0.00024940001,63182.914,63937.082,19.29641,-1.3440125e+08,18.871515,-1.3582974e+08
0.00024950001,63169.477,63923.5,19.302727,-1.3437266e+08,18.877909,-1.3580088e+08
0.00024960001,63156.039,63909.922,19.309042,-1.3434408e+08,18.8843,-1.3577203e+08
0.00024970001,63142.609,63896.344,19.315357,-1.343155e+08,18.89069,-1.357432e+08
0.00024980001,63129.18,63882.77,19.321671,-1.3428694e+08,18.897079,-1.3571437e+08
0.00024990001,63115.75,63869.203,19.327984,-1.3425837e+08,18.903467,-1.3568554e+08
0.00025000001,63102.328,63855.633,19.334295,-1.3422982e+08,18.909853,-1.3565672e+08
0.00025010001,63088.906,63842.07,19.340605,-1.3420127e+08,18.916239,-1.356279e+08
0.00025020001,63075.484,63828.508,19.346912,-1.3417273e+08,18.922623,-1.3559909e+08
0.00025030001,63062.07,63814.949,19.35322,-1.3414418e+08,18.929005,-1.3557029e+08
0.00025039999,63048.656,63801.395,19.359524,-1.3411566e+08,18.935385,-1.3554149e+08
0.00025049999,63035.246,63787.844,19.365829,-1.3408713e+08,18.941765,-1.3551269e+08
0.00025059999,63021.84,63774.293,19.372131,-1.3405861e+08,18.948143,-1.354839e+08
0.00025069999,63008.434,63760.746,19.378433,-1.340301e+08,18.954519,-1.3545514e+08
0.00025079999,62995.035,63747.199,19.384733,-1.3400159e+08,18.960894,-1.3542635e+08
0.00025089999,62981.637,63733.66,19.391033,-1.3397309e+08,18.967268,-1.3539758e+08
0.00025099999,62968.238,63720.121,19.397329,-1.3394459e+08,18.97364,-1.3536883e+08
0.00025109999,62954.848,63706.586,19.403625,-1.339161e+08,18.980013,-1.3534008e+08
0.00025119999,62941.457,63693.055,19.409922,-1.3388762e+08,18.986383,-1.3531133e+08
0.00025129999,62928.07,63679.523,19.416214,-1.3385914e+08,18.992752,-1.3528258e+08
0.00025139999,62914.684,63665.996,19.422506,-1.3383067e+08,18.999119,-1.3525384e+08
0.00025149999,62901.301,63652.473,19.428797,-1.3380221e+08,19.005484,-1.3522512e+08
0.00025159999,62887.922,63638.953,19.435087,-1.3377374e+08,19.011848,-1.351964e+08
0.0002517,62874.547,63625.434,19.441374,-1.337453e+08,19.018211,-1.3516768e+08
0.0002518,62861.176,63611.918,19.447662,-1.3371685e+08,19.024574,-1.3513896e+08
0.0002519,62847.805,63598.406,19.453947,-1.3368841e+08,19.030935,-1.3511026e+08
0.000252,62834.438,63584.895,19.460232,-1.3365997e+08,19.037294,-1.3508155e+08
0.0002521,62821.07,63571.391,19.466515,-1.3363154e+08,19.043652,-1.3505286e+08
0.0002522,62807.711,63557.887,19.472795,-1.3360312e+08,19.050009,-1.3502418e+08
0.0002523,62794.352,63544.387,19.479074,-1.335747e+08,19.056364,-1.3499549e+08
0.0002524,62780.996,63530.887,19.485353,-1.335463e+08,19.062717,-1.3496682e+08
0.0002525,62767.641,63517.391,19.491632,-1.3351789e+08,19.069069,-1.3493814e+08
0.0002526,62754.293,63503.898,19.497908,-1.3348949e+08,19.07542,-1.3490949e+08
0.0002527,62740.945,63490.41,19.504183,-1.334611e+08,19.08177,-1.3488083e+08
0.0002528,62727.602,63476.922,19.510456,-1.3343271e+08,19.088118,-1.3485218e+08
0.0002529,62714.258,63463.438,19.516727,-1.3340433e+08,19.094465,-1.3482354e+08
0.00025300001,62700.918,63449.957,19.522999,-1.3337595e+08,19.100811,-1.347949e+08
0.00025310001,62687.582,63436.48,19.529268,-1.3334758e+08,19.107155,-1.3476626e+08
0.00025320001,62674.25,63423.004,19.535536,-1.3331922e+08,19.113499,-1.3473763e+08
0.00025330001,62660.918,63409.531,19.541803,-1.3329087e+08,19.119841,-1.3470901e+08
0.00025340001,62647.59,63396.062,19.548069,-1.3326252e+08,19.126181,-1.346804e+08
0.00025350001,62634.266,63382.598,19.554333,-1.3323418e+08,19.132519,-1.3465179e+08
0.00025360001,62620.945,63369.133,19.560595,-1.3320583e+08,19.138857,-1.3462318e+08
0.00025370001,62607.625,63355.672,19.566856,-1.331775e+08,19.145193,-1.3459459e+08
0.00025380001,62594.309,63342.215,19.573116,-1.3314918e+08,19.151527,-1.34566e+08
0.00025390001,62580.996,63328.758,19.579376,-1.3312086e+08,19.157862,-1.3453742e+08
0.00025400001,62567.684,63315.305,19.585632,-1.3309254e+08,19.164194,-1.3450883e+08
0.00025410001,62554.375,63301.855,19.591888,-1.3306423e+08,19.170525,-1.3448027e+08
0.00025419999,62541.07,63288.41,19.598145,-1.3303594e+08,19.176855,-1.344517e+08
0.00025429999,62527.77,63274.965,19.604397,-1.3300764e+08,19.183182,-1.3442314e+08
0.00025439999,62514.469,63261.527,19.610649,-1.3297934e+08,19.189508,-1.3439459e+08
0.00025449999,62501.172,63248.086,19.616899,-1.3295106e+08,19.195835,-1.3436603e+08
0.00025459999,62487.879,63234.652,19.62315,-1.3292278e+08,19.202158,-1.343375e+08
0.00025469999,62474.59,63221.219,19.629398,-1.3289451e+08,19.208481,-1.3430896e+08
0.00025479999,62461.301,63207.789,19.635645,-1.3286625e+08,19.214804,-1.3428043e+08
0.00025489999,62448.016,63194.363,19.64189,-1.3283798e+08,19.221123,-1.342519e+08
0.00025499999,62434.734,63180.941,19.648134,-1.3280973e+08,19.227442,-1.3422339e+08
0.00025509999,62421.453,63167.52,19.654377,-1.3278149e+08,19.233759,-1.3419488e+08
0.00025519999,62408.176,63154.102,19.660618,-1.3275324e+08,19.240076,-1.3416638e+08
0.00025529999,62394.902,63140.688,19.666859,-1.3272501e+08,19.246389,-1.3413787e+08
0.00025539999,62381.633,63127.273,19.673098,-1.3269678e+08,19.252705,-1.3410938e+08
0.0002555,62368.363,63113.863,19.679335,-1.3266855e+08,19.259016,-1.340809e+08
0.0002556,62355.098,63100.457,19.685572,-1.3264034e+08,19.265327,-1.3405241e+08
0.0002557,62341.836,63087.055,19.691807,-1.3261212e+08,19.271635,-1.3402394e+08
0.0002558,62328.578,63073.652,19.69804,-1.3258392e+08,19.277945,-1.3399546e+08
0.0002559,62315.32,63060.254,19.704271,-1.3255572e+08,19.28425,-1.3396701e+08
0.000256,62302.066,63046.859,19.710503,-1.3252752e+08,19.290556,-1.3393854e+08
0.0002561,62288.812,63033.469,19.716732,-1.3249934e+08,19.29686,-1.339101e+08
0.0002562,62275.566,63020.078,19.722961,-1.3247115e+08,19.303164,-1.3388165e+08
0.0002563,62262.32,63006.691,19.729187,-1.3244298e+08,19.309464,-1.3385322e+08
0.0002564,62249.078,62993.309,19.735413,-1.3241481e+08,19.315763,-1.3382478e+08
0.0002565,62235.836,62979.926,19.741638,-1.3238664e+08,19.322063,-1.3379635e+08
0.0002566,62222.598,62966.547,19.74786,-1.3235849e+08,19.32836,-1.3376794e+08
0.0002567,62209.363,62953.172,19.754082,-1.3233034e+08,19.334656,-1.3373952e+08
0.00025680001,62196.133,62939.801,19.760302,-1.3230218e+08,19.34095,-1.3371111e+08
0.00025690001,62182.906,62926.43,19.766521,-1.3227405e+08,19.347244,-1.336827e+08
0.00025700001,62169.68,62913.062,19.772739,-1.3224591e+08,19.353537,-1.3365431e+08
0.00025710001,62156.457,62899.699,19.778955,-1.3221778e+08,19.359827,-1.3362592e+08
0.00025720001,62143.234,62886.336,19.78517,-1.3218966e+08,19.366116,-1.3359754e+08
0.00025730001,62130.016,62872.98,19.791384,-1.3216154e+08,19.372404,-1.3356915e+08
0.00025740001,62116.801,62859.625,19.797596,-1.3213344e+08,19.378691,-1.3354078e+08
0.00025750001,62103.59,62846.27,19.803806,-1.3210534e+08,19.384975,-1.3351242e+08
0.00025760001,62090.383,62832.922,19.810017,-1.3207723e+08,19.39126,-1.3348406e+08
0.00025770001,62077.176,62819.574,19.816225,-1.3204914e+08,19.397543,-1.334557e+08
0.00025780001,62063.973,62806.23,19.822432,-1.3202106e+08,19.403824,-1.3342735e+08
0.00025790001,62050.77,62792.891,19.828638,-1.3199298e+08,19.410105,-1.3339901e+08
0.00025799999,62037.574,62779.551,19.834843,-1.319649e+08,19.416382,-1.3337067e+08
0.00025809999,62024.379,62766.215,19.841045,-1.3193683e+08,19.422659,-1.3334234e+08
0.00025819999,62011.188,62752.883,19.847248,-1.3190877e+08,19.428936,-1.3331402e+08
0.00025829999,61997.996,62739.551,19.853449,-1.3188071e+08,19.435211,-1.332857e+08
0.00025839999,61984.809,62726.227,19.859648,-1.3185266e+08,19.441484,-1.3325739e+08
0.00025849999,61971.625,62712.902,19.865845,-1.3182462e+08,19.447756,-1.3322908e+08
0.00025859999,61958.445,62699.578,19.872042,-1.3179658e+08,19.454027,-1.3320078e+08
0.00025869999,61945.266,62686.262,19.878237,-1.3176855e+08,19.460295,-1.3317249e+08
0.00025879999,61932.09,62672.945,19.88443,-1.3174052e+08,19.466564,-1.331442e+08
0.00025889999,61918.918,62659.633,19.890623,-1.317125e+08,19.47283,-1.3311592e+08
0.00025899999,61905.75,62646.32,19.896814,-1.3168449e+08,19.479095,-1.3308764e+08
0.00025909999,61892.582,62633.016,19.903004,-1.3165648e+08,19.485359,-1.3305937e+08
0.00025919999,61879.418,62619.711,19.909193,-1.3162847e+08,19.491623,-1.330311e+08
0.0002593,61866.254,62606.406,19.91538,-1.3160048e+08,19.497883,-1.3300285e+08
0.0002594,61853.098,62593.109,19.921566,-1.3157249e+08,19.504143,-1.329746e+08
0.0002595,61839.941,62579.812,19.927752,-1.315445e+08,19.510403,-1.3294635e+08
0.0002596,61826.789,62566.52,19.933933,-1.3151653e+08,19.516659,-1.3291811e+08
0.0002597,61813.637,62553.23,19.940117,-1.3148855e+08,19.522915,-1.3288987e+08
0.0002598,61800.492,62539.941,19.946297,-1.3146058e+08,19.529171,-1.3286165e+08
0.0002599,61787.348,62526.656,19.952477,-1.3143262e+08,19.535423,-1.3283342e+08
0.00026,61774.203,62513.375,19.958654,-1.3140467e+08,19.541676,-1.3280521e+08
0.0002601,61761.066,62500.098,19.96483,-1.3137672e+08,19.547926,-1.32777e+08
0.0002602,61747.93,62486.82,19.971006,-1.3134878e+08,19.554176,-1.3274879e+08
0.0002603,61734.797,62473.547,19.97718,-1.3132084e+08,19.560423,-1.327206e+08
0.0002604,61721.664,62460.277,19.983355,-1.312929e+08,19.566669,-1.326924e+08
0.0002605,61708.535,62447.008,19.989525,-1.3126498e+08,19.572916,-1.3266422e+08
0.00026060001,61695.41,62433.742,19.995695,-1.3123706e+08,19.579159,-1.3263604e+08
0.00026070001,61682.289,62420.48,20.001863,-1.3120915e+08,19.585402,-1.3260786e+08
0.00026080001,61669.168,62407.223,20.008032,-1.3118124e+08,19.591644,-1.325797e+08
0.00026090001,61656.055,62393.965,20.014198,-1.3115334e+08,19.597883,-1.3255154e+08
0.00026100001,61642.938,62380.711,20.020363,-1.3112545e+08,19.604122,-1.3252338e+08
0.00026110001,61629.828,62367.461,20.026527,-1.3109755e+08,19.610359,-1.3249522e+08
0.00026120001,61616.719,62354.211,20.032688,-1.3106967e+08,19.616596,-1.3246708e+08
0.00026130001,61603.613,62340.965,20.038851,-1.3104179e+08,19.622831,-1.3243894e+08
0.00026140001,61590.512,62327.723,20.04501,-1.3101392e+08,19.629065,-1.3241081e+08
0.00026150001,61577.41,62314.484,20.051168,-1.3098606e+08,19.635296,-1.3238268e+08
0.00026160001,61564.312,62301.246,20.057325,-1.3095819e+08,19.641527,-1.3235456e+08
0.00026170001,61551.219,62288.012,20.06348,-1.3093034e+08,19.647757,-1.3232645e+08
0.00026180001,61538.129,62274.781,20.069635,-1.309025e+08,19.653984,-1.3229834e+08
0.00026189999,61525.039,62261.555,20.075788,-1.3087465e+08,19.660212,-1.3227024e+08
0.00026199999,61511.953,62248.328,20.08194,-1.3084682e+08,19.666437,-1.3224214e+08
0.00026209999,61498.871,62235.105,20.088091,-1.3081898e+08,19.672661,-1.3221405e+08
0.00026219999,61485.789,62221.887,20.09424,-1.3079116e+08,19.678885,-1.3218597e+08
0.00026229999,61472.711,62208.668,20.100388,-1.3076334e+08,19.685106,-1.3215789e+08
0.00026239999,61459.637,62195.453,20.106535,-1.3073553e+08,19.691326,-1.3212982e+08
0.00026249999,61446.562,62182.242,20.11268,-1.3070772e+08,19.697544,-1.3210174e+08
0.00026259999,61433.496,62169.035,20.118824,-1.3067992e+08,19.703762,-1.3207369e+08
0.00026269999,61420.43,62155.828,20.124968,-1.3065213e+08,19.709978,-1.3204563e+08
0.00026279999,61407.363,62142.625,20.131109,-1.3062434e+08,19.716194,-1.3201758e+08
0.00026289999,61394.305,62129.426,20.137249,-1.3059655e+08,19.722406,-1.3198954e+08
0.00026299999,61381.246,62116.227,20.143387,-1.3056878e+08,19.728621,-1.319615e+08
0.0002631,61368.191,62103.031,20.149525,-1.30541e+08,19.734831,-1.3193347e+08
0.0002632,61355.137,62089.84,20.155661,-1.3051324e+08,19.741041,-1.3190545e+08
0.0002633,61342.086,62076.652,20.161797,-1.3048548e+08,19.747248,-1.3187742e+08
0.0002634,61329.039,62063.465,20.167929,-1.3045773e+08,19.753456,-1.3184942e+08
0.0002635,61315.996,62050.281,20.174061,-1.3042998e+08,19.759661,-1.3182141e+08
0.0002636,61302.953,62037.102,20.180193,-1.3040223e+08,19.765865,-1.3179341e+08
0.0002637,61289.914,62023.922,20.186323,-1.303745e+08,19.772068,-1.3176541e+08
0.0002638,61276.879,62010.746,20.192451,-1.3034677e+08,19.778271,-1.3173742e+08
0.0002639,61263.844,61997.574,20.198578,-1.3031905e+08,19.784472,-1.3170944e+08
0.000264,61250.816,61984.406,20.204704,-1.3029133e+08,19.79067,-1.3168146e+08
0.0002641,61237.789,61971.238,20.210829,-1.3026362e+08,19.796867,-1.3165349e+08
0.0002642,61224.762,61958.074,20.216951,-1.3023591e+08,19.803064,-1.3162552e+08
0.0002643,61211.738,61944.914,20.223072,-1.3020821e+08,19.809259,-1.3159756e+08
0.00026440001,61198.719,61931.754,20.229193,-1.3018051e+08,19.815453,-1.3156961e+08
0.00026450001,61185.703,61918.598,20.235313,-1.3015282e+08,19.821646,-1.3154166e+08
0.00026460001,61172.691,61905.445,20.24143,-1.3012514e+08,19.827837,-1.3151372e+08
0.00026470001,61159.68,61892.297,20.247547,-1.3009746e+08,19.834026,-1.3148578e+08
0.00026480001,61146.672,61879.148,20.253662,-1.3006979e+08,19.840216,-1.3145786e+08
0.00026490001,61133.664,61866.004,20.259777,-1.3004213e+08,19.846403,-1.3142993e+08
0.00026500001,61120.664,61852.863,20.26589,-1.3001447e+08,19.852589,-1.3140201e+08
0.00026510001,61107.664,61839.723,20.272001,-1.2998682e+08,19.858774,-1.313741e+08
0.00026520001,61094.664,61826.59,20.278111,-1.2995917e+08,19.864956,-1.3134619e+08
0.00026530001,61081.672,61813.457,20.28422,-1.2993153e+08,19.87114,-1.3131829e+08
0.00026540001,61068.68,61800.324,20.290327,-1.2990389e+08,19.877319,-1.312904e+08
0.00026550001,61055.691,61787.195,20.296432,-1.2987626e+08,19.883499,-1.3126251e+08
0.00026560001,61042.703,61774.07,20.302538,-1.2984864e+08,19.889677,-1.3123462e+08
0.00026569999,61029.719,61760.949,20.308641,-1.2982102e+08,19.895853,-1.3120675e+08
0.00026579999,61016.738,61747.832,20.314745,-1.2979341e+08,19.902029,-1.3117888e+08
0.00026589999,61003.762,61734.715,20.320845,-1.297658e+08,19.908203,-1.3115102e+08
0.00026599999,60990.785,61721.602,20.326944,-1.297382e+08,19.914375,-1.3112315e+08
0.00026609999,60977.812,61708.488,20.333044,-1.2971061e+08,19.920547,-1.310953e+08
0.00026619999,60964.844,61695.383,20.33914,-1.2968302e+08,19.926718,-1.3106746e+08
0.00026629999,60951.875,61682.277,20.345236,-1.2965543e+08,19.932886,-1.3103962e+08
0.00026639999,60938.914,61669.172,20.351332,-1.2962786e+08,19.939054,-1.3101178e+08
0.00026649999,60925.953,61656.074,20.357424,-1.2960029e+08,19.945221,-1.3098395e+08
0.00026659999,60912.992,61642.977,20.363516,-1.2957272e+08,19.951385,-1.3095613e+08
0.00026669999,60900.035,61629.883,20.369608,-1.2954516e+08,19.95755,-1.309283e+08
0.00026679999,60887.082,61616.793,20.375696,-1.2951761e+08,19.963711,-1.309005e+08
0.0002669,60874.133,61603.703,20.381784,-1.2949006e+08,19.969873,-1.3087269e+08
0.000267,60861.188,61590.617,20.387871,-1.2946252e+08,19.976032,-1.3084489e+08
0.0002671,60848.242,61577.535,20.393957,-1.2943498e+08,19.982191,-1.308171e+08
0.0002672,60835.297,61564.453,20.400042,-1.2940745e+08,19.988348,-1.3078931e+08
0.0002673,60822.359,61551.375,20.406124,-1.2937993e+08,19.994503,-1.3076153e+08
0.0002674,60809.422,61538.301,20.412205,-1.2935241e+08,20.000658,-1.3073375e+08
0.0002675,60796.488,61525.23,20.418285,-1.293249e+08,20.006811,-1.3070598e+08
0.0002676,60783.559,61512.16,20.424364,-1.2929739e+08,20.012962,-1.3067822e+08
0.0002677,60770.629,61499.094,20.430443,-1.2926989e+08,20.019114,-1.3065046e+08
0.0002678,60757.703,61486.031,20.43652,-1.2924239e+08,20.025263,-1.306227e+08
0.0002679,60744.781,61472.969,20.442595,-1.292149e+08,20.03141,-1.3059496e+08
0.000268,60731.859,61459.91,20.448668,-1.2918742e+08,20.037558,-1.3056722e+08
0.0002681,60718.941,61446.855,20.454741,-1.2915994e+08,20.043703,-1.3053948e+08
0.0002682,60706.027,61433.805,20.460812,-1.2913247e+08,20.049847,-1.3051175e+08
0.00026830001,60693.117,61420.754,20.466881,-1.2910501e+08,20.05599,-1.3048403e+08
0.00026840001,60680.207,61407.707,20.47295,-1.2907754e+08,20.062132,-1.3045631e+08
0.00026850001,60667.301,61394.66,20.479017,-1.2905009e+08,20.068272,-1.304286e+08
