"Time","R1.v","R5.v","R50.v","Rdistr.v"
0.0015210001,0.574426,0.92853326,0.71652132,0.73012614
0.0015219999,0.57329017,0.92724103,0.72397292,0.73012614
0.001523,0.57216442,0.92583108,0.73099774,0.73012614
0.001524,0.5710488,0.92430419,0.73740101,0.73012614
0.001525,0.56994331,0.9226613,0.74306929,0.73012614
0.001526,0.56884795,0.92090333,0.74795753,0.73012614
0.001527,0.56776273,0.91903132,0.75206983,0.73012614
0.001528,0.56668776,0.91704637,0.75543684,0.73012614
0.001529,0.56562293,0.91494972,0.7580927,0.73012614
0.00153,0.56456834,0.91274256,0.76005554,0.73012614
0.001531,0.56352389,0.91042632,0.76131326,0.73012614
0.001532,0.56248975,0.90800238,0.76181662,0.73012614
0.001533,0.5614658,0.90547228,0.76148134,0.73012614
0.001534,0.5604521,0.90283757,0.76019859,0.73012614
0.001535,0.55944866,0.90009999,0.75785214,0.73012614
0.0015360001,0.55845547,0.8972612,0.75434196,0.73012614
0.0015369999,0.55747259,0.89432305,0.74960923,0.73012614
0.001538,0.55649996,0.89128739,0.74366176,0.73012614
0.001539,0.55553764,0.88815624,0.7365945,0.73012614
0.00154,0.55458564,0.8849315,0.72860384,0.73012614
0.001541,0.553644,0.88161534,0.71999186,0.73012614
0.001542,0.55271262,0.87820989,0.7111603,0.73012614
0.001543,0.55179161,0.87471735,0.70259231,0.73012614
0.001544,0.55088097,0.87114006,0.69482422,0.73012614
0.001545,0.54998064,0.86748034,0.68840772,0.73012614
0.001546,0.54909068,0.86374062,0.68386686,0.73012614
0.001547,0.5482111,0.8599233,0.68165171,0.73012614
0.001548,0.54734194,0.85603094,0.68209511,0.73012614
0.001549,0.54648316,0.8520661,0.68537402,0.73012614
0.00155,0.54563475,0.84803146,0.69148225,0.73012614
0.0015510001,0.54479671,0.84392965,0.70021534,0.73012614
0.0015519999,0.54396915,0.83976346,0.71117073,0.73012614
0.001553,0.54315197,0.83553565,0.72376525,0.73012614
0.001554,0.54234523,0.831249,0.73726642,0.73012614
0.001555,0.54154891,0.82690638,0.75083935,0.73012614
0.001556,0.54076302,0.82251078,0.76360321,0.73012614
0.001557,0.53998762,0.81806511,0.77469397,0.73012614
0.001558,0.53922266,0.81357235,0.78332925,0.73012614
0.001559,0.53846812,0.8090356,0.78886878,0.73012614
0.00156,0.53772402,0.80445778,0.79086626,0.73012614
0.001561,0.53699046,0.79984212,0.78910762,0.73012614
0.001562,0.53626734,0.79519171,0.78363329,0.73012614
0.001563,0.53555471,0.79050964,0.77474099,0.73012614
0.001564,0.5348525,0.78579915,0.76296848,0.73012614
0.001565,0.53416085,0.78106338,0.74905974,0.73012614
0.001566,0.53347963,0.77630556,0.73391271,0.73012614
0.0015670001,0.53280896,0.77152896,0.71851665,0.73012614
0.0015679999,0.53214872,0.76673681,0.70388162,0.73012614
0.001569,0.53149903,0.76193237,0.69096583,0.73012614
0.00157,0.53085983,0.75711894,0.68060702,0.73012614
0.001571,0.53023112,0.75229973,0.67346328,0.73012614
0.001572,0.52961296,0.74747813,0.66996729,0.73012614
0.001573,0.52900529,0.7426573,0.67029732,0.73012614
0.001574,0.52840811,0.73784071,0.67436856,0.73012614
0.001575,0.52782148,0.73303145,0.68184334,0.73012614
0.001576,0.52724534,0.72823298,0.69215995,0.73012614
0.001577,0.52667975,0.72344851,0.70457798,0.73012614
0.001578,0.52612466,0.71868134,0.71823567,0.73012614
0.001579,0.52558011,0.71393466,0.73221427,0.73012614
0.00158,0.52504611,0.70921183,0.74560541,0.73012614
0.001581,0.52452254,0.70451599,0.75757486,0.73012614
0.0015820001,0.52400959,0.69985044,0.76741862,0.73012614
0.0015829999,0.52350712,0.69521832,0.77460676,0.73012614
0.001584,0.5230152,0.69062281,0.77881283,0.73012614
0.001585,0.52253377,0.6860671,0.77992588,0.73012614
0.001586,0.52206284,0.68155432,0.77804631,0.73012614
0.001587,0.52160251,0.67708749,0.77346611,0.73012614
0.001588,0.52115268,0.67266977,0.7666353,0.73012614
0.001589,0.52071333,0.66830415,0.75811929,0.73012614
0.00159,0.52028453,0.66399354,0.74855018,0.73012614
0.001591,0.51986623,0.65974104,0.73857659,0.73012614
0.001592,0.51945847,0.65554953,0.72881669,0.73012614
0.001593,0.51906121,0.65142179,0.7198171,0.73012614
0.001594,0.51867449,0.6473608,0.71202195,0.73012614
0.001595,0.51829827,0.6433692,0.70575243,0.73012614
0.001596,0.51793253,0.63944978,0.701199,0.73012614
0.0015970001,0.51757735,0.63560528,0.69842452,0.73012614
0.0015979999,0.5172326,0.63183826,0.69737792,0.73012614
0.001599,0.51689839,0.62815136,0.69791555,0.73012614
0.0016,0.51657468,0.62454706,0.69982708,0.73012614
0.001601,0.51626146,0.62102783,0.70286381,0.73012614
0.001602,0.51595873,0.61759603,0.70676494,0.73012614
0.001603,0.51566648,0.61425412,0.71128064,0.73012614
0.001604,0.51538467,0.61100429,0.71618825,0.73012614
0.001605,0.51511341,0.60784882,0.72130227,0.73012614
0.001606,0.51485258,0.60478985,0.72647631,0.73012614
0.001607,0.51460224,0.60182941,0.73159832,0.73012614
0.001608,0.51436234,0.59896952,0.73658085,0.73012614
0.001609,0.51413286,0.59621215,0.74134761,0.73012614
0.00161,0.51391387,0.59355921,0.74581933,0.73012614
0.001611,0.51370531,0.59101248,0.74990147,0.73012614
0.0016120001,0.51350719,0.58857363,0.75347555,0.73012614
0.0016129999,0.51331955,0.58624434,0.75639617,0.73012614
0.0016139999,0.51314229,0.58402622,0.75849468,0.73012614
0.001615,0.51297545,0.58192074,0.75958991,0.73012614
0.001616,0.51281899,0.57992935,0.75950474,0.73012614
0.001617,0.51267296,0.5780533,0.75808728,0.73012614
0.001618,0.51253736,0.57629389,0.75523436,0.73012614
0.001619,0.51241213,0.57465231,0.75091487,0.73012614
0.00162,0.51229727,0.57312971,0.74518901,0.73012614
0.001621,0.51219279,0.57172698,0.7382223,0.73012614
0.001622,0.51209867,0.57044512,0.73029017,0.73012614
0.001623,0.51201493,0.56928498,0.72177333,0.73012614
0.001624,0.51194149,0.56824726,0.71314162,0.73012614
0.001625,0.51187843,0.56733268,0.70492816,0.73012614
0.001626,0.51182568,0.56654179,0.69769382,0.73012614
0.001627,0.51178324,0.56587517,0.69198626,0.73012614
0.0016280001,0.51175117,0.56533319,0.68829495,0.73012614
0.0016289999,0.51172936,0.56491613,0.68700737,0.73012614
0.00163,0.51171786,0.56462431,0.68836993,0.73012614
0.001631,0.5117166,0.56445783,0.69245738,0.73012614
0.001632,0.51172566,0.56441689,0.69915432,0.73012614
0.001633,0.51174498,0.56450129,0.70815039,0.73012614
0.001634,0.51177454,0.56471103,0.71895212,0.73012614
0.001635,0.5118143,0.56504595,0.73090911,0.73012614
0.001636,0.51186436,0.56550574,0.74325502,0.73012614
0.001637,0.51192462,0.56608999,0.75516003,0.73012614
0.001638,0.51199508,0.56679839,0.76578999,0.73012614
0.001639,0.51207572,0.56763029,0.77436984,0.73012614
0.00164,0.51216656,0.56858516,0.78024387,0.73012614
0.001641,0.51226753,0.56966233,0.78292936,0.73012614
0.001642,0.51237869,0.57086092,0.78215832,0.73012614
0.0016430001,0.51249999,0.57218015,0.77790439,0.73012614
0.0016439999,0.51263148,0.57361907,0.77039063,0.73012614
0.001645,0.51277304,0.57517666,0.76007897,0.73012614
0.001646,0.51292467,0.57685184,0.74764115,0.73012614
0.001647,0.51308644,0.57864344,0.73391187,0.73012614
0.001648,0.51325834,0.58055019,0.71982974,0.73012614
0.001649,0.51344025,0.58257079,0.70636874,0.73012614
0.00165,0.51363218,0.5847038,0.69446653,0.73012614
0.001651,0.51383418,0.5869478,0.68495452,0.73012614
0.001652,0.51404625,0.58930117,0.67849576,0.73012614
0.001653,0.51426828,0.5917623,0.67553604,0.73012614
0.001654,0.51450032,0.5943296,0.67627007,0.73012614
0.001655,0.51474237,0.59700125,0.68062824,0.73012614
0.001656,0.51499432,0.59977543,0.68828291,0.73012614
0.001657,0.51525629,0.60265023,0.6986739,0.73012614
0.0016580001,0.51552814,0.60562372,0.71105218,0.73012614
0.0016589999,0.51580995,0.6086939,0.72453696,0.73012614
0.00166,0.51610166,0.61185873,0.73818213,0.73012614
0.001661,0.51640326,0.61511594,0.75104684,0.73012614
0.001662,0.51671469,0.61846352,0.76226413,0.73012614
0.001663,0.51703602,0.62189907,0.77110279,0.73012614
0.001664,0.51736718,0.62542039,0.77701777,0.73012614
0.001665,0.51770812,0.6290251,0.77968502,0.73012614
0.001666,0.5180589,0.63271081,0.77901858,0.73012614
0.001667,0.5184195,0.63647509,0.77516943,0.73012614
0.001668,0.51878983,0.64031541,0.76850671,0.73012614
0.001669,0.51916993,0.64422923,0.75958222,0.73012614
0.00167,0.51955974,0.64821398,0.74908376,0.73012614
0.001671,0.51995927,0.6522671,0.7377789,0.73012614
0.001672,0.52036852,0.65638584,0.72645628,0.73012614
0.001673,0.52078748,0.66056758,0.71586704,0.73012614
0.0016740001,0.52121603,0.66480953,0.70667309,0.73012614
0.0016749999,0.52165425,0.66910899,0.69940394,0.73012614
0.001676,0.52210212,0.67346317,0.69442683,0.73012614
0.001677,0.52255958,0.67786926,0.69193059,0.73012614
0.001678,0.52302665,0.68232441,0.6919238,0.73012614
0.001679,0.52350324,0.68682575,0.69424748,0.73012614
0.00168,0.52398944,0.69137037,0.6985991,0.73012614
0.001681,0.52448511,0.69595546,0.70456547,0.73012614
0.001682,0.52499032,0.70057803,0.71166176,0.73012614
0.001683,0.52550501,0.70523518,0.71937251,0.73012614
0.001684,0.52602917,0.70992398,0.72719049,0.73012614
0.001685,0.52656275,0.71464151,0.73465168,0.73012614
0.001686,0.52710581,0.71938473,0.74136233,0.73012614
0.001687,0.52765822,0.72415078,0.74701816,0.73012614
0.001688,0.52822006,0.72893661,0.75141293,0.73012614
0.0016890001,0.52879125,0.73373926,0.75443923,0.73012614
0.0016899999,0.52937174,0.73855585,0.75607997,0.73012614
0.001691,0.52996159,0.74338341,0.75639474,0.73012614
0.001692,0.53056073,0.74821895,0.75550145,0.73012614
0.001693,0.53116918,0.75305951,0.75355697,0.73012614
0.001694,0.53178686,0.7579022,0.75073838,0.73012614
0.001695,0.53241378,0.76274413,0.74722707,0.73012614
0.001696,0.53304988,0.76758236,0.74319714,0.73012614
0.001697,0.53369516,0.77241397,0.73880875,0.73012614
0.001698,0.53434968,0.77723616,0.73420644,0.73012614
0.001699,0.53501326,0.78204614,0.72952193,0.73012614
0.0017,0.53568602,0.78684098,0.72488004,0.73012614
0.001701,0.53636783,0.79161793,0.72040606,0.73012614
0.001702,0.53705877,0.7963742,0.71623248,0.73012614
0.001703,0.53775871,0.80110717,0.71250397,0.73012614
0.0017040001,0.53846765,0.80581403,0.70937848,0.73012614
0.0017049999,0.53918564,0.8104921,0.70702392,0.73012614
0.001706,0.53991258,0.81513882,0.70560932,0.73012614
0.001707,0.54064852,0.81975162,0.70529228,0.73012614
0.001708,0.54139334,0.82432783,0.70620215,0.73012614
0.001709,0.5421471,0.82886505,0.70842165,0.73012614
0.00171,0.54290968,0.83336079,0.71196884,0.73012614
0.001711,0.5436812,0.83781254,0.7167818,0.73012614
0.001712,0.54446149,0.84221804,0.72270781,0.73012614
0.001713,0.54525059,0.8465749,0.72950017,0.73012614
0.001714,0.54604846,0.85088086,0.73682255,0.73012614
0.001715,0.54685509,0.85513371,0.74426323,0.73012614
0.001716,0.54767048,0.85933125,0.75135744,0.73012614
0.001717,0.54849452,0.86347139,0.75761765,0.73012614
0.001718,0.54932725,0.86755204,0.76256961,0.73012614
0.0017190001,0.55016869,0.87157118,0.76579088,0.73012614
0.0017199999,0.55101866,0.87552696,0.76694906,0.73012614
0.0017209999,0.55187732,0.87941736,0.76583576,0.73012614
0.001722,0.55274445,0.8832407,0.76239395,0.73012614
0.001723,0.55362022,0.88699514,0.75673348,0.73012614
0.001724,0.55450445,0.89067894,0.74913561,0.73012614
0.001725,0.55539715,0.89429057,0.74004281,0.73012614
0.001726,0.55629838,0.8978284,0.73003429,0.73012614
0.001727,0.55720794,0.90129095,0.7197901,0.73012614
0.001728,0.55812597,0.90467685,0.71004385,0.73012614
0.001729,0.55905241,0.90798461,0.70152867,0.73012614
0.00173,0.55998719,0.91121304,0.69492102,0.73012614
0.001731,0.56093025,0.91436088,0.69078553,0.73012614
0.001732,0.5618816,0.917427,0.68952692,0.73012614
0.001733,0.5628413,0.92041028,0.69135255,0.73012614
0.001734,0.56380916,0.9233098,0.69624913,0.73012614
0.0017350001,0.56478524,0.92612451,0.70397615,0.73012614
0.0017359999,0.56576949,0.92885369,0.71407753,0.73012614
0.001737,0.56676191,0.93149638,0.72591043,0.73012614
0.001738,0.56776249,0.93405205,0.73868942,0.73012614
0.001739,0.56877112,0.93651992,0.751544,0.73012614
0.00174,0.56978786,0.93889952,0.76358324,0.73012614
0.001741,0.57081258,0.9411903,0.77396423,0.73012614
0.001742,0.57184529,0.94339192,0.78195757,0.73012614
0.001743,0.57288605,0.94550395,0.7870056,0.73012614
0.001744,0.57393473,0.94752622,0.78876793,0.73012614
0.001745,0.57499129,0.94945842,0.78715014,0.73012614
0.001746,0.57605577,0.95130056,0.7823143,0.73012614
0.001747,0.57712811,0.95305258,0.77466905,0.73012614
0.001748,0.57820821,0.95471442,0.76484036,0.73012614
0.001749,0.57929617,0.95628631,0.75362551,0.73012614
0.0017500001,0.58039188,0.95776838,0.74193275,0.73012614
0.0017509999,0.58149534,0.95916086,0.73071325,0.73012614
0.001752,0.58260649,0.96046412,0.72088856,0.73012614
0.001753,0.58372527,0.96167856,0.71328115,0.73012614
0.001754,0.58485174,0.96280468,0.70855278,0.73012614
0.001755,0.58598584,0.96384293,0.70715523,0.73012614
0.001756,0.58712745,0.96479398,0.70929831,0.73012614
0.001757,0.58827662,0.96565855,0.71493632,0.73012614
0.001758,0.58943331,0.9664374,0.72377491,0.73012614
0.001759,0.59059751,0.96713126,0.73529673,0.73012614
0.00176,0.59176916,0.96774107,0.74880439,0.73012614
0.001761,0.5929482,0.96826786,0.76347679,0.73012614
0.001762,0.59413463,0.96871257,0.77843344,0.73012614
0.001763,0.59532845,0.96907628,0.79280299,0.73012614
0.001764,0.59652954,0.96936017,0.80578882,0.73012614
0.0017650001,0.59773797,0.96956539,0.81672847,0.73012614
0.0017659999,0.5989536,0.96969336,0.82514,0.73012614
0.001767,0.60017645,0.96974528,0.8307541,0.73012614
0.001768,0.60140651,0.96972257,0.83352894,0.73012614
0.001769,0.60264379,0.96962667,0.83364594,0.73012614
0.00177,0.60388809,0.96945912,0.8314904,0.73012614
0.001771,0.60513955,0.96922141,0.82761496,0.73012614
0.001772,0.60639805,0.96891528,0.82269317,0.73012614
0.001773,0.60766357,0.96854222,0.81746465,0.73012614
0.001774,0.60893607,0.96810412,0.81267798,0.73012614
0.001775,0.61021554,0.96760261,0.80903471,0.73012614
0.001776,0.61150193,0.96703953,0.80714011,0.73012614
0.001777,0.61279523,0.96641678,0.80746359,0.73012614
0.001778,0.61409533,0.96573621,0.81031102,0.73012614
0.001779,0.61540228,0.96499974,0.81581157,0.73012614
0.00178,0.61671603,0.96420944,0.82391846,0.73012614
0.0017810001,0.61803651,0.96336722,0.83442312,0.84274322
0.0017819999,0.61936373,0.96247524,0.84698069,1.0088221
0.001783,0.62069762,0.96153551,0.86114395,1.1067901
0.001784,0.62203813,0.96055019,0.87640303,1.1356852
0.001785,0.62338531,0.95952141,0.89222604,1.1399465
0.001786,0.62473899,0.95845139,0.90809894,1.1401978
0.001787,0.62609929,0.95734239,0.92355967,1.1401978
0.001788,0.62746608,0.95619649,0.93822598,1.1401978
0.001789,0.62883931,0.95501614,0.951814,1.1401978
0.00179,0.63021898,0.95380354,0.96414769,1.1401978
0.001791,0.63160509,0.95256096,0.97515851,1.1401978
0.001792,0.63299751,0.95129085,0.98487777,1.1401978
0.001793,0.63439631,0.9499954,0.99342161,1.1401978
0.001794,0.63580137,0.94867712,1.0009718,1.1401978
0.001795,0.63721269,0.94733828,1.0077538,1.1401978
0.0017960001,0.63863027,0.94598126,1.0140164,1.1401978
0.0017969999,0.64005405,0.94460851,1.0200107,1.1401978
0.001798,0.6414839,0.94322246,1.0259746,1.1401978
0.001799,0.6429199,0.94182545,1.0321209,1.1401978
0.0018,0.64436203,0.94041985,1.03863,1.1401978
0.001801,0.64581013,0.93900818,1.0456464,1.1401978
0.001802,0.6472643,0.9375928,1.0532801,1.1401978
0.001803,0.64872438,0.93617606,1.0616091,1.1401978
0.001804,0.65019041,0.93476051,1.0706838,1.1401978
0.001805,0.65166235,0.93334842,1.0805308,1.1401978
0.001806,0.65314013,0.93194222,1.0911556,1.1401978
0.001807,0.65462375,0.93054426,1.1025438,1.1401978
0.001808,0.65611315,0.92915702,1.1146584,1.1401978
0.001809,0.65760827,0.92778271,1.1274368,1.1401978
0.00181,0.65910912,0.92642379,1.1407853,1.1401978
0.0018110001,0.66061562,0.9250825,1.1545737,1.1401978
0.0018119999,0.66212779,0.92376125,1.1686296,1.1401978
0.001813,0.66364557,0.92246222,1.182737,1.1401978
0.001814,0.66516888,0.9211877,1.1966367,1.1401978
0.001815,0.66669768,0.91993994,1.2100321,1.1401978
0.001816,0.66823202,0.9187212,1.2226001,1.1401978
0.001817,0.66977179,0.91753364,1.2340064,1.1401978
0.001818,0.67131698,0.91637933,1.243926,1.1401978
0.001819,0.67286754,0.91526055,1.2520658,1.1401978
0.00182,0.6744234,0.91417933,1.2581887,1.1401978
0.001821,0.67598462,0.91313767,1.2621371,1.1401978
0.001822,0.67755103,0.91213769,1.263852,1.1401978
0.001823,0.67912269,0.91118133,1.2633868,1.1401978
0.001824,0.68069953,0.91027051,1.2609141,1.1401978
0.001825,0.68228155,0.90940726,1.2567214,1.1401978
0.0018260001,0.68386859,0.90859336,1.251199,1.1401978
0.0018269999,0.68546075,0.90783066,1.2448176,1.1401978
0.0018279999,0.68705797,0.907121,1.2380966,1.1401978
0.001829,0.68866009,0.90646607,1.2315671,1.1401978
0.00183,0.69026721,0.90586758,1.225731,1.1401978
0.001831,0.69187927,0.90532714,1.2210188,1.1401978
0.001832,0.69349617,0.90484643,1.2177523,1.1401978
0.001833,0.69511789,0.90442699,1.2161124,1.1401978
0.001834,0.69674444,0.90407026,1.2161179,1.1401978
0.001835,0.6983757,0.90377778,1.217616,1.1401978
0.001836,0.70001173,0.90355086,1.2202874,1.1401978
0.001837,0.70165241,0.90339094,1.2236651,1.1401978
0.001838,0.70329767,0.90329927,1.2271658,1.1401978
0.001839,0.70494759,0.90327704,1.2301345,1.1401978
0.00184,0.7066021,0.9033255,1.2318953,1.1401978
0.001841,0.70826107,0.90344578,1.2318078,1.1401978
0.0018420001,0.70992458,0.90363896,1.229322,1.1401978
0.0018429999,0.7115925,0.90390599,1.2240291,1.1401978
0.001844,0.71326476,0.90424782,1.2157024,1.1401978
0.001845,0.71494144,0.90466541,1.2043256,1.1401978
0.001846,0.71662247,0.90515959,1.1901041,1.1401978
0.001847,0.71830773,0.90573108,1.1734601,1.1401978
0.001848,0.71999729,0.90638065,1.1550093,1.1401978
0.001849,0.72169101,0.9071089,1.1355219,1.1401978
0.00185,0.72338891,0.90791649,1.1158702,1.1401978
0.001851,0.72509092,0.90880388,1.0969667,1.1401978
0.001852,0.72679704,0.90977162,1.0796977,1.1401978
0.001853,0.72850716,0.91082007,1.0648574,1.1401978
0.001854,0.73022133,0.91194957,1.0530887,1.1401978
0.001855,0.73193944,0.91316044,1.0448343,1.1401978
0.001856,0.73366147,0.91445291,1.0403039,1.1401978
0.0018570001,0.73538738,0.9158271,1.0394583,1.1401978
0.0018579999,0.73711717,0.91728312,1.0420136,1.1401978
0.001859,0.73885071,0.91882098,1.0474653,1.1401978
0.00186,0.74058807,0.92044073,1.0551282,1.1401978
0.001861,0.74232912,0.92214227,1.0641927,1.1401978
0.001862,0.74407387,0.9239254,1.0737892,1.1401978
0.001863,0.74582225,0.92578995,1.0830586,1.1401978
0.001864,0.74757421,0.92773569,1.0912205,1.1401978
0.001865,0.74932975,0.92976218,1.0976356,1.1401978
0.001866,0.7510888,0.93186915,1.1018555,1.1401978
0.001867,0.75285131,0.9340561,1.1036577,1.1401978
0.001868,0.75461733,0.93632251,1.1030614,1.1401978
0.001869,0.7563867,0.93866783,1.1003228,1.1401978
0.00187,0.7581594,0.94109148,1.0959122,1.1401978
0.001871,0.7599355,0.94359273,1.0904732,1.1401978
0.0018720001,0.76171482,0.94617081,1.0847666,1.1401978
0.0018729999,0.76349735,0.94882506,1.0796076,1.1401978
0.001874,0.76528311,0.95155448,1.0757957,1.1401978
0.001875,0.76707202,0.95435828,1.0740486,1.1401978
0.001876,0.76886404,0.95723546,1.0749416,1.1401978
0.001877,0.77065915,0.96018499,1.0788596,1.1401978
0.001878,0.7724573,0.96320581,1.0859636,1.1401978
0.001879,0.77425843,0.96629691,1.0961766,1.1401978
0.00188,0.77606249,0.96945703,1.1091877,1.1401978
0.001881,0.77786946,0.97268498,1.1244739,1.1401978
0.001882,0.77967936,0.97597951,1.1413401,1.1401978
0.001883,0.78149199,0.97933936,1.1589702,1.1401978
0.001884,0.78330749,0.98276311,1.1764876,1.1401978
0.001885,0.78512567,0.98624939,1.1930189,1.1401978
0.001886,0.78694659,0.98979682,1.2077566,1.1401978
0.001887,0.7887702,0.99340385,1.2200147,1.1401978
0.0018880001,0.79059637,0.99706894,1.2292732,1.1401978
0.0018889999,0.79242516,1.0007906,1.2352105,1.1401978
0.00189,0.79425651,1.0045673,1.2377175,1.1401978
0.001891,0.7960903,1.0083971,1.2368966,1.1401978
0.001892,0.7979266,1.0122787,1.2330443,1.1401978
0.001893,0.79976529,1.0162101,1.22662,1.1401978
0.001894,0.80160636,1.0201898,1.2182035,1.1401978
0.001895,0.80344981,1.0242158,1.2084471,1.1401978
0.001896,0.80529547,1.0282865,1.1980219,1.1401978
0.001897,0.80714345,1.0323999,1.187569,1.1401978
0.001898,0.80899364,1.0365542,1.1776536,1.1401978
0.001899,0.81084597,1.0407475,1.1687286,1.1401978
0.0019,0.81270045,1.0449779,1.1611102,1.1401978
0.001901,0.81455696,1.0492436,1.1549647,1.1401978
0.001902,0.81641561,1.0535423,1.1503093,1.1401978
0.0019030001,0.81827623,1.0578723,1.1470238,1.1401978
0.0019039999,0.82013875,1.0622314,1.1448735,1.1401978
0.001905,0.8220033,1.0666178,1.1435395,1.1401978
0.001906,0.82386965,1.0710294,1.1426536,1.1401978
0.001907,0.82573789,1.075464,1.1418343,1.1401978
0.001908,0.82760793,1.0799197,1.1407226,1.1401978
0.001909,0.82947969,1.0843942,1.1390122,1.1401978
0.00191,0.83135319,1.0888857,1.1364737,1.1401978
0.001911,0.83322835,1.0933919,1.1329701,1.1401978
0.001912,0.83510518,1.0979108,1.1284654,1.1401978
0.001913,0.83698356,1.1024401,1.1230226,1.1401978
0.001914,0.83886355,1.1069778,1.1167951,1.1401978
0.001915,0.84074503,1.111522,1.1100119,1.1401978
0.001916,0.84262794,1.1160702,1.1029583,1.1401978
0.001917,0.84451234,1.1206204,1.0959533,1.1401978
0.0019180001,0.84639812,1.1251705,1.0893281,1.1401978
0.0019189999,0.8482852,1.1297184,1.0834041,1.1401978
0.00192,0.85017365,1.134262,1.0784754,1.1401978
0.001921,0.8520633,1.1387991,1.0747943,1.1401978
0.001922,0.85395426,1.1433276,1.0725604,1.1401978
0.001923,0.85584635,1.1478455,1.0719156,1.1401978
0.001924,0.85773957,1.1523505,1.0729412,1.1401978
0.001925,0.85963392,1.1568408,1.0756593,1.1401978
0.001926,0.86152929,1.161314,1.080036,1.1401978
0.001927,0.86342573,1.1657683,1.0859861,1.1401978
0.001928,0.86532313,1.1702015,1.0933782,1.1401978
0.001929,0.86722147,1.1746117,1.1020395,1.1401978
0.00193,0.86912072,1.1789968,1.1117607,1.1401978
0.001931,0.87102079,1.1833549,1.1223003,1.1401978
0.001932,0.87292171,1.1876838,1.1333878,1.1401978
0.0019330001,0.87482339,1.1919818,1.1447288,1.1401978
0.0019340001,0.87672579,1.1962467,1.1560093,1.1401978
0.0019349999,0.87862891,1.2004769,1.1669035,1.1401978
0.001936,0.88053268,1.2046703,1.1770811,1.1401978
0.001937,0.88243705,1.208825,1.1862193,1.1401978
0.001938,0.88434196,1.2129394,1.1940155,1.1401978
0.001939,0.88624746,1.2170115,1.2002015,1.1401978
0.00194,0.88815343,1.2210395,1.2045602,1.1401978
0.001941,0.89005983,1.2250217,1.2069395,1.1401978
0.001942,0.89196664,1.2289565,1.2072667,1.1401978
0.001943,0.89387387,1.232842,1.2055585,1.1401978
0.001944,0.8957814,1.2366767,1.2019265,1.1401978
0.001945,0.89768916,1.2404588,1.1965761,1.1401978
0.001946,0.89959723,1.244187,1.1898006,1.1401978
0.001947,0.90150553,1.2478594,1.1819663,1.1401978
0.001948,0.90341395,1.2514747,1.1734927,1.1401978
0.0019490001,0.90532249,1.2550313,1.164826,1.1401978
0.0019499999,0.90723109,1.2585279,1.1564099,1.1401978
0.001951,0.90913981,1.2619629,1.1486537,1.1401978
0.001952,0.91104847,1.2653351,1.1419032,1.1401978
0.001953,0.91295713,1.2686429,1.1364124,1.1401978
0.001954,0.91486573,1.2718854,1.132324,1.1401978
0.001955,0.91677421,1.275061,1.1296566,1.1401978
0.001956,0.91868252,1.2781686,1.1283023,1.1401978
0.001957,0.92059064,1.2812071,1.1280352,1.1401978
0.001958,0.92249846,1.2841753,1.1285298,1.1401978
0.001959,0.92440611,1.2870721,1.1293896,1.1401978
0.00196,0.9263134,1.2898965,1.1301825,1.1401978
0.001961,0.92822033,1.2926475,1.1304816,1.1401978
0.001962,0.93012685,1.2953241,1.1299069,1.1401978
0.001963,0.93203294,1.2979254,1.1281651,1.1401978
0.0019640001,0.93393856,1.3004504,1.125083,1.1401978
0.0019650001,0.93584371,1.3028985,1.1206321,1.1401978
0.0019660001,0.93774825,1.3052689,1.1149418,1.1401978
0.0019670001,0.9396522,1.3075606,1.1082983,1.1401978
0.0019680001,0.94155556,1.3097732,1.1011298,1.1401978
0.0019690001,0.94345826,1.3119059,1.0939777,1.1401978
0.0019700001,0.94536018,1.3139582,1.0874579,1.1401978
0.0019710001,0.94726139,1.3159294,1.0822109,1.1401978
0.0019720001,0.94916183,1.3178191,1.0788487,1.1401978
0.0019729999,0.95106143,1.3196268,1.0779009,1.1401978
0.0019739999,0.95296013,1.321352,1.0797641,1.1401978
0.0019749999,0.95485795,1.3229945,1.0846612,1.1401978
0.0019759999,0.9567548,1.3245538,1.0926114,1.1401978
0.0019769999,0.95865065,1.3260298,1.103417,1.1401978
0.0019779999,0.96054554,1.327422,1.1166657,1.1401978
0.0019789999,0.96243936,1.3287303,1.1317519,1.1401978
0.0019799999,0.96433204,1.3299547,1.1479126,1.1401978
0.001981,0.9662236,1.3310951,1.164278,1.1401978
0.001982,0.96811396,1.3321512,1.1799313,1.1401978
0.001983,0.97000313,1.3331231,1.1939747,1.1401978
0.001984,0.97189099,1.3340108,1.2055951,1.1401978
0.001985,0.97377759,1.3348145,1.2141236,1.1401978
0.001986,0.97566289,1.3355342,1.2190869,1.1401978
0.001987,0.97754681,1.3361701,1.2202424,1.1401978
0.001988,0.9794293,1.3367223,1.2175969,1.1401978
0.001989,0.98131031,1.337191,1.2114062,1.1401978
0.00199,0.98318988,1.3375766,1.202155,1.1401978
0.001991,0.9850679,1.3378795,1.1905191,1.1401978
0.001992,0.98694438,1.3381,1.1773134,1.1401978
0.001993,0.9888193,1.3382384,1.163429,1.1401978
0.001994,0.9906925,1.3382951,1.1497648,1.1401978
0.0019950001,0.99256408,1.3382708,1.1371588,1.1401978
0.0019960001,0.99443394,1.3381658,1.1263267,1.1401978
0.0019970001,0.99630201,1.3379807,1.1178089,1.1401978
