"Time","loadInertia.w","loadInertia.phi","tauShaft","imc.idq_sr[2]","imc.is[2]","wMechanical","imc.is[1]","imc.idq_rr[1]","tauElectrical","imc.idq_rr[2]","imc.idq_sr[1]"
6.0819998,123.61524,857.63531,-7.2459741,75.402122,-0.035524376,123.61524,122.49225,-116.78462,-9.0574675,-70.865143,119.64331
6.0830002,123.609,857.75891,-7.2463403,43.831207,-0.035530433,123.609,122.49226,-130.57553,-9.0579252,-40.131622,134.45752
6.0840001,123.60275,857.88251,-7.2467065,9.5967159,-0.035536781,123.60275,122.49226,-136.4261,-9.058383,-6.9594169,141.09537
6.085,123.5965,858.0061,-7.2470727,-25.219545,-0.03554336,123.5965,122.49226,-133.98183,-9.0588408,26.63427,139.15451
6.086,123.59026,858.1297,-7.2474389,-58.500927,-0.035550326,123.59026,122.49226,-123.39254,-9.0592985,58.607121,128.7542
6.0869999,123.58401,858.2533,-7.2478061,-88.224609,-0.035558466,123.58401,122.49226,-105.30315,-9.0597572,87.015854,110.52792
6.0879998,123.57776,858.37689,-7.2481728,-112.58451,-0.035567448,123.57776,122.49227,-80.814278,-9.060216,110.13431,85.584625
6.0890002,123.57151,858.50043,-7.2485404,-130.101,-0.035576653,123.57151,122.49228,-51.415169,-9.0606756,126.55826,55.441254
6.0900002,123.56526,858.62402,-7.2489076,-139.71063,-0.035585869,123.56526,122.49228,-18.893101,-9.0611343,135.29066,21.930323
6.0910001,123.55901,858.74756,-7.2492747,-140.83073,-0.03559481,123.55901,122.49229,14.775341,-9.061594,135.80206,-12.911476
6.092,123.55276,858.87115,-7.2496424,-133.3945,-0.035603251,123.55276,122.49229,47.544422,-9.0620527,128.06264,-46.967102
6.0929999,123.54652,858.99469,-7.2500095,-117.85497,-0.035610966,123.54652,122.49229,77.423553,-9.0625124,112.54379,-78.167809
6.0939999,123.54026,859.11823,-7.2503762,-95.157303,-0.035617176,123.54026,122.49229,102.59819,-9.0629702,90.189354,-104.61878
6.0949998,123.53401,859.24176,-7.2507434,-66.681152,-0.035621978,123.53401,122.4923,121.54,-9.0634289,62.358139,-124.71417
6.0960002,123.52776,859.3653,-7.2511096,-34.156784,-0.035625495,123.52776,122.4923,133.09955,-9.0638866,30.741188,-137.23453
6.0970001,123.52151,859.48883,-7.2514758,0.44014359,-0.035627931,123.52151,122.4923,136.57597,-9.0643444,-2.7409678,-141.42067
6.098,123.51526,859.61237,-7.251842,35.008629,-0.035629544,123.51526,122.4923,131.75941,-9.0648022,-36.055031,-137.0197
6.099,123.50901,859.73584,-7.2522082,67.449928,-0.035631228,123.50901,122.4923,118.94354,-9.0652599,-67.178421,-124.30007
6.0999999,123.50275,859.85938,-7.252574,95.794952,-0.0356327,123.50275,122.4923,98.907585,-9.0657177,-94.222061,-104.03522
6.1009998,123.49651,859.98285,-7.2529402,118.32375,-0.0356341,123.49651,122.4923,72.86882,-9.0661755,-115.54498,-77.456383
6.1020002,123.49025,860.10632,-7.2533064,133.66983,-0.035635546,123.49025,122.4923,42.408585,-9.0666332,-129.85384,-46.17767
6.1030002,123.484,860.22986,-7.2536726,140.90294,-0.035637371,123.484,122.49231,9.3761292,-9.067091,-136.2813,-12.098063
6.1040001,123.47775,860.35333,-7.2540388,139.58537,-0.035639748,123.47775,122.49231,-24.223656,-9.0675488,-134.43854,22.713993
6.105,123.47149,860.47681,-7.2544055,129.79836,-0.035642847,123.47149,122.49231,-56.351963,-9.0680075,-124.43858,56.146122
6.1059999,123.46523,860.60028,-7.2547727,112.13696,-0.035647288,123.46523,122.49231,-85.059776,-9.0684652,-106.88937,86.170204
6.1069999,123.45898,860.72369,-7.2551398,87.673752,-0.035653025,123.45898,122.49232,-108.60606,-9.0689249,-82.856651,110.96537
6.1079998,123.45273,860.84717,-7.2555075,57.893661,-0.03565992,123.45273,122.49232,-125.56332,-9.0693846,-53.799187,129.02838
6.1090002,123.44647,860.97064,-7.2558751,24.603697,-0.035667766,123.44647,122.49232,-134.90405,-9.0698442,-21.480125,139.26471
6.1100001,123.44022,861.09406,-7.2562432,-10.176725,-0.035676278,123.44022,122.49232,-136.06293,-9.0703039,12.140018,141.05472
6.1110001,123.43396,861.21753,-7.2566113,-44.338306,-0.035684686,123.43396,122.49233,-128.97089,-9.0707645,45.02232,134.29115
6.112,123.4277,861.34094,-7.2569795,-75.809814,-0.035692852,123.4277,122.49233,-114.0592,-9.0712242,75.173111,119.3854
6.1129999,123.42145,861.46436,-7.2573481,-102.68361,-0.035700668,123.42145,122.49234,-92.233116,-9.0716848,100.76483,97.242363
6.1139998,123.41519,861.58777,-7.2577162,-123.33127,-0.035708014,123.41519,122.49234,-64.816788,-9.0721445,120.24676,69.205482
6.1149998,123.40894,861.71118,-7.2580838,-136.50217,-0.035714816,123.40894,122.49235,-33.472923,-9.0726051,132.43889,36.975101
6.1160002,123.40268,861.83459,-7.2584519,-141.39917,-0.035721034,123.40268,122.49235,-0.10184337,-9.0730648,136.60339,2.5052974
6.1170001,123.39642,861.95801,-7.2588201,-137.72673,-0.035726629,123.39642,122.49235,33.273746,-9.0735245,132.48907,-32.11462
6.118,123.39017,862.08142,-7.2591872,-125.70869,-0.035731018,123.39017,122.49236,64.631386,-9.0739841,120.3465,-64.786781
6.119,123.3839,862.20477,-7.2595553,-106.07448,-0.035734884,123.3839,122.49236,92.071381,-9.0744438,100.91261,-93.531845
6.1199999,123.37765,862.32819,-7.2599225,-80.014778,-0.035738394,123.37765,122.49236,113.93188,-9.0749035,75.365913,-116.6089
6.1209998,123.37139,862.45154,-7.2602901,-49.109211,-0.035741806,123.37139,122.49236,128.88943,-9.0753632,45.25491,-132.62083
6.1220002,123.36513,862.57489,-7.2606578,-15.230524,-0.035745222,123.36513,122.49236,136.03908,-9.0758228,12.404194,-140.59883
6.1230001,123.35887,862.69824,-7.2610254,19.568935,-0.035748769,123.35887,122.49236,134.94894,-9.0762825,-21.196169,-140.06091
6.1240001,123.35261,862.82159,-7.2613935,53.181568,-0.035752583,123.35261,122.49236,125.68629,-9.0767422,-53.511211,-131.04092
6.125,123.34635,862.94495,-7.2617617,83.572182,-0.035757415,123.34635,122.49236,108.81325,-9.0772018,-82.584312,-114.08633
6.1259999,123.34009,863.0683,-7.2621303,108.90117,-0.035763241,123.34009,122.49237,85.3526,-9.0776625,-106.65563,-90.224922
6.1269999,123.33383,863.19165,-7.2624989,127.63584,-0.035769928,123.33383,122.49237,56.725697,-9.0781231,-124.26861,-60.902321
6.1279998,123.32757,863.315,-7.2628675,138.64308,-0.035777293,123.32757,122.49238,24.666267,-9.0785847,-134.35797,-27.894423
6.1290002,123.3213,863.43829,-7.2632365,141.25777,-0.035785131,123.3213,122.49238,-8.8846121,-9.0790462,-136.31416,6.8002672
6.1300001,123.31505,863.56165,-7.2636056,135.32294,-0.03579269,123.31505,122.49239,-41.896091,-9.0795069,-130.02002,41.081657
6.131,123.30878,863.68494,-7.2639747,121.19904,-0.035799909,123.30878,122.49239,-72.370476,-9.0799685,-115.85768,72.875191
6.132,123.30252,863.80823,-7.2643437,99.741951,-0.035806712,123.30252,122.49239,-98.464088,-9.08043,-94.685326,100.25739
6.1329999,123.29626,863.93152,-7.2647128,72.251045,-0.035813045,123.29626,122.49239,-118.5988,-9.0808907,-67.785042,121.57215
6.1339998,123.28999,864.05481,-7.2650819,40.390404,-0.035818886,123.28999,122.49239,-131.55736,-9.0813522,-36.785152,135.53087
6.1350002,123.28374,864.1781,-7.2654505,6.088017,-0.03582425,123.28374,122.4924,-136.55695,-9.0818129,-3.5615578,141.29025
6.1360002,123.27747,864.30139,-7.2658195,-28.580904,-0.035829149,123.27747,122.4924,-133.29637,-9.0822744,29.875811,138.50319
6.1370001,123.27121,864.42468,-7.2661881,-61.519512,-0.035833023,123.27121,122.4924,-121.97405,-9.0827351,61.504597,127.33951
6.138,123.26495,864.54797,-7.2665563,-90.736122,-0.035836454,123.26495,122.49241,-103.27595,-9.0831957,89.412323,108.47561
6.1389999,123.25867,864.6712,-7.2669249,-114.46462,-0.03583974,123.25867,122.49241,-78.333801,-9.0836563,111.91202,83.053307
6.1399999,123.25241,864.79443,-7.2672935,-131.27116,-0.035843112,123.25241,122.49241,-48.656639,-9.0841169,127.6441,52.610691
6.1409998,123.24615,864.91772,-7.2676625,-140.14072,-0.035846666,123.24615,122.49241,-16.039343,-9.0845776,135.65848,18.988955
6.1420002,123.23988,865.04095,-7.2680311,-140.53835,-0.035850503,123.23988,122.49241,17.545912,-9.0850391,135.47185,-15.77899
6.1430001,123.23362,865.16418,-7.2684002,-132.44127,-0.03585472,123.23362,122.49242,50.068943,-9.0854998,127.09675,-49.591461
6.1440001,123.22735,865.28741,-7.2687693,-116.34014,-0.035860002,123.22735,122.49242,79.564278,-9.0859613,111.04057,-80.405052
6.145,123.22108,865.41064,-7.2691388,-93.209198,-0.035866357,123.22108,122.49242,104.24992,-9.0864239,88.274773,-106.3581
6.1459999,123.21482,865.53387,-7.2695088,-64.447197,-0.035873614,123.21482,122.49242,122.63493,-9.0868864,60.176029,-125.88312
6.1469998,123.20855,865.6571,-7.2698789,-31.792768,-0.035881564,123.20855,122.49243,133.60944,-9.0873489,28.442867,-137.80138
6.1479998,123.20229,865.78027,-7.2702494,2.7807403,-0.035889976,123.20229,122.49243,136.51157,-9.0878115,-5.0070548,-141.39401
6.1490002,123.19601,865.9035,-7.2706194,37.184547,-0.035898104,123.19601,122.49244,131.16722,-9.088274,-38.152843,-136.44527
6.1500001,123.18975,866.02667,-7.2709894,69.34066,-0.035905831,123.18975,122.49244,117.90044,-9.0887365,-68.992493,-123.25533
6.151,123.18348,866.14984,-7.2713599,97.307335,-0.035913035,123.18348,122.49245,97.513687,-9.0892,-95.663773,-102.62204
6.152,123.17721,866.27301,-7.2717299,119.39635,-0.035919651,123.17721,122.49245,71.239174,-9.0896626,-116.55666,-75.792564
6.1529999,123.17094,866.39624,-7.2721,134.27478,-0.035925653,123.17094,122.49245,40.66433,-9.0901251,-130.41046,-44.387867
6.1539998,123.16467,866.51941,-7.27247,141.04543,-0.035931047,123.16467,122.49245,7.6358213,-9.0905876,-136.38977,-10.304749
6.1550002,123.1584,866.64252,-7.27284,139.30075,-0.035935875,123.1584,122.49245,-25.85202,-9.0910501,-134.13481,24.398771
6.1560001,123.15214,866.76569,-7.2732096,129.14737,-0.035939645,123.15214,122.49245,-57.777637,-9.0915117,-123.78295,57.627743
6.1570001,123.14587,866.88885,-7.2735791,111.19939,-0.035942771,123.14587,122.49246,-86.214279,-9.0919733,-105.96024,87.376747
6.158,123.1396,867.01196,-7.2739487,86.541183,-0.035945721,123.1396,122.49246,-109.44626,-9.0924358,-81.743439,111.8509
6.1589999,123.13332,867.13513,-7.2743182,56.661797,-0.035948709,123.13332,122.49246,-126.07238,-9.0928974,-52.594933,129.57408
6.1599998,123.12705,867.25824,-7.2746878,23.364935,-0.035951849,123.12705,122.49246,-135.09044,-9.0933599,-20.274284,139.47789
6.1609998,123.12078,867.38141,-7.2750578,-11.339963,-0.03595528,123.12078,122.49246,-135.95746,-9.0938215,13.267983,140.96597
6.1620002,123.11451,867.50452,-7.2754273,-45.359016,-0.035959113,123.11451,122.49247,-128.62241,-9.0942841,46.008144,133.94984
6.1630001,123.10824,867.62762,-7.2757978,-76.640244,-0.035963982,123.10824,122.49247,-113.52895,-9.0947475,75.971367,118.854
6.164,123.10197,867.75073,-7.2761683,-103.29733,-0.035970017,123.10197,122.49247,-91.588646,-9.0952101,101.35082,96.590187
6.165,123.09569,867.87384,-7.2765393,-123.72329,-0.035977058,123.09569,122.49248,-64.125763,-9.0956736,120.61656,68.50219
6.1659999,123.08942,867.99689,-7.2769103,-136.68732,-0.0359849,123.08942,122.49248,-32.79723,-9.096138,132.60773,36.284695
6.1669998,123.08315,868.12,-7.2772818,-141.40886,-0.035993312,123.08315,122.49249,0.5073272,-9.0966024,136.60239,1.8809441
6.1680002,123.07687,868.24304,-7.2776527,-137.60448,-0.036001626,123.07687,122.49249,33.779633,-9.0970659,132.36089,-32.634491
6.1690001,123.07059,868.36615,-7.2780242,-125.50482,-0.036009632,123.07059,122.49249,65.013863,-9.0975304,120.14018,-65.180832
6.1700001,123.06432,868.4892,-7.2783957,-105.8405,-0.036017183,123.06432,122.49249,92.327553,-9.0979948,100.67815,-93.796539
6.171,123.05804,868.6123,-7.2787666,-79.797874,-0.036024176,123.05804,122.4925,114.075,-9.0984583,75.148903,-116.75745
6.1719999,123.05177,868.73535,-7.2791381,-48.947414,-0.036030564,123.05177,122.4925,128.94643,-9.0989227,45.091946,-132.68063
6.1729999,123.04549,868.8584,-7.2795091,-15.148902,-0.036036342,123.04549,122.49251,136.04669,-9.0993862,12.319211,-140.60765
6.1739998,123.03922,868.98145,-7.27988,19.560705,-0.036041532,123.03922,122.49251,134.94914,-9.0998507,-21.194174,-140.06206
6.1750002,123.03294,869.10443,-7.280251,53.09008,-0.036045738,123.03294,122.49251,125.72115,-9.1003141,-53.428963,-131.078
6.1760001,123.02667,869.22748,-7.2806215,83.419525,-0.036049102,123.02667,122.49251,108.91988,-9.1007767,-82.443451,-114.19801
6.177,123.02039,869.35052,-7.2809925,108.7226,-0.036052272,123.02039,122.49252,85.55851,-9.1012402,-106.49039,-90.440018
6.178,123.01411,869.47351,-7.281363,127.47607,-0.036055367,123.01411,122.49252,57.045101,-9.1017036,-124.12219,-61.236042
6.1789999,123.00784,869.59656,-7.281734,138.55153,-0.036058526,123.00784,122.49252,25.097626,-9.1021671,-134.27795,-28.345659
6.1799998,123.00156,869.71954,-7.2821045,141.28319,-0.036061917,123.00156,122.49252,-8.35958,-9.1026306,-136.34727,6.2499838
6.1810002,122.99529,869.84253,-7.2824755,135.50784,-0.036065657,122.99529,122.49252,-41.311764,-9.1030941,-130.20676,40.467579
6.1820002,122.98901,869.96552,-7.2828469,121.5745,-0.036070257,122.98901,122.49252,-71.775093,-9.1035585,-116.22734,72.247093
6.1830001,122.98273,870.0885,-7.2832184,100.32315,-0.036076017,122.98273,122.49252,-97.916069,-9.104023,-95.251785,99.675804
6.184,122.97645,870.21149,-7.2835903,73.034103,-0.036082774,122.97645,122.49253,-118.16181,-9.1044884,-68.543732,121.10335
6.1849999,122.97017,870.33447,-7.2839622,41.350719,-0.036090352,122.97017,122.49253,-131.29469,-9.1049528,-37.711548,135.24097
6.1859999,122.96389,870.45746,-7.2843347,7.1803937,-0.036098544,122.96389,122.49254,-136.52542,-9.1054182,-4.6113744,141.23895
6.1869998,122.95761,870.58038,-7.2847071,-27.420301,-0.036106799,122.95761,122.49254,-133.54045,-9.1058836,28.764633,138.73763
6.1880002,122.95133,870.70337,-7.2850795,-60.369423,-0.036114782,122.95133,122.49255,-122.52061,-9.106349,60.408226,127.88876
6.1890001,122.94505,870.82629,-7.2854519,-89.684914,-0.036122318,122.94505,122.49255,-104.13013,-9.1068153,88.415894,109.34632
6.1900001,122.93877,870.94922,-7.2858243,-113.60381,-0.036129337,122.93877,122.49255,-79.476425,-9.1072807,111.10334,84.226929
6.191,122.93249,871.0722,-7.2861967,-130.68822,-0.036135785,122.93249,122.49255,-50.043388,-9.1077452,127.1067,54.042511
6.1919999,122.92621,871.19513,-7.2865686,-139.91161,-0.036141653,122.92621,122.49256,-17.601984,-9.1082106,135.46448,20.609266
6.1929998,122.91992,871.31805,-7.2869411,-140.72054,-0.036146943,122.91992,122.49256,15.896351,-9.108676,135.6752,-14.061707
6.1939998,122.91364,871.44098,-7.287313,-133.06761,-0.036151417,122.91364,122.49256,48.437122,-9.1091413,127.72743,-47.885384
6.1950002,122.90736,871.56384,-7.2876844,-117.41428,-0.036154926,122.90736,122.49256,78.063919,-9.1096058,112.1003,-78.828217
6.1960001,122.90108,871.68677,-7.2880564,-94.702812,-0.036158267,122.90108,122.49257,102.99601,-9.1100702,89.734459,-105.03037
6.197,122.8948,871.80969,-7.2884283,-66.299553,-0.036161467,122.8948,122.49257,121.73535,-9.1105356,61.975433,-124.91746
6.198,122.88851,871.93256,-7.2888002,-33.912613,-0.036164727,122.88851,122.49257,133.15649,-9.1110001,30.49259,-137.29507
6.1989999,122.88223,872.05542,-7.2891722,0.51089811,-0.03616821,122.88223,122.49257,136.57411,-9.1114655,-2.8213356,-141.42044
6.1999998,122.87595,872.17834,-7.2895441,34.901981,-0.036172032,122.87595,122.49258,131.78406,-9.1119299,-35.964043,-137.04691
6.2010002,122.86966,872.30121,-7.2899165,67.194115,-0.036176544,122.86966,122.49258,119.07538,-9.1123953,-66.944023,-124.43855
6.2020001,122.86337,872.42407,-7.2902889,95.447395,-0.036182202,122.86337,122.49258,99.212883,-9.1128616,-93.900223,-104.35418
6.2030001,122.85709,872.54694,-7.2906618,117.96508,-0.036188874,122.85709,122.49258,73.39093,-9.113328,-115.21379,-78.001541
6.204,122.85081,872.6698,-7.2910352,133.39539,-0.036196385,122.85081,122.49258,43.161591,-9.1137943,-129.60526,-46.964603
6.2049999,122.84452,872.7926,-7.2914085,140.81255,-0.036204532,122.84452,122.49259,10.341258,-9.1142607,-136.21124,-13.108308
6.2059999,122.83823,872.91547,-7.2917819,139.77234,-0.036212888,122.83823,122.49259,-23.098513,-9.114728,-134.63618,21.533558
6.2069998,122.83195,873.03827,-7.2921553,130.33852,-0.036220945,122.83195,122.4926,-55.149475,-9.1151943,-124.97591,54.880543
6.2080002,122.82566,873.16113,-7.2925291,113.0788,-0.036228541,122.82566,122.4926,-83.887276,-9.1156616,-107.81173,84.930481
6.2090001,122.81937,873.28394,-7.2929025,89.030678,-0.036235623,122.81937,122.49261,-107.58699,-9.116128,-84.175308,109.87966
6.21,122.81309,873.40674,-7.2932758,59.638878,-0.036242124,122.81309,122.49261,-124.82658,-9.1165943,-55.486652,128.23106
6.211,122.8068,873.5296,-7.2936492,26.668554,-0.036248032,122.8068,122.49261,-134.57216,-9.1170616,-23.46866,138.88409
6.2119999,122.80051,873.6524,-7.2940226,-7.9008136,-0.036253374,122.80051,122.49261,-136.23991,-9.117528,9.9563694,141.20049
6.2129998,122.79423,873.77515,-7.2943954,-41.994274,-0.036258042,122.79423,122.49261,-129.73097,-9.1179943,42.782177,135.04253
6.2140002,122.78793,873.89795,-7.2947683,-73.565956,-0.036261637,122.78793,122.49261,-115.43721,-9.1184607,73.038971,120.78101
6.2150002,122.78165,874.02075,-7.2951412,-100.72184,-0.036265001,122.78165,122.49262,-94.217468,-9.118926,98.911621,99.272919
6.2160001,122.77536,874.14355,-7.2955141,-121.83331,-0.036268182,122.77536,122.49262,-67.345947,-9.1193924,118.84849,71.809792
6.217,122.76907,874.2663,-7.295887,-135.63478,-0.036271427,122.76907,122.49262,-36.435574,-9.1198587,131.65442,40.040077
6.2179999,122.76278,874.38904,-7.2962599,-141.29948,-0.036274884,122.76278,122.49262,-3.3411434,-9.1203251,136.56235,5.8701463
6.2189999,122.75648,874.51184,-7.2966332,-138.48888,-0.036278676,122.75648,122.49263,29.952024,-9.1207914,133.27908,-28.650154
6.2199998,122.7502,874.63458,-7.2970066,-127.37283,-0.03628324,122.7502,122.49263,61.447197,-9.1212578,122.00278,-61.450489
6.2210002,122.7439,874.75732,-7.29738,-108.61919,-0.036288772,122.7439,122.49263,89.255966,-9.1217251,103.41087,-90.564186
6.2220001,122.73762,874.88007,-7.2977538,-83.353615,-0.036294751,122.73762,122.49264,111.71145,-9.1221924,78.619263,-114.24612
6.223,122.73132,875.00281,-7.2981277,-53.091866,-0.036301125,122.73132,122.49264,127.46813,-9.1226597,49.11528,-131.07729
6.224,122.72504,875.12555,-7.298502,-19.648859,-0.03630783,122.72504,122.49264,135.58244,-9.123127,16.668365,-140.04971
6.2249999,122.71874,875.24823,-7.2988758,14.970269,-0.0363147,122.71874,122.49265,135.56917,-9.1235952,-16.776066,-140.62679
6.2259998,122.71245,875.37097,-7.2992501,48.690395,-0.036321227,122.71245,122.49265,127.43031,-9.1240625,-49.213314,-132.77518
6.2270002,122.70615,875.49365,-7.2996244,79.490799,-0.036327414,122.70615,122.49265,111.65489,-9.1245298,-78.699547,-116.96672
6.2280002,122.69987,875.61639,-7.2999983,105.52625,-0.036333311,122.69987,122.49265,89.189407,-9.1249981,-103.46827,-94.14994
6.2290001,122.69357,875.73907,-7.3003726,125.23748,-0.036338966,122.69357,122.49265,61.380966,-9.1254654,-122.03609,-65.693039
6.23,122.68728,875.86176,-7.3007464,137.4445,-0.036344428,122.68728,122.49266,29.896456,-9.1259327,-133.29153,-33.301781
6.2309999,122.68098,875.98444,-7.3011208,141.41722,-0.036349747,122.68098,122.49266,-3.3774529,-9.1264009,-136.56143,1.0828186
6.2319999,122.67469,876.10712,-7.3014946,136.91888,-0.036354955,122.67469,122.49267,-36.447376,-9.1268682,-131.65112,35.400829
6.2329998,122.6684,876.2298,-7.3018689,124.22025,-0.036360107,122.6684,122.49267,-67.332664,-9.1273365,-118.85597,67.596832
6.2340002,122.6621,876.35248,-7.3022432,104.08302,-0.036365613,122.6621,122.49267,-94.18399,-9.1278038,-98.943443,95.743027
6.2350001,122.65581,876.4751,-7.302618,77.71418,-0.036371492,122.65581,122.49268,-115.39407,-9.1282721,-73.107018,118.15459
6.2360001,122.64951,876.59778,-7.3029923,46.693523,-0.036377713,122.64951,122.49268,-129.6938,-9.1287403,-42.894566,133.49051
6.237,122.64321,876.7204,-7.3033671,12.878931,-0.036384229,122.64321,122.49268,-136.22812,-9.1292086,-10.115564,140.83371
6.2379999,122.63692,876.84308,-7.3037419,-21.704929,-0.036390971,122.63692,122.49268,-134.60704,-9.1296778,23.26734,139.74583
6.2389998,122.63062,876.9657,-7.3041172,-54.987865,-0.036398038,122.63062,122.49268,-124.92885,-9.130146,55.255844,130.29327
6.2399998,122.62432,877.08832,-7.3044925,-84.978065,-0.036406249,122.62432,122.49269,-107.77401,-9.1306152,83.935616,113.04305
