"Time","resistor_e.i[1]","resistor_e.i[2]","resistor_s.i[1]","resistor_s.i[2]","resistor_m.i[1]","resistor_m.i[2]"
56.220001,22.169449,-14.361151,22.169449,-14.361151,22.169449,-14.361151
56.224998,22.279902,-13.811662,22.279902,-13.811662,22.279902,-13.811662
56.23,22.368366,-13.248471,22.368366,-13.248471,22.368366,-13.248471
56.235001,22.434755,-12.672136,22.434755,-12.672136,22.434755,-12.672136
56.240002,22.479002,-12.083226,22.479002,-12.083226,22.479002,-12.083226
56.244999,22.501064,-11.48232,22.501064,-11.48232,22.501064,-11.48232
56.25,22.500917,-10.870013,22.500917,-10.870013,22.500917,-10.870013
56.255001,22.478565,-10.246908,22.478565,-10.246908,22.478565,-10.246908
56.259998,22.434029,-9.6136208,22.434029,-9.6136208,22.434029,-9.6136208
56.264999,22.36735,-8.9707766,22.36735,-8.9707766,22.36735,-8.9707766
56.27,22.278597,-8.3190088,22.278597,-8.3190088,22.278597,-8.3190088
56.275002,22.167854,-7.6589613,22.167854,-7.6589613,22.167854,-7.6589613
56.279999,22.035236,-6.9912858,22.035236,-6.9912858,22.035236,-6.9912858
56.285,21.880869,-6.3166409,21.880869,-6.3166409,21.880869,-6.3166409
56.290001,21.704908,-5.6356921,21.704908,-5.6356921,21.704908,-5.6356921
56.294998,21.507524,-4.9491124,21.507524,-4.9491124,21.507524,-4.9491124
56.299999,21.288916,-4.2575784,21.288916,-4.2575784,21.288916,-4.2575784
56.305,21.049294,-3.5617731,21.049294,-3.5617731,21.049294,-3.5617731
56.310001,20.788898,-2.8623829,20.788898,-2.8623829,20.788898,-2.8623829
56.314999,20.507986,-2.1600986,20.507986,-2.1600986,20.507986,-2.1600986
56.32,20.206835,-1.4556129,20.206835,-1.4556129,20.206835,-1.4556129
56.325001,19.885738,-0.74962115,19.885738,-0.74962115,19.885738,-0.74962115
56.330002,19.545017,-0.042820141,19.545017,-0.042820141,19.545017,-0.042820141
56.334999,19.185005,0.6640926,19.185005,0.6640926,19.185005,0.6640926
56.34,18.806059,1.3704194,18.806059,1.3704194,18.806059,1.3704194
56.345001,18.408554,2.0754631,18.408554,2.0754631,18.408554,2.0754631
56.349998,17.992878,2.778528,17.992878,2.778528,17.992878,2.778528
56.355,17.559446,3.47892,17.559446,3.47892,17.559446,3.47892
56.360001,17.108683,4.1759481,17.108683,4.1759481,17.108683,4.1759481
56.365002,16.641033,4.8689246,16.641033,4.8689246,16.641033,4.8689246
56.369999,16.156961,5.5571647,16.156961,5.5571647,16.156961,5.5571647
56.375,15.656942,6.2399902,15.656942,6.2399902,15.656942,6.2399902
56.380001,15.141471,6.9167266,15.141471,6.9167266,15.141471,6.9167266
56.384998,14.611054,7.5867057,14.611054,7.5867057,14.611054,7.5867057
56.389999,14.066218,8.2492676,14.066218,8.2492676,14.066218,8.2492676
56.395,13.5075,8.9037571,13.5075,8.9037571,13.5075,8.9037571
56.400002,12.935449,9.5495281,12.935449,9.5495281,12.935449,9.5495281
56.404999,12.350631,10.185945,12.350631,10.185945,12.350631,10.185945
56.41,11.753623,10.812377,11.753623,10.812377,11.753623,10.812377
56.415001,11.145015,11.428208,11.145015,11.428208,11.145015,11.428208
56.419998,10.525407,12.03283,10.525407,12.03283,10.525407,12.03283
56.424999,9.8954096,12.625647,9.8954096,12.625647,9.8954096,12.625647
56.43,9.2556467,13.206071,9.2556467,13.206071,9.2556467,13.206071
56.435001,8.6067476,13.773531,8.6067476,13.773531,8.6067476,13.773531
56.439999,7.9493532,14.327468,7.9493532,14.327468,7.9493532,14.327468
56.445,7.2841125,14.867333,7.2841125,14.867333,7.2841125,14.867333
56.450001,6.6116824,15.392595,6.6116824,15.392595,6.6116824,15.392595
56.455002,5.9327259,15.902736,5.9327259,15.902736,5.9327259,15.902736
56.459999,5.2479134,16.397249,5.2479134,16.397249,5.2479134,16.397249
56.465,4.5579205,16.87565,4.5579205,16.87565,4.5579205,16.87565
56.470001,3.8634281,17.337467,3.8634281,17.337467,3.8634281,17.337467
56.474998,3.165122,17.78224,3.165122,17.78224,3.165122,17.78224
56.48,2.4636908,18.209534,2.4636908,18.209534,2.4636908,18.209534
56.485001,1.7598271,18.618925,1.7598271,18.618925,1.7598271,18.618925
56.490002,1.0542254,19.01001,1.0542254,19.01001,1.0542254,19.01001
56.494999,0.34758216,19.382402,0.34758216,19.382402,0.34758216,19.382402
56.5,-0.35940543,19.735735,-0.35940543,19.735735,-0.35940543,19.735735
56.505001,-1.0660396,20.06966,-1.0660396,20.06966,-1.0660396,20.06966
56.509998,-1.7716229,20.383846,-1.7716229,20.383846,-1.7716229,20.383846
56.514999,-2.4754591,20.677984,-2.4754591,20.677984,-2.4754591,20.677984
56.52,-3.1768534,20.951784,-3.1768534,20.951784,-3.1768534,20.951784
56.525002,-3.875114,21.204975,-3.875114,21.204975,-3.875114,21.204975
56.529999,-4.5695515,21.437307,-4.5695515,21.437307,-4.5695515,21.437307
56.535,-5.2594805,21.648552,-5.2594805,21.648552,-5.2594805,21.648552
56.540001,-5.9442205,21.838499,-5.9442205,21.838499,-5.9442205,21.838499
56.544998,-6.6230955,22.006964,-6.6230955,22.006964,-6.6230955,22.006964
56.549999,-7.2954354,22.153778,-7.2954354,22.153778,-7.2954354,22.153778
56.555,-7.960577,22.278795,-7.960577,22.278795,-7.960577,22.278795
56.560001,-8.6178637,22.381897,-8.6178637,22.381897,-8.6178637,22.381897
56.564999,-9.2666464,22.462976,-9.2666464,22.462976,-9.2666464,22.462976
56.57,-9.9062853,22.521955,-9.9062853,22.521955,-9.9062853,22.521955
56.575001,-10.53615,22.558775,-10.53615,22.558775,-10.53615,22.558775
56.580002,-11.155618,22.5734,-11.155618,22.5734,-11.155618,22.5734
56.584999,-11.764077,22.565817,-11.764077,22.565817,-11.764077,22.565817
56.59,-12.360928,22.536032,-12.360928,22.536032,-12.360928,22.536032
56.595001,-12.945581,22.484074,-12.945581,22.484074,-12.945581,22.484074
56.599998,-13.51746,22.409992,-13.51746,22.409992,-13.51746,22.409992
56.605,-14.076,22.313864,-14.076,22.313864,-14.076,22.313864
56.610001,-14.62065,22.195784,-14.62065,22.195784,-14.62065,22.195784
56.615002,-15.150872,22.055864,-15.150872,22.055864,-15.150872,22.055864
56.619999,-15.666144,21.894245,-15.666144,21.894245,-15.666144,21.894245
56.625,-16.165956,21.711088,-16.165956,21.711088,-16.165956,21.711088
56.630001,-16.649817,21.506573,-16.649817,21.506573,-16.649817,21.506573
56.634998,-17.117245,21.280899,-17.117245,21.280899,-17.117245,21.280899
56.639999,-17.567783,21.034292,-17.567783,21.034292,-17.567783,21.034292
56.645,-18.000986,20.766993,-18.000986,20.766993,-18.000986,20.766993
56.650002,-18.416424,20.479267,-18.416424,20.479267,-18.416424,20.479267
56.654999,-18.813688,20.171398,-18.813688,20.171398,-18.813688,20.171398
56.66,-19.192389,19.843691,-19.192389,19.843691,-19.192389,19.843691
56.665001,-19.552147,19.496466,-19.552147,19.496466,-19.552147,19.496466
56.669998,-19.892612,19.130068,-19.892612,19.130068,-19.892612,19.130068
56.674999,-20.213448,18.744858,-20.213448,18.744858,-20.213448,18.744858
56.68,-20.514336,18.341217,-20.514336,18.341217,-20.514336,18.341217
56.685001,-20.794981,17.91954,-20.794981,17.91954,-20.794981,17.91954
56.689999,-21.055103,17.480249,-21.055103,17.480249,-21.055103,17.480249
56.695,-21.294449,17.023771,-21.294449,17.023771,-21.294449,17.023771
56.700001,-21.512781,16.550562,-21.512781,16.550562,-21.512781,16.550562
56.705002,-21.709883,16.061085,-21.709883,16.061085,-21.709883,16.061085
56.709999,-21.885563,15.555825,-21.885563,15.555825,-21.885563,15.555825
56.715,-22.039644,15.035281,-22.039644,15.035281,-22.039644,15.035281
56.720001,-22.171976,14.499965,-22.171976,14.499965,-22.171976,14.499965
56.724998,-22.282429,13.950406,-22.282429,13.950406,-22.282429,13.950406
56.73,-22.370892,13.387147,-22.370892,13.387147,-22.370892,13.387147
56.735001,-22.437279,12.810742,-22.437279,12.810742,-22.437279,12.810742
56.740002,-22.481525,12.221763,-22.481525,12.221763,-22.481525,12.221763
56.744999,-22.503586,11.620788,-22.503586,11.620788,-22.503586,11.620788
56.75,-22.503439,11.008411,-22.503439,11.008411,-22.503439,11.008411
56.755001,-22.481085,10.385237,-22.481085,10.385237,-22.481085,10.385237
56.759998,-22.436546,9.7518806,-22.436546,9.7518806,-22.436546,9.7518806
56.764999,-22.369867,9.1089668,-22.369867,9.1089668,-22.369867,9.1089668
56.77,-22.281111,8.4571304,-22.281111,8.4571304,-22.281111,8.4571304
56.775002,-22.17037,7.7970138,-22.17037,7.7970138,-22.17037,7.7970138
56.779999,-22.037748,7.1292691,-22.037748,7.1292691,-22.037748,7.1292691
56.785,-21.883381,6.454555,-21.883381,6.454555,-21.883381,6.454555
56.790001,-21.707418,5.7735376,-21.707418,5.7735376,-21.707418,5.7735376
56.794998,-21.510033,5.0868888,-21.510033,5.0868888,-21.510033,5.0868888
56.799999,-21.291422,4.3952861,-21.291422,4.3952861,-21.291422,4.3952861
56.805,-21.0518,3.6994119,-21.0518,3.6994119,-21.0518,3.6994119
56.810001,-20.791405,2.999953,-20.791405,2.999953,-20.791405,2.999953
56.814999,-20.51049,2.2976,-20.51049,2.2976,-20.51049,2.2976
56.82,-20.209337,1.5930456,-20.209337,1.5930456,-20.209337,1.5930456
56.825001,-19.888241,0.88698512,-19.888241,0.88698512,-19.888241,0.88698512
56.830002,-19.547518,0.18011543,-19.547518,0.18011543,-19.547518,0.18011543
56.834999,-19.187504,-0.52686596,-19.187504,-0.52686596,-19.187504,-0.52686596
56.84,-18.808558,-1.2332613,-18.808558,-1.2332613,-18.808558,-1.2332613
56.845001,-18.411049,-1.9383736,-18.411049,-1.9383736,-18.411049,-1.9383736
56.849998,-17.995373,-2.6415069,-17.995373,-2.6415069,-17.995373,-2.6415069
56.855,-17.561939,-3.3419676,-17.561939,-3.3419676,-17.561939,-3.3419676
56.860001,-17.111176,-4.0390639,-17.111176,-4.0390639,-17.111176,-4.0390639
56.865002,-16.643526,-4.7321086,-16.643526,-4.7321086,-16.643526,-4.7321086
56.869999,-16.159451,-5.4204178,-16.159451,-5.4204178,-16.159451,-5.4204178
56.875,-15.659431,-6.1033111,-15.659431,-6.1033111,-15.659431,-6.1033111
56.880001,-15.143958,-6.7801161,-15.143958,-6.7801161,-15.143958,-6.7801161
56.884998,-14.613542,-7.4501638,-14.613542,-7.4501638,-14.613542,-7.4501638
56.889999,-14.068704,-8.112793,-14.068704,-8.112793,-14.068704,-8.112793
56.895,-13.509983,-8.7673512,-13.509983,-8.7673512,-13.509983,-8.7673512
56.900002,-12.937931,-9.4131908,-12.937931,-9.4131908,-12.937931,-9.4131908
56.904999,-12.353112,-10.049675,-12.353112,-10.049675,-12.353112,-10.049675
56.91,-11.756104,-10.676176,-11.756104,-10.676176,-11.756104,-10.676176
56.915001,-11.147494,-11.292075,-11.147494,-11.292075,-11.147494,-11.292075
56.919998,-10.527884,-11.896765,-10.527884,-11.896765,-10.527884,-11.896765
56.924999,-9.8978863,-12.489649,-9.8978863,-12.489649,-9.8978863,-12.489649
56.93,-9.2581215,-13.070142,-9.2581215,-13.070142,-9.2581215,-13.070142
56.935001,-8.6092215,-13.63767,-8.6092215,-13.63767,-8.6092215,-13.63767
56.939999,-7.9518261,-14.191674,-7.9518261,-14.191674,-7.9518261,-14.191674
56.945,-7.2865844,-14.731607,-7.2865844,-14.731607,-7.2865844,-14.731607
56.950001,-6.6141529,-15.256938,-6.6141529,-15.256938,-6.6141529,-15.256938
56.955002,-5.935195,-15.767146,-5.935195,-15.767146,-5.935195,-15.767146
56.959999,-5.2503815,-16.261728,-5.2503815,-16.261728,-5.2503815,-16.261728
56.965,-4.5603871,-16.740196,-4.5603871,-16.740196,-4.5603871,-16.740196
56.970001,-3.8658936,-17.20208,-3.8658936,-17.20208,-3.8658936,-17.20208
56.974998,-3.1675861,-17.646921,-3.1675861,-17.646921,-3.1675861,-17.646921
56.98,-2.4661539,-18.074282,-2.4661539,-18.074282,-2.4661539,-18.074282
56.985001,-1.7622889,-18.483742,-1.7622889,-18.483742,-1.7622889,-18.483742
56.990002,-1.056686,-18.874893,-1.056686,-18.874893,-1.056686,-18.874893
56.994999,-0.35004151,-19.247355,-0.35004151,-19.247355,-0.35004151,-19.247355
57,0.35694733,-19.600754,0.35694733,-19.600754,0.35694733,-19.600754
57.005001,1.0635827,-19.934746,1.0635827,-19.934746,1.0635827,-19.934746
57.009998,1.7691672,-20.249001,1.7691672,-20.249001,1.7691672,-20.249001
57.014999,2.4730046,-20.543205,2.4730046,-20.543205,2.4730046,-20.543205
57.02,3.1744003,-20.817072,3.1744003,-20.817072,3.1744003,-20.817072
57.025002,3.8726621,-21.070332,3.8726621,-21.070332,3.8726621,-21.070332
57.029999,4.567101,-21.302731,4.567101,-21.302731,4.567101,-21.302731
57.035,5.257031,-21.514042,5.257031,-21.514042,5.257031,-21.514042
57.040001,5.9417725,-21.704058,5.9417725,-21.704058,5.9417725,-21.704058
57.044998,6.6206484,-21.872589,6.6206484,-21.872589,6.6206484,-21.872589
57.049999,7.2929897,-22.01947,7.2929897,-22.01947,7.2929897,-22.01947
57.055,7.9581323,-22.144556,7.9581323,-22.144556,7.9581323,-22.144556
57.060001,8.6154203,-22.247723,8.6154203,-22.247723,8.6154203,-22.247723
57.064999,9.264204,-22.328869,9.264204,-22.328869,9.264204,-22.328869
57.07,9.9038448,-22.387915,9.9038448,-22.387915,9.9038448,-22.387915
57.075001,10.53371,-22.424803,10.53371,-22.424803,10.53371,-22.424803
57.080002,11.153179,-22.439495,11.153179,-22.439495,11.153179,-22.439495
57.084999,11.76164,-22.431978,11.76164,-22.431978,11.76164,-22.431978
57.09,12.358492,-22.40226,12.358492,-22.40226,12.358492,-22.40226
57.095001,12.943147,-22.350368,12.943147,-22.350368,12.943147,-22.350368
57.099998,13.515026,-22.276356,13.515026,-22.276356,13.515026,-22.276356
57.105,14.073567,-22.180294,14.073567,-22.180294,14.073567,-22.180294
57.110001,14.618219,-22.062279,14.618219,-22.062279,14.618219,-22.062279
57.115002,15.148442,-21.922426,15.148442,-21.922426,15.148442,-21.922426
57.119999,15.663715,-21.760876,15.663715,-21.760876,15.663715,-21.760876
57.125,16.163528,-21.577784,16.163528,-21.577784,16.163528,-21.577784
57.130001,16.64739,-21.373335,16.64739,-21.373335,16.64739,-21.373335
57.134998,17.11482,-21.147728,17.11482,-21.147728,17.11482,-21.147728
57.139999,17.565359,-20.901188,17.565359,-20.901188,17.565359,-20.901188
57.145,17.998562,-20.633955,17.998562,-20.633955,17.998562,-20.633955
57.150002,18.414001,-20.346296,18.414001,-20.346296,18.414001,-20.346296
57.154999,18.811268,-20.038494,18.811268,-20.038494,18.811268,-20.038494
57.16,19.189968,-19.710852,19.189968,-19.710852,19.189968,-19.710852
57.165001,19.54973,-19.363693,19.54973,-19.363693,19.54973,-19.363693
57.169998,19.890196,-18.997362,19.890196,-18.997362,19.890196,-18.997362
57.174999,20.211033,-18.612219,20.211033,-18.612219,20.211033,-18.612219
57.18,20.511923,-18.208643,20.511923,-18.208643,20.511923,-18.208643
57.185001,20.792568,-17.787035,20.792568,-17.787035,20.792568,-17.787035
57.189999,21.052692,-17.347809,21.052692,-17.347809,21.052692,-17.347809
57.195,21.292038,-16.891397,21.292038,-16.891397,21.292038,-16.891397
57.200001,21.510372,-16.418253,21.510372,-16.418253,21.510372,-16.418253
57.205002,21.707476,-15.928843,21.707476,-15.928843,21.707476,-15.928843
57.209999,21.883156,-15.42365,21.883156,-15.42365,21.883156,-15.42365
57.215,22.037237,-14.903171,22.037237,-14.903171,22.037237,-14.903171
57.220001,22.169571,-14.367921,22.169571,-14.367921,22.169571,-14.367921
57.224998,22.280025,-13.818428,22.280025,-13.818428,22.280025,-13.818428
57.23,22.36849,-13.255235,22.36849,-13.255235,22.36849,-13.255235
57.235001,22.434877,-12.678897,22.434877,-12.678897,22.434877,-12.678897
57.240002,22.479124,-12.089982,22.479124,-12.089982,22.479124,-12.089982
57.244999,22.501186,-11.489074,22.501186,-11.489074,22.501186,-11.489074
57.25,22.501041,-10.876762,22.501041,-10.876762,22.501041,-10.876762
57.255001,22.478689,-10.253654,22.478689,-10.253654,22.478689,-10.253654
57.259998,22.434151,-9.6203642,22.434151,-9.6203642,22.434151,-9.6203642
57.264999,22.367472,-8.9775162,22.367472,-8.9775162,22.367472,-8.9775162
57.27,22.278719,-8.3257446,22.278719,-8.3257446,22.278719,-8.3257446
57.275002,22.167978,-7.6656942,22.167978,-7.6656942,22.167978,-7.6656942
57.279999,22.035358,-6.9980154,22.035358,-6.9980154,22.035358,-6.9980154
57.285,21.880991,-6.3233671,21.880991,-6.3233671,21.880991,-6.3233671
57.290001,21.70503,-5.642415,21.70503,-5.642415,21.70503,-5.642415
57.294998,21.507647,-4.9558315,21.507647,-4.9558315,21.507647,-4.9558315
57.299999,21.289038,-4.2642941,21.289038,-4.2642941,21.289038,-4.2642941
57.305,21.049416,-3.5684857,21.049416,-3.5684857,21.049416,-3.5684857
57.310001,20.789021,-2.8690925,20.789021,-2.8690925,20.789021,-2.8690925
57.314999,20.508108,-2.1668046,20.508108,-2.1668046,20.508108,-2.1668046
57.32,20.206957,-1.4623156,20.206957,-1.4623156,20.206957,-1.4623156
57.325001,19.88586,-0.75632048,19.88586,-0.75632048,19.88586,-0.75632048
57.330002,19.545139,-0.049516108,19.545139,-0.049516108,19.545139,-0.049516108
57.334999,19.185127,0.65739995,19.185127,0.65739995,19.185127,0.65739995
57.34,18.806181,1.3637301,18.806181,1.3637301,18.806181,1.3637301
57.345001,18.408674,2.0687771,18.408674,2.0687771,18.408674,2.0687771
57.349998,17.993,2.7718453,17.993,2.7718453,17.993,2.7718453
57.355,17.559566,3.4722409,17.559566,3.4722409,17.559566,3.4722409
57.360001,17.108805,4.1692724,17.108805,4.1692724,17.108805,4.1692724
57.365002,16.641155,4.8622518,16.641155,4.8622518,16.641155,4.8622518
57.369999,16.157082,5.5504956,16.157082,5.5504956,16.157082,5.5504956
57.375,15.657063,6.2333241,15.657063,6.2333241,15.657063,6.2333241
57.380001,15.141592,6.9100637,15.141592,6.9100637,15.141592,6.9100637
57.384998,14.611176,7.5800467,14.611176,7.5800467,14.611176,7.5800467
57.389999,14.066339,8.2426109,14.066339,8.2426109,14.066339,8.2426109
57.395,13.507621,8.8971043,13.507621,8.8971043,13.507621,8.8971043
57.400002,12.93557,9.5428791,12.93557,9.5428791,12.93557,9.5428791
57.404999,12.350752,10.179298,12.350752,10.179298,12.350752,10.179298
57.41,11.753744,10.805735,11.753744,10.805735,11.753744,10.805735
57.415001,11.145136,11.421569,11.145136,11.421569,11.145136,11.421569
57.419998,10.525528,12.026195,10.525528,12.026195,10.525528,12.026195
57.424999,9.8955307,12.619014,9.8955307,12.619014,9.8955307,12.619014
57.43,9.2557669,13.199441,9.2557669,13.199441,9.2557669,13.199441
57.435001,8.6068678,13.766905,8.6068678,13.766905,8.6068678,13.766905
57.439999,7.9494739,14.320845,7.9494739,14.320845,7.9494739,14.320845
57.445,7.2842331,14.860714,7.2842331,14.860714,7.2842331,14.860714
57.450001,6.6118031,15.38598,6.6118031,15.38598,6.6118031,15.38598
57.455002,5.9328461,15.896123,5.9328461,15.896123,5.9328461,15.896123
57.459999,5.2480335,16.39064,5.2480335,16.39064,5.2480335,16.39064
57.465,4.5580406,16.869045,4.5580406,16.869045,4.5580406,16.869045
57.470001,3.8635483,17.330864,3.8635483,17.330864,3.8635483,17.330864
57.474998,3.1652422,17.77564,3.1652422,17.77564,3.1652422,17.77564
57.48,2.4638109,18.202938,2.4638109,18.202938,2.4638109,18.202938
57.485001,1.7599472,18.612331,1.7599472,18.612331,1.7599472,18.612331
57.490002,1.0543455,19.00342,1.0543455,19.00342,1.0543455,19.00342
57.494999,0.34770209,19.375816,0.34770209,19.375816,0.34770209,19.375816
57.5,-0.35928553,19.729153,-0.35928553,19.729153,-0.35928553,19.729153
57.505001,-1.0659198,20.06308,-1.0659198,20.06308,-1.0659198,20.06308
57.509998,-1.7715031,20.37727,-1.7715031,20.37727,-1.7715031,20.37727
57.514999,-2.4753394,20.671412,-2.4753394,20.671412,-2.4753394,20.671412
57.52,-3.176734,20.945213,-3.176734,20.945213,-3.176734,20.945213
57.525002,-3.8749945,21.198408,-3.8749945,21.198408,-3.8749945,21.198408
57.529999,-4.5694318,21.430744,-4.5694318,21.430744,-4.5694318,21.430744
57.535,-5.2593613,21.641993,-5.2593613,21.641993,-5.2593613,21.641993
57.540001,-5.9441013,21.831944,-5.9441013,21.831944,-5.9441013,21.831944
57.544998,-6.6229763,22.00041,-6.6229763,22.00041,-6.6229763,22.00041
57.549999,-7.2953162,22.147226,-7.2953162,22.147226,-7.2953162,22.147226
57.555,-7.9604578,22.272249,-7.9604578,22.272249,-7.9604578,22.272249
57.560001,-8.6177444,22.375353,-8.6177444,22.375353,-8.6177444,22.375353
57.564999,-9.2665272,22.456434,-9.2665272,22.456434,-9.2665272,22.456434
57.57,-9.906167,22.515417,-9.906167,22.515417,-9.906167,22.515417
57.575001,-10.536031,22.552242,-10.536031,22.552242,-10.536031,22.552242
57.580002,-11.155499,22.56687,-11.155499,22.56687,-11.155499,22.56687
57.584999,-11.763958,22.55929,-11.763958,22.55929,-11.763958,22.55929
57.59,-12.360809,22.529507,-12.360809,22.529507,-12.360809,22.529507
57.595001,-12.945462,22.477552,-12.945462,22.477552,-12.945462,22.477552
57.599998,-13.517342,22.403475,-13.517342,22.403475,-13.517342,22.403475
57.605,-14.075882,22.30735,-14.075882,22.30735,-14.075882,22.30735
