"Time","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smrE.is[1]","loadInertiaM.phi","loadInertiaE.phi","smrE.idq_sr[1]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertiaM.w","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","vfController.x","smrM.is[2]","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smrE.idq_rr[1]","smrE.is[2]","smrE.idq_sr[2]","smrE.idq_rr[2]","loadInertiaE.w"
1.2891001,0.11976878,60.478756,60.479,119.13104,119.13103,41.223557,-0.081010155,156.17867,-0.42238727,247.90308,-8.7365026,-0.42990288,4.4569945,-8.7370758,50.742493,-21.280602,156.17873
1.2891999,0.10620573,59.673458,59.673687,119.14666,119.14665,41.224552,-0.081095226,156.18001,-0.42236945,247.93449,-6.7111955,-0.43345419,4.4541144,-6.7117357,50.739655,-21.249784,156.18007
1.2893,0.092537768,58.810062,58.810329,119.16228,119.16227,41.225555,-0.08118017,156.18134,-0.42235163,247.96591,-4.6793895,-0.43657768,4.4512339,-4.6799521,50.736805,-21.218998,156.1814
1.2894,0.078778401,57.889473,57.889774,119.17789,119.17789,41.226559,-0.081264988,156.18266,-0.42233384,247.99733,-2.6431265,-0.43927029,4.4483519,-2.6437032,50.733948,-21.188242,156.18272
1.2895,0.064941213,56.912632,56.912918,119.19351,119.1935,41.227566,-0.081349686,156.18399,-0.42231604,248.02875,-0.60441804,-0.44152936,4.4454689,-0.60497093,50.731079,-21.157516,156.18405
1.2896,0.051039848,55.880432,55.880718,119.20913,119.20912,41.228573,-0.081434265,156.18532,-0.42229825,248.06015,1.434795,-0.4433527,4.442585,1.4342604,50.728199,-21.126825,156.18538
1.2897,0.037088029,54.793846,54.794174,119.22475,119.22474,41.229584,-0.081518717,156.18665,-0.42228049,248.09157,3.472558,-0.44473842,4.4397001,3.4720056,50.725315,-21.096165,156.18671
1.2898,0.02309953,53.653996,53.65435,119.24036,119.24036,41.230595,-0.08160305,156.18796,-0.42226276,248.12299,5.5068398,-0.44568521,4.4368148,5.5062819,50.72242,-21.065536,156.18802
1.2898999,0.0090881661,52.462036,52.462353,119.25599,119.25598,41.231609,-0.081687257,156.18927,-0.422245,248.1544,7.5356293,-0.44619215,4.433929,7.5351086,50.719513,-21.034941,156.18933
1.29,-0.0049322508,51.219013,51.219353,119.27161,119.2716,41.232624,-0.081771344,156.19058,-0.42222726,248.18582,9.5570307,-0.44625869,4.4310422,9.5565119,50.716602,-21.004377,156.19064
1.2901,-0.018947879,49.926178,49.926556,119.28722,119.28722,41.233643,-0.081855305,156.19189,-0.42220956,248.21724,11.569056,-0.44588476,4.4281549,11.568524,50.713684,-20.973846,156.19196
1.2902,-0.032944877,48.584827,48.58522,119.30284,119.30283,41.234661,-0.081939146,156.19321,-0.42219186,248.24866,13.569715,-0.44507077,4.4252672,13.569187,50.710754,-20.94335,156.19327
1.2903,-0.046909433,47.196312,47.196659,119.31847,119.31846,41.23568,-0.082022861,156.1945,-0.42217416,248.28006,15.557041,-0.44381753,4.4223795,15.556555,50.707821,-20.912886,156.19456
1.2904,-0.060827773,45.761837,45.762222,119.33408,119.33408,41.236702,-0.082106464,156.19582,-0.42215645,248.31148,17.529186,-0.44212621,4.4194908,17.528692,50.704876,-20.882456,156.19588
1.2905,-0.074686147,44.28289,44.283306,119.3497,119.34969,41.237728,-0.08218994,156.19711,-0.42213878,248.3429,19.484182,-0.43999851,4.4166026,19.483681,50.701927,-20.85206,156.19717
1.2905999,-0.088470884,42.760937,42.761356,119.36532,119.36531,41.238754,-0.08227329,156.19841,-0.42212114,248.37431,21.420107,-0.43743655,4.4137139,21.419619,50.698975,-20.821697,156.19847
1.2907,-0.10216838,41.197468,41.197853,119.38094,119.38094,41.23978,-0.08235652,156.19969,-0.42210349,248.40573,23.335079,-0.43444282,4.4108253,23.334621,50.696011,-20.79137,156.19975
1.2908,-0.11576511,39.593899,39.594318,119.39656,119.39655,41.240807,-0.082439631,156.20099,-0.42208585,248.43715,25.227287,-0.43102029,4.4079366,25.226826,50.693047,-20.761076,156.20105
1.2909,-0.12924765,37.95187,37.952316,119.41218,119.41218,41.241837,-0.082522623,156.20227,-0.42206821,248.46857,27.094854,-0.42717233,4.4050484,27.094393,50.690071,-20.730818,156.20233
1.291,-0.14260271,36.273018,36.273449,119.4278,119.4278,41.242867,-0.082605496,156.20357,-0.4220506,248.49998,28.935946,-0.42290273,4.4021597,28.935501,50.687096,-20.700594,156.20361
1.2911,-0.15581709,34.558933,34.559345,119.44342,119.44341,41.243896,-0.082688242,156.20485,-0.42203298,248.53139,30.748787,-0.41821575,4.3992715,30.748363,50.684113,-20.670406,156.2049
1.2912,-0.16887775,32.811237,32.81168,119.45905,119.45904,41.24493,-0.082770869,156.20612,-0.4220154,248.56281,32.531639,-0.41311595,4.3963838,32.531216,50.681122,-20.640253,156.20618
1.2913001,-0.1817718,31.031693,31.032156,119.47466,119.47466,41.24596,-0.082853377,156.2074,-0.42199782,248.59422,34.282742,-0.40760836,4.3934965,34.282322,50.678131,-20.610134,156.20746
1.2914,-0.19448653,29.222073,29.222504,119.49029,119.49028,41.246994,-0.082935765,156.20868,-0.42198026,248.62564,36.000378,-0.4016985,4.3906093,35.999981,50.675133,-20.580053,156.20872
1.2915,-0.20700936,27.384056,27.384485,119.50591,119.5059,41.248032,-0.083018027,156.20995,-0.42196271,248.65706,37.682903,-0.39539212,4.3877225,37.682518,50.672134,-20.550007,156.21001
1.2916,-0.21932794,25.519432,25.519894,119.52153,119.52152,41.249065,-0.083100177,156.21121,-0.42194515,248.68848,39.328682,-0.38869542,4.3848367,39.328304,50.669128,-20.519999,156.21127
1.2917,-0.23143013,23.630074,23.630543,119.53715,119.53714,41.250099,-0.083182201,156.21248,-0.4219276,248.71989,40.936096,-0.3816151,4.3819513,40.93573,50.666122,-20.490025,156.21254
1.2918,-0.24330397,21.717857,21.718273,119.55277,119.55276,41.251137,-0.083264105,156.21373,-0.42191008,248.75131,42.503582,-0.37415808,4.3790665,42.503235,50.663109,-20.460089,156.21379
1.2919,-0.25493771,19.784506,19.784948,119.56839,119.56838,41.252174,-0.083345897,156.215,-0.42189258,248.78271,44.029633,-0.36633176,4.3761826,44.029297,50.660095,-20.430189,156.21506
1.2920001,-0.26631993,17.83198,17.832449,119.58401,119.58401,41.253212,-0.083427563,156.21625,-0.42187509,248.81413,45.512756,-0.35814378,4.3732996,45.512428,50.657082,-20.400328,156.21631
1.2921,-0.27743933,15.862209,15.862677,119.59963,119.59962,41.25425,-0.08350911,156.21751,-0.4218576,248.84555,46.951508,-0.34960231,4.3704171,46.951191,50.65406,-20.370502,156.21756
1.2922,-0.28828499,13.877126,13.877549,119.61526,119.61525,41.255287,-0.083590537,156.21877,-0.4218401,248.87697,48.344482,-0.34071577,4.3675361,48.344181,50.651043,-20.340715,156.21881
1.2923,-0.29884616,11.878552,11.879001,119.63087,119.63087,41.256325,-0.083671845,156.22,-0.42182264,248.90839,49.690338,-0.33149287,4.3646555,49.690048,50.648018,-20.310965,156.22006
1.2924,-0.30911243,9.8685083,9.8689766,119.6465,119.64649,41.257362,-0.083753034,156.22125,-0.4218052,248.9398,50.987759,-0.32194275,4.3617764,50.98748,50.644997,-20.281254,156.22131
1.2925,-0.31907368,7.8489799,7.8494334,119.66212,119.66212,41.2584,-0.083834104,156.22249,-0.42178774,248.97122,52.235485,-0.31207484,4.3588982,52.235218,50.641972,-20.251579,156.22255
1.2926,-0.32872006,5.8219132,5.8223376,119.67774,119.67773,41.259441,-0.083915062,156.22374,-0.42177033,249.00264,53.432304,-0.3018989,4.3560209,53.432049,50.638943,-20.221945,156.22379
1.2927001,-0.33804205,3.7892168,3.7896633,119.69337,119.69336,41.260479,-0.083995894,156.22498,-0.4217529,249.03404,54.577049,-0.29142487,4.3531451,54.576809,50.635918,-20.192347,156.22502
1.2927999,-0.34703046,1.75293,1.7533891,119.70899,119.70898,41.261517,-0.084076613,156.22621,-0.4217355,249.06546,55.66861,-0.28066319,4.3502703,55.668385,50.632889,-20.162788,156.22626
1.2929,-0.35567641,-0.28493434,-0.2845026,119.72461,119.7246,41.262554,-0.084157206,156.22743,-0.42171809,249.09688,56.705933,-0.26962447,4.3473969,56.705715,50.629864,-20.133268,156.22749
1.293,-0.36397138,-2.322448,-2.3220279,119.74023,119.74023,41.263592,-0.084237687,156.22867,-0.42170072,249.1283,57.688,-0.25831956,4.3445249,57.68779,50.626835,-20.103788,156.22873
1.2931,-0.37190711,-4.3576417,-4.357203,119.75586,119.75585,41.264633,-0.084318049,156.22989,-0.42168334,249.15971,58.61385,-0.24675962,4.3416543,58.613659,50.623806,-20.074347,156.22995
1.2932,-0.37947586,-6.3884907,-6.3880472,119.77148,119.77148,41.265671,-0.084398292,156.23111,-0.42166597,249.19113,59.482597,-0.23495609,4.3387847,59.482422,50.620781,-20.044945,156.23117
1.2933,-0.38667014,-8.4129868,-8.4125824,119.7871,119.78709,41.266708,-0.084478423,156.23233,-0.42164862,249.22255,60.293411,-0.22292061,4.335917,60.293232,50.617756,-20.015583,156.23239
1.2934,-0.39348277,-10.429251,-10.42884,119.80273,119.80272,41.267746,-0.084558427,156.23355,-0.42163128,249.25397,61.045464,-0.21066505,4.3330512,61.045303,50.614731,-19.986261,156.23361
1.2934999,-0.39990711,-12.43528,-12.434855,119.81835,119.81834,41.268784,-0.08463832,156.23477,-0.42161396,249.28537,61.738045,-0.19820148,4.3301864,61.737907,50.611706,-19.956978,156.23482
1.2936,-0.40593678,-14.429097,-14.428676,119.83398,119.83397,41.269817,-0.084718093,156.23598,-0.42159665,249.31679,62.370491,-0.18554224,4.3273234,62.370369,50.608685,-19.927736,156.23604
1.2937,-0.41156584,-16.408747,-16.408361,119.84959,119.84959,41.270855,-0.084797755,156.23718,-0.42157933,249.34821,62.942204,-0.17269982,4.3244619,62.94207,50.605663,-19.898533,156.23724
1.2938,-0.41678873,-18.372381,-18.371984,119.86522,119.86521,41.271889,-0.08487729,156.2384,-0.42156205,249.37962,63.452576,-0.15968686,4.3216023,63.452465,50.602646,-19.869371,156.23845
1.2939,-0.42160025,-20.318041,-20.317635,119.88084,119.88084,41.272926,-0.08495672,156.23959,-0.42154476,249.41104,63.901138,-0.14651625,4.3187442,63.901054,50.599628,-19.84025,156.23965
1.294,-0.42599574,-22.243814,-22.243418,119.89647,119.89646,41.27396,-0.085036024,156.2408,-0.4215275,249.44246,64.287483,-0.13320094,4.3158879,64.287399,50.596615,-19.811171,156.24086
1.2941,-0.42997077,-24.147831,-24.147459,119.91209,119.91209,41.274994,-0.085115217,156.242,-0.42151022,249.47388,64.611221,-0.11975413,4.3130336,64.61113,50.593605,-19.782131,156.24205
1.2941999,-0.43352148,-26.028284,-26.027906,119.92772,119.92771,41.276028,-0.08519429,156.24319,-0.42149299,249.50529,64.871994,-0.10618903,4.3101811,64.871933,50.590595,-19.753134,156.24326
1.2943,-0.43664432,-27.88331,-27.882929,119.94334,119.94334,41.277061,-0.085273251,156.24438,-0.42147574,249.5367,65.069595,-0.092519052,4.3073306,65.069557,50.587589,-19.724176,156.24445
1.2944,-0.43933621,-29.711086,-29.710718,119.95897,119.95896,41.278091,-0.085352093,156.24557,-0.42145851,249.56812,65.20385,-0.078757696,4.304482,65.203804,50.584587,-19.695261,156.24564
1.2945,-0.44159454,-31.509853,-31.509501,119.97459,119.97459,41.279125,-0.085430823,156.24677,-0.42144132,249.59953,65.274597,-0.064918548,4.3016348,65.274551,50.581589,-19.666388,156.24683
1.2946,-0.44341701,-33.277878,-33.277523,119.99022,119.99021,41.280155,-0.085509434,156.24796,-0.42142412,249.63095,65.281746,-0.051015235,4.29879,65.281738,50.578594,-19.637556,156.248
1.2947,-0.44480184,-35.01342,-35.013065,120.00584,120.00584,41.281185,-0.085587934,156.24913,-0.42140692,249.66237,65.225334,-0.037061509,4.2959476,65.225342,50.575603,-19.608765,156.24919
1.2948,-0.4457477,-36.714771,-36.714436,120.02147,120.02146,41.282211,-0.085666314,156.25032,-0.42138973,249.69379,65.105446,-0.023071142,4.2931066,65.105438,50.57262,-19.580017,156.25037
1.2948999,-0.44625363,-38.38031,-38.379982,120.03709,120.03709,41.283241,-0.085744582,156.2515,-0.42137256,249.7252,64.922119,-0.0090579232,4.2902679,64.922127,50.569637,-19.551311,156.25154
1.295,-0.44631907,-40.008411,-40.00808,120.05272,120.05271,41.284267,-0.085822739,156.25267,-0.42135543,249.75662,64.675568,0.0049643088,4.2874312,64.675606,50.566662,-19.522648,156.25272
1.2951,-0.44594407,-41.597473,-41.597149,120.06834,120.06834,41.285294,-0.085900776,156.25383,-0.42133826,249.78802,64.366051,0.018981712,4.2845964,64.366104,50.563686,-19.494028,156.25389
1.2952,-0.44512892,-43.14595,-43.145641,120.08397,120.08396,41.28632,-0.085978694,156.255,-0.42132112,249.81944,63.993908,0.032980446,4.281764,63.993927,50.560722,-19.465448,156.25507
1.2953,-0.44387442,-44.652355,-44.65205,120.09959,120.09959,41.287342,-0.086056508,156.25616,-0.42130402,249.85086,63.559387,0.046946708,4.278934,63.559441,50.557758,-19.436914,156.25623
1.2954,-0.44218183,-46.115208,-46.114906,120.11522,120.11521,41.288368,-0.086134203,156.25734,-0.42128691,249.88228,63.062988,0.060866706,4.2761059,63.063072,50.554802,-19.408421,156.25739
1.2955,-0.44005281,-47.533085,-47.532791,120.13084,120.13084,41.289391,-0.086211786,156.2585,-0.4212698,249.9137,62.505211,0.074726701,4.2732801,62.505302,50.551853,-19.379972,156.25854
1.2956001,-0.43748951,-48.904606,-48.904324,120.14647,120.14646,41.290409,-0.086289249,156.25966,-0.42125273,249.94511,61.886612,0.088513009,4.2704563,61.886677,50.548908,-19.351566,156.2597
1.2957,-0.43449435,-50.228443,-50.228168,120.16209,120.16209,41.291431,-0.086366601,156.2608,-0.42123565,249.97653,61.207699,0.10221203,4.2676353,61.207798,50.545971,-19.323204,156.26086
1.2958,-0.43107033,-51.503304,-51.503036,120.17772,120.17771,41.29245,-0.086443841,156.26196,-0.42121857,250.00795,60.4692,0.11581025,4.2648163,60.469334,50.543037,-19.294884,156.26201
1.2959,-0.42722088,-52.727951,-52.727688,120.19335,120.19334,41.293468,-0.08652097,156.26311,-0.42120153,250.03935,59.671875,0.12929422,4.2619996,59.671997,50.540112,-19.266607,156.26317
1.296,-0.42294976,-53.901188,-53.900936,120.20898,120.20897,41.294483,-0.086597987,156.26425,-0.42118448,250.07077,58.81646,0.14265066,4.2591848,58.816574,50.537193,-19.238377,156.26431
1.2961,-0.41826117,-55.021873,-55.021629,120.2246,120.22459,41.295498,-0.086674884,156.2654,-0.42116743,250.10219,57.90374,0.15586637,4.2563729,57.903889,50.534283,-19.210188,156.26546
1.2962,-0.41315973,-56.088921,-56.088688,120.24023,120.24022,41.296513,-0.086751677,156.26654,-0.42115042,250.13361,56.934666,0.16892833,4.2535629,56.934841,50.531376,-19.182043,156.2666
1.2963001,-0.40765053,-57.101299,-57.10107,120.25585,120.25584,41.297527,-0.086828351,156.26768,-0.42113343,250.16502,55.910221,0.18182361,4.2507558,55.91037,50.528481,-19.153944,156.26773
1.2964,-0.40173894,-58.05801,-58.057789,120.27148,120.27148,41.298538,-0.086904913,156.26881,-0.42111641,250.19644,54.831318,0.1945395,4.2479506,54.831478,50.525589,-19.125889,156.26888
1.2965,-0.3954308,-58.958118,-58.957912,120.28711,120.2871,41.299549,-0.086981371,156.26996,-0.42109942,250.22786,53.699017,0.20706345,4.2451482,53.699215,50.522705,-19.097876,156.27
1.2966,-0.38873237,-59.800766,-59.800571,120.30273,120.30273,41.30056,-0.08705771,156.27109,-0.42108247,250.25928,52.514465,0.21938311,4.2423477,52.514683,50.519833,-19.06991,156.27113
1.2967,-0.38165027,-60.585144,-60.584942,120.31836,120.31835,41.301567,-0.087133937,156.27222,-0.42106548,250.29068,51.27887,0.23148631,4.2395501,51.279041,50.516964,-19.041986,156.27226
1.2968,-0.3741914,-61.310444,-61.310261,120.33399,120.33398,41.302574,-0.087210052,156.27333,-0.42104852,250.3221,49.993282,0.24336109,4.2367544,49.993488,50.514107,-19.014109,156.27339
1.2969,-0.3663632,-61.97599,-61.975826,120.34962,120.34961,41.303581,-0.087286055,156.27446,-0.42103159,250.35352,48.659042,0.25499573,4.2339616,48.659286,50.511257,-18.986277,156.27452
1.2970001,-0.35817337,-62.581142,-62.580986,120.36524,120.36523,41.304585,-0.087361947,156.27557,-0.42101467,250.38493,47.277473,0.26637876,4.2311711,47.277725,50.508415,-18.958487,156.27563
1.2970999,-0.34963003,-63.12532,-63.125156,120.38087,120.38087,41.305588,-0.087437734,156.2767,-0.42099774,250.41635,45.849945,0.27749896,4.2283831,45.850159,50.505581,-18.930744,156.27675
1.2972,-0.34074154,-63.607948,-63.607807,120.3965,120.39649,41.306591,-0.087513402,156.27782,-0.42098084,250.44777,44.377724,0.28834531,4.2255979,44.377975,50.502758,-18.903046,156.27786
1.2973,-0.33151671,-64.028587,-64.028465,120.41212,120.41212,41.30759,-0.087588966,156.27893,-0.42096394,250.47919,42.862324,0.29890713,4.2228146,42.862614,50.499943,-18.875393,156.27898
1.2974,-0.32196465,-64.386848,-64.386734,120.42776,120.42775,41.30859,-0.087664418,156.28004,-0.42094705,250.5106,41.30526,0.30917403,4.2200341,41.305542,50.497135,-18.847784,156.28009
1.2975,-0.31209481,-64.682373,-64.682251,120.44338,120.44337,41.309589,-0.087739758,156.28114,-0.42093018,250.54201,39.708027,0.31913579,4.2172561,39.708286,50.494339,-18.820223,156.2812
1.2976,-0.30191684,-64.914833,-64.914742,120.45901,120.45901,41.310585,-0.087814987,156.28226,-0.42091331,250.57343,38.072098,0.32878265,4.2144804,38.072399,50.491554,-18.792706,156.2823
1.2977,-0.29144084,-65.084038,-65.083969,120.47464,120.47463,41.311581,-0.087890103,156.28336,-0.42089647,250.60484,36.399147,0.33810502,4.2117076,36.399479,50.488777,-18.765234,156.2834
1.2977999,-0.28067717,-65.189857,-65.189774,120.49026,120.49026,41.312572,-0.087965116,156.28445,-0.42087963,250.63626,34.690842,0.34709379,4.2089372,34.691147,50.486008,-18.737808,156.2845
1.2979,-0.26963645,-65.232132,-65.232056,120.5059,120.50589,41.313564,-0.088040017,156.28555,-0.42086279,250.66768,32.948772,0.35574001,4.2061691,32.949078,50.48325,-18.710428,156.2856
1.298,-0.25832951,-65.210823,-65.210777,120.52152,120.52151,41.314556,-0.088114806,156.28665,-0.42084599,250.6991,31.174618,0.36403516,4.2034039,31.174963,50.480503,-18.683094,156.2867
1.2981,-0.24676757,-65.125977,-65.125954,120.53716,120.53715,41.315548,-0.08818949,156.28773,-0.42082918,250.73051,29.370167,0.37197107,4.2006412,29.370533,50.477768,-18.655806,156.2878
1.2982,-0.23496203,-64.977722,-64.977676,120.55278,120.55277,41.316536,-0.088264063,156.28883,-0.42081237,250.76193,27.537222,0.37953991,4.1978807,27.537548,50.47504,-18.628563,156.28888
1.2983,-0.22292453,-64.766106,-64.766083,120.56841,120.56841,41.31752,-0.088338524,156.28992,-0.42079559,250.79333,25.677439,0.38673419,4.1951232,25.67779,50.472324,-18.601366,156.28996
1.2984,-0.21066694,-64.491371,-64.491386,120.58404,120.58404,41.318508,-0.088412881,156.291,-0.42077881,250.82475,23.792688,0.39354679,4.192368,23.793076,50.469616,-18.574215,156.29105
1.2984999,-0.19820139,-64.153824,-64.153854,120.59967,120.59966,41.319492,-0.088487126,156.29208,-0.42076203,250.85617,21.88484,0.39997104,4.1896152,21.885239,50.466923,-18.547112,156.29213
1.2986,-0.18554017,-63.753807,-63.753807,120.6153,120.6153,41.320473,-0.088561267,156.29315,-0.42074528,250.88759,19.95578,0.40600055,4.1868653,19.956137,50.464241,-18.520052,156.29321
1.2987,-0.17269574,-63.291611,-63.291649,120.63093,120.63092,41.321453,-0.088635296,156.29424,-0.42072853,250.91901,18.007261,0.41162938,4.1841178,18.007654,50.461567,-18.49304,156.2943
1.2988,-0.15968081,-62.76775,-62.767822,120.64656,120.64655,41.322433,-0.08870922,156.2953,-0.42071182,250.95042,16.041264,0.41685194,4.1813731,16.041687,50.458904,-18.466076,156.29536
1.2989,-0.14650823,-62.182766,-62.182842,120.66219,120.66218,41.323414,-0.088783033,156.29639,-0.4206951,250.98184,14.059728,0.42166317,4.1786308,14.06015,50.456257,-18.439156,156.29643
1.299,-0.133191,-61.537216,-61.537277,120.67782,120.67781,41.32439,-0.088856734,156.29745,-0.42067838,251.01326,12.064579,0.42605823,4.1758909,12.064975,50.453617,-18.412283,156.2975
1.2991,-0.11974223,-60.831657,-60.83176,120.69345,120.69344,41.325363,-0.088930339,156.29852,-0.42066169,251.04466,10.057677,0.43003279,4.1731539,10.058106,50.450993,-18.385458,156.29857
1.2992001,-0.10617522,-60.066841,-60.066975,120.70908,120.70907,41.32634,-0.089003831,156.29958,-0.420645,251.07608,8.0410461,0.43358293,4.1704192,8.0415001,50.448376,-18.358679,156.29964
1.2993,-0.092503361,-59.243546,-59.243671,120.72471,120.7247,41.327312,-0.089077212,156.30064,-0.42062834,251.1075,6.0166807,0.4367052,4.1676874,6.0171204,50.445774,-18.331945,156.3007
1.2994,-0.078740142,-58.362526,-58.362648,120.74034,120.74033,41.328281,-0.089150496,156.3017,-0.42061165,251.13892,3.9865096,0.43939647,4.164958,3.9869399,50.443184,-18.30526,156.30176
1.2995,-0.064899139,-57.424603,-57.42477,120.75597,120.75596,41.32925,-0.089223668,156.30276,-0.42059502,251.17033,1.9524775,0.44165406,4.1622314,1.9529372,50.440605,-18.27862,156.30281
1.2996,-0.050994016,-56.430752,-56.430946,120.7716,120.77159,41.330219,-0.089296728,156.30382,-0.42057836,251.20175,-0.083382145,0.44347578,4.1595073,-0.082905687,50.438038,-18.252028,156.30386
