"Time","vLV.y","iLV.y","vHV.y","iHV.y"
0.0091040004,13.532355,-153.23555,23.688772,31.122772
0.0091049997,13.527471,-152.74704,23.791367,20.863279
0.009106,13.520991,-152.09914,23.86013,13.987041
0.0091070002,13.513208,-151.32086,23.906229,9.3770361
0.0091080004,13.50436,-150.43604,23.937136,6.2863755
0.0091089997,13.494641,-149.46414,23.957853,4.2146659
0.00911,13.484212,-148.42116,23.971743,2.8256509
0.00911,13.484212,-148.42116,23.971743,2.8256509
0.00911,13.484212,-148.42116,23.971743,2.8256509
0.0091110002,13.47543,-147.54308,23.507666,49.233402
0.0091120005,13.470036,-147.00351,23.193356,80.66449
0.0091129998,13.467354,-146.73538,22.979452,102.05472
0.009114,13.466857,-146.68567,22.832993,116.7008
0.0091150003,13.468121,-146.81207,22.731783,126.82162
0.0091159996,13.470808,-147.08081,22.660957,133.90434
0.0091169998,13.474648,-147.46472,22.610514,138.94867
0.009118,13.479419,-147.94189,22.573719,142.6281
0.0091190003,13.484946,-148.49467,22.546101,145.38995
0.0091199996,13.491087,-149.10872,22.524654,147.53453
0.0091209998,13.497725,-149.77242,22.507347,149.26521
0.0091220001,13.504764,-150.47632,22.492825,150.7175
0.0091230003,13.512127,-151.21272,22.480179,151.98212
0.0091239996,13.519753,-151.97536,22.468798,153.1203
0.0091249999,13.527591,-152.75911,22.458267,154.1732
0.0091249999,13.527591,-152.75911,22.458267,154.1732
0.0091260001,13.533496,-153.34961,22.966631,103.33688
0.0091270003,13.535849,-153.58481,23.307301,69.269981
0.0091279997,13.535293,-153.52922,23.535688,46.431168
0.0091289999,13.532355,-153.23555,23.688772,31.122772
0.0091300001,13.527471,-152.74706,23.791367,20.863279
0.0091310004,13.520991,-152.09914,23.86013,13.987041
0.0091319997,13.513208,-151.32088,23.906229,9.3770361
0.0091329999,13.50436,-150.43604,23.937136,6.2863755
0.0091340002,13.494641,-149.46414,23.957853,4.2146659
0.0091350004,13.484212,-148.42116,23.971743,2.8256509
0.0091350004,13.484212,-148.42116,23.971743,2.8256509
0.0091350004,13.484212,-148.42116,23.971743,2.8256509
0.0091359997,13.47543,-147.54308,23.507666,49.233402
0.009137,13.470036,-147.00352,23.193356,80.66449
0.0091380002,13.467354,-146.73538,22.979452,102.05472
0.0091390004,13.466857,-146.68567,22.832993,116.70081
0.0091399997,13.468121,-146.81207,22.731783,126.82163
0.009141,13.470808,-147.08081,22.660957,133.90434
0.0091420002,13.474648,-147.46472,22.610514,138.94867
0.0091429995,13.479419,-147.94189,22.573719,142.62811
0.0091439998,13.484946,-148.49467,22.546101,145.38995
0.009145,13.491087,-149.10872,22.524654,147.53453
0.0091460003,13.497725,-149.77242,22.507347,149.26521
0.0091469996,13.504764,-150.47632,22.492825,150.7175
0.0091479998,13.512127,-151.21272,22.480179,151.98212
0.009149,13.519753,-151.97536,22.468798,153.1203
0.0091500003,13.527591,-152.75911,22.458267,154.1732
0.0091500003,13.527591,-152.75911,22.458267,154.1732
0.0091509996,13.533496,-153.34962,22.966631,103.33689
0.0091519998,13.535849,-153.58482,23.307301,69.269981
0.0091530001,13.535293,-153.52922,23.535688,46.431168
0.0091540003,13.532355,-153.23555,23.688772,31.122772
0.0091549996,13.527471,-152.74706,23.791367,20.863281
0.0091559999,13.520991,-152.09914,23.86013,13.987041
0.0091570001,13.513208,-151.32088,23.906229,9.377037
0.0091580003,13.50436,-150.43604,23.937136,6.2863755
0.0091589997,13.494641,-149.46414,23.957853,4.2146659
0.0091599999,13.484212,-148.42116,23.971743,2.8256509
0.0091599999,13.484212,-148.42116,23.971743,2.8256509
0.0091599999,13.484212,-148.42116,23.971743,2.8256509
0.0091610001,13.47543,-147.54308,23.507666,49.233406
0.0091620004,13.470036,-147.00352,23.193356,80.664497
0.0091629997,13.467354,-146.7354,22.979452,102.05472
0.0091639999,13.466857,-146.68567,22.832993,116.70081
0.0091650002,13.468121,-146.81207,22.731783,126.82163
0.0091660004,13.470808,-147.08083,22.660957,133.90434
0.0091669997,13.474648,-147.46472,22.610514,138.94867
0.009168,13.479419,-147.94191,22.573719,142.62811
0.0091690002,13.484947,-148.49467,22.546101,145.38995
0.0091700004,13.491087,-149.10872,22.524654,147.53453
0.0091709998,13.497725,-149.77243,22.507347,149.26521
0.009172,13.504764,-150.47632,22.492825,150.7175
0.0091730002,13.512127,-151.21272,22.480179,151.98212
0.0091739995,13.519753,-151.97536,22.468798,153.1203
0.0091749998,13.527591,-152.75912,22.458267,154.1732
0.0091749998,13.527591,-152.75912,22.458267,154.1732
0.009176,13.533496,-153.34962,22.966631,103.33689
0.0091770003,13.535849,-153.58482,23.307301,69.269981
0.0091779996,13.535293,-153.52922,23.535688,46.431171
0.0091789998,13.532355,-153.23555,23.688772,31.122774
0.0091800001,13.527471,-152.74706,23.791367,20.863281
0.0091810003,13.520991,-152.09915,23.86013,13.987041
0.0091819996,13.513208,-151.32088,23.906229,9.377037
0.0091829998,13.50436,-150.43604,23.937136,6.2863755
0.0091840001,13.494641,-149.46414,23.957853,4.2146664
0.0091850003,13.484212,-148.42117,23.971743,2.8256509
0.0091850003,13.484212,-148.42117,23.971743,2.8256509
0.0091850003,13.484212,-148.42117,23.971743,2.8256509
0.0091859996,13.47543,-147.54309,23.507666,49.233406
0.0091869999,13.470036,-147.00352,23.193356,80.664497
0.0091880001,13.467354,-146.7354,22.979452,102.05472
0.0091890004,13.466857,-146.68567,22.832993,116.70081
0.0091899997,13.468121,-146.81209,22.731783,126.82163
0.0091909999,13.470808,-147.08083,22.660957,133.90434
0.0091920001,13.474648,-147.46474,22.610514,138.94867
0.0091930004,13.479419,-147.94191,22.573719,142.62811
0.0091939997,13.484947,-148.49467,22.546101,145.38995
0.0091949999,13.491087,-149.10873,22.524654,147.53453
0.0091960002,13.497725,-149.77243,22.507347,149.26523
0.0091970004,13.504764,-150.47632,22.492825,150.7175
0.0091979997,13.512127,-151.21272,22.480179,151.98212
0.009199,13.519753,-151.97537,22.468798,153.12032
0.0092000002,13.527591,-152.75912,22.458267,154.1732
0.0092000002,13.527591,-152.75912,22.458267,154.1732
0.0092010004,13.533496,-153.34962,22.966631,103.33689
0.0092019998,13.535849,-153.58482,23.307301,69.269981
0.009203,13.535293,-153.52922,23.535688,46.431171
0.0092040002,13.532355,-153.23557,23.688772,31.122774
0.0092049995,13.527471,-152.74706,23.791367,20.863281
0.0092059998,13.520991,-152.09915,23.86013,13.987041
0.009207,13.513208,-151.32088,23.906229,9.377037
0.0092080003,13.50436,-150.43605,23.937136,6.286376
0.0092089996,13.494641,-149.46414,23.957853,4.2146664
0.0092099998,13.484212,-148.42117,23.971743,2.8256509
0.0092099998,13.484212,-148.42117,23.971743,2.8256509
0.0092099998,13.484212,-148.42117,23.971743,2.8256509
0.0092110001,13.47543,-147.54309,23.507666,49.233406
0.0092120003,13.470036,-147.00352,23.193356,80.664497
0.0092129996,13.467354,-146.7354,22.979452,102.05473
0.0092139998,13.466857,-146.68567,22.832993,116.70081
0.0092150001,13.468121,-146.81209,22.731783,126.82163
0.0092160003,13.470808,-147.08083,22.660957,133.90436
0.0092169996,13.474648,-147.46474,22.610514,138.94867
0.0092179999,13.479419,-147.94191,22.573719,142.62811
0.0092190001,13.484947,-148.49467,22.546101,145.38995
0.0092200004,13.491087,-149.10873,22.524654,147.53455
0.0092209997,13.497725,-149.77243,22.507347,149.26523
0.0092219999,13.504764,-150.47633,22.492825,150.71751
0.0092230001,13.512127,-151.21274,22.480179,151.98212
0.0092240004,13.519753,-151.97537,22.468798,153.12032
0.0092249997,13.527591,-152.75912,22.458267,154.1732
0.0092249997,13.527591,-152.75912,22.458267,154.1732
0.0092259999,13.533496,-153.34962,22.966631,103.33689
0.0092270002,13.535849,-153.58482,23.307301,69.269989
0.0092280004,13.535293,-153.52922,23.535688,46.431171
0.0092289997,13.532355,-153.23557,23.688772,31.122774
0.00923,13.527471,-152.74706,23.791367,20.863281
0.0092310002,13.520991,-152.09915,23.86013,13.987041
0.0092320004,13.513208,-151.32088,23.906229,9.377037
0.0092329998,13.50436,-150.43605,23.937136,6.286376
0.009234,13.494641,-149.46414,23.957853,4.2146664
0.0092350002,13.484212,-148.42117,23.971743,2.8256509
0.0092350002,13.484212,-148.42117,23.971743,2.8256509
0.0092350002,13.484212,-148.42117,23.971743,2.8256509
0.0092359995,13.47543,-147.54309,23.507666,49.233406
0.0092369998,13.470036,-147.00352,23.193356,80.664497
0.009238,13.467354,-146.7354,22.979452,102.05473
0.0092390003,13.466857,-146.68567,22.832993,116.70081
0.0092399996,13.468121,-146.81209,22.731783,126.82164
0.0092409998,13.470808,-147.08083,22.660957,133.90436
0.0092420001,13.474648,-147.46474,22.610514,138.94868
0.0092430003,13.479419,-147.94191,22.573719,142.62811
0.0092439996,13.484947,-148.49467,22.546101,145.38995
0.0092449998,13.491087,-149.10873,22.524654,147.53455
0.0092460001,13.497725,-149.77243,22.507347,149.26523
0.0092470003,13.504764,-150.47633,22.492825,150.71751
0.0092479996,13.512127,-151.21274,22.480179,151.98213
0.0092489999,13.519753,-151.97537,22.468798,153.12032
0.0092500001,13.527592,-152.75912,22.458267,154.1732
0.0092500001,13.527592,-152.75912,22.458267,154.1732
0.0092510004,13.533496,-153.34962,22.966631,103.33689
0.0092519997,13.535849,-153.58482,23.307301,69.269989
0.0092529999,13.535293,-153.52924,23.535688,46.431171
0.0092540001,13.532355,-153.23557,23.688772,31.122774
0.0092550004,13.527471,-152.74706,23.791367,20.863281
0.0092559997,13.520991,-152.09915,23.86013,13.987041
0.0092569999,13.513208,-151.32088,23.906229,9.377037
0.0092580002,13.50436,-150.43605,23.937136,6.286376
0.0092590004,13.494641,-149.46416,23.957853,4.2146664
0.0092599997,13.484212,-148.42117,23.971743,2.8256512
0.0092599997,13.484212,-148.42117,23.971743,2.8256512
0.0092599997,13.484212,-148.42117,23.971743,2.8256512
0.009261,13.47543,-147.54309,23.507666,49.233406
0.0092620002,13.470036,-147.00352,23.193356,80.664497
0.0092630005,13.467354,-146.7354,22.979452,102.05473
0.0092639998,13.466857,-146.68568,22.832993,116.70081
0.009265,13.468121,-146.81209,22.731783,126.82164
0.0092660002,13.470808,-147.08083,22.660957,133.90436
0.0092669996,13.474648,-147.46474,22.610514,138.94868
0.0092679998,13.479419,-147.94191,22.573719,142.62811
0.009269,13.484947,-148.49469,22.546101,145.38997
0.0092700003,13.491087,-149.10873,22.524654,147.53455
0.0092709996,13.497725,-149.77243,22.507347,149.26523
0.0092719998,13.504764,-150.47633,22.492825,150.71751
0.0092730001,13.512127,-151.21274,22.480179,151.98213
0.0092740003,13.519753,-151.97537,22.468798,153.12032
0.0092749996,13.527592,-152.75912,22.458267,154.17322
0.0092749996,13.527592,-152.75912,22.458267,154.17322
0.0092759999,13.533496,-153.34962,22.966631,103.3369
0.0092770001,13.535849,-153.58482,23.307301,69.269989
0.0092780003,13.535293,-153.52924,23.535688,46.431171
0.0092789996,13.532355,-153.23557,23.688772,31.122776
0.0092799999,13.527471,-152.74706,23.791367,20.863281
0.0092810001,13.520991,-152.09915,23.86013,13.987042
0.0092820004,13.513208,-151.32088,23.906229,9.377037
0.0092829997,13.50436,-150.43605,23.937136,6.286376
0.0092839999,13.494641,-149.46416,23.957853,4.2146664
0.0092850002,13.484212,-148.42117,23.971743,2.8256512
0.0092850002,13.484212,-148.42117,23.971743,2.8256512
0.0092850002,13.484212,-148.42117,23.971743,2.8256512
0.0092860004,13.47543,-147.54309,23.507666,49.23341
0.0092869997,13.470036,-147.00354,23.193356,80.664497
0.0092879999,13.467354,-146.7354,22.979452,102.05473
0.0092890002,13.466857,-146.68568,22.832993,116.70081
0.0092900004,13.468121,-146.81209,22.731783,126.82164
0.0092909997,13.470808,-147.08083,22.660957,133.90436
0.009292,13.474648,-147.46474,22.610514,138.94868
0.0092930002,13.479419,-147.94191,22.573719,142.62811
0.0092940005,13.484947,-148.49469,22.546101,145.38997
0.0092949998,13.491087,-149.10873,22.524654,147.53455
0.009296,13.497725,-149.77243,22.507347,149.26523
0.0092970002,13.504764,-150.47633,22.492825,150.71751
0.0092979996,13.512127,-151.21274,22.480179,151.98213
0.0092989998,13.519753,-151.97537,22.468798,153.12032
0.0093,13.527592,-152.75912,22.458267,154.17322
0.0093,13.527592,-152.75912,22.458267,154.17322
0.0093010003,13.533496,-153.34964,22.966631,103.3369
0.0093019996,13.535849,-153.58482,23.307301,69.269989
0.0093029998,13.535293,-153.52924,23.535688,46.431171
0.0093040001,13.532355,-153.23557,23.688772,31.122776
0.0093050003,13.527471,-152.74707,23.791367,20.863281
0.0093059996,13.520991,-152.09915,23.86013,13.987042
0.0093069999,13.513209,-151.32089,23.906229,9.377037
0.0093080001,13.50436,-150.43605,23.937136,6.286376
0.0093090003,13.494641,-149.46416,23.957853,4.2146664
0.0093099996,13.484212,-148.42117,23.971743,2.8256512
0.0093099996,13.484212,-148.42117,23.971743,2.8256512
0.0093099996,13.484212,-148.42117,23.971743,2.8256512
0.0093109999,13.47543,-147.54309,23.507666,49.23341
0.0093120001,13.470036,-147.00354,23.193356,80.664505
0.0093130004,13.467354,-146.73541,22.979452,102.05473
0.0093139997,13.466857,-146.68568,22.832993,116.70081
0.0093149999,13.468121,-146.81209,22.731783,126.82164
0.0093160002,13.470808,-147.08083,22.660957,133.90436
0.0093170004,13.474648,-147.46474,22.610514,138.94868
0.0093179997,13.479419,-147.94191,22.573719,142.62811
0.0093189999,13.484947,-148.49469,22.546101,145.38997
0.0093200002,13.491087,-149.10873,22.524654,147.53455
0.0093210004,13.497725,-149.77243,22.507347,149.26523
0.0093219997,13.504764,-150.47633,22.492825,150.71751
0.009323,13.512127,-151.21274,22.480179,151.98213
0.0093240002,13.519753,-151.97537,22.468798,153.12032
0.0093250005,13.527592,-152.75912,22.458267,154.17322
0.0093250005,13.527592,-152.75912,22.458267,154.17322
0.0093259998,13.533496,-153.34964,22.966631,103.3369
0.009327,13.535849,-153.58484,23.307301,69.269989
0.0093280002,13.535293,-153.52924,23.535688,46.431175
0.0093289996,13.532355,-153.23557,23.688772,31.122776
0.0093299998,13.527471,-152.74707,23.791367,20.863283
0.009331,13.520991,-152.09915,23.86013,13.987042
0.0093320003,13.513209,-151.32089,23.906229,9.377038
0.0093329996,13.50436,-150.43605,23.937136,6.286376
0.0093339998,13.494641,-149.46416,23.957853,4.2146664
0.0093350001,13.484212,-148.42117,23.971743,2.8256512
0.0093350001,13.484212,-148.42117,23.971743,2.8256512
0.0093350001,13.484212,-148.42117,23.971743,2.8256512
0.0093360003,13.47543,-147.54309,23.507666,49.23341
0.0093369996,13.470036,-147.00354,23.193356,80.664505
0.0093379999,13.467354,-146.73541,22.979452,102.05473
0.0093390001,13.466857,-146.68568,22.832993,116.70081
0.0093400003,13.468121,-146.81209,22.731783,126.82165
0.0093409996,13.470808,-147.08084,22.660957,133.90436
0.0093419999,13.474648,-147.46474,22.610514,138.94868
0.0093430001,13.479419,-147.94193,22.573719,142.62813
0.0093440004,13.484947,-148.49469,22.546101,145.38997
0.0093449997,13.491087,-149.10873,22.524654,147.53455
0.0093459999,13.497725,-149.77245,22.507347,149.26523
0.0093470002,13.504764,-150.47633,22.492825,150.71751
0.0093480004,13.512128,-151.21274,22.480179,151.98213
0.0093489997,13.519753,-151.97537,22.468798,153.12032
0.0093499999,13.527592,-152.75914,22.458267,154.17322
0.0093499999,13.527592,-152.75914,22.458267,154.17322
0.0093510002,13.533496,-153.34964,22.966631,103.3369
0.0093520004,13.535849,-153.58484,23.307301,69.269989
0.0093529997,13.535293,-153.52924,23.535688,46.431175
0.009354,13.532355,-153.23557,23.688772,31.122776
0.0093550002,13.527471,-152.74707,23.791367,20.863283
0.0093560005,13.520991,-152.09917,23.86013,13.987042
0.0093569998,13.513209,-151.32089,23.906229,9.377038
0.009358,13.50436,-150.43605,23.937136,6.2863765
0.0093590003,13.494641,-149.46416,23.957853,4.2146664
0.0093599996,13.484212,-148.42117,23.971743,2.8256512
0.0093599996,13.484212,-148.42117,23.971743,2.8256512
0.0093599996,13.484212,-148.42117,23.971743,2.8256512
0.0093609998,13.475431,-147.54309,23.507666,49.23341
0.009362,13.470036,-147.00354,23.193356,80.664505
0.0093630003,13.467354,-146.73541,22.979452,102.05473
0.0093639996,13.466857,-146.68568,22.832993,116.70082
0.0093649998,13.468121,-146.81209,22.731783,126.82165
0.0093660001,13.470808,-147.08084,22.660955,133.90436
0.0093670003,13.474648,-147.46474,22.610514,138.94868
0.0093679996,13.479419,-147.94193,22.573719,142.62813
0.0093689999,13.484947,-148.49469,22.546101,145.38997
0.0093700001,13.491087,-149.10875,22.524654,147.53455
0.0093710003,13.497725,-149.77245,22.507347,149.26523
0.0093719997,13.504764,-150.47633,22.492825,150.71751
0.0093729999,13.512128,-151.21274,22.480179,151.98213
0.0093740001,13.519753,-151.97539,22.468798,153.12032
0.0093750004,13.527592,-152.75914,22.458267,154.17322
0.0093750004,13.527592,-152.75914,22.458267,154.17322
0.0093759997,13.533496,-153.34964,22.966631,103.3369
0.0093769999,13.535849,-153.58484,23.307301,69.269989
0.0093780002,13.535293,-153.52924,23.535688,46.431175
0.0093790004,13.532355,-153.23557,23.688772,31.122776
0.0093799997,13.527471,-152.74707,23.791367,20.863283
0.009381,13.520991,-152.09917,23.86013,13.987042
0.0093820002,13.513209,-151.32089,23.906229,9.377038
0.0093830004,13.50436,-150.43607,23.937136,6.2863765
0.0093839997,13.494641,-149.46416,23.957853,4.2146664
0.009385,13.484212,-148.42119,23.971743,2.8256512
0.009385,13.484212,-148.42119,23.971743,2.8256512
0.009385,13.484212,-148.42119,23.971743,2.8256512
0.0093860002,13.475431,-147.54311,23.507666,49.23341
0.0093870005,13.470036,-147.00354,23.193356,80.664505
0.0093879998,13.467354,-146.73541,22.979452,102.05473
0.009389,13.466857,-146.68568,22.832993,116.70082
0.0093900003,13.468121,-146.8121,22.731783,126.82165
0.0093909996,13.470808,-147.08084,22.660955,133.90436
0.0093919998,13.474648,-147.46475,22.610514,138.94868
0.009393,13.479419,-147.94193,22.573719,142.62813
0.0093940003,13.484947,-148.49469,22.546101,145.38997
0.0093949996,13.491088,-149.10875,22.524654,147.53455
0.0093959998,13.497725,-149.77245,22.507347,149.26524
0.0093970001,13.504764,-150.47633,22.492825,150.71751
0.0093980003,13.512128,-151.21274,22.480179,151.98213
0.0093989996,13.519753,-151.97539,22.468798,153.12033
0.0093999999,13.527592,-152.75914,22.458267,154.17322
0.0093999999,13.527592,-152.75914,22.458267,154.17322
0.0094010001,13.533497,-153.34964,22.966631,103.3369
0.0094020003,13.535849,-153.58484,23.307301,69.269989
0.0094029997,13.535293,-153.52924,23.535688,46.431175
0.0094039999,13.532355,-153.23558,23.688772,31.122778
0.0094050001,13.527471,-152.74707,23.791367,20.863283
0.0094060004,13.520991,-152.09917,23.86013,13.987042
0.0094069997,13.513209,-151.32089,23.906229,9.377038
0.0094079999,13.50436,-150.43607,23.937136,6.2863765
0.0094090002,13.494641,-149.46416,23.957853,4.2146668
0.0094100004,13.484212,-148.42119,23.971743,2.8256512
0.0094100004,13.484212,-148.42119,23.971743,2.8256512
0.0094100004,13.484212,-148.42119,23.971743,2.8256512
0.0094109997,13.475431,-147.54311,23.507666,49.23341
0.009412,13.470036,-147.00354,23.193356,80.664505
