"Time","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimsM.ir[1]","aims3.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aims3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","aimsM.ir[2]","aimsM.ir[3]","aimsM.is[3]","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.ir[4]","aims3.ir[1]","aimsM.is[2]","aims3.ir[2]","aims3.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aims3.is[2]","aimsM.is[4]","aims3.is[1]","aims3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia3.w","loadInertiaM.w","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.phi","aimsM.is[1]"
1.0462,-0.17291886,-43.727596,0.074685313,-0.17291825,106.14436,-147.93845,-47.703392,-144.53358,0.074983537,0.39544502,118.45613,-72.681923,14.443737,-167.71388,-0.36379108,-177.92346,-103.77041,255.7567,0.39544606,147.60442,147.60551,-0.3637251,106.14396,153.46031
1.0463001,-0.18521453,-43.357258,0.073743269,-0.18521394,106.15912,-147.63007,-47.883137,-142.25864,0.074041784,0.38987195,118.03666,-72.064941,19.286407,-167.72765,-0.36408064,-171.50922,-107.20708,256.95322,0.38987303,147.62486,147.62598,-0.36401543,106.15871,154.17828
1.0464,-0.19733056,-42.987278,0.072802588,-0.19733,106.17388,-147.3215,-48.06242,-139.85263,0.073101394,0.38391554,117.61729,-71.448547,24.093376,-167.74069,-0.36436772,-164.94977,-110.52705,257.89459,0.38391662,147.64523,147.64633,-0.36430329,106.17348,154.74315
1.0465,-0.20925499,-42.617676,0.071863271,-0.20925447,106.18865,-147.0128,-48.241234,-137.31837,0.07216236,0.37758151,117.19808,-70.832794,28.860039,-167.75302,-0.36465237,-158.25201,-113.72746,258.58066,0.37758261,147.66548,147.6666,-0.36458868,106.18825,155.15485
1.0466,-0.22097607,-42.248444,0.070925325,-0.22097558,106.20341,-146.70398,-48.419605,-134.65872,0.071224697,0.37087607,116.77902,-70.217651,33.581867,-167.76469,-0.36493453,-151.42294,-116.80553,259.0116,0.37087718,147.68565,147.68677,-0.36487162,106.20301,155.41345
1.0467,-0.23248219,-41.879608,0.069988742,-0.23248175,106.21819,-146.3951,-48.597538,-131.87671,0.070288397,0.36380574,116.36016,-69.603172,38.254368,-167.77573,-0.36521426,-144.46968,-119.75866,259.18781,0.36380684,147.70573,147.70683,-0.36515209,106.21778,155.51921
1.0468,-0.24376205,-41.511189,0.069053523,-0.24376163,106.23296,-146.08617,-48.775024,-128.97546,0.069353461,0.35637742,115.94154,-68.989388,42.873112,-167.78618,-0.36549151,-137.39946,-122.58434,259.10992,0.35637853,147.72571,147.72681,-0.36543009,106.23255,155.4725
1.0469,-0.25480446,-41.143192,0.068119682,-0.25480407,106.24773,-145.77722,-48.952084,-125.95821,0.068419896,0.34859833,115.52316,-68.376305,47.433754,-167.79605,-0.36576632,-130.21956,-125.2802,258.77881,0.34859946,147.74559,147.7467,-0.36570564,106.24733,155.27388
1.0470001,-0.26559857,-40.775627,0.067187212,-0.26559818,106.2625,-145.46829,-49.128719,-122.82825,0.067487702,0.34047607,115.10507,-67.763947,51.932007,-167.80537,-0.36603865,-122.93737,-127.84404,258.19565,0.3404772,147.76538,147.76649,-0.36597875,106.26211,154.924
1.0470999,-0.27613363,-40.408531,0.066256106,-0.2761333,106.27728,-145.15942,-49.304928,-119.58904,0.066556878,0.33201858,114.6873,-67.152367,56.363651,-167.81419,-0.36630854,-115.56039,-130.27374,257.36182,0.33201972,147.78508,147.78619,-0.36624941,106.27688,154.42369
1.0472,-0.2863993,-40.041904,0.065326378,-0.28639904,106.29207,-144.85065,-49.480717,-116.24412,0.065627426,0.32323414,114.26988,-66.541565,60.724567,-167.82253,-0.36657602,-108.09614,-132.56738,256.2789,0.32323527,147.80469,147.8058,-0.3665176,106.29166,153.77396
1.0473,-0.29638544,-39.675762,0.064398021,-0.29638517,106.30685,-144.54198,-49.656094,-112.79707,0.064699337,0.31413129,113.85282,-65.93158,65.010704,-167.83041,-0.36684102,-100.55221,-134.72313,254.94879,0.31413245,147.82419,147.8253,-0.36678338,106.30644,152.97589
1.0474,-0.30608213,-39.310131,0.063471042,-0.30608189,106.32163,-144.23346,-49.831047,-109.25163,0.063772626,0.30471897,113.43617,-65.322433,69.218102,-167.83786,-0.36710361,-92.936272,-136.73932,253.3736,0.30472013,147.84361,147.84473,-0.36704671,106.32123,152.03078
1.0475,-0.31547979,-38.945026,0.062545426,-0.31547961,106.33642,-143.92511,-50.005589,-105.6116,0.062847279,0.29500636,113.01997,-64.71418,73.34288,-167.84488,-0.36736372,-85.256027,-138.61444,251.55565,0.29500753,147.86295,147.86406,-0.3673076,106.33601,150.93999
1.0476,-0.32456914,-38.580452,0.061621193,-0.32456899,106.3512,-143.61699,-50.179722,-101.88083,0.06192331,0.28500298,112.60421,-64.106804,77.381271,-167.85152,-0.36762145,-77.519196,-140.34709,249.4975,0.28500414,147.88217,147.8833,-0.36756605,106.3508,149.70509
1.0477,-0.33334118,-38.216446,0.060698327,-0.33334106,106.36599,-143.30908,-50.353439,-98.063286,0.061000708,0.27471861,112.18895,-63.50037,81.329597,-167.85779,-0.36787671,-69.733559,-141.93604,247.20197,0.27471977,147.90132,147.90244,-0.36782208,106.36559,148.32774
1.0477999,-0.34178725,-37.85302,0.059776831,-0.34178713,106.38078,-143.00145,-50.526737,-94.163002,0.060079474,0.26416335,111.77421,-62.894909,85.184265,-167.86371,-0.36812958,-61.906921,-143.3802,244.67206,0.26416451,147.92038,147.92149,-0.36807567,106.38038,146.80977
1.0479,-0.3498989,-37.490181,0.058856707,-0.34989884,106.39558,-142.69411,-50.699631,-90.184044,0.05915961,0.25334749,111.36002,-62.290424,88.941811,-167.86929,-0.36838001,-54.047062,-144.67862,241.911,0.25334865,147.93933,147.94046,-0.36832687,106.39517,145.15311
1.048,-0.35766819,-37.12796,0.057937954,-0.35766816,106.41037,-142.38708,-50.872101,-86.130592,0.058241118,0.24228163,110.9464,-61.68697,92.598854,-167.87457,-0.36862803,-46.161816,-145.83049,238.92227,0.24228279,147.95821,147.95934,-0.36857563,106.40997,143.35983
1.0481,-0.36508739,-36.76638,0.057020567,-0.36508739,106.42517,-142.08041,-51.044147,-82.006866,0.057323989,0.23097666,110.5334,-61.084587,96.152138,-167.87955,-0.36887363,-38.25901,-146.83517,235.70955,0.23097782,147.97699,147.97812,-0.36882198,106.42477,141.43216
1.0482,-0.37214911,-36.405445,0.056104552,-0.37214914,106.43996,-141.77411,-51.215778,-77.817108,0.056408226,0.21944362,110.12103,-60.483269,99.598526,-167.88423,-0.36911681,-30.34642,-147.69215,232.27669,0.21944477,147.99568,147.99681,-0.36906591,106.43956,139.37239
1.0483,-0.37884635,-36.045181,0.0551899,-0.37884641,106.45477,-141.46822,-51.386982,-73.565674,0.055493828,0.20769383,109.70931,-59.88308,102.93497,-167.88866,-0.36935762,-22.43186,-148.40106,228.62778,0.20769496,148.01428,148.01541,-0.36930746,106.45436,137.18298
1.0484,-0.38517249,-35.685623,0.054276615,-0.38517261,106.46957,-141.16273,-51.557747,-69.256935,0.054580797,0.19573881,109.29829,-59.284058,106.15857,-167.89281,-0.369596,-14.523109,-148.9617,224.76711,0.19573994,148.03279,148.03392,-0.36954659,106.46916,134.86653
1.0484999,-0.39112124,-35.326763,0.053364698,-0.39112136,106.48438,-140.8577,-51.728085,-64.895271,0.053669125,0.18359028,108.88799,-58.686203,109.26652,-167.89673,-0.36983201,-6.627871,-149.37401,220.69914,0.18359141,148.05122,148.05235,-0.36978334,106.48397,132.42569
1.0486,-0.39668664,-34.968636,0.052454136,-0.39668679,106.49918,-140.55313,-51.89798,-60.485157,0.052758813,0.17126016,108.47842,-58.089569,112.25615,-167.90041,-0.3700656,1.2461338,-149.63803,216.42856,0.1712613,148.06956,148.07068,-0.37001771,106.49877,129.86327
1.0487,-0.40186319,-34.611267,0.051544938,-0.4018634,106.51399,-140.24907,-52.067425,-56.031082,0.051849861,0.15876058,108.06963,-57.494202,115.12492,-167.90385,-0.37029684,9.0912371,-149.75403,211.96022,0.1587617,148.08781,148.08893,-0.37024966,106.51358,127.18219
1.0488,-0.40664575,-34.254665,0.0506371,-0.40664595,106.5288,-139.94551,-52.23642,-51.53754,0.050942264,0.14610377,107.66164,-56.900108,117.8704,-167.90707,-0.37052569,16.899866,-149.72235,207.29912,0.14610487,148.10597,148.1071,-0.37047926,106.52839,124.38545
1.0489,-0.41102949,-33.898853,0.049730614,-0.41102976,106.54361,-139.6425,-52.404961,-47.009075,0.050036021,0.13330215,107.25446,-56.307331,120.49031,-167.9101,-0.37075216,24.664471,-149.54352,202.45045,0.13330325,148.12404,148.12517,-0.37070647,106.54321,121.47618
1.049,-0.41501009,-33.543861,0.048825484,-0.41501039,106.55843,-139.34006,-52.573025,-42.450253,0.049131133,0.12036833,106.84814,-55.715923,122.98248,-167.9129,-0.37097627,32.377563,-149.21819,197.41965,0.12036942,148.14203,148.14316,-0.3709313,106.55801,118.45761
1.0491,-0.41858357,-33.189701,0.047921706,-0.41858387,106.57324,-139.03818,-52.740616,-37.865635,0.048227593,0.10731498,106.44268,-55.125896,125.34489,-167.9155,-0.371198,40.031765,-148.74715,192.21219,0.10731605,148.15993,148.16106,-0.37115377,106.57283,115.33304
1.0492001,-0.42174628,-32.836388,0.04701928,-0.42174661,106.58806,-138.73689,-52.90773,-33.2598,0.047325402,0.094154924,106.03812,-54.537281,127.57565,-167.91789,-0.37141737,47.619755,-148.13135,186.83376,0.09415599,148.17775,148.17888,-0.37137389,106.58765,112.10589
1.0493,-0.4244951,-32.483952,0.0461182,-0.42449546,106.60287,-138.43623,-53.074348,-28.637344,0.046424557,0.080901101,105.63448,-53.950134,129.673,-167.92009,-0.37163439,55.134296,-147.37186,181.29021,0.080902152,148.19548,148.19661,-0.37159166,106.60247,108.77967
1.0494,-0.42682725,-32.132412,0.045218464,-0.42682764,106.6177,-138.13622,-53.240463,-24.002857,0.045525052,0.067566529,105.2318,-53.364475,131.63531,-167.92209,-0.37184909,62.56826,-146.46989,175.58752,0.067567565,148.21312,148.21425,-0.3718071,106.61729,105.35796
1.0495,-0.42874035,-31.78178,0.044320069,-0.42874077,106.63251,-137.83684,-53.406075,-19.360914,0.044626892,0.054164302,104.83007,-52.780327,133.46111,-167.9239,-0.37206143,69.914635,-145.42682,169.73181,0.054165322,148.23068,148.23181,-0.37202016,106.63211,101.84441
1.0496,-0.4302325,-31.432087,0.043423019,-0.43023294,106.64734,-137.53815,-53.571159,-14.716106,0.043730065,0.040707603,104.42934,-52.197746,135.14905,-167.92551,-0.37227145,77.166473,-144.24409,163.72931,0.040708609,148.24815,148.24928,-0.37223092,106.64693,98.242805
1.0497,-0.4313021,-31.083353,0.042527299,-0.43130255,106.66217,-137.24013,-53.735714,-10.073,0.042834576,0.027209666,104.02963,-51.616764,136.69791,-167.92691,-0.37247911,84.316978,-142.92337,157.58641,0.027210655,148.26555,148.26668,-0.37243932,106.66176,94.556953
1.0498,-0.43194804,-30.735584,0.041632921,-0.43194854,106.67699,-136.94283,-53.899731,-5.4361315,0.041940421,0.013683748,103.63095,-51.037392,138.10666,-167.92812,-0.37268448,91.359474,-141.46637,151.30957,0.013684722,148.28285,148.284,-0.37264541,106.67659,90.790733
1.0499001,-0.43216965,-30.388817,0.040739868,-0.43217018,106.69183,-136.64622,-54.063194,-0.81004453,0.041047592,0.00014316007,103.23333,-50.459679,139.37434,-167.92911,-0.37288752,98.287399,-139.87497,144.90541,0.00014411641,148.30008,148.30122,-0.3728492,106.69141,86.948128
1.05,-0.43196666,-30.043076,0.039848145,-0.4319672,106.70666,-136.35037,-54.226086,3.8007479,0.040156092,-0.01339878,102.8368,-49.883686,140.5002,-167.92987,-0.37308827,105.09431,-138.1512,138.38065,-0.013397842,148.31723,148.31836,-0.37305066,106.70625,83.03315
