"Time","B5.medium.h","B5.level","B5.InnerTankTop[1].m_flow_negative","B5.InnerTankSide[1].m_flow_negative","B5.InnerTankBottom[1].m_flow_negative","controller.Transition1.enableFire","controller.Transition2.enableFire","controller.Transition3.enableFire","controller.Transition4.enableFire","controller.Transition5.enableFire","controller.Transition6.enableFire","controller.Transition7.enableFire","controller.Transition8.enableFire","controller.Transition9.enableFire","controller.Transition10.enableFire","controller.Transition11.enableFire","controller.Transition12.enableFire","controller.Transition13.enableFire","controller.TransitionWithSignal1.enableFire","volume5.medium.p","volume5.medium.h","P1.medium.p","P1.medium.h","P2.medium.p","P2.medium.h","B1.level","B1.medium.h","P1_on.y","P2_on.y","B2.level","B2.medium.h","B3.level","B3.medium.h","B4.level","B4.medium.h","B7.level","B7.medium.h","pipeB1B2.mediums[1].p","pipeB1B2.mediums[1].h","pipeB1B2.mediums[2].p","pipeB1B2.mediums[2].h","pipePump1B1.mediums[1].p","pipePump1B1.mediums[1].h","pipePump1B1.mediums[2].p","pipePump1B1.mediums[2].h","pipePump2B2.mediums[1].p","pipePump2B2.mediums[1].h","pipePump2B2.mediums[2].p","pipePump2B2.mediums[2].h","B6.level","B6.medium.h","volume4.medium.p","volume4.medium.h"
28.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.15021683,84013.055,0,0,0.2,84013.055,0.069783166,84013.805,0.015,84013.055,0.0089999521,104231.23,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999946,104261.19,101325,84013.055
29,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.14935686,84013.055,0,0,0.2,84013.055,0.070643149,84013.812,0.015,84013.055,0.0089999512,104229.99,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999944,104260.47,101325,84013.055
29.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.14849848,84013.055,0,0,0.2,84013.055,0.071501531,84013.82,0.015,84013.055,0.0089999512,104228.75,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999944,104259.76,101325,84013.055
30,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.1476417,84013.055,0,0,0.2,84013.055,0.072358295,84013.82,0.015,84013.055,0.0089999503,104227.51,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999942,104259.04,101325,84013.055
30.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.14678656,84013.055,0,0,0.2,84013.055,0.073213451,84013.828,0.015,84013.055,0.0089999493,104226.27,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999942,104258.33,101325,84013.055
31,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.145933,84013.055,0,0,0.2,84013.055,0.074066997,84013.828,0.015,84013.055,0.0089999484,104225.03,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.01999994,104257.61,101325,84013.055
31.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.14508107,84013.055,0,0,0.2,84013.055,0.074918926,84013.836,0.015,84013.055,0.0089999475,104223.8,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.01999994,104256.9,101325,84013.055
32,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.14423075,84013.055,0,0,0.2,84013.055,0.075769253,84013.836,0.015,84013.055,0.0089999465,104222.55,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999938,104256.18,101325,84013.055
32.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.14338204,84013.055,0,0,0.2,84013.055,0.076617964,84013.844,0.015,84013.055,0.0089999456,104221.31,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999938,104255.46,101325,84013.055
33,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.14253494,84013.055,0,0,0.2,84013.055,0.077465065,84013.844,0.015,84013.055,0.0089999447,104220.08,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999936,104254.75,101325,84013.055
33.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.14168945,84013.055,0,0,0.2,84013.055,0.078310557,84013.852,0.015,84013.055,0.0089999437,104218.84,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999936,104254.03,101325,84013.055
34,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.14084554,84013.055,0,0,0.2,84013.055,0.079154462,84013.852,0.015,84013.055,0.0089999428,104217.6,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999934,104253.32,101325,84013.055
34.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.14000319,84013.055,0,0,0.2,84013.055,0.079996809,84013.852,0.015,84013.055,0.0089999428,104216.36,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999934,104252.6,101325,84013.055
35,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13916244,84013.055,0,0,0.2,84013.055,0.080837563,84013.859,0.015,84013.055,0.0089999419,104215.12,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999932,104251.89,101325,84013.055
35.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13832329,84013.055,0,0,0.2,84013.055,0.081676707,84013.859,0.015,84013.055,0.0089999409,104213.88,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999932,104251.17,101325,84013.055
36,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13748576,84013.055,0,0,0.2,84013.055,0.082514241,84013.867,0.015,84013.055,0.00899994,104212.65,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999931,104250.46,101325,84013.055
36.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13664983,84013.055,0,0,0.2,84013.055,0.083350174,84013.867,0.015,84013.055,0.0089999391,104211.41,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999931,104249.74,101325,84013.055
37,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.1358155,84013.055,0,0,0.2,84013.055,0.084184505,84013.867,0.015,84013.055,0.0089999381,104210.17,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999929,104249.03,101325,84013.055
37.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13498278,84013.055,0,0,0.2,84013.055,0.085017227,84013.875,0.015,84013.055,0.0089999372,104208.93,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999927,104248.31,101325,84013.055
38,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13415165,84013.055,0,0,0.2,84013.055,0.085848346,84013.875,0.015,84013.055,0.0089999363,104207.7,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999927,104247.6,101325,84013.055
38.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13332213,84013.055,0,0,0.2,84013.055,0.086677864,84013.883,0.015,84013.055,0.0089999354,104206.45,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999925,104246.88,101325,84013.055
38.738487,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13292705,84013.055,0,0,0.2,84013.055,0.087072954,84013.883,0.015,84013.055,0.0089999354,104205.87,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999925,104246.54,101325,84013.055
38.738487,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13292705,84013.055,0,0,0.2,84013.055,0.087072954,84013.883,0.015,84013.055,0.0089999354,104205.87,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999925,104246.54,101325,84013.055
39,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13249427,84013.055,0,0,0.2,84013.055,0.087505728,84013.883,0.015,84013.055,0.0089999354,104205.22,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999925,104246.17,101325,84013.055
39.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13166805,84013.055,0,0,0.2,84013.055,0.088331953,84013.883,0.015,84013.055,0.0089999344,104203.98,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999923,104245.45,101325,84013.055
40,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13084343,84013.055,0,0,0.2,84013.055,0.089156576,84013.883,0.015,84013.055,0.0089999335,104202.74,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999923,104244.74,101325,84013.055
40.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.13002041,84013.055,0,0,0.2,84013.055,0.089979596,84013.883,0.015,84013.055,0.0089999326,104201.5,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999921,104244.02,101325,84013.055
41,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12919898,84013.055,0,0,0.2,84013.055,0.090801023,84013.883,0.015,84013.055,0.0089999316,104200.27,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999921,104243.31,101325,84013.055
41.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12837915,84013.055,0,0,0.2,84013.055,0.091620848,84013.891,0.015,84013.055,0.0089999307,104199.03,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999919,104242.59,101325,84013.055
42,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12756093,84013.055,0,0,0.2,84013.055,0.092439078,84013.891,0.015,84013.055,0.0089999298,104197.79,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999919,104241.88,101325,84013.055
42.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.1267443,84013.055,0,0,0.2,84013.055,0.093255706,84013.891,0.015,84013.055,0.0089999288,104196.55,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999918,104241.16,101325,84013.055
43,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12592927,84013.055,0,0,0.2,84013.055,0.09407074,84013.891,0.015,84013.055,0.0089999279,104195.31,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999918,104240.45,101325,84013.055
43.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12511583,84013.055,0,0,0.2,84013.055,0.09488418,84013.891,0.015,84013.055,0.0089999279,104194.08,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999916,104239.73,101325,84013.055
44,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12430398,84013.055,0,0,0.2,84013.055,0.095696017,84013.891,0.015,84013.055,0.008999927,104192.84,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999916,104239.02,101325,84013.055
44.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12349374,84013.055,0,0,0.2,84013.055,0.096506268,84013.898,0.015,84013.055,0.008999926,104191.6,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999914,104238.3,101325,84013.055
45,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12268509,84013.055,0,0,0.2,84013.055,0.097314917,84013.898,0.015,84013.055,0.0089999251,104190.37,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999914,104237.59,101325,84013.055
45.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12187804,84013.055,0,0,0.2,84013.055,0.098121971,84013.898,0.015,84013.055,0.0089999242,104189.13,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999912,104236.88,101325,84013.055
46,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12107258,84013.055,0,0,0.2,84013.055,0.098927431,84013.898,0.015,84013.055,0.0089999232,104187.89,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999912,104236.16,101325,84013.055
46.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.12026871,84013.055,0,0,0.2,84013.055,0.099731289,84013.898,0.015,84013.055,0.0089999223,104186.66,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.01999991,104235.45,101325,84013.055
47,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11946645,84013.055,0,0,0.2,84013.055,0.10053356,84013.898,0.015,84013.055,0.0089999214,104185.42,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.01999991,104234.73,101325,84013.055
47.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11866577,84013.055,0,0,0.2,84013.055,0.10133424,84013.898,0.015,84013.055,0.0089999205,104184.18,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999908,104234.02,101325,84013.055
48,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11786667,84013.055,0,0,0.2,84013.055,0.10213333,84013.906,0.015,84013.055,0.0089999195,104182.95,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999908,104233.3,101325,84013.055
48.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11706916,84013.055,0,0,0.2,84013.055,0.10293084,84013.906,0.015,84013.055,0.0089999195,104181.71,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999906,104232.59,101325,84013.055
49,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11627325,84013.055,0,0,0.2,84013.055,0.10372676,84013.906,0.015,84013.055,0.0089999186,104180.48,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999906,104231.88,101325,84013.055
49.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11547892,84013.055,0,0,0.2,84013.055,0.10452108,84013.906,0.015,84013.055,0.0089999177,104179.23,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999905,104231.16,101325,84013.055
50,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11468618,84013.055,0,0,0.2,84013.055,0.10531382,84013.906,0.015,84013.055,0.0089999167,104178,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999905,104230.45,101325,84013.055
50.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11389504,84013.055,0,0,0.2,84013.055,0.10610496,84013.906,0.015,84013.055,0.0089999158,104176.77,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999903,104229.73,101325,84013.055
51,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11310549,84013.055,0,0,0.2,84013.055,0.10689451,84013.906,0.015,84013.055,0.0089999149,104175.53,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999903,104229.02,101325,84013.055
51.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11231753,84013.055,0,0,0.2,84013.055,0.10768247,84013.914,0.015,84013.055,0.0089999139,104174.29,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999901,104228.3,101325,84013.055
52,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11153116,84013.055,0,0,0.2,84013.055,0.10846884,84013.914,0.015,84013.055,0.008999913,104173.05,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999901,104227.59,101325,84013.055
52.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.11074638,84013.055,0,0,0.2,84013.055,0.10925362,84013.914,0.015,84013.055,0.0089999121,104171.82,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999899,104226.88,101325,84013.055
53,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.1099632,84013.055,0,0,0.2,84013.055,0.11003681,84013.914,0.015,84013.055,0.0089999121,104170.59,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999897,104226.16,101325,84013.055
53.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.10918161,84013.055,0,0,0.2,84013.055,0.1108184,84013.914,0.015,84013.055,0.0089999111,104169.35,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999897,104225.45,101325,84013.055
54,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.1084016,84013.055,0,0,0.2,84013.055,0.1115984,84013.914,0.015,84013.055,0.0089999102,104168.11,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999895,104224.73,101325,84013.055
54.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.10762319,84013.055,0,0,0.2,84013.055,0.11237682,84013.914,0.015,84013.055,0.0089999093,104166.88,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999895,104224.02,101325,84013.055
55,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.10684637,84013.055,0,0,0.2,84013.055,0.11315364,84013.914,0.015,84013.055,0.0089999083,104165.64,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999893,104223.3,101325,84013.055
55.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.10607114,84013.055,0,0,0.2,84013.055,0.11392886,84013.914,0.015,84013.055,0.0089999074,104164.41,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999893,104222.59,101325,84013.055
56,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.10529749,84013.055,0,0,0.2,84013.055,0.11470252,84013.922,0.015,84013.055,0.0089999065,104163.17,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999892,104221.88,101325,84013.055
56.5,83916.07,0.00089999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101325,84013.055,100000,84011.812,100000,84011.812,0.10452539,84013.055,0,0,0.2,84013.055,0.11547461,84013.922,0.015,84013.055,0.0089999055,104161.94,101325,84013.055,101325,84013.055,116008.75,84027.766,86641.719,83998.352,116008.75,84027.766,86641.719,83998.352,0.019999892,104221.16,101325,84013.055
