"Time","smpm.idq_sr[1]","smpm.idq_sr[2]","inertiaLoad.phi","inertiaLoad.w","dqCurrentController.PI_d.x","dqCurrentController.PI_q.x"
1.386,-74.916489,117.60442,67.840302,146.9115,-1.3773196,3.6933367
1.387,-74.916412,117.60421,67.987221,146.93518,-1.3775704,3.6940322
1.388,-74.916336,117.604,68.134171,146.95876,-1.3778201,3.694725
1.3890001,-74.91626,117.60378,68.281143,146.98225,-1.3780689,3.6954153
1.39,-74.916183,117.60358,68.428139,147.00568,-1.3783169,3.6961029
1.391,-74.916107,117.60336,68.57515,147.02899,-1.3785639,3.6967881
1.392,-74.916031,117.60316,68.722191,147.05222,-1.3788098,3.6974704
1.393,-74.915962,117.60295,68.869255,147.07536,-1.3790549,3.6981502
1.3940001,-74.915886,117.60275,69.016342,147.09842,-1.3792992,3.6988275
1.395,-74.91581,117.60254,69.163452,147.12138,-1.3795424,3.6995022
1.396,-74.915733,117.60233,69.310585,147.14426,-1.3797847,3.7001743
1.397,-74.915665,117.60213,69.457741,147.16705,-1.3800261,3.7008438
1.398,-74.915588,117.60192,69.604919,147.18976,-1.3802665,3.7015109
1.399,-74.91552,117.60172,69.752121,147.21237,-1.3805062,3.7021756
1.4,-74.915443,117.60152,69.899345,147.23489,-1.3807448,3.7028375
1.401,-74.915375,117.60132,70.046593,147.25734,-1.3809825,3.7034969
1.402,-74.915298,117.60112,70.193863,147.27971,-1.3812194,3.704154
1.403,-74.91523,117.60092,70.341148,147.30197,-1.3814553,3.7048085
1.404,-74.915154,117.60072,70.488464,147.32416,-1.3816904,3.7054605
1.405,-74.915085,117.60052,70.635796,147.34627,-1.3819246,3.7061102
1.406,-74.915016,117.60033,70.783157,147.36829,-1.3821579,3.7067573
1.4069999,-74.91494,117.60013,70.930534,147.39021,-1.3823903,3.707402
1.408,-74.914871,117.59993,71.077934,147.41206,-1.3826218,3.7080441
1.409,-74.914803,117.59974,71.225357,147.43382,-1.3828524,3.708684
1.41,-74.914734,117.59954,71.372803,147.45551,-1.3830822,3.7093213
1.411,-74.914665,117.59935,71.520271,147.47711,-1.383311,3.7099562
1.4119999,-74.914597,117.59916,71.667763,147.49863,-1.3835391,3.7105887
1.413,-74.91452,117.59897,71.815269,147.52007,-1.3837663,3.7112188
1.414,-74.914452,117.59878,71.962799,147.54141,-1.3839926,3.7118466
1.415,-74.914383,117.59859,72.110352,147.56268,-1.384218,3.7124717
1.416,-74.914322,117.5984,72.257927,147.58388,-1.3844426,3.7130947
1.4170001,-74.914253,117.59821,72.405518,147.60498,-1.3846662,3.7137153
1.418,-74.914185,117.59802,72.553131,147.62601,-1.3848891,3.7143335
1.419,-74.914116,117.59783,72.700768,147.64696,-1.3851111,3.7149494
1.42,-74.914047,117.59765,72.848427,147.66782,-1.3853323,3.7155631
1.421,-74.913979,117.59746,72.996109,147.6886,-1.3855526,3.7161741
1.4220001,-74.913918,117.59727,73.143806,147.7093,-1.3857721,3.716783
1.423,-74.913849,117.59709,73.291527,147.72993,-1.3859907,3.7173896
1.424,-74.91378,117.59691,73.439262,147.75049,-1.3862087,3.717994
1.425,-74.913719,117.59673,73.587029,147.77095,-1.3864256,3.7185957
1.426,-74.913651,117.59654,73.73481,147.79134,-1.3866417,3.7191956
1.427,-74.913582,117.59636,73.882607,147.81165,-1.3868572,3.7197928
1.428,-74.913521,117.59618,74.030434,147.83188,-1.3870716,3.7203879
1.429,-74.913452,117.596,74.178276,147.85204,-1.3872854,3.7209809
1.4299999,-74.913391,117.59582,74.326134,147.87212,-1.3874983,3.7215714
1.431,-74.913322,117.59564,74.474014,147.89212,-1.3877103,3.7221599
1.432,-74.913261,117.59547,74.621918,147.91205,-1.3879216,3.7227459
1.433,-74.9132,117.59528,74.769844,147.93188,-1.3881321,3.7233298
1.434,-74.913132,117.59511,74.917786,147.95166,-1.3883418,3.7239113
1.4349999,-74.913071,117.59493,75.065742,147.97136,-1.3885506,3.7244909
1.436,-74.91301,117.59476,75.21373,147.99098,-1.3887587,3.7250681
1.437,-74.912949,117.59458,75.361725,148.01053,-1.388966,3.7256429
1.438,-74.91288,117.59441,75.50975,148.03,-1.3891724,3.7262158
1.439,-74.912819,117.59424,75.657784,148.04939,-1.3893782,3.7267864
1.4400001,-74.912758,117.59406,75.805847,148.06871,-1.389583,3.727355
1.441,-74.912697,117.59389,75.953926,148.08795,-1.3897872,3.7279212
1.442,-74.912636,117.59373,76.10202,148.10712,-1.3899906,3.7284853
1.443,-74.912575,117.59355,76.250137,148.12622,-1.3901931,3.7290473
1.444,-74.912514,117.59338,76.398277,148.14525,-1.3903949,3.7296071
1.4450001,-74.912453,117.59322,76.546432,148.1642,-1.3905959,3.7301648
1.446,-74.912392,117.59305,76.694603,148.18307,-1.3907962,3.7307203
1.447,-74.912331,117.59288,76.842796,148.20187,-1.3909957,3.7312739
1.448,-74.91227,117.59271,76.991005,148.22061,-1.3911945,3.7318251
1.449,-74.912209,117.59254,77.139236,148.23927,-1.3913924,3.7323744
1.45,-74.912148,117.59238,77.287483,148.25786,-1.3915896,3.7329216
1.451,-74.912094,117.59222,77.435753,148.27638,-1.3917861,3.7334666
1.452,-74.912033,117.59205,77.584038,148.29483,-1.3919818,3.7340095
1.4529999,-74.911972,117.59189,77.732346,148.3132,-1.3921767,3.7345502
1.454,-74.911911,117.59172,77.880661,148.33151,-1.3923709,3.7350891
1.455,-74.911858,117.59156,78.029007,148.34975,-1.3925644,3.735626
1.456,-74.911797,117.5914,78.177361,148.3679,-1.3927572,3.7361605
1.457,-74.911743,117.59124,78.325745,148.386,-1.3929492,3.7366931
1.4579999,-74.911682,117.59108,78.474136,148.40402,-1.3931404,3.7372239
1.459,-74.911621,117.59092,78.622551,148.42198,-1.3933309,3.7377524
1.46,-74.911568,117.59076,78.770981,148.43987,-1.3935207,3.7382791
1.461,-74.911507,117.5906,78.919426,148.45767,-1.3937098,3.7388036
1.462,-74.911453,117.59044,79.067894,148.47543,-1.3938981,3.739326
1.4630001,-74.9114,117.59029,79.216377,148.4931,-1.3940858,3.7398467
1.464,-74.911339,117.59013,79.364883,148.51071,-1.3942727,3.7403653
1.465,-74.911285,117.58997,79.513405,148.52826,-1.3944589,3.7408817
1.466,-74.911224,117.58981,79.661942,148.54573,-1.3946444,3.7413964
1.467,-74.911171,117.58966,79.810493,148.56314,-1.3948292,3.741909
1.4680001,-74.911118,117.58951,79.959068,148.58049,-1.3950132,3.7424195
1.469,-74.911064,117.58936,80.107651,148.59776,-1.3951966,3.7429283
1.47,-74.911003,117.5892,80.256264,148.61496,-1.3953792,3.7434349
1.471,-74.91095,117.58905,80.404884,148.63211,-1.3955612,3.7439399
1.472,-74.910896,117.5889,80.553528,148.64919,-1.3957424,3.7444427
1.473,-74.910843,117.58875,80.702179,148.66618,-1.395923,3.7449436
1.474,-74.910789,117.58859,80.850861,148.68314,-1.3961029,3.7454426
1.475,-74.910736,117.58845,80.99955,148.70001,-1.3962821,3.7459397
1.476,-74.910683,117.58829,81.148254,148.71683,-1.3964605,3.7464349
1.477,-74.910629,117.58815,81.296982,148.73357,-1.3966383,3.7469282
1.478,-74.910576,117.588,81.445724,148.75026,-1.3968154,3.7474196
1.479,-74.910522,117.58785,81.594482,148.76688,-1.3969918,3.7479091
1.48,-74.910469,117.5877,81.743256,148.78343,-1.3971677,3.7483969
1.4809999,-74.910416,117.58755,81.892052,148.79991,-1.3973427,3.7488825
1.482,-74.910362,117.58741,82.040855,148.81635,-1.3975172,3.7493665
1.483,-74.910309,117.58727,82.189682,148.8327,-1.3976909,3.7498486
1.484,-74.910255,117.58712,82.338524,148.84901,-1.397864,3.7503288
1.485,-74.910202,117.58698,82.487381,148.86525,-1.3980364,3.750807
1.4859999,-74.910156,117.58683,82.636253,148.88142,-1.3982081,3.7512836
1.487,-74.910103,117.58669,82.785141,148.89752,-1.3983792,3.7517583
1.488,-74.910049,117.58655,82.934052,148.91357,-1.3985497,3.7522311
1.489,-74.909996,117.5864,83.08297,148.92957,-1.3987194,3.7527022
1.49,-74.90995,117.58627,83.231911,148.9455,-1.3988886,3.7531714
1.4910001,-74.909897,117.58612,83.380859,148.96135,-1.399057,3.753639
1.492,-74.909843,117.58598,83.529831,148.97716,-1.3992249,3.7541046
1.493,-74.909798,117.58585,83.678818,148.9929,-1.3993921,3.7545683
1.494,-74.909744,117.5857,83.82782,149.00858,-1.3995587,3.7550304
1.495,-74.909698,117.58556,83.97683,149.0242,-1.3997245,3.7554908
1.4960001,-74.909645,117.58543,84.125862,149.03976,-1.3998898,3.7559493
1.497,-74.909599,117.58529,84.27491,149.05525,-1.4000545,3.7564061
1.498,-74.909546,117.58515,84.423973,149.07069,-1.4002184,3.756861
1.499,-74.9095,117.58501,84.573051,149.08607,-1.4003818,3.7573142
1.5,-74.909447,117.58488,84.722145,149.10139,-1.4005445,3.7577658
1.501,-74.909401,117.58475,84.871254,149.11665,-1.4007066,3.7582157
1.502,-74.909355,117.58461,85.020378,149.13185,-1.4008681,3.7586637
1.503,-74.909302,117.58447,85.169518,149.147,-1.401029,3.75911
1.5039999,-74.909256,117.58434,85.318672,149.16208,-1.4011892,3.7595546
1.505,-74.90921,117.58421,85.467842,149.17711,-1.4013488,3.7599974
1.506,-74.909157,117.58408,85.617027,149.19208,-1.4015079,3.7604387
1.507,-74.909111,117.58395,85.766228,149.20699,-1.4016662,3.7608781
1.508,-74.909065,117.58381,85.915443,149.22183,-1.401824,3.7613158
1.5089999,-74.909019,117.58368,86.064674,149.23663,-1.4019812,3.7617519
1.51,-74.908974,117.58355,86.213913,149.25137,-1.4021378,3.7621865
1.511,-74.90892,117.58342,86.363174,149.26605,-1.4022937,3.7626193
1.512,-74.908875,117.58329,86.512451,149.28067,-1.4024491,3.7630503
1.513,-74.908829,117.58316,86.661736,149.29523,-1.4026039,3.7634797
1.5140001,-74.908783,117.58303,86.811043,149.30974,-1.402758,3.7639074
1.515,-74.908737,117.58291,86.960358,149.3242,-1.4029117,3.7643335
1.516,-74.908691,117.58278,87.109688,149.33859,-1.4030646,3.7647581
1.517,-74.908646,117.58265,87.259033,149.35294,-1.403217,3.7651808
1.518,-74.9086,117.58253,87.408394,149.36722,-1.4033688,3.7656021
1.5190001,-74.908554,117.5824,87.55777,149.38145,-1.40352,3.7660217
1.52,-74.908508,117.58228,87.707153,149.39563,-1.4036707,3.7664397
1.521,-74.908463,117.58215,87.85656,149.40974,-1.4038208,3.766856
1.522,-74.908417,117.58202,88.005974,149.42381,-1.4039702,3.7672708
1.523,-74.908379,117.5819,88.155411,149.43782,-1.4041191,3.767684
1.524,-74.908333,117.58177,88.304855,149.45178,-1.4042674,3.7680955
1.525,-74.908287,117.58165,88.454308,149.46568,-1.4044151,3.7685056
1.526,-74.908241,117.58153,88.603783,149.47952,-1.4045624,3.7689137
1.527,-74.908195,117.58141,88.753273,149.49332,-1.404709,3.7693207
1.528,-74.908157,117.58128,88.902771,149.50706,-1.404855,3.7697258
1.529,-74.908112,117.58116,89.052284,149.52075,-1.4050006,3.7701297
1.53,-74.908066,117.58105,89.201813,149.53439,-1.4051454,3.7705317
1.531,-74.90802,117.58092,89.351357,149.54797,-1.4052898,3.7709322
1.5319999,-74.907982,117.5808,89.500908,149.56149,-1.4054337,3.7713313
1.533,-74.907936,117.58068,89.650475,149.57497,-1.4055768,3.7717288
1.534,-74.907898,117.58057,89.800056,149.58839,-1.4057195,3.7721248
1.535,-74.907852,117.58044,89.949654,149.60176,-1.4058617,3.7725191
1.536,-74.907806,117.58033,90.099266,149.61508,-1.4060034,3.772912
1.5369999,-74.907768,117.58022,90.248886,149.62836,-1.4061444,3.7733035
1.538,-74.907722,117.58009,90.398521,149.64157,-1.4062848,3.7736933
1.539,-74.907684,117.57998,90.548164,149.65474,-1.4064248,3.7740817
1.54,-74.907639,117.57986,90.69783,149.66785,-1.4065642,3.7744684
1.541,-74.9076,117.57975,90.847504,149.68091,-1.4067031,3.7748539
1.5420001,-74.907562,117.57964,90.997192,149.69392,-1.4068415,3.7752378
1.543,-74.907516,117.57952,91.146889,149.70689,-1.4069793,3.77562
1.544,-74.907478,117.57941,91.296608,149.7198,-1.4071165,3.776001
1.545,-74.907433,117.57929,91.446335,149.73267,-1.4072533,3.7763805
1.546,-74.907394,117.57918,91.596069,149.74547,-1.4073895,3.7767584
1.5470001,-74.907356,117.57906,91.745827,149.75822,-1.4075252,3.7771349
1.548,-74.90731,117.57895,91.895592,149.77094,-1.4076604,3.7775099
1.549,-74.907272,117.57884,92.045364,149.7836,-1.407795,3.7778835
1.55,-74.907234,117.57873,92.195152,149.79622,-1.4079291,3.7782557
1.551,-74.907196,117.57861,92.344955,149.80878,-1.4080627,3.7786264
1.552,-74.90715,117.57851,92.494774,149.82129,-1.4081959,3.7789958
1.553,-74.907112,117.5784,92.6446,149.83376,-1.4083284,3.7793636
1.554,-74.907074,117.57829,92.794441,149.84618,-1.4084604,3.7797298
1.5549999,-74.907036,117.57818,92.944298,149.85855,-1.408592,3.7800949
1.556,-74.906998,117.57807,93.094162,149.87086,-1.408723,3.7804585
1.557,-74.90696,117.57796,93.244034,149.88315,-1.4088535,3.7808208
1.558,-74.906914,117.57785,93.393929,149.89537,-1.4089836,3.7811816
1.559,-74.906876,117.57774,93.543831,149.90755,-1.409113,3.7815409
1.5599999,-74.906837,117.57764,93.693741,149.91968,-1.409242,3.781899
1.561,-74.906799,117.57753,93.843666,149.93176,-1.4093705,3.7822554
1.562,-74.906761,117.57742,93.993607,149.9438,-1.4094986,3.7826107
1.563,-74.906723,117.57732,94.143555,149.95578,-1.4096261,3.7829647
1.564,-74.906685,117.57721,94.293518,149.96773,-1.4097532,3.7833171
1.5650001,-74.906647,117.57711,94.443489,149.97963,-1.4098797,3.7836683
1.566,-74.906609,117.577,94.593475,149.99147,-1.4100057,3.784018
1.567,-74.90657,117.5769,94.743477,150.00328,-1.4101313,3.7843664
1.568,-74.90654,117.5768,94.893486,150.01503,-1.4102564,3.7847133
1.569,-74.906502,117.57669,95.043503,150.02675,-1.410381,3.785059
1.5700001,-74.906464,117.57659,95.193542,150.03842,-1.4105051,3.7854035
1.571,-74.906425,117.57648,95.343582,150.05003,-1.4106287,3.7857466
1.572,-74.906387,117.57639,95.493637,150.06161,-1.4107518,3.7860882
1.573,-74.906349,117.57628,95.643707,150.07314,-1.4108745,3.7864285
1.574,-74.906319,117.57618,95.793785,150.08463,-1.4109967,3.7867675
1.575,-74.906281,117.57608,95.943878,150.09607,-1.4111184,3.7871053
1.576,-74.906242,117.57598,96.093979,150.10747,-1.4112396,3.7874417
1.577,-74.906204,117.57588,96.244095,150.11882,-1.4113604,3.7877769
1.5779999,-74.906174,117.57578,96.394218,150.13013,-1.4114807,3.7881107
1.579,-74.906136,117.57568,96.544357,150.14139,-1.4116005,3.7884433
1.58,-74.906097,117.57558,96.694504,150.1526,-1.4117198,3.7887745
1.581,-74.906067,117.57549,96.844658,150.16379,-1.4118388,3.7891045
1.582,-74.906029,117.57539,96.994827,150.17491,-1.4119571,3.789433
1.5829999,-74.905991,117.57529,97.145012,150.186,-1.4120752,3.7897606
1.584,-74.90596,117.57519,97.295204,150.19705,-1.4121927,3.7900865
1.585,-74.905922,117.5751,97.445404,150.20805,-1.4123098,3.7904115
1.586,-74.905891,117.575,97.595619,150.21901,-1.4124264,3.790735
1.587,-74.905853,117.5749,97.74585,150.22993,-1.4125426,3.7910573
1.5880001,-74.905823,117.57481,97.89608,150.2408,-1.4126582,3.7913785
1.589,-74.905785,117.57471,98.046326,150.25163,-1.4127735,3.7916982
1.59,-74.905754,117.57462,98.196587,150.26242,-1.4128883,3.792017
1.591,-74.905716,117.57452,98.346855,150.27316,-1.4130027,3.7923343
1.592,-74.905685,117.57442,98.497131,150.28387,-1.4131166,3.7926505
1.5930001,-74.905647,117.57433,98.647423,150.29454,-1.4132301,3.7929654
1.594,-74.905617,117.57423,98.797722,150.30516,-1.4133431,3.7932789
1.595,-74.905579,117.57414,98.948036,150.31573,-1.4134557,3.7935915
1.596,-74.905548,117.57405,99.098358,150.32628,-1.4135679,3.7939026
1.597,-74.905518,117.57396,99.248688,150.33678,-1.4136796,3.7942126
1.598,-74.905479,117.57387,99.399033,150.34723,-1.4137909,3.7945216
1.599,-74.905449,117.57378,99.549385,150.35765,-1.4139017,3.7948291
1.6,-74.905418,117.57368,99.699745,150.36803,-1.4140122,3.7951355
1.601,-74.90538,117.57359,99.850121,150.37836,-1.4141221,3.7954409
1.602,-74.90535,117.5735,100.0005,150.38866,-1.4142318,3.7957449
1.603,-74.905319,117.57341,100.1509,150.39891,-1.4143409,3.7960477
1.604,-74.905281,117.57332,100.30131,150.40912,-1.4144496,3.7963495
1.605,-74.905251,117.57323,100.45172,150.4193,-1.4145579,3.7966499
1.6059999,-74.90522,117.57314,100.60214,150.42943,-1.4146657,3.7969494
1.607,-74.90519,117.57305,100.75258,150.43953,-1.4147732,3.7972474
1.608,-74.905159,117.57297,100.90302,150.44958,-1.4148803,3.7975445
1.609,-74.905121,117.57288,101.05348,150.45959,-1.4149868,3.7978404
1.61,-74.90509,117.57278,101.20395,150.46957,-1.4150931,3.798135
1.6109999,-74.90506,117.5727,101.35442,150.47952,-1.4151988,3.7984285
1.612,-74.905029,117.57262,101.50491,150.48941,-1.4153042,3.7987211
1.613,-74.904999,117.57253,101.6554,150.49928,-1.4154092,3.7990124
1.614,-74.904968,117.57244,101.80591,150.50909,-1.4155138,3.7993026
1.615,-74.904938,117.57236,101.95642,150.51888,-1.4156179,3.7995915
1.6160001,-74.904907,117.57227,102.10695,150.52863,-1.4157217,3.7998796
1.617,-74.904877,117.57218,102.25748,150.53833,-1.415825,3.8001661
1.618,-74.904846,117.5721,102.40802,150.548,-1.4159279,3.8004518
1.619,-74.904816,117.57201,102.55858,150.55763,-1.4160304,3.8007364
1.62,-74.904785,117.57193,102.70914,150.56723,-1.4161326,3.8010199
1.6210001,-74.904755,117.57185,102.85971,150.57678,-1.4162344,3.8013022
1.622,-74.904724,117.57176,103.01029,150.5863,-1.4163357,3.8015835
1.623,-74.904694,117.57168,103.16089,150.59579,-1.4164367,3.8018637
1.624,-74.904663,117.57159,103.31149,150.60524,-1.4165372,3.8021426
1.625,-74.904633,117.57151,103.4621,150.61464,-1.4166373,3.8024206
1.626,-74.904602,117.57143,103.61272,150.62401,-1.4167371,3.8026974
1.627,-74.904572,117.57135,103.76335,150.63335,-1.4168365,3.8029733
1.628,-74.904541,117.57127,103.91399,150.64264,-1.4169356,3.8032479
1.6289999,-74.904518,117.57118,104.06464,150.6519,-1.4170341,3.8035216
1.63,-74.904488,117.5711,104.21529,150.66113,-1.4171324,3.8037941
1.631,-74.904457,117.57102,104.36596,150.67032,-1.4172301,3.8040657
1.632,-74.904427,117.57094,104.51663,150.67947,-1.4173276,3.8043363
1.633,-74.904396,117.57086,104.66732,150.6886,-1.4174247,3.8046057
1.6339999,-74.904373,117.57078,104.81802,150.69768,-1.4175215,3.8048739
1.635,-74.904343,117.5707,104.96871,150.70673,-1.4176178,3.8051414
1.636,-74.904312,117.57063,105.11943,150.71573,-1.4177138,3.8054075
1.637,-74.904282,117.57054,105.27015,150.7247,-1.4178092,3.8056729
1.638,-74.904259,117.57047,105.42088,150.73364,-1.4179045,3.8059371
1.6390001,-74.904228,117.57039,105.57162,150.74255,-1.4179994,3.8062003
1.64,-74.904198,117.5703,105.72237,150.75142,-1.4180938,3.8064625
1.641,-74.904175,117.57023,105.87312,150.76025,-1.4181879,3.8067236
1.642,-74.904144,117.57015,106.02389,150.76906,-1.4182817,3.8069837
1.643,-74.904114,117.57008,106.17466,150.77783,-1.418375,3.8072426
1.6440001,-74.904091,117.57,106.32544,150.78656,-1.418468,3.8075008
1.645,-74.90406,117.56992,106.47623,150.79526,-1.4185606,3.8077579
1.646,-74.90403,117.56985,106.62704,150.80392,-1.4186529,3.8080139
1.647,-74.904007,117.56977,106.77784,150.81256,-1.4187448,3.808269
1.648,-74.903976,117.56969,106.92866,150.82115,-1.4188364,3.8085232
1.649,-74.903954,117.56962,107.07948,150.82971,-1.4189276,3.8087761
1.65,-74.903923,117.56954,107.23032,150.83824,-1.4190184,3.8090284
1.651,-74.9039,117.56947,107.38116,150.84674,-1.4191089,3.8092794
1.652,-74.90387,117.5694,107.53201,150.85521,-1.419199,3.8095295
1.653,-74.903847,117.56932,107.68288,150.86363,-1.4192888,3.8097787
1.654,-74.903816,117.56924,107.83374,150.87204,-1.4193783,3.8100269
1.655,-74.903793,117.56918,107.98462,150.8804,-1.4194673,3.8102741
1.656,-74.903763,117.5691,108.13551,150.88873,-1.419556,3.8105204
1.6569999,-74.90374,117.56903,108.2864,150.89703,-1.4196445,3.8107657
1.658,-74.903709,117.56895,108.4373,150.90529,-1.4197325,3.8110101
1.659,-74.903687,117.56889,108.58821,150.91353,-1.4198202,3.8112533
1.66,-74.903664,117.56881,108.73913,150.92174,-1.4199076,3.8114958
1.661,-74.903633,117.56874,108.89005,150.9299,-1.4199946,3.8117373
1.6619999,-74.90361,117.56866,109.04099,150.93803,-1.4200813,3.8119779
1.663,-74.90358,117.5686,109.19193,150.94614,-1.4201676,3.8122175
1.664,-74.903557,117.56853,109.34288,150.95421,-1.4202535,3.8124561
1.665,-74.903534,117.56846,109.49384,150.96225,-1.4203392,3.8126938
1.666,-74.903503,117.56838,109.64481,150.97026,-1.4204246,3.8129306
1.6670001,-74.903481,117.56831,109.79578,150.97824,-1.4205096,3.8131664
1.668,-74.903458,117.56824,109.94676,150.98619,-1.4205942,3.8134015
1.669,-74.903435,117.56818,110.09776,150.99411,-1.4206785,3.8136353
1.67,-74.903404,117.56811,110.24876,151.002,-1.4207625,3.8138685
1.671,-74.903381,117.56804,110.39977,151.00984,-1.4208462,3.8141007
1.6720001,-74.903358,117.56797,110.55077,151.01767,-1.4209296,3.814332
1.673,-74.903336,117.5679,110.7018,151.02547,-1.4210125,3.8145623
1.674,-74.903305,117.56783,110.85283,151.03322,-1.4210953,3.8147919
1.675,-74.903282,117.56776,111.00387,151.04095,-1.4211776,3.8150206
1.676,-74.903259,117.5677,111.15491,151.04866,-1.4212596,3.8152483
1.677,-74.903236,117.56763,111.30597,151.05634,-1.4213413,3.815475
1.678,-74.903214,117.56756,111.45702,151.06396,-1.4214227,3.815701
1.679,-74.903183,117.5675,111.60809,151.07158,-1.4215039,3.8159261
1.6799999,-74.90316,117.56743,111.75917,151.07916,-1.4215846,3.8161502
1.681,-74.903137,117.56736,111.91026,151.08672,-1.4216651,3.8163733
1.682,-74.903114,117.5673,112.06135,151.09424,-1.4217452,3.8165958
1.683,-74.903091,117.56723,112.21245,151.10173,-1.4218251,3.8168173
1.684,-74.903069,117.56716,112.36356,151.10919,-1.4219046,3.8170381
1.6849999,-74.903046,117.5671,112.51466,151.11662,-1.4219837,3.8172579
1.686,-74.903023,117.56703,112.66579,151.12402,-1.4220626,3.8174767
1.687,-74.903,117.56697,112.81692,151.13141,-1.4221412,3.8176949
1.688,-74.902977,117.5669,112.96805,151.13875,-1.4222195,3.8179121
1.689,-74.902954,117.56684,113.11919,151.14607,-1.4222975,3.8181283
1.6900001,-74.902931,117.56678,113.27035,151.15335,-1.4223751,3.8183439
1.691,-74.902908,117.56671,113.4215,151.16061,-1.4224524,3.8185587
1.692,-74.902885,117.56665,113.57267,151.16785,-1.4225296,3.8187726
1.693,-74.902863,117.56659,113.72384,151.17505,-1.4226063,3.8189855
1.694,-74.90284,117.56652,113.87502,151.18222,-1.4226828,3.8191977
1.6950001,-74.902817,117.56646,114.02621,151.18938,-1.4227589,3.8194091
1.696,-74.902794,117.5664,114.1774,151.19649,-1.4228348,3.8196197
1.697,-74.902771,117.56634,114.32861,151.20358,-1.4229103,3.8198292
1.698,-74.902748,117.56628,114.47981,151.21065,-1.4229856,3.8200381
1.699,-74.902725,117.56622,114.63103,151.21768,-1.4230605,3.8202462
1.7,-74.902702,117.56615,114.78225,151.22469,-1.4231353,3.8204534
1.701,-74.902679,117.56609,114.93348,151.23167,-1.4232097,3.8206599
1.702,-74.902657,117.56603,115.08471,151.23862,-1.4232837,3.8208656
1.7029999,-74.902634,117.56597,115.23595,151.24554,-1.4233575,3.8210704
1.704,-74.902611,117.56591,115.38721,151.25244,-1.423431,3.8212745
1.705,-74.902596,117.56585,115.53846,151.25932,-1.4235042,3.8214777
1.706,-74.902573,117.56579,115.68973,151.26616,-1.4235772,3.8216801
1.707,-74.90255,117.56573,115.841,151.27298,-1.4236498,3.8218818
1.7079999,-74.902527,117.56567,115.99227,151.27977,-1.4237223,3.8220825
1.709,-74.902504,117.56561,116.14355,151.28653,-1.4237943,3.8222826
1.71,-74.902489,117.56555,116.29485,151.29327,-1.4238662,3.8224819
1.711,-74.902466,117.56549,116.44614,151.29999,-1.4239377,3.8226805
1.712,-74.902443,117.56543,116.59745,151.30667,-1.4240088,3.8228781
1.7130001,-74.90242,117.56538,116.74876,151.31332,-1.4240798,3.8230751
1.714,-74.902405,117.56532,116.90008,151.31996,-1.4241505,3.8232713
1.715,-74.902382,117.56526,117.0514,151.32657,-1.4242209,3.8234665
1.716,-74.902359,117.5652,117.20273,151.33315,-1.424291,3.8236613
1.717,-74.902336,117.56514,117.35407,151.33971,-1.4243609,3.8238552
1.7180001,-74.902321,117.56509,117.50541,151.34622,-1.4244305,3.8240483
1.719,-74.902298,117.56503,117.65676,151.35274,-1.4244999,3.8242407
1.72,-74.902275,117.56497,117.80812,151.35921,-1.4245689,3.8244324
1.721,-74.90226,117.56492,117.95948,151.36566,-1.4246377,3.8246231
1.722,-74.902237,117.56486,118.11086,151.37209,-1.4247061,3.8248134
1.723,-74.902214,117.5648,118.26223,151.37849,-1.4247744,3.8250027
1.724,-74.902199,117.56475,118.41361,151.38487,-1.4248424,3.8251913
1.725,-74.902176,117.56469,118.565,151.39122,-1.4249101,3.8253791
1.726,-74.902153,117.56464,118.71639,151.39755,-1.4249774,3.8255663
1.727,-74.902138,117.56458,118.8678,151.40385,-1.4250447,3.8257527
1.728,-74.902115,117.56453,119.0192,151.41013,-1.4251115,3.8259385
1.729,-74.9021,117.56447,119.17062,151.41638,-1.4251782,3.8261235
1.73,-74.902077,117.56441,119.32204,151.42261,-1.4252446,3.8263078
1.7309999,-74.902054,117.56436,119.47346,151.42882,-1.4253107,3.8264911
1.732,-74.902039,117.56431,119.62489,151.435,-1.4253767,3.826674
1.733,-74.902016,117.56425,119.77634,151.44115,-1.4254422,3.8268561
1.734,-74.902,117.5642,119.92778,151.44728,-1.4255075,3.8270376
1.735,-74.901978,117.56415,120.07923,151.45338,-1.4255726,3.8272181
1.7359999,-74.901962,117.56409,120.23069,151.45946,-1.4256375,3.8273981
1.737,-74.901939,117.56404,120.38215,151.46552,-1.4257021,3.8275774
1.738,-74.901924,117.56399,120.53362,151.47156,-1.4257663,3.8277557
1.739,-74.901901,117.56393,120.6851,151.47757,-1.4258305,3.8279335
1.74,-74.901886,117.56388,120.83658,151.48355,-1.4258943,3.8281107
1.7410001,-74.901863,117.56383,120.98806,151.48952,-1.4259578,3.8282871
1.742,-74.901848,117.56378,121.13956,151.49545,-1.4260211,3.8284628
1.743,-74.901825,117.56373,121.29105,151.50137,-1.4260842,3.8286378
1.744,-74.90181,117.56367,121.44256,151.50726,-1.426147,3.8288124
1.745,-74.901794,117.56362,121.59407,151.51314,-1.4262096,3.8289859
1.7460001,-74.901772,117.56358,121.74559,151.51898,-1.4262719,3.829159
1.747,-74.901756,117.56352,121.89711,151.52481,-1.426334,3.8293312
1.748,-74.901733,117.56347,122.04864,151.53061,-1.4263959,3.8295028
1.749,-74.901718,117.56342,122.20017,151.53638,-1.4264574,3.8296738
1.75,-74.901703,117.56337,122.35172,151.54214,-1.4265188,3.8298442
