"Time","mass1.v","mass2.v","mass3.v","mass4.v"
0.60839999,39.16,54.422096,62.173603,2.0059046e-05
0.6085,39.150002,54.416653,62.169739,1.9869311e-05
0.60860002,39.139999,54.411213,62.165871,1.9681469e-05
0.60869998,39.130001,54.405769,62.162006,1.9495503e-05
0.60879999,39.119999,54.40033,62.158146,1.9311386e-05
0.60890001,39.110001,54.39489,62.154282,1.91291e-05
0.60900003,39.099998,54.38945,62.150417,1.8948622e-05
0.60909998,39.09,54.384014,62.146557,1.8769932e-05
0.6092,39.080002,54.378574,62.142693,1.8593008e-05
0.60930002,39.07,54.373138,62.138832,1.8417828e-05
0.60939997,39.060001,54.367699,62.134972,1.8244373e-05
0.60949999,39.049999,54.362263,62.131111,1.8072618e-05
0.60960001,39.040001,54.356827,62.127251,1.7902548e-05
0.60970002,39.029999,54.351391,62.12339,1.7734137e-05
0.60979998,39.02,54.345959,62.119534,1.7567367e-05
0.6099,39.009998,54.340523,62.115673,1.7402217e-05
0.61000001,39,54.335087,62.111816,1.7238664e-05
0.61009997,38.990002,54.329655,62.107956,1.7076691e-05
0.61019999,38.98,54.324223,62.104099,1.6916274e-05
0.6103,38.970001,54.31879,62.100243,1.6757396e-05
0.61040002,38.959999,54.313358,62.096386,1.6600034e-05
0.61049998,38.950001,54.307926,62.092533,1.6444166e-05
0.61059999,38.939999,54.302498,62.088676,1.6289776e-05
0.61070001,38.93,54.297066,62.08482,1.6136843e-05
0.61080003,38.919998,54.291637,62.080967,1.5985343e-05
0.61089998,38.91,54.286209,62.077114,1.5835258e-05
0.611,38.900002,54.280781,62.073261,1.5686568e-05
0.61110002,38.889999,54.275352,62.069408,1.5539252e-05
0.61119998,38.880001,54.269924,62.065556,1.5393289e-05
0.61129999,38.869999,54.2645,62.061703,1.5248661e-05
0.61140001,38.860001,54.259071,62.05785,1.5105345e-05
0.61150002,38.849998,54.253647,62.054001,1.4963323e-05
0.61159998,38.84,54.248222,62.050152,1.4822574e-05
0.6117,38.830002,54.242798,62.046299,1.4683078e-05
0.61180001,38.82,54.237373,62.04245,1.4544813e-05
0.61189997,38.810001,54.231949,62.038601,1.4407761e-05
0.61199999,38.799999,54.226528,62.034752,1.42719e-05
0.61210001,38.790001,54.221104,62.030907,1.413721e-05
0.61220002,38.779999,54.215683,62.027058,1.4003671e-05
0.61229998,38.77,54.210262,62.023209,1.3871262e-05
0.6124,38.759998,54.204842,62.019363,1.3739964e-05
0.61250001,38.75,54.199421,62.015518,1.3609754e-05
0.61260003,38.740002,54.194,62.011673,1.3480613e-05
0.61269999,38.73,54.188583,62.007828,1.335252e-05
0.6128,38.720001,54.183163,62.003983,1.3225455e-05
0.61290002,38.709999,54.177746,62.000137,1.3099396e-05
0.61299998,38.700001,54.172329,61.996296,1.2974323e-05
0.61309999,38.689999,54.166912,61.992451,1.2850215e-05
0.61320001,38.68,54.161495,61.988609,1.2727051e-05
0.61330003,38.669998,54.156078,61.984764,1.2604882e-05
0.61339998,38.66,54.150661,61.980923,1.2484677e-05
0.6135,38.650002,54.145248,61.977081,1.2365517e-05
0.61360002,38.639999,54.139835,61.97324,1.2247388e-05
0.61369997,38.630001,54.134418,61.969402,1.2130281e-05
0.61379999,38.619999,54.129005,61.965561,1.2014185e-05
0.61390001,38.610001,54.123596,61.961723,1.1899088e-05
0.61400002,38.599998,54.118183,61.957882,1.1784983e-05
0.61409998,38.59,54.11277,61.954044,1.1671857e-05
0.6142,38.580002,54.107361,61.950207,1.1559703e-05
0.61430001,38.57,54.101948,61.946369,1.144851e-05
0.61440003,38.560001,54.096539,61.942532,1.133827e-05
0.61449999,38.549999,54.091129,61.938694,1.1228973e-05
0.6146,38.540001,54.08572,61.934856,1.112061e-05
0.61470002,38.529999,54.080315,61.931023,1.1013174e-05
0.61479998,38.52,54.074905,61.927189,1.0906656e-05
0.61489999,38.509998,54.069496,61.923351,1.0801047e-05
0.61500001,38.5,54.064091,61.919518,1.0696342e-05
0.61510003,38.490002,54.058685,61.915684,1.0592529e-05
0.61519998,38.48,54.05328,61.91185,1.0489605e-05
0.6153,38.470001,54.047874,61.90802,1.0387561e-05
0.61540002,38.459999,54.042469,61.904186,1.028639e-05
0.61549997,38.450001,54.037067,61.900352,1.0186085e-05
0.61559999,38.439999,54.031662,61.896523,1.008664e-05
0.61570001,38.43,54.02626,61.892693,9.988049e-06
0.61580002,38.419998,54.020859,61.888863,9.8903065e-06
0.61589998,38.41,54.015457,61.885033,9.7934062e-06
0.616,38.400002,54.010056,61.881203,9.6973426e-06
0.61610001,38.389999,54.004654,61.877373,9.6021095e-06
0.61619997,38.380001,53.999252,61.873543,9.5077039e-06
0.61629999,38.369999,53.993855,61.869717,9.4141187e-06
0.6164,38.360001,53.988453,61.865887,9.3213512e-06
0.61650002,38.349998,53.983055,61.862061,9.2293958e-06
0.61659998,38.34,53.977657,61.858234,9.138249e-06
0.61669999,38.330002,53.97226,61.854408,9.047907e-06
0.61680001,38.32,53.966862,61.850582,8.9583646e-06
0.61690003,38.310001,53.961468,61.846756,8.8696206e-06
0.61699998,38.299999,53.95607,61.842934,8.7816697e-06
0.6171,38.290001,53.950676,61.839108,8.6945111e-06
0.61720002,38.279999,53.945282,61.835285,8.60814e-06
0.61729997,38.27,53.939888,61.831463,8.5225547e-06
0.61739999,38.259998,53.934494,61.827637,8.4377525e-06
0.61750001,38.25,53.9291,61.823814,8.3537316e-06
0.61760002,38.240002,53.923706,61.819992,8.2704901e-06
0.61769998,38.23,53.918316,61.816174,8.1880271e-06
0.6178,38.220001,53.912922,61.812351,8.1063399e-06
0.61790001,38.209999,53.907532,61.808533,8.0254276e-06
0.61799997,38.200001,53.902142,61.80471,7.9452902e-06
0.61809999,38.189999,53.896751,61.800892,7.8659259e-06
0.6182,38.18,53.891361,61.797073,7.7873356e-06
0.61830002,38.169998,53.885975,61.793255,7.7095165e-06
0.61839998,38.16,53.880585,61.789436,7.6324714e-06
0.61849999,38.150002,53.875198,61.785618,7.5561984e-06
0.61860001,38.139999,53.869812,61.781799,7.4806985e-06
0.61870003,38.130001,53.864426,61.777985,7.4059731e-06
0.61879998,38.119999,53.859039,61.774166,7.3320225e-06
0.6189,38.110001,53.853653,61.770351,7.2588477e-06
0.61900002,38.099998,53.848267,61.766537,7.1864501e-06
0.61909997,38.09,53.842884,61.762722,7.1148311e-06
0.61919999,38.080002,53.837498,61.758907,7.0439928e-06
0.61930001,38.07,53.832115,61.755093,6.973462e-06
0.61940002,38.060001,53.826733,61.751278,6.9009229e-06
0.61949998,38.049999,53.82135,61.747467,6.8289733e-06
0.6196,38.040001,53.815968,61.743652,6.7576098e-06
0.61970001,38.029999,53.810585,61.739841,6.6868301e-06
0.61979997,38.02,53.805206,61.736031,6.6166317e-06
0.61989999,38.009998,53.799824,61.73222,6.5470131e-06
0.62,38,53.794445,61.728409,6.4779715e-06
0.62010002,37.990002,53.789066,61.724598,6.4095061e-06
0.62019998,37.98,53.783688,61.720787,6.3416142e-06
0.62029999,37.970001,53.778309,61.71698,6.2742947e-06
0.62040001,37.959999,53.772934,61.713169,6.2075464e-06
0.62050003,37.950001,53.767555,61.709362,6.1413684e-06
0.62059999,37.939999,53.76218,61.705555,6.0757598e-06
0.6207,37.93,53.756802,61.701748,6.0107191e-06
0.62080002,37.919998,53.751427,61.697941,5.9462463e-06
0.62089998,37.91,53.746052,61.694134,5.8823407e-06
0.62099999,37.900002,53.740677,61.690327,5.8190021e-06
0.62110001,37.889999,53.735306,61.686523,5.7562306e-06
0.62120003,37.880001,53.729931,61.682716,5.6940262e-06
0.62129998,37.869999,53.72456,61.678913,5.6323884e-06
0.6214,37.860001,53.719185,61.67511,5.5713185e-06
0.62150002,37.849998,53.713814,61.671307,5.5108171e-06
0.62159997,37.84,53.708443,61.667503,5.4508841e-06
0.62169999,37.830002,53.703072,61.6637,5.3915214e-06
0.62180001,37.82,53.697704,61.659897,5.3327294e-06
0.62190002,37.810001,53.692333,61.656097,5.2745095e-06
0.62199998,37.799999,53.686966,61.652294,5.2168634e-06
0.6221,37.790001,53.681595,61.648495,5.1597926e-06
0.62220001,37.779999,53.676228,61.644695,5.1032985e-06
0.62230003,37.77,53.67086,61.640892,5.0473832e-06
0.62239999,37.759998,53.665493,61.637096,4.9920491e-06
0.6225,37.75,53.660126,61.633297,4.9372979e-06
0.62260002,37.740002,53.654762,61.629498,4.883133e-06
0.62269998,37.73,53.649395,61.625698,4.829556e-06
0.62279999,37.720001,53.644032,61.621902,4.7765698e-06
0.62290001,37.709999,53.638668,61.618103,4.7241779e-06
0.62300003,37.700001,53.633305,61.614307,4.6723835e-06
0.62309998,37.689999,53.627941,61.610512,4.621189e-06
0.6232,37.68,53.622578,61.606716,4.5705988e-06
0.62330002,37.669998,53.617218,61.602921,4.5206157e-06
0.62339997,37.66,53.611855,61.599125,4.4712442e-06
0.62349999,37.650002,53.606495,61.595333,4.422488e-06
0.62360001,37.639999,53.601135,61.591537,4.3743512e-06
0.62370002,37.630001,53.595776,61.587746,4.3268383e-06
0.62379998,37.619999,53.590416,61.583954,4.2799534e-06
0.6239,37.610001,53.585056,61.580162,4.2337015e-06
0.62400001,37.599998,53.579697,61.576366,4.1880871e-06
0.62410003,37.59,53.574341,61.572578,4.1431153e-06
0.62419999,37.580002,53.568981,61.568787,4.0987916e-06
0.6243,37.57,53.563625,61.564995,4.0551208e-06
0.62440002,37.560001,53.55827,61.561207,4.012109e-06
0.62449998,37.549999,53.552914,61.557415,3.9697611e-06
0.62459999,37.540001,53.547558,61.553627,3.9280835e-06
0.62470001,37.529999,53.542206,61.549839,3.8870821e-06
0.62480003,37.52,53.53685,61.546051,3.8467629e-06
0.62489998,37.509998,53.531498,61.542263,3.8071323e-06
0.625,37.5,53.526146,61.538475,3.7681968e-06
0.62510002,37.490002,53.520794,61.534687,3.7299635e-06
0.62519997,37.48,53.515442,61.530903,3.6924387e-06
0.62529999,37.470001,53.51009,61.527115,3.6543843e-06
0.62540001,37.459999,53.504738,61.523331,3.6127658e-06
0.62550002,37.450001,53.49939,61.519547,3.5715425e-06
0.62559998,37.439999,53.494038,61.515762,3.5307132e-06
0.6257,37.43,53.488689,61.511978,3.4902766e-06
0.62580001,37.419998,53.483341,61.508194,3.4502311e-06
0.62589997,37.41,53.477993,61.50441,3.4105756e-06
0.62599999,37.400002,53.472645,61.500629,3.3713088e-06
0.6261,37.389999,53.467297,61.496845,3.3324295e-06
0.62620002,37.380001,53.461952,61.493065,3.293937e-06
0.62629998,37.369999,53.456604,61.489285,3.2558298e-06
0.62639999,37.360001,53.45126,61.485504,3.2181074e-06
0.62650001,37.349998,53.445915,61.481724,3.1807688e-06
0.62660003,37.34,53.440571,61.477943,3.143813e-06
0.62669998,37.330002,53.435226,61.474163,3.10724e-06
0.6268,37.32,53.429886,61.470387,3.0710482e-06
0.62690002,37.310001,53.424541,61.466606,3.035238e-06
0.62699997,37.299999,53.419201,61.46283,2.9998082e-06
0.62709999,37.290001,53.413857,61.459049,2.9647588e-06
0.62720001,37.279999,53.408516,61.455273,2.9300893e-06
0.62730002,37.27,53.403175,61.451496,2.8957993e-06
0.62739998,37.259998,53.397835,61.447723,2.861889e-06
0.6275,37.25,53.392498,61.443947,2.8283578e-06
0.62760001,37.240002,53.387157,61.44017,2.7952058e-06
0.62769997,37.23,53.381821,61.436398,2.7624333e-06
0.62779999,37.220001,53.37648,61.432621,2.73004e-06
0.6279,37.209999,53.371143,61.428848,2.6980263e-06
0.62800002,37.200001,53.365807,61.425076,2.6663922e-06
0.62809998,37.189999,53.36047,61.421303,2.6351383e-06
0.62819999,37.18,53.355133,61.41753,2.6042649e-06
0.62830001,37.169998,53.3498,61.413757,2.573772e-06
0.62840003,37.16,53.344463,61.409988,2.5436607e-06
0.62849998,37.150002,53.33913,61.406216,2.5139313e-06
0.6286,37.139999,53.333797,61.402447,2.4845847e-06
0.62870002,37.130001,53.328465,61.398674,2.4556211e-06
0.62879997,37.119999,53.323132,61.394905,2.4270419e-06
0.62889999,37.110001,53.317799,61.391136,2.3988475e-06
0.62900001,37.099998,53.312469,61.387367,2.3710393e-06
0.62910002,37.09,53.307137,61.383598,2.3436178e-06
0.62919998,37.080002,53.301807,61.379833,2.3165844e-06
0.6293,37.07,53.296474,61.376064,2.2899403e-06
0.62940001,37.060001,53.291145,61.372299,2.2636866e-06
0.62949997,37.049999,53.28582,61.36853,2.2378244e-06
0.62959999,37.040001,53.280491,61.364765,2.2123556e-06
0.62970001,37.029999,53.275162,61.361,2.1872811e-06
0.62980002,37.02,53.269836,61.357235,2.1626029e-06
0.62989998,37.009998,53.264507,61.35347,2.1383221e-06
0.63,37,53.259182,61.349709,2.1144406e-06
0.63010001,36.990002,53.253857,61.345943,2.0909602e-06
0.63020003,36.98,53.248531,61.342178,2.0678824e-06
0.63029999,36.970001,53.243206,61.338417,2.0452094e-06
0.6304,36.959999,53.237881,61.334656,2.0229429e-06
0.63050002,36.950001,53.232559,61.330894,2.001085e-06
0.63059998,36.939999,53.227238,61.327133,1.979638e-06
0.63069999,36.93,53.221912,61.323372,1.9586037e-06
0.63080001,36.919998,53.216591,61.319611,1.9379845e-06
0.63090003,36.91,53.211269,61.315853,1.9177828e-06
0.63099998,36.900002,53.205948,61.312092,1.8980007e-06
0.6311,36.889999,53.20063,61.308334,1.8786408e-06
0.63120002,36.880001,53.195309,61.304573,1.8597055e-06
0.63129997,36.869999,53.189991,61.300816,1.8404098e-06
0.63139999,36.860001,53.184669,61.297058,1.8197322e-06
0.63150001,36.849998,53.179352,61.293301,1.7993144e-06
0.63160002,36.84,53.174034,61.289547,1.7791536e-06
0.63169998,36.830002,53.168716,61.285789,1.7592475e-06
0.6318,36.82,53.163403,61.282032,1.7395932e-06
0.63190001,36.810001,53.158085,61.278278,1.7201883e-06
0.63200003,36.799999,53.152771,61.274525,1.7010301e-06
0.63209999,36.790001,53.147453,61.270767,1.682116e-06
0.6322,36.779999,53.142139,61.267014,1.6634434e-06
0.63230002,36.77,53.136826,61.26326,1.6450098e-06
0.63239998,36.759998,53.131512,61.25951,1.6268125e-06
0.63249999,36.75,53.126202,61.255756,1.6088491e-06
0.63260001,36.740002,53.120888,61.252003,1.5911166e-06
0.63270003,36.73,53.115578,61.248253,1.5736128e-06
0.63279998,36.720001,53.110264,61.244503,1.556335e-06
0.6329,36.709999,53.104954,61.240749,1.5392804e-06
0.63300002,36.700001,53.099644,61.237,1.5224467e-06
0.63309997,36.689999,53.094334,61.23325,1.5058312e-06
0.63319999,36.68,53.089024,61.2295,1.4894312e-06
0.63330001,36.669998,53.083717,61.225754,1.4732442e-06
0.63340002,36.66,53.078407,61.222004,1.4572676e-06
0.63349998,36.650002,53.073101,61.218258,1.4414986e-06
0.6336,36.639999,53.067795,61.214508,1.425935e-06
0.63370001,36.630001,53.062489,61.210762,1.4105739e-06
0.63380003,36.619999,53.057182,61.207016,1.3954128e-06
0.63389999,36.610001,53.051876,61.20327,1.3804491e-06
0.634,36.599998,53.04657,61.199524,1.3656803e-06
0.63410002,36.59,53.041267,61.195778,1.3511036e-06
0.63419998,36.580002,53.035961,61.192036,1.3367165e-06
0.63429999,36.57,53.030659,61.18829,1.3225165e-06
0.63440001,36.560001,53.025356,61.184547,1.3085008e-06
0.63450003,36.549999,53.020054,61.180801,1.294667e-06
0.63459998,36.540001,53.014751,61.177059,1.2810124e-06
0.6347,36.529999,53.009453,61.173317,1.2675345e-06
0.63480002,36.52,53.00415,61.169575,1.2542305e-06
0.63489997,36.509998,52.998852,61.165833,1.2410981e-06
0.63499999,36.5,52.993549,61.162094,1.2281344e-06
0.63510001,36.490002,52.988251,61.158352,1.215337e-06
0.63520002,36.48,52.982952,61.154613,1.2027032e-06
0.63529998,36.470001,52.977654,61.150871,1.1902305e-06
0.6354,36.459999,52.972359,61.147133,1.1779161e-06
0.63550001,36.450001,52.96706,61.143394,1.1657578e-06
0.63559997,36.439999,52.961765,61.139656,1.1537526e-06
0.63569999,36.43,52.956467,61.135918,1.1418981e-06
0.6358,36.419998,52.951172,61.132183,1.1301917e-06
0.63590002,36.41,52.945877,61.128445,1.1186307e-06
0.63599998,36.400002,52.940582,61.124706,1.1072127e-06
0.63609999,36.389999,52.935291,61.120972,1.0959349e-06
0.63620001,36.380001,52.929996,61.117237,1.0847948e-06
0.63630003,36.369999,52.924706,61.113503,1.0737898e-06
0.63639998,36.360001,52.919411,61.109768,1.0629172e-06
0.6365,36.349998,52.91412,61.106033,1.0521746e-06
0.63660002,36.34,52.908829,61.102299,1.0415592e-06
0.63669997,36.330002,52.903538,61.098564,1.0310687e-06
0.63679999,36.32,52.898247,61.094833,1.0207001e-06
0.63690001,36.310001,52.89296,61.091099,1.0104511e-06
0.63700002,36.299999,52.887669,61.087368,1.000319e-06
0.63709998,36.290001,52.882381,61.083637,9.9030115e-07
0.6372,36.279999,52.877094,61.079906,9.8039516e-07
0.63730001,36.27,52.871807,61.076176,9.7098075e-07
0.63739997,36.259998,52.86652,61.072445,9.6228132e-07
0.63749999,36.25,52.861233,61.068714,9.5373434e-07
0.6376,36.240002,52.855946,61.064987,9.4533817e-07
0.63770002,36.23,52.850662,61.061256,9.3709082e-07
0.63779998,36.220001,52.845375,61.057529,9.2899057e-07
0.63789999,36.209999,52.840092,61.053802,9.2103562e-07
0.63800001,36.200001,52.834808,61.050076,9.1322408e-07
0.63810003,36.189999,52.829525,61.046349,9.0555432e-07
0.63819999,36.18,52.824242,61.042622,8.9802438e-07
0.6383,36.169998,52.818958,61.038895,8.9063252e-07
0.63840002,36.16,52.813679,61.035172,8.8337691e-07
0.63849998,36.150002,52.808399,61.031445,8.7625574e-07
0.63859999,36.139999,52.803116,61.027721,8.692673e-07
0.63870001,36.130001,52.797836,61.023994,8.6240965e-07
0.63880002,36.119999,52.792557,61.020271,8.5568104e-07
0.63889998,36.110001,52.787277,61.016548,8.490797e-07
0.639,36.099998,52.782001,61.012825,8.4260381e-07
0.63910002,36.09,52.776722,61.009106,8.3625156e-07
0.63919997,36.080002,52.771446,61.005383,8.3002112e-07
0.63929999,36.07,52.766167,61.001659,8.2391074e-07
0.63940001,36.060001,52.760891,60.99794,8.1791853e-07
0.63950002,36.049999,52.755615,60.994221,8.1204274e-07
0.63959998,36.040001,52.75034,60.990498,8.0628161e-07
0.6397,36.029999,52.745064,60.986778,8.0063325e-07
0.63980001,36.02,52.739792,60.983059,7.9509596e-07
0.63990003,36.009998,52.734516,60.97934,7.8966781e-07
0.63999999,36,52.729244,60.975624,7.8434709e-07
0.6401,35.990002,52.723972,60.971905,7.7913194e-07
0.64020002,35.98,52.7187,60.968189,7.7402058e-07
0.64029998,35.970001,52.713428,60.96447,7.6901119e-07
0.64039999,35.959999,52.708157,60.960754,7.6410203e-07
0.64050001,35.950001,52.702885,60.957039,7.592912e-07
0.64060003,35.939999,52.697617,60.953323,7.54577e-07
0.64069998,35.93,52.692348,60.949608,7.4995751e-07
0.6408,35.919998,52.687077,60.945892,7.4543101e-07
0.64090002,35.91,52.681808,60.942181,7.4099569e-07
0.64099997,35.900002,52.67654,60.938465,7.3664967e-07
0.64109999,35.889999,52.671272,60.934753,7.3239124e-07
0.64120001,35.880001,52.666008,60.931038,7.2821854e-07
0.64130002,35.869999,52.66074,60.927326,7.2412979e-07
0.64139998,35.860001,52.655476,60.923615,7.2012318e-07
0.6415,35.849998,52.650211,60.919903,7.1619695e-07
0.64160001,35.84,52.644943,60.916191,7.1234922e-07
0.64170003,35.830002,52.639679,60.912483,7.0857817e-07
0.64179999,35.82,52.634418,60.908772,7.048821e-07
0.6419,35.810001,52.629154,60.905064,7.0125913e-07
0.64200002,35.799999,52.62389,60.901352,6.9770749e-07
0.64209998,35.790001,52.618629,60.897644,6.9422532e-07
0.64219999,35.779999,52.613369,60.893936,6.9081091e-07
0.64230001,35.77,52.608105,60.890228,6.8746232e-07
0.64240003,35.759998,52.602844,60.88652,6.8417791e-07
0.64249998,35.75,52.597588,60.882812,6.8095574e-07
0.6426,35.740002,52.592327,60.879108,6.7779411e-07
0.64270002,35.73,52.587067,60.875401,6.7469114e-07
0.64279997,35.720001,52.58181,60.871696,6.7164501e-07
0.64289999,35.709999,52.57655,60.867992,6.6865402e-07
0.64300001,35.700001,52.571293,60.864285,6.657163e-07
0.64310002,35.689999,52.566036,60.86058,6.6283002e-07
0.64319998,35.68,52.56078,60.856876,6.5999342e-07
0.6433,35.669998,52.555523,60.853176,6.5720462e-07
0.64340001,35.66,52.55027,60.849472,6.5446193e-07
0.64349997,35.650002,52.545013,60.845768,6.5176351e-07
0.64359999,35.639999,52.539761,60.842068,6.4910751e-07
0.6437,35.630001,52.534508,60.838367,6.4649214e-07
0.64380002,35.619999,52.529255,60.834663,6.4391566e-07
0.64389998,35.610001,52.524002,60.830963,6.4137618e-07
0.64399999,35.599998,52.518749,60.827263,6.3887194e-07
0.64410001,35.59,52.513496,60.823563,6.3640113e-07
